id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/8/value,qualifier/9/value,assist,qualifier/10/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/16/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/17/value,qualifier/15/value
2466455877,137,12,1,16,45,49rkyo4do8uwj06geomw0xr4i,1,4.5,89.9,2022-10-02T13:17:09.257Z,2022-10-02T19:53:12Z,3816149801,388,,3814487401,233,160,3814487271,185,,3814487273,56,Back,,,,,,,,,,,,,c9shobonlrg7guoyb3iwnwdsl,A. Candreva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466456063,138,5,1,16,46,49rkyo4do8uwj06geomw0xr4i,0,10.8,101.8,2022-10-02T13:17:10.363Z,2022-10-02T19:53:18Z,3814488229,56,Back,3814489413,233,161,3814488231,347,,,,,,,,,,,,,,,,,c9shobonlrg7guoyb3iwnwdsl,A. Candreva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466456277,161,5,1,16,46,6tuibxq39fdryu8ou06wcm0q3,1,89.2,-1.8,2022-10-02T13:17:10.363Z,2022-10-02T19:53:18Z,3814489403,233,138,3814489373,56,Right,3814489375,347,,,,,,,,,,,,,,,,,27xj7me8icr5ptta7kwx0kfs9,A. Laurienté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466456435,162,1,1,17,8,6tuibxq39fdryu8ou06wcm0q3,1,89.1,0,2022-10-02T13:17:32.595Z,2022-10-02T19:53:21Z,3814490209,213,1.1,3814490201,140,93.0,3814490205,141,9.2,3814490207,212,8.6,3814490189,107,,3814490195,56,Right,,,,,,,5oge5fhmna0oduqvjisoa1djp,J. Toljan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466456443,163,61,1,17,9,6tuibxq39fdryu8ou06wcm0q3,0,96.8,9.5,2022-10-02T13:17:33.805Z,2022-10-02T19:53:30Z,3814490241,56,Right,3816150769,178,,3816150767,21,,,,,,,,,,,,,,,,,4xnll2f9tb69wrezm04ayg76y,E. Ceïde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466456559,139,12,1,17,11,49rkyo4do8uwj06geomw0xr4i,1,2.9,86,2022-10-02T13:17:35.622Z,2022-10-02T19:53:36Z,3814490787,212,6.7,3814490789,213,0.9,3816150979,178,,3814490783,140,7.0,3814490781,56,Back,3814490785,141,93.6,,,,,,,4b7yhrh526hzn4vj8bh395v8q,M. Lovato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466769519,888,67,1,17,12,6tuibxq39fdryu8ou06wcm0q3,1,93.7,3.5,2022-10-02T13:17:36.295Z,2022-10-03T00:36:24Z,3816213587,233,975,,,,,,,,,,,,,,,,,,,,,,5oge5fhmna0oduqvjisoa1djp,J. Toljan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466769513,975,67,1,17,12,49rkyo4do8uwj06geomw0xr4i,0,6.3,96.5,2022-10-02T13:17:36.296Z,2022-10-02T20:18:56Z,3816213599,233,888,,,,,,,,,,,,,,,,,,,,,,etryzuxz65dmn5ewmocse66l1,P. Mazzocchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466456493,164,1,1,17,12,6tuibxq39fdryu8ou06wcm0q3,1,94.9,3.5,2022-10-02T13:17:36.335Z,2022-10-03T00:36:24Z,3814490479,213,1.2,3814490473,140,97.2,3814490471,56,Right,3816151363,178,,3814490475,141,11.7,3814490477,212,6.1,,,,,,,5oge5fhmna0oduqvjisoa1djp,J. Toljan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466456507,165,3,1,17,13,6tuibxq39fdryu8ou06wcm0q3,0,95.8,11.6,2022-10-02T13:17:37.612Z,2022-10-02T19:53:47Z,3816151577,178,,3814490567,56,Right,3815464387,465,,3814490569,286,,3814490929,233,140,,,,,,,,,,4xnll2f9tb69wrezm04ayg76y,E. Ceïde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466456571,140,7,1,17,13,49rkyo4do8uwj06geomw0xr4i,1,4.2,88.4,2022-10-02T13:17:37.788Z,2022-10-02T19:53:51Z,3814490887,233,165,3816151795,178,,3814490855,56,Back,3815464637,383,,3814490857,285,,,,,,,,,,,4b7yhrh526hzn4vj8bh395v8q,M. Lovato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466456575,141,49,1,17,15,49rkyo4do8uwj06geomw0xr4i,1,5.1,89.6,2022-10-02T13:17:39.061Z,2022-10-02T19:53:58Z,,,,,,,,,,,,,,,,,,,,,,,,,4b7yhrh526hzn4vj8bh395v8q,M. Lovato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466456585,142,1,1,17,15,49rkyo4do8uwj06geomw0xr4i,0,5.1,89.6,2022-10-02T13:17:39.100Z,2022-10-02T19:54:03Z,3814490961,286,,3814490933,140,7.5,3814490935,141,90.5,3814490937,212,2.6,3814490955,236,,3814490939,213,0.2,3814490957,233,166,3814490931,56,Back,4b7yhrh526hzn4vj8bh395v8q,M. Lovato,3816152173,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466456583,166,74,1,17,15,6tuibxq39fdryu8ou06wcm0q3,1,92.2,10.1,2022-10-02T13:17:39.196Z,2022-10-02T19:54:08Z,3816152319,178,,3814491067,233,142,3814490923,56,Right,3814490925,285,,,,,,,,,,,,,,5oge5fhmna0oduqvjisoa1djp,J. Toljan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466456615,143,5,1,17,16,49rkyo4do8uwj06geomw0xr4i,1,-1.1,90.2,2022-10-02T13:17:40.505Z,2022-10-02T19:54:12Z,3814491163,233,167,3814491111,56,Back,3814491113,346,,,,,,,,,,,,,,,,,4b7yhrh526hzn4vj8bh395v8q,M. Lovato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466456607,167,5,1,17,16,6tuibxq39fdryu8ou06wcm0q3,0,101.1,9.8,2022-10-02T13:17:40.505Z,2022-10-02T19:54:12Z,3814491053,56,Right,3814491055,346,,3814491181,233,143,,,,,,,,,,,,,,,,5oge5fhmna0oduqvjisoa1djp,J. Toljan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466456771,144,1,1,17,23,49rkyo4do8uwj06geomw0xr4i,1,4.3,54,2022-10-02T13:17:47.344Z,2022-10-02T19:54:16Z,3814492051,212,16.1,3815465733,189,,3814492053,213,5.0,3814492049,141,31.1,3814492043,124,,3814492045,56,Back,3814492047,140,8.3,3814492059,237,,d1e3dsz9lf7g69g2l6zfurpp1,L. Sepe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466456789,145,1,1,17,26,49rkyo4do8uwj06geomw0xr4i,1,8.3,31.1,2022-10-02T13:17:50.706Z,2022-10-02T19:54:21Z,3814492119,212,18.1,3814492117,141,5.5,3814492115,140,13.1,3814492121,213,5.0,3814492113,56,Back,3816152817,178,,,,,,,,4u281v53ges3kimtgac0tidm2,F. Daniliuc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466456809,146,1,1,17,28,49rkyo4do8uwj06geomw0xr4i,1,13.1,5.5,2022-10-02T13:17:52.364Z,2022-10-02T19:54:25Z,3814492229,56,Back,3814492239,213,6.2,3814492233,140,26.0,3814492235,141,3.8,3814492237,212,13.6,3816152953,178,,,,,,,,blo3zmhar2mujyp9z7kjnsut,D. Bronn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466456837,147,1,1,17,30,49rkyo4do8uwj06geomw0xr4i,1,26,3.8,2022-10-02T13:17:54.246Z,2022-10-02T19:54:29Z,3814492397,56,Back,3814492405,213,1.5,3814492401,141,23.7,3816153149,178,,3814492403,212,13.5,3814492399,140,26.5,,,,,,,c9shobonlrg7guoyb3iwnwdsl,A. Candreva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466456847,148,1,1,17,31,49rkyo4do8uwj06geomw0xr4i,0,24.6,23,2022-10-02T13:17:55.338Z,2022-10-02T19:54:39Z,3814492487,233,168,3814492485,236,,3814492459,141,19.7,3814492447,155,,3816153629,178,,3814492463,213,5.9,3814492451,56,Back,3814492461,212,5.4,q281ehu1acmc9v96sv9g8bmx,G. Maggiore,3814492455,140,3814492491,286,,,,,,,,,,,,,,29.3,,,,,,,,,,,,,,,,,,,,,,,,,
2466456831,168,74,1,17,31,6tuibxq39fdryu8ou06wcm0q3,1,75.4,83.3,2022-10-02T13:17:55.401Z,2022-10-02T19:54:44Z,3816153921,178,,3814492521,233,148,3814492369,285,,3814492367,56,Left,,,,,,,,,,,,,ef4thhub6bsd2gtmltknkz8b9,M. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466456883,149,61,1,17,31,49rkyo4do8uwj06geomw0xr4i,1,25.5,20.7,2022-10-02T13:17:55.699Z,2022-10-02T19:54:48Z,3816154045,178,,3814492631,56,Back,,,,,,,,,,,,,,,,,,,q281ehu1acmc9v96sv9g8bmx,G. Maggiore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466456879,169,49,1,17,33,6tuibxq39fdryu8ou06wcm0q3,1,81.5,90.5,2022-10-02T13:17:56.971Z,2022-10-02T19:54:54Z,,,,,,,,,,,,,,,,,,,,,,,,,27xj7me8icr5ptta7kwx0kfs9,A. Laurienté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466636093,782,3,1,17,33,6tuibxq39fdryu8ou06wcm0q3,0,75.1,94.8,2022-10-02T13:17:57.634Z,2022-10-02T19:54:57Z,3816154411,178,,3815471037,286,,3815471035,56,Left,3815471041,467,blo3zmhar2mujyp9z7kjnsut,3815471039,465,,,,,,,,,,,27xj7me8icr5ptta7kwx0kfs9,A. Laurienté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466456893,170,4,1,17,33,6tuibxq39fdryu8ou06wcm0q3,1,80,92.4,2022-10-02T13:17:57.674Z,2022-10-02T19:55:04Z,3814493267,265,,3814492659,56,Left,3814493263,13,,3814493265,152,,3814493323,233,150,3814492661,286,,,,,,,,27xj7me8icr5ptta7kwx0kfs9,A. Laurienté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466456949,150,4,1,17,33,49rkyo4do8uwj06geomw0xr4i,0,20,7.6,2022-10-02T13:17:57.675Z,2022-10-02T19:55:03Z,3814492979,265,,3814493347,233,170,3816154707,178,,3814492971,13,,3814492975,56,Back,3814492981,285,,3814492977,152,,,,,blo3zmhar2mujyp9z7kjnsut,D. Bronn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466457635,171,1,1,18,14,6tuibxq39fdryu8ou06wcm0q3,0,77.8,96.5,2022-10-02T13:18:38.617Z,2022-10-02T19:55:07Z,3814496731,140,100.0,3814496741,1,,3814496721,2,,3814496729,56,Center,3815474217,223,,3814496727,152,,3814496737,213,5.3,3815474219,20,,27xj7me8icr5ptta7kwx0kfs9,A. Laurienté,3814496723,5,3814496733,141,3816154825,178,3814496725,155,,,3814496735,212,46.5,,,,,,38.9,,,,,,,,,,,,,,,,,,,,,,,,
2466457699,151,5,1,18,17,49rkyo4do8uwj06geomw0xr4i,1,-1.3,62.8,2022-10-02T13:18:41.223Z,2022-10-02T19:55:10Z,3814497103,56,Back,3814497105,346,,3814497167,233,172,,,,,,,,,,,,,,,,blo3zmhar2mujyp9z7kjnsut,D. Bronn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466457639,172,5,1,18,17,6tuibxq39fdryu8ou06wcm0q3,0,101.3,37.2,2022-10-02T13:18:41.223Z,2022-10-02T19:55:10Z,3814496763,56,Center,3814496765,346,,3814497219,233,151,,,,,,,,,,,,,,,,27xj7me8icr5ptta7kwx0kfs9,A. Laurienté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466457979,152,1,1,18,32,49rkyo4do8uwj06geomw0xr4i,1,4.7,55.8,2022-10-02T13:18:56.030Z,2022-10-02T19:55:13Z,3814498659,56,Back,3815475037,189,,3814498671,237,,3814498667,213,0.7,3814498657,124,,3814498661,140,17.0,3814498663,141,70.4,3814498665,212,16.3,d1e3dsz9lf7g69g2l6zfurpp1,L. Sepe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466457991,153,1,1,18,32,49rkyo4do8uwj06geomw0xr4i,1,13.8,69.3,2022-10-02T13:18:56.542Z,2022-10-02T19:55:19Z,3814498729,140,22.8,3814498735,213,5.9,3814498731,141,63.7,3814498733,212,10.2,3816155341,178,,3814498727,56,Back,,,,,,,4b7yhrh526hzn4vj8bh395v8q,M. Lovato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466458003,154,1,1,18,35,49rkyo4do8uwj06geomw0xr4i,1,24.8,59.7,2022-10-02T13:18:59.449Z,2022-10-02T19:55:24Z,3814498779,141,32.4,3814498783,213,4.4,3814498781,212,19.5,3814498777,140,19.0,3816155507,178,,3814498775,56,Back,,,,,,,q281ehu1acmc9v96sv9g8bmx,G. Maggiore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466458043,155,1,1,18,38,49rkyo4do8uwj06geomw0xr4i,1,19,32.4,2022-10-02T13:19:02.106Z,2022-10-02T19:55:27Z,3814498997,213,4.7,3816155637,178,,3814498993,141,6.5,3814498989,56,Back,3814498991,140,19.4,3814498995,212,17.6,,,,,,,4u281v53ges3kimtgac0tidm2,F. Daniliuc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466458115,156,1,1,18,40,49rkyo4do8uwj06geomw0xr4i,1,20.9,6.8,2022-10-02T13:19:04.194Z,2022-10-02T19:55:30Z,3814499373,140,47.7,3814499371,56,Back,3814499375,141,25.5,3814499377,212,30.9,3816155781,178,,3814499379,213,0.4,,,,,,,blo3zmhar2mujyp9z7kjnsut,D. Bronn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466458137,157,1,1,18,42,49rkyo4do8uwj06geomw0xr4i,1,48.1,25.1,2022-10-02T13:19:06.631Z,2022-10-02T19:55:38Z,3816155955,389,,3814499451,212,8.1,3814499455,213,2.5,3814499447,141,32.3,3814499445,140,41.9,3814499441,56,Back,,,,,,,240qnsj5nj6l6s3cc618691at,K. Piątek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466458149,158,61,1,18,43,49rkyo4do8uwj06geomw0xr4i,0,42.1,32,2022-10-02T13:19:07.139Z,2022-10-02T19:55:46Z,3814499501,56,Back,3816156249,178,,,,,,,,,,,,,,,,,,,,7j0c36u6kk97eur4virjoka8l,T. Vilhena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466458123,173,49,1,18,44,6tuibxq39fdryu8ou06wcm0q3,1,59,69.3,2022-10-02T13:19:08.533Z,2022-10-02T19:55:49Z,,,,,,,,,,,,,,,,,,,,,,,,,ef4thhub6bsd2gtmltknkz8b9,M. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466458205,174,1,1,18,45,6tuibxq39fdryu8ou06wcm0q3,1,60,73.5,2022-10-02T13:19:09.023Z,2022-10-02T19:55:52Z,3814499763,56,Left,3814499765,140,63.6,3814499771,213,1.2,3814499767,141,88.3,3814499769,212,10.8,3816156487,178,,,,,,,,ef4thhub6bsd2gtmltknkz8b9,M. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466458283,175,1,1,18,48,6tuibxq39fdryu8ou06wcm0q3,1,61.1,70.3,2022-10-02T13:19:12.702Z,2022-10-02T19:55:56Z,3816156607,178,,3814500247,56,Center,3814500257,213,4.4,3814500249,140,56.7,3814500251,141,46.0,3814500255,212,17.2,,,,,,,27xj7me8icr5ptta7kwx0kfs9,A. Laurienté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466458411,176,1,1,18,53,6tuibxq39fdryu8ou06wcm0q3,1,61.3,39.5,2022-10-02T13:19:17.216Z,2022-10-02T19:56:00Z,3814500917,141,8.2,3816156713,178,,3814500921,213,4.8,3814500913,56,Right,3814500915,140,63.6,3814500919,212,21.4,,,,,,,4qejyummzkrfllds8ord642qx,D. Frattesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466458457,177,1,1,18,58,6tuibxq39fdryu8ou06wcm0q3,1,74.6,9.7,2022-10-02T13:19:22.529Z,2022-10-02T19:56:05Z,3814501199,213,5.5,3814501191,56,Right,3814501193,140,78.8,3814501195,141,3.4,3814501197,212,6.1,3816156963,178,,,,,,,,5oge5fhmna0oduqvjisoa1djp,J. Toljan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466458501,178,1,1,19,1,6tuibxq39fdryu8ou06wcm0q3,1,75.1,7.9,2022-10-02T13:19:25.275Z,2022-10-02T19:56:11Z,3814501437,212,10.4,3814501435,141,22.5,3816157211,178,,3814501441,213,1.9,3814501431,140,72.1,3814501429,56,Center,,,,,,,4xnll2f9tb69wrezm04ayg76y,E. Ceïde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466458525,159,45,1,19,2,49rkyo4do8uwj06geomw0xr4i,0,25.8,74.8,2022-10-02T13:19:26.497Z,2022-10-02T19:56:17Z,3814501589,56,Back,3814501591,285,,3814501839,233,179,,,,,,,,,,,,,,,,7j0c36u6kk97eur4virjoka8l,T. Vilhena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466458563,179,3,1,19,2,6tuibxq39fdryu8ou06wcm0q3,1,74.2,25.2,2022-10-02T13:19:26.497Z,2022-10-02T19:56:16Z,3816157549,178,,3815479575,465,,3814501831,233,159,3814501793,56,Center,3814501795,286,,,,,,,,,,,4qejyummzkrfllds8ord642qx,D. Frattesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466458661,180,1,1,19,5,6tuibxq39fdryu8ou06wcm0q3,1,75.9,40.6,2022-10-02T13:19:29.671Z,2022-10-02T19:56:27Z,3814502273,140,75.2,3814502271,56,Center,3814502275,141,62.9,3814502281,213,1.6,3814502277,212,15.2,3814502867,210,13,3816157899,178,,,,,4qejyummzkrfllds8ord642qx,D. Frattesi,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466458675,181,13,1,19,8,6tuibxq39fdryu8ou06wcm0q3,1,77.2,64.9,2022-10-02T13:19:32.190Z,2022-10-02T19:56:28Z,3814502343,22,,3814502345,18,,3814502891,215,,3814502347,56,Center,3814502883,55,180,3814502887,102,41.5,3814502893,230,97.8,3814502889,103,4.2,4vis4wltntxil2m9z16mi6j8p,Rogério,3814502895,231,3816158097,178,3814502877,72,3814502881,29,,,3815481825,84,,,,,,50.7,,,,,,,,,,,,,,,,,,,,,,,,,
2466458631,160,5,1,19,9,49rkyo4do8uwj06geomw0xr4i,1,-1,59.1,2022-10-02T13:19:33.646Z,2022-10-02T19:56:32Z,3814502127,346,,3814502443,233,182,3814502125,56,Back,,,,,,,,,,,,,,,,7j0c36u6kk97eur4virjoka8l,T. Vilhena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466458681,182,5,1,19,9,6tuibxq39fdryu8ou06wcm0q3,0,101,40.9,2022-10-02T13:19:33.646Z,2022-10-02T19:56:31Z,3814502393,346,,3814502389,56,Center,3814502523,233,160,,,,,,,,,,,,,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466459057,161,1,1,19,31,49rkyo4do8uwj06geomw0xr4i,1,2.8,55,2022-10-02T13:19:55.431Z,2022-10-02T19:56:42Z,3814504579,124,,3814504589,213,0.8,3814504593,237,,3814504583,140,14.5,3814504581,56,Back,3814504585,141,72.2,3814504587,212,17.0,,,,d1e3dsz9lf7g69g2l6zfurpp1,L. Sepe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466459107,162,1,1,19,35,49rkyo4do8uwj06geomw0xr4i,1,14.7,71.8,2022-10-02T13:19:59.181Z,2022-10-02T19:56:45Z,3814504855,56,Back,3814504861,212,29.6,3814504863,213,4.6,3814504857,140,10.6,3814504859,141,28.7,3816158451,178,,,,,,,,4b7yhrh526hzn4vj8bh395v8q,M. Lovato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466459171,163,1,1,19,37,49rkyo4do8uwj06geomw0xr4i,1,10.4,28.5,2022-10-02T13:20:01.840Z,2022-10-02T19:56:50Z,3814505299,56,Back,3814505307,213,2.0,3816158583,178,,3814505305,212,16.9,3814505301,140,4.0,3814505303,141,51.3,,,,,,,4u281v53ges3kimtgac0tidm2,F. Daniliuc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466459203,164,1,1,19,40,49rkyo4do8uwj06geomw0xr4i,1,4,51.3,2022-10-02T13:20:03.970Z,2022-10-02T19:56:54Z,3816158753,178,,3814505429,141,57.4,3814505425,56,Back,3814505435,1,,3814505431,212,31.4,3814505423,157,,3814505433,213,0.1,3814505427,140,33.6,d1e3dsz9lf7g69g2l6zfurpp1,L. Sepe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466459237,165,1,1,19,42,49rkyo4do8uwj06geomw0xr4i,0,33.6,57.4,2022-10-02T13:20:06.702Z,2022-10-02T19:56:59Z,3814505659,212,12.0,3814505655,140,45.0,3814505651,168,,3814505661,213,6.2,3814505653,56,Back,3816158885,388,,3814505657,141,56.7,,,,7j0c36u6kk97eur4virjoka8l,T. Vilhena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466459271,166,4,1,19,44,49rkyo4do8uwj06geomw0xr4i,1,45.7,59.4,2022-10-02T13:20:08.576Z,2022-10-02T19:57:07Z,3814505823,152,,3814505825,286,,3814505815,13,,3814505817,295,,3814505991,233,183,3814505819,56,Back,,,,,,,3mqhkh4iz4kesvmqui3hupgmi,B. Dia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466459291,183,4,1,19,44,6tuibxq39fdryu8ou06wcm0q3,0,54.3,40.6,2022-10-02T13:20:08.577Z,2022-10-02T19:57:07Z,3816159101,178,,3814505937,13,,3814505945,285,,3814506015,233,166,3814505943,152,,3814505941,56,Center,3814505939,295,,,,,e5fnoxb8f2hycjx4gnmce2wvd,M. Erlić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466459687,167,1,1,20,12,49rkyo4do8uwj06geomw0xr4i,1,45.3,54.8,2022-10-02T13:20:36.783Z,2022-10-02T19:57:10Z,3814508179,56,Back,3816159163,178,,3815486673,189,,3814508185,212,13.3,3814508183,141,74.4,3814508177,152,,3814508181,140,45.6,3814508175,5,,4u281v53ges3kimtgac0tidm2,F. Daniliuc,3814508187,213,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,
2466459705,168,1,1,20,14,49rkyo4do8uwj06geomw0xr4i,1,43.4,74.2,2022-10-02T13:20:38.272Z,2022-10-02T19:57:14Z,3814508253,140,46.9,3814508251,56,Back,3814508255,141,59.4,3814508257,212,10.7,3816159279,178,,3814508259,213,5.1,,,,,,,4b7yhrh526hzn4vj8bh395v8q,M. Lovato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466459755,169,1,1,20,16,49rkyo4do8uwj06geomw0xr4i,1,43.1,62,2022-10-02T13:20:39.972Z,2022-10-02T19:57:17Z,3814508585,213,3.9,3816159321,178,,3814508583,212,13.6,3814508581,141,48.3,3814508577,56,Back,3814508579,140,33.6,,,,,,,q281ehu1acmc9v96sv9g8bmx,G. Maggiore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466459787,170,1,1,20,19,49rkyo4do8uwj06geomw0xr4i,1,32.4,42.4,2022-10-02T13:20:43.262Z,2022-10-02T19:57:20Z,3814508813,56,Back,3816159379,178,,3814508821,213,4.6,3814508815,140,30.8,3814508817,141,12.1,3814508819,212,20.7,,,,,,,4u281v53ges3kimtgac0tidm2,F. Daniliuc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466459821,171,1,1,20,21,49rkyo4do8uwj06geomw0xr4i,1,30.3,10.6,2022-10-02T13:20:45.543Z,2022-10-02T19:57:23Z,3814509037,140,43.8,3814509035,56,Back,3814509043,213,6.0,3814509041,212,14.9,3816159465,178,,3814509039,141,4.0,,,,,,,blo3zmhar2mujyp9z7kjnsut,D. Bronn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466459925,172,1,1,20,23,49rkyo4do8uwj06geomw0xr4i,1,43.4,8.9,2022-10-02T13:20:47.764Z,2022-10-02T19:57:27Z,3814509701,212,19.8,3814509703,213,1.9,3814509699,141,36.8,3814509697,140,38.1,3816159607,178,,3814509695,56,Back,,,,,,,c9shobonlrg7guoyb3iwnwdsl,A. Candreva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466459979,173,1,1,20,28,49rkyo4do8uwj06geomw0xr4i,1,36.3,61.1,2022-10-02T13:20:52.878Z,2022-10-02T19:57:31Z,3814509967,56,Center,3816159689,178,,3814509975,213,0.1,3814509971,141,64.3,3814509973,212,21.2,3814509969,140,56.4,,,,,,,q281ehu1acmc9v96sv9g8bmx,G. Maggiore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
