id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,assist,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/8/value,keyPass,qualifier/10/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2529787797,170,5,1,16,46,3vo5mpj7catp66nrwwqiuhuup,1,22.2,-1.2,2023-04-07T15:17:38.875Z,2023-04-07T22:38:24Z,4169864289,56,Back,4169864339,233,144,4169864291,347,,,,,,,,,,,,,,,,,8qgbxff7xlg0zjtyees7ljljp,R. Lukaku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529787825,171,1,1,16,51,3vo5mpj7catp66nrwwqiuhuup,1,9.1,0,2023-04-07T15:17:44.525Z,2023-04-07T22:38:29Z,4169864415,141,24.9,4169864411,56,Back,4169864417,212,18.3,4169864413,140,4.2,4169864419,213,1.9,4169864409,107,,,,,,,,asyzhp3qu95vmzdbau6nmoic5,M. Darmian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529787871,172,1,1,16,54,3vo5mpj7catp66nrwwqiuhuup,1,4.2,24.9,2023-04-07T15:17:46.905Z,2023-04-07T22:38:32Z,4169864641,56,Back,4169864647,212,13.6,4169864643,140,8.7,4169864649,213,5.1,4169864645,141,6.2,4171164455,178,,,,,,,,8kttsnok9bbh7kpy3zz3j2xg5,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529787949,173,1,1,16,56,3vo5mpj7catp66nrwwqiuhuup,1,8.7,6.2,2023-04-07T15:17:49.080Z,2023-04-07T22:38:36Z,4169865061,56,Back,4169865069,213,1.9,4169865063,140,2.4,4169865067,212,19.3,4169865065,141,32.9,4171164575,178,,,,,,,,asyzhp3qu95vmzdbau6nmoic5,M. Darmian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529787987,174,1,1,16,59,3vo5mpj7catp66nrwwqiuhuup,1,4.2,41.1,2023-04-07T15:17:52.084Z,2023-04-07T22:38:39Z,4169865253,141,86.5,4169865257,213,1.4,4169865251,140,8.6,4171164609,178,,4169865249,56,Back,4169865255,212,31.2,,,,,,,8kttsnok9bbh7kpy3zz3j2xg5,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529788039,175,1,1,17,2,3vo5mpj7catp66nrwwqiuhuup,1,8.6,86.5,2023-04-07T15:17:54.914Z,2023-04-07T22:38:43Z,4169865521,141,97.6,4169865523,212,9.7,4169865525,213,0.9,4171164641,178,,4169865519,140,14.4,4169865517,56,Back,,,,,,,ujb2hkujcnwnyrbsgk3ilmtx,F. Acerbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529788111,176,1,1,17,4,3vo5mpj7catp66nrwwqiuhuup,1,13.3,95.3,2023-04-07T15:17:56.938Z,2023-04-07T22:38:47Z,4171164671,178,,4169865899,213,4.2,4169865887,56,Back,4169865893,141,66.5,4169865897,212,23.0,4169865889,140,1.8,,,,,,,9qow77e16pvlb3860yjpydryt,R. Gosens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529788225,177,1,1,17,5,3vo5mpj7catp66nrwwqiuhuup,0,1.7,66.3,2023-04-07T15:17:58.431Z,2023-04-07T22:38:51Z,4169866499,213,0.3,4169866493,140,41.0,4169866497,212,43.0,4169866489,155,,4169866491,56,Back,4171164723,178,,4169866495,141,83.9,4169866501,1,,8kttsnok9bbh7kpy3zz3j2xg5,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529788241,145,44,1,17,11,49rkyo4do8uwj06geomw0xr4i,1,57.7,11.4,2023-04-07T15:18:04.146Z,2023-04-08T01:29:44Z,4169866697,233,178,4169866585,286,,4169866583,56,Right,,,,,,,,,,,,,,,,4u281v53ges3kimtgac0tidm2,F. Daniliuc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529788249,178,44,1,17,11,3vo5mpj7catp66nrwwqiuhuup,0,42.3,88.6,2023-04-07T15:18:04.147Z,2023-04-07T22:38:58Z,4169866629,56,Back,4169866863,233,145,4169866631,285,,,,,,,,,,,,,,,,,6d7rip50yu2j7vyk76zokeehh,J. Correa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529788287,146,1,1,17,11,49rkyo4do8uwj06geomw0xr4i,1,56.4,6.7,2023-04-07T15:18:04.217Z,2023-04-08T01:29:44Z,4171164881,388,,4169866785,141,9.7,4169866777,56,Right,4169866773,3,,4169866789,212,3.4,4169866791,213,0.6,4169866781,140,59.0,,,,4u281v53ges3kimtgac0tidm2,F. Daniliuc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529788303,147,49,1,17,12,49rkyo4do8uwj06geomw0xr4i,1,59,9.7,2023-04-07T15:18:05.425Z,2023-04-07T22:39:04Z,,,,,,,,,,,,,,,,,,,,,,,,,7j0c36u6kk97eur4virjoka8l,T. Vilhena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529788323,148,1,1,17,13,49rkyo4do8uwj06geomw0xr4i,1,59,9.7,2023-04-07T15:18:06.298Z,2023-04-07T22:39:08Z,4169866999,56,Right,4171164971,178,,4169867011,213,4.7,4169867003,140,59.0,4169867007,141,2.0,4169867009,212,5.2,,,,,,,7j0c36u6kk97eur4virjoka8l,T. Vilhena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529788413,149,1,1,17,15,49rkyo4do8uwj06geomw0xr4i,1,59,2,2023-04-07T15:18:08.490Z,2023-04-07T22:39:11Z,4169867429,56,Center,4169867431,140,57.0,4169867433,141,25.7,4169867437,213,1.7,4169867435,212,16.3,4171165023,178,,,,,,,,blo3zmhar2mujyp9z7kjnsut,D. Bronn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529788423,150,1,1,17,18,49rkyo4do8uwj06geomw0xr4i,0,58.2,24.5,2023-04-07T15:18:11.729Z,2023-04-07T22:39:15Z,4169867503,56,Right,4169867507,141,20.8,4169867509,212,9.2,4169867511,213,6.0,4171165067,178,,4169867505,140,66.6,,,,,,,7pg1pu4ptby6hi0rp29hv4jxl,L. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530027767,983,67,1,17,19,3vo5mpj7catp66nrwwqiuhuup,1,30.5,86.9,2023-04-07T15:18:12.466Z,2023-04-08T01:29:45Z,4171179063,233,898,,,,,,,,,,,,,,,,,,,,,,1xscywgyfqisqexmpfvbf9g45,H. Mkhitaryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530027765,898,67,1,17,19,49rkyo4do8uwj06geomw0xr4i,0,69.5,13.1,2023-04-07T15:18:12.467Z,2023-04-07T23:09:34Z,4171179071,233,983,,,,,,,,,,,,,,,,,,,,,,drljavudmjvyj9mvyzq7gz2s5,G. Kastanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529788449,179,8,1,17,19,3vo5mpj7catp66nrwwqiuhuup,1,31.4,88.8,2023-04-07T15:18:12.509Z,2023-04-08T01:29:45Z,4169867645,56,Back,4171165129,178,,4170520799,384,,,,,,,,,,,,,,,,,1xscywgyfqisqexmpfvbf9g45,H. Mkhitaryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529788495,151,5,1,17,21,49rkyo4do8uwj06geomw0xr4i,1,62,-1.4,2023-04-07T15:18:14.726Z,2023-04-07T22:39:19Z,4169867895,56,Right,4169867953,233,180,4169867897,347,,,,,,,,,,,,,,,,,7pg1pu4ptby6hi0rp29hv4jxl,L. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529788479,180,5,1,17,21,3vo5mpj7catp66nrwwqiuhuup,0,38,101.4,2023-04-07T15:18:14.726Z,2023-04-07T22:39:20Z,4169868031,233,151,4169867819,347,,4169867817,56,Back,,,,,,,,,,,,,,,,1xscywgyfqisqexmpfvbf9g45,H. Mkhitaryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529788601,152,1,1,17,24,49rkyo4do8uwj06geomw0xr4i,1,60.4,0,2023-04-07T15:18:16.901Z,2023-04-07T22:39:23Z,4169868547,141,9.5,4169868541,56,Back,4169868555,212,22.4,4169868539,107,,4169868561,213,2.8,4169868545,140,40.2,4169868567,1,,,,,blo3zmhar2mujyp9z7kjnsut,D. Bronn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529788615,153,1,1,17,28,49rkyo4do8uwj06geomw0xr4i,0,41.9,15.2,2023-04-07T15:18:20.993Z,2023-04-07T22:39:26Z,4169868645,141,15.5,4171165259,178,,4169868643,140,61.9,4169868647,212,21.0,4169868649,213,0.0,4169868641,56,Right,,,,,,,4u281v53ges3kimtgac0tidm2,F. Daniliuc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530027857,984,67,1,17,29,3vo5mpj7catp66nrwwqiuhuup,1,38.8,81.4,2023-04-07T15:18:21.961Z,2023-04-08T01:29:45Z,4171179495,233,907,,,,,,,,,,,,,,,,,,,,,,9qow77e16pvlb3860yjpydryt,R. Gosens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530027851,907,67,1,17,29,49rkyo4do8uwj06geomw0xr4i,0,61.2,18.6,2023-04-07T15:18:21.962Z,2023-04-07T23:10:06Z,4171179499,233,984,,,,,,,,,,,,,,,,,,,,,,drljavudmjvyj9mvyzq7gz2s5,G. Kastanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529788619,181,8,1,17,29,3vo5mpj7catp66nrwwqiuhuup,1,38,82.3,2023-04-07T15:18:21.969Z,2023-04-08T01:29:46Z,4169868665,56,Back,4170521903,384,,4171165307,178,,,,,,,,,,,,,,,,,9qow77e16pvlb3860yjpydryt,R. Gosens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529788693,154,4,1,17,31,49rkyo4do8uwj06geomw0xr4i,1,59.8,25.4,2023-04-07T15:18:24.002Z,2023-04-07T22:39:39Z,4169869067,286,,4169869063,152,,4169869277,233,182,4169871829,294,,4169869061,56,Center,4169869059,13,,,,,,,,drljavudmjvyj9mvyzq7gz2s5,G. Kastanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529788717,182,4,1,17,31,3vo5mpj7catp66nrwwqiuhuup,0,40.2,74.6,2023-04-07T15:18:24.003Z,2023-04-07T22:39:39Z,4169869185,13,,4169869191,152,,4171165399,178,,4169869333,233,154,4169869187,294,,4169869189,56,Back,4169869193,285,,,,,6d7rip50yu2j7vyk76zokeehh,J. Correa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529789777,155,1,1,18,17,49rkyo4do8uwj06geomw0xr4i,1,60.2,27.4,2023-04-07T15:19:09.875Z,2023-04-07T22:39:42Z,4169874937,212,22.0,4169874933,140,63.4,4169874939,213,1.4,4169874929,152,,4169874927,5,,4169874931,56,Center,4171165491,178,,4169874935,141,59.4,7j0c36u6kk97eur4virjoka8l,T. Vilhena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529789907,156,1,1,18,21,49rkyo4do8uwj06geomw0xr4i,1,65.8,68,2023-04-07T15:19:13.753Z,2023-04-07T22:39:46Z,4169875651,155,,4169875653,56,Center,4169875661,213,5.5,4169875657,141,33.8,4169875659,212,31.5,4169875655,140,86.1,4171165527,178,,,,,drljavudmjvyj9mvyzq7gz2s5,G. Kastanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529789909,157,44,1,18,22,49rkyo4do8uwj06geomw0xr4i,1,87.8,33.8,2023-04-07T15:19:15.482Z,2023-04-08T01:29:46Z,4169875665,56,Center,4169875709,233,183,4169875667,286,,,,,,,,,,,,,,,,,blo3zmhar2mujyp9z7kjnsut,D. Bronn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529789869,183,44,1,18,22,3vo5mpj7catp66nrwwqiuhuup,0,12.2,66.2,2023-04-07T15:19:15.483Z,2023-04-07T22:39:49Z,4169875803,233,157,4169875475,56,Back,4169875477,285,,,,,,,,,,,,,,,,,9qow77e16pvlb3860yjpydryt,R. Gosens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529790245,158,2,1,18,22,49rkyo4do8uwj06geomw0xr4i,1,86.1,33.8,2023-04-07T15:19:15.586Z,2023-04-08T01:29:46Z,4169877399,141,42.7,4171165593,388,,4169877393,3,,4169877397,140,90.6,4169877391,7,240qnsj5nj6l6s3cc618691at,4169877395,56,Center,,,,,,,blo3zmhar2mujyp9z7kjnsut,D. Bronn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529790211,186,55,1,18,22,3vo5mpj7catp66nrwwqiuhuup,1,8.7,57,2023-04-07T15:19:15.587Z,2023-04-07T22:39:53Z,,,,,,,,,,,,,,,,,,,,,,,,,1xscywgyfqisqexmpfvbf9g45,H. Mkhitaryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529789945,184,43,1,18,25,3vo5mpj7catp66nrwwqiuhuup,1,0,0,2023-04-07T15:19:18.263Z,2023-04-07T15:19:33Z,4169875859,56,Back,4169875873,213,2.7,4169875861,140,3.3,4169875865,141,57.7,4169877569,144,12,4169875869,212,5.5,,,,,,,1xscywgyfqisqexmpfvbf9g45,H. Mkhitaryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529789973,185,43,1,18,27,3vo5mpj7catp66nrwwqiuhuup,1,0,0,2023-04-07T15:19:19.895Z,2023-04-07T15:19:33Z,4169876029,212,28.3,4169876031,213,1.3,4169876023,140,10.2,4169876027,141,97.4,4169877469,144,41,,,,,,,,,,8kttsnok9bbh7kpy3zz3j2xg5,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529790617,187,1,1,18,49,3vo5mpj7catp66nrwwqiuhuup,1,7.8,51.8,2023-04-07T15:19:41.942Z,2023-04-07T22:39:57Z,4171165627,178,,4169879349,241,,4169879347,5,,4169879355,141,67.1,4169879359,213,1.1,4169879357,212,11.8,4169879353,140,13.1,4169879351,56,Back,8kttsnok9bbh7kpy3zz3j2xg5,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529790733,188,1,1,18,55,3vo5mpj7catp66nrwwqiuhuup,1,22.6,66.3,2023-04-07T15:19:48.393Z,2023-04-07T22:40:00Z,4169879935,140,23.4,4171165715,178,,4169879937,141,43.6,4169879933,56,Back,4169879941,213,4.8,4169879939,212,15.5,,,,,,,ujb2hkujcnwnyrbsgk3ilmtx,F. Acerbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529790807,189,1,1,19,0,3vo5mpj7catp66nrwwqiuhuup,1,28.1,42.8,2023-04-07T15:19:53.179Z,2023-04-07T22:40:04Z,4169880285,56,Back,4171165777,178,,4169880293,213,4.8,4169880289,141,17.7,4169880287,140,30.3,4169880291,212,17.2,,,,,,,by2gxuixij1eciu56k8mb3cgl,S. de Vrij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529790841,190,1,1,19,2,3vo5mpj7catp66nrwwqiuhuup,1,29,16.5,2023-04-07T15:19:55.639Z,2023-04-07T22:40:07Z,4169880465,140,37.9,4169880475,213,5.5,4169880473,212,12.9,4169880471,141,3.5,4169880463,56,Back,4171165809,178,,,,,,,,asyzhp3qu95vmzdbau6nmoic5,M. Darmian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529790885,191,1,1,19,4,3vo5mpj7catp66nrwwqiuhuup,1,37.9,3.5,2023-04-07T15:19:56.909Z,2023-04-07T22:40:10Z,4169880735,141,16.1,4169880731,56,Back,4169880739,213,1.8,4169880737,212,8.8,4169880733,140,35.8,4171165869,178,,,,,,,,2r6hs8npijvt4wekd059t6tx,D. Dumfries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529790909,192,1,1,19,5,3vo5mpj7catp66nrwwqiuhuup,0,35.8,16.3,2023-04-07T15:19:57.768Z,2023-04-07T22:40:13Z,4169880865,56,Right,4171165891,178,,4169880887,1,,4169880883,213,6.2,4169880877,212,36.7,4169880873,141,11.9,4169880869,140,70.6,4169880863,155,,can2l9ha4ufsxdjxdkb739fkk,K. Asllani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529790935,159,12,1,19,7,49rkyo4do8uwj06geomw0xr4i,1,26.3,90.5,2023-04-07T15:20:00.257Z,2023-04-07T22:40:18Z,4169881075,212,7.6,4171165901,178,,4169881101,15,,4169881063,56,Back,4169881069,140,28.0,4169881073,141,100.0,4169881077,213,1.3,4169881195,167,,2mloh2yrhs60s1uwrfycc2i8l,N. Gyömbér,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529790953,160,5,1,19,9,49rkyo4do8uwj06geomw0xr4i,0,31.1,101.2,2023-04-07T15:20:02.474Z,2023-04-07T22:40:20Z,4169881173,56,Back,4169881175,347,,4169881323,233,193,,,,,,,,,,,,,,,,2mloh2yrhs60s1uwrfycc2i8l,N. Gyömbér,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529790967,193,5,1,19,9,3vo5mpj7catp66nrwwqiuhuup,1,68.9,-1.2,2023-04-07T15:20:02.474Z,2023-04-07T22:40:20Z,4169881271,233,160,4169881251,56,Right,4169881253,347,,,,,,,,,,,,,,,,,1xscywgyfqisqexmpfvbf9g45,H. Mkhitaryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529791117,194,1,1,19,15,3vo5mpj7catp66nrwwqiuhuup,1,67.5,0,2023-04-07T15:20:07.891Z,2023-04-07T22:40:23Z,4169882093,141,6.8,4169882097,212,27.1,4169882089,140,42.2,4169882099,213,2.9,4169882087,56,Back,4169882101,1,,4169882085,107,,,,,6d7rip50yu2j7vyk76zokeehh,J. Correa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529791183,195,1,1,19,18,3vo5mpj7catp66nrwwqiuhuup,1,42.2,6.8,2023-04-07T15:20:10.968Z,2023-04-07T22:40:27Z,4171165969,178,,4169882455,141,57.5,4169882461,1,,4169882453,140,44.5,4169882457,212,34.6,4169882459,213,1.5,4169882451,56,Back,,,,asyzhp3qu95vmzdbau6nmoic5,M. Darmian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529791341,196,1,1,19,21,3vo5mpj7catp66nrwwqiuhuup,1,44.5,57.5,2023-04-07T15:20:14.349Z,2023-04-07T22:40:29Z,4171165981,178,,4169883301,213,4.8,4169883291,140,46.8,4169883287,56,Back,4169883293,141,13.8,4169883297,212,29.8,,,,,,,ujb2hkujcnwnyrbsgk3ilmtx,F. Acerbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529791383,197,1,1,19,27,3vo5mpj7catp66nrwwqiuhuup,1,56.4,15.6,2023-04-07T15:20:20.081Z,2023-04-07T22:40:32Z,4169883521,141,44.4,4171166025,178,,4169883523,212,22.3,4169883525,213,2.1,4169883517,56,Back,4169883519,140,46.3,,,,,,,asyzhp3qu95vmzdbau6nmoic5,M. Darmian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529791561,198,1,1,19,29,3vo5mpj7catp66nrwwqiuhuup,1,47,45.3,2023-04-07T15:20:22.507Z,2023-04-07T22:40:37Z,4171166043,178,,4169884435,141,72.6,4169884439,213,1.2,4169884437,212,19.7,4169884433,140,53.2,4169884431,56,Center,,,,,,,by2gxuixij1eciu56k8mb3cgl,S. de Vrij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529791571,199,1,1,19,31,3vo5mpj7catp66nrwwqiuhuup,1,53.2,72.6,2023-04-07T15:20:24.699Z,2023-04-07T22:40:41Z,4169884479,140,58.7,4169884477,56,Left,4169884485,213,1.2,4171166133,178,,4169884481,141,94.4,4169884483,212,15.9,,,,,,,ujb2hkujcnwnyrbsgk3ilmtx,F. Acerbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529791575,200,1,1,19,34,3vo5mpj7catp66nrwwqiuhuup,1,58.4,94.6,2023-04-07T15:20:26.846Z,2023-04-07T22:40:45Z,4169884509,141,72.2,4169884507,140,43.2,4169884513,213,3.9,4171166183,178,,4169884511,212,22.1,4169884505,56,Back,,,,,,,9qow77e16pvlb3860yjpydryt,R. Gosens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529791625,201,1,1,19,36,3vo5mpj7catp66nrwwqiuhuup,1,43.2,72.2,2023-04-07T15:20:29.202Z,2023-04-07T22:40:48Z,4169884797,140,45.7,4171166205,178,,4169884801,141,48.0,4169884803,212,16.7,4169884807,213,4.9,4169884795,56,Back,,,,,,,ujb2hkujcnwnyrbsgk3ilmtx,F. Acerbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529791663,202,1,1,19,40,3vo5mpj7catp66nrwwqiuhuup,1,57.6,34.6,2023-04-07T15:20:33.648Z,2023-04-07T22:40:52Z,4169885049,213,4.5,4169885043,140,55.2,4169885047,212,12.3,4169885041,56,Right,4171166261,178,,4169885045,141,16.9,,,,,,,by2gxuixij1eciu56k8mb3cgl,S. de Vrij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529791695,203,1,1,19,43,3vo5mpj7catp66nrwwqiuhuup,1,54.9,11.9,2023-04-07T15:20:36.281Z,2023-04-07T22:40:56Z,4169885247,140,64.9,4169885243,56,Center,4171166289,178,,4169885249,141,29.9,4169885251,212,16.1,4169885253,213,0.9,,,,,,,asyzhp3qu95vmzdbau6nmoic5,M. Darmian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529791721,204,1,1,19,44,3vo5mpj7catp66nrwwqiuhuup,1,64.9,29.9,2023-04-07T15:20:37.546Z,2023-04-07T22:40:59Z,4171166317,178,,4169885443,213,4.6,4169885437,140,63.9,4169885441,212,9.8,4169885439,141,15.6,4169885435,56,Right,,,,,,,6d7rip50yu2j7vyk76zokeehh,J. Correa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529791757,205,1,1,19,45,3vo5mpj7catp66nrwwqiuhuup,0,63.9,15.6,2023-04-07T15:20:38.241Z,2023-04-07T22:41:04Z,4169885623,140,70.3,4169885627,141,25.7,4169885639,213,0.8,4169885619,56,Center,4169885635,212,9.6,4171166383,178,,,,,,,,ahgd3on22t4h7gg9ipnj1itw5,N. Barella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530028321,932,67,1,19,46,49rkyo4do8uwj06geomw0xr4i,1,28.7,75.4,2023-04-07T15:20:39.192Z,2023-04-08T01:29:47Z,4171181527,233,1006,,,,,,,,,,,,,,,,,,,,,,3coml6cxqa86px9up8yy3oz1m,L. Pirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530028317,1006,67,1,19,46,3vo5mpj7catp66nrwwqiuhuup,0,71.3,24.6,2023-04-07T15:20:39.193Z,2023-04-07T23:12:36Z,4171181531,233,932,,,,,,,,,,,,,,,,,,,,,,8qgbxff7xlg0zjtyees7ljljp,R. Lukaku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529791783,161,8,1,19,46,49rkyo4do8uwj06geomw0xr4i,1,29.6,76.1,2023-04-07T15:20:39.273Z,2023-04-08T01:29:47Z,4171166435,178,,4169885773,56,Back,4170538329,384,,,,,,,,,,,,,,,,,3coml6cxqa86px9up8yy3oz1m,L. Pirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529793209,166,61,1,19,46,49rkyo4do8uwj06geomw0xr4i,1,23.7,68.4,2023-04-07T15:20:39.289Z,2023-04-07T22:41:21Z,4171166455,178,,4169893087,56,Back,,,,,,,,,,,,,,,,,,,2mloh2yrhs60s1uwrfycc2i8l,N. Gyömbér,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529910697,918,61,1,19,46,3vo5mpj7catp66nrwwqiuhuup,1,72.3,44.1,2023-04-07T15:20:39.354Z,2023-04-07T22:41:18Z,4171166481,178,,4170539759,56,Center,,,,,,,,,,,,,,,,,,,8qgbxff7xlg0zjtyees7ljljp,R. Lukaku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529791769,206,43,1,19,48,3vo5mpj7catp66nrwwqiuhuup,1,0,0,2023-04-07T15:20:41.366Z,2023-04-07T15:21:32Z,4169885701,56,Center,4169885703,140,71.8,4169885707,212,2.0,4169885699,168,0,4169885709,213,0.7,4169885705,141,27.6,4169891425,144,1,4169885695,3,0,8qgbxff7xlg0zjtyees7ljljp,R. Lukaku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529791911,207,1,1,19,48,3vo5mpj7catp66nrwwqiuhuup,1,62,11.9,2023-04-07T15:20:41.738Z,2023-04-07T22:41:49Z,4169886345,56,Back,4169886351,141,31.8,4169886353,212,23.2,4171167025,388,,4169886355,213,2.5,4169886349,140,44.1,,,,,,,2r6hs8npijvt4wekd059t6tx,D. Dumfries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529792077,208,1,1,19,57,3vo5mpj7catp66nrwwqiuhuup,1,55.2,61.7,2023-04-07T15:20:50.473Z,2023-04-07T22:42:01Z,4169887221,212,30.1,4169887223,213,4.4,4171167211,178,,4169887211,56,Back,4169887217,140,45.7,4169887219,141,19.9,,,,,,,can2l9ha4ufsxdjxdkb739fkk,K. Asllani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529792131,209,1,1,20,1,3vo5mpj7catp66nrwwqiuhuup,1,51.4,13.3,2023-04-07T15:20:54.507Z,2023-04-07T22:42:04Z,4169887511,56,Center,4169887519,213,1.1,4171167271,178,,4169887517,212,12.7,4169887513,140,57.4,4169887515,141,29.5,,,,,,,asyzhp3qu95vmzdbau6nmoic5,M. Darmian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529792207,210,1,1,20,4,3vo5mpj7catp66nrwwqiuhuup,1,54.9,30.6,2023-04-07T15:20:57.410Z,2023-04-07T22:42:07Z,4169887921,212,17.1,4169887915,56,Center,4169887923,213,1.7,4171167291,178,,4169887917,140,53.2,4169887919,141,55.6,,,,,,,1xscywgyfqisqexmpfvbf9g45,H. Mkhitaryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
