id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,assist,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/17/value
2468775815,4,1,1,0,14,3vo5mpj7catp66nrwwqiuhuup,1,40.1,100,2022-10-08T13:00:19.720Z,2022-10-08T19:16:06Z,3826895437,140,25.3,3826895433,56,Back,3826895447,213,3.8,3826895429,107,,3826895441,141,82.1,3826895445,212,20.2,,,,,,,19856wqwrmzmvfw9thf0tzrv9,F. Dimarco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468775837,5,1,1,0,17,3vo5mpj7catp66nrwwqiuhuup,1,27.6,76.4,2022-10-08T13:00:23.135Z,2022-10-08T19:16:10Z,3826895567,140,23.1,3829214185,178,,3826895569,141,54.8,3826895573,213,4.4,3826895565,56,Back,3826895571,212,15.4,,,,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468775851,6,1,1,0,19,3vo5mpj7catp66nrwwqiuhuup,1,23,53.9,2022-10-08T13:00:25.352Z,2022-10-08T19:16:14Z,3826895643,56,Back,3826895651,213,4.7,3826895647,141,28.0,3829214531,178,,3826895645,140,23.3,3826895649,212,17.6,,,,,,,ujb2hkujcnwnyrbsgk3ilmtx,F. Acerbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468775863,7,1,1,0,23,3vo5mpj7catp66nrwwqiuhuup,1,24.5,28.3,2022-10-08T13:00:29.245Z,2022-10-08T19:16:20Z,3826895713,141,47.8,3826895715,212,13.3,3826895711,140,25.3,3826895717,213,1.5,3826895709,56,Back,3829214927,178,,,,,,,,6zcok1vbaitp91a9nrac20t05,D. D'Ambrosio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468775885,8,1,1,0,25,3vo5mpj7catp66nrwwqiuhuup,1,26.5,47.9,2022-10-08T13:00:31.047Z,2022-10-08T19:16:23Z,3826895835,212,17.7,3829215251,178,,3826895833,141,28.5,3826895829,56,Back,3826895831,140,37.8,3826895837,213,5.4,,,,,,,ujb2hkujcnwnyrbsgk3ilmtx,F. Acerbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468775887,9,1,1,0,27,3vo5mpj7catp66nrwwqiuhuup,1,35,34.3,2022-10-08T13:00:32.917Z,2022-10-08T19:16:34Z,3826895855,213,1.9,3826895849,140,32.4,3829215963,178,,3826895853,212,8.5,3826895851,141,46.1,3826895847,56,Back,,,,,,,can2l9ha4ufsxdjxdkb739fkk,K. Asllani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468775899,10,1,1,0,29,3vo5mpj7catp66nrwwqiuhuup,1,32.4,46.1,2022-10-08T13:00:35.375Z,2022-10-08T19:16:38Z,3826895897,140,25.6,3829216349,178,,3826895899,141,67.0,3826895903,213,2.0,3826895901,212,15.9,3826895895,56,Back,,,,,,,ujb2hkujcnwnyrbsgk3ilmtx,F. Acerbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468775917,11,1,1,0,31,3vo5mpj7catp66nrwwqiuhuup,1,25.7,66.9,2022-10-08T13:00:37.523Z,2022-10-08T19:16:43Z,3826896007,140,27.6,3829216659,178,,3826896009,141,29.1,3826896011,212,25.8,3826896005,56,Back,3826896013,213,4.8,,,,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468775931,12,1,1,0,37,3vo5mpj7catp66nrwwqiuhuup,1,29.2,29.2,2022-10-08T13:00:42.958Z,2022-10-08T19:16:46Z,3826896117,141,3.4,3829216829,178,,3826896113,56,Back,3826896119,212,23.8,3826896121,213,5.5,3826896115,140,44.5,,,,,,,6zcok1vbaitp91a9nrac20t05,D. D'Ambrosio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468775951,13,1,1,0,40,3vo5mpj7catp66nrwwqiuhuup,0,45.5,4.4,2022-10-08T13:00:46.639Z,2022-10-08T19:16:50Z,3826896179,140,73.5,3826896181,141,60.3,3829217169,178,,3826896187,1,,3826896175,155,,3826896183,212,48.1,3826896177,56,Center,3826896185,213,0.9,2r6hs8npijvt4wekd059t6tx,D. Dumfries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468775983,8,1,1,0,43,6tuibxq39fdryu8ou06wcm0q3,1,26.7,42.4,2022-10-08T13:00:49.154Z,2022-10-08T19:16:54Z,3826896341,56,Back,3826896347,212,11.0,3826896343,140,34.6,3826896349,213,5.6,3826896339,3,,3826896345,141,31.8,3829217491,388,,,,,4qejyummzkrfllds8ord642qx,D. Frattesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468775989,9,61,1,0,46,6tuibxq39fdryu8ou06wcm0q3,0,36.4,26.4,2022-10-08T13:00:52.296Z,2022-10-08T19:17:05Z,3826896367,56,Back,3829218149,178,,3829218147,15,,,,,,,,,,,,,,,,,4xnll2f9tb69wrezm04ayg76y,E. Ceïde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468776021,14,1,1,0,48,3vo5mpj7catp66nrwwqiuhuup,1,69.8,73.6,2022-10-08T13:00:53.919Z,2022-10-08T19:17:10Z,3826896523,140,64.7,3826896521,56,Left,3826896527,212,13.5,3826896519,3,,3826896525,141,91.8,3826896529,213,2.0,3829218573,178,,,,,botfgp0oq4wqlwtcs9m90kded,H. Çalhanoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468776035,16,1,1,0,49,3vo5mpj7catp66nrwwqiuhuup,1,65.3,91.5,2022-10-08T13:00:55.616Z,2022-10-08T19:17:15Z,3826896577,141,82.4,3826896573,56,Left,3829218963,178,,3826896581,213,3.7,3826896579,212,11.9,3826896575,140,55.6,,,,,,,19856wqwrmzmvfw9thf0tzrv9,F. Dimarco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468776023,15,43,1,0,51,3vo5mpj7catp66nrwwqiuhuup,1,0,0,2022-10-08T13:00:57.568Z,2022-10-08T13:01:36Z,3826898309,144,49,,,,,,,,,,,,,,,,,,,,,,19856wqwrmzmvfw9thf0tzrv9,F. Dimarco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468776049,17,1,1,0,53,3vo5mpj7catp66nrwwqiuhuup,1,55.1,82.1,2022-10-08T13:00:58.678Z,2022-10-08T19:17:19Z,3826896675,212,23.7,3826896669,56,Back,3826896673,141,62.3,3829219229,178,,3826896677,213,3.7,3826896671,140,36.5,,,,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468776115,18,1,1,0,56,3vo5mpj7catp66nrwwqiuhuup,1,35.6,61.5,2022-10-08T13:01:02.354Z,2022-10-08T19:17:27Z,3826897015,140,36.3,3826897021,213,4.7,3826897019,212,20.3,3826897013,56,Back,3829219785,178,,3826897017,141,31.6,,,,,,,ujb2hkujcnwnyrbsgk3ilmtx,F. Acerbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468776135,19,1,1,1,3,3vo5mpj7catp66nrwwqiuhuup,1,38.8,32.2,2022-10-08T13:01:08.671Z,2022-10-08T19:17:31Z,3826897129,213,1.8,3826897127,212,12.8,3826897121,56,Back,3829219969,178,,3826897123,140,35.6,3826897125,141,50.3,,,,,,,6zcok1vbaitp91a9nrac20t05,D. D'Ambrosio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468776157,20,1,1,1,5,3vo5mpj7catp66nrwwqiuhuup,1,35.2,50.6,2022-10-08T13:01:11.153Z,2022-10-08T19:17:34Z,3826897239,141,73.9,3829220211,178,,3826897235,56,Back,3826897237,140,34.5,3826897243,213,1.6,3826897241,212,15.9,,,,,,,ujb2hkujcnwnyrbsgk3ilmtx,F. Acerbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468776179,21,1,1,1,8,3vo5mpj7catp66nrwwqiuhuup,1,34.5,73.9,2022-10-08T13:01:13.759Z,2022-10-08T19:17:39Z,3826897359,141,49.9,3826897363,213,4.4,3826897355,56,Back,3826897361,212,17.3,3829220435,178,,3826897357,140,29.0,,,,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468776207,22,1,1,1,10,3vo5mpj7catp66nrwwqiuhuup,1,29,49.9,2022-10-08T13:01:16.073Z,2022-10-08T19:17:42Z,3826897507,140,23.7,3826897511,212,15.6,3829220673,178,,3826897509,141,28.5,3826897505,56,Back,3826897513,213,4.3,,,,,,,ujb2hkujcnwnyrbsgk3ilmtx,F. Acerbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468776211,23,1,1,1,13,3vo5mpj7catp66nrwwqiuhuup,1,23.7,28.5,2022-10-08T13:01:18.880Z,2022-10-08T19:17:46Z,3826897529,56,Back,3826897533,141,30.7,3826897531,140,29.9,3826897537,213,0.2,3826897535,212,6.7,3829220825,178,,,,,,,,6zcok1vbaitp91a9nrac20t05,D. D'Ambrosio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468776243,24,1,1,1,14,3vo5mpj7catp66nrwwqiuhuup,1,29.7,30.6,2022-10-08T13:01:19.673Z,2022-10-08T19:17:50Z,3826897709,212,18.4,3826897713,213,4.7,3826897705,140,30.0,3829221067,178,,3826897707,141,3.5,3826897703,56,Back,,,,,,,can2l9ha4ufsxdjxdkb739fkk,K. Asllani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468776253,25,1,1,1,16,3vo5mpj7catp66nrwwqiuhuup,1,29.6,6.8,2022-10-08T13:01:22.592Z,2022-10-08T19:17:54Z,3826897779,213,0.7,3829221223,178,,3826897775,141,27.6,3826897771,56,Back,3826897777,212,22.2,3826897773,140,45.9,,,,,,,2r6hs8npijvt4wekd059t6tx,D. Dumfries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468776255,26,1,1,1,18,3vo5mpj7catp66nrwwqiuhuup,1,45.9,27.6,2022-10-08T13:01:24.252Z,2022-10-08T19:18:00Z,3826897797,141,29.7,3826897793,56,Back,3826897799,212,7.9,3829221667,178,,3826897807,156,,3826897801,213,3.0,3826897795,140,38.5,,,,7r2tgpdrr4v6n9d2gkzwmlazt,Lautaro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468776279,27,1,1,1,19,3vo5mpj7catp66nrwwqiuhuup,1,44,29.8,2022-10-08T13:01:25.231Z,2022-10-08T19:18:06Z,3826897913,155,,3826897917,140,67.1,3829221955,178,,3826897923,213,6.2,3826897915,56,Center,3826897921,212,24.3,3826897919,141,26.8,,,,6zcok1vbaitp91a9nrac20t05,D. D'Ambrosio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468776285,28,44,1,1,21,3vo5mpj7catp66nrwwqiuhuup,1,71.7,26.8,2022-10-08T13:01:26.768Z,2022-10-08T20:42:18Z,3826897959,56,Center,3826898015,233,10,3826897961,286,,,,,,,,,,,,,,,,,a5eki9p236y4zxmp9qz202pcl,E. Džeko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468776293,10,44,1,1,21,6tuibxq39fdryu8ou06wcm0q3,0,28.3,73.2,2022-10-08T13:01:26.769Z,2022-10-08T19:18:10Z,3826897993,285,,3826898097,233,28,3826897991,56,Back,,,,,,,,,,,,,,,,e5fnoxb8f2hycjx4gnmce2wvd,M. Erlić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468776311,29,1,1,1,21,3vo5mpj7catp66nrwwqiuhuup,1,67,26.8,2022-10-08T13:01:26.799Z,2022-10-08T20:42:18Z,3826898111,212,11.8,3829222565,388,,3826898103,168,,3826898109,141,27.6,3826898105,56,Center,3826898113,213,0.0,3826898107,140,78.2,3826898101,3,,a5eki9p236y4zxmp9qz202pcl,E. Džeko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468776329,30,1,1,1,26,3vo5mpj7catp66nrwwqiuhuup,1,85.3,25.6,2022-10-08T13:01:31.864Z,2022-10-08T19:18:20Z,3829223045,178,,3826898175,212,8.9,3826898169,56,Center,3826898173,141,33.9,3826898177,213,2.5,3826898171,140,78.8,,,,,,,botfgp0oq4wqlwtcs9m90kded,H. Çalhanoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468776337,31,61,1,1,27,3vo5mpj7catp66nrwwqiuhuup,0,81.1,34.2,2022-10-08T13:01:33.253Z,2022-10-08T19:18:29Z,3829223787,178,,3826898209,56,Center,,,,,,,,,,,,,,,,,,,ahgd3on22t4h7gg9ipnj1itw5,N. Barella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468776357,11,52,1,1,29,6tuibxq39fdryu8ou06wcm0q3,1,6.5,50.1,2022-10-08T13:01:35.212Z,2022-10-08T19:18:32Z,3828404053,376,,3829224019,178,,,,,,,,,,,,,,,,,,,,1r5gn4osgwz2b2b4sefncbhed,A. Consigli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468776431,12,1,1,1,31,6tuibxq39fdryu8ou06wcm0q3,0,13,38.4,2022-10-08T13:01:36.909Z,2022-10-08T19:18:36Z,3826898627,212,62.1,3826898843,189,,3826898621,140,69.1,3826898615,199,,3826898629,213,6.0,3826898617,56,Right,3826898625,141,9.5,3826898783,1,,1r5gn4osgwz2b2b4sefncbhed,A. Consigli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468776439,32,61,1,1,36,3vo5mpj7catp66nrwwqiuhuup,0,30,93,2022-10-08T13:01:42.061Z,2022-10-08T19:18:50Z,3829225441,178,,3826898655,56,Back,,,,,,,,,,,,,,,,,,,ujb2hkujcnwnyrbsgk3ilmtx,F. Acerbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468776465,13,5,1,1,37,6tuibxq39fdryu8ou06wcm0q3,1,72.2,-1.1,2022-10-08T13:01:43.556Z,2022-10-08T19:18:57Z,3826898757,347,,3826898785,233,33,3826898753,56,Right,,,,,,,,,,,,,,,,1r5gn4osgwz2b2b4sefncbhed,A. Consigli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468776443,33,5,1,1,37,3vo5mpj7catp66nrwwqiuhuup,0,27.8,101.1,2022-10-08T13:01:43.556Z,2022-10-08T19:18:57Z,3826898799,233,13,3826898665,347,,3826898663,56,Back,,,,,,,,,,,,,,,,ujb2hkujcnwnyrbsgk3ilmtx,F. Acerbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468776565,14,1,1,1,53,6tuibxq39fdryu8ou06wcm0q3,1,73.9,0,2022-10-08T13:01:59.532Z,2022-10-08T19:19:05Z,3826899335,140,41.1,3826899339,212,36.6,3826899341,213,2.8,3826899333,56,Back,3826899331,107,,3826899337,141,16.2,3826899343,1,,,,,5oge5fhmna0oduqvjisoa1djp,J. Toljan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468776581,15,1,1,1,58,6tuibxq39fdryu8ou06wcm0q3,1,36.8,18.2,2022-10-08T13:02:04.321Z,2022-10-08T19:19:10Z,3829226931,178,,3826899465,141,39.7,3826899469,213,2.4,3826899463,140,21.4,3826899467,212,21.8,3826899461,56,Back,,,,,,,e5fnoxb8f2hycjx4gnmce2wvd,M. Erlić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468776595,16,1,1,2,2,6tuibxq39fdryu8ou06wcm0q3,1,22.6,41.2,2022-10-08T13:02:08.446Z,2022-10-08T19:19:12Z,3829227159,178,,3826899587,141,90.2,3826899583,56,Back,3826899589,212,34.9,3826899591,213,1.3,3826899585,140,32.5,3826899593,1,,,,,1r5gn4osgwz2b2b4sefncbhed,A. Consigli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468776621,17,1,1,2,6,6tuibxq39fdryu8ou06wcm0q3,0,34.7,90,2022-10-08T13:02:12.195Z,2022-10-08T19:19:16Z,3826899759,213,6.1,3826899749,155,,3826899755,141,76.0,3826899761,1,,3829227507,178,,3826899757,212,63.5,3826899751,56,Center,3826899753,140,94.5,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468776635,34,52,1,2,12,3vo5mpj7catp66nrwwqiuhuup,1,3,23.3,2022-10-08T13:02:17.890Z,2022-10-08T19:19:20Z,3829227709,178,,3828406057,377,,,,,,,,,,,,,,,,,,,,8kttsnok9bbh7kpy3zz3j2xg5,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468776727,35,1,1,2,18,3vo5mpj7catp66nrwwqiuhuup,1,7.8,45.5,2022-10-08T13:02:24.143Z,2022-10-08T19:19:26Z,3826900317,140,14.3,3826900313,123,,3826900319,141,47.0,3826900321,212,6.9,3826900323,213,0.1,3829228221,178,,3826900315,56,Back,,,,8kttsnok9bbh7kpy3zz3j2xg5,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
