id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,assist,qualifier/21/id,qualifier/21/qualifierId,qualifier/22/id,qualifier/22/qualifierId,qualifier/22/value
2536702825,5,1,1,0,8,ej5er0oyngdw138yuumwqbyqt,1,27.5,13.3,2023-04-21T18:45:18.829Z,2023-04-22T01:02:24Z,4206605383,141,4.9,4207310675,388,,4206605381,140,46.0,4206605379,56,Back,4206605377,3,,4206605387,213,6.0,4206605385,212,20.2,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536702833,6,49,1,0,10,ej5er0oyngdw138yuumwqbyqt,1,46.1,3.4,2023-04-21T18:45:20.269Z,2023-04-22T01:02:28Z,,,,,,,,,,,,,,,,,,,,,,,,,bpfg11qh1q0zj2x6sqd3srvmx,M. Aebischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536702845,7,3,1,0,10,ej5er0oyngdw138yuumwqbyqt,1,39.9,4.2,2023-04-21T18:45:20.784Z,2023-04-22T01:02:39Z,4206605489,233,7,4206605471,56,Back,4207311023,178,,4207098349,465,,4206605473,286,,4207311025,21,,,,,,,,bpfg11qh1q0zj2x6sqd3srvmx,M. Aebischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536702835,7,45,1,0,10,ap6blbxhq9elm62vw6tutzlwg,0,60.1,95.8,2023-04-21T18:45:20.784Z,2023-04-22T01:02:40Z,4206605505,233,7,4206605427,56,Left,4206605429,285,,,,,,,,,,,,,,,,,3tuxipzf6pqvga0a12422gatx,P. Dawidowicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536702893,8,1,1,0,12,ej5er0oyngdw138yuumwqbyqt,1,38,2.5,2023-04-21T18:45:22.262Z,2023-04-22T01:02:43Z,4207311167,178,,4206605725,56,Back,4206605729,141,5.4,4206605727,140,46.0,4206605731,212,8.6,4206605733,213,0.2,,,,,,,bpfg11qh1q0zj2x6sqd3srvmx,M. Aebischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536849383,742,83,1,0,16,ap6blbxhq9elm62vw6tutzlwg,1,55,92.4,2023-04-21T18:45:26.115Z,2023-04-22T02:12:09Z,4207397987,399,458249,,,,,,,,,,,,,,,,,,,,,,2q0bx5wsc6b68vpps79hosnah,F. Depaoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536702911,9,1,1,0,16,ej5er0oyngdw138yuumwqbyqt,0,45.1,7.5,2023-04-21T18:45:26.123Z,2023-04-22T02:11:55Z,4207311245,178,,4206605837,212,3.7,4206605839,213,2.0,4206605835,141,12.4,4206605833,140,43.5,4206605831,56,Back,,,,,,,56bidwsegakrtx3z1qbbpnc6i,J. Zirkzee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536704139,14,61,1,0,16,ap6blbxhq9elm62vw6tutzlwg,1,55.2,94.4,2023-04-21T18:45:26.146Z,2023-04-22T02:11:59Z,4207311305,178,,4206612363,56,Left,,,,,,,,,,,,,,,,,,,2q0bx5wsc6b68vpps79hosnah,F. Depaoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536702931,8,49,1,0,17,ap6blbxhq9elm62vw6tutzlwg,1,59.9,83,2023-04-21T18:45:27.343Z,2023-04-22T01:02:53Z,,,,,,,,,,,,,,,,,,,,,,,,,c39nv7jn5c3qzglosgzigif2t,S. Verdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536702957,9,3,1,0,17,ap6blbxhq9elm62vw6tutzlwg,0,60.4,83.8,2023-04-21T18:45:27.816Z,2023-04-22T01:02:59Z,4206606169,233,10,4207098711,465,,4207311523,178,,4206606053,286,,4206606045,56,Left,,,,,,,,,,c39nv7jn5c3qzglosgzigif2t,S. Verdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536702963,10,7,1,0,17,ej5er0oyngdw138yuumwqbyqt,1,39.6,16.2,2023-04-21T18:45:27.980Z,2023-04-22T01:03:05Z,4207311645,178,,4206606141,233,9,4206606091,285,,4206606089,56,Back,4207098667,383,,,,,,,,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536702967,11,49,1,0,18,ej5er0oyngdw138yuumwqbyqt,1,38.3,15.9,2023-04-21T18:45:28.792Z,2023-04-22T01:03:08Z,,,,,,,,,,,,,,,,,,,,,,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536703011,12,1,1,0,20,ej5er0oyngdw138yuumwqbyqt,1,38.3,15.9,2023-04-21T18:45:30.154Z,2023-04-22T01:03:13Z,4206606335,56,Back,4206606339,141,3.7,4206606337,140,39.4,4206606341,212,8.4,4207311761,178,,4206606345,213,4.9,,,,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536703023,13,1,1,0,20,ej5er0oyngdw138yuumwqbyqt,1,39.4,3.7,2023-04-21T18:45:30.648Z,2023-04-22T01:03:19Z,4206606417,213,2.7,4207311863,178,,4206606415,212,15.9,4206606409,56,Back,4206606413,141,14.4,4206606411,140,25.9,,,,,,,bdb6j168crcrwje9k0titxv55,L. Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536703085,14,1,1,0,25,ej5er0oyngdw138yuumwqbyqt,1,23.7,17.6,2023-04-21T18:45:35.611Z,2023-04-22T01:03:23Z,4206606739,212,25.5,4206606727,140,26.2,4207311927,178,,4206606745,213,1.5,4206606733,141,54.9,4206606721,56,Back,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536703107,15,1,1,0,30,ej5er0oyngdw138yuumwqbyqt,1,28.4,58.4,2023-04-21T18:45:40.063Z,2023-04-22T01:03:25Z,4206606889,141,56.7,4206606893,213,6.1,4206606887,140,36.6,4207311985,178,,4206606891,212,8.7,4206606885,56,Back,,,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536703143,16,1,1,0,31,ej5er0oyngdw138yuumwqbyqt,1,36.6,56.7,2023-04-21T18:45:41.202Z,2023-04-22T01:03:28Z,4206607085,213,3.4,4207312045,178,,4206607079,141,52.3,4206607077,140,27.5,4206607081,212,10.0,4206607075,56,Back,,,,,,,38de1wbyp2ruksgffna791n8p,N. Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536703189,17,1,1,0,33,ej5er0oyngdw138yuumwqbyqt,1,32,50.5,2023-04-21T18:45:43.658Z,2023-04-22T01:03:30Z,4206607321,140,42.2,4206607319,56,Back,4206607323,141,32.0,4207312097,178,,4206607325,212,16.5,4206607327,213,5.4,,,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536703217,18,1,1,0,35,ej5er0oyngdw138yuumwqbyqt,1,42.2,32,2023-04-21T18:45:45.128Z,2023-04-22T01:03:33Z,4207312221,178,,4206607477,212,13.8,4206607479,213,3.2,4206607473,140,29.1,4206607475,141,31.6,4206607471,56,Back,,,,,,,bdb6j168crcrwje9k0titxv55,L. Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536703259,19,1,1,0,36,ej5er0oyngdw138yuumwqbyqt,1,29.3,32.4,2023-04-21T18:45:46.747Z,2023-04-22T01:03:37Z,4206607663,141,58.4,4207312325,178,,4206607661,140,28.9,4206607671,213,1.6,4206607667,212,17.7,4206607659,56,Back,,,,,,,4gmki0xpn2e9o9p7wnm0k8p1x,A. Soumaoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536703349,20,1,1,0,39,ej5er0oyngdw138yuumwqbyqt,1,28.9,58.4,2023-04-21T18:45:49.346Z,2023-04-22T01:03:40Z,4207312385,178,,4206608191,140,32.5,4206608189,56,Back,4206608193,141,33.5,4206608195,212,17.3,4206608197,213,4.9,,,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536703391,21,1,1,0,45,ej5er0oyngdw138yuumwqbyqt,1,44.3,30.3,2023-04-21T18:45:55.130Z,2023-04-22T01:03:42Z,4206608447,212,34.9,4206608449,213,6.2,4207312487,178,,4206608445,141,23.8,4206608451,1,,4206608443,140,77.3,4206608439,155,,4206608441,56,Center,4gmki0xpn2e9o9p7wnm0k8p1x,A. Soumaoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536703413,22,44,1,0,47,ej5er0oyngdw138yuumwqbyqt,1,77.3,23.7,2023-04-21T18:45:57.060Z,2023-04-22T02:36:12Z,4206608557,286,,4206608555,56,Center,4206608563,233,10,,,,,,,,,,,,,,,,bdb6j168crcrwje9k0titxv55,L. Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536703387,10,44,1,0,47,ap6blbxhq9elm62vw6tutzlwg,0,22.7,76.3,2023-04-21T18:45:57.061Z,2023-04-22T01:03:46Z,4206608421,56,Back,4206608633,233,22,4206608423,285,,,,,,,,,,,,,,,,,130pg17ru5fzq4igokx0k73e1,I. Hien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536703461,23,1,1,0,47,ej5er0oyngdw138yuumwqbyqt,0,77.3,23.8,2023-04-21T18:45:57.138Z,2023-04-22T02:36:13Z,4207312607,388,,4206608861,141,24.9,4206608863,212,1.0,4206608865,213,0.8,4206608859,140,78.0,4206608857,56,Center,4206608855,3,,,,,bdb6j168crcrwje9k0titxv55,L. Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536703407,11,61,1,0,47,ap6blbxhq9elm62vw6tutzlwg,1,22.7,76.4,2023-04-21T18:45:57.219Z,2023-04-22T01:03:54Z,4206608531,56,Back,4207312739,15,,4207312741,388,,,,,,,,,,,,,,,,,130pg17ru5fzq4igokx0k73e1,I. Hien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536703469,12,52,1,0,53,ap6blbxhq9elm62vw6tutzlwg,1,9.9,51.2,2023-04-21T18:46:03.751Z,2023-04-22T01:03:58Z,4207312815,178,,4207099213,376,,,,,,,,,,,,,,,,,,,,c7fky0h6gi7wmibnv2tzf6mz9,L. Montipò,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536703783,13,1,1,1,7,ap6blbxhq9elm62vw6tutzlwg,0,15.9,52.8,2023-04-21T18:46:17.445Z,2023-04-22T01:04:03Z,4206610591,56,Center,4206610601,1,,4206610593,140,72.3,4206610589,199,,4206610595,141,60.6,4206610599,213,0.1,4206610597,212,59.5,,,,c7fky0h6gi7wmibnv2tzf6mz9,L. Montipò,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536703823,24,1,1,1,12,ej5er0oyngdw138yuumwqbyqt,1,27.4,45.4,2023-04-21T18:46:22.781Z,2023-04-22T01:04:26Z,4206610775,213,3.1,4206610769,140,12.8,4206610767,56,Back,4206610771,141,46.9,4207313599,178,,4206610773,212,15.4,4206610765,3,,,,,4gmki0xpn2e9o9p7wnm0k8p1x,A. Soumaoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536703829,25,52,1,1,14,ej5er0oyngdw138yuumwqbyqt,1,13.1,46.9,2023-04-21T18:46:24.919Z,2023-04-22T01:04:29Z,4207313701,178,,4207099349,377,,,,,,,,,,,,,,,,,,,,4hrmzpx1nt5ze55fpby71mcb9,Ł. Skorupski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536703961,26,1,1,1,16,ej5er0oyngdw138yuumwqbyqt,1,13.1,46.9,2023-04-21T18:46:26.863Z,2023-04-22T01:04:31Z,4206611469,56,Back,4206611471,140,15.2,4206611467,123,,4206611473,141,64.1,4206611475,212,11.9,4207313737,178,,4206611477,213,1.4,,,,4hrmzpx1nt5ze55fpby71mcb9,Ł. Skorupski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536704053,27,1,1,1,25,ej5er0oyngdw138yuumwqbyqt,1,34.6,60.2,2023-04-21T18:46:35.098Z,2023-04-22T01:04:34Z,4206611917,212,18.2,4206611919,213,4.6,4206611915,141,33.5,4207313815,178,,4206611913,140,33.0,4206611911,56,Back,,,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536704085,28,1,1,1,31,ej5er0oyngdw138yuumwqbyqt,1,45.4,19.6,2023-04-21T18:46:41.778Z,2023-04-22T01:04:36Z,4206612051,212,12.6,4207313853,178,,4206612053,213,0.7,4206612049,141,31.8,4206612047,140,54.4,4206612045,56,Center,,,,,,,4gmki0xpn2e9o9p7wnm0k8p1x,A. Soumaoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536704133,29,1,1,1,32,ej5er0oyngdw138yuumwqbyqt,1,53.4,29.8,2023-04-21T18:46:42.664Z,2023-04-22T01:04:42Z,4206612333,141,7.9,4207313991,178,,4206612331,140,46.3,4206612329,56,Back,4206612337,213,4.2,4206612335,212,16.7,,,,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536704167,30,1,1,1,35,ej5er0oyngdw138yuumwqbyqt,1,45,8.1,2023-04-21T18:46:45.834Z,2023-04-22T01:04:44Z,4206612503,141,24.5,4207314041,178,,4206612501,140,37.1,4206612507,213,2.2,4206612499,56,Back,4206612505,212,13.9,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536704233,31,1,1,1,37,ej5er0oyngdw138yuumwqbyqt,1,36.6,33.6,2023-04-21T18:46:48.010Z,2023-04-22T01:04:46Z,4206612873,141,60.6,4206612871,140,34.5,4206612869,56,Back,4206612877,213,1.7,4206612875,212,18.5,4207314071,178,,,,,,,,4gmki0xpn2e9o9p7wnm0k8p1x,A. Soumaoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536704283,32,1,1,1,41,ej5er0oyngdw138yuumwqbyqt,0,41.7,63.1,2023-04-21T18:46:51.196Z,2023-04-22T01:04:49Z,4206613155,155,,4206613167,1,,4207314193,178,,4206613165,213,5.8,4206613159,140,100.0,4206613157,56,Right,4206613163,212,70.6,4206613161,141,16.7,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536704633,15,5,1,1,45,ap6blbxhq9elm62vw6tutzlwg,1,-1,63,2023-04-21T18:46:55.857Z,2023-04-22T01:04:51Z,4206615079,56,Back,4206615081,346,,4206615977,233,34,,,,,,,,,,,,,,,,c7fky0h6gi7wmibnv2tzf6mz9,L. Montipò,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536704303,34,5,1,1,45,ej5er0oyngdw138yuumwqbyqt,0,101,37,2023-04-21T18:46:55.857Z,2023-04-22T01:04:52Z,4206615981,233,15,4206613255,56,Center,4206613257,346,,,,,,,,,,,,,,,,,bdb6j168crcrwje9k0titxv55,L. Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536704289,33,43,1,1,46,ej5er0oyngdw138yuumwqbyqt,1,0,0,2023-04-21T18:46:56.298Z,2023-04-21T18:47:13Z,4206613199,56,Center,4206614361,144,61,,,,,,,,,,,,,,,,,,,bdb6j168crcrwje9k0titxv55,L. Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536704723,16,1,1,2,12,ap6blbxhq9elm62vw6tutzlwg,1,4.9,49.7,2023-04-21T18:47:22.858Z,2023-04-22T01:04:57Z,4206615505,140,58.3,4206615511,213,0.4,4206615513,1,,4206615507,141,84.5,4206615509,212,60.9,4206615501,124,,4206615503,56,Left,4206615517,74,,c7fky0h6gi7wmibnv2tzf6mz9,L. Montipò,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536704757,17,44,1,2,16,ap6blbxhq9elm62vw6tutzlwg,1,60.8,80.6,2023-04-21T18:47:26.683Z,2023-04-22T02:36:14Z,4206615713,56,Left,4206615751,233,35,4206615715,286,,,,,,,,,,,,,,,,,kc4qkj63uqu3wnkydxtvmwh5,O. Abildgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
