id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2481701643,4,49,1,0,10,8le3orkfz6iix3jns6g9ojqjg,1,54,86.3,2022-11-05T14:00:13.332Z,2022-11-05T20:39:19Z,,,,,,,,,,,,,,,,,,,,,,,,,9cy6lgb0e0cq4a7ht389qaklx,R. Marin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481701679,5,1,1,0,10,8le3orkfz6iix3jns6g9ojqjg,1,51.8,86.9,2022-11-05T14:00:13.371Z,2022-11-05T20:39:23Z,3895340931,141,87.4,3895340935,213,3.1,3895340927,56,Back,3895340933,212,5.7,3897422973,178,,3895340929,140,46.4,,,,,,,9cy6lgb0e0cq4a7ht389qaklx,R. Marin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481701681,6,61,1,0,12,8le3orkfz6iix3jns6g9ojqjg,1,45.3,66.9,2022-11-05T14:00:15.968Z,2022-11-05T20:39:31Z,3897423523,178,,3895340945,56,Back,,,,,,,,,,,,,,,,,,,1lota2za1imhl3oydwa89u5l,F. Bandinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481701699,7,81,1,0,14,8le3orkfz6iix3jns6g9ojqjg,0,45.3,66.9,2022-11-05T14:00:17.274Z,2022-11-05T20:39:36Z,3895341045,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481701721,8,68,1,0,20,8le3orkfz6iix3jns6g9ojqjg,1,0,0,2022-11-05T14:00:23.373Z,2022-11-05T20:39:39Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481701709,8,68,1,0,20,6tuibxq39fdryu8ou06wcm0q3,0,0,0,2022-11-05T14:00:23.867Z,2022-11-05T20:39:43Z,3895341233,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481701757,9,1,1,0,22,8le3orkfz6iix3jns6g9ojqjg,1,42,64.3,2022-11-05T14:00:25.564Z,2022-11-05T20:39:45Z,3895341383,213,4.2,3895341377,140,31.3,3895341381,212,24.2,3895341375,56,Back,3897424531,178,,3895341379,141,32.8,,,,,,,9cy6lgb0e0cq4a7ht389qaklx,R. Marin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481701771,10,1,1,0,26,8le3orkfz6iix3jns6g9ojqjg,1,32.2,35.1,2022-11-05T14:00:29.373Z,2022-11-05T20:39:48Z,3895341461,141,57.2,3895341465,212,15.7,3895341459,140,36.5,3897424759,178,,3895341457,56,Back,3895341469,213,1.3,,,,,,,54mmovmx3osoxgbloe9rzmx9l,A. Ismajli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481701819,11,1,1,0,28,8le3orkfz6iix3jns6g9ojqjg,1,40.1,63.9,2022-11-05T14:00:32.249Z,2022-11-05T20:39:52Z,3897424989,178,,3895341701,213,0.2,3895341699,212,15.3,3895341693,56,Center,3895341697,141,69.1,3895341695,140,54.3,,,,,,,9cy6lgb0e0cq4a7ht389qaklx,R. Marin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481702145,17,1,1,0,30,8le3orkfz6iix3jns6g9ojqjg,1,51.1,79,2022-11-05T14:00:34.023Z,2022-11-05T20:39:56Z,3895343465,56,Back,3897425345,178,,3895343467,140,39.3,3895343469,141,87.2,3895343471,212,13.6,3895343473,213,2.7,,,,,,,bk1gdyxtfp4drwb0yotwerbsa,T. Baldanzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481701847,12,1,1,0,32,8le3orkfz6iix3jns6g9ojqjg,1,46.9,78.8,2022-11-05T14:00:36.028Z,2022-11-05T20:40:00Z,3897425683,178,,3895341889,213,4.5,3895341891,1,,3895341881,56,Back,3895341885,141,31.5,3895341883,140,39.9,3895341887,212,33.0,,,,cnk07o3823zl5gd7qr2bdks7p,S. Luperto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481701871,13,1,1,0,38,8le3orkfz6iix3jns6g9ojqjg,1,43,25.2,2022-11-05T14:00:41.439Z,2022-11-05T20:40:04Z,3895341965,140,53.5,3895341963,56,Right,3895341967,141,2.9,3895341971,213,5.3,3895341969,212,18.7,3897426013,178,,,,,,,,54mmovmx3osoxgbloe9rzmx9l,A. Ismajli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481701885,14,1,1,0,40,8le3orkfz6iix3jns6g9ojqjg,1,52.1,3.4,2022-11-05T14:00:43.591Z,2022-11-05T20:40:07Z,3895342039,212,26.7,3895342035,140,34.8,3895342041,213,2.3,3895342033,56,Back,3897426131,178,,3895342037,141,32.2,,,,,,,f0o0jfa9hp54otpnwe09d591,T. Ebuehi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481701923,15,1,1,0,44,8le3orkfz6iix3jns6g9ojqjg,1,33.5,37.7,2022-11-05T14:00:47.391Z,2022-11-05T20:40:10Z,3895342247,212,20.5,3895342243,140,38.5,3895342245,141,66.9,3895342241,56,Back,3895342249,213,1.3,3897426335,178,,,,,,,,54mmovmx3osoxgbloe9rzmx9l,A. Ismajli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481701967,16,1,1,0,48,8le3orkfz6iix3jns6g9ojqjg,0,46.5,73.3,2022-11-05T14:00:51.656Z,2022-11-05T20:40:13Z,3895342517,141,54.6,3895342513,56,Center,3895342523,1,,3895342515,140,87.8,3895342521,213,6.0,3895342511,155,,3897426543,178,,3895342519,212,45.2,cnk07o3823zl5gd7qr2bdks7p,S. Luperto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481701995,9,52,1,0,52,6tuibxq39fdryu8ou06wcm0q3,1,9.4,33.1,2022-11-05T14:00:55.411Z,2022-11-05T20:40:18Z,3897426831,178,,3896767315,377,,,,,,,,,,,,,,,,,,,,1r5gn4osgwz2b2b4sefncbhed,A. Consigli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481702091,10,1,1,0,57,6tuibxq39fdryu8ou06wcm0q3,1,9.9,42.4,2022-11-05T14:01:00.376Z,2022-11-05T20:40:20Z,3895343155,141,95.9,3895343151,56,Back,3895343157,212,41.0,3895343201,287,,3895343149,123,,3895343153,140,28.0,3897426985,178,,3895343159,213,1.1,1r5gn4osgwz2b2b4sefncbhed,A. Consigli,3895343161,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481702205,11,1,1,1,4,6tuibxq39fdryu8ou06wcm0q3,1,22,89.9,2022-11-05T14:01:07.958Z,2022-11-05T20:40:25Z,3895343785,212,31.5,3895343781,140,7.2,3897427237,178,,3895343787,213,4.2,3895343783,141,49.6,3895343779,56,Back,,,,,,,ctq9si3nbc6n8cznhlcvtixd6,H. Traorè,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481702249,12,1,1,1,11,6tuibxq39fdryu8ou06wcm0q3,1,9.3,47.3,2022-11-05T14:01:15.112Z,2022-11-05T20:40:27Z,3895344007,56,Back,3897427355,178,,3895344013,212,35.0,3895344009,140,20.7,3895344017,1,,3895344011,141,95.6,3895344015,213,1.2,,,,1r5gn4osgwz2b2b4sefncbhed,A. Consigli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481702291,13,1,1,1,16,6tuibxq39fdryu8ou06wcm0q3,0,21.1,96,2022-11-05T14:01:19.560Z,2022-11-05T20:40:30Z,3895344235,212,25.9,3895344227,140,42.4,3895344223,56,Back,3897427637,178,,3895344231,141,76.7,3895344237,213,5.8,,,,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481702283,18,8,1,1,17,8le3orkfz6iix3jns6g9ojqjg,1,55.4,22.2,2022-11-05T14:01:20.843Z,2022-11-05T20:40:37Z,3896768365,384,,3895344189,56,Center,3897428165,178,,,,,,,,,,,,,,,,,9cy6lgb0e0cq4a7ht389qaklx,R. Marin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481702319,19,49,1,1,18,8le3orkfz6iix3jns6g9ojqjg,1,51.3,23.6,2022-11-05T14:01:21.730Z,2022-11-05T20:40:40Z,,,,,,,,,,,,,,,,,,,,,,,,,54mmovmx3osoxgbloe9rzmx9l,A. Ismajli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481702341,20,1,1,1,19,8le3orkfz6iix3jns6g9ojqjg,1,50.8,23.6,2022-11-05T14:01:22.534Z,2022-11-05T20:40:46Z,3895344463,140,38.6,3897428849,178,,3895344467,212,15.1,3895344461,56,Back,3895344465,141,11.9,3895344469,213,3.7,,,,,,,54mmovmx3osoxgbloe9rzmx9l,A. Ismajli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481702367,21,1,1,1,20,8le3orkfz6iix3jns6g9ojqjg,1,38.9,11.9,2022-11-05T14:01:23.465Z,2022-11-05T20:40:52Z,3895344575,56,Back,3895344581,212,13.2,3895344577,140,32.7,3895344583,213,2.1,3895344579,141,28.8,3897429341,178,,,,,,,,9cy6lgb0e0cq4a7ht389qaklx,R. Marin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481702405,22,1,1,1,22,8le3orkfz6iix3jns6g9ojqjg,1,32,33.1,2022-11-05T14:01:25.265Z,2022-11-05T20:40:56Z,3895344751,141,44.3,3895344757,212,21.2,3895344747,140,13.2,3895344763,213,2.8,3897429695,178,,3895344741,56,Back,,,,,,,cnk07o3823zl5gd7qr2bdks7p,S. Luperto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481702503,23,1,1,1,26,8le3orkfz6iix3jns6g9ojqjg,1,14.2,44.3,2022-11-05T14:01:29.617Z,2022-11-05T20:40:59Z,3895345255,56,Back,3895345257,140,26.1,3895345263,213,5.8,3897429903,178,,3895345259,141,33.7,3895345261,212,14.4,,,,,,,h12c7ocq35slzrop3ltnrsnp,G. Vicario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481702535,24,1,1,1,32,8le3orkfz6iix3jns6g9ojqjg,1,28.7,38.9,2022-11-05T14:01:35.568Z,2022-11-05T20:41:01Z,3895345415,212,16.7,3895345411,140,38.3,3895345409,56,Back,3895345417,213,0.9,3895345413,141,58.5,3897430071,178,,3895622019,189,,,,,9cy6lgb0e0cq4a7ht389qaklx,R. Marin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481702543,25,1,1,1,33,8le3orkfz6iix3jns6g9ojqjg,1,38.6,59,2022-11-05T14:01:37.046Z,2022-11-05T20:41:07Z,3895345447,56,Back,3895622381,189,,3895345451,141,61.7,3895345455,213,3.0,3897430497,178,,3895345453,212,12.4,3895345449,140,26.9,,,,1lota2za1imhl3oydwa89u5l,F. Bandinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481702557,26,1,1,1,34,8le3orkfz6iix3jns6g9ojqjg,1,26.7,61.7,2022-11-05T14:01:37.730Z,2022-11-05T20:41:13Z,3895345553,212,17.5,3897430981,178,,3895345549,140,13.8,3895345551,141,45.4,3895345555,213,3.8,3895345547,56,Back,,,,,,,cnk07o3823zl5gd7qr2bdks7p,S. Luperto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481702591,27,1,1,1,38,8le3orkfz6iix3jns6g9ojqjg,1,14,45.1,2022-11-05T14:01:41.664Z,2022-11-05T20:41:16Z,3895345679,140,28.7,3897431331,178,,3895345685,213,5.5,3895345681,141,23.9,3895345677,56,Back,3895345683,212,21.1,,,,,,,h12c7ocq35slzrop3ltnrsnp,G. Vicario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481702691,28,1,1,1,45,8le3orkfz6iix3jns6g9ojqjg,1,37,29.5,2022-11-05T14:01:48.925Z,2022-11-05T20:41:20Z,3895346143,141,58.5,3895346147,212,20.0,3895346141,140,33.8,3895346151,213,1.7,3895346139,56,Back,3897431679,178,,,,,,,,54mmovmx3osoxgbloe9rzmx9l,A. Ismajli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481702729,29,1,1,1,49,8le3orkfz6iix3jns6g9ojqjg,1,35.6,66.9,2022-11-05T14:01:53.110Z,2022-11-05T20:41:23Z,3895346333,213,1.5,3895346323,141,88.1,3895346313,56,Back,3897431913,178,,3895346317,140,36.6,3895346329,212,14.5,,,,,,,cnk07o3823zl5gd7qr2bdks7p,S. Luperto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481702787,30,1,1,1,52,8le3orkfz6iix3jns6g9ojqjg,1,35.9,86.6,2022-11-05T14:01:55.640Z,2022-11-05T20:41:26Z,3895346647,56,Back,3895346651,141,68.4,3897432117,178,,3895346655,213,4.2,3895346653,212,14.0,3895346649,140,29.7,,,,,,,8dgh4fzut8khpt32d6dsrljsa,F. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481702799,31,1,1,1,55,8le3orkfz6iix3jns6g9ojqjg,1,34.4,70.9,2022-11-05T14:01:58.786Z,2022-11-05T20:41:30Z,3895346743,56,Back,3895346747,141,72.9,3895346745,140,40.4,3895346751,213,0.2,3895346749,212,6.4,3897432379,178,,,,,,,,cnk07o3823zl5gd7qr2bdks7p,S. Luperto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481702851,32,1,1,1,57,8le3orkfz6iix3jns6g9ojqjg,1,41,77,2022-11-05T14:02:00.965Z,2022-11-05T20:41:32Z,3895347039,213,1.7,3895347035,141,90.8,3895347031,56,Back,3897432525,178,,3895347037,212,9.4,3895347033,140,40.2,,,,,,,9cy6lgb0e0cq4a7ht389qaklx,R. Marin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481702861,33,1,1,2,0,8le3orkfz6iix3jns6g9ojqjg,1,38.1,83.8,2022-11-05T14:02:03.958Z,2022-11-05T20:41:36Z,3895347121,1,,3895347111,56,Back,3895347115,141,36.1,3897432845,178,,3895347113,140,33.8,3895347117,212,32.7,3895347119,213,4.6,,,,8dgh4fzut8khpt32d6dsrljsa,F. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481702885,34,1,1,2,2,8le3orkfz6iix3jns6g9ojqjg,1,34,36.1,2022-11-05T14:02:05.759Z,2022-11-05T20:41:40Z,3895347225,141,46.7,3895347221,56,Back,3897433063,178,,3895347227,212,8.1,3895347223,140,37.5,3895347229,213,1.1,,,,,,,54mmovmx3osoxgbloe9rzmx9l,A. Ismajli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481702921,35,1,1,2,6,8le3orkfz6iix3jns6g9ojqjg,1,37.8,55.1,2022-11-05T14:02:09.983Z,2022-11-05T20:41:42Z,3895347383,213,1.4,3895347377,140,40.1,3895347381,212,12.9,3895347375,56,Back,3897433275,178,,3895347379,141,73.8,,,,,,,1lota2za1imhl3oydwa89u5l,F. Bandinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481702947,36,1,1,2,9,8le3orkfz6iix3jns6g9ojqjg,1,43.2,86.9,2022-11-05T14:02:12.374Z,2022-11-05T20:41:45Z,3895347507,56,Left,3897433531,178,,3895347511,141,86.5,3895347515,213,6.3,3895347513,212,24.8,3895347509,140,66.8,,,,,,,cnk07o3823zl5gd7qr2bdks7p,S. Luperto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481702969,37,1,1,2,12,8le3orkfz6iix3jns6g9ojqjg,1,67.8,89.7,2022-11-05T14:02:15.362Z,2022-11-05T20:41:48Z,3895347631,213,0.0,3895347623,56,Left,3895347627,141,90.0,3895347625,140,74.9,3897433727,178,,3895347629,212,7.5,,,,,,,bk1gdyxtfp4drwb0yotwerbsa,T. Baldanzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481702989,38,1,1,2,13,8le3orkfz6iix3jns6g9ojqjg,1,69.9,84.8,2022-11-05T14:02:17.199Z,2022-11-05T20:41:52Z,3895347691,140,66.3,3895347695,212,7.1,3897434075,178,,3895347693,141,76.0,3895347689,56,Center,3895347697,213,4.1,,,,,,,anr1wukl3xezz39fwogjzatw5,M. Destro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481703027,39,1,1,2,14,8le3orkfz6iix3jns6g9ojqjg,1,68.1,76.7,2022-11-05T14:02:17.712Z,2022-11-05T20:41:56Z,3895347887,155,,3895347897,213,0.2,3895347893,141,82.6,3895347889,56,Left,3895347895,212,19.4,3897434319,178,,3895347891,140,86.2,,,,9cy6lgb0e0cq4a7ht389qaklx,R. Marin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481703037,40,1,1,2,19,8le3orkfz6iix3jns6g9ojqjg,0,89.5,78.4,2022-11-05T14:02:22.632Z,2022-11-05T20:41:59Z,3895347957,2,,3897434463,178,,3896772345,72,,3895347969,213,5.1,3896772343,224,,3895347961,56,Center,3895347965,141,52.2,3895347963,140,96.2,1lota2za1imhl3oydwa89u5l,F. Bandinelli,3895347967,212,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481703055,14,52,1,2,20,6tuibxq39fdryu8ou06wcm0q3,1,2.6,44.5,2022-11-05T14:02:23.604Z,2022-11-05T20:42:05Z,3896772625,376,,3897434711,389,,,,,,,,,,,,,,,,,,,,1r5gn4osgwz2b2b4sefncbhed,A. Consigli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
