id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/13/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/20/id,qualifier/20/qualifierId
2502249907,4,52,1,0,15,gi0l1habji5hpgar77dl5jqe,1,11.6,66.8,2023-01-29T19:46:15.941Z,2023-01-30T04:48:27Z,4003795479,377,,4004034089,178,,,,,,,,,,,,,,,,,,,,af58rhtg8ck7c8g7nwfs67d91,A. Meret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502249947,5,1,1,0,16,gi0l1habji5hpgar77dl5jqe,1,10.6,61.9,2023-01-29T19:46:17.784Z,2023-01-30T04:48:29Z,4003479695,141,38.6,4003479699,213,4.9,4004034105,178,,4003479693,140,13.8,4003479697,212,16.2,4003479689,123,,4003479691,56,Back,,,,af58rhtg8ck7c8g7nwfs67d91,A. Meret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502249961,6,1,1,0,23,gi0l1habji5hpgar77dl5jqe,1,26.7,40.3,2023-01-29T19:46:24.278Z,2023-01-30T04:48:32Z,4003479803,212,15.3,4003479797,56,Back,4003479799,140,25.0,4003479801,141,62.7,4004034155,178,,4003479805,213,1.7,,,,,,,2kfkjjqh7vrfcfbgr4aa85dqt,A. Rrahmani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502249977,7,1,1,0,25,gi0l1habji5hpgar77dl5jqe,1,25.3,66.1,2023-01-29T19:46:25.831Z,2023-01-30T04:48:36Z,4003479911,56,Back,4004034199,178,,4003479919,213,1.1,4003479917,212,16.0,4003479913,140,32.1,4003479915,141,87.2,,,,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502249987,8,1,1,0,28,gi0l1habji5hpgar77dl5jqe,1,31.1,90.7,2023-01-29T19:46:28.931Z,2023-01-30T04:48:39Z,4003480023,213,6.1,4004034227,178,,4003480015,141,79.1,4003480013,140,67.0,4003480009,155,,4003480019,212,38.5,4003480011,56,Left,4003480025,1,,ypfascbq81vkjbe57108cpn9,Mário Rui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502249989,9,61,1,0,30,gi0l1habji5hpgar77dl5jqe,0,63.7,79.8,2023-01-29T19:46:30.835Z,2023-01-30T04:48:50Z,4003480029,56,Left,4004034325,388,,4004034321,21,,,,,,,,,,,,,,,,,1wynwp4x95o9w5tt4cdog6i1,V. Osimhen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502249993,8,49,1,0,33,2tk2l9sgktwc9jhzqdd4mpdtb,1,22,18.7,2023-01-29T19:46:33.816Z,2023-01-30T04:48:54Z,,,,,,,,,,,,,,,,,,,,,,,,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502250005,9,1,1,0,33,2tk2l9sgktwc9jhzqdd4mpdtb,1,21.8,18.8,2023-01-29T19:46:33.839Z,2023-01-30T04:48:58Z,4003480137,141,50.4,4003480133,56,Back,4003480141,213,2.3,4003480139,212,27.7,4004034411,178,,4003480135,140,5.2,,,,,,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502250019,10,1,1,0,35,2tk2l9sgktwc9jhzqdd4mpdtb,0,5.2,50.4,2023-01-29T19:46:36.487Z,2023-01-30T04:49:01Z,4003480271,157,,4003480279,212,50.0,4003480273,56,Center,4003480277,141,54.0,4003480275,140,52.8,4003480283,1,,4004034453,178,,4003480281,213,0.0,7gu0t0g8nej405k918fwsf8id,Rui Patrício,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502250025,10,44,1,0,39,gi0l1habji5hpgar77dl5jqe,1,48.4,46.2,2023-01-29T19:46:39.821Z,2023-01-30T08:09:43Z,4003480335,56,Back,4003480359,233,11,4003480337,285,,,,,,,,,,,,,,,,,2kfkjjqh7vrfcfbgr4aa85dqt,A. Rrahmani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502250023,11,44,1,0,39,2tk2l9sgktwc9jhzqdd4mpdtb,0,51.6,53.8,2023-01-29T19:46:39.822Z,2023-01-30T04:49:06Z,4003480331,286,,4003480329,56,Center,4003480381,233,10,,,,,,,,,,,,,,,,363nsa82dww242zeo09wpcslx,T. Abraham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502250027,11,1,1,0,39,gi0l1habji5hpgar77dl5jqe,0,49.7,46.3,2023-01-29T19:46:39.872Z,2023-01-30T08:09:43Z,4003480353,141,46.4,4003480357,213,0.1,4003480351,140,50.3,4003480349,56,Center,4003480347,3,,4004034553,388,,4003480355,212,0.6,,,,2kfkjjqh7vrfcfbgr4aa85dqt,A. Rrahmani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502250029,12,61,1,0,39,2tk2l9sgktwc9jhzqdd4mpdtb,1,52.8,53.9,2023-01-29T19:46:39.876Z,2023-01-30T04:49:37Z,4004034711,15,,4004034713,388,,4003480367,56,Center,,,,,,,,,,,,,,,,363nsa82dww242zeo09wpcslx,T. Abraham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502250035,12,1,1,0,40,gi0l1habji5hpgar77dl5jqe,0,45,43.4,2023-01-29T19:46:41.714Z,2023-01-30T04:49:48Z,4003480405,56,Back,4004034911,178,,4003480411,212,3.9,4003480413,213,0.1,4003480403,3,,4003480407,140,48.7,4003480409,141,44.1,,,,2kfkjjqh7vrfcfbgr4aa85dqt,A. Rrahmani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502250037,13,1,1,0,42,2tk2l9sgktwc9jhzqdd4mpdtb,0,51.4,56.6,2023-01-29T19:46:43.582Z,2023-01-30T04:49:51Z,4003480421,141,63.8,4003480415,3,,4003480423,212,5.7,4003480425,213,1.0,4003480419,140,54.2,4004034937,388,,4003480417,56,Center,,,,363nsa82dww242zeo09wpcslx,T. Abraham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502250059,13,1,1,0,43,gi0l1habji5hpgar77dl5jqe,0,44,40.1,2023-01-29T19:46:44.128Z,2023-01-30T04:50:03Z,4003480565,3,,4003480575,213,0.3,4003480573,212,19.3,4003480569,140,61.4,4003480567,56,Center,4003480571,141,49.4,4004034999,178,,,,,9y8fnvazj02vy31ljx3du0d79,S. Lobotka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502250063,14,1,1,0,45,2tk2l9sgktwc9jhzqdd4mpdtb,1,41.3,50.4,2023-01-29T19:46:46.018Z,2023-01-30T04:50:07Z,4003480585,56,Center,4004035043,178,,4003480591,212,17.1,4003480587,140,57.4,4003480583,3,,4003480593,213,0.1,4003480589,141,53.9,,,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502250067,15,1,1,0,46,2tk2l9sgktwc9jhzqdd4mpdtb,1,58,53.7,2023-01-29T19:46:47.106Z,2023-01-30T04:50:15Z,4003480621,212,4.6,4003480615,56,Center,4003480623,213,4.0,4004035097,178,,4003480617,140,55.3,4003480737,233,14,4003480619,141,48.4,,,,363nsa82dww242zeo09wpcslx,T. Abraham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502250073,16,3,1,0,47,2tk2l9sgktwc9jhzqdd4mpdtb,0,56,36.8,2023-01-29T19:46:48.273Z,2023-01-30T04:52:21Z,4003593375,233,14,4004035181,178,,4003480647,56,Center,4003480805,286,,4003796231,465,,,,,,,,,,,93i0gcndi2m8giqqcm4knduxh,P. Dybala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502250079,14,7,1,0,47,gi0l1habji5hpgar77dl5jqe,1,44,63.2,2023-01-29T19:46:48.311Z,2023-01-30T04:52:17Z,4003480699,285,,4003593401,233,16,4003480697,56,Back,4003796297,385,,4003593387,167,,4004036073,178,,,,,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502250089,15,5,1,0,50,gi0l1habji5hpgar77dl5jqe,0,40.8,101.2,2023-01-29T19:46:51.526Z,2023-01-30T04:52:24Z,4003480825,233,17,4003480763,347,,4003480761,56,Back,,,,,,,,,,,,,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502250093,17,5,1,0,50,2tk2l9sgktwc9jhzqdd4mpdtb,1,59.2,-1.2,2023-01-29T19:46:51.526Z,2023-01-30T04:52:23Z,4003480809,233,15,4003480769,56,Right,4003480771,347,,,,,,,,,,,,,,,,,93i0gcndi2m8giqqcm4knduxh,P. Dybala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502250161,18,1,1,1,4,2tk2l9sgktwc9jhzqdd4mpdtb,1,63,0,2023-01-29T19:47:05.015Z,2023-01-30T05:20:17Z,4003481221,56,Back,4003481229,213,2.9,4003481227,212,31.7,4003481223,140,34.0,4003481231,1,,4003481225,141,11.8,4003481219,107,,,,,du4ciqofpkn3nei5q3huwlnje,N. Zalewski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502250211,19,1,1,1,8,2tk2l9sgktwc9jhzqdd4mpdtb,1,32.7,13.7,2023-01-29T19:47:09.102Z,2023-01-30T05:20:20Z,4003481599,213,2.4,4003481593,140,14.3,4003481597,212,27.5,4003481591,56,Back,4003481595,141,42.4,4004053457,178,,,,,,,,6fttn5mk6n1lstqt0dl5xzn4l,G. Mancini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502250217,20,1,1,1,21,2tk2l9sgktwc9jhzqdd4mpdtb,0,18.2,53.1,2023-01-29T19:47:22.702Z,2023-01-30T05:20:23Z,4003481635,141,34.9,4003481639,213,6.0,4003481641,1,,4003481637,212,45.4,4003481633,140,59.8,4003481631,56,Center,4003481629,155,,4004053489,178,,7gu0t0g8nej405k918fwsf8id,Rui Patrício,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502250225,16,1,1,1,24,gi0l1habji5hpgar77dl5jqe,0,44.5,65.2,2023-01-29T19:47:24.877Z,2023-01-30T05:20:35Z,4003481695,141,65.6,4003481699,213,0.0,4003481693,140,57.2,4003481697,212,13.3,4003481689,3,,4003481691,56,Center,4004053605,388,,,,,9y8fnvazj02vy31ljx3du0d79,S. Lobotka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502250231,21,1,1,1,26,2tk2l9sgktwc9jhzqdd4mpdtb,0,42.8,35.2,2023-01-29T19:47:27.315Z,2023-01-30T05:21:18Z,4003481745,141,27.2,4003481739,3,,4003481741,56,Center,4003481743,140,64.5,4004054139,388,,4003481747,212,23.4,4003481749,213,6.0,,,,1ftejgsl4hho40cceqne1hcyd,B. Cristante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502250241,17,49,1,1,29,gi0l1habji5hpgar77dl5jqe,1,37,70.5,2023-01-29T19:47:30.308Z,2023-01-30T05:21:33Z,,,,,,,,,,,,,,,,,,,,,,,,,ypfascbq81vkjbe57108cpn9,Mário Rui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502250257,18,1,1,1,29,gi0l1habji5hpgar77dl5jqe,0,37,69.8,2023-01-29T19:47:30.343Z,2023-01-30T05:21:39Z,4004054361,178,,4003481865,157,,4003481875,213,5.5,4003481877,1,,4003481873,212,39.5,4003481871,141,29.3,4003481867,56,Center,4003481869,140,64.0,ypfascbq81vkjbe57108cpn9,Mário Rui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502250251,22,44,1,1,33,2tk2l9sgktwc9jhzqdd4mpdtb,1,35.6,72.2,2023-01-29T19:47:33.953Z,2023-01-30T08:09:43Z,4003481907,233,19,4003481855,285,,4003481853,56,Back,,,,,,,,,,,,,,,,ab4kuqa33849h6z77ksuqhdk9,Ibañez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502250261,19,44,1,1,33,gi0l1habji5hpgar77dl5jqe,0,64.4,27.8,2023-01-29T19:47:33.954Z,2023-01-30T05:21:45Z,4003481897,56,Center,4003481923,233,22,4003481899,286,,,,,,,,,,,,,,,,,cen5nxf8sb8binjr7apt9nb2t,H. Lozano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502250259,23,1,1,1,33,2tk2l9sgktwc9jhzqdd4mpdtb,0,32.8,68,2023-01-29T19:47:33.998Z,2023-01-30T08:09:44Z,4003481885,3,,4003481895,213,0.1,4004054457,388,,4003481891,141,69.5,4003481893,212,9.3,4003481889,140,41.6,4003481887,56,Back,,,,ab4kuqa33849h6z77ksuqhdk9,Ibañez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502357893,1228,67,1,1,34,gi0l1habji5hpgar77dl5jqe,1,55.6,27.7,2023-01-29T19:47:35.528Z,2023-01-30T08:09:44Z,4004061949,233,975,,,,,,,,,,,,,,,,,,,,,,3bhy6x04rbwzk0nh1fm59dmnd,A. Zambo Anguissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502357891,975,67,1,1,34,2tk2l9sgktwc9jhzqdd4mpdtb,0,44.4,72.3,2023-01-29T19:47:35.529Z,2023-01-30T05:33:17Z,4004061957,233,1228,,,,,,,,,,,,,,,,,,,,,,57bin6he6kbdo2bs4i78z2k0l,L. Pellegrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502250265,20,61,1,1,34,gi0l1habji5hpgar77dl5jqe,0,58.6,25,2023-01-29T19:47:35.559Z,2023-01-30T08:09:44Z,4003481947,56,Center,4004054539,178,,,,,,,,,,,,,,,,,,,,3bhy6x04rbwzk0nh1fm59dmnd,A. Zambo Anguissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502250269,24,49,1,1,37,2tk2l9sgktwc9jhzqdd4mpdtb,1,40.1,95.9,2023-01-29T19:47:38.495Z,2023-01-30T05:22:44Z,,,,,,,,,,,,,,,,,,,,,,,,,9ka7y81b5kst146mhq7mom5ed,L. Spinazzola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502250291,25,1,1,1,38,2tk2l9sgktwc9jhzqdd4mpdtb,1,40.1,95.9,2023-01-29T19:47:39.565Z,2023-01-30T05:22:49Z,4004055179,178,,4003482121,140,24.8,4003482123,141,91.1,4003482127,213,3.3,4003482125,212,16.4,4003482119,56,Back,,,,,,,9ka7y81b5kst146mhq7mom5ed,L. Spinazzola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502250301,26,1,1,1,45,2tk2l9sgktwc9jhzqdd4mpdtb,1,28.6,83,2023-01-29T19:47:45.958Z,2023-01-30T05:22:53Z,4003482245,212,13.0,4003482241,140,37.8,4003482239,56,Back,4004055245,178,,4003482243,141,95.7,4003482247,213,0.7,,,,,,,ab4kuqa33849h6z77ksuqhdk9,Ibañez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502250309,27,1,1,1,47,2tk2l9sgktwc9jhzqdd4mpdtb,0,44.4,93.9,2023-01-29T19:47:48.730Z,2023-01-30T05:23:00Z,4003482277,56,Left,4003482285,213,5.6,4003482281,141,83.7,4003482279,140,52.6,4004055329,178,,4003482283,212,11.1,,,,,,,9ka7y81b5kst146mhq7mom5ed,L. Spinazzola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502250313,21,49,1,1,49,gi0l1habji5hpgar77dl5jqe,1,48,14.4,2023-01-29T19:47:49.847Z,2023-01-30T05:23:03Z,,,,,,,,,,,,,,,,,,,,,,,,,9y8fnvazj02vy31ljx3du0d79,S. Lobotka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502250333,22,1,1,1,50,gi0l1habji5hpgar77dl5jqe,1,60.4,11.7,2023-01-29T19:47:51.653Z,2023-01-30T05:23:07Z,4003482423,140,67.0,4003482427,212,8.8,4003482429,213,5.6,4003482421,56,Right,4004055423,178,,4003482425,141,3.8,,,,,,,9y8fnvazj02vy31ljx3du0d79,S. Lobotka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502250345,23,3,1,1,53,gi0l1habji5hpgar77dl5jqe,1,67.3,4.8,2023-01-29T19:47:54.257Z,2023-01-30T05:23:11Z,4004055467,178,,4003797093,464,,4003482499,286,,4003482497,56,Right,4003482509,233,28,,,,,,,,,,3bhy6x04rbwzk0nh1fm59dmnd,A. Zambo Anguissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502250331,28,45,1,1,53,2tk2l9sgktwc9jhzqdd4mpdtb,0,32.7,95.2,2023-01-29T19:47:54.257Z,2023-01-30T05:23:12Z,4003482413,56,Back,4003482415,285,,4003482513,233,23,,,,,,,,,,,,,,,,9ka7y81b5kst146mhq7mom5ed,L. Spinazzola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
