id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,assist
2524425579,5,44,1,0,23,8rfydplrc9ki0sirqi0drcybk,0,57.6,89.9,2023-03-25T15:01:17.653Z,2023-03-28T01:54:48Z,4122791921,286,,4122792029,233,6,4122791919,56,Left,,,,,,,,,,,,,,,,74p53a79q1tlis3a3gladqor9,J. Stockley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524425593,7,1,1,0,23,b3vbyitzi3nrw9ehj1eoko219,0,39.9,9.5,2023-03-25T15:01:17.824Z,2023-03-28T03:15:56Z,4122791999,212,20.7,4122791995,140,58.2,4122792001,213,5.9,4122791997,141,0.0,4122791993,56,Right,4138763939,388,,4122791991,3,,,,,8q4vt9778kxds17wm6e9hdoiy,L. Montsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524425743,6,5,1,0,25,8rfydplrc9ki0sirqi0drcybk,1,45.5,101.5,2023-03-25T15:01:19.306Z,2023-03-28T01:54:54Z,4122792623,56,Back,4122792647,233,8,4122792627,347,,,,,,,,,,,,,,,,,74p53a79q1tlis3a3gladqor9,J. Stockley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524425607,8,5,1,0,25,b3vbyitzi3nrw9ehj1eoko219,0,54.5,-1.5,2023-03-25T15:01:19.306Z,2023-03-28T01:54:54Z,4122792061,56,Right,4122792655,233,6,4122792063,347,,,,,,,,,,,,,,,,,8q4vt9778kxds17wm6e9hdoiy,L. Montsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524425803,7,1,1,0,36,8rfydplrc9ki0sirqi0drcybk,1,41.7,100,2023-03-25T15:01:30.679Z,2023-03-28T01:54:57Z,4122792947,141,92.7,4122792943,56,Left,4122792941,107,,4122792949,212,24.2,4122792945,140,63.9,4122792953,1,,4122792951,213,6.0,,,,2eu3cz65piv0j91gi396p9ega,J. Earl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524425835,9,1,1,0,38,8rfydplrc9ki0sirqi0drcybk,1,63.9,92.7,2023-03-25T15:01:32.716Z,2023-03-28T01:55:04Z,4138764059,178,,4122793117,140,64.7,4122793113,168,,4122793121,212,0.9,4122793123,213,6.0,4122793111,3,,4122793119,141,92.3,4122793115,56,Left,74p53a79q1tlis3a3gladqor9,J. Stockley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524425839,10,50,1,0,39,8rfydplrc9ki0sirqi0drcybk,1,65.2,92.3,2023-03-25T15:01:34.192Z,2023-03-28T01:55:12Z,4122793225,233,10,4122793133,286,,4122793131,56,Left,,,,,,,,,,,,,,,,e8whj7tdfmuk66shr30htmhud,J. Marriott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524425813,8,43,1,0,40,8rfydplrc9ki0sirqi0drcybk,1,0,0,2023-03-25T15:01:34.382Z,2023-03-27T12:30:51Z,4122792995,56,Left,4131800281,144,44,4122792999,233,9,4122792997,286,0,,,,,,,,,,,,,74p53a79q1tlis3a3gladqor9,J. Stockley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524425801,9,43,1,0,40,b3vbyitzi3nrw9ehj1eoko219,1,0,0,2023-03-25T15:01:34.383Z,2023-03-27T12:30:52Z,4131800431,144,44,4122792935,285,0,4122792933,56,Back,,,,,,,,,,,,,,,,8q4vt9778kxds17wm6e9hdoiy,L. Montsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524425843,10,7,1,0,40,b3vbyitzi3nrw9ehj1eoko219,1,34.8,7.7,2023-03-25T15:01:35.137Z,2023-03-28T01:55:16Z,4122793219,233,10,4131815103,383,,4138764145,178,,4122793173,285,,4122793171,56,Back,,,,,,,,,,8q4vt9778kxds17wm6e9hdoiy,L. Montsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524425849,11,49,1,0,41,b3vbyitzi3nrw9ehj1eoko219,1,34.5,10.4,2023-03-25T15:01:35.859Z,2023-03-28T01:55:20Z,,,,,,,,,,,,,,,,,,,,,,,,,8q4vt9778kxds17wm6e9hdoiy,L. Montsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524425869,11,45,1,0,42,8rfydplrc9ki0sirqi0drcybk,0,64.2,93,2023-03-25T15:01:37.138Z,2023-03-28T02:23:49Z,4122793343,233,12,4122793279,56,Left,4122793281,285,,,,,,,,,,,,,,,,,e8whj7tdfmuk66shr30htmhud,J. Marriott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524425875,12,3,1,0,42,b3vbyitzi3nrw9ehj1eoko219,1,35.8,7,2023-03-25T15:01:37.138Z,2023-03-28T02:23:49Z,4122793299,286,,4122793331,233,11,4122793297,56,Back,4131819599,464,,4138764203,178,,,,,,,,,,,8q4vt9778kxds17wm6e9hdoiy,L. Montsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525262459,895,83,1,0,44,8rfydplrc9ki0sirqi0drcybk,1,64.8,93.1,2023-03-25T15:01:38.752Z,2023-03-28T02:24:14Z,4138777419,399,461430,,,,,,,,,,,,,,,,,,,,,,e8whj7tdfmuk66shr30htmhud,J. Marriott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524425887,13,1,1,0,45,b3vbyitzi3nrw9ehj1eoko219,0,36.1,8.8,2023-03-25T15:01:39.890Z,2023-03-28T01:55:29Z,4122793365,56,Back,4138764235,178,,4122793369,141,8.0,4122793407,286,,4122793401,236,,4122793371,212,5.6,4122793403,233,12,4122793367,140,41.4,8q4vt9778kxds17wm6e9hdoiy,L. Montsma,4122793373,213,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524425893,12,74,1,0,45,8rfydplrc9ki0sirqi0drcybk,1,62.7,91.5,2023-03-25T15:01:39.975Z,2023-03-28T01:55:31Z,4122793391,56,Left,4138764247,178,,4122793393,285,,4122793425,233,13,,,,,,,,,,,,,90ljpsmc6jf9657bs8cwkavl6,C. Ndaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524425921,13,49,1,0,46,8rfydplrc9ki0sirqi0drcybk,1,67.9,87.5,2023-03-25T15:01:40.772Z,2023-03-28T01:55:35Z,,,,,,,,,,,,,,,,,,,,,,,,,e8whj7tdfmuk66shr30htmhud,J. Marriott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524425945,14,1,1,0,47,8rfydplrc9ki0sirqi0drcybk,1,67.9,87.5,2023-03-25T15:01:41.719Z,2023-03-28T01:55:39Z,4122793619,140,68.7,4122793625,213,4.9,4122793617,56,Left,4138764305,178,,4122793623,212,5.8,4122793621,141,79.0,,,,,,,e8whj7tdfmuk66shr30htmhud,J. Marriott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524425983,15,1,1,0,49,8rfydplrc9ki0sirqi0drcybk,1,68.9,71.8,2023-03-25T15:01:44.204Z,2023-03-28T01:55:42Z,4122793833,56,Center,4138764323,178,,4122793837,141,27.9,4122793835,140,76.8,4122793839,212,31.0,4122793841,213,5.0,,,,,,,74p53a79q1tlis3a3gladqor9,J. Stockley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524425993,16,1,1,0,53,8rfydplrc9ki0sirqi0drcybk,0,80.9,25.4,2023-03-25T15:01:47.624Z,2023-03-28T01:55:46Z,4122793893,140,88.5,4131836325,20,,4138764351,178,,4122794397,2,,4122793897,141,46.2,4131836323,386,,4131836321,225,,4122793899,212,16.2,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,4122793901,213,1.1,4122793889,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524426017,14,8,1,0,54,b3vbyitzi3nrw9ehj1eoko219,1,13.6,56.4,2023-03-25T15:01:48.811Z,2023-03-28T01:55:52Z,4131840859,385,,4138764381,178,,4122793969,56,Back,,,,,,,,,,,,,,,,5dsht0mnmpm2asallpju46ms5,M. Virtue-Thick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524426041,15,52,1,0,56,b3vbyitzi3nrw9ehj1eoko219,1,3.5,51.6,2023-03-25T15:01:50.526Z,2023-03-28T01:55:55Z,4131845751,376,,4138764415,178,,,,,,,,,,,,,,,,,,,,8mxu20zdh9wrguq79ib8y5m21,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524426177,16,80,1,1,8,b3vbyitzi3nrw9ehj1eoko219,0,12.2,42.1,2023-03-25T15:02:02.367Z,2023-03-28T01:55:59Z,4138764445,178,,,,,,,,,,,,,,,,,,,,,,,8mxu20zdh9wrguq79ib8y5m21,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524426253,17,1,1,1,10,b3vbyitzi3nrw9ehj1eoko219,0,13.2,38.3,2023-03-25T15:02:05.109Z,2023-03-28T01:56:03Z,4122795069,213,6.3,4122795067,212,59.5,4122795071,1,,4138764497,178,,4122795061,56,Center,4122795059,155,,4122795063,140,69.9,4122795065,141,37.3,8mxu20zdh9wrguq79ib8y5m21,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524426275,17,44,1,1,14,8rfydplrc9ki0sirqi0drcybk,1,31.4,59.7,2023-03-25T15:02:08.441Z,2023-03-28T03:15:57Z,4122795187,233,18,4122795159,56,Back,4122795161,285,,,,,,,,,,,,,,,,,6tqiy5a5cfpfm90j8r5udl8bu,B. Sarpong-Wiredu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524426257,18,44,1,1,14,b3vbyitzi3nrw9ehj1eoko219,0,68.6,40.3,2023-03-25T15:02:08.442Z,2023-03-28T01:56:07Z,4122795083,286,,4122795081,56,Center,4122795203,233,17,,,,,,,,,,,,,,,,4wzaq9gqohygfo22tjibldfjd,D. Mândroiu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524426293,18,1,1,1,14,8rfydplrc9ki0sirqi0drcybk,0,32.8,56.7,2023-03-25T15:02:08.542Z,2023-03-28T03:15:57Z,4138764551,388,,4122795255,3,,4122795259,140,34.2,4122795265,213,6.2,4122795263,212,1.5,4122795257,56,Back,4122795261,141,56.6,,,,6tqiy5a5cfpfm90j8r5udl8bu,B. Sarpong-Wiredu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524426287,19,1,1,1,14,b3vbyitzi3nrw9ehj1eoko219,0,62.2,41.5,2023-03-25T15:02:09.036Z,2023-03-28T01:56:16Z,4122795223,140,70.4,4122795235,213,0.2,4122795227,141,44.0,4138764583,388,,4122795231,212,8.8,4122795215,3,,4122795219,56,Center,,,,2sqsqi4h0d982a171bfuqnd91,E. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524426329,19,1,1,1,16,8rfydplrc9ki0sirqi0drcybk,1,30.8,59.7,2023-03-25T15:02:10.471Z,2023-03-28T01:56:22Z,4122795443,141,59.9,4122795441,140,33.4,4122795439,56,Back,4122795447,213,0.0,4122795445,212,2.7,4138764635,178,,4122795437,3,,,,,emuuuhvah1jtq2fqs9ybfovvu,H. Holgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524426343,20,1,1,1,16,8rfydplrc9ki0sirqi0drcybk,0,33.4,59.9,2023-03-25T15:02:11.012Z,2023-03-28T01:56:30Z,4122795499,213,1.4,4138764687,178,,4122795495,141,61.7,4122795497,212,1.2,4122795491,56,Back,4122795493,140,33.6,,,,,,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524426363,20,1,1,1,19,b3vbyitzi3nrw9ehj1eoko219,1,64.3,35.4,2023-03-25T15:02:13.527Z,2023-03-28T01:56:34Z,4122795587,212,10.5,4122795579,3,,4122795583,140,68.7,4122795581,56,Center,4122795589,213,1.1,4122795585,141,49.3,4138764729,178,,,,,5dsht0mnmpm2asallpju46ms5,M. Virtue-Thick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524426381,21,1,1,1,21,b3vbyitzi3nrw9ehj1eoko219,1,68.7,49.4,2023-03-25T15:02:15.962Z,2023-03-28T01:56:38Z,4122795663,56,Center,4122795667,141,60.3,4122795671,213,1.7,4138764769,178,,4122795665,140,68.0,4122795669,212,7.4,,,,,,,43dtg3eg858i3agncnpq3p1wp,B. House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524426419,22,1,1,1,23,b3vbyitzi3nrw9ehj1eoko219,1,68,60.3,2023-03-25T15:02:17.442Z,2023-03-28T01:56:46Z,4122795851,56,Left,4122795859,141,86.0,4122795865,212,19.0,4122795869,213,1.2,4122795855,140,75.2,4138764803,178,,,,,,,,2sqsqi4h0d982a171bfuqnd91,E. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524426471,23,1,1,1,26,b3vbyitzi3nrw9ehj1eoko219,1,73.4,90.8,2023-03-25T15:02:20.695Z,2023-03-28T01:57:40Z,4122796097,140,88.4,4122796109,213,0.1,4138765207,178,,4122796103,212,15.8,4122796099,141,92.0,4122796095,56,Left,,,,,,,91mshvbc4rk9cf0chhgukakiy,H. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524426527,24,1,1,1,30,b3vbyitzi3nrw9ehj1eoko219,1,79.5,92,2023-03-25T15:02:24.584Z,2023-03-28T01:57:45Z,4122796359,56,Left,4122796365,212,21.3,4122796367,213,3.0,4122796361,140,59.3,4138765233,178,,4122796363,141,95.4,,,,,,,2sqsqi4h0d982a171bfuqnd91,E. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524426561,25,1,1,1,35,b3vbyitzi3nrw9ehj1eoko219,1,69.4,87.2,2023-03-25T15:02:29.313Z,2023-03-28T01:58:06Z,4122796497,212,5.3,4122796493,141,94.1,4122796489,140,71.7,4138765373,178,,4122796485,56,Left,4122796501,213,1.1,,,,,,,5mx96hmn7ophhuvmybmf1esid,R. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524426583,26,1,1,1,36,b3vbyitzi3nrw9ehj1eoko219,1,71.7,94.1,2023-03-25T15:02:30.970Z,2023-03-28T01:58:09Z,4122796617,140,78.8,4122796623,213,0.1,4122796621,212,7.5,4138765389,178,,4122796619,141,95.7,4122796615,56,Left,,,,,,,2sqsqi4h0d982a171bfuqnd91,E. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524426591,27,1,1,1,37,b3vbyitzi3nrw9ehj1eoko219,0,78.8,95.7,2023-03-25T15:02:31.962Z,2023-03-28T01:58:12Z,4122796649,140,79.5,4122796653,212,1.0,4122796647,56,Left,4122796741,233,21,4122796739,236,,4138765445,178,,4122796651,141,94.8,4122796745,286,,91mshvbc4rk9cf0chhgukakiy,H. Boyes,4122796655,213,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524426605,21,74,1,1,38,8rfydplrc9ki0sirqi0drcybk,1,27.9,13.8,2023-03-25T15:02:32.232Z,2023-03-28T01:58:14Z,4122796705,285,,4122796781,233,27,4122796703,56,Back,4138765481,178,,,,,,,,,,,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524426617,22,50,1,1,38,8rfydplrc9ki0sirqi0drcybk,1,24.7,9.7,2023-03-25T15:02:32.582Z,2023-03-28T01:58:20Z,4122796847,233,28,4122796763,285,,4122796761,56,Back,,,,,,,,,,,,,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524426627,28,7,1,1,38,b3vbyitzi3nrw9ehj1eoko219,1,75.3,90.3,2023-03-25T15:02:32.926Z,2023-03-28T01:58:25Z,4122796819,56,Left,4122796833,233,22,4131930051,384,,4138765519,178,,4122796821,286,,,,,,,,,,,91mshvbc4rk9cf0chhgukakiy,H. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524426659,29,1,1,1,41,b3vbyitzi3nrw9ehj1eoko219,1,74.6,82.6,2023-03-25T15:02:35.206Z,2023-04-05T15:31:32Z,4122796977,140,81.9,4138765543,178,,4122797871,210,15,4122797873,154,,4122796981,212,15.2,4122796983,213,5.2,4122796979,141,63.3,4122796975,56,Center,2sqsqi4h0d982a171bfuqnd91,E. Bishop,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524426665,30,15,1,1,43,b3vbyitzi3nrw9ehj1eoko219,1,87.8,61.1,2023-03-25T15:02:37.296Z,2023-04-05T15:31:32Z,4122797217,20,,4122797903,55,29,4138765567,178,,4122797021,17,,4122797897,154,,4122797919,147,52.7,4122797889,78,,4122797893,29,,5dsht0mnmpm2asallpju46ms5,M. Virtue-Thick,4122797911,102,49.1,4122797019,22,,,4122797913,103,19.0,4165416217,215,4122797929,233,24,4122797917,146,97.1,4122797023,56,Center,,,,,,,,,,,,,,,,,,,
2524426729,24,10,1,1,43,8rfydplrc9ki0sirqi0drcybk,1,3.7,46.7,2023-03-25T15:02:37.728Z,2023-03-28T01:58:37Z,4122797275,182,,4122797343,233,30,4122797273,178,,4131950783,177,,4122797277,56,Back,4131950793,377,,,,,,,,4e1c6yk50fl8hnwv6u1132j85,J. Lynch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524426719,23,52,1,1,44,8rfydplrc9ki0sirqi0drcybk,1,3.7,46.7,2023-03-25T15:02:38.325Z,2023-03-28T01:58:39Z,4138765593,178,,4131953499,377,,,,,,,,,,,,,,,,,,,,4e1c6yk50fl8hnwv6u1132j85,J. Lynch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524426861,25,1,1,1,52,8rfydplrc9ki0sirqi0drcybk,1,11.9,44.5,2023-03-25T15:02:46.712Z,2023-03-28T01:58:42Z,4122797947,140,17.2,4138765625,178,,4122797943,123,,4122797949,141,18.6,4122797951,212,18.5,4122797945,56,Back,4122797953,213,5.0,,,,4e1c6yk50fl8hnwv6u1132j85,J. Lynch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
