id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,keyPass,qualifier/13/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2518321561,7,1,1,0,10,dv9l02o316cd9hbkxaho2u12f,0,52.6,27.6,2023-03-11T15:00:40.397Z,2023-03-14T04:02:36Z,4088250015,141,42.1,4088250011,56,Center,4088250013,140,63.0,4088250019,213,0.7,4088250017,212,14.7,4097160205,178,,,,,,,,35f2se8cf2zmpxl45zulorpat,W. Aimson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518321583,5,49,1,0,11,b3vbyitzi3nrw9ehj1eoko219,1,38.7,45.4,2023-03-11T15:00:41.689Z,2023-03-14T04:02:38Z,,,,,,,,,,,,,,,,,,,,,,,,,5dsht0mnmpm2asallpju46ms5,M. Virtue-Thick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518321629,6,1,1,0,13,b3vbyitzi3nrw9ehj1eoko219,1,38.7,45.4,2023-03-11T15:00:42.946Z,2023-03-14T04:02:42Z,4097160261,178,,4088250315,56,Back,4088250321,212,19.3,4088250323,213,1.2,4088250317,140,44.5,4088250319,141,72.3,,,,,,,5dsht0mnmpm2asallpju46ms5,M. Virtue-Thick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518321645,7,3,1,0,13,b3vbyitzi3nrw9ehj1eoko219,1,44.6,79.7,2023-03-11T15:00:43.826Z,2023-03-14T04:02:46Z,4088250379,286,,4088250377,56,Back,4097160291,178,,4096291795,465,,4088250393,233,8,,,,,,,,,,4wzaq9gqohygfo22tjibldfjd,D. Mândroiu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518321637,8,45,1,0,13,dv9l02o316cd9hbkxaho2u12f,0,55.4,20.3,2023-03-11T15:00:43.826Z,2023-03-14T04:02:46Z,4088250419,233,7,4088250345,285,,4088250343,56,Right,,,,,,,,,,,,,,,,56zd7s72x7izgeiybmmgc8acq,J. Key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518321707,8,1,1,0,15,b3vbyitzi3nrw9ehj1eoko219,1,41.2,77.2,2023-03-11T15:00:45.171Z,2023-03-14T04:02:50Z,4097160339,178,,4088250705,56,Left,4088250707,140,53.3,4088250709,141,97.4,4088250711,212,18.7,4088250713,213,0.8,,,,,,,4wzaq9gqohygfo22tjibldfjd,D. Mândroiu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518321815,9,1,1,0,17,b3vbyitzi3nrw9ehj1eoko219,0,53.3,97.4,2023-03-11T15:00:47.062Z,2023-03-14T04:02:55Z,4088251191,213,6.0,4088251193,1,,4088251185,140,100.0,4097160385,178,,4088251189,212,51.6,4088251187,141,77.6,4088251183,56,Center,,,,1y7e8a23pc4xlc6ori1o1b8tm,S. Roughan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518321793,9,5,1,0,22,dv9l02o316cd9hbkxaho2u12f,1,-1.1,20.6,2023-03-11T15:00:52.317Z,2023-03-14T04:03:03Z,4088251097,346,,4088251093,56,Back,4088251279,233,10,,,,,,,,,,,,,,,,56zd7s72x7izgeiybmmgc8acq,J. Key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518321823,10,5,1,0,22,b3vbyitzi3nrw9ehj1eoko219,0,101.1,79.4,2023-03-11T15:00:52.317Z,2023-03-14T04:03:03Z,4088251325,233,9,4088251227,346,,4088251225,56,Left,,,,,,,,,,,,,,,,1y7e8a23pc4xlc6ori1o1b8tm,S. Roughan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518322147,10,1,1,0,29,dv9l02o316cd9hbkxaho2u12f,1,4.4,44.8,2023-03-11T15:00:59.262Z,2023-03-14T04:03:10Z,4088252615,141,60.8,4088252625,237,,4088252609,124,,4088252611,56,Back,4088252613,140,11.8,4088252619,213,1.0,4088252617,212,13.4,,,,8hiqkrsoskyhhoc0n0wp7lql1,G. Woods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518322241,11,1,1,0,35,dv9l02o316cd9hbkxaho2u12f,1,14.9,64,2023-03-11T15:01:05.803Z,2023-03-14T04:03:15Z,4097160617,178,,4088253075,213,6.2,4088253071,141,62.9,4088253073,212,13.7,4088253069,140,27.9,4088253067,56,Back,,,,,,,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518322279,12,1,1,0,37,dv9l02o316cd9hbkxaho2u12f,1,27.4,66.1,2023-03-11T15:01:07.652Z,2023-03-14T04:03:19Z,4088253291,213,2.6,4088253285,140,7.6,4088253289,212,24.2,4088253287,141,84.4,4097160669,178,,4088253283,56,Back,,,,,,,awx668jrec0gnqk5gyg7o0oyy,J. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518322429,13,1,1,0,42,dv9l02o316cd9hbkxaho2u12f,1,8,84.2,2023-03-11T15:01:11.971Z,2023-03-14T04:03:23Z,4088253967,140,27.2,4088253969,141,71.8,4088253971,212,21.9,4088253965,56,Back,4097160723,178,,4088253975,213,5.9,,,,,,,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518322477,14,1,1,0,46,dv9l02o316cd9hbkxaho2u12f,1,27.1,84.8,2023-03-11T15:01:16.653Z,2023-03-14T04:03:27Z,4088254175,212,25.5,4097160769,178,,4088254171,140,51.4,4088254169,56,Left,4088254173,141,86.0,4088254177,213,0.0,,,,,,,awx668jrec0gnqk5gyg7o0oyy,J. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519996235,854,43,1,0,48,dv9l02o316cd9hbkxaho2u12f,1,0,0,2023-03-11T15:01:17.904Z,2023-03-14T10:15:35Z,4097515065,144,67,4097181421,233,776,,,,,,,,,,,,,,,,,,,81d38h08s97e8kl7kxew6si5l,S. Nombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519996231,776,43,1,0,48,b3vbyitzi3nrw9ehj1eoko219,1,0,0,2023-03-11T15:01:17.905Z,2023-03-14T10:15:35Z,4097181437,233,854,4097515083,144,67,,,,,,,,,,,,,,,,,,,e9zi7fb2t4akk1pzjpuhe4bf9,A. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518322491,15,4,1,0,48,dv9l02o316cd9hbkxaho2u12f,1,52,87.5,2023-03-11T15:01:18.104Z,2023-03-14T04:03:30Z,4088254255,13,,4088254479,233,11,4088254259,152,,4088254263,286,,4088254257,56,Left,4088254261,265,,,,,,,,81d38h08s97e8kl7kxew6si5l,S. Nombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518322521,11,4,1,0,48,b3vbyitzi3nrw9ehj1eoko219,0,48,12.5,2023-03-11T15:01:18.105Z,2023-03-14T04:03:29Z,4088254423,265,,4088254421,152,,4088254503,233,15,4088254425,285,,4097160819,178,,4088254417,13,,4088254419,56,Back,,,,e9zi7fb2t4akk1pzjpuhe4bf9,A. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518323255,16,1,1,1,12,dv9l02o316cd9hbkxaho2u12f,1,53.9,81.7,2023-03-11T15:01:41.918Z,2023-03-14T04:03:37Z,4088258217,140,52.9,4088258219,141,68.2,4088258213,152,,4088258211,5,,4088258221,212,9.2,4097160925,178,,4088258223,213,4.6,4088258215,56,Center,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518323339,17,1,1,1,14,dv9l02o316cd9hbkxaho2u12f,1,52.8,67.3,2023-03-11T15:01:44.520Z,2023-03-14T04:03:40Z,4097160963,178,,4088258625,141,37.1,4088258623,140,41.2,4088258621,56,Back,4088258629,213,4.2,4088258627,212,23.9,,,,,,,ev42016zwnwiow3lbefukrbvt,R. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518323409,18,1,1,1,16,dv9l02o316cd9hbkxaho2u12f,1,46.2,47.8,2023-03-11T15:01:46.530Z,2023-03-14T04:03:43Z,4097160997,178,,4088258959,141,71.2,4088258957,140,38.2,4088258955,56,Back,4088258963,213,2.1,4088258961,212,18.0,,,,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518323509,19,1,1,1,18,dv9l02o316cd9hbkxaho2u12f,1,38.6,71.2,2023-03-11T15:01:48.762Z,2023-03-14T04:03:47Z,4097161041,178,,4088259365,141,89.3,4088259363,140,40.6,4088259361,56,Back,4088259369,213,1.4,4088259367,212,12.5,,,,,,,35f2se8cf2zmpxl45zulorpat,W. Aimson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518323533,12,45,1,1,20,b3vbyitzi3nrw9ehj1eoko219,0,57.8,11.6,2023-03-11T15:01:50.553Z,2023-03-14T04:03:50Z,4088259655,233,20,4088259485,56,Right,4088259487,285,,,,,,,,,,,,,,,,,6dhwu4p5uu6oiada4q13g5tk9,J. Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518323553,20,3,1,1,20,dv9l02o316cd9hbkxaho2u12f,1,42.2,88.4,2023-03-11T15:01:50.553Z,2023-03-14T04:03:50Z,4088259603,56,Back,4097161081,178,,4096302195,465,,4088259605,286,,4088259623,233,12,,,,,,,,,,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518323619,21,1,1,1,22,dv9l02o316cd9hbkxaho2u12f,1,49.1,83.9,2023-03-11T15:01:52.746Z,2023-03-14T04:03:55Z,4097161119,178,,4088259939,56,Center,4088259945,212,19.7,4088259947,213,5.9,4088259943,141,74.4,4088259941,140,66.8,,,,,,,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518323693,22,1,1,1,25,dv9l02o316cd9hbkxaho2u12f,1,70.9,74.5,2023-03-11T15:01:55.370Z,2023-03-14T04:03:59Z,4088260313,56,Left,4088260319,212,16.2,4088260317,141,82.4,4097161163,178,,4088260321,213,0.3,4088260315,140,85.5,,,,,,,adfgsbp3tv9wgatujcr9mfuju,J. Stansfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518324349,23,1,1,1,28,dv9l02o316cd9hbkxaho2u12f,0,94.1,76.3,2023-03-11T15:01:58.562Z,2023-03-14T04:04:03Z,4088263525,56,Center,4096302349,225,,4088263531,212,13.5,4096302353,72,,4088263533,213,5.1,4096302351,386,,4097161205,178,,4088263523,155,,dj5ho4am5u4ew23hchm4g549h,D. Mitchell,4088263521,2,4088263529,141,57.9,4088263527,140,98.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518324549,16,12,1,1,29,b3vbyitzi3nrw9ehj1eoko219,1,3.6,44.9,2023-03-11T15:01:59.134Z,2023-03-14T04:04:06Z,4088264527,140,9.6,4097161233,178,,4088264529,141,25.6,4088264531,212,14.6,4088264533,213,5.2,4088264525,56,Back,,,,,,,9tlowuu89l3fnv5iowela1ca2,C. Rushworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518323783,13,49,1,1,31,b3vbyitzi3nrw9ehj1eoko219,1,8.7,20.4,2023-03-11T15:02:01.303Z,2023-03-14T04:04:19Z,,,,,,,,,,,,,,,,,,,,,,,,,5dsht0mnmpm2asallpju46ms5,M. Virtue-Thick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518323983,14,61,1,1,31,b3vbyitzi3nrw9ehj1eoko219,0,8.7,20.4,2023-03-11T15:02:01.346Z,2023-03-14T04:04:26Z,4097161385,178,,4088261771,56,Back,,,,,,,,,,,,,,,,,,,5dsht0mnmpm2asallpju46ms5,M. Virtue-Thick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518324365,24,4,1,1,32,dv9l02o316cd9hbkxaho2u12f,1,83.5,88,2023-03-11T15:02:02.428Z,2023-03-14T04:04:35Z,4088263631,233,15,4088263585,152,,4088263581,56,Left,4088263573,13,,4088263589,286,,4088263577,294,,,,,,,,adfgsbp3tv9wgatujcr9mfuju,J. Stansfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518323993,15,4,1,1,32,b3vbyitzi3nrw9ehj1eoko219,0,16.5,12,2023-03-11T15:02:02.429Z,2023-03-14T04:04:35Z,4088261829,13,,4088288987,294,,4088261833,152,,4088261831,56,Back,4088263645,233,24,4088261837,285,,4097161435,178,,,,,5dsht0mnmpm2asallpju46ms5,M. Virtue-Thick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518325827,25,1,1,2,25,dv9l02o316cd9hbkxaho2u12f,0,86.9,91.2,2023-03-11T15:02:55.097Z,2023-03-14T04:04:41Z,4088270535,212,63.4,4088270529,56,Right,4097161483,178,,4088270521,2,,4088270533,141,0.0,4096303569,72,,4088270537,213,4.7,4088270527,152,,awx668jrec0gnqk5gyg7o0oyy,J. White,4088270523,5,4088270525,155,,4088270531,140,84.5,4096303567,224,4088270539,1,,,,,,,,,,,,,,,,,,,,,,,
2518326151,17,5,1,2,29,b3vbyitzi3nrw9ehj1eoko219,1,14.2,102,2023-03-11T15:02:59.458Z,2023-03-14T04:04:46Z,4088272235,233,26,4088272199,56,Back,4088272201,347,,,,,,,,,,,,,,,,,9tlowuu89l3fnv5iowela1ca2,C. Rushworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518325837,26,5,1,2,29,dv9l02o316cd9hbkxaho2u12f,0,85.8,-2,2023-03-11T15:02:59.458Z,2023-03-14T04:04:46Z,4088270553,347,,4088270551,56,Right,4088272267,233,17,,,,,,,,,,,,,,,,awx668jrec0gnqk5gyg7o0oyy,J. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518326221,18,1,1,2,36,b3vbyitzi3nrw9ehj1eoko219,1,13,100,2023-03-11T15:03:06.603Z,2023-03-14T04:04:51Z,4088272555,141,84.1,4088272567,213,5.5,4088272543,107,,4088272547,56,Back,4088272549,140,24.0,4088272559,212,16.8,,,,,,,1y7e8a23pc4xlc6ori1o1b8tm,S. Roughan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518326307,19,1,1,2,40,b3vbyitzi3nrw9ehj1eoko219,1,24,84.1,2023-03-11T15:03:09.996Z,2023-03-14T04:04:56Z,4088272955,213,2.1,4088272945,140,20.1,4088272949,141,95.0,4088272943,56,Back,4097161617,178,,4088272953,212,8.5,,,,,,,43dtg3eg858i3agncnpq3p1wp,B. House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518326507,20,1,1,2,41,b3vbyitzi3nrw9ehj1eoko219,0,20.4,95.1,2023-03-11T15:03:11.487Z,2023-03-14T04:05:06Z,4088274027,56,Left,4088274023,157,,4088274041,141,98.3,4088274035,140,65.2,4088274047,213,0.0,4088274049,1,,4088274045,212,47.1,4097161687,178,,1y7e8a23pc4xlc6ori1o1b8tm,S. Roughan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518326471,27,49,1,2,47,dv9l02o316cd9hbkxaho2u12f,1,33.4,2.6,2023-03-11T15:03:17.870Z,2023-03-14T04:05:14Z,,,,,,,,,,,,,,,,,,,,,,,,,35f2se8cf2zmpxl45zulorpat,W. Aimson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518326635,28,1,1,2,47,dv9l02o316cd9hbkxaho2u12f,1,33.2,2.6,2023-03-11T15:03:17.888Z,2023-03-14T04:05:27Z,4088274637,141,41.5,4088274645,213,2.3,4088274631,56,Back,4088274633,140,10.9,4088274649,1,,4088274641,212,35.3,4097161807,178,,,,,35f2se8cf2zmpxl45zulorpat,W. Aimson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518326879,29,1,1,2,52,dv9l02o316cd9hbkxaho2u12f,1,10.9,41.3,2023-03-11T15:03:22.335Z,2023-03-14T04:05:33Z,4088275859,56,Back,4097161891,178,,4088275865,141,58.7,4088275861,140,21.1,4088275869,212,16.0,4088275873,213,0.8,,,,,,,8hiqkrsoskyhhoc0n0wp7lql1,G. Woods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518326941,30,1,1,2,57,dv9l02o316cd9hbkxaho2u12f,1,21.5,58.7,2023-03-11T15:03:27.618Z,2023-03-14T04:05:44Z,4088276173,140,21.6,4088276181,213,4.7,4088276171,56,Back,4088276179,212,21.9,4088276177,141,26.5,4097161975,178,,,,,,,,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518327035,31,1,1,2,59,dv9l02o316cd9hbkxaho2u12f,1,21.6,26.5,2023-03-11T15:03:29.761Z,2023-03-14T04:06:03Z,4088276653,212,19.5,4088276647,140,33.4,4088276649,141,4.3,4097162101,178,,4088276645,56,Back,4088276655,213,5.4,,,,,,,35f2se8cf2zmpxl45zulorpat,W. Aimson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518327265,32,1,1,3,2,dv9l02o316cd9hbkxaho2u12f,1,36.7,5,2023-03-11T15:03:32.362Z,2023-03-14T04:06:13Z,4088277691,213,6.2,4088277685,140,47.9,4097162181,178,,4088277687,141,4.1,4088277689,212,11.8,4088277683,56,Back,,,,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518327389,33,1,1,3,5,dv9l02o316cd9hbkxaho2u12f,1,46.9,21.3,2023-03-11T15:03:35.633Z,2023-03-14T04:06:19Z,4088278359,140,30.9,4088278365,213,2.1,4088278363,212,31.7,4088278361,141,60.8,4097162249,178,,4088278355,56,Back,,,,,,,56zd7s72x7izgeiybmmgc8acq,J. Key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518327541,34,1,1,3,8,dv9l02o316cd9hbkxaho2u12f,1,30.6,60.9,2023-03-11T15:03:38.865Z,2023-03-14T04:06:22Z,4088279125,141,79.6,4097162273,178,,4088279129,213,0.8,4088279127,212,17.2,4088279123,140,41.7,4088279121,56,Back,,,,,,,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518327649,35,1,1,3,14,dv9l02o316cd9hbkxaho2u12f,1,54.4,80.3,2023-03-11T15:03:44.302Z,2023-03-14T04:06:28Z,4088279675,212,15.3,4088279677,213,0.4,4097162345,178,,4088279671,140,67.7,4088279673,141,89.4,4088279669,56,Left,,,,,,,ev42016zwnwiow3lbefukrbvt,R. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
