id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,keyPass,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/17/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2529693723,6,1,1,0,9,jv3jh5m5t7qy5t37vwwmnj16,0,31.8,3.8,2023-04-07T14:03:18.869Z,2023-04-11T14:02:45Z,4183027259,178,,4169350239,140,25.5,4169350235,56,Back,4169350253,213,2.9,4169350243,141,6.1,4169350247,212,6.8,,,,,,,40wbrqny2ekenyy37ver8dyol,N. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529693733,6,8,1,0,10,8b523ujgl21tbc01me65q0aoh,1,66,92,2023-04-07T14:03:19.299Z,2023-04-11T14:02:50Z,4169350305,56,Left,4183027375,178,,4181447381,383,,,,,,,,,,,,,,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529693741,7,49,1,0,11,8b523ujgl21tbc01me65q0aoh,1,66,92,2023-04-07T14:03:20.595Z,2023-04-11T14:02:59Z,,,,,,,,,,,,,,,,,,,,,,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529693783,8,1,1,0,11,8b523ujgl21tbc01me65q0aoh,1,66,92,2023-04-07T14:03:20.648Z,2023-04-11T14:03:03Z,4169350547,212,8.3,4169350543,140,64.7,4169350545,141,80.0,4183027683,178,,4169350549,213,4.5,4169350541,56,Left,,,,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529693817,9,1,1,0,12,8b523ujgl21tbc01me65q0aoh,1,64.8,80.2,2023-04-07T14:03:21.642Z,2023-04-11T14:03:15Z,4169350693,56,Center,4183028043,178,,4169350705,213,5.8,4169350699,141,70.6,4169350703,212,15.4,4169350695,140,78.1,,,,,,,7fpcipp26a9fqes841ad7lh3p,N. Broadhead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529693853,10,1,1,0,12,8b523ujgl21tbc01me65q0aoh,1,78.1,70.6,2023-04-07T14:03:22.215Z,2023-04-11T14:03:21Z,4169350887,141,86.8,4169352709,168,,4183028171,178,,4169350895,213,0.5,4169350885,140,95.5,4169350881,56,Left,4169350891,212,21.3,,,,1uyg5c61jzqickqaegb07yk15,G. Hirst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529693887,11,1,1,0,14,8b523ujgl21tbc01me65q0aoh,0,95.5,86.8,2023-04-07T14:03:23.825Z,2023-04-11T14:03:28Z,4169351081,155,,4181448035,223,,4169351087,141,39.5,4169351083,56,Center,4169351079,2,,4169351091,213,4.9,4181448037,72,,4169351089,212,32.8,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,4169351085,140,100.0,4169351093,1,4183028311,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529693931,7,5,1,0,16,jv3jh5m5t7qy5t37vwwmnj16,1,-1.1,65.2,2023-04-07T14:03:25.877Z,2023-04-11T14:03:32Z,4169351327,346,,4169351353,233,12,4169351325,56,Back,,,,,,,,,,,,,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529693893,12,5,1,0,16,8b523ujgl21tbc01me65q0aoh,0,101.1,34.8,2023-04-07T14:03:25.877Z,2023-04-11T14:03:33Z,4169351397,233,7,4169351121,56,Center,4169351123,346,,,,,,,,,,,,,,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529694781,8,1,1,0,46,jv3jh5m5t7qy5t37vwwmnj16,0,4.8,40.7,2023-04-07T14:03:55.331Z,2023-04-11T14:03:37Z,4169355711,141,9.5,4169355719,74,,4169355715,213,5.9,4169355703,124,,4169355707,56,Right,4169355717,1,,4169355705,155,,4169355713,212,60.9,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,4169355709,140,59.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529694879,13,1,1,0,49,8b523ujgl21tbc01me65q0aoh,0,36.4,83,2023-04-07T14:03:58.784Z,2023-04-11T14:03:55Z,4169356193,141,96.5,4169356197,213,0.2,4169356187,3,,4169356191,140,80.1,4169356199,1,,4169356189,56,Left,4183028977,388,,4169356195,212,46.8,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529694945,9,5,1,0,53,jv3jh5m5t7qy5t37vwwmnj16,1,25.2,-1.6,2023-04-07T14:04:03.034Z,2023-04-11T14:03:58Z,4169356587,56,Back,4169356693,233,14,4169356591,347,,,,,,,,,,,,,,,,,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529694901,14,5,1,0,53,8b523ujgl21tbc01me65q0aoh,0,74.8,101.6,2023-04-07T14:04:03.034Z,2023-04-11T14:03:58Z,4169356321,347,,4169356715,233,9,4169356317,56,Left,,,,,,,,,,,,,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529695351,10,1,1,1,9,jv3jh5m5t7qy5t37vwwmnj16,0,30.8,0,2023-04-07T14:04:18.313Z,2023-04-11T14:05:11Z,4169358811,141,5.8,4169358815,213,0.2,4169358807,56,Right,4169358817,1,,4169358813,212,23.9,4169358805,107,,4169358809,140,53.1,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529695347,15,44,1,1,11,8b523ujgl21tbc01me65q0aoh,1,46.8,91.6,2023-04-07T14:04:20.470Z,2023-04-11T19:26:43Z,4169358979,233,11,4169358777,285,,4169358773,56,Back,,,,,,,,,,,,,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529695357,11,44,1,1,11,jv3jh5m5t7qy5t37vwwmnj16,0,53.2,8.4,2023-04-07T14:04:20.471Z,2023-04-11T14:04:21Z,4169358863,286,,4169358859,56,Right,4169359021,233,15,,,,,,,,,,,,,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529695389,16,1,1,1,11,8b523ujgl21tbc01me65q0aoh,0,46.8,89,2023-04-07T14:04:20.486Z,2023-04-11T19:26:43Z,4169359053,212,15.0,4169359049,140,61.0,4169359051,141,87.2,4169359045,56,Left,4169359041,3,,4183029917,388,,4169359055,213,6.2,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529695403,12,8,1,1,12,jv3jh5m5t7qy5t37vwwmnj16,1,42.2,11.3,2023-04-07T14:04:21.508Z,2023-04-11T14:05:36Z,4183031843,388,,4181449331,383,,4181449055,15,,4169359113,56,Back,,,,,,,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529695573,13,1,1,1,14,jv3jh5m5t7qy5t37vwwmnj16,0,32.5,10.6,2023-04-07T14:04:23.984Z,2023-04-11T14:05:39Z,4169359977,1,,4169359973,212,42.3,4183031961,178,,4169359969,140,71.2,4169359965,155,,4169359975,213,0.3,4169359967,56,Center,4169359971,141,27.7,4uywqjm0i2ik5cwhulbmzxi39,R. Tafazolli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529695551,17,49,1,1,18,8b523ujgl21tbc01me65q0aoh,1,31.3,73,2023-04-07T14:04:27.795Z,2023-04-11T14:05:45Z,,,,,,,,,,,,,,,,,,,,,,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529695643,18,1,1,1,18,8b523ujgl21tbc01me65q0aoh,1,31.3,73,2023-04-07T14:04:27.948Z,2023-04-11T14:05:57Z,4169360319,3,,4169360323,140,12.5,4169360327,212,23.2,4183032425,178,,4169360325,141,55.1,4169360329,213,3.7,4169360321,56,Back,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529695649,19,52,1,1,20,8b523ujgl21tbc01me65q0aoh,1,12.5,55.1,2023-04-07T14:04:30.177Z,2023-04-11T14:06:04Z,4181851879,376,,4183032591,178,,,,,,,,,,,,,,,,,,,,4905drgcc9husos98ppdup4gl,C. Walton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529695879,20,1,1,1,22,8b523ujgl21tbc01me65q0aoh,1,13,54.2,2023-04-07T14:04:31.520Z,2023-04-11T14:06:07Z,4169361637,212,22.0,4169361627,140,25.3,4169361623,56,Back,4169361617,123,,4183032665,178,,4169361639,213,5.3,4169361631,141,28.0,,,,4905drgcc9husos98ppdup4gl,C. Walton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529695947,21,1,1,1,28,8b523ujgl21tbc01me65q0aoh,1,45.6,3.8,2023-04-07T14:04:37.705Z,2023-04-11T14:07:37Z,4169361951,56,Right,4169361955,141,20.4,4169361959,213,0.8,4183035597,178,,4169361957,212,15.3,4169361953,140,55.4,,,,,,,b7yfyzrvj7yjo48pu8faqnvft,H. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529696175,22,1,1,1,29,8b523ujgl21tbc01me65q0aoh,1,55.4,20.4,2023-04-07T14:04:38.486Z,2023-04-11T14:07:41Z,4169363161,141,5.5,4183035691,178,,4169363157,56,Right,4169363165,213,6.0,4169363153,155,,4169363163,212,35.8,4169363167,1,,4169363159,140,88.1,28izur14k14lcgegg8qede7yt,C. Chaplin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529696197,23,1,1,1,36,8b523ujgl21tbc01me65q0aoh,0,98.3,11,2023-04-07T14:04:45.860Z,2023-04-11T14:07:48Z,4169363249,140,97.5,4169363245,155,,4181865731,224,,4169363255,213,1.8,4183035931,178,,4181865733,20,,4169363251,141,16.1,4169363417,286,,6v9kb953ugi8odu4tdly7v3yt,W. Burns,4169363413,233,14,4169363243,2,4169363247,56,Right,4169363253,212,3.6,4169363411,236,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529696219,14,12,1,1,36,jv3jh5m5t7qy5t37vwwmnj16,1,3,82.9,2023-04-07T14:04:45.869Z,2023-04-11T14:07:52Z,4183035997,178,,4169363441,233,23,4169363375,56,Back,4169363373,185,,,,,,,,,,,,,,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529696303,24,1,1,1,39,8b523ujgl21tbc01me65q0aoh,1,79.8,22.8,2023-04-07T14:04:48.879Z,2023-04-11T14:07:57Z,4183036075,178,,4169363843,56,Center,4169363847,141,37.9,4169363849,212,12.0,4169363851,213,1.0,4169363845,140,85.8,,,,,,,b7yfyzrvj7yjo48pu8faqnvft,H. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529696391,25,1,1,1,41,8b523ujgl21tbc01me65q0aoh,1,85.8,37.9,2023-04-07T14:04:50.566Z,2023-04-11T14:08:02Z,4169364335,141,34.5,4169364339,213,6.0,4183036187,178,,4169364331,56,Center,4169364333,140,92.2,4169364337,212,7.1,,,,,,,7fpcipp26a9fqes841ad7lh3p,N. Broadhead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529696405,26,50,1,1,42,8b523ujgl21tbc01me65q0aoh,1,92.4,35.2,2023-04-07T14:04:51.664Z,2023-04-11T14:08:10Z,4169364393,286,,4169364391,56,Center,4169364603,233,15,,,,,,,,,,,,,,,,b7yfyzrvj7yjo48pu8faqnvft,H. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529696411,15,7,1,1,42,jv3jh5m5t7qy5t37vwwmnj16,1,7.6,64.8,2023-04-07T14:04:51.851Z,2023-04-11T14:08:16Z,4169364497,233,26,4169364425,285,,4181868031,385,,4169364423,56,Back,4183036501,178,,,,,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532045047,845,61,1,1,42,8b523ujgl21tbc01me65q0aoh,1,94.8,35.2,2023-04-07T14:04:52.035Z,2023-04-11T14:08:44Z,4181868223,56,Center,4183037097,178,,,,,,,,,,,,,,,,,,,,b7yfyzrvj7yjo48pu8faqnvft,H. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529696423,16,49,1,1,44,jv3jh5m5t7qy5t37vwwmnj16,1,4.8,66,2023-04-07T14:04:53.402Z,2023-04-11T14:08:48Z,,,,,,,,,,,,,,,,,,,,,,,,,dbvkpe7bc9clualadtx9rf1uc,C. Forino-Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529696497,17,12,1,1,44,jv3jh5m5t7qy5t37vwwmnj16,1,3.7,67.9,2023-04-07T14:04:53.414Z,2023-04-11T14:08:53Z,4169364857,140,35.9,4169364861,212,41.0,4169364859,141,100.0,4183037279,178,,4169364863,213,0.6,4169364855,56,Back,4169365033,167,,,,,dbvkpe7bc9clualadtx9rf1uc,C. Forino-Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529696509,18,5,1,1,46,jv3jh5m5t7qy5t37vwwmnj16,0,38.4,101.6,2023-04-07T14:04:55.887Z,2023-04-11T14:08:59Z,4169364943,347,,4169370561,233,27,4169364941,56,Back,,,,,,,,,,,,,,,,dbvkpe7bc9clualadtx9rf1uc,C. Forino-Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529697521,27,5,1,1,46,8b523ujgl21tbc01me65q0aoh,1,61.6,-1.6,2023-04-07T14:04:55.887Z,2023-04-11T14:08:58Z,4169370395,347,,4169370533,233,18,4169370391,56,Right,,,,,,,,,,,,,,,,b7yfyzrvj7yjo48pu8faqnvft,H. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529697619,28,1,1,2,26,8b523ujgl21tbc01me65q0aoh,1,59.1,0,2023-04-07T14:05:36.054Z,2023-04-11T14:09:03Z,4169370889,107,,4169370907,1,,4169370903,212,22.2,4169370893,56,Right,4169370897,140,75.1,4169370901,141,20.3,4169370905,213,0.7,,,,b7yfyzrvj7yjo48pu8faqnvft,H. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529697647,29,1,1,2,29,8b523ujgl21tbc01me65q0aoh,1,78,32.4,2023-04-07T14:05:38.802Z,2023-04-11T14:09:13Z,4169371059,56,Center,4169371063,141,55.1,4169371067,213,1.5,4169371065,212,15.4,4169371061,140,78.4,4183037703,178,,,,,,,,28izur14k14lcgegg8qede7yt,C. Chaplin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529697659,30,1,1,2,30,8b523ujgl21tbc01me65q0aoh,0,78.4,55.1,2023-04-07T14:05:39.583Z,2023-04-11T14:09:17Z,4169371131,56,Center,4169371147,213,5.7,4169371143,212,8.3,4169371139,141,48.2,4169371135,140,84.9,4183037781,178,,,,,,,,7fpcipp26a9fqes841ad7lh3p,N. Broadhead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529697903,19,12,1,2,31,jv3jh5m5t7qy5t37vwwmnj16,1,13.9,54.3,2023-04-07T14:05:40.283Z,2023-04-11T14:09:24Z,4169372433,141,35.2,4169372437,213,5.9,4183037941,178,,4169372429,56,Back,4169372435,212,36.8,4169372431,140,46.7,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529697847,31,1,1,2,36,8b523ujgl21tbc01me65q0aoh,1,48.3,71.1,2023-04-07T14:05:45.921Z,2023-04-11T14:09:31Z,4169372125,212,18.6,4183038111,178,,4169372121,140,58.3,4169372119,56,Left,4169372127,213,1.0,4169372123,141,93.6,,,,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529697897,32,1,1,2,38,8b523ujgl21tbc01me65q0aoh,1,58.3,93.6,2023-04-07T14:05:47.463Z,2023-04-11T14:09:34Z,4169372383,56,Left,4169372389,212,8.2,4169372387,141,83.5,4169372385,140,62.5,4183038235,178,,4169372391,213,5.3,,,,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529697907,20,45,1,2,39,jv3jh5m5t7qy5t37vwwmnj16,0,33.4,12.8,2023-04-07T14:05:48.962Z,2023-04-11T14:09:45Z,4169372451,285,,4169373081,233,33,4169372449,56,Back,,,,,,,,,,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529698013,33,3,1,2,39,8b523ujgl21tbc01me65q0aoh,1,66.6,87.2,2023-04-07T14:05:48.962Z,2023-04-11T14:09:45Z,4169373065,233,20,4169372985,56,Left,4183038463,178,,4169372989,286,,4181872411,465,,,,,,,,,,,6o9v88iiwvbulajrwpd7uvkr9,M. Luongo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529698059,34,1,1,2,43,8b523ujgl21tbc01me65q0aoh,0,87.9,90.6,2023-04-07T14:05:53.136Z,2023-04-11T14:09:48Z,4169373301,212,39.9,4169373299,141,35.7,4169373295,56,Center,4169373303,213,5.1,4183038569,178,,4169373291,2,,4181872571,224,,4169373305,1,,6o9v88iiwvbulajrwpd7uvkr9,M. Luongo,4169373293,155,,4169373297,140,4181872573,72,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2529698081,21,5,1,2,46,jv3jh5m5t7qy5t37vwwmnj16,1,-1.2,58.2,2023-04-07T14:05:55.346Z,2023-04-11T14:09:58Z,4169373419,56,Back,4169373437,233,35,4169373421,346,,,,,,,,,,,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
