id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/16/value,qualifier/15/value,assist
2526489179,7,5,1,0,7,8xeuwzxnm7hdlbjjuezgfkz3w,0,73.6,101.2,2023-04-01T14:02:55.883Z,2023-04-03T21:05:00Z,4152294291,347,,4152296077,233,4,4152294289,56,Left,,,,,,,,,,,,,,,,b6p7xeo6oeep33e6fgt3h3gt1,O. Niasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526489605,5,1,1,0,17,9db4t34qy4owglhvvgwf5l22i,1,20.7,0,2023-04-01T14:03:06.133Z,2023-04-03T21:05:08Z,4152296437,140,51.9,4152296445,1,,4152296435,56,Right,4152296443,213,0.2,4152296439,141,6.4,4152296429,107,,4152296441,212,33.2,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526489779,6,44,1,0,19,9db4t34qy4owglhvvgwf5l22i,1,55.6,5.1,2023-04-01T14:03:08.378Z,2023-04-04T09:05:48Z,4152327773,233,8,4152297339,286,,4152297337,56,Right,,,,,,,,,,,,,,,,32crcj18u4qnf8f07fbsopvpx,D. Cole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526489625,8,44,1,0,19,8xeuwzxnm7hdlbjjuezgfkz3w,0,44.4,94.9,2023-04-01T14:03:08.379Z,2023-04-03T21:05:24Z,4152296551,285,,4152296549,56,Back,4152327725,233,6,,,,,,,,,,,,,,,,cqbxzfg7eb97z1rx01kms6ay1,J. Bedeau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528109533,818,1,1,0,19,9db4t34qy4owglhvvgwf5l22i,0,60,11,2023-04-01T14:03:08.441Z,2023-04-04T09:05:49Z,4160912199,56,Right,4160912201,140,62.8,4161910531,388,,4160912205,212,3.0,4160912203,141,10.1,4160912197,3,,4160912207,213,6.1,,,,32crcj18u4qnf8f07fbsopvpx,D. Cole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526489663,9,61,1,0,19,8xeuwzxnm7hdlbjjuezgfkz3w,1,40.8,96.2,2023-04-01T14:03:08.458Z,2023-04-03T21:05:37Z,4161910723,388,,4161910721,15,,4152296683,56,Back,,,,,,,,,,,,,,,,cqbxzfg7eb97z1rx01kms6ay1,J. Bedeau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526489679,10,49,1,0,21,8xeuwzxnm7hdlbjjuezgfkz3w,1,52.9,91.7,2023-04-01T14:03:09.706Z,2023-04-03T21:05:46Z,,,,,,,,,,,,,,,,,,,,,,,,,b9apqidquztaojf6e3my6v7bp,D. Crowley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526489703,11,1,1,0,21,8xeuwzxnm7hdlbjjuezgfkz3w,0,52.9,91.7,2023-04-01T14:03:09.732Z,2023-04-03T21:05:51Z,4161910977,178,,4152296941,56,Left,4152296939,155,,4152296949,212,18.7,4152296947,141,79.6,4152296951,213,5.8,4152296945,140,68.9,,,,b9apqidquztaojf6e3my6v7bp,D. Crowley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526489921,7,1,1,0,23,9db4t34qy4owglhvvgwf5l22i,1,26.5,21.3,2023-04-01T14:03:11.609Z,2023-04-03T21:05:58Z,4161911201,178,,4152297941,140,33.5,4152297949,212,14.1,4152297937,56,Back,4152297951,213,5.3,4152297933,3,,4152297945,141,3.6,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526489969,8,1,1,0,27,9db4t34qy4owglhvvgwf5l22i,0,27.4,7.7,2023-04-01T14:03:15.755Z,2023-04-03T21:06:12Z,4152298191,56,Center,4161911441,178,,4152298201,212,29.2,4152298197,141,26.8,4152298207,213,0.5,4152298189,157,,4152298193,140,52.3,4152298211,1,,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526490035,12,1,1,0,29,8xeuwzxnm7hdlbjjuezgfkz3w,0,49.2,86.2,2023-04-01T14:03:18.170Z,2023-04-03T21:06:19Z,4152298531,213,5.0,4152298529,212,12.6,4161911529,178,,4152298523,56,Center,4160913415,157,,4152298525,140,53.1,4152298527,141,68.7,4160913417,1,,3nxrsmys3v8ci6xeqsx8yaac5,F. Rawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528396665,1048,67,1,0,31,9db4t34qy4owglhvvgwf5l22i,1,45.6,39.6,2023-04-01T14:03:19.882Z,2023-04-04T09:05:49Z,4162494765,233,866,,,,,,,,,,,,,,,,,,,,,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528396661,866,67,1,0,31,8xeuwzxnm7hdlbjjuezgfkz3w,0,54.4,60.4,2023-04-01T14:03:19.883Z,2023-04-04T07:27:48Z,4162494791,233,1048,,,,,,,,,,,,,,,,,,,,,,dqgptypyedqzff38kn24en3s9,D. Love,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528109929,819,1,1,0,31,9db4t34qy4owglhvvgwf5l22i,0,47,41.5,2023-04-01T14:03:19.890Z,2023-04-04T09:05:49Z,4160914349,141,44.1,4160914351,212,2.7,4160914347,140,49.0,4161911833,178,,4160914353,213,0.7,4161390337,233,13,4160914449,286,,4160914447,236,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,4160914345,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526490067,13,74,1,0,31,8xeuwzxnm7hdlbjjuezgfkz3w,1,51.3,60.2,2023-04-01T14:03:19.896Z,2023-04-03T21:06:41Z,4152298697,56,Center,4160913751,285,,4161390349,233,819,4161911957,178,,,,,,,,,,,,,,dqgptypyedqzff38kn24en3s9,D. Love,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526490139,14,1,1,0,33,8xeuwzxnm7hdlbjjuezgfkz3w,0,61,80.8,2023-04-01T14:03:21.778Z,2023-04-03T21:06:47Z,4152299045,56,Center,4152299051,212,9.8,4161912065,388,,4152299043,3,,4152299047,140,67.4,4152299049,141,70.3,4152299053,213,5.5,,,,dhty303ilcb4cocqv68324xk9,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526490301,9,1,1,0,35,9db4t34qy4owglhvvgwf5l22i,0,25.9,30.5,2023-04-01T14:03:23.554Z,2023-04-03T21:06:55Z,4152299775,3,,4152299777,56,Back,4152299781,140,44.3,4161912229,178,,4152299787,213,6.3,4152299785,212,19.3,4152299783,141,30.3,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526490259,15,44,1,0,36,8xeuwzxnm7hdlbjjuezgfkz3w,1,55.5,68,2023-04-01T14:03:25.335Z,2023-04-04T09:05:50Z,4152299599,286,,4152300033,233,10,4152299593,56,Center,,,,,,,,,,,,,,,,8f5io2957l6ye5u7bsan0ecfe,J. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526490325,10,44,1,0,36,9db4t34qy4owglhvvgwf5l22i,0,44.5,32,2023-04-01T14:03:25.336Z,2023-04-03T21:06:59Z,4152299895,56,Back,4152299899,285,,4152300061,233,15,,,,,,,,,,,,,,,,7fwprbpdcdb7qcgaoe2humwo9,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526490311,16,1,1,0,36,8xeuwzxnm7hdlbjjuezgfkz3w,0,58,71.3,2023-04-01T14:03:25.382Z,2023-04-04T09:05:50Z,4152299817,140,67.4,4152299821,212,13.4,4152299809,3,,4152299815,56,Left,4161912373,388,,4152299825,213,0.7,4152299819,141,84.7,,,,8f5io2957l6ye5u7bsan0ecfe,J. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528110511,820,1,1,0,39,9db4t34qy4owglhvvgwf5l22i,0,28.7,7.8,2023-04-01T14:03:27.511Z,2023-04-03T21:07:10Z,4160917419,141,19.3,4160917423,213,0.7,4161912559,388,,4160917415,56,Back,4160917413,3,,4160917421,212,12.7,4160917417,140,38.2,,,,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526600529,348,8,1,0,39,8xeuwzxnm7hdlbjjuezgfkz3w,1,57.5,75.3,2023-04-01T14:03:28.373Z,2023-04-03T21:07:23Z,4160917739,385,,4161912825,178,,4152881477,56,Center,,,,,,,,,,,,,,,,dhty303ilcb4cocqv68324xk9,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526600759,349,1,1,0,40,8xeuwzxnm7hdlbjjuezgfkz3w,1,56.7,72.1,2023-04-01T14:03:29.322Z,2023-04-03T21:07:50Z,4152882565,141,89.8,4152882563,140,58.5,4152882567,212,12.2,4152882569,213,1.4,4152882561,56,Left,4152882559,3,,4161913445,178,,,,,8f5io2957l6ye5u7bsan0ecfe,J. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526490627,17,1,1,0,42,8xeuwzxnm7hdlbjjuezgfkz3w,1,55.3,95.6,2023-04-01T14:03:30.599Z,2023-04-03T21:07:55Z,4152301491,56,Back,4152301501,213,3.7,4152301493,140,49.9,4161913535,178,,4152301495,141,89.8,4152301497,212,6.9,,,,,,,bydqclpl0ph9brgu0esubx0ph,P. Souaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528110917,749,1,1,0,42,8xeuwzxnm7hdlbjjuezgfkz3w,0,50.2,88.7,2023-04-01T14:03:31.469Z,2023-04-03T21:07:59Z,4160919445,212,27.5,4160919443,141,96.5,4160919437,155,,4160919447,213,0.2,4160919439,56,Left,4160919441,140,75.9,4161913637,178,,,,,cqbxzfg7eb97z1rx01kms6ay1,J. Bedeau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526490665,11,1,1,0,45,9db4t34qy4owglhvvgwf5l22i,0,24.1,3.8,2023-04-01T14:03:34.148Z,2023-04-03T21:08:04Z,4152301673,3,,4152301675,56,Back,4152301677,140,37.3,4152301681,212,14.5,4161913719,178,,4152301679,141,9.9,4152301683,213,0.3,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528111117,750,1,1,0,47,8xeuwzxnm7hdlbjjuezgfkz3w,0,65.7,89.3,2023-04-01T14:03:36.104Z,2023-04-03T21:08:13Z,4161913875,178,,4160920513,213,5.8,4160920509,141,80.7,4160920507,140,75.5,4160920503,3,,4160920511,212,11.8,4160920505,56,Left,,,,dhty303ilcb4cocqv68324xk9,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528111179,821,49,1,0,48,9db4t34qy4owglhvvgwf5l22i,1,25.1,8.4,2023-04-01T14:03:37.449Z,2023-04-03T21:08:22Z,,,,,,,,,,,,,,,,,,,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526490877,12,1,1,0,50,9db4t34qy4owglhvvgwf5l22i,0,26.6,14.4,2023-04-01T14:03:39.298Z,2023-04-03T21:08:33Z,4152302747,141,17.3,4161914177,178,,4152302751,212,37.5,4152302743,140,62.3,4152302753,213,0.1,4152302741,56,Right,4152302755,1,,4152302739,155,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528111343,751,49,1,0,52,8xeuwzxnm7hdlbjjuezgfkz3w,1,38,88.7,2023-04-01T14:03:41.121Z,2023-04-03T21:08:42Z,,,,,,,,,,,,,,,,,,,,,,,,,3nxrsmys3v8ci6xeqsx8yaac5,F. Rawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528111231,822,43,1,0,52,9db4t34qy4owglhvvgwf5l22i,1,0,0,2023-04-01T14:03:41.227Z,2023-04-03T12:13:16Z,4160921257,144,49,,,,,,,,,,,,,,,,,,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526490917,18,1,1,0,52,8xeuwzxnm7hdlbjjuezgfkz3w,0,36.2,90.3,2023-04-01T14:03:41.247Z,2023-04-04T10:26:56Z,4152302913,56,Left,4152302921,141,100.0,4152302929,213,0.3,4152302917,140,59.5,4162867187,178,,4152302925,212,25.6,4152302907,155,,,,,3nxrsmys3v8ci6xeqsx8yaac5,F. Rawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526491451,13,5,1,0,54,9db4t34qy4owglhvvgwf5l22i,1,36.8,-1.4,2023-04-01T14:03:43.299Z,2023-04-03T21:08:51Z,4152322427,233,19,4152305703,347,,4152305701,56,Back,,,,,,,,,,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526490933,19,5,1,0,54,8xeuwzxnm7hdlbjjuezgfkz3w,0,63.2,101.4,2023-04-01T14:03:43.299Z,2023-04-03T21:08:52Z,4152322463,233,13,4152302991,56,Left,4152302993,347,,,,,,,,,,,,,,,,,3nxrsmys3v8ci6xeqsx8yaac5,F. Rawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526491581,14,1,1,1,9,9db4t34qy4owglhvvgwf5l22i,1,40.7,0,2023-04-01T14:03:57.668Z,2023-04-03T21:09:03Z,4152306329,56,Right,4152306339,141,2.7,4152306349,213,0.1,4152306353,1,,4152306345,212,23.7,4152306335,140,63.1,4152306325,107,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526491593,15,44,1,1,11,9db4t34qy4owglhvvgwf5l22i,1,65.6,6.5,2023-04-01T14:03:59.825Z,2023-04-04T09:05:50Z,4152306397,286,,4152323923,233,20,4152306395,56,Right,,,,,,,,,,,,,,,,32crcj18u4qnf8f07fbsopvpx,D. Cole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526491797,20,44,1,1,11,8xeuwzxnm7hdlbjjuezgfkz3w,0,34.4,93.5,2023-04-01T14:03:59.826Z,2023-04-03T21:09:09Z,4152307449,285,,4152307447,56,Back,4152323963,233,15,,,,,,,,,,,,,,,,cqbxzfg7eb97z1rx01kms6ay1,J. Bedeau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526491789,16,1,1,1,11,9db4t34qy4owglhvvgwf5l22i,0,67.1,11.6,2023-04-01T14:03:59.907Z,2023-04-04T09:05:51Z,4152307389,141,14.1,4152307395,1,,4161914949,388,,4152307383,3,,4160926215,168,,4152307387,140,100.0,4152307391,212,35.7,4152307393,213,0.0,32crcj18u4qnf8f07fbsopvpx,D. Cole,4152307385,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528112377,752,56,1,1,16,8xeuwzxnm7hdlbjjuezgfkz3w,1,0,0,2023-04-01T14:04:05.008Z,2023-04-03T21:09:18Z,4160926933,56,Back,,,,,,,,,,,,,,,,,,,,,,3nxrsmys3v8ci6xeqsx8yaac5,F. Rawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526491825,17,5,1,1,16,9db4t34qy4owglhvvgwf5l22i,0,101.6,10.5,2023-04-01T14:04:05.406Z,2023-04-03T21:09:22Z,4152307583,346,,4152307577,56,Right,4152307943,233,21,,,,,,,,,,,,,,,,32crcj18u4qnf8f07fbsopvpx,D. Cole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526491873,21,5,1,1,16,8xeuwzxnm7hdlbjjuezgfkz3w,1,-1.6,89.5,2023-04-01T14:04:05.406Z,2023-04-03T21:09:21Z,4152307819,56,Back,4152307821,346,,4152307847,233,17,,,,,,,,,,,,,,,,3nxrsmys3v8ci6xeqsx8yaac5,F. Rawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526492751,22,1,1,1,37,8xeuwzxnm7hdlbjjuezgfkz3w,0,4.6,49.7,2023-04-01T14:04:26.278Z,2023-04-03T21:09:28Z,4152312155,56,Center,4152312165,141,50.3,4152312173,74,,4152312167,212,63.8,4152312161,140,65.4,4152312169,213,0.0,4152312151,124,,4152312171,1,,af0te77bq4mgr7rkkqateiswl,C. Ripley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526492973,18,4,1,1,41,9db4t34qy4owglhvvgwf5l22i,1,37.2,54.2,2023-04-01T14:04:29.954Z,2023-04-03T21:10:00Z,4152313329,233,23,4160927529,294,,4152313291,56,Back,4152313293,152,,4152313289,13,,4152313297,286,,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526492859,23,4,1,1,41,8xeuwzxnm7hdlbjjuezgfkz3w,0,62.8,45.8,2023-04-01T14:04:29.955Z,2023-04-03T21:09:59Z,4152312723,152,,4152312719,13,,4161915605,178,,4152312727,285,,4152313357,233,18,4160927653,294,,4152312721,56,Center,,,,3ft5brlvxvw8otiyjppxkk6ad,C. Stockton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526493213,19,1,1,1,51,9db4t34qy4owglhvvgwf5l22i,1,37.7,54.9,2023-04-01T14:04:39.578Z,2023-04-03T21:10:19Z,4152314475,56,Right,4152314481,212,44.0,4161915853,178,,4152314471,155,,4152314469,5,,4152314485,1,,4152314473,152,,4152314477,140,68.3,dwrnys3htjlb3asfou6425g16,L. Kitching,4152314479,141,10.6,4152314483,213,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528112999,823,1,1,1,54,9db4t34qy4owglhvvgwf5l22i,1,78.7,6.6,2023-04-01T14:04:42.799Z,2023-04-03T21:10:30Z,4160930025,56,Right,4160930033,213,2.1,4160930023,3,,4161915987,178,,4160930027,140,73.7,4160930029,141,18.7,4160930031,212,9.8,,,,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526493427,20,1,1,1,57,9db4t34qy4owglhvvgwf5l22i,0,66,8.3,2023-04-01T14:04:45.879Z,2023-04-03T21:10:43Z,4160930079,213,5.6,4161916123,178,,4160930077,212,6.0,4160930075,141,2.7,4152315591,56,Right,4160930073,140,70.4,,,,,,,7fwprbpdcdb7qcgaoe2humwo9,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
