id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/11/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,assist,qualifier/18/value
2499168075,4,1,1,0,7,80jtkz2echk6yyyb9e2595cxr,0,24.8,80.2,2023-01-21T15:01:30.624Z,2023-01-23T21:12:43Z,3987375487,56,Back,3987375485,157,,3987375493,212,18.7,3987375489,140,35.6,3987375497,1,,3987375491,141,100.0,3992440559,178,,3987375495,213,0.9,9kacd96xriqrc23e0a8vzov3e,R. Towler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499168083,5,5,1,0,10,80jtkz2echk6yyyb9e2595cxr,0,34.1,102,2023-01-21T15:01:33.779Z,2023-01-23T21:12:41Z,3987375537,347,,3987375535,56,Back,3987377235,233,7,,,,,,,,,,,,,,,,9kacd96xriqrc23e0a8vzov3e,R. Towler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499168425,7,5,1,0,10,dv9l02o316cd9hbkxaho2u12f,1,65.9,-2,2023-01-21T15:01:33.779Z,2023-01-23T21:12:40Z,3987377215,56,Right,3987377217,347,,3987377219,233,5,,,,,,,,,,,,,,,,81d38h08s97e8kl7kxew6si5l,S. Nombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499168477,8,1,1,0,24,dv9l02o316cd9hbkxaho2u12f,1,67.4,0,2023-01-21T15:01:48.198Z,2023-01-23T21:19:46Z,3987377483,212,11.0,3987377485,213,1.3,3987377479,140,70.5,3987377481,141,13.5,3987377475,107,,3987377477,56,Right,,,,,,,7qnu4sb2a2vj7nw8gkvv1pxw5,J. Caprice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499168485,9,61,1,0,25,dv9l02o316cd9hbkxaho2u12f,0,70.5,13.5,2023-01-21T15:01:48.977Z,2023-01-23T21:19:52Z,3987377507,56,Right,3992447727,388,,,,,,,,,,,,,,,,,,,,2nvu4o5lbowvig5ddb4563n8q,K. Chauke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499168479,7,49,1,0,26,80jtkz2echk6yyyb9e2595cxr,1,24.3,83.9,2023-01-21T15:01:50.137Z,2023-01-23T21:20:08Z,,,,,,,,,,,,,,,,,,,,,,,,,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499168501,8,1,1,0,26,80jtkz2echk6yyyb9e2595cxr,1,24.3,83.9,2023-01-21T15:01:50.175Z,2023-01-23T21:20:04Z,3987377589,213,5.9,3987377583,140,31.8,3987377587,212,8.6,3987377581,56,Back,3987377585,141,78.7,3992447899,178,,,,,,,,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499168637,9,1,1,0,28,80jtkz2echk6yyyb9e2595cxr,1,31.2,81.5,2023-01-21T15:01:52.128Z,2023-01-23T21:20:13Z,3987378219,140,24.3,3987378225,213,2.4,3987378221,141,91.5,3987378223,212,9.9,3987378217,56,Back,3992448047,178,,,,,,,,6d9maq3oecwobp2t2220vf4r9,C. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499168655,10,1,1,0,31,80jtkz2echk6yyyb9e2595cxr,0,27.8,96.4,2023-01-21T15:01:54.488Z,2023-01-23T21:20:19Z,3992151817,233,10,3987378313,157,,3987378317,140,29.3,3992448159,178,,3991949199,286,,3987378325,1,,3987378315,56,Back,3987378321,212,1.6,541yhibvfn0fv2izdfudm7651,C. Ogilvie,3987378319,141,96.6,3991949197,236,3987378323,213,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499168667,10,74,1,0,31,dv9l02o316cd9hbkxaho2u12f,1,67,2.9,2023-01-21T15:01:54.489Z,2023-01-23T21:20:23Z,3992448225,178,,3987378363,56,Right,3991949289,285,,3992151821,233,10,,,,,,,,,,,,,2nvu4o5lbowvig5ddb4563n8q,K. Chauke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500038579,848,61,1,0,32,dv9l02o316cd9hbkxaho2u12f,0,58.2,6.1,2023-01-21T15:01:56.333Z,2023-01-23T21:20:37Z,3992448585,178,,3991949965,56,Right,,,,,,,,,,,,,,,,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499168739,11,61,1,0,34,80jtkz2echk6yyyb9e2595cxr,1,53.8,89.3,2023-01-21T15:01:57.431Z,2023-01-23T21:20:40Z,3992448693,178,,3987378695,56,Left,,,,,,,,,,,,,,,,,,,6d9maq3oecwobp2t2220vf4r9,C. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499168767,12,1,1,0,35,80jtkz2echk6yyyb9e2595cxr,1,56.9,88.6,2023-01-21T15:01:58.771Z,2023-01-23T21:20:45Z,3987378819,213,3.4,3987378815,141,80.3,3992448789,178,,3987378811,56,Back,3987378817,212,20.6,3987378813,140,38.0,,,,,,,dgl4fbdrmolqgg0xzejl7ve8l,M. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500133901,916,67,1,0,36,80jtkz2echk6yyyb9e2595cxr,1,39.3,78.8,2023-01-21T15:02:00.250Z,2023-01-24T10:28:33Z,3992500417,233,872,,,,,,,,,,,,,,,,,,,,,,dypefa5ubw9m9xefxdd4365lh,M. Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500133899,872,67,1,0,36,dv9l02o316cd9hbkxaho2u12f,0,60.7,21.2,2023-01-21T15:02:00.251Z,2023-01-23T22:13:18Z,3992500421,233,916,,,,,,,,,,,,,,,,,,,,,,a65axspsu3w38f0dob3aibk5x,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499168787,13,1,1,0,36,80jtkz2echk6yyyb9e2595cxr,1,38,80.3,2023-01-21T15:02:00.313Z,2023-01-24T10:28:33Z,3987378943,212,8.0,3987378941,141,82.4,3992448897,178,,3987378939,140,45.5,3987378945,213,0.2,3987378937,56,Back,,,,,,,dypefa5ubw9m9xefxdd4365lh,M. Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499168815,14,1,1,0,38,80jtkz2echk6yyyb9e2595cxr,1,45.5,82.4,2023-01-21T15:02:01.680Z,2023-01-23T21:20:56Z,3987379055,56,Back,3987379061,212,6.3,3992449043,178,,3987379059,141,90.2,3987379057,140,48.7,3987379063,213,1.0,,,,,,,dlfoufhh8dc14s10vnbjrfvmd,J. Morrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499168849,15,1,1,0,39,80jtkz2echk6yyyb9e2595cxr,1,48.7,90.2,2023-01-21T15:02:02.868Z,2023-01-23T21:21:01Z,3987379189,213,2.8,3987379175,56,Back,3987379183,141,95.9,3987379187,212,12.3,3992449173,178,,3987379181,140,37.6,,,,,,,dgl4fbdrmolqgg0xzejl7ve8l,M. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499168919,16,1,1,0,40,80jtkz2echk6yyyb9e2595cxr,0,37.6,95.9,2023-01-21T15:02:03.845Z,2023-01-23T21:21:24Z,3987379533,141,76.0,3987379537,213,6.0,3987379531,140,76.2,3987379535,212,42.7,3987379527,155,,3987379539,1,,3992449583,178,,3987379529,56,Center,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499168943,11,49,1,0,43,dv9l02o316cd9hbkxaho2u12f,1,21.6,33.4,2023-01-21T15:02:06.833Z,2023-01-23T21:21:31Z,,,,,,,,,,,,,,,,,,,,,,,,,1dzmlop3jwm8aeqxkmihjl7xm,C. Diabate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499168995,12,1,1,0,43,dv9l02o316cd9hbkxaho2u12f,1,21.6,33.4,2023-01-21T15:02:06.869Z,2023-01-23T21:21:34Z,3987379893,56,Back,3992449765,178,,3987379895,140,9.7,3987379901,212,15.8,3987379905,213,2.5,3987379899,141,47.6,,,,,,,1dzmlop3jwm8aeqxkmihjl7xm,C. Diabate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499169245,13,1,1,0,45,dv9l02o316cd9hbkxaho2u12f,1,9.7,47.6,2023-01-21T15:02:08.654Z,2023-01-23T21:21:38Z,3987381089,213,1.0,3987381085,141,82.4,3987381081,56,Back,3992449805,178,,3987381087,212,28.1,3987381083,140,24.2,,,,,,,3swij7ntrn9x9voc9clilgmvp,J. Blackman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499169285,14,1,1,0,54,dv9l02o316cd9hbkxaho2u12f,1,43.9,90.5,2023-01-21T15:02:18.204Z,2023-01-23T21:21:43Z,3992449873,178,,3987381325,140,29.2,3987381323,56,Back,3987381331,213,3.9,3987381327,141,69.9,3987381329,212,20.8,,,,,,,56zd7s72x7izgeiybmmgc8acq,J. Key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499169367,15,1,1,0,58,dv9l02o316cd9hbkxaho2u12f,1,29.2,70.3,2023-01-21T15:02:21.486Z,2023-01-23T21:21:45Z,3992449883,178,,3987381695,212,19.5,3987381691,140,24.8,3987381697,213,4.5,3987381689,56,Back,3987381693,141,42.5,,,,,,,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499169405,16,1,1,1,0,dv9l02o316cd9hbkxaho2u12f,1,24.8,42.5,2023-01-21T15:02:24.057Z,2023-01-23T21:21:48Z,3987381949,212,13.2,3992449913,178,,3987381945,140,26.4,3987381947,141,23.3,3987381951,213,4.8,3987381943,56,Back,,,,,,,1dzmlop3jwm8aeqxkmihjl7xm,C. Diabate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499169449,17,1,1,1,2,dv9l02o316cd9hbkxaho2u12f,1,26.4,23.3,2023-01-21T15:02:26.115Z,2023-01-23T21:21:51Z,3987382191,212,19.5,3992449969,178,,3987382189,141,41.2,3987382193,213,2.5,3987382185,56,Back,3987382187,140,11.9,,,,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499169571,18,1,1,1,4,dv9l02o316cd9hbkxaho2u12f,0,11.9,41.2,2023-01-21T15:02:28.156Z,2023-01-23T21:21:55Z,3987382771,212,60.5,3987382765,56,Center,3987382775,1,,3987382767,140,68.9,3987382773,213,6.1,3987382763,157,,3992450017,178,,3987382769,141,28.5,3swij7ntrn9x9voc9clilgmvp,J. Blackman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499169605,17,44,1,1,8,80jtkz2echk6yyyb9e2595cxr,1,35.6,73.4,2023-01-21T15:02:31.388Z,2023-01-24T10:28:33Z,3987382939,285,,3987382997,233,19,3987382937,56,Back,,,,,,,,,,,,,,,,9kacd96xriqrc23e0a8vzov3e,R. Towler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499169587,19,44,1,1,8,dv9l02o316cd9hbkxaho2u12f,0,64.4,26.6,2023-01-21T15:02:31.389Z,2023-01-23T21:22:02Z,3987383033,233,17,3987382869,286,,3987382867,56,Center,,,,,,,,,,,,,,,,a65axspsu3w38f0dob3aibk5x,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499169627,18,1,1,1,8,80jtkz2echk6yyyb9e2595cxr,0,40,75.4,2023-01-21T15:02:31.486Z,2023-01-24T10:28:34Z,3987383083,213,6.2,3987383079,141,70.5,3987383081,212,26.1,3987383075,56,Center,3992450199,388,,3987383077,140,64.7,3987383073,3,,,,,9kacd96xriqrc23e0a8vzov3e,R. Towler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499169681,20,1,1,1,9,dv9l02o316cd9hbkxaho2u12f,0,30.1,34.3,2023-01-21T15:02:33.278Z,2023-01-23T21:22:08Z,3987383317,1,,3987383297,140,70.2,3987383311,213,5.8,3987383289,3,,3987383293,56,Right,3992450303,388,,3987383301,141,0.0,3987383305,212,48.8,1dzmlop3jwm8aeqxkmihjl7xm,C. Diabate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499170101,19,5,1,1,13,80jtkz2echk6yyyb9e2595cxr,1,32.4,102,2023-01-21T15:02:36.847Z,2023-01-23T21:22:11Z,3987385361,233,21,3987385283,347,,3987385281,56,Back,,,,,,,,,,,,,,,,9kacd96xriqrc23e0a8vzov3e,R. Towler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499169691,21,5,1,1,13,dv9l02o316cd9hbkxaho2u12f,0,67.6,-2,2023-01-21T15:02:36.847Z,2023-01-23T21:22:12Z,3987385407,233,19,3987383341,347,,3987383339,56,Right,,,,,,,,,,,,,,,,1dzmlop3jwm8aeqxkmihjl7xm,C. Diabate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499170167,20,1,1,1,28,80jtkz2echk6yyyb9e2595cxr,1,35,100,2023-01-21T15:02:51.689Z,2023-01-23T21:22:21Z,3987385657,141,91.1,3987385659,212,9.0,3987385653,56,Back,3987385655,140,39.9,3987385661,213,5.3,3987385651,107,,,,,,,,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499170183,21,1,1,1,29,80jtkz2echk6yyyb9e2595cxr,1,39.9,91.1,2023-01-21T15:02:52.559Z,2023-01-23T21:22:24Z,3987385741,212,7.0,3987385739,141,95.7,3992450667,178,,3991953217,156,,3987385743,213,2.7,3987385737,140,33.9,3987385735,56,Back,,,,dypefa5ubw9m9xefxdd4365lh,M. Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499170271,22,1,1,1,30,80jtkz2echk6yyyb9e2595cxr,1,33.9,95.7,2023-01-21T15:02:54.123Z,2023-01-23T21:22:32Z,3992450793,178,,3987386181,140,22.0,3987386179,56,Back,3987386185,212,12.6,3987386183,141,93.3,3987386187,213,3.3,,,,,,,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499170339,23,1,1,1,33,80jtkz2echk6yyyb9e2595cxr,0,24.2,97.4,2023-01-21T15:02:57.207Z,2023-01-23T21:22:36Z,3987386529,140,59.0,3987386541,1,,3992450847,178,,3987386527,56,Left,3987386531,141,87.5,3987386525,155,,3987386537,213,6.1,3987386533,212,37.2,9kacd96xriqrc23e0a8vzov3e,R. Towler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499170403,22,1,1,1,36,dv9l02o316cd9hbkxaho2u12f,0,41.6,19.8,2023-01-21T15:02:59.699Z,2023-01-23T21:22:39Z,3987386867,141,19.4,3987386863,56,Right,3987386871,213,6.3,3987386865,140,58.8,3987386861,3,,3992450957,388,,3987386869,212,18.1,,,,1dzmlop3jwm8aeqxkmihjl7xm,C. Diabate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500039295,891,61,1,1,37,80jtkz2echk6yyyb9e2595cxr,1,38.2,85.3,2023-01-21T15:03:00.889Z,2023-01-23T21:22:47Z,3991954115,56,Back,3992451113,178,,,,,,,,,,,,,,,,,,,,dypefa5ubw9m9xefxdd4365lh,M. Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499170421,23,1,1,1,38,dv9l02o316cd9hbkxaho2u12f,0,70.7,27,2023-01-21T15:03:01.995Z,2023-01-23T21:22:52Z,3987386979,213,3.3,3987386969,3,,3987386975,141,26.1,3987386971,56,Center,3992451203,178,,3987386977,212,3.4,3987386973,140,67.5,,,,a65axspsu3w38f0dob3aibk5x,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499170483,24,1,1,1,40,80jtkz2echk6yyyb9e2595cxr,1,44.3,88,2023-01-21T15:03:04.068Z,2023-01-23T21:22:58Z,3987387259,213,2.8,3987387257,212,12.4,3987387251,140,33.3,3992451391,178,,3987387255,141,94.5,3987387247,56,Back,,,,,,,dlfoufhh8dc14s10vnbjrfvmd,J. Morrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499170553,25,1,1,1,41,80jtkz2echk6yyyb9e2595cxr,0,33.3,94.5,2023-01-21T15:03:05.280Z,2023-01-23T21:23:02Z,3987387649,140,63.6,3987387659,1,,3987387655,213,5.9,3987387647,56,Center,3987387651,141,76.0,3992451479,178,,3987387645,155,,3987387653,212,34.2,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499170681,24,1,1,1,44,dv9l02o316cd9hbkxaho2u12f,0,38.2,30.4,2023-01-21T15:03:07.901Z,2023-01-23T21:23:09Z,3987388303,1,,3987388287,157,,3987388301,213,6.1,3987388291,140,80.5,3987388289,56,Right,3987388293,141,20.4,3992451667,178,,3987388297,212,44.9,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499170733,26,61,1,1,47,80jtkz2echk6yyyb9e2595cxr,1,28.9,77.8,2023-01-21T15:03:10.959Z,2023-01-23T21:23:31Z,3987388597,56,Back,3992451713,178,,,,,,,,,,,,,,,,,,,,9kacd96xriqrc23e0a8vzov3e,R. Towler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500039901,849,3,1,1,48,dv9l02o316cd9hbkxaho2u12f,1,69.5,22.2,2023-01-21T15:03:11.552Z,2023-01-23T21:23:35Z,3992151719,233,892,3992452215,178,,3991957501,465,,3991957481,56,Center,3991957483,286,,,,,,,,,,,81d38h08s97e8kl7kxew6si5l,S. Nombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500039903,892,45,1,1,48,80jtkz2echk6yyyb9e2595cxr,0,30.5,77.8,2023-01-21T15:03:11.552Z,2023-01-23T21:23:36Z,3991957485,56,Back,3992151733,233,849,3991957487,285,,,,,,,,,,,,,,,,,9kacd96xriqrc23e0a8vzov3e,R. Towler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499170827,26,50,1,1,49,dv9l02o316cd9hbkxaho2u12f,1,79.5,29.1,2023-01-21T15:03:12.879Z,2023-01-23T21:23:53Z,3987389047,56,Center,3987389049,286,,3987389173,233,28,,,,,,,,,,,,,,,,81d38h08s97e8kl7kxew6si5l,S. Nombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499170729,25,43,1,1,50,dv9l02o316cd9hbkxaho2u12f,1,0,0,2023-01-21T15:03:13.520Z,2023-01-23T14:55:46Z,3991956765,144,61,3987388591,56,Right,,,,,,,,,,,,,,,,,,,81d38h08s97e8kl7kxew6si5l,S. Nombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
