id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,keyPass,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/9/value,qualifier/11/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,assist
2488753457,184,2,1,16,51,82kapkjwonlv9j1ui0ytv5sii,1,54.5,10.3,2022-12-03T12:47:39.773Z,2022-12-06T05:46:34Z,3935717985,178,,3932293283,141,30.7,3932293271,7,cmq9t6wadet4rrj3cvkjst7ca,3932293275,56,Center,3932293279,140,68.4,,,,,,,,,,cjroc2z4lnw58m804ihu8tm1h,M. Pennington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488753405,158,55,1,16,51,b3vbyitzi3nrw9ehj1eoko219,1,23.1,72.4,2022-12-03T12:47:39.774Z,2022-12-06T05:46:34Z,3935378639,189,,,,,,,,,,,,,,,,,,,,,,,dwp8bqc4rdleti92n0s6q9rdh,P. O'Connor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488753677,159,1,1,17,12,b3vbyitzi3nrw9ehj1eoko219,1,24.3,67.5,2022-12-03T12:48:01.452Z,2022-12-06T05:46:37Z,3932294397,140,29.9,3932294403,213,1.2,3932294393,241,,3935718003,178,,3932294399,141,87.7,3932294401,212,14.9,3932294395,56,Back,3932294391,5,,9tlowuu89l3fnv5iowela1ca2,C. Rushworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488753767,160,1,1,17,16,b3vbyitzi3nrw9ehj1eoko219,1,30.8,89.4,2022-12-03T12:48:04.915Z,2022-12-06T05:46:41Z,3932294839,140,49.3,3932294845,213,6.1,3932294841,141,85.4,3932294837,56,Back,3935718033,178,,3932294843,212,19.6,,,,,,,292fas4iqplshrbyvtj5ins9h,J. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488753777,161,4,1,17,17,b3vbyitzi3nrw9ehj1eoko219,1,55.2,84,2022-12-03T12:48:06.011Z,2022-12-06T05:46:51Z,3932294881,265,,3932294877,56,Left,3932294883,286,,3932294875,13,,3932294905,233,185,3932294879,152,,,,,,,,6dhwu4p5uu6oiada4q13g5tk9,J. Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488753761,185,4,1,17,17,82kapkjwonlv9j1ui0ytv5sii,0,44.8,16,2022-12-03T12:48:06.012Z,2022-12-06T05:46:50Z,3932294811,13,,3932294815,56,Back,3932294825,265,,3932294927,233,161,3932294829,285,,3935718081,178,,3932294821,152,,,,,cjroc2z4lnw58m804ihu8tm1h,M. Pennington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488753919,162,1,1,17,31,b3vbyitzi3nrw9ehj1eoko219,1,53.5,82.9,2022-12-03T12:48:20.022Z,2022-12-06T05:46:54Z,3932295571,141,74.1,3932295559,5,,3932295561,152,,3932295575,213,3.5,3932295567,140,36.8,3932295573,212,18.5,3932295563,56,Back,3935718119,178,,76j19abwcie5w5hptkewlh0bt,M. Sanders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488753949,163,1,1,17,33,b3vbyitzi3nrw9ehj1eoko219,1,37.5,72.3,2022-12-03T12:48:22.137Z,2022-12-06T05:46:59Z,3932295767,141,36.0,3935718147,178,,3932295763,56,Back,3932295769,212,25.0,3932295765,140,33.6,3932295771,213,4.5,,,,,,,292fas4iqplshrbyvtj5ins9h,J. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488753971,164,1,1,17,35,b3vbyitzi3nrw9ehj1eoko219,1,35.7,32.5,2022-12-03T12:48:24.587Z,2022-12-06T05:47:03Z,3932295893,212,15.8,3932295887,56,Back,3935718169,178,,3932295891,141,11.4,3932295895,213,5.1,3932295889,140,42.0,,,,,,,dwp8bqc4rdleti92n0s6q9rdh,P. O'Connor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488753995,165,1,1,17,37,b3vbyitzi3nrw9ehj1eoko219,1,41.4,11.4,2022-12-03T12:48:26.387Z,2022-12-06T05:47:07Z,3935718209,178,,3932296037,212,17.8,3932296029,140,31.9,3932296025,56,Back,3932296043,213,2.2,3932296033,141,33.1,,,,,,,94pt7ikxi5cdjhbqf7vi9xg4p,T. Eyoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488754055,166,1,1,17,39,b3vbyitzi3nrw9ehj1eoko219,1,31.9,33.1,2022-12-03T12:48:28.214Z,2022-12-06T05:47:11Z,3932296291,56,Back,3932296295,141,68.4,3932296299,213,1.8,3932296293,140,27.6,3935718273,178,,3932296297,212,24.4,,,,,,,dwp8bqc4rdleti92n0s6q9rdh,P. O'Connor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488754085,167,1,1,17,43,b3vbyitzi3nrw9ehj1eoko219,1,26.6,72.1,2022-12-03T12:48:32.551Z,2022-12-06T05:47:17Z,3932296525,213,3.8,3932296521,141,55.7,3932296517,56,Back,3935718341,178,,3932296519,140,13.8,3932296523,212,17.5,,,,,,,292fas4iqplshrbyvtj5ins9h,J. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488754105,168,1,1,17,45,b3vbyitzi3nrw9ehj1eoko219,1,13.8,55.7,2022-12-03T12:48:34.668Z,2022-12-06T05:47:22Z,3935718415,178,,3932296647,141,91.2,3932296643,56,Back,3932296645,140,27.8,3932296649,212,28.3,3932296651,213,1.0,,,,,,,9tlowuu89l3fnv5iowela1ca2,C. Rushworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488754159,169,1,1,17,48,b3vbyitzi3nrw9ehj1eoko219,1,36.7,78.7,2022-12-03T12:48:37.744Z,2022-12-06T05:47:30Z,3932296909,140,68.5,3932296917,1,,3932296913,212,37.9,3932296915,213,5.8,3932296907,56,Center,3935718543,178,,3932296911,141,52.2,,,,76j19abwcie5w5hptkewlh0bt,M. Sanders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488754195,171,4,1,17,50,b3vbyitzi3nrw9ehj1eoko219,1,68.2,52.1,2022-12-03T12:48:39.655Z,2022-12-06T05:47:44Z,3932297125,265,,3932297121,56,Center,3932297145,233,186,3932297127,286,,3932297119,13,,3932297123,152,,,,,,,,43dtg3eg858i3agncnpq3p1wp,B. House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488754197,186,4,1,17,50,82kapkjwonlv9j1ui0ytv5sii,0,31.8,47.9,2022-12-03T12:48:39.656Z,2022-12-06T05:47:43Z,3935718775,178,,3932297151,233,171,3932297141,285,,3932297135,56,Back,3932297139,265,,3932297133,13,,3932297137,152,,,,,dbe9gwg6ggyqh9fvdruelz8wl,T. Flanagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488754165,170,43,1,17,54,b3vbyitzi3nrw9ehj1eoko219,1,0,0,2022-12-03T12:48:42.913Z,2022-12-03T12:48:48Z,3932297155,144,61,3932296947,56,Center,,,,,,,,,,,,,,,,,,,43dtg3eg858i3agncnpq3p1wp,B. House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488754875,172,15,1,18,58,b3vbyitzi3nrw9ehj1eoko219,1,68.8,50.4,2022-12-03T12:49:47.304Z,2022-12-06T05:47:55Z,3932300677,26,,3932302253,458,,3932302257,147,49.8,3932301985,20,,3932302247,81,,3932300679,18,,3935718929,178,,3932302249,102,47.3,dz4jeb7rhr5jt3grs4evbs5bd,C. Vernam,3932302255,146,98.4,3932301991,233,3932300681,56,Center,3932302251,103,,,,,,,,,,,,,,,,187,23.4,,,,,,,,,,,,,,,,,
2488754913,187,10,1,18,59,82kapkjwonlv9j1ui0ytv5sii,1,2.6,53,2022-12-03T12:49:48.456Z,2022-12-06T05:47:59Z,3932300907,56,Back,3935380915,378,,3932301997,233,172,3932300905,182,,3932300901,173,,3932301947,179,,,,,,,,ezg39hlg3h14utboy2h3lijmd,M. Maroši,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488754961,173,1,1,19,4,b3vbyitzi3nrw9ehj1eoko219,0,85.6,15.9,2022-12-03T12:49:52.764Z,2022-12-06T05:48:02Z,3932301189,155,,3932301199,213,1.4,3932301195,141,53.6,3932301191,56,Center,3935381019,224,,3932301187,2,,3932301197,212,26.1,3932301193,140,90.2,5dsht0mnmpm2asallpju46ms5,M. Virtue-Thick,3935381021,20,,3935719003,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488755045,189,4,1,19,6,82kapkjwonlv9j1ui0ytv5sii,1,8.1,45.5,2022-12-03T12:49:54.828Z,2022-12-06T05:48:18Z,3932301629,264,,3932301633,152,,3932301763,233,174,3932301635,285,,3932301627,13,,3932301631,56,Back,,,,,,,ezg39hlg3h14utboy2h3lijmd,M. Maroši,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488755061,174,4,1,19,6,b3vbyitzi3nrw9ehj1eoko219,0,91.9,54.5,2022-12-03T12:49:54.829Z,2022-12-06T05:48:17Z,3932301699,264,,3932301703,152,,3932301767,233,189,3932301701,56,Center,3932301697,13,,3935719125,388,,3932301705,286,,,,,5mx96hmn7ophhuvmybmf1esid,R. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488755041,188,43,1,19,7,82kapkjwonlv9j1ui0ytv5sii,1,0,0,2022-12-03T12:49:56.213Z,2022-12-03T12:50:03Z,3932301609,212,7.8,3932301605,140,11.8,3932301607,141,58.2,3932301713,144,41,3932301611,213,1.2,3932301659,233,173,,,,,,,ezg39hlg3h14utboy2h3lijmd,M. Maroši,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488755345,190,1,1,19,39,82kapkjwonlv9j1ui0ytv5sii,0,9.9,46,2022-12-03T12:50:28.033Z,2022-12-06T05:48:24Z,3932303233,1,,3932303225,140,67.9,3932303229,212,65.9,3932303223,56,Right,3932303227,141,8.9,3935719185,178,,3932303221,152,,3932303217,5,,ezg39hlg3h14utboy2h3lijmd,M. Maroši,3932303219,155,,3932303231,213,,,,,,,,,,,,,,,,,,,,,5.9,,,,,,,,,,,,,,,,,,
2488755357,175,4,1,19,41,b3vbyitzi3nrw9ehj1eoko219,1,30.9,86.3,2022-12-03T12:50:30.751Z,2022-12-06T05:48:31Z,3932303287,56,Back,3932303283,13,,3932303293,233,191,3932303289,152,,3932303285,295,,3932303291,285,,,,,,,,292fas4iqplshrbyvtj5ins9h,J. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488755349,191,4,1,19,41,82kapkjwonlv9j1ui0ytv5sii,0,69.1,13.7,2022-12-03T12:50:30.752Z,2022-12-06T05:48:30Z,3932303317,233,175,3932303255,56,Right,3935719219,178,,3932303259,286,,3932303251,13,,3932303257,152,,3932303253,295,,,,,6hkzb4vehsx4wwm9y98euwacq,R. Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488755449,176,1,1,19,54,b3vbyitzi3nrw9ehj1eoko219,1,32.5,88.6,2022-12-03T12:50:43.366Z,2022-12-06T05:48:33Z,3932303797,141,71.1,3932303793,56,Back,3935719241,178,,3932303795,140,24.4,3932303799,212,14.6,3932303789,5,,3932303801,213,4.1,3932303791,152,,5j1eftktnca9eso1vvhu2hf55,J. Robson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488755463,177,1,1,19,58,b3vbyitzi3nrw9ehj1eoko219,1,24.1,66.3,2022-12-03T12:50:47.023Z,2022-12-06T05:48:40Z,3932303869,141,30.4,3932303865,56,Back,3932303871,212,24.7,3935719295,178,,3932303873,213,4.6,3932303867,140,20.4,,,,,,,292fas4iqplshrbyvtj5ins9h,J. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488755505,178,1,1,20,0,b3vbyitzi3nrw9ehj1eoko219,1,22.1,25.2,2022-12-03T12:50:49.354Z,2022-12-06T05:49:18Z,3932304117,212,12.2,3932304113,140,25.7,3935719605,178,,3932304115,141,8.2,3932304119,213,5.0,3932304111,56,Back,,,,,,,dwp8bqc4rdleti92n0s6q9rdh,P. O'Connor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488755531,179,1,1,20,3,b3vbyitzi3nrw9ehj1eoko219,1,24,10.3,2022-12-03T12:50:52.571Z,2022-12-06T05:49:24Z,3932304259,56,Back,3932304269,213,3.1,3932304265,141,11.4,3932304267,212,9.3,3935719671,178,,3932304263,140,15.2,,,,,,,94pt7ikxi5cdjhbqf7vi9xg4p,T. Eyoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488755549,180,1,1,20,4,b3vbyitzi3nrw9ehj1eoko219,1,15.2,11.4,2022-12-03T12:50:53.639Z,2022-12-06T05:49:27Z,3932304357,213,0.4,3932304347,155,,3935719695,178,,3932304353,141,27.7,3932304349,56,Back,3932304355,212,26.5,3932304351,140,38.1,,,,dwp8bqc4rdleti92n0s6q9rdh,P. O'Connor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488755561,181,1,1,20,7,b3vbyitzi3nrw9ehj1eoko219,0,38.1,27.7,2022-12-03T12:50:55.981Z,2022-12-06T05:49:32Z,3935719737,178,,3932304427,140,36.6,3932304431,212,19.9,3932304423,56,Back,3935381535,3,,3932304429,141,0.0,3932304433,213,4.6,3932304537,156,,43dtg3eg858i3agncnpq3p1wp,B. House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488755565,182,5,1,20,9,b3vbyitzi3nrw9ehj1eoko219,0,41,-1.1,2022-12-03T12:50:57.766Z,2022-12-06T05:49:35Z,3932305367,233,192,3932304435,56,Back,3932304437,347,,,,,,,,,,,,,,,,,43dtg3eg858i3agncnpq3p1wp,B. House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488755721,192,5,1,20,9,82kapkjwonlv9j1ui0ytv5sii,1,59,101.1,2022-12-03T12:50:57.766Z,2022-12-06T05:49:34Z,3932305345,347,,3932305343,56,Left,3932305363,233,182,,,,,,,,,,,,,,,,cmq9t6wadet4rrj3cvkjst7ca,C. Saydee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488755747,193,1,1,20,28,82kapkjwonlv9j1ui0ytv5sii,1,57.1,100,2022-12-03T12:51:17.698Z,2022-12-06T05:49:39Z,3932305505,1,,3932305499,141,91.2,3932305501,212,23.9,3932305495,56,Left,3932305493,107,,3932305497,140,78.8,3932305503,213,6.0,,,,dbe9gwg6ggyqh9fvdruelz8wl,T. Flanagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488755749,194,1,1,20,30,82kapkjwonlv9j1ui0ytv5sii,0,71.7,94.6,2022-12-03T12:51:19.311Z,2022-12-06T05:49:51Z,3935719857,388,,3932305509,56,Left,3935381673,213,6.2,3935381667,140,77.6,3935381675,3,,3935381669,141,94.2,3935381665,168,,3935381671,212,6.2,6hkzb4vehsx4wwm9y98euwacq,R. Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488755753,183,49,1,20,30,b3vbyitzi3nrw9ehj1eoko219,1,18.4,5.5,2022-12-03T12:51:19.668Z,2022-12-06T05:49:56Z,,,,,,,,,,,,,,,,,,,,,,,,,94pt7ikxi5cdjhbqf7vi9xg4p,T. Eyoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488755785,184,1,1,20,32,b3vbyitzi3nrw9ehj1eoko219,0,18.4,5.5,2022-12-03T12:51:21.316Z,2022-12-06T05:49:59Z,3932305713,212,22.9,3932305705,157,,3932305709,140,35.4,3932305717,1,,3932305711,141,26.5,3935719889,178,,3932305715,213,0.7,3932305707,56,Back,94pt7ikxi5cdjhbqf7vi9xg4p,T. Eyoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488755793,195,8,1,20,33,82kapkjwonlv9j1ui0ytv5sii,1,62.9,81.8,2022-12-03T12:51:22.692Z,2022-12-06T05:50:06Z,3935719925,388,,3932305765,56,Left,3935381799,385,,3935381795,15,,,,,,,,,,,,,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488755841,196,1,1,20,36,82kapkjwonlv9j1ui0ytv5sii,0,37.7,57,2022-12-03T12:51:25.012Z,2022-12-06T05:50:18Z,3932306039,213,0.2,3932306035,141,67.2,3932306041,1,,3932306031,56,Center,3932306037,212,34.6,3932306029,157,,3935719991,178,,3932306033,140,70.0,cjroc2z4lnw58m804ihu8tm1h,M. Pennington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488755829,185,8,1,20,38,b3vbyitzi3nrw9ehj1eoko219,1,28.9,22.5,2022-12-03T12:51:26.923Z,2022-12-06T05:50:26Z,3935381911,385,,3932305975,56,Back,3935720039,178,,,,,,,,,,,,,,,,,dwp8bqc4rdleti92n0s6q9rdh,P. O'Connor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488755873,197,1,1,20,39,82kapkjwonlv9j1ui0ytv5sii,0,64.8,81.8,2022-12-03T12:51:28.614Z,2022-12-06T05:50:32Z,3932306203,141,61.8,3935720083,178,,3932306207,213,4.7,3932306199,56,Center,3932306201,140,64.4,3932306197,3,,3932306205,212,13.6,,,,bydla0otire1a58193o1buqjt,J. Shipley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488755895,186,1,1,20,41,b3vbyitzi3nrw9ehj1eoko219,1,29.8,39.2,2022-12-03T12:51:30.689Z,2022-12-06T05:50:37Z,3935720107,388,,3932306295,213,4.6,3932306285,56,Back,3932306289,141,24.6,3932306291,212,10.0,3932306287,140,29.1,3932306283,3,,,,,76j19abwcie5w5hptkewlh0bt,M. Sanders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488755929,187,1,1,20,43,b3vbyitzi3nrw9ehj1eoko219,1,29.1,24.6,2022-12-03T12:51:32.405Z,2022-12-06T05:50:41Z,3932306467,56,Back,3932306473,212,9.9,3935720147,178,,3932306471,141,10.9,3932306469,140,25.9,3932306475,213,4.4,,,,,,,5dsht0mnmpm2asallpju46ms5,M. Virtue-Thick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488755967,188,1,1,20,45,b3vbyitzi3nrw9ehj1eoko219,0,25.9,10.9,2022-12-03T12:51:33.830Z,2022-12-06T05:50:47Z,3932306619,141,12.9,3932306615,56,Back,3932306631,236,,3935720183,178,,3932306621,212,3.4,3932306617,140,28.9,3932306613,157,,3932306623,213,0.4,5mx96hmn7ophhuvmybmf1esid,R. Poole,3932306633,233,198,3932306637,286,3932306625,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488755957,198,74,1,20,45,82kapkjwonlv9j1ui0ytv5sii,1,67.1,80.9,2022-12-03T12:51:33.861Z,2022-12-06T05:50:55Z,3932306569,56,Left,3932306571,285,,3932306655,233,188,3935720247,21,,3935720249,178,,,,,,,,,,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488755977,199,1,1,20,47,82kapkjwonlv9j1ui0ytv5sii,0,44.8,93.2,2022-12-03T12:51:35.990Z,2022-12-06T05:51:10Z,3932306689,140,48.7,3932306695,213,1.0,3932306685,157,,3932306691,141,100.0,3932306687,56,Back,3932306697,1,,3935720323,178,,3932306693,212,7.3,dbe9gwg6ggyqh9fvdruelz8wl,T. Flanagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488756129,189,5,1,20,47,b3vbyitzi3nrw9ehj1eoko219,1,51.1,-2,2022-12-03T12:51:36.490Z,2022-12-06T05:51:14Z,3932307365,347,,3932307371,233,200,3932307363,56,Right,,,,,,,,,,,,,,,,5mx96hmn7ophhuvmybmf1esid,R. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488755979,200,5,1,20,47,82kapkjwonlv9j1ui0ytv5sii,0,48.9,102,2022-12-03T12:51:36.490Z,2022-12-06T05:51:15Z,3932306701,347,,3932307399,233,189,3932306699,56,Back,,,,,,,,,,,,,,,,dbe9gwg6ggyqh9fvdruelz8wl,T. Flanagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488756159,190,1,1,21,0,b3vbyitzi3nrw9ehj1eoko219,1,47.8,0,2022-12-03T12:51:49.064Z,2022-12-06T05:51:18Z,3932307545,213,1.1,3932307535,107,,3932307539,140,52.6,3932307541,141,12.8,3932307537,56,Right,3932307543,212,10.8,,,,,,,94pt7ikxi5cdjhbqf7vi9xg4p,T. Eyoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488756173,191,1,1,21,1,b3vbyitzi3nrw9ehj1eoko219,1,52.6,12.8,2022-12-03T12:51:49.962Z,2022-12-06T05:51:23Z,3932307621,56,Back,3932307625,141,4.0,3932307629,213,3.9,3932307623,140,46.6,3932307627,212,8.7,3935720451,178,,,,,,,,dz4jeb7rhr5jt3grs4evbs5bd,C. Vernam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488756181,192,61,1,21,2,b3vbyitzi3nrw9ehj1eoko219,0,46.6,4,2022-12-03T12:51:50.908Z,2022-12-06T05:51:30Z,3932307643,56,Back,3935720497,178,,,,,,,,,,,,,,,,,,,,94pt7ikxi5cdjhbqf7vi9xg4p,T. Eyoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488756193,193,5,1,21,2,b3vbyitzi3nrw9ehj1eoko219,0,46,-1.5,2022-12-03T12:51:51.331Z,2022-12-06T05:51:34Z,3932308199,233,201,3932307749,347,,3932307747,56,Back,,,,,,,,,,,,,,,,94pt7ikxi5cdjhbqf7vi9xg4p,T. Eyoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488756271,201,5,1,21,2,82kapkjwonlv9j1ui0ytv5sii,1,54,101.5,2022-12-03T12:51:51.331Z,2022-12-06T05:51:34Z,3932308159,56,Left,3932308175,233,193,3932308161,347,,,,,,,,,,,,,,,,,dbe9gwg6ggyqh9fvdruelz8wl,T. Flanagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488756303,202,1,1,21,13,82kapkjwonlv9j1ui0ytv5sii,1,56,100,2022-12-03T12:52:01.820Z,2022-12-06T05:51:38Z,3932308347,212,25.6,3932308343,140,34.7,3932308349,213,3.7,3932308345,141,82.6,3932308339,107,,3932308341,56,Back,3932308351,1,,,,,dbe9gwg6ggyqh9fvdruelz8wl,T. Flanagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488756355,203,1,1,21,16,82kapkjwonlv9j1ui0ytv5sii,1,34.7,82.6,2022-12-03T12:52:04.833Z,2022-12-06T05:51:42Z,3932308627,213,4.1,3932308623,141,48.8,3932308619,56,Back,3935720609,178,,3932308625,212,28.7,3932308621,140,18.3,,,,,,,1tkhk7k78uqvkegtn5i9r132t,C. Dunkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488756385,204,1,1,21,19,82kapkjwonlv9j1ui0ytv5sii,1,17,50.1,2022-12-03T12:52:08.375Z,2022-12-06T05:51:46Z,3932308813,56,Right,3935720645,178,,3932308821,213,5.6,3932308817,141,3.2,3932308811,155,,3932308815,140,56.9,3932308823,1,,3932308819,212,52.7,ezg39hlg3h14utboy2h3lijmd,M. Maroši,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488756389,205,44,1,21,23,82kapkjwonlv9j1ui0ytv5sii,1,59.8,5.2,2022-12-03T12:52:12.108Z,2022-12-06T10:53:11Z,3932308849,286,,3932308893,233,194,3932308847,56,Right,,,,,,,,,,,,,,,,diw7je3i5mkvwf0kj898yi0gl,T. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488756383,194,44,1,21,23,b3vbyitzi3nrw9ehj1eoko219,0,40.2,94.8,2022-12-03T12:52:12.109Z,2022-12-06T05:51:51Z,3932308903,233,205,3932308805,56,Back,3932308807,285,,,,,,,,,,,,,,,,,5j1eftktnca9eso1vvhu2hf55,J. Robson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488756411,206,1,1,21,23,82kapkjwonlv9j1ui0ytv5sii,0,56.9,3.2,2022-12-03T12:52:12.119Z,2022-12-06T10:53:11Z,3932308993,168,,3932309001,212,11.5,3932308997,140,67.8,3935721189,388,,3932308991,3,,3932309003,213,0.1,3932308995,56,Right,3932308999,141,4.1,diw7je3i5mkvwf0kj898yi0gl,T. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488756419,195,1,1,21,25,b3vbyitzi3nrw9ehj1eoko219,0,25.2,96.6,2022-12-03T12:52:14.491Z,2022-12-06T05:53:27Z,3932309051,213,6.2,3932309041,157,,3932309045,140,38.0,3935721321,178,,3932309049,212,13.5,3932309043,56,Back,3932309053,1,,3932309047,141,94.8,292fas4iqplshrbyvtj5ins9h,J. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
