id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,qualifier/15/value,qualifier/14/value,qualifier/13/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2516981217,155,49,1,19,38,fvr504m6gaxsfmtx4fwm7iq1,1,28.4,77.9,2023-03-07T20:04:55.328Z,2023-03-09T19:20:41Z,,,,,,,,,,,,,,,,,,,,,,,,,4i81y9jhkouk3zmd03gjp1gx5,W. Ferry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516981241,156,1,1,19,38,fvr504m6gaxsfmtx4fwm7iq1,0,28.4,77.9,2023-03-07T20:04:55.438Z,2023-03-09T19:20:44Z,4081176425,213,5.4,4081176411,157,,4084414583,178,,4081176417,141,20.4,4081176415,140,56.0,4081176421,212,48.7,4081176413,56,Right,4081176427,1,,4i81y9jhkouk3zmd03gjp1gx5,W. Ferry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516981277,183,49,1,19,41,b3vbyitzi3nrw9ehj1eoko219,1,48.4,67.6,2023-03-07T20:04:58.425Z,2023-03-09T19:20:52Z,,,,,,,,,,,,,,,,,,,,,,,,,91mshvbc4rk9cf0chhgukakiy,H. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516981317,184,1,1,19,41,b3vbyitzi3nrw9ehj1eoko219,1,48.4,67.6,2023-03-07T20:04:58.481Z,2023-03-09T19:20:58Z,4084415369,178,,4081176811,56,Left,4081176817,212,26.7,4081176819,213,0.7,4081176815,141,93.5,4081176813,140,67.5,4081176809,3,,,,,91mshvbc4rk9cf0chhgukakiy,H. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516981321,185,50,1,19,45,b3vbyitzi3nrw9ehj1eoko219,1,65.2,92.4,2023-03-07T20:05:02.736Z,2023-03-09T19:21:05Z,4081176827,56,Left,4081176829,286,,4081176925,233,157,,,,,,,,,,,,,,,,33eqc4ye34v5r0ix9cqg9fo4p,O. Shodipo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516981323,157,7,1,19,45,fvr504m6gaxsfmtx4fwm7iq1,1,34.8,7.6,2023-03-07T20:05:02.856Z,2023-03-09T19:21:14Z,4084416103,178,,4081176877,233,185,4081176831,167,,4084015099,385,,4081176835,285,,4081176833,56,Back,,,,,,,75c432elegprf4f6hn72icset,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516981327,158,5,1,19,46,fvr504m6gaxsfmtx4fwm7iq1,0,31.9,-1.6,2023-03-07T20:05:03.904Z,2023-03-09T19:21:23Z,4081176853,56,Back,4081176855,347,,4081178007,233,186,,,,,,,,,,,,,,,,75c432elegprf4f6hn72icset,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516981531,186,5,1,19,46,b3vbyitzi3nrw9ehj1eoko219,1,68.1,101.6,2023-03-07T20:05:03.904Z,2023-03-09T19:21:22Z,4081177977,233,158,4081177963,347,,4081177961,56,Left,,,,,,,,,,,,,,,,33eqc4ye34v5r0ix9cqg9fo4p,O. Shodipo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516981579,187,1,1,20,6,b3vbyitzi3nrw9ehj1eoko219,0,69.2,100,2023-03-07T20:05:24.140Z,2023-03-09T19:21:25Z,4081178225,213,5.8,4081178223,212,12.0,4081178215,107,,4081178221,141,93.2,4081178217,56,Left,4081178219,140,79.2,,,,,,,91mshvbc4rk9cf0chhgukakiy,H. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516981567,159,44,1,20,9,fvr504m6gaxsfmtx4fwm7iq1,1,22.5,6.4,2023-03-07T20:05:26.489Z,2023-03-09T22:55:19Z,4081178163,285,,4081185837,233,188,4081178161,56,Back,,,,,,,,,,,,,,,,9em8141j1bdvykowhmoyeob85,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516981587,188,44,1,20,9,b3vbyitzi3nrw9ehj1eoko219,0,77.5,93.6,2023-03-07T20:05:26.490Z,2023-03-09T19:21:39Z,4081178273,286,,4081178271,56,Left,4081185755,233,159,,,,,,,,,,,,,,,,43dtg3eg858i3agncnpq3p1wp,B. House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516982921,170,1,1,20,9,fvr504m6gaxsfmtx4fwm7iq1,0,26,10.1,2023-03-07T20:05:26.622Z,2023-03-09T22:55:19Z,4081185935,56,Back,4081185933,3,,4081185941,212,14.7,4084417419,388,,4081185937,140,40.0,4081185943,213,0.0,4081185939,141,10.4,,,,9em8141j1bdvykowhmoyeob85,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516981611,189,43,1,20,10,b3vbyitzi3nrw9ehj1eoko219,1,0,0,2023-03-07T20:05:27.946Z,2023-03-07T20:07:27Z,4081178381,56,Left,4081178383,286,0,4081185797,144,44,4081178393,233,159,,,,,,,,,,,,,91mshvbc4rk9cf0chhgukakiy,H. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516983635,209,44,1,20,11,b3vbyitzi3nrw9ehj1eoko219,1,73.6,94.2,2023-03-07T20:05:28.322Z,2023-03-09T22:55:19Z,4081189967,233,160,4081189965,286,,4081189963,56,Left,,,,,,,,,,,,,,,,91mshvbc4rk9cf0chhgukakiy,H. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516981605,160,44,1,20,11,fvr504m6gaxsfmtx4fwm7iq1,0,26.4,5.8,2023-03-07T20:05:28.323Z,2023-03-09T19:21:53Z,4081178367,285,,4081189997,233,209,4081178365,56,Back,,,,,,,,,,,,,,,,4kg1zi1c92yxf23t15hvpl2hh,G. Rea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516981615,190,1,1,20,11,b3vbyitzi3nrw9ehj1eoko219,0,67.2,92.6,2023-03-07T20:05:28.491Z,2023-03-09T22:55:20Z,4084418047,388,,4081178433,213,6.3,4081178425,56,Left,4081178423,3,,4081178431,212,6.8,4081178429,141,92.4,4081178427,140,73.7,,,,91mshvbc4rk9cf0chhgukakiy,H. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517599137,920,67,1,20,12,fvr504m6gaxsfmtx4fwm7iq1,1,26.2,6.6,2023-03-07T20:05:29.648Z,2023-03-09T22:55:20Z,4084458865,233,896,,,,,,,,,,,,,,,,,,,,,,9em8141j1bdvykowhmoyeob85,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517599135,896,67,1,20,12,b3vbyitzi3nrw9ehj1eoko219,0,73.8,93.4,2023-03-07T20:05:29.649Z,2023-03-09T19:48:40Z,4084458871,233,920,,,,,,,,,,,,,,,,,,,,,,43dtg3eg858i3agncnpq3p1wp,B. House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516981629,161,1,1,20,12,fvr504m6gaxsfmtx4fwm7iq1,0,18.7,6.2,2023-03-07T20:05:29.678Z,2023-03-09T22:55:20Z,4081178505,56,Back,4081178511,212,6.7,4084418641,178,,4081178509,141,6.5,4081178507,140,25.1,4081178513,213,0.0,,,,,,,9em8141j1bdvykowhmoyeob85,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516981661,191,1,1,20,15,b3vbyitzi3nrw9ehj1eoko219,0,65.8,93.8,2023-03-07T20:05:32.538Z,2023-03-09T19:22:23Z,4081178703,140,84.8,4081178705,141,81.8,4081178707,212,21.6,4081178709,213,5.9,4081178701,56,Left,4084419023,178,,,,,,,,91mshvbc4rk9cf0chhgukakiy,H. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516981679,162,49,1,20,17,fvr504m6gaxsfmtx4fwm7iq1,1,11.9,18.2,2023-03-07T20:05:34.827Z,2023-03-09T19:22:27Z,,,,,,,,,,,,,,,,,,,,,,,,,552cgdv8qya776at130r2d0mi,C. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516981707,163,1,1,20,17,fvr504m6gaxsfmtx4fwm7iq1,0,11.9,18.2,2023-03-07T20:05:34.894Z,2023-03-09T19:22:31Z,4081178961,56,Back,4081178969,213,6.1,4081178967,212,38.8,4081178971,1,,4081178965,141,6.8,4081178963,140,48.1,4081178959,157,,4084419401,178,,552cgdv8qya776at130r2d0mi,C. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516981759,192,1,1,20,18,b3vbyitzi3nrw9ehj1eoko219,1,49.7,89.4,2023-03-07T20:05:35.904Z,2023-03-09T19:22:36Z,4081179275,3,,4081179277,56,Center,4081179281,141,75.1,4081179283,212,15.2,4081179279,140,60.8,4081179285,213,5.6,4084419569,178,,,,,5mx96hmn7ophhuvmybmf1esid,R. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516981763,193,61,1,20,21,b3vbyitzi3nrw9ehj1eoko219,1,60.8,75.1,2023-03-07T20:05:38.801Z,2023-03-09T19:22:46Z,4084419913,388,,4084419911,21,,4081179301,56,Center,,,,,,,,,,,,,,,,6dhwu4p5uu6oiada4q13g5tk9,J. Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516981825,194,4,1,20,23,b3vbyitzi3nrw9ehj1eoko219,1,65.7,80.8,2023-03-07T20:05:40.270Z,2023-03-09T19:23:02Z,4081179679,56,Left,4081179683,286,,4081179709,233,164,4081179681,152,,4081179675,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516981827,164,4,1,20,23,fvr504m6gaxsfmtx4fwm7iq1,0,34.3,19.2,2023-03-07T20:05:40.271Z,2023-03-09T19:23:01Z,4084420345,178,,4081179713,233,194,4081179691,285,,4081179685,10,,4081179689,152,,4081179687,56,Back,,,,,,,4kg1zi1c92yxf23t15hvpl2hh,G. Rea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516982171,195,1,1,21,1,b3vbyitzi3nrw9ehj1eoko219,0,66.7,72.9,2023-03-07T20:06:18.284Z,2023-03-09T19:23:06Z,4084420487,178,,4081181711,56,Center,4081181705,5,,4081181719,213,5.7,4081181717,212,30.5,4081181713,140,91.6,4081181715,141,49.9,4081181709,152,,2sqsqi4h0d982a171bfuqnd91,E. Bishop,4081181707,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516982195,165,12,1,21,3,fvr504m6gaxsfmtx4fwm7iq1,1,8.4,54.8,2023-03-07T20:06:20.598Z,2023-03-09T19:23:12Z,4081181851,213,0.1,4081181845,140,28.9,4081181843,56,Back,4081295531,15,,4081181847,141,56.7,4081181849,212,21.6,4084420651,388,,,,,552cgdv8qya776at130r2d0mi,C. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516982199,166,61,1,21,3,fvr504m6gaxsfmtx4fwm7iq1,0,20.7,55.2,2023-03-07T20:06:21.032Z,2023-03-09T19:23:27Z,4084421113,15,,4084421115,178,,4081181855,56,Back,,,,,,,,,,,,,,,,4hcjk936uj5hm4bmnnin5nsh5,A. Keena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516982225,196,1,1,21,6,b3vbyitzi3nrw9ehj1eoko219,1,68.5,56.9,2023-03-07T20:06:23.442Z,2023-03-09T19:23:36Z,4084421585,178,,4081182009,212,2.7,4081181997,56,Center,4081182001,140,70.9,4081182005,141,55.5,4081182011,213,5.9,,,,,,,2sqsqi4h0d982a171bfuqnd91,E. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516982221,167,45,1,21,8,fvr504m6gaxsfmtx4fwm7iq1,0,21.7,47.5,2023-03-07T20:06:25.211Z,2023-03-09T19:49:34Z,4081182305,233,197,4081181981,56,Back,4081181983,285,,,,,,,,,,,,,,,,,4kg1zi1c92yxf23t15hvpl2hh,G. Rea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516982267,197,3,1,21,8,b3vbyitzi3nrw9ehj1eoko219,1,78.3,52.5,2023-03-07T20:06:25.211Z,2023-03-09T19:49:33Z,4081182301,233,167,4081182243,286,,4084020201,465,,4081182241,56,Center,4084422621,178,,,,,,,,,,,6dhwu4p5uu6oiada4q13g5tk9,J. Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516982273,198,61,1,21,9,b3vbyitzi3nrw9ehj1eoko219,0,77.4,64.5,2023-03-07T20:06:26.433Z,2023-03-09T19:24:08Z,4081182281,56,Center,4084422817,178,,,,,,,,,,,,,,,,,,,,6dhwu4p5uu6oiada4q13g5tk9,J. Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516982327,169,4,1,21,9,fvr504m6gaxsfmtx4fwm7iq1,1,18.6,37.4,2023-03-07T20:06:26.696Z,2023-03-09T19:24:16Z,4081182565,56,Back,4081184157,285,,4081184159,233,199,4081184151,13,,4081184155,265,,4081184153,152,,,,,,,,552cgdv8qya776at130r2d0mi,C. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516982317,199,4,1,21,9,b3vbyitzi3nrw9ehj1eoko219,0,81.4,62.6,2023-03-07T20:06:26.697Z,2023-03-09T19:24:16Z,4081184163,233,169,4081182509,265,,4081182507,152,,4081182505,56,Center,4081182511,286,,4081182503,13,,4084423167,389,,,,,6dhwu4p5uu6oiada4q13g5tk9,J. Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516982305,168,43,1,21,15,fvr504m6gaxsfmtx4fwm7iq1,1,0,0,2023-03-07T20:06:32.362Z,2023-03-07T20:06:45Z,4081182447,56,Back,4081182449,285,0,4081183411,144,74,,,,,,,,,,,,,,,,9em8141j1bdvykowhmoyeob85,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516982779,200,17,1,21,57,b3vbyitzi3nrw9ehj1eoko219,1,0,0,2023-03-07T20:07:14.707Z,2023-03-09T19:24:19Z,4081185129,31,,4081185133,13,243,4081185131,392,,,,,,,,,,,,,,,,,6dhwu4p5uu6oiada4q13g5tk9,J. Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516983185,171,1,1,22,27,fvr504m6gaxsfmtx4fwm7iq1,0,20.3,29.2,2023-03-07T20:07:44.775Z,2023-03-09T19:24:24Z,4081187457,140,77.2,4081187455,56,Center,4084423395,178,,4081187461,212,59.8,4081187453,152,,4081187463,213,6.2,4081187451,157,,4081187465,1,,dtl2jirk97xct4idsoj2vxbs9,L. Southwood,4081187459,141,25.6,4081187449,5,,,,,,,,,,,,,,,,,,,,,,,,,
2516983179,201,44,1,22,30,b3vbyitzi3nrw9ehj1eoko219,1,23.6,72.8,2023-03-07T20:07:47.968Z,2023-03-09T22:55:21Z,4081187417,285,,4081187505,233,172,4081187415,56,Back,,,,,,,,,,,,,,,,5mx96hmn7ophhuvmybmf1esid,R. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516983189,172,44,1,22,30,fvr504m6gaxsfmtx4fwm7iq1,0,76.4,27.2,2023-03-07T20:07:47.969Z,2023-03-09T19:24:28Z,4081187473,56,Center,4081187475,286,,4081187509,233,201,,,,,,,,,,,,,,,,cjwflve6ukph4h2az1irm099l,R. Broom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516983205,202,1,1,22,30,b3vbyitzi3nrw9ehj1eoko219,0,24.4,71.1,2023-03-07T20:07:48.067Z,2023-03-09T22:55:21Z,4081187553,213,0.4,4081187549,141,75.9,4081187547,140,31.8,4081187545,56,Back,4081187551,212,8.4,4081187543,3,,4084423667,388,,,,,5mx96hmn7ophhuvmybmf1esid,R. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516983225,173,49,1,22,31,fvr504m6gaxsfmtx4fwm7iq1,1,60,27,2023-03-07T20:07:48.554Z,2023-03-09T19:24:39Z,,,,,,,,,,,,,,,,,,,,,,,,,btlomqnhw2ft72iwg7xbaoh2i,E. Bonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517599533,955,67,1,22,32,fvr504m6gaxsfmtx4fwm7iq1,1,68,24.8,2023-03-07T20:07:49.546Z,2023-03-09T22:55:21Z,4084460417,233,909,,,,,,,,,,,,,,,,,,,,,,btlomqnhw2ft72iwg7xbaoh2i,E. Bonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517599531,909,67,1,22,32,b3vbyitzi3nrw9ehj1eoko219,0,32,75.2,2023-03-07T20:07:49.547Z,2023-03-09T19:51:57Z,4084460425,233,955,,,,,,,,,,,,,,,,,,,,,,43dtg3eg858i3agncnpq3p1wp,B. House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516983257,174,1,1,22,34,fvr504m6gaxsfmtx4fwm7iq1,1,60,27,2023-03-07T20:07:51.209Z,2023-03-09T19:26:50Z,4081187835,212,27.0,4081187833,141,50.1,4084428879,178,,4081187829,56,Back,4081187831,140,39.1,4081187837,213,2.5,,,,,,,btlomqnhw2ft72iwg7xbaoh2i,E. Bonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516983261,175,1,1,22,35,fvr504m6gaxsfmtx4fwm7iq1,0,38.5,50.6,2023-03-07T20:07:53.094Z,2023-03-09T19:26:54Z,4081187893,56,Center,4081187895,140,79.3,4081187901,213,0.3,4081187899,212,44.6,4081187897,141,68.7,4081187891,155,,4081187903,1,,4084429021,178,,6n2iaeukutepfiee2nvfpvofe,T. Bradbury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516983275,203,1,1,22,39,b3vbyitzi3nrw9ehj1eoko219,0,21.8,31.9,2023-03-07T20:07:56.602Z,2023-03-09T19:26:57Z,4081188011,213,6.0,4081188005,141,27.4,4081187991,3,,4081188009,212,12.1,4081188001,140,32.9,4081187997,56,Back,4084429153,388,,,,,8q4vt9778kxds17wm6e9hdoiy,L. Montsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516983303,176,1,1,22,40,fvr504m6gaxsfmtx4fwm7iq1,0,55.2,62.7,2023-03-07T20:07:57.244Z,2023-03-09T19:27:03Z,4081188183,3,,4084429357,178,,4081188193,213,0.5,4081188185,56,Center,4081188191,212,15.2,4081188187,140,68.1,4081188189,141,72.7,,,,4i81y9jhkouk3zmd03gjp1gx5,W. Ferry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516983315,204,61,1,22,44,b3vbyitzi3nrw9ehj1eoko219,1,19,20.1,2023-03-07T20:08:01.253Z,2023-03-09T19:52:30Z,4084429655,178,,4081188239,56,Back,4084460679,15,,,,,,,,,,,,,,,,,8q4vt9778kxds17wm6e9hdoiy,L. Montsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516983385,177,1,1,22,47,fvr504m6gaxsfmtx4fwm7iq1,1,81,89.1,2023-03-07T20:08:04.336Z,2023-03-09T19:27:18Z,4081188599,212,17.9,4084429813,178,,4081188591,56,Center,4081188603,213,5.3,4081188593,140,89.8,4081188595,141,66.6,,,,,,,7617zihboc2wywyoyou6nhuqd,A. May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516983391,178,1,1,22,49,fvr504m6gaxsfmtx4fwm7iq1,0,89.8,66.6,2023-03-07T20:08:06.505Z,2023-03-09T19:27:25Z,4084430025,178,,4081188645,213,3.4,4081188637,56,Center,4081188641,141,65.5,4081188639,140,87.1,4081188643,212,2.9,,,,,,,4hcjk936uj5hm4bmnnin5nsh5,A. Keena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516983397,205,8,1,22,49,b3vbyitzi3nrw9ehj1eoko219,1,10.7,31,2023-03-07T20:08:06.739Z,2023-03-09T19:27:28Z,4084430113,178,,4081188671,56,Back,4084022945,383,,,,,,,,,,,,,,,,,2sqsqi4h0d982a171bfuqnd91,E. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516983431,206,49,1,22,51,b3vbyitzi3nrw9ehj1eoko219,1,8.7,36.4,2023-03-07T20:08:08.566Z,2023-03-09T19:27:31Z,,,,,,,,,,,,,,,,,,,,,,,,,2sqsqi4h0d982a171bfuqnd91,E. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516983487,207,12,1,22,51,b3vbyitzi3nrw9ehj1eoko219,1,8,36.1,2023-03-07T20:08:08.650Z,2023-03-09T19:27:36Z,4081189119,141,0.0,4081189117,140,2.6,4081189123,213,4.5,4081189141,167,,4081189121,212,25.9,4084430437,178,,4081189113,56,Back,,,,2sqsqi4h0d982a171bfuqnd91,E. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516983501,179,5,1,22,53,fvr504m6gaxsfmtx4fwm7iq1,1,94.5,100.6,2023-03-07T20:08:10.736Z,2023-03-09T19:27:39Z,4081197923,347,,4081198001,233,208,4081189167,56,Left,,,,,,,,,,,,,,,,4hcjk936uj5hm4bmnnin5nsh5,A. Keena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516983491,208,5,1,22,53,b3vbyitzi3nrw9ehj1eoko219,0,5.5,-0.6,2023-03-07T20:08:10.736Z,2023-03-09T19:27:40Z,4081193011,347,,4081189137,56,Back,4081198011,233,179,,,,,,,,,,,,,,,,2sqsqi4h0d982a171bfuqnd91,E. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516983789,180,1,1,23,19,fvr504m6gaxsfmtx4fwm7iq1,0,96.3,100,2023-03-07T20:08:36.407Z,2023-03-09T19:27:43Z,4081190871,213,4.6,4081190865,141,66.2,4081190859,56,Center,4081295899,1,,4081190861,140,94.6,4081198389,107,,4081190869,212,24.0,,,,4i81y9jhkouk3zmd03gjp1gx5,W. Ferry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516983825,210,12,1,23,21,b3vbyitzi3nrw9ehj1eoko219,1,6.6,35.4,2023-03-07T20:08:38.946Z,2023-03-09T19:27:48Z,4081191071,56,Back,4081191113,15,,4081191079,212,16.2,4081191077,141,40.6,4084430759,388,,4081191075,140,21.7,4081191081,213,0.2,,,,43dtg3eg858i3agncnpq3p1wp,B. House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516983843,181,1,1,23,23,fvr504m6gaxsfmtx4fwm7iq1,0,78.4,54.8,2023-03-07T20:08:40.639Z,2023-03-09T19:27:53Z,4081191153,56,Center,4081191155,140,88.1,4081191161,213,5.8,4084430873,178,,4081191149,3,,4081191159,212,11.3,4081191157,141,47.6,,,,cjwflve6ukph4h2az1irm099l,R. Broom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516983873,211,12,1,23,24,b3vbyitzi3nrw9ehj1eoko219,1,10.9,51.8,2023-03-07T20:08:41.405Z,2023-03-09T19:28:01Z,4081191325,56,Back,4081191333,213,0.5,4081191351,15,,4081191327,140,27.5,4081191329,141,66.4,4081191331,212,20.1,4084431183,178,,,,,5mx96hmn7ophhuvmybmf1esid,R. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516983881,182,61,1,23,26,fvr504m6gaxsfmtx4fwm7iq1,1,69.2,39.2,2023-03-07T20:08:43.876Z,2023-03-09T19:28:07Z,4081191371,56,Center,4084431343,178,,,,,,,,,,,,,,,,,,,,cjwflve6ukph4h2az1irm099l,R. Broom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516983899,212,49,1,23,26,b3vbyitzi3nrw9ehj1eoko219,1,22.2,59,2023-03-07T20:08:43.986Z,2023-03-09T19:28:14Z,,,,,,,,,,,,,,,,,,,,,,,,,6g8w8yuvkuayxcegsvzcjmmzt,L. Sørensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516983951,213,1,1,23,27,b3vbyitzi3nrw9ehj1eoko219,1,22.2,59,2023-03-07T20:08:44.328Z,2023-03-09T19:28:18Z,4081191797,213,5.8,4081191799,1,,4081191785,140,53.2,4084431759,178,,4081191789,141,35.7,4081191793,212,36.2,4081191781,56,Center,,,,6g8w8yuvkuayxcegsvzcjmmzt,L. Sørensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516983953,214,3,1,23,31,b3vbyitzi3nrw9ehj1eoko219,0,54.6,37,2023-03-07T20:08:48.876Z,2023-03-09T19:28:28Z,4081191809,286,,4081191807,56,Center,4084432125,178,,4081191873,233,183,4084025141,465,,,,,,,,,,,43dtg3eg858i3agncnpq3p1wp,B. House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516983957,183,7,1,23,31,fvr504m6gaxsfmtx4fwm7iq1,0,45.4,63,2023-03-07T20:08:49.106Z,2023-03-09T19:28:32Z,4084025157,385,,4081191815,285,,4081191813,56,Back,4084432195,389,,4081191867,233,214,,,,,,,,,,4i81y9jhkouk3zmd03gjp1gx5,W. Ferry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516984023,215,1,1,23,36,b3vbyitzi3nrw9ehj1eoko219,0,85.5,25.5,2023-03-07T20:08:54.196Z,2023-03-09T19:28:42Z,4081192185,212,12.9,4081192183,141,44.3,4081192179,56,Center,4081192181,140,83.6,4084432471,178,,4081192187,213,1.7,,,,,,,6dhwu4p5uu6oiada4q13g5tk9,J. Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516984053,184,12,1,23,38,fvr504m6gaxsfmtx4fwm7iq1,1,12.8,54.2,2023-03-07T20:08:55.355Z,2023-03-09T19:28:46Z,4081192385,167,,4081192307,141,100.0,4081192309,212,32.4,4081192303,56,Back,4081192311,213,1.6,4081192305,140,12.2,4084432563,178,,,,,6n2iaeukutepfiee2nvfpvofe,T. Bradbury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516984061,185,5,1,23,40,fvr504m6gaxsfmtx4fwm7iq1,0,13.7,101.6,2023-03-07T20:08:57.528Z,2023-03-09T19:28:48Z,4081192361,347,,4081192359,56,Back,4081192619,233,216,,,,,,,,,,,,,,,,6n2iaeukutepfiee2nvfpvofe,T. Bradbury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516984105,216,5,1,23,40,b3vbyitzi3nrw9ehj1eoko219,1,86.3,-1.6,2023-03-07T20:08:57.528Z,2023-03-09T19:28:48Z,4081192579,347,,4081192595,233,185,4081192577,56,Right,,,,,,,,,,,,,,,,6dhwu4p5uu6oiada4q13g5tk9,J. Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516984197,217,1,1,23,48,b3vbyitzi3nrw9ehj1eoko219,1,84.8,0,2023-03-07T20:09:05.641Z,2023-03-09T19:28:51Z,4081193191,212,11.3,4081193185,56,Right,4081193183,107,,4081193187,140,75.3,4081193189,141,6.5,4081193193,213,2.6,,,,,,,6g8w8yuvkuayxcegsvzcjmmzt,L. Sørensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
