id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/17/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value
2477265623,6,1,1,0,19,69t8imcdaqlgfbds2p58596my,1,7.1,59.6,2022-10-25T18:45:52.698Z,2022-10-28T08:22:56Z,3871999151,213,1.1,3876718061,178,,3871999147,141,86.3,3871999149,212,20.0,3871999143,140,15.2,3871999141,56,Back,,,,,,,1c4nu9s3t3p83pufjf3n3xqay,J. Trafford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477265649,7,1,1,0,21,69t8imcdaqlgfbds2p58596my,0,15.1,96.2,2022-10-25T18:45:55.127Z,2022-10-28T08:23:01Z,3876718117,178,,3871999231,140,26.7,3871999229,56,Back,3871999233,141,100.0,3871999235,212,12.8,3871999237,213,0.3,,,,,,,dxk79tuyij7y3gg7j1ad651t6,J. Iredale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477265697,6,5,1,0,22,8mbtyq0has0uu0565fm9t5cdo,1,72.9,-1.8,2022-10-25T18:45:56.264Z,2022-10-28T08:23:05Z,3871999413,347,,3871999441,233,8,3871999411,56,Right,,,,,,,,,,,,,,,,7mcxkeo8701m9cs3hfy6towrt,D. Keillor-Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477265653,8,5,1,0,22,69t8imcdaqlgfbds2p58596my,0,27.1,101.8,2022-10-25T18:45:56.264Z,2022-10-28T08:23:05Z,3871999253,347,,3871999251,56,Back,3871999463,233,6,,,,,,,,,,,,,,,,dxk79tuyij7y3gg7j1ad651t6,J. Iredale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266065,7,1,1,0,53,8mbtyq0has0uu0565fm9t5cdo,0,69.6,0,2022-10-25T18:46:26.440Z,2022-10-28T08:23:09Z,3872001265,1,,3872001253,107,,3872001259,141,32.8,3872001255,56,Center,3872001257,140,87.9,3872001263,213,0.9,3872001261,212,30.3,,,,a6sikfu3j1pp7mlfcdte2inoq,T. Hamer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266101,9,12,1,0,55,69t8imcdaqlgfbds2p58596my,1,10.7,54.3,2022-10-25T18:46:28.644Z,2022-10-28T08:23:14Z,3872001443,213,5.2,3872001441,212,19.9,3872001439,141,29.1,3872001435,56,Back,3872001437,140,20.4,3875515043,15,,3876718367,388,,,,,16rur8pbshrs9xypsq7mnxzhl,O. Afolayan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266109,10,44,1,0,57,69t8imcdaqlgfbds2p58596my,1,18.8,38.2,2022-10-25T18:46:30.501Z,2022-10-28T10:52:16Z,3872001477,285,,3872001475,56,Back,3872001489,233,8,,,,,,,,,,,,,,,,az767vfe6ig8vwir9uu2eu3th,E. Kachunga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266107,8,44,1,0,57,8mbtyq0has0uu0565fm9t5cdo,0,81.2,61.8,2022-10-25T18:46:30.502Z,2022-10-28T08:23:19Z,3872001523,233,10,3872001471,56,Center,3872001473,286,,,,,,,,,,,,,,,,,dt6qnodvlkioltvbbhn08tqs5,C. Borthwick-Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266133,11,1,1,0,57,69t8imcdaqlgfbds2p58596my,0,20.4,29.1,2022-10-25T18:46:30.539Z,2022-10-28T10:52:17Z,3872001605,140,33.2,3872001609,212,15.7,3872001607,141,40.9,3872001611,213,0.5,3876718527,388,,3872001599,3,,3872001603,56,Back,3872001601,168,,az767vfe6ig8vwir9uu2eu3th,E. Kachunga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266167,9,61,1,0,59,8mbtyq0has0uu0565fm9t5cdo,0,71.5,66.9,2022-10-25T18:46:32.945Z,2022-10-28T08:23:38Z,3876718877,178,,3876718875,15,,3872001773,56,Center,,,,,,,,,,,,,,,,5n4yyffs5f8b7exry819c4xxx,A. Oshilaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266181,12,1,1,1,0,69t8imcdaqlgfbds2p58596my,0,30.2,47.2,2022-10-25T18:46:33.728Z,2022-10-28T08:23:59Z,3872001941,236,,3872001841,212,3.0,3872001943,233,10,3876718953,178,,3872001835,140,32.3,3872001837,141,44.3,3872001951,286,,3872001833,56,Back,dndv2nbwzzvgrlgf6gmeqtryt,K. Dempsey,3872001845,213,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266193,10,74,1,1,0,8mbtyq0has0uu0565fm9t5cdo,1,71.3,66.4,2022-10-25T18:46:33.746Z,2022-10-28T08:24:03Z,3876719059,178,,3872001909,285,,3872001967,233,12,3872001907,56,Center,,,,,,,,,,,,,5n4yyffs5f8b7exry819c4xxx,A. Oshilaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477941385,732,1,1,1,1,8mbtyq0has0uu0565fm9t5cdo,0,70.9,67.1,2022-10-25T18:46:35.059Z,2022-10-28T08:24:09Z,3876719731,178,,3875515483,140,73.7,3875515481,56,Left,3875515487,212,18.3,3875515489,213,1.4,3875515485,141,93.6,,,,,,,5n4yyffs5f8b7exry819c4xxx,A. Oshilaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266239,14,49,1,1,4,69t8imcdaqlgfbds2p58596my,1,23.3,14.6,2022-10-25T18:46:38.140Z,2022-10-28T08:24:18Z,,,,,,,,,,,,,,,,,,,,,,,,,5tbz2hexz7vind39ot6govqzu,C. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266279,11,45,1,1,5,8mbtyq0has0uu0565fm9t5cdo,0,74.6,92,2022-10-25T18:46:38.533Z,2022-10-28T08:24:25Z,3872002289,286,,3872002287,56,Left,3872002921,233,15,,,,,,,,,,,,,,,,dt6qnodvlkioltvbbhn08tqs5,C. Borthwick-Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266329,15,3,1,1,5,69t8imcdaqlgfbds2p58596my,1,25.4,8,2022-10-25T18:46:38.533Z,2022-10-28T08:24:25Z,3876720161,178,,3875515623,465,,3872002559,233,11,3872002537,285,,3872002535,56,Back,,,,,,,,,,5tbz2hexz7vind39ot6govqzu,C. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266229,13,43,1,1,5,69t8imcdaqlgfbds2p58596my,1,0,0,2022-10-25T18:46:39.067Z,2022-10-27T15:11:45Z,3872002073,56,Back,3875515585,144,8,,,,,,,,,,,,,,,,,,,5tbz2hexz7vind39ot6govqzu,C. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266391,16,1,1,1,9,69t8imcdaqlgfbds2p58596my,1,57.5,13.5,2022-10-25T18:46:42.609Z,2022-10-28T08:24:31Z,3872002839,213,1.4,3872002835,141,36.1,3872002837,212,15.6,3876720291,178,,3872002833,140,60.2,3872002831,56,Center,,,,,,,5tbz2hexz7vind39ot6govqzu,C. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266429,17,1,1,1,11,69t8imcdaqlgfbds2p58596my,1,70,37.4,2022-10-25T18:46:44.600Z,2022-10-28T08:24:36Z,3872003059,141,55.5,3872003055,56,Center,3872003057,140,68.8,3872003063,213,1.7,3872003061,212,12.4,3876720397,178,,,,,,,,az767vfe6ig8vwir9uu2eu3th,E. Kachunga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266487,18,1,1,1,14,69t8imcdaqlgfbds2p58596my,1,77.8,57.6,2022-10-25T18:46:48.144Z,2022-10-28T08:24:41Z,3872003285,212,10.0,3872003289,213,0.4,3872003279,140,86.5,3872003277,56,Center,3876720511,178,,3872003281,141,63.6,,,,,,,7ybjr8x5s8j4zj17p544h6rmy,G. Thomason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266505,19,1,1,1,16,69t8imcdaqlgfbds2p58596my,0,89.6,67.9,2022-10-25T18:46:49.793Z,2022-10-28T08:24:46Z,3872003385,140,92.1,3872003389,212,4.0,3872003387,141,63.4,3876720599,178,,3872003391,213,5.4,3872003383,56,Center,,,,,,,16rur8pbshrs9xypsq7mnxzhl,O. Afolayan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266593,12,12,1,1,17,8mbtyq0has0uu0565fm9t5cdo,1,4.5,47,2022-10-25T18:46:50.432Z,2022-10-28T08:24:52Z,3872003791,212,25.0,3872003793,213,5.5,3872003789,141,21.2,3872003785,56,Back,3872003787,140,21.5,3876720749,389,,,,,,,,5kdcg5tlzqdsmqdvyvxf49rrp,A. Mariappa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477941433,875,1,1,1,19,69t8imcdaqlgfbds2p58596my,1,80.1,74.6,2022-10-25T18:46:53.279Z,2022-10-28T08:24:56Z,3875515771,213,2.5,3875515767,141,91.1,3875515765,140,65.7,3875515769,212,18.8,3876720813,178,,3875515763,56,Left,,,,,,,6q06inb8ukzfsrxy0arxl78q1,A. Morley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266577,20,1,1,1,24,69t8imcdaqlgfbds2p58596my,0,86.5,92.9,2022-10-25T18:46:57.942Z,2022-10-28T08:25:00Z,3872003745,213,5.2,3876720887,178,,3872003733,2,,3872003739,140,100.0,3872003735,155,,3872003737,56,Center,3872003741,141,55.5,3875515787,224,,dxk79tuyij7y3gg7j1ad651t6,J. Iredale,3875515789,72,,3872003743,212,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266599,13,5,1,1,25,8mbtyq0has0uu0565fm9t5cdo,1,-0.6,42.9,2022-10-25T18:46:59.208Z,2022-10-28T08:25:14Z,3872003833,56,Back,3872003835,346,,3872003849,233,21,,,,,,,,,,,,,,,,5kdcg5tlzqdsmqdvyvxf49rrp,A. Mariappa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266581,21,5,1,1,25,69t8imcdaqlgfbds2p58596my,0,100.6,57.1,2022-10-25T18:46:59.208Z,2022-10-28T08:25:15Z,3872003887,233,13,3872003759,56,Center,3872003761,346,,,,,,,,,,,,,,,,,dxk79tuyij7y3gg7j1ad651t6,J. Iredale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477267403,14,1,1,2,3,8mbtyq0has0uu0565fm9t5cdo,1,4.5,57.3,2022-10-25T18:47:36.411Z,2022-10-28T08:25:18Z,3872007779,56,Center,3872007787,213,0.2,3872007785,212,67.8,3872007781,140,68.2,3872007783,141,73.8,3872007793,74,,3872007777,155,,3872007775,124,,3yamg9wboimwxyklpekdxgxxx,B. Garratt,3872007789,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477267409,22,4,1,2,6,69t8imcdaqlgfbds2p58596my,1,37.2,20.4,2022-10-25T18:47:39.948Z,2022-10-28T08:25:24Z,3872007811,294,,3872007813,56,Back,3872007809,13,,3872007837,233,15,3872007817,286,,3872007815,152,,,,,,,,9eaozqsxv2347nryh9pkmg251,G. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477267413,15,4,1,2,6,8mbtyq0has0uu0565fm9t5cdo,0,62.8,79.6,2022-10-25T18:47:39.949Z,2022-10-28T08:25:23Z,3876721267,178,,3872007857,233,22,3872007823,13,,3872007829,152,,3872007825,294,,3872007827,56,Left,3872007831,285,,,,,5n4yyffs5f8b7exry819c4xxx,A. Oshilaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477267537,23,1,1,2,18,69t8imcdaqlgfbds2p58596my,1,42.6,21.9,2022-10-25T18:47:51.474Z,2022-10-28T08:25:26Z,3872008465,141,25.9,3872008469,212,18.7,3872008471,213,3.0,3876721311,178,,3872008461,140,25.0,3872008459,56,Back,3872008455,5,,3872008457,152,,6q06inb8ukzfsrxy0arxl78q1,A. Morley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477267583,24,1,1,2,20,69t8imcdaqlgfbds2p58596my,1,25,25.9,2022-10-25T18:47:54.055Z,2022-10-28T08:25:31Z,3872008725,213,0.2,3876721409,178,,3872008719,140,36.8,3872008723,212,12.7,3872008717,56,Back,3872008721,141,30.0,,,,,,,aqu903olqgqkljzwr658cogd1,Ricardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477267601,25,1,1,2,23,69t8imcdaqlgfbds2p58596my,1,33.9,29.7,2022-10-25T18:47:56.684Z,2022-10-28T08:25:46Z,3876721653,178,,3872008827,140,40.2,3872008833,213,5.2,3872008829,141,10.0,3872008825,56,Back,3872008831,212,14.9,,,,,,,6q06inb8ukzfsrxy0arxl78q1,A. Morley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477267609,26,1,1,2,24,69t8imcdaqlgfbds2p58596my,1,40.2,10,2022-10-25T18:47:57.684Z,2022-10-28T08:28:59Z,3872008895,212,16.7,3872008897,213,1.3,3876726057,178,,3872008889,56,Back,3872008891,140,44.0,3872008893,141,33.9,,,,,,,9eaozqsxv2347nryh9pkmg251,G. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477267643,27,1,1,2,25,69t8imcdaqlgfbds2p58596my,1,44,33.9,2022-10-25T18:47:59.052Z,2022-10-28T08:29:04Z,3876726115,178,,3872009035,213,0.1,3872009031,141,36.1,3872009029,140,63.4,3872009027,56,Center,3872009033,212,20.4,,,,,,,6q06inb8ukzfsrxy0arxl78q1,A. Morley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477267673,28,1,1,2,27,69t8imcdaqlgfbds2p58596my,1,64.2,36,2022-10-25T18:48:00.540Z,2022-10-28T08:29:08Z,3872009169,212,17.3,3872009165,140,65.6,3876726177,178,,3872009167,141,10.7,3872009171,213,4.8,3872009163,56,Right,,,,,,,az767vfe6ig8vwir9uu2eu3th,E. Kachunga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477267751,29,1,1,2,28,69t8imcdaqlgfbds2p58596my,1,65.6,10.7,2022-10-25T18:48:01.994Z,2022-10-28T08:29:13Z,3872009517,56,Right,3876726275,178,,3872009523,212,23.2,3872009519,140,87.6,3872009521,141,7.9,3872009525,213,6.2,,,,,,,5tbz2hexz7vind39ot6govqzu,C. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477267775,30,1,1,2,34,69t8imcdaqlgfbds2p58596my,1,93.8,12.8,2022-10-25T18:48:07.431Z,2022-10-28T08:29:17Z,3876726353,178,,3872009677,141,15.0,3872009679,212,12.5,3872009675,140,82.0,3872009673,56,Right,3872009681,213,3.0,,,,,,,dndv2nbwzzvgrlgf6gmeqtryt,K. Dempsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477267827,31,1,1,2,35,69t8imcdaqlgfbds2p58596my,0,80.8,12.6,2022-10-25T18:48:08.519Z,2022-10-28T08:29:20Z,3872009919,1,,3872009905,2,,3872009907,155,,3875515923,20,,3875515921,224,,3872009915,212,36.2,3872009917,213,1.3,3872009911,140,89.0,5tbz2hexz7vind39ot6govqzu,C. Bradley,3872009909,56,Center,3872009913,141,64.3,3876726391,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477267855,16,12,1,2,37,8mbtyq0has0uu0565fm9t5cdo,1,9.6,42.4,2022-10-25T18:48:10.538Z,2022-10-28T08:29:23Z,3876726457,388,,3872010135,15,,3872010083,140,34.1,3872010081,56,Back,3872010089,213,5.7,3872010085,141,15.0,3872010087,212,31.8,,,,8nudzikxeestbjz4yww8r13v9,J. Brayford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477267887,17,1,1,2,40,8mbtyq0has0uu0565fm9t5cdo,0,31.8,17.6,2022-10-25T18:48:13.539Z,2022-10-28T08:29:29Z,3872010241,3,,3876726599,178,,3872010263,213,5.9,3872010259,212,5.4,3872010255,141,14.7,3872010251,140,36.6,3872010245,56,Back,,,,7mcxkeo8701m9cs3hfy6towrt,D. Keillor-Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477267993,33,61,1,2,40,69t8imcdaqlgfbds2p58596my,1,63.2,97.1,2022-10-25T18:48:13.696Z,2022-10-28T08:29:42Z,3876726853,178,,3872010815,56,Left,,,,,,,,,,,,,,,,,,,dxk79tuyij7y3gg7j1ad651t6,J. Iredale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477267891,18,5,1,2,42,8mbtyq0has0uu0565fm9t5cdo,1,38.9,-1.5,2022-10-25T18:48:15.310Z,2022-10-28T08:29:46Z,3872010283,347,,3872010839,233,32,3872010281,56,Back,,,,,,,,,,,,,,,,7mcxkeo8701m9cs3hfy6towrt,D. Keillor-Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477267987,32,5,1,2,42,69t8imcdaqlgfbds2p58596my,0,61.1,101.5,2022-10-25T18:48:15.310Z,2022-10-28T08:29:45Z,3872010831,233,18,3872010805,56,Left,3872010807,347,,,,,,,,,,,,,,,,,dxk79tuyij7y3gg7j1ad651t6,J. Iredale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477268381,19,1,1,3,6,8mbtyq0has0uu0565fm9t5cdo,1,36.2,0,2022-10-25T18:48:39.793Z,2022-10-28T08:29:48Z,3872012711,107,,3872012713,56,Right,3872012721,213,0.5,3872012723,1,,3872012717,141,13.2,3872012715,140,56.0,3872012719,212,23.1,,,,8nudzikxeestbjz4yww8r13v9,J. Brayford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
