id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,assist,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/16/value
2516962251,1,34,16,0,0,dmz37633qbsvl7gncq5s51yjw,1,0,0,2023-03-07T19:00:06.550Z,2023-03-07T19:00:06Z,4081074603,130,18,4081074599,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5",4081074601,59,"1, 28, 7, 6, 21, 23, 24, 4, 14, 10, 9, 2, 8, 18, 25, 27, 42, 35",4081074605,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",4081074609,197,4631,4081074613,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4081074607,194,e3ff2af2lxs0rl8c4r5ns4wd1,4081074597,30,"3j589r3jhjkgpxxopsfit7aad, 58yhuku61yc06xpc55v5cdtec, 2oqi7v6d676hbe9i9agdl9ckp, 9c3iyi7y3hdraso115kxmd87p, 6s4sb4st1ploeraxawlckr4r9, asy3qn4557iy3r55yl4v9xj9x, b6ctnwazqrxkw1639gn3vbahh, e3ff2af2lxs0rl8c4r5ns4wd1, 7b7ca1dklnp7reqcs5s4aauei, 5kyyaapya2gv5awlfgckmwpux, aral6zvx8qxkfqkqwb7ldfk5x, 61aryp2zoj2ymcd318t9i70lx, 9mshr96m8q37ng7w30rvhkl3p, 4lws9jepuxzs33zbt3w1ff9ih, 886i2kpcsn38tt7wqios1ip5, 2u4m2ja4yhgtqjgwns2om5y7e, c48yjuxzle51y3k7kr1fcyk4q, 4nsgb4snwjg25mqitp3e0vf2s",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516962501,1,34,16,0,0,8xeuwzxnm7hdlbjjuezgfkz3w,1,0,0,2023-03-07T19:00:53.136Z,2023-03-07T19:48:28Z,4081075949,130,8,4081075943,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5",4081075957,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4081075941,30,"af0te77bq4mgr7rkkqateiswl, dqgptypyedqzff38kn24en3s9, babqz0ziyoyw9ycgxh4stfh0p, dhty303ilcb4cocqv68324xk9, 3nxrsmys3v8ci6xeqsx8yaac5, 1vni33hvf1nchb5gou5n5b2i2, b9apqidquztaojf6e3my6v7bp, a06js9xdgcoqq2mjjp9bbozu2, 3ft5brlvxvw8otiyjppxkk6ad, 8f5io2957l6ye5u7bsan0ecfe, 5x46bjvslvsozkw1o5ddni12h, a69q0jj7tjwzxpo6b4i1ed3h1, 6s5n6ri7p16dbqb35b2dpl0wl, 2ykne43vtv8c00rvviyr3rre2, b1or5u4dfuf4pvg7cgqnp3nxl, 1225w9qp3uzp1fkblmyidsfhm, b63h01f3dt4j25niw8zy3uyfp, apgbqplqtvuc1dmdxi5gqhd04",4081075955,197,4868,4081075951,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",4081075947,59,"1, 2, 3, 4, 5, 29, 8, 20, 9, 15, 10, 6, 12, 17, 21, 22, 24, 25",4081075953,194,dqgptypyedqzff38kn24en3s9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516970377,2,32,1,0,0,dmz37633qbsvl7gncq5s51yjw,1,0,0,2023-03-07T19:45:12.988Z,2023-03-09T18:21:34Z,4081118675,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516970373,2,32,1,0,0,8xeuwzxnm7hdlbjjuezgfkz3w,1,0,0,2023-03-07T19:45:12.988Z,2023-03-07T19:45:15Z,4081118671,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516970409,3,1,1,0,0,dmz37633qbsvl7gncq5s51yjw,1,49.9,49.9,2023-03-07T19:45:13.009Z,2023-03-10T09:27:36Z,4081118811,140,25.9,4081118813,141,53.4,4081118809,56,Back,4081118819,279,S,4081118815,212,25.3,4085071125,178,,4081118817,213,3.0,,,,5kyyaapya2gv5awlfgckmwpux,S. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516970437,4,1,1,0,5,dmz37633qbsvl7gncq5s51yjw,0,24.7,52.4,2023-03-07T19:45:18.698Z,2023-03-10T09:27:41Z,4081118957,56,Left,4081118967,1,,4085071169,178,,4081118965,213,0.4,4081118961,141,86.6,4081118959,140,78.5,4081118955,157,,4081118963,212,61.1,3j589r3jhjkgpxxopsfit7aad,D. Mitov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516970455,3,1,1,0,8,8xeuwzxnm7hdlbjjuezgfkz3w,0,32.3,19.1,2023-03-07T19:45:21.915Z,2023-03-10T09:27:50Z,4081119057,141,25.9,4081119053,56,Back,4081119051,3,,4081119061,213,0.3,4081119059,212,15.2,4081119055,140,46.1,4085071253,388,,,,,3nxrsmys3v8ci6xeqsx8yaac5,F. Rawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516970479,5,1,1,0,11,dmz37633qbsvl7gncq5s51yjw,0,64.3,75.7,2023-03-07T19:45:24.535Z,2023-03-10T09:27:58Z,4081119197,3,,4085071337,178,,4081119207,213,5.9,4081119205,212,8.6,4081119203,141,71.5,4081119199,56,Center,4081119201,140,72.0,,,,9c3iyi7y3hdraso115kxmd87p,L. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517722011,881,67,1,0,12,8xeuwzxnm7hdlbjjuezgfkz3w,1,28.5,28.4,2023-03-07T19:45:25.853Z,2023-03-10T10:42:38Z,4085095957,233,932,,,,,,,,,,,,,,,,,,,,,,a06js9xdgcoqq2mjjp9bbozu2,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517722009,932,67,1,0,12,dmz37633qbsvl7gncq5s51yjw,0,71.5,71.6,2023-03-07T19:45:25.854Z,2023-03-10T10:02:47Z,4085095961,233,881,,,,,,,,,,,,,,,,,,,,,,7b7ca1dklnp7reqcs5s4aauei,J. Lankester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517494005,829,8,1,0,12,8xeuwzxnm7hdlbjjuezgfkz3w,1,27.7,28.2,2023-03-07T19:45:25.936Z,2023-03-10T10:42:39Z,4083857201,56,Back,4085071413,178,,4083857287,383,,,,,,,,,,,,,,,,,a06js9xdgcoqq2mjjp9bbozu2,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516970487,4,49,1,0,13,8xeuwzxnm7hdlbjjuezgfkz3w,1,38.5,28.5,2023-03-07T19:45:26.946Z,2023-03-10T09:28:17Z,,,,,,,,,,,,,,,,,,,,,,,,,a06js9xdgcoqq2mjjp9bbozu2,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516970509,5,61,1,0,14,8xeuwzxnm7hdlbjjuezgfkz3w,1,39.2,31.3,2023-03-07T19:45:27.027Z,2023-03-10T09:28:47Z,4085071713,178,,4081119301,56,Back,,,,,,,,,,,,,,,,,,,a06js9xdgcoqq2mjjp9bbozu2,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516970515,6,1,1,0,15,8xeuwzxnm7hdlbjjuezgfkz3w,1,45.5,49.3,2023-03-07T19:45:28.412Z,2023-03-10T09:28:58Z,4081119345,212,13.0,4081119339,56,Back,4081119343,141,67.8,4081119341,140,42.3,4081119347,213,1.8,4085071775,178,,,,,,,,b9apqidquztaojf6e3my6v7bp,D. Crowley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516970539,7,1,1,0,18,8xeuwzxnm7hdlbjjuezgfkz3w,1,42.3,67.8,2023-03-07T19:45:31.122Z,2023-03-10T09:29:09Z,4085071815,178,,4081119439,141,93.0,4081119435,56,Left,4081119441,212,22.4,4081119443,213,0.9,4081119437,140,56.1,,,,,,,babqz0ziyoyw9ycgxh4stfh0p,M. Melbourne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516970599,8,1,1,0,21,8xeuwzxnm7hdlbjjuezgfkz3w,1,49.5,92,2023-03-07T19:45:34.100Z,2023-03-10T09:29:26Z,4081119703,212,44.3,4085071849,178,,4081119701,141,53.3,4081119699,140,15.6,4081119705,213,3.8,4081119707,1,,4081119697,56,Back,,,,5x46bjvslvsozkw1o5ddni12h,A. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516970621,9,1,1,0,27,8xeuwzxnm7hdlbjjuezgfkz3w,0,23.8,50.1,2023-03-07T19:45:40.708Z,2023-03-10T09:29:35Z,4085071945,178,,4081119785,1,,4081119777,140,69.2,4081119773,155,,4081119783,213,0.4,4081119775,56,Left,4081119779,141,80.2,4081119781,212,51.9,af0te77bq4mgr7rkkqateiswl,C. Ripley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516970639,6,1,1,0,30,dmz37633qbsvl7gncq5s51yjw,1,29.9,25.4,2023-03-07T19:45:43.436Z,2023-03-10T09:29:43Z,4081119877,141,17.6,4081119871,3,,4081119873,56,Back,4081119879,212,14.6,4085071975,388,,4081119881,213,5.9,4081119875,140,42.9,,,,asy3qn4557iy3r55yl4v9xj9x,M. Morrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516970643,7,49,1,0,31,dmz37633qbsvl7gncq5s51yjw,1,52.3,19.7,2023-03-07T19:45:44.498Z,2023-03-10T09:29:50Z,,,,,,,,,,,,,,,,,,,,,,,,,b6ctnwazqrxkw1639gn3vbahh,C. McGrandles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516970677,8,1,1,0,34,dmz37633qbsvl7gncq5s51yjw,1,42,21.1,2023-03-07T19:45:47.676Z,2023-03-10T09:29:58Z,4085072087,178,,4081120007,140,59.5,4081120011,212,22.2,4081120005,56,Right,4081120009,141,2.7,4081120013,213,5.7,,,,,,,b6ctnwazqrxkw1639gn3vbahh,C. McGrandles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
