id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,keyPass,qualifier/13/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2498075431,5,61,1,0,8,ejm092fnt9zoxbpuklzd52ji8,1,39.2,71.2,2023-01-16T20:00:36.184Z,2023-01-18T19:39:27Z,3981636375,56,Back,3983880989,178,,,,,,,,,,,,,,,,,,,,aclrl318d420oqe1fjgl1m3xm,B. Garrity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498075433,6,49,1,0,10,ejm092fnt9zoxbpuklzd52ji8,1,52,65.5,2023-01-16T20:00:38.204Z,2023-01-18T19:39:37Z,,,,,,,,,,,,,,,,,,,,,,,,,1yzyn48jb8yd8bc0xywrhg0r9,G. Massey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498075439,7,1,1,0,14,ejm092fnt9zoxbpuklzd52ji8,1,59.5,72.6,2023-01-16T20:00:41.878Z,2023-01-18T19:39:44Z,3981636431,140,60.9,3983881389,178,,3981636435,212,15.0,3981636429,56,Left,3981636439,213,1.5,3981636433,141,94.5,,,,,,,1yzyn48jb8yd8bc0xywrhg0r9,G. Massey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498075443,8,1,1,0,16,ejm092fnt9zoxbpuklzd52ji8,0,63.3,97.4,2023-01-16T20:00:44.024Z,2023-01-18T19:39:52Z,3983881599,178,,3981636463,213,4.9,3981636455,56,Center,3981636457,140,65.9,3981636459,141,76.9,3981636461,212,14.2,,,,,,,4m9vn1q30f1c8ksiyxtei63ft,D. Butterworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498075449,5,49,1,0,18,5jjqm8h6qm1w4s5f93uubhdrj,1,27.1,26.2,2023-01-16T20:00:46.116Z,2023-01-18T19:39:58Z,,,,,,,,,,,,,,,,,,,,,,,,,ewtroels9b5fc9hv9c2laj90q,H. Kyprianou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498075459,6,1,1,0,19,5jjqm8h6qm1w4s5f93uubhdrj,1,27.1,26.2,2023-01-16T20:00:46.978Z,2023-01-18T19:40:04Z,3981636503,212,10.0,3983881795,178,,3981636505,213,5.0,3981636499,140,29.4,3981636501,141,11.9,3981636497,56,Back,,,,,,,ewtroels9b5fc9hv9c2laj90q,H. Kyprianou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498075465,7,1,1,0,21,5jjqm8h6qm1w4s5f93uubhdrj,1,26.6,5.2,2023-01-16T20:00:48.832Z,2023-01-18T19:40:15Z,3981636551,212,24.1,3981636547,140,48.3,3981636549,141,16.7,3983881987,178,,3981636545,56,Back,3981636553,213,0.3,,,,,,,4y9ghbncgfgpv4qd604g8jw15,J. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498075473,8,1,1,0,22,5jjqm8h6qm1w4s5f93uubhdrj,0,49.7,18.2,2023-01-16T20:00:49.900Z,2023-01-18T19:40:25Z,3981636585,140,39.7,3981636589,212,11.1,3981636587,141,12.8,3983882225,178,,3981636591,213,3.5,3981636583,56,Back,,,,,,,dxndu5lwom3srja7xhiadmdw5,J. Clarke-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498535149,885,67,1,0,23,ejm092fnt9zoxbpuklzd52ji8,1,55.4,85.9,2023-01-16T20:00:50.895Z,2023-01-18T21:50:12Z,3984048015,233,835,,,,,,,,,,,,,,,,,,,,,,aclrl318d420oqe1fjgl1m3xm,B. Garrity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498535139,835,67,1,0,23,5jjqm8h6qm1w4s5f93uubhdrj,0,44.6,14.1,2023-01-16T20:00:50.896Z,2023-01-18T21:06:42Z,3984048023,233,885,,,,,,,,,,,,,,,,,,,,,,ewtroels9b5fc9hv9c2laj90q,H. Kyprianou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498075467,9,8,1,0,23,ejm092fnt9zoxbpuklzd52ji8,1,53.5,84.7,2023-01-16T20:00:50.910Z,2023-01-18T21:50:13Z,3981636557,56,Left,3982032015,385,,3983882357,178,,,,,,,,,,,,,,,,,aclrl318d420oqe1fjgl1m3xm,B. Garrity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498075483,9,5,1,0,25,5jjqm8h6qm1w4s5f93uubhdrj,1,47.3,-0.9,2023-01-16T20:00:52.547Z,2023-01-18T19:40:34Z,3981636741,233,10,3981636627,56,Back,3981636629,347,,,,,,,,,,,,,,,,,dxndu5lwom3srja7xhiadmdw5,J. Clarke-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498075497,10,5,1,0,25,ejm092fnt9zoxbpuklzd52ji8,0,52.7,100.9,2023-01-16T20:00:52.547Z,2023-01-18T19:40:34Z,3981636745,233,9,3981636695,56,Left,3981636697,347,,,,,,,,,,,,,,,,,aclrl318d420oqe1fjgl1m3xm,B. Garrity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498075499,10,1,1,0,31,5jjqm8h6qm1w4s5f93uubhdrj,1,46.7,0,2023-01-16T20:00:59.294Z,2023-01-18T19:40:40Z,3981636705,140,29.0,3981636701,107,,3981636711,213,2.7,3981636703,56,Back,3981636709,212,20.7,3981636707,141,12.2,,,,,,,93hm64q02lz37wj7xzbkv1m1h,N. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498075511,11,1,1,0,35,5jjqm8h6qm1w4s5f93uubhdrj,1,24.4,17,2023-01-16T20:01:02.990Z,2023-01-18T19:40:47Z,3981636777,56,Back,3981636779,140,13.9,3981636783,212,19.8,3981636781,141,41.2,3983882599,178,,3981636785,213,2.2,,,,,,,6cfr9qa1khqzv5oxsi8d3ug9h,F. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498075515,12,1,1,0,39,5jjqm8h6qm1w4s5f93uubhdrj,0,7.8,47.2,2023-01-16T20:01:06.575Z,2023-01-18T19:40:53Z,3981636803,212,65.2,3981636807,1,,3981636795,157,,3981636797,56,Left,3981636805,213,0.4,3981636799,140,65.4,3983882759,178,,3981636801,141,83.2,4s848k6xkf7jqp11jkoit2a51,W. Norris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498075521,11,44,1,0,41,ejm092fnt9zoxbpuklzd52ji8,1,39.4,17.4,2023-01-16T20:01:09.439Z,2023-01-18T21:50:13Z,3981636837,233,13,3981636829,56,Back,3981636831,285,,,,,,,,,,,,,,,,,a2gluxzt6a3z5xwgu2q482rqh,L. Cass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498075517,13,44,1,0,41,5jjqm8h6qm1w4s5f93uubhdrj,0,60.6,82.6,2023-01-16T20:01:09.440Z,2023-01-18T19:41:04Z,3981636841,233,11,3981636811,56,Left,3981636813,286,,,,,,,,,,,,,,,,,6ictgtdi9ogl7n8dqh4dm1fxl,E. Mason-Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498075527,12,1,1,0,41,ejm092fnt9zoxbpuklzd52ji8,1,40.5,17.9,2023-01-16T20:01:09.508Z,2023-01-18T21:50:14Z,3981636861,3,,3981636865,140,62.3,3981636867,141,20.6,3981636869,212,23.0,3981636871,213,0.1,3983883069,388,,3981636863,56,Right,,,,a2gluxzt6a3z5xwgu2q482rqh,L. Cass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498075577,17,1,1,0,42,ejm092fnt9zoxbpuklzd52ji8,1,55.1,8.3,2023-01-16T20:01:10.353Z,2023-01-18T19:41:25Z,3981637151,3,,3983883365,388,,3981637155,140,67.9,3981637161,213,0.1,3981637159,212,13.6,3981637157,141,11.0,3981637153,56,Right,,,,6ln898p7stih8l7ikzloet0b9,D. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498075531,13,49,1,0,44,ejm092fnt9zoxbpuklzd52ji8,1,62.5,20.6,2023-01-16T20:01:11.809Z,2023-01-18T19:41:37Z,,,,,,,,,,,,,,,,,,,,,,,,,1yzyn48jb8yd8bc0xywrhg0r9,G. Massey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498075539,14,1,1,0,46,ejm092fnt9zoxbpuklzd52ji8,1,62.5,18.9,2023-01-16T20:01:13.682Z,2023-01-18T19:41:53Z,3981636931,141,4.6,3981636935,213,3.8,3981636927,56,Back,3981636929,140,49.4,3981636933,212,16.8,3983883895,178,,,,,,,,1yzyn48jb8yd8bc0xywrhg0r9,G. Massey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498075541,15,1,1,0,47,ejm092fnt9zoxbpuklzd52ji8,0,46,1,2023-01-16T20:01:15.305Z,2023-01-18T19:41:58Z,3983884019,178,,3981636943,140,73.6,3981636939,155,,3981636947,212,29.7,3981636949,213,0.2,3981636945,141,10.3,3981636941,56,Right,,,,6ln898p7stih8l7ikzloet0b9,D. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498151107,771,59,1,0,51,5jjqm8h6qm1w4s5f93uubhdrj,1,0,0,2023-01-16T20:01:19.192Z,2023-01-18T19:42:15Z,3982032271,56,Back,,,,,,,,,,,,,,,,,,,,,,4s848k6xkf7jqp11jkoit2a51,W. Norris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498075553,14,1,1,0,51,5jjqm8h6qm1w4s5f93uubhdrj,0,13.3,91.4,2023-01-16T20:01:19.230Z,2023-01-18T19:42:26Z,3981637021,213,0.3,3981637013,56,Back,3981637019,212,28.6,3981637017,141,100.0,3981637015,140,39.7,3981637011,157,,3983884587,178,,3981637023,1,,4s848k6xkf7jqp11jkoit2a51,W. Norris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498075555,15,5,1,0,54,5jjqm8h6qm1w4s5f93uubhdrj,0,39.7,102,2023-01-16T20:01:22.300Z,2023-01-18T19:42:33Z,3981637025,56,Back,3981637027,347,,3981637105,233,16,,,,,,,,,,,,,,,,4s848k6xkf7jqp11jkoit2a51,W. Norris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498075567,16,5,1,0,54,ejm092fnt9zoxbpuklzd52ji8,1,60.3,-2,2023-01-16T20:01:22.300Z,2023-01-18T19:42:32Z,3981637095,233,15,3981637087,56,Right,3981637089,347,,,,,,,,,,,,,,,,,6ln898p7stih8l7ikzloet0b9,D. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498075611,18,1,1,1,19,ejm092fnt9zoxbpuklzd52ji8,0,65.2,0,2023-01-16T20:01:47.107Z,2023-01-18T19:42:38Z,3981637385,212,38.6,3981637381,140,100.0,3981637383,141,9.1,3981637377,107,,3981637379,56,Right,3981637389,1,,3981637387,213,0.2,,,,6ln898p7stih8l7ikzloet0b9,D. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498075607,16,56,1,1,23,5jjqm8h6qm1w4s5f93uubhdrj,1,0,0,2023-01-16T20:01:50.811Z,2023-01-18T19:42:48Z,3981637363,56,Back,,,,,,,,,,,,,,,,,,,,,,2k02tiy3x2a7o11h0kxw33fmd,D. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498075613,17,5,1,1,24,5jjqm8h6qm1w4s5f93uubhdrj,1,-1.2,91.1,2023-01-16T20:01:51.668Z,2023-01-18T19:42:52Z,3981637397,346,,3981637407,233,19,3981637395,56,Back,,,,,,,,,,,,,,,,2k02tiy3x2a7o11h0kxw33fmd,D. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498075615,19,5,1,1,24,ejm092fnt9zoxbpuklzd52ji8,0,101.2,8.9,2023-01-16T20:01:51.668Z,2023-01-18T19:42:52Z,3981637411,233,17,3981637405,346,,3981637403,56,Right,,,,,,,,,,,,,,,,6ln898p7stih8l7ikzloet0b9,D. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498075667,18,1,1,1,49,5jjqm8h6qm1w4s5f93uubhdrj,0,5.2,52.2,2023-01-16T20:02:17.500Z,2023-01-18T19:43:20Z,3981637727,1,,3981637715,124,,3981637729,74,,3981637723,212,56.4,3982032357,189,,3981637721,141,25.3,3981637717,56,Center,3981637725,213,6.0,4s848k6xkf7jqp11jkoit2a51,W. Norris,3981637719,140,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498075677,20,1,1,1,53,ejm092fnt9zoxbpuklzd52ji8,0,43.5,82.4,2023-01-16T20:02:20.664Z,2023-01-18T19:43:24Z,3982032359,189,,3981637775,212,23.6,3981637767,3,,3981637769,56,Left,3981637771,140,62.2,3981637773,141,100.0,3983885845,388,,3981637777,213,0.6,aclrl318d420oqe1fjgl1m3xm,B. Garrity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498075703,19,5,1,1,55,5jjqm8h6qm1w4s5f93uubhdrj,1,32.6,-1.4,2023-01-16T20:02:23.472Z,2023-01-18T19:43:31Z,3981637913,233,21,3981637905,347,,3981637903,56,Back,,,,,,,,,,,,,,,,93hm64q02lz37wj7xzbkv1m1h,N. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498075681,21,5,1,1,55,ejm092fnt9zoxbpuklzd52ji8,0,67.4,101.4,2023-01-16T20:02:23.472Z,2023-01-18T19:43:31Z,3981637799,347,,3981637917,233,19,3981637797,56,Left,,,,,,,,,,,,,,,,aclrl318d420oqe1fjgl1m3xm,B. Garrity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498075713,20,1,1,2,3,5jjqm8h6qm1w4s5f93uubhdrj,1,32.8,0,2023-01-16T20:02:31.031Z,2023-01-18T19:43:36Z,3981637963,141,24.1,3981637967,213,1.0,3981637965,212,20.9,3981637959,56,Back,3981637957,107,,3981637961,140,43.4,,,,,,,93hm64q02lz37wj7xzbkv1m1h,N. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498075715,21,50,1,2,5,5jjqm8h6qm1w4s5f93uubhdrj,1,36.6,19.3,2023-01-16T20:02:32.987Z,2023-01-18T19:43:43Z,3981637971,56,Back,3981638013,233,22,3981637973,286,,,,,,,,,,,,,,,,,kxfjnow9ky2mxefjujv392ol,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498075723,22,7,1,2,5,ejm092fnt9zoxbpuklzd52ji8,1,63.4,80.7,2023-01-16T20:02:33.077Z,2023-01-18T19:43:52Z,3982032425,384,,3981638009,233,21,3981638003,285,,3981638001,56,Left,3983886339,178,,,,,,,,,,,5ozfcga88glwzazkg65ahwa8l,M. Benning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498075725,23,49,1,2,6,ejm092fnt9zoxbpuklzd52ji8,1,62.8,76.1,2023-01-16T20:02:33.708Z,2023-01-18T19:43:56Z,,,,,,,,,,,,,,,,,,,,,,,,,4m9vn1q30f1c8ksiyxtei63ft,D. Butterworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498093459,402,45,1,2,6,5jjqm8h6qm1w4s5f93uubhdrj,0,37.8,12.8,2023-01-16T20:02:33.802Z,2023-01-18T19:44:04Z,3981737847,233,412,3981737785,285,,3981737783,56,Back,,,,,,,,,,,,,,,,kxfjnow9ky2mxefjujv392ol,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498093473,412,3,1,2,6,ejm092fnt9zoxbpuklzd52ji8,1,62.2,87.2,2023-01-16T20:02:33.802Z,2023-01-18T19:44:04Z,3981737835,56,Left,3982032457,464,,3983886523,178,,3981737837,286,,3981737839,233,402,,,,,,,,,,4m9vn1q30f1c8ksiyxtei63ft,D. Butterworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498535937,868,83,1,2,8,5jjqm8h6qm1w4s5f93uubhdrj,1,36.6,21.6,2023-01-16T20:02:36.224Z,2023-01-18T21:08:47Z,3984051949,399,226495,,,,,,,,,,,,,,,,,,,,,,ewtroels9b5fc9hv9c2laj90q,H. Kyprianou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498075735,24,1,1,2,8,ejm092fnt9zoxbpuklzd52ji8,1,62.8,76.1,2023-01-16T20:02:36.318Z,2023-01-18T19:44:10Z,3981638053,140,42.2,3983886635,178,,3981638057,212,28.2,3981638059,213,3.8,3981638055,141,49.4,3981638051,56,Back,,,,,,,4m9vn1q30f1c8ksiyxtei63ft,D. Butterworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498075741,25,1,1,2,11,ejm092fnt9zoxbpuklzd52ji8,1,42.2,49.4,2023-01-16T20:02:38.521Z,2023-01-18T19:44:17Z,3981638103,213,5.2,3983886761,178,,3981638095,56,Right,3981638099,141,14.0,3981638101,212,27.4,3981638097,140,54.7,,,,,,,a2gluxzt6a3z5xwgu2q482rqh,L. Cass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498075747,26,1,1,2,13,ejm092fnt9zoxbpuklzd52ji8,1,55.3,14,2023-01-16T20:02:41.481Z,2023-01-18T19:44:26Z,3981638141,140,61.1,3981638145,212,11.0,3983886871,178,,3981638139,56,Center,3981638147,213,1.0,3981638143,141,27.4,,,,,,,6ln898p7stih8l7ikzloet0b9,D. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498075749,27,1,1,2,14,ejm092fnt9zoxbpuklzd52ji8,0,61.1,27.4,2023-01-16T20:02:42.254Z,2023-01-18T19:44:37Z,3981638155,141,23.3,3981638151,56,Center,3981638153,140,75.7,3981638159,213,6.1,3981638157,212,15.6,3983887067,178,,,,,,,,1yzyn48jb8yd8bc0xywrhg0r9,G. Massey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498075753,22,49,1,2,17,5jjqm8h6qm1w4s5f93uubhdrj,1,19,92.3,2023-01-16T20:02:44.738Z,2023-01-18T19:44:44Z,,,,,,,,,,,,,,,,,,,,,,,,,em0i6q0h6q80melaxwx2nvz3e,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
