id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/13/value,qualifier/16/value,assist,qualifier/18/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId
2535576669,11,5,1,0,30,5qwskbjpa17fvmtuu5qijy7cz,0,100.9,84.9,2023-04-18T18:46:04.086Z,2023-04-20T18:08:17Z,4200703595,346,,4200605391,56,Left,4200683949,233,10,,,,,,,,,,,,,,,,8i4qnoil4877e0wpwx3fj5b10,T. Leigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535576837,11,1,1,0,41,5jjqm8h6qm1w4s5f93uubhdrj,1,4.8,47.8,2023-04-18T18:46:15.334Z,2023-04-20T18:08:59Z,4200606251,213,1.2,4200606243,56,Back,4200606239,124,,4200606247,141,68.2,4200606255,237,,4200606249,212,15.0,4200606245,140,10.2,,,,4s848k6xkf7jqp11jkoit2a51,W. Norris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535576931,12,1,1,0,43,5jjqm8h6qm1w4s5f93uubhdrj,1,10.2,68.2,2023-04-18T18:46:17.748Z,2023-04-20T18:09:04Z,4200606703,141,28.6,4200606701,140,7.7,4200606707,213,4.6,4200606705,212,27.1,4204664935,178,,4200606699,56,Back,,,,,,,em0i6q0h6q80melaxwx2nvz3e,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535576991,13,1,1,0,49,5jjqm8h6qm1w4s5f93uubhdrj,1,16.8,8.8,2023-04-18T18:46:22.906Z,2023-04-20T18:09:08Z,4204664995,178,,4200606981,212,20.5,4200606979,141,37.4,4200606977,140,10.5,4200606975,56,Back,4200606983,213,1.9,,,,,,,6cfr9qa1khqzv5oxsi8d3ug9h,F. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535577045,14,1,1,0,52,5jjqm8h6qm1w4s5f93uubhdrj,1,8.6,42.1,2023-04-18T18:46:25.955Z,2023-04-20T18:09:13Z,4200607229,212,21.5,4200607227,141,68.2,4200607223,140,20.2,4200607219,56,Back,4204665051,178,,4200607231,213,1.0,,,,,,,4s848k6xkf7jqp11jkoit2a51,W. Norris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535577087,15,1,1,0,55,5jjqm8h6qm1w4s5f93uubhdrj,0,26.1,80,2023-04-18T18:46:29.596Z,2023-04-20T18:09:16Z,4200607487,1,,4200607485,213,0.5,4200607483,212,32.1,4200607481,141,100.0,4200607477,56,Left,4200607479,140,53.4,4204665113,178,,,,,em0i6q0h6q80melaxwx2nvz3e,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535577411,12,5,1,0,58,5qwskbjpa17fvmtuu5qijy7cz,1,46.6,-1.7,2023-04-18T18:46:31.982Z,2023-04-20T18:09:18Z,4200609027,347,,4200609029,233,16,4200609025,56,Back,,,,,,,,,,,,,,,,8i4qnoil4877e0wpwx3fj5b10,T. Leigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535577093,16,5,1,0,58,5jjqm8h6qm1w4s5f93uubhdrj,0,53.4,101.7,2023-04-18T18:46:31.982Z,2023-04-20T18:09:19Z,4200607507,347,,4200609051,233,12,4200607505,56,Left,,,,,,,,,,,,,,,,em0i6q0h6q80melaxwx2nvz3e,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535577457,13,1,1,1,16,5qwskbjpa17fvmtuu5qijy7cz,0,46.5,0,2023-04-18T18:46:50.537Z,2023-04-20T18:09:21Z,4200609277,56,Right,4200609279,140,68.7,4200609281,141,18.6,4200609285,213,0.5,4200609287,1,,4200609283,212,27.2,4200609275,107,,,,,2asjeedy6igcuixqktdmk5k2x,M. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535577477,17,1,1,1,18,5jjqm8h6qm1w4s5f93uubhdrj,0,32.9,82.6,2023-04-18T18:46:52.274Z,2023-04-20T18:09:25Z,4200609401,3,,4200609403,56,Back,4200609405,140,45.3,4200609411,213,5.8,4204665171,388,,4200609409,212,15.0,4200609407,141,71.7,,,,boc9kr63xs5j2lx89tl1vjxsl,O. Norburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535577511,14,1,1,1,19,5qwskbjpa17fvmtuu5qijy7cz,0,59.2,31.9,2023-04-18T18:46:53.833Z,2023-04-20T18:09:30Z,4200609583,3,,4200609591,212,16.5,4200609585,56,Center,4204665235,178,,4200609593,213,0.7,4200609589,141,47.8,4200609587,140,71.1,,,,4eyngv286u5zbtppuih1g67s9,M. Sangare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535577577,18,1,1,1,21,5jjqm8h6qm1w4s5f93uubhdrj,0,26,69.7,2023-04-18T18:46:55.668Z,2023-04-20T18:09:34Z,4200609963,212,35.8,4200609951,56,Center,4204665285,178,,4200609959,141,34.8,4200609973,1,,4200609969,213,5.6,4200609955,140,51.5,4200609947,3,,6cfr9qa1khqzv5oxsi8d3ug9h,F. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535577631,15,1,1,1,25,5qwskbjpa17fvmtuu5qijy7cz,1,42,62.4,2023-04-18T18:46:59.281Z,2023-04-20T18:09:40Z,4200610159,213,3.4,4200610157,212,10.6,4204665337,178,,4200610155,141,58.4,4200610153,140,32.2,4200610151,56,Back,,,,,,,4eyngv286u5zbtppuih1g67s9,M. Sangare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535577709,16,1,1,1,26,5qwskbjpa17fvmtuu5qijy7cz,0,33.4,59.3,2023-04-18T18:47:00.672Z,2023-04-20T18:09:43Z,4200610555,140,69.9,4200610559,212,43.0,4200610557,141,30.7,4200610551,155,,4200610563,1,,4204665387,178,,4200610553,56,Center,4200610561,213,5.8,djjkjjtiuwnbaau5lv6iqkwr9,M. Nottingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535577729,19,49,1,1,31,5jjqm8h6qm1w4s5f93uubhdrj,1,26.2,73.3,2023-04-18T18:47:05.064Z,2023-04-20T18:09:51Z,,,,,,,,,,,,,,,,,,,,,,,,,9ofz3mgz4077lbkuba1l3kru1,N. Ogbeta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535577841,20,1,1,1,31,5jjqm8h6qm1w4s5f93uubhdrj,1,26.2,73.3,2023-04-18T18:47:05.105Z,2023-04-20T18:09:54Z,4200611153,212,21.9,4204665515,178,,4200611151,141,74.5,4200611155,213,3.1,4200611147,56,Back,4200611149,140,5.4,,,,,,,9ofz3mgz4077lbkuba1l3kru1,N. Ogbeta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535577875,21,1,1,1,35,5jjqm8h6qm1w4s5f93uubhdrj,1,8.6,85.3,2023-04-18T18:47:09.331Z,2023-04-20T18:09:58Z,4200611313,56,Back,4200611317,141,91.1,4200611319,212,11.4,4204665559,178,,4200611315,140,18.8,4200611321,213,0.4,,,,,,,4s848k6xkf7jqp11jkoit2a51,W. Norris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535577945,22,1,1,1,36,5jjqm8h6qm1w4s5f93uubhdrj,1,18.8,91.1,2023-04-18T18:47:10.323Z,2023-04-20T18:10:01Z,4200611643,141,69.7,4204665583,178,,4200611639,140,12.7,4200611637,56,Back,4200611647,212,15.9,4200611649,213,4.3,,,,,,,9ofz3mgz4077lbkuba1l3kru1,N. Ogbeta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535578063,23,1,1,1,39,5jjqm8h6qm1w4s5f93uubhdrj,1,13,68.4,2023-04-18T18:47:13.403Z,2023-04-20T18:10:04Z,4200612163,213,5.0,4200612161,212,27.5,4204665611,178,,4200612155,56,Back,4200612159,141,29.1,4200612157,140,19.2,,,,,,,em0i6q0h6q80melaxwx2nvz3e,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535578091,24,1,1,1,43,5jjqm8h6qm1w4s5f93uubhdrj,1,19.5,30.4,2023-04-18T18:47:17.043Z,2023-04-20T18:10:07Z,4200612305,212,13.2,4200612299,56,Back,4200612307,213,5.6,4200612301,140,28.9,4200612303,141,17.6,4204665661,178,,,,,,,,6cfr9qa1khqzv5oxsi8d3ug9h,F. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535578159,25,1,1,1,44,5jjqm8h6qm1w4s5f93uubhdrj,1,31.4,18.3,2023-04-18T18:47:18.299Z,2023-04-20T18:10:10Z,4200612617,141,35.1,4200612619,212,13.0,4204665697,178,,4200612621,213,2.1,4200612615,140,25.5,4200612613,56,Back,,,,,,,37ea7qzvbzt3zr4y2q4o5boq,K. Poku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535578261,26,1,1,1,47,5jjqm8h6qm1w4s5f93uubhdrj,1,27.5,35.5,2023-04-18T18:47:21.163Z,2023-04-20T18:10:13Z,4200613115,213,1.7,4204665741,178,,4200613111,141,63.3,4200613107,56,Back,4200613109,140,25.3,4200613113,212,19.0,,,,,,,ewtroels9b5fc9hv9c2laj90q,H. Kyprianou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535578367,27,1,1,1,50,5jjqm8h6qm1w4s5f93uubhdrj,1,26,64.8,2023-04-18T18:47:24.460Z,2023-04-20T18:10:16Z,4200613581,56,Back,4200613583,140,31.7,4200613585,141,82.7,4204665781,178,,4200613589,213,1.1,4200613587,212,13.6,,,,,,,em0i6q0h6q80melaxwx2nvz3e,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535578405,28,1,1,1,55,5jjqm8h6qm1w4s5f93uubhdrj,1,39,85.3,2023-04-18T18:47:29.419Z,2023-04-20T18:10:22Z,4200613787,213,5.6,4200613785,212,17.1,4204665909,178,,4200613783,141,68.8,4200613779,56,Center,4200613781,140,51.3,,,,,,,boc9kr63xs5j2lx89tl1vjxsl,O. Norburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535578415,29,3,1,1,56,5jjqm8h6qm1w4s5f93uubhdrj,0,55,59.8,2023-04-18T18:47:30.642Z,2023-04-20T18:10:28Z,4202214979,464,,4204665949,178,,4200613857,56,Center,4200613861,286,,4200614145,233,17,,,,,,,,,,4y9ghbncgfgpv4qd604g8jw15,J. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535578475,17,7,1,1,56,5qwskbjpa17fvmtuu5qijy7cz,1,45,40.2,2023-04-18T18:47:30.710Z,2023-04-20T18:10:32Z,4204665979,178,,4200614131,285,,4200614129,56,Back,4200614141,233,29,4202215089,384,,,,,,,,,,,7d9la6gbbobi9yie2ejf9uj1l,E. Hamilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535882601,675,49,1,1,57,5qwskbjpa17fvmtuu5qijy7cz,1,44.8,27.1,2023-04-18T18:47:31.211Z,2023-04-20T18:10:35Z,,,,,,,,,,,,,,,,,,,,,,,,,f4ef7in4fxoylsy29anhgqep5,A. Pressley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535640933,301,1,1,1,58,5qwskbjpa17fvmtuu5qijy7cz,0,48.2,26.1,2023-04-18T18:47:32.075Z,2023-04-20T18:10:39Z,4200952411,56,Back,4204666035,178,,4200952413,140,42.6,4200952415,141,26.8,4200952417,212,5.9,4200952419,213,3.1,,,,,,,f4ef7in4fxoylsy29anhgqep5,A. Pressley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535578451,30,8,1,1,58,5jjqm8h6qm1w4s5f93uubhdrj,1,59.2,64,2023-04-18T18:47:32.577Z,2023-04-20T18:10:44Z,4202216841,385,,4204666125,178,,4200614009,56,Center,,,,,,,,,,,,,,,,4y9ghbncgfgpv4qd604g8jw15,J. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535641023,302,1,1,2,0,5qwskbjpa17fvmtuu5qijy7cz,0,41.1,17.9,2023-04-18T18:47:34.336Z,2023-04-20T18:10:47Z,4200952875,140,57.2,4200952883,1,,4200952877,141,100.0,4200952879,212,59.6,4200952881,213,1.3,4204666141,178,,4200952871,196,,4200952869,155,,2asjeedy6igcuixqktdmk5k2x,M. Clark,4200952873,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535578899,18,5,1,2,4,5qwskbjpa17fvmtuu5qijy7cz,0,62.5,101.4,2023-04-18T18:47:38.659Z,2023-04-20T18:10:50Z,4200625381,233,31,4200616061,347,,4200616059,56,Left,,,,,,,,,,,,,,,,7d9la6gbbobi9yie2ejf9uj1l,E. Hamilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535578709,31,5,1,2,4,5jjqm8h6qm1w4s5f93uubhdrj,1,37.5,-1.4,2023-04-18T18:47:38.659Z,2023-04-20T18:10:50Z,4200615203,56,Back,4200625365,233,18,4200615207,347,,,,,,,,,,,,,,,,,4y9ghbncgfgpv4qd604g8jw15,J. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535578803,32,1,1,2,9,5jjqm8h6qm1w4s5f93uubhdrj,1,34.3,0,2023-04-18T18:47:43.487Z,2023-04-20T18:10:52Z,4200615631,141,18.6,4200615633,212,16.3,4200615625,107,,4200615635,213,2.2,4200615627,56,Back,4200615629,140,25.6,,,,,,,93hm64q02lz37wj7xzbkv1m1h,N. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535578881,33,1,1,2,14,5jjqm8h6qm1w4s5f93uubhdrj,1,23,17.6,2023-04-18T18:47:48.723Z,2023-04-20T18:10:56Z,4200615979,213,0.5,4200615977,212,37.5,4200615981,1,,4204666251,178,,4200615975,141,45.1,4200615973,140,54.0,4200615971,56,Center,4200615969,155,,6cfr9qa1khqzv5oxsi8d3ug9h,F. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535578925,35,44,1,2,17,5jjqm8h6qm1w4s5f93uubhdrj,1,62.1,44.7,2023-04-18T18:47:51.489Z,2023-04-20T20:17:32Z,4200616185,233,19,4200616179,286,,4200616175,56,Center,,,,,,,,,,,,,,,,4y9ghbncgfgpv4qd604g8jw15,J. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535578907,19,44,1,2,17,5qwskbjpa17fvmtuu5qijy7cz,0,37.9,55.3,2023-04-18T18:47:51.490Z,2023-04-20T18:10:58Z,4200616097,285,,4200616219,233,35,4200616095,56,Back,,,,,,,,,,,,,,,,a2g77lv071rnz76ujh30364tl,H. Rodgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
