id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,qualifier/9/value,keyPass,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value,qualifier/14/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/15/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2484663991,228,1,1,27,17,8mbtyq0has0uu0565fm9t5cdo,1,72.7,25.8,2022-11-12T15:30:18.397Z,2022-11-14T17:48:35Z,3916959741,178,,3910795409,141,15.8,3910795405,56,Right,3910795413,213,4.4,3910795407,140,70.8,3910795411,212,7.1,,,,,,,a6w8k42asmtixpi0orgxh7aj8,C. Gilligan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484664045,229,1,1,27,22,8mbtyq0has0uu0565fm9t5cdo,1,78,16.1,2022-11-12T15:30:23.169Z,2022-11-14T17:48:40Z,3916959881,178,,3910795759,140,76.1,3910795763,212,6.8,3910795761,141,6.5,3910795765,213,4.4,3910795757,56,Right,,,,,,,5djouum2kdazpcjf79gbk2ju1,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484664259,230,1,1,27,24,8mbtyq0has0uu0565fm9t5cdo,1,76.1,6.5,2022-11-12T15:30:24.765Z,2022-11-14T17:48:45Z,3916959997,178,,3910796915,213,0.9,3910796905,155,,3910796913,212,20.0,3910796907,56,Center,3910796911,141,29.4,3910796909,140,88.1,,,,a6w8k42asmtixpi0orgxh7aj8,C. Gilligan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484664305,231,1,1,27,30,8mbtyq0has0uu0565fm9t5cdo,1,88.3,31.3,2022-11-12T15:30:31.364Z,2022-11-14T17:48:49Z,3910797149,213,2.9,3910797145,141,36.1,3910797147,212,12.4,3910797141,56,Center,3910797143,140,76.9,3916960107,178,,,,,,,,d41ua67591gafg6gb9iwg3p7u,T. Onyango,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484664315,232,1,1,27,31,8mbtyq0has0uu0565fm9t5cdo,0,79.7,34.6,2022-11-12T15:30:32.488Z,2022-11-14T17:48:52Z,3910797197,140,87.6,3910797195,56,Center,3910797203,213,6.2,3910797199,141,34.0,3910797201,212,8.3,3916960231,178,,,,,,,,a6sikfu3j1pp7mlfcdte2inoq,T. Hamer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484664667,261,12,1,27,32,2ezfenuwk3y65p8jdbj55xqt0,1,14.1,61.7,2022-11-12T15:30:33.082Z,2022-11-14T17:48:54Z,3916960259,178,,3910799129,212,16.4,3910799131,213,1.0,3910799127,141,81.4,3910799123,56,Back,3910799125,140,23.1,,,,,,,egr5n9jynbg3llc2tn2g5ncnp,G. Dobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484664633,233,1,1,27,35,8mbtyq0has0uu0565fm9t5cdo,1,77,13.2,2022-11-12T15:30:35.636Z,2022-11-14T17:48:56Z,3916960295,178,,3910798949,56,Right,3910798959,212,11.2,3910798961,213,5.8,3910798957,141,5.0,3910798953,140,86.2,,,,,,,a6w8k42asmtixpi0orgxh7aj8,C. Gilligan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484664659,234,1,1,27,42,8mbtyq0has0uu0565fm9t5cdo,0,95.4,10.1,2022-11-12T15:30:42.730Z,2022-11-14T17:49:00Z,3910799091,141,16.8,3910799421,286,,3916960367,178,,3910799089,140,91.7,3910799093,212,6.0,3910799095,213,2.3,3916822585,386,,3916822587,72,,5djouum2kdazpcjf79gbk2ju1,J. Smith,3916822583,225,3910799415,236,3910799417,233,,,,262,3910799085,155,,3910799083,2,3910799087,56,Right,,,,,,,,,,,,,,,,,,,,,,
2484664689,262,12,1,27,42,2ezfenuwk3y65p8jdbj55xqt0,1,15.3,82,2022-11-12T15:30:42.791Z,2022-11-14T17:49:02Z,3910799557,233,234,3916960457,178,,3910799247,185,,3910799249,56,Back,,,,,,,,,,,,,56g3fffeygobuei72gnkm9a09,S. Sessegnon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484664887,235,1,1,27,45,8mbtyq0has0uu0565fm9t5cdo,1,78.5,5,2022-11-12T15:30:45.932Z,2022-11-14T17:49:05Z,3916960527,178,,3910800367,213,2.2,3910800363,212,12.8,3910800355,140,71.0,3910800357,141,19.8,3910800353,56,Right,,,,,,,a6w8k42asmtixpi0orgxh7aj8,C. Gilligan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484664963,236,1,1,27,49,8mbtyq0has0uu0565fm9t5cdo,1,67.1,21.5,2022-11-12T15:30:50.293Z,2022-11-14T17:49:07Z,3910800767,212,13.9,3910800765,141,8.9,3910800769,213,5.6,3910800733,56,Right,3910800737,140,77.5,3916960555,178,,,,,,,,b0hjaqg0on2lrpfcjxfyz7uqy,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484665023,237,1,1,27,52,8mbtyq0has0uu0565fm9t5cdo,1,76.1,14.3,2022-11-12T15:30:52.786Z,2022-11-14T17:49:09Z,3910801059,141,20.6,3910801053,56,Right,3910801065,213,0.9,3910801057,140,79.1,3916960591,178,,3910801063,212,5.3,,,,,,,a6w8k42asmtixpi0orgxh7aj8,C. Gilligan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484665103,238,1,1,27,53,8mbtyq0has0uu0565fm9t5cdo,0,79.1,20.6,2022-11-12T15:30:53.659Z,2022-11-14T17:49:12Z,3916960699,178,,3910801413,141,0.0,3910801417,213,5.5,3910801411,140,92.1,3910801415,212,20.3,3910801409,56,Right,,,,,,,a6sikfu3j1pp7mlfcdte2inoq,T. Hamer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484665121,239,5,1,27,55,8mbtyq0has0uu0565fm9t5cdo,0,89,-1.6,2022-11-12T15:30:55.804Z,2022-11-14T17:49:16Z,3910801547,347,,3910801493,56,Right,3910807279,233,263,,,,,,,,,,,,,,,,a6sikfu3j1pp7mlfcdte2inoq,T. Hamer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484666107,263,5,1,27,55,2ezfenuwk3y65p8jdbj55xqt0,1,11,101.6,2022-11-12T15:30:55.804Z,2022-11-14T17:49:16Z,3910807215,233,239,3910807193,347,,3910807191,56,Back,,,,,,,,,,,,,,,,56g3fffeygobuei72gnkm9a09,S. Sessegnon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484666207,264,1,1,28,25,2ezfenuwk3y65p8jdbj55xqt0,0,15.4,100,2022-11-12T15:31:25.655Z,2022-11-14T17:49:18Z,3910807847,212,32.0,3910807843,141,95.9,3910807839,140,45.6,3910807851,1,,3910807835,107,,3910807849,213,6.2,3910807837,56,Back,,,,56g3fffeygobuei72gnkm9a09,S. Sessegnon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485806815,791,44,1,28,26,8mbtyq0has0uu0565fm9t5cdo,1,63.9,6.4,2022-11-12T15:31:27.424Z,2022-11-15T05:39:58Z,3916906125,233,874,3916822949,286,,3916822947,56,Right,,,,,,,,,,,,,,,,a6sikfu3j1pp7mlfcdte2inoq,T. Hamer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485806803,874,44,1,28,26,2ezfenuwk3y65p8jdbj55xqt0,0,36.1,93.6,2022-11-12T15:31:27.425Z,2022-11-14T17:49:21Z,3916822845,285,,3916906129,233,791,3916822843,56,Back,,,,,,,,,,,,,,,,74p53a79q1tlis3a3gladqor9,J. Stockley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484666255,240,1,1,28,26,8mbtyq0has0uu0565fm9t5cdo,1,58.9,11.7,2022-11-12T15:31:27.494Z,2022-11-15T05:39:59Z,3910808199,141,22.1,3910808201,212,11.2,3916960879,178,,3910808203,213,0.7,3910808195,56,Center,3910808197,140,67.2,3910808193,3,,,,,a6sikfu3j1pp7mlfcdte2inoq,T. Hamer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485806871,792,49,1,28,27,8mbtyq0has0uu0565fm9t5cdo,1,67.3,17.6,2022-11-12T15:31:28.483Z,2022-11-14T17:49:27Z,,,,,,,,,,,,,,,,,,,,,,,,,a6w8k42asmtixpi0orgxh7aj8,C. Gilligan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484666303,241,1,1,28,27,8mbtyq0has0uu0565fm9t5cdo,1,67.2,22.1,2022-11-12T15:31:28.567Z,2022-11-14T17:49:29Z,3916961017,178,,3910808461,212,10.7,3910808455,140,71.7,3910808463,213,5.2,3910808457,141,8.0,3910808453,56,Right,,,,,,,a6w8k42asmtixpi0orgxh7aj8,C. Gilligan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484666317,242,49,1,28,28,8mbtyq0has0uu0565fm9t5cdo,1,71.7,8,2022-11-12T15:31:29.510Z,2022-11-14T17:49:34Z,,,,,,,,,,,,,,,,,,,,,,,,,5djouum2kdazpcjf79gbk2ju1,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484666405,243,3,1,28,30,8mbtyq0has0uu0565fm9t5cdo,0,80.3,8.9,2022-11-12T15:31:31.448Z,2022-11-14T17:49:38Z,3910809069,211,,3916823735,464,,3916961241,178,,3910809023,286,,3910809021,56,Right,,,,,,,,,,5djouum2kdazpcjf79gbk2ju1,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484666523,244,5,1,28,36,8mbtyq0has0uu0565fm9t5cdo,0,100.9,19.5,2022-11-12T15:31:37.243Z,2022-11-14T17:49:40Z,3910809649,56,Right,3910809931,233,265,3910809651,346,,,,,,,,,,,,,,,,,5djouum2kdazpcjf79gbk2ju1,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484666563,265,5,1,28,36,2ezfenuwk3y65p8jdbj55xqt0,1,-0.9,80.5,2022-11-12T15:31:37.243Z,2022-11-14T17:49:40Z,3910809897,233,244,3910809851,56,Back,3910809855,346,,,,,,,,,,,,,,,,,56g3fffeygobuei72gnkm9a09,S. Sessegnon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484666861,266,1,1,28,41,2ezfenuwk3y65p8jdbj55xqt0,1,3.2,60.6,2022-11-12T15:31:42.436Z,2022-11-14T17:49:45Z,3910811529,56,Back,3910811535,212,24.5,3910811531,140,13.1,3910811537,213,5.2,3910811533,141,28.0,3910811527,124,,3910811541,237,,,,,biwjsmk8ytz2k4d9f141jw15h,C. MacGillivray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484666985,267,1,1,28,45,2ezfenuwk3y65p8jdbj55xqt0,1,14.3,25,2022-11-12T15:31:45.929Z,2022-11-14T17:49:48Z,3916961479,178,,3910812171,212,23.0,3910812173,213,0.0,3910812169,141,25.3,3910812165,56,Back,3910812167,140,36.2,,,,,,,2kecmwyt730pi8z3pnsqs1l1x,S. Lavelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484667005,246,45,1,28,47,8mbtyq0has0uu0565fm9t5cdo,0,63.3,76,2022-11-12T15:31:48.099Z,2022-11-14T17:49:51Z,3910812533,233,268,3910812245,285,,3910812243,56,Center,,,,,,,,,,,,,,,,b0hjaqg0on2lrpfcjxfyz7uqy,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484667047,268,3,1,28,47,2ezfenuwk3y65p8jdbj55xqt0,1,36.7,24,2022-11-12T15:31:48.099Z,2022-11-14T17:49:51Z,3916823909,464,,3910812503,233,246,3916961547,178,,3910812495,56,Back,3910812497,286,,,,,,,,,,,ald5oocxwh4pip8fw6v3ym8h6,J. Rak-Sakyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484666991,245,43,1,28,48,8mbtyq0has0uu0565fm9t5cdo,1,0,0,2022-11-12T15:31:48.987Z,2022-11-12T15:32:51Z,3910812197,56,Center,3910812195,3,0,3910812199,140,66.4,3910812201,141,77.6,3910812207,1,0,3910812203,212,53.2,3910812205,213,2.3,3910824847,144,1,5djouum2kdazpcjf79gbk2ju1,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484667101,269,1,1,28,50,2ezfenuwk3y65p8jdbj55xqt0,1,38.9,28.3,2022-11-12T15:31:50.786Z,2022-11-14T17:49:53Z,3916961599,178,,3910812809,140,35.2,3910812807,56,Back,3910812813,212,20.5,3910812817,213,1.8,3910812811,141,57.9,,,,,,,ald5oocxwh4pip8fw6v3ym8h6,J. Rak-Sakyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484667251,270,1,1,28,52,2ezfenuwk3y65p8jdbj55xqt0,1,35.8,59.9,2022-11-12T15:31:53.267Z,2022-11-14T17:49:55Z,3910813605,213,1.5,3910813603,212,23.2,3910813601,141,93.8,3916961647,178,,3910813597,56,Back,3910813599,140,38.2,,,,,,,6a08s0d0sgt7iw37spmo4bro5,S. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484667401,271,1,1,28,57,2ezfenuwk3y65p8jdbj55xqt0,1,46.8,95.4,2022-11-12T15:31:57.730Z,2022-11-14T17:49:57Z,3910814409,56,Center,3910814415,212,19.8,3916961689,178,,3910814413,141,70.8,3910814411,140,56.8,3910814417,213,5.3,,,,,,,56g3fffeygobuei72gnkm9a09,S. Sessegnon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484667557,272,1,1,28,59,2ezfenuwk3y65p8jdbj55xqt0,1,50.5,70.3,2022-11-12T15:32:00.501Z,2022-11-14T17:50:00Z,3916961767,178,,3910815329,56,Back,3910815335,212,31.2,3910815337,213,4.0,3910815331,140,30.2,3910815333,141,36.7,,,,,,,74p53a79q1tlis3a3gladqor9,J. Stockley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484667599,273,1,1,29,2,2ezfenuwk3y65p8jdbj55xqt0,0,30.1,35.4,2022-11-12T15:32:03.615Z,2022-11-14T17:50:04Z,3910815521,141,32.2,3916961825,178,,3910815525,212,28.0,3910815529,213,6.2,3910815513,56,Center,3910815517,140,56.7,,,,,,,2kecmwyt730pi8z3pnsqs1l1x,S. Lavelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484667615,247,49,1,29,5,8mbtyq0has0uu0565fm9t5cdo,1,46.3,76.1,2022-11-12T15:32:06.502Z,2022-11-14T17:50:08Z,,,,,,,,,,,,,,,,,,,,,,,,,5n4yyffs5f8b7exry819c4xxx,A. Oshilaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484667889,248,1,1,29,7,8mbtyq0has0uu0565fm9t5cdo,1,55.1,79.1,2022-11-12T15:32:07.755Z,2022-11-14T17:50:10Z,3910817159,213,0.9,3910817143,56,Left,3910817155,212,14.5,3910817147,140,63.6,3910817151,141,95.9,3916961929,178,,,,,,,,5n4yyffs5f8b7exry819c4xxx,A. Oshilaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484667997,249,1,1,29,12,8mbtyq0has0uu0565fm9t5cdo,0,85.8,88.3,2022-11-12T15:32:13.594Z,2022-11-14T17:50:12Z,3910817791,213,5.1,3910817779,2,,3910817789,212,27.9,3916961963,178,,3910817781,155,,3916824321,72,,3910817787,141,50.0,3910817783,56,Center,8wnv741y7ghjolf8g5c7psru1,J. Powell,3916824319,224,3910817785,140,,,,95.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484668011,274,52,1,29,14,2ezfenuwk3y65p8jdbj55xqt0,1,4.6,47,2022-11-12T15:32:14.961Z,2022-11-14T17:50:18Z,3916962031,178,,3916824373,376,,,,,,,,,,,,,,,,,,,,biwjsmk8ytz2k4d9f141jw15h,C. MacGillivray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484668231,275,4,1,29,14,2ezfenuwk3y65p8jdbj55xqt0,1,4.8,48.6,2022-11-12T15:32:15.024Z,2022-11-14T17:50:24Z,3910819159,13,,3910819161,56,Back,3910819167,285,,3910819163,152,,3910819321,233,250,3910819165,265,,,,,,,,biwjsmk8ytz2k4d9f141jw15h,C. MacGillivray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484668189,250,4,1,29,14,8mbtyq0has0uu0565fm9t5cdo,0,95.2,51.4,2022-11-12T15:32:15.025Z,2022-11-14T17:50:24Z,3910818865,56,Center,3910818863,13,,3910818867,152,,3910818869,265,,3916962233,178,,3910818871,286,,3910819379,233,275,,,,d866x81xlp0h24rtpg9jbczbp,V. Adeboyejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484670197,251,27,1,30,10,8mbtyq0has0uu0565fm9t5cdo,1,0,0,2022-11-12T15:33:10.771Z,2022-11-14T17:38:02Z,3910830285,233,276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484670257,276,27,1,30,10,2ezfenuwk3y65p8jdbj55xqt0,1,0,0,2022-11-12T15:33:10.771Z,2022-11-14T17:38:02Z,3910830165,53,biwjsmk8ytz2k4d9f141jw15h,3910830163,41,Injury,3910830299,233,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484672767,252,28,1,31,19,8mbtyq0has0uu0565fm9t5cdo,1,0,0,2022-11-12T15:34:20.146Z,2022-11-14T17:38:07Z,3910844309,233,277,3910844291,55,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484672641,277,28,1,31,19,2ezfenuwk3y65p8jdbj55xqt0,1,0,0,2022-11-12T15:34:20.146Z,2022-11-14T17:38:07Z,3910844331,233,252,3910843623,55,276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484673229,278,1,1,31,30,2ezfenuwk3y65p8jdbj55xqt0,1,8.1,47,2022-11-12T15:34:31.601Z,2022-11-14T17:38:13Z,3910846743,152,,3910846747,140,62.6,3910846751,212,57.7,3910846745,56,Center,3910846739,5,,3910846749,141,36.6,3916945935,178,,3910846755,1,,biwjsmk8ytz2k4d9f141jw15h,C. MacGillivray,3910846741,155,3910846753,213,,,,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484673357,279,1,1,31,34,2ezfenuwk3y65p8jdbj55xqt0,1,62.8,36.6,2022-11-12T15:34:34.779Z,2022-11-14T17:38:18Z,3916946041,388,,3910847459,141,58.4,3910847463,213,1.6,3910847455,56,Center,3910847461,212,14.8,3910847453,3,,3910847457,140,62.8,,,,74p53a79q1tlis3a3gladqor9,J. Stockley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485832135,886,83,1,31,37,8mbtyq0has0uu0565fm9t5cdo,1,33.1,41.6,2022-11-12T15:34:37.819Z,2022-11-14T18:04:26Z,3916976637,399,534391,,,,,,,,,,,,,,,,,,,,,,5djouum2kdazpcjf79gbk2ju1,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484673457,280,1,1,31,38,2ezfenuwk3y65p8jdbj55xqt0,1,65.9,60.9,2022-11-12T15:34:38.948Z,2022-11-14T17:38:24Z,3910848069,141,85.4,3910848065,56,Left,3910848067,140,64.7,3910848073,213,1.6,3916946179,178,,3910848071,212,16.7,,,,,,,4hgji0bnqpsqezk5ctxq3ggh6,T. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484673517,281,1,1,31,41,2ezfenuwk3y65p8jdbj55xqt0,1,64.4,83.3,2022-11-12T15:34:41.678Z,2022-11-14T17:38:30Z,3916946271,178,,3910848407,141,73.0,3910848401,56,Center,3910848417,213,5.4,3910848403,140,70.2,3910848411,212,9.3,,,,,,,56g3fffeygobuei72gnkm9a09,S. Sessegnon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484673669,282,1,1,31,42,2ezfenuwk3y65p8jdbj55xqt0,1,70.5,72.9,2022-11-12T15:34:42.858Z,2022-11-14T17:38:36Z,3916946359,178,,3910849233,213,0.7,3910849231,212,17.4,3910849229,141,90.3,3910849225,56,Left,3910849227,140,82.6,,,,,,,1uqgky0sxqjs8bqd2h75rnmjt,C. Kirk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484673715,283,1,1,31,45,2ezfenuwk3y65p8jdbj55xqt0,0,92.5,82.8,2022-11-12T15:34:46.507Z,2022-11-14T17:38:41Z,3916825101,386,,3916825103,72,,3916825001,2,,3916946503,178,,3910849475,212,22.6,3916825099,225,,3910849473,141,49.7,3910849477,213,4.6,4hgji0bnqpsqezk5ctxq3ggh6,T. Campbell,3910849471,140,3910849467,56,,,90.6,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484673797,253,12,1,31,47,8mbtyq0has0uu0565fm9t5cdo,1,10.8,58.7,2022-11-12T15:34:47.778Z,2022-11-14T17:38:50Z,3910849849,56,Back,3910849857,140,14.1,3910849865,212,5.7,3910849867,213,5.4,3910849863,141,52.1,3916946671,178,,,,,,,,dt6qnodvlkioltvbbhn08tqs5,C. Borthwick-Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484673847,254,1,1,31,47,8mbtyq0has0uu0565fm9t5cdo,1,14.1,52.1,2022-11-12T15:34:48.297Z,2022-11-14T17:39:01Z,3910850129,213,1.6,3910850125,141,70.2,3910850123,140,13.6,3910850121,56,Back,3916946961,178,,3910850127,212,12.3,,,,,,,d41ua67591gafg6gb9iwg3p7u,T. Onyango,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484673861,255,49,1,31,48,8mbtyq0has0uu0565fm9t5cdo,1,13.6,70.2,2022-11-12T15:34:49.200Z,2022-11-14T17:39:08Z,,,,,,,,,,,,,,,,,,,,,,,,,8wnv741y7ghjolf8g5c7psru1,J. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484673995,256,1,1,31,50,8mbtyq0has0uu0565fm9t5cdo,0,13.6,70.2,2022-11-12T15:34:51.249Z,2022-11-14T17:39:14Z,3910850847,140,64.0,3910850841,155,,3910850863,212,53.2,3916947133,178,,3910850843,56,Center,3910850867,213,0.1,3910850857,141,78.5,3910850871,1,,8wnv741y7ghjolf8g5c7psru1,J. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484674007,284,49,1,31,54,2ezfenuwk3y65p8jdbj55xqt0,1,37,24.4,2022-11-12T15:34:55.409Z,2022-11-14T17:39:20Z,,,,,,,,,,,,,,,,,,,,,,,,,2kecmwyt730pi8z3pnsqs1l1x,S. Lavelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484674151,285,1,1,31,54,2ezfenuwk3y65p8jdbj55xqt0,1,36.4,26.1,2022-11-12T15:34:55.528Z,2022-11-14T17:39:25Z,3910851783,141,49.7,3910851787,213,2.6,3910851781,140,13.4,3910851785,212,29.0,3910851779,56,Back,3916947253,178,,,,,,,,2kecmwyt730pi8z3pnsqs1l1x,S. Lavelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484674213,286,1,1,31,56,2ezfenuwk3y65p8jdbj55xqt0,1,13.4,49.7,2022-11-12T15:34:57.557Z,2022-11-14T17:39:29Z,3910852169,141,59.1,3916947321,178,,3910852161,56,Back,3910852163,140,27.3,3910852177,213,0.4,3910852173,212,15.9,,,,,,,biwjsmk8ytz2k4d9f141jw15h,C. MacGillivray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484674259,287,1,1,31,59,2ezfenuwk3y65p8jdbj55xqt0,1,27.7,59.6,2022-11-12T15:35:00.150Z,2022-11-14T17:39:34Z,3910852427,56,Back,3910852487,141,45.4,3910852483,140,32.8,3910852491,212,11.0,3910852495,213,5.2,3916947381,178,,,,,,,,2r6gxw9yjxvaplv70ftq7wout,R. Inniss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484674325,288,1,1,32,0,2ezfenuwk3y65p8jdbj55xqt0,1,33,45.1,2022-11-12T15:35:01.430Z,2022-11-14T17:39:38Z,3910852803,141,53.3,3910852807,213,2.9,3910852801,140,10.1,3910852805,212,24.7,3910852799,56,Back,3916947479,178,,,,,,,,egr5n9jynbg3llc2tn2g5ncnp,G. Dobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484674415,289,1,1,32,3,2ezfenuwk3y65p8jdbj55xqt0,1,10,53.3,2022-11-12T15:35:04.280Z,2022-11-14T17:39:42Z,3916947575,178,,3910853271,140,13.3,3910853277,212,14.8,3910853273,141,74.5,3910853281,213,1.3,3910853269,56,Back,,,,,,,biwjsmk8ytz2k4d9f141jw15h,C. MacGillivray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484674531,290,1,1,32,5,2ezfenuwk3y65p8jdbj55xqt0,1,13.5,74.7,2022-11-12T15:35:05.850Z,2022-11-14T17:39:45Z,3910853951,141,93.5,3910853953,212,15.2,3910853955,213,1.0,3910853947,56,Back,3910853949,140,21.3,3916947649,178,,,,,,,,2r6gxw9yjxvaplv70ftq7wout,R. Inniss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484674641,291,1,1,32,7,2ezfenuwk3y65p8jdbj55xqt0,1,24.2,90.2,2022-11-12T15:35:08.369Z,2022-11-14T17:39:49Z,3910854555,141,90.9,3916947713,178,,3910854557,212,14.4,3910854551,56,Back,3910854553,140,10.5,3910854559,213,3.1,,,,,,,6a08s0d0sgt7iw37spmo4bro5,S. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
