id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,keyPass,qualifier/10/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/14/value,qualifier/17/value
2493742689,1147,43,1,23,57,8w89tsles26jm12aoelwvlttt,1,0,0,2022-12-26T15:25:49.610Z,2022-12-29T07:07:09Z,3959224551,144,67,3958780439,233,744,,,,,,,,,,,,,,,,,,,8uch2zjj8vxmfi2l544j5ipxx,J. McEachran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493742687,744,43,1,23,57,17zuelixesst1z59fwcix2dil,1,0,0,2022-12-26T15:25:49.611Z,2022-12-29T07:07:08Z,3958780443,233,1147,3959224535,144,67,,,,,,,,,,,,,,,,,,,c3a6jpeg16b9zn02uf1yf9cyx,B. Stevenson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493581567,945,12,1,23,57,8w89tsles26jm12aoelwvlttt,1,12.3,58.2,2022-12-26T15:25:49.613Z,2022-12-28T19:17:34Z,3957921071,212,16.4,3957921067,140,27.9,3957921069,141,57.6,3957921073,213,6.3,3957921065,56,Back,3958733013,178,,,,,,,,8uch2zjj8vxmfi2l544j5ipxx,J. McEachran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493271169,138,43,1,23,58,17zuelixesst1z59fwcix2dil,1,0,0,2022-12-26T15:25:50.738Z,2022-12-27T17:54:46Z,3957920839,144,44,3956283703,286,0,3956283701,56,Center,3956283927,233,248,,,,,,,,,,,,,5vi8t2fffmk5kjfukazcmyo5x,B. Cargill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493271185,248,43,1,23,58,8w89tsles26jm12aoelwvlttt,1,0,0,2022-12-26T15:25:50.739Z,2022-12-27T17:54:47Z,3956283795,285,0,3957920841,144,44,3956283793,56,Back,,,,,,,,,,,,,,,,6evqqxq5e0y1uvigg6bss4frp,W. Grigg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493271207,139,43,1,23,58,17zuelixesst1z59fwcix2dil,1,0,0,2022-12-26T15:25:50.977Z,2022-12-27T17:54:35Z,3956283899,213,2.6,3956283897,212,4.8,3956283893,140,88.4,3957920723,144,1,3956283895,141,44.0,3956283891,56,Center,3956283887,3,0,,,,5vi8t2fffmk5kjfukazcmyo5x,B. Cargill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493581571,650,3,1,24,0,17zuelixesst1z59fwcix2dil,0,75.3,36.6,2022-12-26T15:25:53.041Z,2022-12-28T18:04:22Z,3957921089,56,Center,3957921093,286,,3957921097,467,2uids8ea8jv4r62psqj37x3e2,3957921095,465,,3958733049,178,,,,,,,,,,,5kg7eu8b1wktru5ohpid8e9qt,C. O'Keeffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493271579,140,1,1,24,7,17zuelixesst1z59fwcix2dil,1,94.8,9.4,2022-12-26T15:25:59.485Z,2022-12-28T19:17:35Z,3956285917,155,,3957921487,20,,3956285925,212,19.9,3956308569,154,,3956285923,141,38.6,3957921485,224,,3956285927,213,1.7,3956285919,56,Center,5kg7eu8b1wktru5ohpid8e9qt,C. O'Keeffe,3958733133,178,,3956285915,2,3956308567,210,3956285921,140,93.0,,,,,,,1,15,,,,,,,,,,,,,,,,,
2493581857,651,44,1,24,8,17zuelixesst1z59fwcix2dil,1,95.6,40.9,2022-12-26T15:26:00.650Z,2022-12-28T19:17:34Z,3957922621,286,,3957922619,56,Center,3958027659,233,946,,,,,,,,,,,,,,,,2r64ekro7ydonu8jg7s12xyei,J. March,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493581849,946,44,1,24,8,8w89tsles26jm12aoelwvlttt,0,4.4,59.1,2022-12-26T15:26:00.651Z,2022-12-28T18:04:34Z,3957922587,56,Back,3958027677,233,651,3957922589,285,,,,,,,,,,,,,,,,,9qeg65oa5skmypxvt73vckfrp,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493271597,141,15,1,24,8,17zuelixesst1z59fwcix2dil,1,95.5,41.1,2022-12-26T15:26:00.740Z,2022-12-28T19:17:35Z,3956308585,55,140,3956306005,60,,3957921663,273,,3956308685,233,273,3956308595,138,,3957922343,25,,3956306009,328,,3956308601,147,48.6,2r64ekro7ydonu8jg7s12xyei,J. March,3956308597,146,99.4,3956308591,103,3958733509,388,3956308589,102,46.3,3956308581,29,,3956308579,81,24.1,,,,3956306003,15,3956308583,154,,3956286001,56,Center,,,,,,,,
2493275179,273,10,1,24,9,8w89tsles26jm12aoelwvlttt,1,1.2,51.6,2022-12-26T15:26:01.182Z,2022-12-28T18:04:57Z,3956305355,182,,3956308731,233,141,3956307653,273,,3956307651,175,,3957922249,378,,3956305353,178,,3956305357,56,Back,,,,32sqctjujedqsab4xwy1pwlbd,J. Cumming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493271643,142,15,1,24,10,17zuelixesst1z59fwcix2dil,1,97.6,47.1,2022-12-26T15:26:02.193Z,2022-12-28T18:05:09Z,3956310001,16,,3956309999,20,,3956310089,233,249,3956315715,103,11.4,3956315735,146,99.8,3956286243,56,Center,3957922835,214,,3956315711,80,,3dy32ujo7srhl6rq7vb9e97xm,O. Casey,3957922833,25,,3956315725,328,3956315713,102,3956315731,458,,3958733669,178,,3956315739,147,,,47.6,48.4,3956315719,108,,,,,,,,,,,,,,
2493271589,249,10,1,24,10,8w89tsles26jm12aoelwvlttt,1,1,51.9,2022-12-26T15:26:02.410Z,2022-12-28T18:05:12Z,3956285963,182,,3956301081,179,,3956301079,174,,3957922843,377,,3956310123,233,142,3956285965,56,Back,,,,,,,32sqctjujedqsab4xwy1pwlbd,J. Cumming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493271657,250,12,1,24,12,8w89tsles26jm12aoelwvlttt,1,7.6,62.9,2022-12-26T15:26:04.202Z,2022-12-28T18:05:17Z,3956286321,56,Back,3956286325,141,100.0,3956286329,213,1.2,3956286323,140,17.5,3956286327,212,28.5,3958733741,178,,3956286393,167,,,,,2hhatd33vvokrbemn4echivhl,W. O'Hora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493271705,143,5,1,24,16,17zuelixesst1z59fwcix2dil,1,85.8,-1.2,2022-12-26T15:26:09.117Z,2022-12-28T18:05:19Z,3956286593,56,Right,3956286645,233,251,3956286595,347,,,,,,,,,,,,,,,,,3dy32ujo7srhl6rq7vb9e97xm,O. Casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493271661,251,5,1,24,16,8w89tsles26jm12aoelwvlttt,0,14.2,101.2,2022-12-26T15:26:09.117Z,2022-12-28T18:05:19Z,3956286347,347,,3956286701,233,143,3956286345,56,Back,,,,,,,,,,,,,,,,299g43uwcj4dblia1bihagmol,N. Holland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493271791,144,1,1,24,18,17zuelixesst1z59fwcix2dil,1,89.2,0,2022-12-26T15:26:10.805Z,2022-12-28T18:05:27Z,3956287105,56,Right,3956287113,213,2.8,3956287115,1,,3956287107,140,62.6,3956287111,212,29.7,3956287103,107,,3956287109,141,13.7,,,,5kg7eu8b1wktru5ohpid8e9qt,C. O'Keeffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493271879,145,1,1,24,21,17zuelixesst1z59fwcix2dil,1,62.3,13.7,2022-12-26T15:26:13.946Z,2022-12-28T18:05:33Z,3956287593,56,Center,3956287597,141,51.3,3956287599,212,27.2,3956287601,213,1.9,3958733907,178,,3956287595,140,53.5,,,,,,,3x8j3d4oygoxsu75ipz0idt6,D. Bernard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493271959,146,1,1,24,26,17zuelixesst1z59fwcix2dil,1,53.2,54.9,2022-12-26T15:26:19.115Z,2022-12-28T18:05:37Z,3956288031,1,,3956288023,140,90.8,3958733945,178,,3956288027,212,47.3,3956288019,155,,3956288029,213,5.7,3956288025,141,16.5,3956288021,56,Right,cwimbfv671qph6cxdcl32elzp,D. McGeouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493271981,147,44,1,24,29,17zuelixesst1z59fwcix2dil,1,89.2,18.2,2022-12-26T15:26:21.692Z,2022-12-28T19:17:36Z,3956288219,233,252,3956288157,286,,3956288153,56,Right,,,,,,,,,,,,,,,,5vi8t2fffmk5kjfukazcmyo5x,B. Cargill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493271973,252,44,1,24,29,8w89tsles26jm12aoelwvlttt,0,10.8,81.8,2022-12-26T15:26:21.693Z,2022-12-28T18:05:43Z,3956288265,233,147,3956288107,285,,3956288105,56,Back,,,,,,,,,,,,,,,,2uids8ea8jv4r62psqj37x3e2,M. Eisa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493272003,148,1,1,24,29,17zuelixesst1z59fwcix2dil,0,90.8,16.5,2022-12-26T15:26:21.754Z,2022-12-28T19:17:36Z,3956288343,141,25.8,3956288347,213,2.8,3956288341,140,74.6,3956288337,3,,3956288339,56,Center,3958734057,388,,3956288345,212,18.1,,,,5vi8t2fffmk5kjfukazcmyo5x,B. Cargill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493582043,947,1,1,24,31,8w89tsles26jm12aoelwvlttt,1,33.1,81.3,2022-12-26T15:26:23.774Z,2022-12-28T18:05:48Z,3957923715,141,76.4,3957923709,156,,3958734087,388,,3957923711,56,Back,3957923707,3,,3957923717,212,12.2,3957923713,140,21.9,3957923719,213,3.4,299g43uwcj4dblia1bihagmol,N. Holland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493582051,948,49,1,24,32,8w89tsles26jm12aoelwvlttt,1,21.9,75.8,2022-12-26T15:26:24.950Z,2022-12-28T18:05:53Z,,,,,,,,,,,,,,,,,,,,,,,,,9j8icoctjp1icwle91r62q76x,D. Harvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493272133,253,1,1,24,33,8w89tsles26jm12aoelwvlttt,1,20,68.7,2022-12-26T15:26:25.946Z,2022-12-28T18:05:56Z,3958734199,178,,3956289031,213,0.8,3956289023,140,36.5,3956289027,141,96.3,3956289029,212,25.5,3956289019,56,Back,,,,,,,9j8icoctjp1icwle91r62q76x,D. Harvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493272139,254,3,1,24,35,8w89tsles26jm12aoelwvlttt,0,29.9,95.4,2022-12-26T15:26:28.035Z,2022-12-28T18:06:21Z,3958734337,178,,3956289663,233,149,3956289063,56,Back,3957924059,465,,3956289391,285,,,,,,,,,,,2uids8ea8jv4r62psqj37x3e2,M. Eisa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493272173,149,7,1,24,35,17zuelixesst1z59fwcix2dil,0,70.1,4.6,2022-12-26T15:26:28.050Z,2022-12-29T07:08:03Z,3956289325,233,254,3956289303,286,,3957924113,385,,3959224899,389,,3956289301,56,Right,,,,,,,,,,5kg7eu8b1wktru5ohpid8e9qt,C. O'Keeffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493272151,255,61,1,24,35,8w89tsles26jm12aoelwvlttt,1,33.6,95.7,2022-12-26T15:26:28.076Z,2022-12-28T18:06:34Z,3956289151,56,Back,3958734865,178,,,,,,,,,,,,,,,,,,,,2uids8ea8jv4r62psqj37x3e2,M. Eisa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493272435,150,5,1,24,36,17zuelixesst1z59fwcix2dil,1,68.6,-1.8,2022-12-26T15:26:28.527Z,2022-12-28T18:06:41Z,3956290791,56,Right,3956290793,347,,3956290813,233,256,,,,,,,,,,,,,,,,5kg7eu8b1wktru5ohpid8e9qt,C. O'Keeffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493272205,256,5,1,24,36,8w89tsles26jm12aoelwvlttt,0,31.4,101.8,2022-12-26T15:26:28.527Z,2022-12-28T18:06:42Z,3956289473,56,Back,3956290865,233,150,3956289477,347,,,,,,,,,,,,,,,,,2uids8ea8jv4r62psqj37x3e2,M. Eisa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493272485,151,1,1,24,46,17zuelixesst1z59fwcix2dil,1,54.7,0,2022-12-26T15:26:38.772Z,2022-12-28T18:06:56Z,3956291061,213,2.1,3956291053,56,Back,3956291057,141,19.2,3956291059,212,16.3,3956291055,140,46.3,3956291051,107,,,,,,,,c3a6jpeg16b9zn02uf1yf9cyx,B. Stevenson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493582187,652,1,1,24,49,17zuelixesst1z59fwcix2dil,1,45,21.6,2022-12-26T15:26:41.193Z,2022-12-28T18:07:05Z,3957924819,212,7.8,3957924813,56,Back,3957924817,141,32.9,3957924821,213,1.7,3958735443,178,,3957924815,140,44.0,,,,,,,3x8j3d4oygoxsu75ipz0idt6,D. Bernard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493272551,152,1,1,24,54,17zuelixesst1z59fwcix2dil,1,53.2,30,2022-12-26T15:26:46.478Z,2022-12-28T18:07:11Z,3958735567,178,,3956291369,56,Right,3956291375,212,16.7,3956291371,140,60.6,3956291373,141,8.3,3956291377,213,5.2,,,,,,,cwimbfv671qph6cxdcl32elzp,D. McGeouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493272601,153,1,1,24,56,17zuelixesst1z59fwcix2dil,1,60.8,7,2022-12-26T15:26:48.606Z,2022-12-28T18:07:17Z,3956291677,141,15.0,3956291673,56,Back,3956291681,213,2.8,3956291679,212,16.4,3956291675,140,46.1,3958735679,178,,,,,,,,5kg7eu8b1wktru5ohpid8e9qt,C. O'Keeffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493272675,154,1,1,24,59,17zuelixesst1z59fwcix2dil,1,44.3,16.5,2022-12-26T15:26:51.315Z,2022-12-28T18:07:24Z,3956292041,140,39.2,3956292037,56,Back,3958735765,178,,3956292045,141,49.4,3956292049,212,23.0,3956292053,213,1.8,,,,,,,3x8j3d4oygoxsu75ipz0idt6,D. Bernard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493272789,155,1,1,25,4,17zuelixesst1z59fwcix2dil,0,42,51.5,2022-12-26T15:26:56.249Z,2022-12-28T18:07:28Z,3956292525,155,,3956292539,141,72.1,3956292545,212,63.5,3958735783,178,,3956292529,56,Center,3956292547,213,0.2,3956292549,1,,3956292535,140,100.0,3dy32ujo7srhl6rq7vb9e97xm,O. Casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493272793,156,5,1,25,8,17zuelixesst1z59fwcix2dil,0,101.2,74.2,2022-12-26T15:27:00.867Z,2022-12-28T18:07:32Z,3956292723,233,257,3956292557,346,,3956292553,56,Center,,,,,,,,,,,,,,,,3dy32ujo7srhl6rq7vb9e97xm,O. Casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493272811,257,5,1,25,8,8w89tsles26jm12aoelwvlttt,1,-1.2,25.8,2022-12-26T15:27:00.867Z,2022-12-28T18:07:32Z,3956292647,346,,3956292693,233,156,3956292645,56,Back,,,,,,,,,,,,,,,,4k2uxd5rl1u8ctyxh3d765fqh,T. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493273345,258,1,1,25,26,8w89tsles26jm12aoelwvlttt,1,5,37,2022-12-26T15:27:19.079Z,2022-12-28T18:07:37Z,3956295589,212,12.9,3956295583,140,14.8,3956295587,141,25.5,3956295591,213,5.6,3956295595,237,,3956295581,56,Back,3956295577,124,,,,,32sqctjujedqsab4xwy1pwlbd,J. Cumming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493273423,259,1,1,25,31,8w89tsles26jm12aoelwvlttt,1,14.8,25.6,2022-12-26T15:27:23.410Z,2022-12-28T18:07:40Z,3956296013,212,16.3,3956296015,213,2.1,3956296011,141,46.3,3956296007,56,Back,3958735939,178,,3956296009,140,7.0,,,,,,,1vfuzp09s9oj95ruav4ln9ch6,J. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493273505,260,1,1,25,35,8w89tsles26jm12aoelwvlttt,1,10.8,46.3,2022-12-26T15:27:27.225Z,2022-12-28T18:07:42Z,3956296497,213,5.3,3956296493,141,20.4,3956296489,56,Back,3956296491,140,22.3,3958735967,178,,3956296495,212,21.4,,,,,,,32sqctjujedqsab4xwy1pwlbd,J. Cumming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493273559,261,1,1,25,38,8w89tsles26jm12aoelwvlttt,0,23.5,14.6,2022-12-26T15:27:30.995Z,2022-12-28T18:07:48Z,3956296751,155,,3956296763,1,,3956296755,140,56.4,3956296753,56,Center,3956296757,141,27.1,3956296759,212,35.6,3956296761,213,0.2,3958736023,178,,1vfuzp09s9oj95ruav4ln9ch6,J. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493743285,791,67,1,25,41,17zuelixesst1z59fwcix2dil,1,43.7,72.4,2022-12-26T15:27:33.264Z,2022-12-28T19:17:37Z,3958783767,233,1163,,,,,,,,,,,,,,,,,,,,,,3dy32ujo7srhl6rq7vb9e97xm,O. Casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493743283,1163,67,1,25,41,8w89tsles26jm12aoelwvlttt,0,56.3,27.6,2022-12-26T15:27:33.265Z,2022-12-28T18:55:19Z,3958783771,233,791,,,,,,,,,,,,,,,,,,,,,,6evqqxq5e0y1uvigg6bss4frp,W. Grigg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493273587,157,8,1,25,41,17zuelixesst1z59fwcix2dil,1,43.5,70.8,2022-12-26T15:27:33.287Z,2022-12-28T19:17:37Z,3956296901,56,Back,3957924825,384,,3958736089,178,,,,,,,,,,,,,,,,,3dy32ujo7srhl6rq7vb9e97xm,O. Casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493273639,262,1,1,25,44,8w89tsles26jm12aoelwvlttt,0,30.9,62.6,2022-12-26T15:27:36.140Z,2022-12-28T18:07:59Z,3956297223,56,Back,3958736233,388,,3956297227,140,40.7,3956297219,3,,3956297229,141,40.6,3956297231,212,18.2,3956297233,213,5.3,,,,9r28zj6fz3z8dzojktwambsut,Z. Jules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493273631,158,44,1,25,45,17zuelixesst1z59fwcix2dil,1,58.5,62.4,2022-12-26T15:27:38.130Z,2022-12-28T19:17:38Z,3956297181,56,Center,3956297183,286,,3956297385,233,263,,,,,,,,,,,,,,,,43knl3z17afypz27sz4qzkxnu,M. Peart-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493273653,263,44,1,25,45,8w89tsles26jm12aoelwvlttt,0,41.5,37.6,2022-12-26T15:27:38.131Z,2022-12-28T18:08:03Z,3956297305,56,Back,3956297433,233,158,3956297307,285,,,,,,,,,,,,,,,,,8uch2zjj8vxmfi2l544j5ipxx,J. McEachran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493273687,159,61,1,25,46,17zuelixesst1z59fwcix2dil,1,57.7,65.5,2022-12-26T15:27:38.221Z,2022-12-28T19:17:38Z,3956297497,56,Center,3958736601,388,,3958736599,15,,,,,,,,,,,,,,,,,43knl3z17afypz27sz4qzkxnu,M. Peart-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493273913,264,1,1,25,49,8w89tsles26jm12aoelwvlttt,1,35.3,55.7,2022-12-26T15:27:41.351Z,2022-12-28T18:08:17Z,3956298691,213,5.4,3956298687,141,9.1,3956298683,56,Right,3956298689,212,40.9,3956298693,1,,3958736653,178,,3956298685,140,59.9,,,,9qeg65oa5skmypxvt73vckfrp,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493273933,265,1,1,25,56,8w89tsles26jm12aoelwvlttt,0,82.7,5.9,2022-12-26T15:27:48.896Z,2022-12-28T18:08:21Z,3956298817,140,91.0,3956298813,155,,3956298811,2,,3957925273,224,,3957925275,20,,3956298819,141,46.7,3956298823,213,1.3,3956298815,56,Center,2uids8ea8jv4r62psqj37x3e2,M. Eisa,3956298821,212,29.1,3958736733,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493274003,160,12,1,25,57,17zuelixesst1z59fwcix2dil,1,6.7,46.7,2022-12-26T15:27:50.101Z,2022-12-28T18:08:33Z,3956299191,140,5.6,3956299189,56,Back,3956299195,212,37.6,3956299257,167,,3956299197,213,1.6,3956299193,141,100.0,3958736947,178,,,,,3dy32ujo7srhl6rq7vb9e97xm,O. Casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493274013,161,5,1,26,0,17zuelixesst1z59fwcix2dil,0,5.2,101.9,2022-12-26T15:27:52.532Z,2022-12-28T18:08:38Z,3956301157,233,266,3956299253,347,,3956299251,56,Back,,,,,,,,,,,,,,,,3dy32ujo7srhl6rq7vb9e97xm,O. Casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493274383,266,5,1,26,0,8w89tsles26jm12aoelwvlttt,1,94.8,-1.9,2022-12-26T15:27:52.532Z,2022-12-28T18:08:38Z,3956301067,347,,3956301113,233,161,3956301065,56,Right,,,,,,,,,,,,,,,,2uids8ea8jv4r62psqj37x3e2,M. Eisa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493274443,267,1,1,26,14,8w89tsles26jm12aoelwvlttt,1,95.2,0,2022-12-26T15:28:06.961Z,2022-12-28T18:08:49Z,3956301401,107,,3956301405,140,77.7,3956301403,56,Right,3956301407,141,3.7,3956301411,213,2.9,3956301409,212,18.8,,,,,,,4k2uxd5rl1u8ctyxh3d765fqh,T. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493274481,268,1,1,26,16,8w89tsles26jm12aoelwvlttt,1,77.7,3.7,2022-12-26T15:28:08.678Z,2022-12-28T18:08:53Z,3956301641,213,6.2,3956301633,56,Right,3956301637,141,1.7,3956301639,212,11.0,3956301635,140,88.1,3958737295,178,,,,,,,,8uch2zjj8vxmfi2l544j5ipxx,J. McEachran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493274495,269,1,1,26,17,8w89tsles26jm12aoelwvlttt,1,88.1,1.7,2022-12-26T15:28:09.882Z,2022-12-28T18:08:57Z,3956301705,141,6.2,3956301701,56,Right,3958737393,178,,3956301709,213,2.8,3956301703,140,79.3,3956301707,212,9.7,,,,,,,4k2uxd5rl1u8ctyxh3d765fqh,T. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493274709,270,1,1,26,19,8w89tsles26jm12aoelwvlttt,1,79.3,6.2,2022-12-26T15:28:11.952Z,2022-12-28T18:09:01Z,3956302853,213,1.6,3958737435,178,,3956302849,141,31.6,3956302847,140,79.5,3956302845,56,Center,3956302851,212,17.3,,,,,,,8uch2zjj8vxmfi2l544j5ipxx,J. McEachran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493831571,1044,43,1,26,21,17zuelixesst1z59fwcix2dil,1,0,0,2022-12-26T15:28:13.880Z,2022-12-29T07:54:38Z,3959239249,144,83,3959239135,399,183487,,,,,,,,,,,,,,,,,,,5vi8t2fffmk5kjfukazcmyo5x,B. Cargill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493274829,271,1,1,26,29,8w89tsles26jm12aoelwvlttt,1,83.5,7.1,2022-12-26T15:28:21.819Z,2022-12-28T18:09:23Z,3956303511,213,1.5,3956303497,140,84.2,3956303493,56,Center,3956303501,141,27.6,3958737917,178,,3956303505,212,14.0,,,,,,,299g43uwcj4dblia1bihagmol,N. Holland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493274845,272,4,1,26,30,8w89tsles26jm12aoelwvlttt,1,80.6,29.2,2022-12-26T15:28:23.031Z,2022-12-28T18:09:44Z,3956303589,286,,3956303587,265,,3956303583,56,Center,3956303585,152,,3956480741,233,162,3956303581,13,,,,,,,,2uids8ea8jv4r62psqj37x3e2,M. Eisa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493274749,162,4,1,26,30,17zuelixesst1z59fwcix2dil,0,19.4,70.8,2022-12-26T15:28:23.032Z,2022-12-28T18:09:44Z,3956304043,265,,3956304039,13,,3956304045,285,,3956303091,56,Back,3958738253,178,,3956304041,152,,3956480749,233,272,,,,91mshvbc4rk9cf0chhgukakiy,H. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493276225,274,15,1,27,27,8w89tsles26jm12aoelwvlttt,1,78.6,34.3,2022-12-26T15:29:19.941Z,2022-12-28T18:09:47Z,3956313513,72,,3956324971,233,163,3956313511,26,,3956314835,102,49.7,3958738373,178,,3956314841,328,,3956314851,147,49.8,3956314833,78,,9qeg65oa5skmypxvt73vckfrp,B. Johnson,3956314837,103,15.8,3956311041,18,3956314843,458,3956314847,146,98.8,3956311043,56,Center,,,,,,,,,,,,,,,,,,,,,,
2493276279,163,10,1,27,28,17zuelixesst1z59fwcix2dil,1,1.3,51.8,2022-12-26T15:29:20.725Z,2022-12-28T18:09:56Z,3956311343,178,,3956325009,233,274,3956311347,56,Back,3957925751,377,,3956324921,174,,3956311345,182,,,,,,,,535ecbyyd28elesvxtvbxurpx,L. McGee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493276357,275,1,1,27,30,8w89tsles26jm12aoelwvlttt,1,79.1,31,2022-12-26T15:29:23.071Z,2022-12-28T18:10:18Z,3956311783,213,1.0,3956317505,154,,3956311769,56,Center,3956311773,140,89.5,3956311777,141,53.7,3956317503,210,15,3956311765,155,,3956311781,212,18.9,9qeg65oa5skmypxvt73vckfrp,B. Johnson,3958738613,178,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
