id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,keyPass,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/17/value,qualifier/18/value,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2501378445,98,1,1,13,25,80jtkz2echk6yyyb9e2595cxr,1,30.3,77.3,2023-01-28T15:14:59.858Z,2023-01-31T09:28:41Z,4005177713,178,,3998896853,56,Back,3998896865,212,18.2,3998896867,213,0.9,3998896859,140,40.9,3998896861,141,98.4,,,,,,,9kacd96xriqrc23e0a8vzov3e,R. Towler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501378561,99,1,1,13,27,80jtkz2echk6yyyb9e2595cxr,0,42.5,96.9,2023-01-28T15:15:01.866Z,2023-01-31T09:28:45Z,3998897521,56,Center,3998897533,1,,3998897523,140,89.4,3998897527,212,53.6,3998897519,157,,4005177853,178,,3998897525,141,65.7,3998897529,213,5.9,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501378553,125,52,1,13,31,5jjqm8h6qm1w4s5f93uubhdrj,1,9.2,30.1,2023-01-28T15:15:06.013Z,2023-01-31T09:28:51Z,4005177993,178,,4004380059,377,,,,,,,,,,,,,,,,,,,,4s848k6xkf7jqp11jkoit2a51,W. Norris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501378783,126,1,1,13,36,5jjqm8h6qm1w4s5f93uubhdrj,1,13.7,49.7,2023-01-28T15:15:11.001Z,2023-01-31T09:28:54Z,3998898699,212,10.6,3998898689,56,Back,3998898701,213,1.0,4005178097,178,,3998898693,140,19.1,3998898683,123,,3998898697,141,62.9,,,,4s848k6xkf7jqp11jkoit2a51,W. Norris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501378821,127,1,1,13,38,5jjqm8h6qm1w4s5f93uubhdrj,1,18.4,65.2,2023-01-28T15:15:13.203Z,2023-01-31T09:28:58Z,3998898887,212,10.7,3998898883,140,24.2,4005178217,178,,3998898881,56,Back,3998898889,213,5.3,3998898885,141,52.2,,,,,,,em0i6q0h6q80melaxwx2nvz3e,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501378979,128,1,1,13,39,5jjqm8h6qm1w4s5f93uubhdrj,1,26.9,50.9,2023-01-28T15:15:14.236Z,2023-01-31T09:29:00Z,3998899667,141,26.6,4005178241,178,,3998899663,56,Back,3998899675,213,4.3,3998899665,140,20.5,3998899671,212,17.8,,,,,,,4y9ghbncgfgpv4qd604g8jw15,J. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501379055,129,1,1,13,42,5jjqm8h6qm1w4s5f93uubhdrj,1,22.4,18.4,2023-01-28T15:15:17.553Z,2023-01-31T09:29:03Z,3998900065,213,5.8,3998900051,140,41.7,3998900061,212,22.7,3998900049,56,Back,4005178357,178,,3998900055,141,3.4,,,,,,,6cfr9qa1khqzv5oxsi8d3ug9h,F. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501379079,130,1,1,13,45,5jjqm8h6qm1w4s5f93uubhdrj,0,54.3,8.9,2023-01-28T15:15:20.236Z,2023-01-31T09:29:06Z,3998900201,212,2.4,4005178427,178,,3998900195,141,11.6,3998900451,286,,3998900189,140,55.7,3998900445,236,,3998900447,233,100,3998900205,213,0.9,93hm64q02lz37wj7xzbkv1m1h,N. Thompson,3998900187,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501379111,100,74,1,13,45,80jtkz2echk6yyyb9e2595cxr,1,44,88.4,2023-01-28T15:15:20.325Z,2023-01-31T09:29:09Z,4005178525,178,,3998900497,233,130,3998900383,285,,3998900381,56,Back,,,,,,,,,,,,,dypefa5ubw9m9xefxdd4365lh,M. Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501379179,101,5,1,13,46,80jtkz2echk6yyyb9e2595cxr,0,49.3,102,2023-01-28T15:15:21.213Z,2023-01-31T09:29:17Z,3998900713,347,,3998902427,233,131,3998900711,56,Back,,,,,,,,,,,,,,,,dypefa5ubw9m9xefxdd4365lh,M. Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501379481,131,5,1,13,46,5jjqm8h6qm1w4s5f93uubhdrj,1,50.7,-2,2023-01-28T15:15:21.213Z,2023-01-31T09:29:16Z,3998902359,347,,3998902357,56,Right,3998902403,233,101,,,,,,,,,,,,,,,,93hm64q02lz37wj7xzbkv1m1h,N. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501379525,132,1,1,13,57,5jjqm8h6qm1w4s5f93uubhdrj,1,54.1,0,2023-01-28T15:15:32.182Z,2023-01-31T09:29:19Z,3998902561,107,,3998902579,212,9.3,3998902583,213,1.3,3998902569,140,56.8,3998902565,56,Right,3998902573,141,11.1,,,,,,,93hm64q02lz37wj7xzbkv1m1h,N. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501379599,133,1,1,13,58,5jjqm8h6qm1w4s5f93uubhdrj,1,57,11.7,2023-01-28T15:15:33.288Z,2023-01-31T09:29:22Z,3998902909,141,6.7,3998902913,213,3.7,4005179101,178,,3998902907,140,52.0,3998902911,212,6.3,3998902903,56,Right,,,,,,,37ea7qzvbzt3zr4y2q4o5boq,K. Poku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501379735,134,1,1,14,0,5jjqm8h6qm1w4s5f93uubhdrj,1,54.1,7.5,2023-01-28T15:15:35.025Z,2023-01-31T09:29:26Z,4005179171,178,,3998903575,213,3.2,3998903567,56,Back,3998903573,212,23.7,3998903571,141,5.4,3998903569,140,31.6,,,,,,,93hm64q02lz37wj7xzbkv1m1h,N. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501379807,135,1,1,14,4,5jjqm8h6qm1w4s5f93uubhdrj,0,34.6,4.8,2023-01-28T15:15:39.362Z,2023-01-31T09:29:30Z,3998904075,141,53.6,3998904079,213,0.7,3998904067,155,,4005179289,178,,3998904071,56,Center,3998904073,140,72.4,3998904081,1,,3998904077,212,51.7,6cfr9qa1khqzv5oxsi8d3ug9h,F. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501379939,102,1,1,14,7,80jtkz2echk6yyyb9e2595cxr,1,31.9,49,2023-01-28T15:15:42.439Z,2023-01-31T09:29:35Z,3998904695,212,22.7,3998904689,56,Center,3998904697,213,0.1,3998904687,3,,4005179423,388,,3998904691,140,53.5,3998904693,141,51.0,,,,cn988bjn09tb806b05wgp7ys5,S. Raggett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501379949,103,1,1,14,8,80jtkz2echk6yyyb9e2595cxr,0,37.2,46.2,2023-01-28T15:15:43.557Z,2023-01-31T09:29:43Z,3999273731,168,,3999273733,140,41.9,3999273737,212,7.3,3998904749,56,Back,3999273735,141,38.2,3999273739,213,5.4,4005179691,178,,,,,f4l762ob8j0izfocnmofytcyd,R. Tunnicliffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501380063,136,1,1,14,10,5jjqm8h6qm1w4s5f93uubhdrj,1,57.2,72.1,2023-01-28T15:15:44.784Z,2023-01-31T09:29:48Z,3998905405,140,65.6,3998905409,141,80.6,3998905415,212,10.5,3998905419,213,0.6,3998905385,3,,4005179791,178,,3998905401,56,Left,,,,2k02tiy3x2a7o11h0kxw33fmd,D. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502582291,896,83,1,14,12,80jtkz2echk6yyyb9e2595cxr,1,36.1,21.7,2023-01-28T15:15:47.540Z,2023-01-31T09:59:43Z,4005225439,399,241293,,,,,,,,,,,,,,,,,,,,,,eswokn90i34kdbfvax0y7365l,O. Dale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501380081,137,50,1,14,13,5jjqm8h6qm1w4s5f93uubhdrj,1,54.1,72.8,2023-01-28T15:15:47.969Z,2023-01-31T09:31:11Z,3998967583,233,105,3998905455,286,,3998905453,56,Center,,,,,,,,,,,,,,,,6ictgtdi9ogl7n8dqh4dm1fxl,E. Mason-Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501380169,105,7,1,14,13,80jtkz2echk6yyyb9e2595cxr,0,45.9,27.2,2023-01-28T15:15:48.419Z,2023-01-31T09:30:58Z,4004386957,385,,3998967411,285,,3998905865,56,Back,3998967459,233,137,4005180673,178,,,,,,,,,,,eswokn90i34kdbfvax0y7365l,O. Dale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501380157,104,43,1,14,14,80jtkz2echk6yyyb9e2595cxr,1,0,0,2023-01-28T15:15:48.838Z,2023-01-28T16:02:16Z,3998905815,141,35.4,3998905819,213,0.3,3998905817,212,17.9,3999275057,144,1,3998905811,56,Center,3998905813,140,55.6,,,,,,,dfpogkmamlohb4ta3q5ehecq1,Z. Swanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501380189,138,1,1,14,15,5jjqm8h6qm1w4s5f93uubhdrj,1,55.3,75,2023-01-28T15:15:50.021Z,2023-01-31T09:32:12Z,3998905995,141,65.8,3998905999,213,4.2,3998905991,56,Center,3998905993,140,52.3,3998905997,212,7.0,4005184181,178,,,,,,,,2k02tiy3x2a7o11h0kxw33fmd,D. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501380401,139,1,1,14,15,5jjqm8h6qm1w4s5f93uubhdrj,1,52.8,66.4,2023-01-28T15:15:50.728Z,2023-01-31T09:32:15Z,3998907001,56,Back,3998907017,213,2.8,3998907013,212,16.6,4005184239,178,,3998907009,141,73.8,3998907005,140,37.7,,,,,,,ewtroels9b5fc9hv9c2laj90q,H. Kyprianou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501380541,140,1,1,14,21,5jjqm8h6qm1w4s5f93uubhdrj,1,36.5,77.2,2023-01-28T15:15:55.877Z,2023-01-31T09:32:31Z,3998907799,141,92.0,3998907795,56,Back,4005184827,178,,3998907807,213,1.4,3998907797,140,38.0,3998907803,212,10.2,,,,,,,em0i6q0h6q80melaxwx2nvz3e,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501380611,141,1,1,14,23,5jjqm8h6qm1w4s5f93uubhdrj,1,34.3,97.5,2023-01-28T15:15:58.060Z,2023-01-31T09:32:35Z,4005184999,178,,3998908211,213,5.8,3998908201,140,57.6,3998908197,56,Center,3998908193,155,,3998908209,212,28.2,3998908205,141,76.9,,,,2k02tiy3x2a7o11h0kxw33fmd,D. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501380849,142,1,1,14,25,5jjqm8h6qm1w4s5f93uubhdrj,1,55.4,68.8,2023-01-28T15:16:00.114Z,2023-01-31T09:32:41Z,3998909551,56,Left,3998909553,140,61.5,3998909557,212,20.2,3998909555,141,96.9,4005185219,178,,3998909559,213,1.2,3998909549,3,,,,,dxndu5lwom3srja7xhiadmdw5,J. Clarke-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502425241,756,3,1,14,29,5jjqm8h6qm1w4s5f93uubhdrj,0,74.1,94.5,2023-01-28T15:16:04.524Z,2023-01-31T09:33:07Z,4005185907,178,,4004387973,465,,4004387975,467,dfpogkmamlohb4ta3q5ehecq1,4004387971,286,,4004387969,56,Left,,,,,,,,,,6ictgtdi9ogl7n8dqh4dm1fxl,E. Mason-Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501380957,143,1,1,14,32,5jjqm8h6qm1w4s5f93uubhdrj,1,74.9,78.7,2023-01-28T15:16:07.425Z,2023-01-31T09:33:14Z,3998910019,141,55.4,4005186175,178,,3998910015,56,Center,3998910021,212,16.2,3998910017,140,71.9,3998910023,213,4.5,,,,,,,6ictgtdi9ogl7n8dqh4dm1fxl,E. Mason-Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501381049,144,1,1,14,34,5jjqm8h6qm1w4s5f93uubhdrj,1,70.2,48.5,2023-01-28T15:16:09.326Z,2023-01-31T09:33:17Z,3998910453,56,Center,4005186279,178,,3998910457,140,77.6,3998910459,141,29.8,3998910461,212,14.9,3998910463,213,5.3,,,,,,,4y9ghbncgfgpv4qd604g8jw15,J. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501381059,145,61,1,14,35,5jjqm8h6qm1w4s5f93uubhdrj,0,82.5,34.3,2023-01-28T15:16:10.252Z,2023-01-31T09:33:28Z,4005186597,178,,3998910505,56,Center,,,,,,,,,,,,,,,,,,,93hm64q02lz37wj7xzbkv1m1h,N. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502582545,898,43,1,14,36,80jtkz2echk6yyyb9e2595cxr,1,0,0,2023-01-28T15:16:11.109Z,2023-01-31T11:55:07Z,4005380773,144,67,4005226699,233,906,,,,,,,,,,,,,,,,,,,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502582541,906,43,1,14,36,5jjqm8h6qm1w4s5f93uubhdrj,1,0,0,2023-01-28T15:16:11.110Z,2023-01-31T11:55:07Z,4005226703,233,898,4005380769,144,67,,,,,,,,,,,,,,,,,,,93hm64q02lz37wj7xzbkv1m1h,N. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501381157,106,12,1,14,36,80jtkz2echk6yyyb9e2595cxr,1,14.5,66.9,2023-01-28T15:16:11.120Z,2023-01-31T10:47:20Z,3998911017,212,27.7,3998911011,56,Back,3998911013,140,34.5,4005186941,178,,3998911021,213,5.6,4004389267,189,,3998911015,141,40.3,,,,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501381169,107,49,1,14,37,80jtkz2echk6yyyb9e2595cxr,1,34.3,40.3,2023-01-28T15:16:12.484Z,2023-01-31T09:33:45Z,,,,,,,,,,,,,,,,,,,,,,,,,f4l762ob8j0izfocnmofytcyd,R. Tunnicliffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501381357,108,1,1,14,40,80jtkz2echk6yyyb9e2595cxr,1,37.2,39.5,2023-01-28T15:16:15.010Z,2023-01-31T09:33:48Z,3998912091,212,19.2,3998912093,213,4.9,3998912087,140,41.1,3998912085,56,Back,4005187269,178,,3998912089,141,11.9,,,,,,,f4l762ob8j0izfocnmofytcyd,R. Tunnicliffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501381453,109,1,1,14,43,80jtkz2echk6yyyb9e2595cxr,1,36.9,17.9,2023-01-28T15:16:17.892Z,2023-01-31T09:33:53Z,4005187375,178,,3998912549,140,37.0,3998912551,141,36.0,3998912555,213,1.6,3998912547,56,Back,3998912553,212,12.3,,,,,,,eswokn90i34kdbfvax0y7365l,O. Dale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501381683,110,1,1,14,45,80jtkz2echk6yyyb9e2595cxr,1,37.3,49.3,2023-01-28T15:16:20.562Z,2023-01-31T09:33:56Z,3998913757,212,24.4,4005187485,178,,3998913759,213,1.7,3998913751,140,34.1,3998913755,141,84.8,3998913747,56,Back,,,,,,,dypefa5ubw9m9xefxdd4365lh,M. Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501381759,111,1,1,14,49,80jtkz2echk6yyyb9e2595cxr,1,36.5,86.3,2023-01-28T15:16:24.612Z,2023-01-31T09:34:00Z,3998914105,141,73.8,3998914109,213,3.9,4005187577,178,,3998914107,212,12.6,3998914101,56,Back,3998914103,140,27.7,,,,,,,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501381821,112,1,1,14,52,80jtkz2echk6yyyb9e2595cxr,1,29.6,73.8,2023-01-28T15:16:27.194Z,2023-01-31T09:34:03Z,3998914489,56,Back,3998914495,212,18.1,3998914497,213,4.6,3998914493,141,47.3,3998914491,140,27.7,4005187675,178,,,,,,,,9kacd96xriqrc23e0a8vzov3e,R. Towler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501382007,113,1,1,14,55,80jtkz2echk6yyyb9e2595cxr,1,28.4,43.7,2023-01-28T15:16:29.860Z,2023-01-31T09:34:06Z,3998915471,213,5.1,3998915469,212,17.9,3998915465,140,35.6,3998915467,141,19.8,3998915463,56,Back,4005187719,178,,,,,,,,cn988bjn09tb806b05wgp7ys5,S. Raggett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501382089,114,1,1,15,1,80jtkz2echk6yyyb9e2595cxr,1,34.2,20.1,2023-01-28T15:16:36.054Z,2023-01-31T09:12:01Z,3998915905,213,1.9,3998915901,141,49.4,4005146463,178,,3998915903,212,20.8,3998915895,56,Back,3998915899,140,28.5,,,,,,,dfpogkmamlohb4ta3q5ehecq1,Z. Swanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501382143,115,1,1,15,4,80jtkz2echk6yyyb9e2595cxr,1,29.2,52.4,2023-01-28T15:16:38.865Z,2023-01-31T09:12:12Z,3998916179,56,Back,3998916185,141,71.7,3998916189,213,1.3,3998916187,212,13.5,4005146767,178,,3998916183,140,32.2,,,,,,,9kacd96xriqrc23e0a8vzov3e,R. Towler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501382193,116,1,1,15,6,80jtkz2echk6yyyb9e2595cxr,1,32.5,70.5,2023-01-28T15:16:41.659Z,2023-01-31T09:12:18Z,3998916511,212,23.3,4005146869,178,,3998916501,140,32.8,3998916515,213,4.7,3998916495,56,Back,3998916505,141,36.3,,,,,,,dypefa5ubw9m9xefxdd4365lh,M. Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501382245,117,1,1,15,9,80jtkz2echk6yyyb9e2595cxr,1,31.6,32,2023-01-28T15:16:44.228Z,2023-01-31T09:12:25Z,3998916765,140,36.5,4005147043,178,,3998916771,213,5.0,3998916769,212,16.3,3998916763,56,Back,3998916767,141,9.3,,,,,,,cn988bjn09tb806b05wgp7ys5,S. Raggett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501382309,118,1,1,15,11,80jtkz2echk6yyyb9e2595cxr,1,39,4.6,2023-01-28T15:16:46.538Z,2023-01-31T09:12:37Z,3998917155,212,29.1,3998917151,140,59.8,3998917147,56,Center,4005147459,178,,3998917153,141,32.8,3998917157,213,0.7,,,,,,,dfpogkmamlohb4ta3q5ehecq1,Z. Swanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501382381,119,1,1,15,13,80jtkz2echk6yyyb9e2595cxr,1,59.1,35.5,2023-01-28T15:16:48.240Z,2023-01-31T09:12:48Z,3998917571,213,5.5,4005147813,178,,3998917557,56,Right,3998917559,140,70.9,3998917567,212,16.9,3998917563,141,18.6,,,,,,,6d9maq3oecwobp2t2220vf4r9,C. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501382475,120,1,1,15,15,80jtkz2echk6yyyb9e2595cxr,1,72.9,18.6,2023-01-28T15:16:50.218Z,2023-01-31T09:12:56Z,3998918031,141,29.5,4005148035,178,,3998918027,56,Center,3998918039,213,2.6,3998918029,140,62.1,3998918035,212,13.5,,,,,,,f4l762ob8j0izfocnmofytcyd,R. Tunnicliffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501382519,121,1,1,15,18,80jtkz2echk6yyyb9e2595cxr,1,69.1,42.4,2023-01-28T15:16:52.848Z,2023-01-31T09:13:02Z,3998918267,141,82.1,3998918261,56,Left,4005148173,178,,3998918265,140,67.9,3998918269,212,27.0,3998918271,213,1.6,,,,,,,eswokn90i34kdbfvax0y7365l,O. Dale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501382647,122,1,1,15,20,80jtkz2echk6yyyb9e2595cxr,1,62.3,80.4,2023-01-28T15:16:55.634Z,2023-01-31T09:13:11Z,3998918983,141,94.2,3998918981,140,81.5,3998918987,213,0.4,3998918985,212,22.2,4005148347,178,,3998918979,56,Left,,,,,,,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502425735,768,3,1,15,24,80jtkz2echk6yyyb9e2595cxr,0,79.1,94.8,2023-01-28T15:16:59.119Z,2023-01-31T09:13:21Z,4004390647,467,93hm64q02lz37wj7xzbkv1m1h,4005148567,178,,4004390641,56,Left,4004390645,465,,4004390643,286,,,,,,,,,,,33h8s55zcj0j535g2dyz9tnqi,D. Scarlett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501382657,123,3,1,15,24,80jtkz2echk6yyyb9e2595cxr,1,92.3,87.9,2023-01-28T15:16:59.202Z,2023-01-31T09:15:16Z,3998919043,286,,3998919041,56,Left,4004391089,465,,4005151763,178,,3999241833,233,146,,,,,,,,,,33h8s55zcj0j535g2dyz9tnqi,D. Scarlett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501382685,146,45,1,15,24,5jjqm8h6qm1w4s5f93uubhdrj,0,7.7,12.1,2023-01-28T15:16:59.202Z,2023-01-31T09:15:17Z,3998919207,285,,3999242349,233,123,3998919205,56,Back,,,,,,,,,,,,,,,,93hm64q02lz37wj7xzbkv1m1h,N. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501382743,124,1,1,15,26,80jtkz2echk6yyyb9e2595cxr,0,90.7,89.2,2023-01-28T15:17:00.836Z,2023-01-31T09:14:03Z,3998919499,140,88.8,3998919495,155,,3998919501,141,63.9,3998919497,56,Center,3998919503,212,17.3,4004391257,224,,3998919505,213,4.6,3998919493,2,,33h8s55zcj0j535g2dyz9tnqi,D. Scarlett,4005149611,178,,4004391259,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501382737,147,49,1,15,26,5jjqm8h6qm1w4s5f93uubhdrj,1,6.4,33.6,2023-01-28T15:17:01.373Z,2023-01-31T09:15:52Z,,,,,,,,,,,,,,,,,,,,,,,,,4y9ghbncgfgpv4qd604g8jw15,J. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501382771,148,1,1,15,28,5jjqm8h6qm1w4s5f93uubhdrj,1,6.7,23.9,2023-01-28T15:17:02.987Z,2023-01-31T09:15:59Z,4005153059,178,,3998919651,213,5.8,3998919647,141,18.4,3998919643,56,Back,3998919649,212,8.7,3998919645,140,14.2,,,,,,,4y9ghbncgfgpv4qd604g8jw15,J. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501382829,149,1,1,15,30,5jjqm8h6qm1w4s5f93uubhdrj,1,12.9,17.9,2023-01-28T15:17:04.995Z,2023-01-31T09:18:51Z,3998919997,213,3.5,3998919993,141,13.8,4005158097,178,,3998919991,140,6.7,3998919989,56,Back,3998919995,212,7.1,,,,,,,kxfjnow9ky2mxefjujv392ol,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501382945,150,1,1,15,31,5jjqm8h6qm1w4s5f93uubhdrj,1,6.8,11,2023-01-28T15:17:06.254Z,2023-01-31T09:18:57Z,3998920561,140,44.8,3998920575,213,0.7,3998920567,141,64.3,3998920559,56,Back,4005158347,178,,3998920557,157,,3998920571,212,53.9,3998920577,1,,4y9ghbncgfgpv4qd604g8jw15,J. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501383001,151,1,1,15,34,5jjqm8h6qm1w4s5f93uubhdrj,0,36.6,51.2,2023-01-28T15:17:09.082Z,2023-01-31T09:19:07Z,3998920861,141,69.7,3998920863,212,20.2,3998920859,140,51.7,4005158563,388,,3998920855,168,,3998920865,213,0.7,3998920857,56,Center,3998920853,3,,dxndu5lwom3srja7xhiadmdw5,J. Clarke-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501383107,125,1,1,15,37,80jtkz2echk6yyyb9e2595cxr,1,41.3,42.7,2023-01-28T15:17:11.974Z,2023-01-31T09:19:17Z,3998921465,141,30.3,4005158823,388,,3998921469,213,5.8,3998921467,212,20.0,3998921459,155,,3998921461,56,Center,3998921463,140,58.6,,,,9kacd96xriqrc23e0a8vzov3e,R. Towler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501383175,126,1,1,15,38,80jtkz2echk6yyyb9e2595cxr,1,58.6,30.3,2023-01-28T15:17:13.227Z,2023-01-31T09:19:37Z,3998921801,140,39.3,3998921793,3,,3998921803,141,38.0,3998921807,213,2.9,4005159229,388,,3998921805,212,20.9,3998921795,56,Back,,,,f4l762ob8j0izfocnmofytcyd,R. Tunnicliffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501383187,127,49,1,15,41,80jtkz2echk6yyyb9e2595cxr,1,39.6,38.5,2023-01-28T15:17:16.534Z,2023-01-31T09:19:45Z,,,,,,,,,,,,,,,,,,,,,,,,,cn988bjn09tb806b05wgp7ys5,S. Raggett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501383317,128,1,1,15,42,80jtkz2echk6yyyb9e2595cxr,1,38.7,37.3,2023-01-28T15:17:17.068Z,2023-01-31T09:19:50Z,3998922597,140,14.7,3998922601,212,25.2,3998922603,213,3.1,4005159735,178,,3998922595,56,Back,3998922599,141,38.0,,,,,,,cn988bjn09tb806b05wgp7ys5,S. Raggett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
