id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/9/value,qualifier/15/value,qualifier/16/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/14/value,qualifier/20/id,qualifier/20/qualifierId,assist
2488625559,179,44,1,22,46,8rfydplrc9ki0sirqi0drcybk,1,65.4,21.6,2022-12-02T20:09:21.151Z,2022-12-05T09:29:48Z,3931619323,286,,3931619339,233,188,3931619321,56,Center,,,,,,,,,,,,,,,,74fouzsgp25muot2pp6as5otl,D. Batty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488625555,188,44,1,22,46,8b523ujgl21tbc01me65q0aoh,0,34.6,78.4,2022-12-02T20:09:21.152Z,2022-12-05T04:10:54Z,3931619305,56,Back,3931619307,285,,3931619345,233,179,,,,,,,,,,,,,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488625581,180,1,1,22,46,8rfydplrc9ki0sirqi0drcybk,1,60.2,24.6,2022-12-02T20:09:21.219Z,2022-12-05T09:29:48Z,3931619437,141,32.5,3931619435,140,61.7,3931619429,3,,3934862207,388,,3931619441,213,1.3,3931619439,212,5.6,3931619431,56,Center,,,,74fouzsgp25muot2pp6as5otl,D. Batty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488625597,181,1,1,22,49,8rfydplrc9ki0sirqi0drcybk,1,61.7,32.5,2022-12-02T20:09:24.118Z,2022-12-05T04:11:20Z,3934862333,388,,3931619547,141,20.1,3931619541,3,,3931619545,140,59.1,3931619549,212,8.9,3931619551,213,4.4,3931619543,56,Right,,,,8d6o15wvepi7do7e0ubjeoga2,G. Garner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488625609,182,61,1,22,51,8rfydplrc9ki0sirqi0drcybk,1,59.1,20.1,2022-12-02T20:09:25.709Z,2022-12-05T04:11:52Z,3934862481,21,,3934862401,178,,3931619621,56,Right,,,,,,,,,,,,,,,,74fouzsgp25muot2pp6as5otl,D. Batty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488625633,189,1,1,22,52,8b523ujgl21tbc01me65q0aoh,0,47.4,75.3,2022-12-02T20:09:27.261Z,2022-12-05T04:12:01Z,3931619739,157,,3934862529,178,,3931619745,141,55.5,3931619741,56,Back,3931619751,1,,3931619743,140,36.8,3931619749,213,4.0,3931619747,212,17.5,d3si5voqkdc8did5gkp67tg5w,C. Humphreys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488625657,183,1,1,22,54,8rfydplrc9ki0sirqi0drcybk,0,60.8,56.7,2022-12-02T20:09:29.614Z,2022-12-05T04:12:04Z,3931619865,141,20.4,3934862541,178,,3931619861,56,Right,3931619863,140,87.0,3931619869,213,5.6,3931620027,1,,3931619859,155,,3931619867,212,37.0,7ht3grz484ru1bcgp9gn7d2i1,C. Morton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488625665,190,49,1,22,59,8b523ujgl21tbc01me65q0aoh,1,11.6,83.6,2022-12-02T20:09:33.738Z,2022-12-05T04:12:14Z,,,,,,,,,,,,,,,,,,,,,,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488625697,191,1,1,23,0,8b523ujgl21tbc01me65q0aoh,0,12.6,97.7,2022-12-02T20:09:35.558Z,2022-12-05T04:12:17Z,3931620083,212,26.2,3931620081,141,82.9,3931620085,213,5.9,3931620077,56,Back,3931620075,155,,3931620079,140,35.6,3934862581,178,,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488625725,184,8,1,23,2,8rfydplrc9ki0sirqi0drcybk,1,67,14.9,2022-12-02T20:09:36.916Z,2022-12-05T04:12:40Z,3934862643,178,,3934540809,385,,3931620271,15,,3931620215,56,Right,,,,,,,,,,,,,74fouzsgp25muot2pp6as5otl,D. Batty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488625745,192,1,1,23,4,8b523ujgl21tbc01me65q0aoh,1,28.1,83.5,2022-12-02T20:09:39.172Z,2022-12-05T04:12:57Z,3931620349,141,83.5,3931620351,212,18.2,3931620343,155,,3931620353,213,0.0,3934862713,178,,3931620345,56,Back,3931620347,140,45.4,,,,d3si5voqkdc8did5gkp67tg5w,C. Humphreys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488625777,194,61,1,23,5,8b523ujgl21tbc01me65q0aoh,0,45.4,83.5,2022-12-02T20:09:40.673Z,2022-12-05T04:13:13Z,3934862755,21,,3931620487,56,Back,3934862757,388,,,,,,,,,,,,,,,,,1feu2co3n49llnckcxffuo79x,F. Ladapo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488625765,185,49,1,23,7,8rfydplrc9ki0sirqi0drcybk,1,51.9,25.2,2022-12-02T20:09:41.821Z,2022-12-05T04:13:21Z,,,,,,,,,,,,,,,,,,,,,,,,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488625787,186,1,1,23,7,8rfydplrc9ki0sirqi0drcybk,0,51.9,25.2,2022-12-02T20:09:41.851Z,2022-12-05T04:13:23Z,3934862797,178,,3931620513,213,5.5,3931620505,56,Right,3931620507,140,56.8,3931620509,141,17.9,3931620511,212,7.1,,,,,,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488625767,193,43,1,23,7,8b523ujgl21tbc01me65q0aoh,1,0,0,2022-12-02T20:09:42.077Z,2022-12-02T20:11:29Z,3931620447,213,2.7,3931620445,212,47.3,3931620439,56,Back,3931625007,144,12,3931620441,140,26.6,3931620443,141,30.3,,,,,,,1feu2co3n49llnckcxffuo79x,F. Ladapo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488625801,195,1,1,23,8,8b523ujgl21tbc01me65q0aoh,0,41,86.8,2022-12-02T20:09:43.468Z,2022-12-05T04:13:33Z,3931620575,140,50.7,3931620579,212,11.1,3931620573,56,Left,3934862829,178,,3931620581,213,5.9,3931620577,141,80.2,,,,,,,b7lmlxy1s3atzgtud5ofsc92h,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489238871,1038,83,1,23,10,8b523ujgl21tbc01me65q0aoh,1,40,85.4,2022-12-02T20:09:44.751Z,2022-12-05T04:52:43Z,3934881351,399,167685,,,,,,,,,,,,,,,,,,,,,,b7lmlxy1s3atzgtud5ofsc92h,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488625823,187,1,1,23,10,8rfydplrc9ki0sirqi0drcybk,1,59.1,21.3,2022-12-02T20:09:44.770Z,2022-12-05T04:13:43Z,3931620697,56,Right,3934862883,178,,3931620705,213,5.2,3931620699,140,64.3,3931620701,141,6.5,3931620703,212,11.4,,,,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488625839,188,1,1,23,11,8rfydplrc9ki0sirqi0drcybk,1,64.3,6.5,2022-12-02T20:09:46.131Z,2022-12-05T04:13:46Z,3931620799,141,6.1,3931620795,56,Right,3931620801,212,11.4,3931620797,140,53.4,3934862919,178,,3931620803,213,3.2,,,,,,,74fouzsgp25muot2pp6as5otl,D. Batty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488625859,189,1,1,23,13,8rfydplrc9ki0sirqi0drcybk,1,53.4,6.1,2022-12-02T20:09:48.409Z,2022-12-05T04:13:50Z,3931620883,213,0.5,3931620881,212,26.0,3931620877,140,75.7,3931620875,56,Center,3934862939,178,,3931620879,141,22.8,3931620873,155,,,,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488625867,190,1,1,23,15,8rfydplrc9ki0sirqi0drcybk,0,75.7,22.8,2022-12-02T20:09:49.859Z,2022-12-05T04:14:05Z,3931620937,56,Center,3934862989,178,,3934541437,156,,3934862991,21,,3931620941,140,70.1,3931620945,141,29.4,3931620949,212,7.4,3931620951,213,2.5,74fouzsgp25muot2pp6as5otl,D. Batty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488625881,196,1,1,23,16,8b523ujgl21tbc01me65q0aoh,0,36.5,83.3,2022-12-02T20:09:51.098Z,2022-12-05T04:14:11Z,3931621049,141,58.8,3931621051,212,18.3,3934863017,178,,3931621041,56,Back,3931621053,213,5.1,3931621047,140,43.6,,,,,,,d3si5voqkdc8did5gkp67tg5w,C. Humphreys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488625917,191,1,1,23,18,8rfydplrc9ki0sirqi0drcybk,1,62.7,46.2,2022-12-02T20:09:53.610Z,2022-12-05T04:14:22Z,3934541549,212,6.9,3934863057,389,,3934541551,213,5.9,3931621251,56,Center,3934541545,140,68.8,3934541547,141,42.5,,,,,,,f1rmwe24zg4697bqpc3z0y40l,J. Vela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488625921,192,49,1,23,20,8rfydplrc9ki0sirqi0drcybk,1,59.6,46.6,2022-12-02T20:09:55.091Z,2022-12-05T04:14:33Z,,,,,,,,,,,,,,,,,,,,,,,,,8d6o15wvepi7do7e0ubjeoga2,G. Garner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488625939,193,50,1,23,23,8rfydplrc9ki0sirqi0drcybk,1,61.3,45.3,2022-12-02T20:09:57.875Z,2022-12-05T07:29:19Z,3931621351,286,,3931621375,233,197,3931621349,56,Center,,,,,,,,,,,,,,,,8d6o15wvepi7do7e0ubjeoga2,G. Garner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488625937,197,7,1,23,23,8b523ujgl21tbc01me65q0aoh,1,38.7,54.7,2022-12-02T20:09:58.354Z,2022-12-05T04:15:08Z,3934863189,178,,3934541819,383,,3931621347,285,,3931621353,233,193,3931621345,56,Back,,,,,,,,,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488625941,198,49,1,23,25,8b523ujgl21tbc01me65q0aoh,1,33.7,63,2022-12-02T20:10:00.056Z,2022-12-05T04:15:28Z,,,,,,,,,,,,,,,,,,,,,,,,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488626013,199,1,1,23,26,8b523ujgl21tbc01me65q0aoh,1,34.7,69.3,2022-12-02T20:10:01.305Z,2022-12-05T04:15:33Z,3931621791,56,Back,3931621795,141,92.0,3931621799,213,0.9,3931621793,140,46.8,3934863377,178,,3931621797,212,20.0,,,,,,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488626017,200,3,1,23,34,8b523ujgl21tbc01me65q0aoh,0,88.8,82.2,2022-12-02T20:10:09.262Z,2022-12-05T04:15:50Z,3934863481,178,,3931621809,286,,3931621927,233,194,3934542077,465,,3931621807,56,Left,,,,,,,,,,1feu2co3n49llnckcxffuo79x,F. Ladapo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488626029,194,7,1,23,35,8rfydplrc9ki0sirqi0drcybk,1,11.2,17.8,2022-12-02T20:10:10.496Z,2022-12-05T04:15:54Z,3934542091,385,,3934863507,389,,3931621911,233,200,3931621903,56,Back,3931621901,167,,3931621905,285,,,,,,,,b5j2ib54sum2pmzthjmfmr55h,A. Nsiala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488626115,195,5,1,23,37,8rfydplrc9ki0sirqi0drcybk,0,10.6,-1.5,2022-12-02T20:10:12.433Z,2022-12-05T04:15:58Z,3931623901,233,201,3931622353,347,,3931622351,56,Back,,,,,,,,,,,,,,,,b5j2ib54sum2pmzthjmfmr55h,A. Nsiala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488626149,201,5,1,23,37,8b523ujgl21tbc01me65q0aoh,1,89.4,101.5,2022-12-02T20:10:12.433Z,2022-12-05T04:15:58Z,3931622491,347,,3931623897,233,195,3931622489,56,Left,,,,,,,,,,,,,,,,1feu2co3n49llnckcxffuo79x,F. Ladapo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488626235,202,1,1,23,54,8b523ujgl21tbc01me65q0aoh,1,87.9,100,2022-12-02T20:10:29.480Z,2022-12-05T04:16:02Z,3931622961,140,75.3,3931622965,212,20.1,3931622957,107,,3931622963,141,79.4,3931622959,56,Left,3931622967,213,4.0,,,,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488626243,203,1,1,24,1,8b523ujgl21tbc01me65q0aoh,1,68.4,59,2022-12-02T20:10:36.646Z,2022-12-05T04:16:06Z,3931623023,212,9.7,3931623025,213,5.4,3931623021,141,48.1,3934863583,178,,3931623015,56,Center,3931623019,140,74.3,,,,,,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488626261,204,1,1,24,3,8b523ujgl21tbc01me65q0aoh,1,74,49.4,2022-12-02T20:10:38.132Z,2022-12-05T04:16:11Z,3931623107,56,Center,3931623113,212,9.5,3934863615,178,,3931623115,213,2.9,3931623109,140,65.2,3931623111,141,52.8,,,,,,,28izur14k14lcgegg8qede7yt,C. Chaplin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488626281,205,1,1,24,5,8b523ujgl21tbc01me65q0aoh,1,66.2,52.5,2022-12-02T20:10:40.262Z,2022-12-05T04:16:14Z,3931623237,212,22.0,3934863641,178,,3931623233,140,69.9,3931623239,213,1.4,3931623235,141,84.4,3931623231,56,Left,,,,,,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488626293,206,1,1,24,7,8b523ujgl21tbc01me65q0aoh,1,69.4,86,2022-12-02T20:10:42.698Z,2022-12-05T04:16:20Z,3931623325,140,76.5,3934863667,178,,3931623323,56,Left,3931623329,212,8.7,3931623331,213,5.7,3931623327,141,79.3,,,,,,,d3si5voqkdc8did5gkp67tg5w,C. Humphreys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488626299,207,1,1,24,8,8b523ujgl21tbc01me65q0aoh,1,76.5,79.3,2022-12-02T20:10:43.570Z,2022-12-05T04:16:25Z,3931623361,140,74.4,3931623365,212,7.1,3931623363,141,69.4,3931623359,56,Center,3934863695,178,,3931623367,213,4.4,,,,,,,b7lmlxy1s3atzgtud5ofsc92h,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488626313,208,1,1,24,10,8b523ujgl21tbc01me65q0aoh,1,74.6,69.4,2022-12-02T20:10:45.291Z,2022-12-05T04:16:34Z,3931623451,141,73.2,3931623449,140,85.3,3931623455,213,0.2,3931623971,154,,3934863719,178,,3931623453,212,11.5,3931623447,56,Center,3931623969,210,13,28izur14k14lcgegg8qede7yt,C. Chaplin,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2488626315,209,13,1,24,12,8b523ujgl21tbc01me65q0aoh,1,85.8,70.7,2022-12-02T20:10:46.872Z,2022-12-05T04:16:34Z,3934863743,178,,3931623979,55,208,3931623465,56,Center,3931623989,231,53.2,3931623463,64,,3931623987,230,98.6,3931623975,29,,3931623973,81,,b7lmlxy1s3atzgtud5ofsc92h,K. Edwards,3931623983,102,35.8,3931623601,20,3931623461,22,,3931623985,103,3931623977,154,,,,,,44.4,,,,,,,,,,,,,,,,,,,,,,
2488626331,196,5,1,24,14,8rfydplrc9ki0sirqi0drcybk,1,-1.4,63.6,2022-12-02T20:10:48.851Z,2022-12-05T04:16:36Z,3931623575,346,,3931623573,56,Back,3931623581,233,210,,,,,,,,,,,,,,,,b5j2ib54sum2pmzthjmfmr55h,A. Nsiala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488626323,210,5,1,24,14,8b523ujgl21tbc01me65q0aoh,0,101.4,36.4,2022-12-02T20:10:48.851Z,2022-12-05T04:16:37Z,3931623589,233,196,3931623499,56,Center,3931623503,346,,,,,,,,,,,,,,,,,b7lmlxy1s3atzgtud5ofsc92h,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488626497,197,1,1,24,36,8rfydplrc9ki0sirqi0drcybk,1,3.7,47.5,2022-12-02T20:11:10.960Z,2022-12-05T04:16:42Z,3931624567,237,,3931624555,56,Back,3931624553,124,,3931624559,141,24.3,3931624563,213,5.1,3931624557,140,10.4,3931624561,212,17.3,,,,4e1c6yk50fl8hnwv6u1132j85,J. Lynch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488626511,198,1,1,24,41,8rfydplrc9ki0sirqi0drcybk,0,13.5,15.2,2022-12-02T20:11:16.584Z,2022-12-05T04:16:44Z,3931624677,213,0.3,3931624669,56,Center,3934863785,178,,3931624673,141,37.7,3931624679,1,,3931624675,212,47.6,3931624671,140,56.4,3931624667,155,,b5j2ib54sum2pmzthjmfmr55h,A. Nsiala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488626537,211,1,1,24,44,8b523ujgl21tbc01me65q0aoh,1,43.4,69,2022-12-02T20:11:18.977Z,2022-12-05T10:31:22Z,3931624791,56,Center,3931624795,141,50.3,3935054423,388,,3931624789,3,,3931624799,213,5.5,3931624793,140,55.6,3931624797,212,18.0,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488626541,212,49,1,24,45,8b523ujgl21tbc01me65q0aoh,1,55.6,50.3,2022-12-02T20:11:19.762Z,2022-12-05T04:17:02Z,,,,,,,,,,,,,,,,,,,,,,,,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488626553,213,1,1,24,46,8b523ujgl21tbc01me65q0aoh,0,55.6,50.3,2022-12-02T20:11:21.271Z,2022-12-05T04:17:09Z,3931624871,56,Center,3931624875,141,53.1,3934863911,178,,3931624879,213,0.1,3931624873,140,89.3,3931624881,1,,3931624877,212,35.4,,,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488626559,199,49,1,24,50,8rfydplrc9ki0sirqi0drcybk,1,8.2,44.2,2022-12-02T20:11:24.913Z,2022-12-05T04:17:16Z,,,,,,,,,,,,,,,,,,,,,,,,,4e1c6yk50fl8hnwv6u1132j85,J. Lynch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488626597,200,1,1,24,51,8rfydplrc9ki0sirqi0drcybk,1,12.3,42.8,2022-12-02T20:11:26.236Z,2022-12-05T04:17:20Z,3931625153,141,66.3,3934864001,178,,3931625155,212,17.2,3931625149,56,Back,3931625151,140,18.4,3931625157,213,1.2,,,,,,,4e1c6yk50fl8hnwv6u1132j85,J. Lynch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488626625,201,1,1,24,55,8rfydplrc9ki0sirqi0drcybk,1,24.6,62.7,2022-12-02T20:11:30.208Z,2022-12-05T04:17:27Z,3931625325,140,32.3,3931625329,212,17.7,3931625323,56,Back,3931625333,213,5.2,3934864047,178,,3931625327,141,39.5,,,,,,,emuuuhvah1jtq2fqs9ybfovvu,H. Holgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488626641,202,1,1,24,59,8rfydplrc9ki0sirqi0drcybk,0,36.3,40.4,2022-12-02T20:11:33.978Z,2022-12-05T04:17:34Z,3931625431,1,,3931625419,196,,3931625427,212,57.2,3931625421,56,Left,3934864087,178,,3931625425,141,100.0,3931625429,213,0.8,3931625423,140,73.7,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488626643,203,5,1,25,2,8rfydplrc9ki0sirqi0drcybk,0,70.8,101.4,2022-12-02T20:11:37.035Z,2022-12-05T04:17:41Z,3931625433,56,Left,3931625819,233,214,3931625435,347,,,,,,,,,,,,,,,,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488626707,214,5,1,25,2,8b523ujgl21tbc01me65q0aoh,1,29.2,-1.4,2022-12-02T20:11:37.035Z,2022-12-05T04:17:40Z,3931625795,56,Back,3931625803,233,203,3931625797,347,,,,,,,,,,,,,,,,,b7lmlxy1s3atzgtud5ofsc92h,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488626729,215,1,1,25,8,8b523ujgl21tbc01me65q0aoh,1,33,0,2022-12-02T20:11:43.593Z,2022-12-05T04:17:47Z,3931625925,107,,3931625929,140,15.8,3931625937,1,,3931625931,141,15.2,3931625935,213,2.6,3931625927,56,Back,3931625933,212,21.5,,,,6bejhzrjgg7dz6cp6s45rah91,J. Donacien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488626747,216,1,1,25,13,8b523ujgl21tbc01me65q0aoh,1,17.6,22.5,2022-12-02T20:11:47.845Z,2022-12-05T04:17:54Z,3931626031,141,50.6,3934864221,178,,3931626035,213,1.8,3931626033,212,19.6,3931626027,56,Back,3931626029,140,13.4,,,,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488626809,217,1,1,25,16,8b523ujgl21tbc01me65q0aoh,1,13.6,50.6,2022-12-02T20:11:51.124Z,2022-12-05T04:17:58Z,3931626399,140,18.5,3934864253,178,,3931626403,212,14.4,3931626397,56,Back,3931626405,213,1.2,3931626401,141,70.3,,,,,,,4905drgcc9husos98ppdup4gl,C. Walton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488626843,218,1,1,25,22,8b523ujgl21tbc01me65q0aoh,1,26.1,76.1,2022-12-02T20:11:57.662Z,2022-12-05T04:18:01Z,3934864293,178,,3931626585,212,23.0,3931626581,140,43.3,3931626583,141,97.1,3931626579,56,Back,3931626587,213,0.7,,,,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488626865,219,1,1,25,26,8b523ujgl21tbc01me65q0aoh,1,48.1,96.3,2022-12-02T20:12:01.292Z,2022-12-05T04:18:05Z,3931626687,141,81.8,3931626683,56,Back,3931626689,212,12.9,3931626685,140,40.2,3934864317,178,,3931626691,213,4.0,,,,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488626923,220,1,1,25,30,8b523ujgl21tbc01me65q0aoh,1,41,80,2022-12-02T20:12:04.807Z,2022-12-05T04:18:08Z,3931627015,140,35.6,3931627013,56,Back,3934864347,178,,3931627021,212,22.2,3931627025,213,4.5,3931627017,141,48.5,,,,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488626949,221,1,1,25,36,8b523ujgl21tbc01me65q0aoh,1,41,36.1,2022-12-02T20:12:11.135Z,2022-12-05T04:18:11Z,3931627155,141,61.1,3931627151,56,Back,3931627153,140,35.3,3931627159,213,1.9,3934864367,178,,3931627157,212,18.0,,,,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488626977,222,1,1,25,39,8b523ujgl21tbc01me65q0aoh,1,41.6,62.3,2022-12-02T20:12:13.814Z,2022-12-05T04:18:17Z,3931627295,213,0.1,3931627291,141,63.1,3931627293,212,4.1,3934864407,178,,3931627289,140,45.5,3931627287,56,Back,,,,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488627005,223,1,1,25,40,8b523ujgl21tbc01me65q0aoh,1,45.5,63.1,2022-12-02T20:12:15.294Z,2022-12-05T04:18:20Z,3931627419,56,Back,3931627427,213,3.4,3934864431,178,,3931627425,212,11.4,3931627421,140,34.9,3931627423,141,59.6,,,,,,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488627009,224,1,1,25,44,8b523ujgl21tbc01me65q0aoh,0,39.2,64.6,2022-12-02T20:12:19.031Z,2022-12-05T04:18:24Z,3931627433,140,51.6,3934864475,178,,3931627439,213,5.7,3931627435,141,53.1,3931627431,56,Center,3931627437,212,15.2,,,,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489239835,1161,67,1,25,45,8rfydplrc9ki0sirqi0drcybk,1,55.8,43.8,2022-12-02T20:12:19.866Z,2022-12-05T09:29:49Z,3934884721,233,1141,,,,,,,,,,,,,,,,,,,,,,8d6o15wvepi7do7e0ubjeoga2,G. Garner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489239833,1141,67,1,25,45,8b523ujgl21tbc01me65q0aoh,0,44.2,56.2,2022-12-02T20:12:19.867Z,2022-12-05T04:58:51Z,3934884725,233,1161,,,,,,,,,,,,,,,,,,,,,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
