id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,assist,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,keyPass,qualifier/12/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/15/value,qualifier/17/value,qualifier/18/value
2516971569,5,1,1,0,34,5qwskbjpa17fvmtuu5qijy7cz,0,42.4,15.3,2023-03-07T19:47:21.157Z,2023-03-10T09:59:54Z,4081124069,140,55.9,4081124071,141,6.7,4081124065,3,,4081124073,212,15.3,4085091347,178,,4081124067,56,Right,4081124075,213,5.9,,,,a5cmnj0nhdbux68291ipqcei2,D. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517535933,876,44,1,0,36,8b523ujgl21tbc01me65q0aoh,1,45.6,91.9,2023-03-07T19:47:23.020Z,2023-03-10T11:38:26Z,4084089315,285,,4084089313,56,Back,4084151817,233,774,,,,,,,,,,,,,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517535937,774,44,1,0,36,5qwskbjpa17fvmtuu5qijy7cz,0,54.4,8.1,2023-03-07T19:47:23.021Z,2023-03-10T09:59:58Z,4084151835,233,876,4084089335,286,,4084089333,56,Right,,,,,,,,,,,,,,,,2asjeedy6igcuixqktdmk5k2x,M. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517535957,877,1,1,0,36,8b523ujgl21tbc01me65q0aoh,1,44.4,93.1,2023-03-07T19:47:23.126Z,2023-03-10T11:38:27Z,4084089453,141,90.8,4084089451,140,55.6,4084089447,3,,4084089457,213,6.2,4084089449,56,Left,4084089455,212,11.9,4085091565,388,,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516971581,7,43,1,0,37,8b523ujgl21tbc01me65q0aoh,1,0,0,2023-03-07T19:47:23.650Z,2023-03-07T19:47:37Z,4081124125,56,Back,4081124677,144,44,4081124127,285,0,4081124141,233,6,,,,,,,,,,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516971575,6,43,1,0,37,5qwskbjpa17fvmtuu5qijy7cz,1,0,0,2023-03-07T19:47:23.651Z,2023-03-07T19:47:43Z,4081124107,286,0,4081125079,144,44,4081124105,56,Right,,,,,,,,,,,,,,,,2asjeedy6igcuixqktdmk5k2x,M. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517535959,878,61,1,0,37,8b523ujgl21tbc01me65q0aoh,1,55.6,90.8,2023-03-07T19:47:23.723Z,2023-03-10T10:00:18Z,4085091935,21,,4084089461,56,Left,4085091937,178,,,,,,,,,,,,,,,,,7fpcipp26a9fqes841ad7lh3p,N. Broadhead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516971637,9,4,1,0,37,8b523ujgl21tbc01me65q0aoh,1,48.3,97.5,2023-03-07T19:47:23.882Z,2023-03-10T10:01:02Z,4084090083,294,,4081124979,233,8,4081124367,13,,4081124373,152,,4081124371,56,Back,4081124375,286,,,,,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516971691,8,4,1,0,37,5qwskbjpa17fvmtuu5qijy7cz,0,51.7,2.5,2023-03-07T19:47:23.883Z,2023-03-10T10:01:01Z,4081124679,13,,4081124685,56,Right,4081124691,152,,4081124695,285,,4084089991,294,,4085093103,178,,4081124995,233,9,,,,2asjeedy6igcuixqktdmk5k2x,M. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516971599,8,43,1,0,38,8b523ujgl21tbc01me65q0aoh,1,0,0,2023-03-07T19:47:24.523Z,2023-03-07T19:47:35Z,4081124177,3,0,4081124187,213,6.0,4081124185,212,12.1,4081124179,56,Left,4081124181,140,55.6,4081124183,141,92.7,4081124573,144,1,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516971601,7,43,1,0,39,5qwskbjpa17fvmtuu5qijy7cz,1,0,0,2023-03-07T19:47:26.116Z,2023-03-07T19:47:42Z,4081125039,144,61,4081124189,56,Back,,,,,,,,,,,,,,,,,,,ex0gkrnzj98vrwpk9tpcfw91x,S. Conneely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516971721,10,1,1,0,49,8b523ujgl21tbc01me65q0aoh,1,43.4,97.4,2023-03-07T19:47:36.382Z,2023-03-10T10:01:07Z,4081124839,56,Back,4081124835,5,,4081124845,212,25.7,4081124841,140,28.7,4081124843,141,67.2,4081124837,152,,4085093235,178,,4081124847,213,4.1,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516971755,11,1,1,0,52,8b523ujgl21tbc01me65q0aoh,1,29.1,66.3,2023-03-07T19:47:39.199Z,2023-03-10T10:01:09Z,4081125003,141,54.6,4081124999,56,Back,4081125001,140,42.9,4081125011,213,5.8,4081125007,212,16.5,4085093259,178,,,,,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516971777,12,1,1,0,55,8b523ujgl21tbc01me65q0aoh,1,38.6,49.6,2023-03-07T19:47:41.564Z,2023-03-10T10:01:11Z,4081125147,212,20.8,4085093349,178,,4081125143,140,30.3,4081125141,56,Back,4081125149,213,4.3,4081125145,141,21.9,,,,,,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516971799,13,1,1,0,57,8b523ujgl21tbc01me65q0aoh,1,30.4,17.7,2023-03-07T19:47:44.399Z,2023-03-10T10:01:14Z,4081125243,56,Back,4085093481,178,,4081125249,212,8.4,4081125245,140,31.2,4081125251,213,1.5,4081125247,141,30.0,,,,,,,6bejhzrjgg7dz6cp6s45rah91,J. Donacien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516971825,14,1,1,0,58,8b523ujgl21tbc01me65q0aoh,0,31.3,28.9,2023-03-07T19:47:45.422Z,2023-03-10T10:01:19Z,4081125339,140,71.0,4081125335,155,,4081125345,213,5.9,4081125341,141,5.5,4085093599,178,,4081125343,212,44.6,4081125337,56,Right,4081125347,1,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516971849,9,1,1,1,3,5qwskbjpa17fvmtuu5qijy7cz,1,22.7,86,2023-03-07T19:47:49.745Z,2023-03-10T10:01:22Z,4081125473,212,12.9,4081125465,3,,4081125471,141,87.7,4081125469,140,34.9,4085093735,388,,4081125475,213,0.1,4081125467,56,Back,,,,4eyngv286u5zbtppuih1g67s9,M. Sangare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516971853,10,49,1,1,4,5qwskbjpa17fvmtuu5qijy7cz,1,34.9,87.7,2023-03-07T19:47:51.303Z,2023-03-10T10:01:26Z,,,,,,,,,,,,,,,,,,,,,,,,,a5cmnj0nhdbux68291ipqcei2,D. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516971885,11,1,1,1,6,5qwskbjpa17fvmtuu5qijy7cz,1,19,93.5,2023-03-07T19:47:53.140Z,2023-03-10T10:01:30Z,4081125667,140,6.2,4081125665,56,Back,4081125671,212,13.8,4081125669,141,88.9,4085093853,178,,4081125673,213,3.4,,,,,,,a5cmnj0nhdbux68291ipqcei2,D. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516971901,12,1,1,1,7,5qwskbjpa17fvmtuu5qijy7cz,0,6.2,88.9,2023-03-07T19:47:54.135Z,2023-03-10T10:01:33Z,4081125755,213,0.3,4081125759,1,,4081125751,212,32.3,4081125747,141,100.0,4081125739,157,,4085093899,178,,4081125741,56,Back,4081125743,140,35.9,4eyngv286u5zbtppuih1g67s9,M. Sangare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516971911,13,5,1,1,11,5qwskbjpa17fvmtuu5qijy7cz,0,40.6,101.5,2023-03-07T19:47:57.498Z,2023-03-10T10:01:37Z,4081126081,233,15,4081125801,347,,4081125799,56,Back,,,,,,,,,,,,,,,,4eyngv286u5zbtppuih1g67s9,M. Sangare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516971967,15,5,1,1,11,8b523ujgl21tbc01me65q0aoh,1,59.4,-1.5,2023-03-07T19:47:57.498Z,2023-03-10T10:01:36Z,4081126071,233,13,4081126043,347,,4081126041,56,Right,,,,,,,,,,,,,,,,6b7fxcw7upr57pku6gf6dteqd,K. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516971987,16,1,1,1,16,8b523ujgl21tbc01me65q0aoh,1,54.7,0,2023-03-07T19:48:02.799Z,2023-03-10T10:01:39Z,4081126189,213,1.3,4081126185,141,12.8,4081126183,140,57.7,4081126181,56,Right,4081126179,107,,4081126187,212,10.5,,,,,,,6bejhzrjgg7dz6cp6s45rah91,J. Donacien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516971999,17,1,1,1,16,8b523ujgl21tbc01me65q0aoh,1,57.7,12.8,2023-03-07T19:48:03.438Z,2023-03-10T10:01:43Z,4081126277,213,5.4,4081126275,212,7.3,4081126273,141,4.6,4085094177,178,,4081126271,140,62.2,4081126269,56,Right,,,,,,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516972023,18,1,1,1,18,8b523ujgl21tbc01me65q0aoh,0,62.2,4.6,2023-03-07T19:48:05.290Z,2023-03-10T10:01:47Z,4081126403,140,56.0,4081126407,141,10.0,4081126411,212,7.5,4081126399,56,Right,4081126413,213,2.6,4085094335,178,,,,,,,,6bejhzrjgg7dz6cp6s45rah91,J. Donacien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516972385,16,4,1,1,19,5qwskbjpa17fvmtuu5qijy7cz,1,40.8,88.9,2023-03-07T19:48:06.145Z,2023-03-10T10:03:09Z,4081128141,286,,4081128145,233,21,4081128139,152,,4081128135,10,,4081128137,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516972369,21,4,1,1,19,8b523ujgl21tbc01me65q0aoh,0,59.2,11.1,2023-03-07T19:48:06.146Z,2023-03-10T10:03:09Z,4085096529,389,,4081128057,152,,4081128165,233,16,4081128741,10,,4081128055,56,Right,4081128061,285,,,,,,,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516972125,14,43,1,1,29,5qwskbjpa17fvmtuu5qijy7cz,1,0,0,2023-03-07T19:48:16.219Z,2023-03-07T19:50:05Z,4081126917,233,19,4081132143,144,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516972137,19,43,1,1,29,8b523ujgl21tbc01me65q0aoh,1,0,0,2023-03-07T19:48:16.219Z,2023-03-07T19:50:12Z,4081132405,144,27,4081126949,53,74944,4081126947,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516972349,15,43,1,1,49,5qwskbjpa17fvmtuu5qijy7cz,1,0,0,2023-03-07T19:48:36.314Z,2023-03-07T19:50:03Z,4081127971,233,20,4081127961,55,14,4081132003,144,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516972317,20,43,1,1,49,8b523ujgl21tbc01me65q0aoh,1,0,0,2023-03-07T19:48:36.314Z,2023-03-07T19:50:10Z,4081132325,144,28,4081127795,55,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516972473,17,1,1,2,3,5qwskbjpa17fvmtuu5qijy7cz,0,38.5,88.7,2023-03-07T19:48:49.598Z,2023-03-10T10:04:00Z,4081128597,213,5.0,4081128581,5,,4081128585,196,,4081128589,56,Right,4081128593,141,0.0,4085097571,178,,4081128591,140,56.2,4081128587,152,,4eyngv286u5zbtppuih1g67s9,M. Sangare,4081128599,1,4081128595,212,64.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516972475,18,5,1,2,7,5qwskbjpa17fvmtuu5qijy7cz,0,56.8,-2,2023-03-07T19:48:53.695Z,2023-03-10T10:04:04Z,4081128603,347,,4081128601,56,Right,4081128773,233,22,,,,,,,,,,,,,,,,4eyngv286u5zbtppuih1g67s9,M. Sangare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516972505,22,5,1,2,7,8b523ujgl21tbc01me65q0aoh,1,43.2,102,2023-03-07T19:48:53.695Z,2023-03-10T10:04:04Z,4081128739,347,,4081128755,233,18,4081128737,56,Back,,,,,,,,,,,,,,,,6bejhzrjgg7dz6cp6s45rah91,J. Donacien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516972527,23,1,1,2,9,8b523ujgl21tbc01me65q0aoh,1,42.5,100,2023-03-07T19:48:56.271Z,2023-03-10T10:04:08Z,4081128857,56,Center,4081128867,1,,4081128865,213,5.9,4081128861,141,78.8,4081128859,140,78.5,4081128855,107,,4081128863,212,41.0,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516972599,24,1,1,2,11,8b523ujgl21tbc01me65q0aoh,1,78.5,78.8,2023-03-07T19:48:58.326Z,2023-03-10T10:04:13Z,4081129227,140,86.7,4081129225,56,Left,4081129229,141,92.0,4085097941,388,,4081129233,213,0.8,4081129223,3,,4081129231,212,12.4,,,,1feu2co3n49llnckcxffuo79x,F. Ladapo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516972613,25,1,1,2,18,8b523ujgl21tbc01me65q0aoh,0,93.9,87.5,2023-03-07T19:49:05.087Z,2023-03-10T10:04:24Z,4081129313,213,0.3,4081129309,141,88.7,4081129305,56,Left,4081129311,212,3.0,4081129307,140,96.6,4085098263,178,,,,,,,,6o9v88iiwvbulajrwpd7uvkr9,M. Luongo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516972615,19,49,1,2,20,5qwskbjpa17fvmtuu5qijy7cz,1,4.5,10.7,2023-03-07T19:49:06.935Z,2023-03-10T10:04:30Z,,,,,,,,,,,,,,,,,,,,,,,,,2asjeedy6igcuixqktdmk5k2x,M. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516972637,20,1,1,2,20,5qwskbjpa17fvmtuu5qijy7cz,0,4.4,10.9,2023-03-07T19:49:07.019Z,2023-03-10T10:04:35Z,4081129417,213,5.1,4085098541,178,,4081129407,157,,4081129413,141,7.3,4081129409,56,Back,4081129411,140,5.4,4081129415,212,2.7,4081129419,1,,2asjeedy6igcuixqktdmk5k2x,M. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516972631,26,61,1,2,20,8b523ujgl21tbc01me65q0aoh,1,97.4,89.3,2023-03-07T19:49:07.182Z,2023-03-10T10:04:39Z,4081129381,56,Left,4085098641,178,,,,,,,,,,,,,,,,,,,,7fpcipp26a9fqes841ad7lh3p,N. Broadhead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516972647,21,61,1,2,20,5qwskbjpa17fvmtuu5qijy7cz,1,5.4,7.3,2023-03-07T19:49:07.272Z,2023-03-10T10:05:39Z,4081129447,56,Back,4085100527,388,,,,,,,,,,,,,,,,,,,,2asjeedy6igcuixqktdmk5k2x,M. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516972665,22,5,1,2,22,5qwskbjpa17fvmtuu5qijy7cz,0,7.6,-1.2,2023-03-07T19:49:08.605Z,2023-03-10T10:06:15Z,4081129521,56,Back,4081129541,233,27,4081129523,347,,,,,,,,,,,,,,,,,2asjeedy6igcuixqktdmk5k2x,M. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516972651,27,5,1,2,22,8b523ujgl21tbc01me65q0aoh,1,92.4,101.2,2023-03-07T19:49:08.605Z,2023-03-10T10:06:15Z,4081129463,56,Left,4081129465,347,,4081129529,233,22,,,,,,,,,,,,,,,,7fpcipp26a9fqes841ad7lh3p,N. Broadhead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516972717,28,1,1,2,30,8b523ujgl21tbc01me65q0aoh,1,94.6,100,2023-03-07T19:49:16.874Z,2023-03-10T10:07:42Z,4081129827,141,93.6,4081129821,107,,4081129831,213,3.3,4081129833,1,,4081129823,56,Left,4081129825,140,72.8,4081129829,212,23.4,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516972723,29,1,1,2,33,8b523ujgl21tbc01me65q0aoh,0,72.8,93.6,2023-03-07T19:49:19.811Z,2023-03-10T10:07:54Z,4081129865,213,3.8,4081129863,212,16.8,4081129859,140,60.4,4081129861,141,77.9,4085104429,178,,4081129857,56,Center,,,,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516972733,23,8,1,2,35,5qwskbjpa17fvmtuu5qijy7cz,1,34.8,19.2,2023-03-07T19:49:21.758Z,2023-03-10T10:07:58Z,4084092369,383,,4085104597,178,,4081129931,56,Back,,,,,,,,,,,,,,,,20z2xkmqc3em5dol00ko4sp62,S. Quirk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516972757,24,49,1,2,37,5qwskbjpa17fvmtuu5qijy7cz,1,56.1,18.8,2023-03-07T19:49:24.138Z,2023-03-10T10:08:03Z,,,,,,,,,,,,,,,,,,,,,,,,,20z2xkmqc3em5dol00ko4sp62,S. Quirk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
