id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,keyPass,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/17/value,qualifier/18/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/19/value
2529691131,4,5,1,0,9,ejm092fnt9zoxbpuklzd52ji8,1,42.2,-1.5,2023-04-07T14:01:38.900Z,2023-04-10T06:38:43Z,4169337115,233,9,4169337075,347,,4169337073,56,Back,,,,,,,,,,,,,,,,1yzyn48jb8yd8bc0xywrhg0r9,G. Massey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529690783,9,5,1,0,9,5qwskbjpa17fvmtuu5qijy7cz,0,57.8,101.5,2023-04-07T14:01:38.900Z,2023-04-10T06:38:43Z,4169337173,233,4,4169335425,56,Left,4169335427,347,,,,,,,,,,,,,,,,,4eyngv286u5zbtppuih1g67s9,M. Sangare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529691203,5,1,1,0,23,ejm092fnt9zoxbpuklzd52ji8,0,48.6,0,2023-04-07T14:01:52.887Z,2023-04-10T06:38:46Z,4169337443,212,29.0,4169337439,140,76.1,4169337435,107,,4169337437,56,Right,4169337445,213,0.1,4169337447,1,,4169337441,141,2.5,,,,5n4s7vdp0dx0ndkph7oyg7v1l,W. Forrester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529691245,10,1,1,0,25,5qwskbjpa17fvmtuu5qijy7cz,0,24.4,95.7,2023-04-07T14:01:54.920Z,2023-04-10T06:38:50Z,4169337673,213,0.1,4169337669,141,98.4,4169337671,212,15.8,4169337665,56,Back,4169337663,3,,4178970031,388,,4169337667,140,39.3,,,,74x5iaolqfr7r3on2uuriooyy,D. Tharme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529691313,6,1,1,0,26,ejm092fnt9zoxbpuklzd52ji8,0,63.8,2.9,2023-04-07T14:01:56.048Z,2023-04-10T06:38:55Z,4169337953,140,75.3,4169337955,141,7.7,4178970183,388,,4169337957,212,12.5,4169337949,3,,4169337951,56,Right,4169337959,213,0.3,,,,1yzyn48jb8yd8bc0xywrhg0r9,G. Massey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529691307,11,44,1,0,28,5qwskbjpa17fvmtuu5qijy7cz,1,24.2,92.6,2023-04-07T14:01:57.832Z,2023-04-10T10:09:33Z,4169337927,285,,4169337925,56,Back,4169338021,233,7,,,,,,,,,,,,,,,,74x5iaolqfr7r3on2uuriooyy,D. Tharme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529691319,7,44,1,0,28,ejm092fnt9zoxbpuklzd52ji8,0,75.8,7.4,2023-04-07T14:01:57.833Z,2023-04-10T06:38:59Z,4169337979,286,,4169337977,56,Right,4169338063,233,11,,,,,,,,,,,,,,,,5lngv6xyqc7xanqv8ytifc3px,M. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529691459,12,1,1,0,28,5qwskbjpa17fvmtuu5qijy7cz,1,23.8,92.7,2023-04-07T14:01:57.895Z,2023-04-10T10:09:33Z,4169338687,56,Back,4169338685,3,,4178970493,388,,4169338693,141,86.6,4169338697,213,6.0,4169338695,212,16.1,4169338691,140,38.6,,,,74x5iaolqfr7r3on2uuriooyy,D. Tharme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529691469,13,4,1,0,30,5qwskbjpa17fvmtuu5qijy7cz,1,33.5,86.6,2023-04-07T14:01:59.337Z,2023-04-10T06:39:06Z,4169338743,13,,4169338751,56,Back,4169338755,286,,4169338791,233,8,4169338747,294,,4169338753,152,,,,,,,,dzitwscdk6ogkf6bstbrik53p,S. McConville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529691399,8,4,1,0,30,ejm092fnt9zoxbpuklzd52ji8,0,66.5,13.4,2023-04-07T14:01:59.338Z,2023-04-10T06:39:06Z,4169338383,294,,4169338385,56,Right,4169338831,233,13,4178970585,178,,4169338387,152,,4169338381,13,,4169338389,285,,,,,4y3hm9ljv62c5jswanl0gk5,T. Pett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529691841,14,1,1,0,39,5qwskbjpa17fvmtuu5qijy7cz,1,33.6,86.6,2023-04-07T14:02:08.957Z,2023-04-10T06:39:14Z,4169340593,213,6.1,4178970865,178,,4169340571,155,,4169340589,212,65.3,4169340575,56,Center,4169340573,152,,4169340579,140,95.2,4169340569,5,,7d9la6gbbobi9yie2ejf9uj1l,E. Hamilton,4169340583,141,73.0,4169340599,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529691849,15,61,1,0,45,5qwskbjpa17fvmtuu5qijy7cz,0,95.9,72.9,2023-04-07T14:02:14.486Z,2023-04-10T06:39:18Z,4178971005,178,,4169340629,56,Center,,,,,,,,,,,,,,,,,,,7uhajc3suc68vemamuc3dyvp,S. Whalley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529691827,9,49,1,0,45,ejm092fnt9zoxbpuklzd52ji8,1,2.8,26.7,2023-04-07T14:02:14.813Z,2023-04-10T06:39:24Z,,,,,,,,,,,,,,,,,,,,,,,,,6xjftfuwhkbs39xfc3phdbyl1,N. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529691955,10,1,1,0,47,ejm092fnt9zoxbpuklzd52ji8,0,2.8,26.7,2023-04-07T14:02:16.403Z,2023-04-10T06:39:31Z,4169341195,141,16.2,4169341197,212,41.8,4178971349,178,,4169341201,1,,4169341191,140,42.0,4169341199,213,6.1,4169341185,56,Back,4169341181,157,,6xjftfuwhkbs39xfc3phdbyl1,N. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529691969,11,44,1,0,50,ejm092fnt9zoxbpuklzd52ji8,1,37.2,16.2,2023-04-07T14:02:19.750Z,2023-04-10T10:09:33Z,4169341249,285,,4169341515,233,16,4169341247,56,Back,,,,,,,,,,,,,,,,1yzyn48jb8yd8bc0xywrhg0r9,G. Massey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529691961,16,44,1,0,50,5qwskbjpa17fvmtuu5qijy7cz,0,62.8,83.8,2023-04-07T14:02:19.751Z,2023-04-10T06:39:39Z,4169341227,286,,4169341433,233,11,4169341225,56,Left,,,,,,,,,,,,,,,,dzitwscdk6ogkf6bstbrik53p,S. McConville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531245457,742,61,1,0,50,ejm092fnt9zoxbpuklzd52ji8,1,28.1,27.7,2023-04-07T14:02:19.850Z,2023-04-10T10:09:34Z,4177537577,56,Back,4178974595,15,,4178974597,388,,,,,,,,,,,,,,,,,1yzyn48jb8yd8bc0xywrhg0r9,G. Massey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529691981,17,43,1,0,52,5qwskbjpa17fvmtuu5qijy7cz,1,0,0,2023-04-07T14:02:21.594Z,2023-04-09T18:10:37Z,4169341311,56,Left,4177536611,144,1,4169341315,141,90.3,4169341317,212,6.1,4169341321,213,2.6,4169341313,140,61.8,4169341309,3,0,,,,dzitwscdk6ogkf6bstbrik53p,S. McConville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529692173,12,4,1,0,53,ejm092fnt9zoxbpuklzd52ji8,1,37.9,7.4,2023-04-07T14:02:22.333Z,2023-04-10T06:41:28Z,4169342339,13,,4169342343,56,Back,4169342391,233,18,4169342347,286,,4169342345,152,,4169342341,295,,,,,,,,b0l7hknmc27qttjxv094mi5zp,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529692149,18,4,1,0,53,5qwskbjpa17fvmtuu5qijy7cz,0,62.1,92.6,2023-04-07T14:02:22.334Z,2023-04-10T06:41:28Z,4169342205,13,,4169342207,295,,4169342213,285,,4169342209,56,Left,4169342211,152,,4178974691,178,,4169342415,233,12,,,,7d9la6gbbobi9yie2ejf9uj1l,E. Hamilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529692899,13,1,1,1,18,ejm092fnt9zoxbpuklzd52ji8,0,32.4,13.4,2023-04-07T14:02:47.921Z,2023-04-10T06:41:45Z,4169345879,140,74.0,4169345885,213,0.7,4169345871,5,,4169345877,56,Center,4169345881,141,63.4,4169345875,152,,4169346067,1,,4178975107,178,,1etperk4v88ohoddjdb5dj2l1,J. Stevens,4169345883,212,55.4,4169345873,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529692987,19,1,1,1,21,5qwskbjpa17fvmtuu5qijy7cz,0,29.8,39.1,2023-04-07T14:02:50.928Z,2023-04-10T06:41:50Z,4178975249,178,,4169346239,3,,4169346243,140,38.1,4169346249,213,1.0,4169346241,56,Back,4169346247,212,15.1,4169346245,141,57.2,,,,a2g77lv071rnz76ujh30364tl,H. Rodgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529693053,14,1,1,1,23,ejm092fnt9zoxbpuklzd52ji8,1,68.2,42.4,2023-04-07T14:02:52.763Z,2023-04-10T06:41:58Z,4169346595,213,0.5,4178975481,178,,4169346591,141,49.7,4169346593,212,9.8,4169346587,56,Center,4169346589,140,76.3,,,,,,,4y3hm9ljv62c5jswanl0gk5,T. Pett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529693155,15,2,1,1,24,ejm092fnt9zoxbpuklzd52ji8,1,74.8,50.3,2023-04-07T14:02:54.001Z,2023-04-10T06:42:03Z,4178975647,178,,4169347101,141,60.6,4169351947,7,5lngv6xyqc7xanqv8ytifc3px,4169347099,140,87.8,4169347097,56,Center,,,,,,,,,,4m9vn1q30f1c8ksiyxtei63ft,D. Butterworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529693877,21,55,1,1,24,5qwskbjpa17fvmtuu5qijy7cz,1,13.2,41.3,2023-04-07T14:02:54.002Z,2023-04-10T06:42:04Z,,,,,,,,,,,,,,,,,,,,,,,,,74x5iaolqfr7r3on2uuriooyy,D. Tharme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529693165,16,43,1,1,28,ejm092fnt9zoxbpuklzd52ji8,1,0,0,2023-04-07T14:02:57.579Z,2023-04-07T14:03:26Z,4169347177,250,0,4169347169,17,0,4169347167,22,0,4169347171,56,Center,4169351125,144,39,,,,,,,,,,5lngv6xyqc7xanqv8ytifc3px,M. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529693199,17,43,1,1,29,ejm092fnt9zoxbpuklzd52ji8,1,0,0,2023-04-07T14:02:58.939Z,2023-04-07T14:03:25Z,4169347337,346,0,4169350939,144,5,4169347335,56,Center,4169347715,233,20,,,,,,,,,,,,,5lngv6xyqc7xanqv8ytifc3px,M. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529693257,20,43,1,1,32,5qwskbjpa17fvmtuu5qijy7cz,1,0,0,2023-04-07T14:03:01.826Z,2023-04-07T14:03:28Z,4169347673,346,0,4169351333,144,5,4169347671,56,Back,,,,,,,,,,,,,,,,a2g77lv071rnz76ujh30364tl,H. Rodgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529694163,22,1,1,1,59,5qwskbjpa17fvmtuu5qijy7cz,0,13.2,41.3,2023-04-07T14:03:28.979Z,2023-04-10T06:42:08Z,4169352517,5,,4177583181,157,,4169352529,212,58.1,4178975789,178,,4169352523,56,Center,4169352533,1,,4169352527,141,37.4,4169352531,213,6.2,3wew9tjsjrsoyioiuzd7ve356,L. Jensen,4169352525,140,68.5,4169352521,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529694149,18,44,1,2,3,ejm092fnt9zoxbpuklzd52ji8,1,28.4,67.2,2023-04-07T14:03:32.592Z,2023-04-10T10:09:34Z,4169352637,233,23,4169352467,285,,4169352465,56,Back,,,,,,,,,,,,,,,,6xjftfuwhkbs39xfc3phdbyl1,N. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529694171,23,44,1,2,3,5qwskbjpa17fvmtuu5qijy7cz,0,71.6,32.8,2023-04-07T14:03:32.593Z,2023-04-10T06:42:13Z,4169352761,233,18,4169352579,56,Center,4169352583,286,,,,,,,,,,,,,,,,,f4ef7in4fxoylsy29anhgqep5,A. Pressley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529694155,19,1,1,2,3,ejm092fnt9zoxbpuklzd52ji8,1,25.1,72.6,2023-04-07T14:03:32.697Z,2023-04-10T10:09:34Z,4169354259,3,,4178976085,388,,4169352477,56,Back,4169354269,213,0.9,4169354263,141,79.3,4169354265,212,5.9,4169354261,140,28.6,,,,6xjftfuwhkbs39xfc3phdbyl1,N. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529694215,20,49,1,2,5,ejm092fnt9zoxbpuklzd52ji8,1,19.8,89.9,2023-04-07T14:03:34.586Z,2023-04-10T06:42:21Z,,,,,,,,,,,,,,,,,,,,,,,,,89agv6797txmlw6m4nyhhsa2,A. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529694315,21,1,1,2,7,ejm092fnt9zoxbpuklzd52ji8,0,20.3,91.4,2023-04-07T14:03:36.134Z,2023-04-10T06:42:35Z,4178976401,178,,4169353243,56,Left,4169353251,213,0.2,4169353237,157,,4169353247,141,100.0,4169353245,140,54.3,4169353249,212,36.4,4169353253,1,,89agv6797txmlw6m4nyhhsa2,A. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529694327,22,5,1,2,10,ejm092fnt9zoxbpuklzd52ji8,0,46.2,102,2023-04-07T14:03:39.437Z,2023-04-10T06:42:41Z,4169353277,56,Back,4169356439,233,24,4169353279,347,,,,,,,,,,,,,,,,,89agv6797txmlw6m4nyhhsa2,A. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529694911,24,5,1,2,10,5qwskbjpa17fvmtuu5qijy7cz,1,53.8,-2,2023-04-07T14:03:39.437Z,2023-04-10T06:42:41Z,4169356409,233,22,4169356393,347,,4169356391,56,Right,,,,,,,,,,,,,,,,f4ef7in4fxoylsy29anhgqep5,A. Pressley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529694959,25,1,1,2,36,5qwskbjpa17fvmtuu5qijy7cz,0,69.6,0,2023-04-07T14:04:05.113Z,2023-04-10T06:42:43Z,4169356709,1,,4169356699,56,Right,4169356701,140,89.3,4169356707,213,0.5,4169356697,107,,4169356705,212,23.5,4169356703,141,14.3,,,,2asjeedy6igcuixqktdmk5k2x,M. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529695027,23,1,1,2,37,ejm092fnt9zoxbpuklzd52ji8,1,16.3,88.1,2023-04-07T14:04:06.739Z,2023-04-10T06:42:54Z,4169357061,3,,4169357069,212,7.8,4169357071,213,6.0,4169357065,140,23.5,4178976947,178,,4169357067,141,85.1,4169357063,56,Back,,,,8nzkkwhmox9lgbmwomq1rruju,S. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529695039,24,49,1,2,39,ejm092fnt9zoxbpuklzd52ji8,1,23.5,85.1,2023-04-07T14:04:08.112Z,2023-04-10T06:43:01Z,,,,,,,,,,,,,,,,,,,,,,,,,agvyoqarq5zhflge7bm1hn36d,F. Ojo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529695061,25,1,1,2,39,ejm092fnt9zoxbpuklzd52ji8,1,23.5,85.1,2023-04-07T14:04:08.880Z,2023-04-10T06:43:07Z,4169357219,213,3.1,4169357211,56,Back,4169357217,212,10.4,4169357215,141,85.0,4178977383,178,,4169357213,140,13.6,,,,,,,agvyoqarq5zhflge7bm1hn36d,F. Ojo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529695145,26,1,1,2,40,ejm092fnt9zoxbpuklzd52ji8,0,13.6,85,2023-04-07T14:04:09.792Z,2023-04-10T06:43:33Z,4169357641,1,,4169357839,155,,4169357633,140,72.5,4169357637,212,62.9,4178978171,178,,4169357635,141,100.0,4169357639,213,0.2,4169357631,56,Left,89agv6797txmlw6m4nyhhsa2,A. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529695753,26,5,1,2,44,5qwskbjpa17fvmtuu5qijy7cz,1,29.4,-1.6,2023-04-07T14:04:13.366Z,2023-04-10T06:43:39Z,4169360925,56,Back,4169360927,347,,4169361009,233,27,,,,,,,,,,,,,,,,dzitwscdk6ogkf6bstbrik53p,S. McConville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529695149,27,5,1,2,44,ejm092fnt9zoxbpuklzd52ji8,0,70.6,101.6,2023-04-07T14:04:13.366Z,2023-04-10T06:43:39Z,4169361047,233,26,4169357663,347,,4169357661,56,Left,,,,,,,,,,,,,,,,89agv6797txmlw6m4nyhhsa2,A. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529695865,27,1,1,3,4,5qwskbjpa17fvmtuu5qijy7cz,0,36.7,0,2023-04-07T14:04:34.070Z,2023-04-10T06:43:43Z,4169361563,213,0.6,4169361537,107,,4169361557,212,48.1,4169361547,140,75.6,4169361541,56,Center,4169361569,1,,4169361553,141,35.8,,,,2asjeedy6igcuixqktdmk5k2x,M. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
