id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/11/value,qualifier/12/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,assist,qualifier/18/value,qualifier/14/value
2493913431,9,1,1,0,24,2ezfenuwk3y65p8jdbj55xqt0,0,59.3,13.8,2022-12-29T19:47:25.488Z,2023-01-01T19:11:34Z,3962974937,178,,3959689715,213,0.5,3959689705,155,,3959689707,56,Center,3959689713,212,26.8,3959689709,140,82.2,3959689711,141,31.2,,,,91alifyhplzo2de1tooerpgfe,A. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493913487,5,12,1,0,25,ahm0t06rup1bkd9z0mxl2lmph,1,18.5,66.2,2022-12-29T19:47:26.374Z,2023-01-01T19:11:36Z,3959690045,56,Left,3959690047,140,52.8,3959690053,213,0.2,3962974949,178,,3959690051,212,37.1,3959690049,141,79.3,,,,,,,50c2v0l2cmkh82vso5tnjv3yt,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493913467,10,1,1,0,27,2ezfenuwk3y65p8jdbj55xqt0,1,68,31,2022-12-29T19:47:28.012Z,2023-01-01T19:11:55Z,3959689947,212,10.9,3959689943,140,65.7,3959689949,213,1.8,3959689941,56,Center,3962975055,178,,3959689945,141,46.6,3961867919,3,,,,,91alifyhplzo2de1tooerpgfe,A. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493913481,11,1,1,0,28,2ezfenuwk3y65p8jdbj55xqt0,0,61.7,45.8,2022-12-29T19:47:29.158Z,2023-01-01T19:12:06Z,3959690017,155,,3959690025,212,26.0,3959690019,56,Center,3962975105,178,,3959690027,213,5.9,3959690023,141,32.5,3959690021,140,84.9,,,,egr5n9jynbg3llc2tn2g5ncnp,G. Dobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493913501,6,12,1,0,30,ahm0t06rup1bkd9z0mxl2lmph,1,13.1,70,2022-12-29T19:47:31.520Z,2023-01-01T19:12:10Z,3962975137,388,,3959690129,140,26.6,3959690139,15,,3959690133,212,17.7,3959690131,141,85.7,3959690127,56,Back,3959690135,213,0.6,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493913523,7,1,1,0,33,ahm0t06rup1bkd9z0mxl2lmph,0,26.6,84.2,2022-12-29T19:47:33.955Z,2023-01-01T19:12:13Z,3959690263,212,17.0,3959690243,3,,3959690247,56,Back,3959690267,213,5.5,3959690259,141,65.7,3962975167,388,,3959690255,140,37.5,,,,dq21r0ge09ug4d2crb9j6q6dx,B. Bodin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493913615,12,1,1,0,35,2ezfenuwk3y65p8jdbj55xqt0,1,56.9,36.7,2022-12-29T19:47:36.578Z,2023-01-01T19:12:17Z,3962975189,178,,3959690681,56,Center,3959690683,140,52.6,3959690689,213,4.2,3959690687,212,9.6,3959690685,141,24.3,,,,,,,egr5n9jynbg3llc2tn2g5ncnp,G. Dobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493913639,13,1,1,0,37,2ezfenuwk3y65p8jdbj55xqt0,1,52.6,23.6,2022-12-29T19:47:38.629Z,2023-01-01T19:12:19Z,3959690829,213,0.3,3959690823,140,75.3,3959690821,56,Center,3959690827,212,24.7,3962975211,178,,3959690825,141,33.3,,,,,,,am14op2bc5krnoxpj6w9n5sk,L. Ness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494536883,770,67,1,0,39,2ezfenuwk3y65p8jdbj55xqt0,1,74.3,33.8,2022-12-29T19:47:39.873Z,2023-01-02T07:11:48Z,3962981861,233,832,,,,,,,,,,,,,,,,,,,,,,2vw0m5bib6bnr5n1hsxkxe904,D. Kanu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494536881,832,67,1,0,39,ahm0t06rup1bkd9z0mxl2lmph,0,25.7,66.2,2022-12-29T19:47:39.874Z,2023-01-01T19:34:52Z,3962981865,233,770,,,,,,,,,,,,,,,,,,,,,,50c2v0l2cmkh82vso5tnjv3yt,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493913645,14,61,1,0,39,2ezfenuwk3y65p8jdbj55xqt0,0,75.3,33.3,2022-12-29T19:47:39.938Z,2023-01-02T07:11:48Z,3962975239,178,,3959690859,56,Center,,,,,,,,,,,,,,,,,,,2vw0m5bib6bnr5n1hsxkxe904,D. Kanu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493913665,8,49,1,0,39,ahm0t06rup1bkd9z0mxl2lmph,1,32.3,58.4,2022-12-29T19:47:40.611Z,2023-01-01T19:12:30Z,,,,,,,,,,,,,,,,,,,,,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493913751,9,1,1,0,41,ahm0t06rup1bkd9z0mxl2lmph,1,35.3,48.2,2022-12-29T19:47:42.540Z,2023-01-01T19:12:33Z,3959691373,212,18.3,3959691371,141,23.7,3962975321,178,,3959691375,213,4.3,3959691369,140,28.0,3959691367,56,Back,,,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493913785,10,3,1,0,45,ahm0t06rup1bkd9z0mxl2lmph,0,29,18.5,2022-12-29T19:47:46.108Z,2023-01-01T19:12:41Z,3961868695,465,,3962975381,178,,3959691535,211,,3959691527,56,Back,3959691529,285,,,,,,,,,,,cz30ywnq6p6dig7x3hu6h7cnp,D. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493913765,15,43,1,0,47,2ezfenuwk3y65p8jdbj55xqt0,1,0,0,2022-12-29T19:47:48.042Z,2022-12-29T19:48:07Z,3959692797,144,45,3959691419,285,0,3959691415,56,Left,,,,,,,,,,,,,,,,ainucu0mp655cdgjw7j6qrazu,R. Chin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493913827,16,49,1,0,48,2ezfenuwk3y65p8jdbj55xqt0,1,56.1,93.5,2022-12-29T19:47:48.885Z,2023-01-01T19:12:47Z,,,,,,,,,,,,,,,,,,,,,,,,,5sfchvj1d5dgpwc6j5oshhkut,T. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493913855,17,1,1,0,48,2ezfenuwk3y65p8jdbj55xqt0,1,56.1,93.5,2022-12-29T19:47:48.993Z,2023-01-01T19:12:53Z,3959691869,141,79.7,3959691867,140,59.4,3959691865,56,Left,3962975441,178,,3959691871,212,10.0,3959691873,213,5.1,,,,,,,5sfchvj1d5dgpwc6j5oshhkut,T. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494536949,771,43,1,0,49,2ezfenuwk3y65p8jdbj55xqt0,1,0,0,2022-12-29T19:47:50.827Z,2023-01-02T05:47:10Z,3962982167,233,838,3963231761,144,67,,,,,,,,,,,,,,,,,,,2vw0m5bib6bnr5n1hsxkxe904,D. Kanu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494536947,838,43,1,0,49,ahm0t06rup1bkd9z0mxl2lmph,1,0,0,2022-12-29T19:47:50.828Z,2023-01-02T05:47:10Z,3963231769,144,67,3962982171,233,771,,,,,,,,,,,,,,,,,,,8olbkp9lqy3em5s9h7a4aod4a,L. Bate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493913867,18,1,1,0,50,2ezfenuwk3y65p8jdbj55xqt0,1,59.6,79.6,2022-12-29T19:47:50.909Z,2023-01-01T19:12:57Z,3959691935,141,81.1,3962975477,178,,3959691931,56,Left,3959691933,140,55.2,3959691939,213,2.9,3959691937,212,4.7,,,,,,,2vw0m5bib6bnr5n1hsxkxe904,D. Kanu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493913919,19,1,1,0,51,2ezfenuwk3y65p8jdbj55xqt0,1,55.2,81.1,2022-12-29T19:47:52.318Z,2023-01-01T19:13:02Z,3959692233,213,1.0,3959692223,141,92.1,3959692209,56,Left,3959692217,140,59.6,3959692227,212,8.8,3962975499,178,,,,,,,,egr5n9jynbg3llc2tn2g5ncnp,G. Dobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493913967,20,1,1,0,55,2ezfenuwk3y65p8jdbj55xqt0,1,66,95.1,2022-12-29T19:47:56.026Z,2023-01-01T19:13:06Z,3959692465,56,Left,3959692471,212,13.6,3959692473,213,6.2,3959692467,140,78.9,3959692469,141,93.8,3962975533,178,,,,,,,,ainucu0mp655cdgjw7j6qrazu,R. Chin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493913971,21,1,1,0,58,2ezfenuwk3y65p8jdbj55xqt0,0,83.2,98,2022-12-29T19:47:59.279Z,2023-01-01T19:13:12Z,3959692505,56,Left,3959692511,212,1.6,3959692679,236,,3962975561,178,,3959692507,140,83.3,3959692681,233,11,3959692685,286,,3959692513,213,4.8,evb6gpvuutmnisv9d12gs0xcl,J. Payne,3959692509,141,95.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493913993,11,74,1,0,58,ahm0t06rup1bkd9z0mxl2lmph,1,10.3,2.6,2022-12-29T19:47:59.366Z,2023-01-01T19:13:18Z,3962975591,178,,3959692661,285,,3959692699,233,21,3959692659,56,Back,,,,,,,,,,,,,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493913999,12,5,1,0,59,ahm0t06rup1bkd9z0mxl2lmph,0,18.8,-1.6,2022-12-29T19:47:59.985Z,2023-01-01T19:13:21Z,3959693631,233,22,3959692705,347,,3959692703,56,Back,,,,,,,,,,,,,,,,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493914165,22,5,1,0,59,2ezfenuwk3y65p8jdbj55xqt0,1,81.2,101.6,2022-12-29T19:47:59.985Z,2023-01-01T19:13:21Z,3959693611,233,12,3959693595,347,,3959693593,56,Left,,,,,,,,,,,,,,,,evb6gpvuutmnisv9d12gs0xcl,J. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493914265,23,1,1,1,13,2ezfenuwk3y65p8jdbj55xqt0,1,84,100,2022-12-29T19:48:14.338Z,2023-01-01T19:13:25Z,3959694101,107,,3959694111,213,5.7,3959694109,212,11.4,3959694103,56,Left,3959694107,141,91.4,3959694105,140,92.8,,,,,,,ainucu0mp655cdgjw7j6qrazu,R. Chin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493914285,24,1,1,1,16,2ezfenuwk3y65p8jdbj55xqt0,0,90.9,98.4,2022-12-29T19:48:17.349Z,2023-01-01T19:13:37Z,3962098207,233,13,3962098133,286,,3959694213,212,2.4,3959694209,140,89.9,3959694215,213,4.3,3962975693,178,,3962098131,236,,3959694211,141,95.3,evb6gpvuutmnisv9d12gs0xcl,J. Payne,3959694205,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493914335,13,74,1,1,16,ahm0t06rup1bkd9z0mxl2lmph,1,9.7,0.7,2022-12-29T19:48:17.824Z,2023-01-01T19:13:42Z,3962975731,178,,3962098211,233,24,3961870805,285,,3959694471,56,Back,,,,,,,,,,,,,4z5onwcaou5pjcz3kxncn8wl,J. Murphy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493914347,14,5,1,1,17,ahm0t06rup1bkd9z0mxl2lmph,0,10.9,-2,2022-12-29T19:48:17.958Z,2023-01-01T19:13:46Z,3959694689,233,25,3959694533,347,,3959694529,56,Back,,,,,,,,,,,,,,,,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493914369,25,5,1,1,17,2ezfenuwk3y65p8jdbj55xqt0,1,89.1,102,2022-12-29T19:48:17.958Z,2023-01-01T19:13:46Z,3959694645,56,Left,3959694669,233,14,3959694647,347,,,,,,,,,,,,,,,,,evb6gpvuutmnisv9d12gs0xcl,J. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493914411,26,1,1,1,29,2ezfenuwk3y65p8jdbj55xqt0,1,89.7,100,2022-12-29T19:48:29.979Z,2023-01-01T19:13:48Z,3959694855,140,82.6,3959694861,213,4.1,3959694857,141,87.4,3959694859,212,12.4,3959694853,56,Left,3959694851,107,,,,,,,,ainucu0mp655cdgjw7j6qrazu,R. Chin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493914469,27,1,1,1,30,2ezfenuwk3y65p8jdbj55xqt0,1,82,91.4,2022-12-29T19:48:31.759Z,2023-01-01T19:13:52Z,3959695169,212,15.8,3959695163,56,Left,3959695167,141,93.9,3959695171,213,3.0,3962975803,178,,3959695165,140,67.0,,,,,,,evb6gpvuutmnisv9d12gs0xcl,J. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493914509,28,1,1,1,33,2ezfenuwk3y65p8jdbj55xqt0,1,64.6,93.3,2022-12-29T19:48:34.518Z,2023-01-01T19:13:57Z,3959695385,140,39.0,3962975839,178,,3959695383,56,Back,3959695389,212,33.3,3959695387,141,64.3,3959695391,213,3.8,3959695393,1,,,,,5sfchvj1d5dgpwc6j5oshhkut,T. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493914537,29,1,1,1,36,2ezfenuwk3y65p8jdbj55xqt0,1,38.1,62.9,2022-12-29T19:48:37.616Z,2023-01-01T19:14:02Z,3959695589,140,41.7,3962975871,178,,3959695593,212,21.4,3959695587,56,Back,3959695591,141,31.9,3959695595,213,4.9,,,,,,,2kecmwyt730pi8z3pnsqs1l1x,S. Lavelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493914565,30,1,1,1,38,2ezfenuwk3y65p8jdbj55xqt0,1,41.2,31.5,2022-12-29T19:48:39.138Z,2023-01-01T19:14:07Z,3959695749,140,14.8,3962975909,178,,3959695747,56,Back,3959695751,141,31.3,3959695755,213,3.1,3959695753,212,27.7,,,,,,,am14op2bc5krnoxpj6w9n5sk,L. Ness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493914609,31,1,1,1,41,2ezfenuwk3y65p8jdbj55xqt0,1,14.7,31.3,2022-12-29T19:48:42.039Z,2023-01-01T19:14:10Z,3959696011,56,Right,3959696013,140,62.8,3959696019,213,6.0,3959696009,157,,3959696017,212,52.5,3962975927,178,,3959696021,1,,3959696015,141,10.3,4s0yf91l8xqodeuv473hmp5ka,A. Maynard-Brewer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493914625,32,44,1,1,44,2ezfenuwk3y65p8jdbj55xqt0,1,60.8,13.2,2022-12-29T19:48:45.709Z,2023-01-02T07:11:48Z,3959696087,233,15,3959696075,286,,3959696073,56,Right,,,,,,,,,,,,,,,,74p53a79q1tlis3a3gladqor9,J. Stockley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493914621,15,44,1,1,44,ahm0t06rup1bkd9z0mxl2lmph,0,39.2,86.8,2022-12-29T19:48:45.710Z,2023-01-01T19:14:15Z,3959696067,285,,3959696065,56,Back,3959696141,233,32,,,,,,,,,,,,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493914639,33,1,1,1,44,2ezfenuwk3y65p8jdbj55xqt0,0,62.8,10.3,2022-12-29T19:48:45.752Z,2023-01-02T07:11:49Z,3959696175,141,15.0,3962975973,388,,3959696169,3,,3959696177,212,14.7,3959696179,213,0.2,3959696173,140,76.5,3959696171,56,Right,,,,74p53a79q1tlis3a3gladqor9,J. Stockley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493914665,16,49,1,1,46,ahm0t06rup1bkd9z0mxl2lmph,1,39,72.3,2022-12-29T19:48:47.653Z,2023-01-01T19:14:25Z,,,,,,,,,,,,,,,,,,,,,,,,,50c2v0l2cmkh82vso5tnjv3yt,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493914669,17,50,1,1,46,ahm0t06rup1bkd9z0mxl2lmph,1,31.2,78.4,2022-12-29T19:48:47.772Z,2023-01-01T19:14:35Z,3959696521,285,,3959696323,56,Back,3959696517,233,34,,,,,,,,,,,,,,,,50c2v0l2cmkh82vso5tnjv3yt,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493914691,34,7,1,1,47,2ezfenuwk3y65p8jdbj55xqt0,1,68.8,21.6,2022-12-29T19:48:48.588Z,2023-01-01T19:14:39Z,3961873247,384,,3959696481,233,17,3959696457,56,Center,3962976115,178,,3959696459,286,,,,,,,,,,,9z75i0zrgtuumyixz8dl9ysbt,S. Clare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493914699,35,49,1,1,48,2ezfenuwk3y65p8jdbj55xqt0,1,64.2,38.8,2022-12-29T19:48:49.464Z,2023-01-01T19:14:42Z,,,,,,,,,,,,,,,,,,,,,,,,,egr5n9jynbg3llc2tn2g5ncnp,G. Dobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
