id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value
2477265833,5,5,1,0,34,fvr504m6gaxsfmtx4fwm7iq1,1,33.4,-1.6,2022-10-25T18:46:03.568Z,2022-10-27T10:43:02Z,3872000095,56,Back,3872000097,347,,3872000115,233,7,,,,,,,,,,,,,,,,9em8141j1bdvykowhmoyeob85,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477265779,7,5,1,0,34,8xeuwzxnm7hdlbjjuezgfkz3w,0,66.6,101.6,2022-10-25T18:46:03.568Z,2022-10-27T10:43:02Z,3871999809,347,,3871999807,56,Left,3872000135,233,5,,,,,,,,,,,,,,,,cqbxzfg7eb97z1rx01kms6ay1,J. Bedeau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477265917,6,1,1,0,42,fvr504m6gaxsfmtx4fwm7iq1,0,38.5,0,2022-10-25T18:46:11.598Z,2022-10-27T10:43:05Z,3872000517,213,0.0,3872000513,141,0.0,3872000515,212,38.2,3872000507,107,,3872000511,140,74.9,3872000509,56,Right,3872000519,1,,,,,9em8141j1bdvykowhmoyeob85,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477265921,7,5,1,0,45,fvr504m6gaxsfmtx4fwm7iq1,0,75.8,-1.6,2022-10-25T18:46:15.188Z,2022-10-27T10:43:09Z,3872000539,347,,3872001971,233,8,3872000537,56,Right,,,,,,,,,,,,,,,,9em8141j1bdvykowhmoyeob85,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266197,8,5,1,0,45,8xeuwzxnm7hdlbjjuezgfkz3w,1,24.2,101.6,2022-10-25T18:46:15.188Z,2022-10-27T10:43:08Z,3872001917,56,Back,3872001955,233,7,3872001919,347,,,,,,,,,,,,,,,,,a69q0jj7tjwzxpo6b4i1ed3h1,R. Delaney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266245,9,1,1,1,7,8xeuwzxnm7hdlbjjuezgfkz3w,0,22.7,100,2022-10-25T18:46:36.923Z,2022-10-27T10:43:11Z,3872002121,213,6.0,3872002113,56,Back,3872002117,141,93.6,3872002115,140,42.2,3872002111,107,,3872002119,212,21.2,,,,,,,dhty303ilcb4cocqv68324xk9,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266273,8,44,1,1,9,fvr504m6gaxsfmtx4fwm7iq1,1,57.6,3.4,2022-10-25T18:46:38.562Z,2022-10-28T10:19:24Z,3872002333,233,10,3872002265,56,Right,3872002267,286,,,,,,,,,,,,,,,,,ea28jq8w3nc9koizvgffy5a7d,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266269,10,44,1,1,9,8xeuwzxnm7hdlbjjuezgfkz3w,0,42.4,96.6,2022-10-25T18:46:38.563Z,2022-10-27T10:43:15Z,3872002247,56,Back,3872002305,233,8,3872002249,285,,,,,,,,,,,,,,,,,8f5io2957l6ye5u7bsan0ecfe,J. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477654079,786,61,1,1,9,fvr504m6gaxsfmtx4fwm7iq1,1,71.3,5.8,2022-10-25T18:46:38.632Z,2022-10-28T10:19:24Z,3875076379,388,,3873993029,56,Right,3875076377,15,,,,,,,,,,,,,,,,,ea28jq8w3nc9koizvgffy5a7d,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477654181,787,49,1,1,10,fvr504m6gaxsfmtx4fwm7iq1,1,63.9,5.8,2022-10-25T18:46:39.756Z,2022-10-27T10:51:25Z,,,,,,,,,,,,,,,,,,,,,,,,,9em8141j1bdvykowhmoyeob85,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266315,9,1,1,1,10,fvr504m6gaxsfmtx4fwm7iq1,0,46.5,10.3,2022-10-25T18:46:40.169Z,2022-10-27T10:51:29Z,3872002497,1,,3872002493,212,26.3,3872002495,213,6.2,3872002489,140,71.5,3875076593,178,,3872002485,157,,3872002487,56,Right,3872002491,141,8.6,9em8141j1bdvykowhmoyeob85,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266291,11,43,1,1,10,8xeuwzxnm7hdlbjjuezgfkz3w,1,0,0,2022-10-25T18:46:40.325Z,2022-10-26T16:46:31Z,3872002355,140,49.5,3872002357,141,92.0,3872002353,56,Back,3873992609,144,1,3872002349,3,0,3872002361,213,6.1,3872002359,212,7.7,3872002351,168,0,8f5io2957l6ye5u7bsan0ecfe,J. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266379,12,1,1,1,12,8xeuwzxnm7hdlbjjuezgfkz3w,0,23.5,88.7,2022-10-25T18:46:41.866Z,2022-10-27T10:51:31Z,3872002779,212,9.7,3872002771,3,,3872002775,140,30.3,3872002777,141,98.3,3872002781,213,0.7,3872002773,56,Back,3875076667,388,,,,,cqbxzfg7eb97z1rx01kms6ay1,J. Bedeau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266397,10,1,1,1,14,fvr504m6gaxsfmtx4fwm7iq1,1,55.6,6.4,2022-10-25T18:46:43.853Z,2022-10-27T10:51:35Z,3872002889,140,64.3,3872002893,212,9.7,3872002895,213,0.3,3872002891,141,11.0,3875076803,388,,3872002885,3,,3872002887,56,Right,,,,61allnul4qlvl9s6wf0nehped,L. Sercombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266407,11,1,1,1,15,fvr504m6gaxsfmtx4fwm7iq1,1,67.2,12.6,2022-10-25T18:46:44.918Z,2022-10-27T10:51:39Z,3872002931,212,7.1,3872002929,141,21.5,3875076923,178,,3872002925,56,Center,3872002927,140,63.7,3872002933,213,2.1,,,,,,,ea28jq8w3nc9koizvgffy5a7d,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477862437,988,67,1,1,16,fvr504m6gaxsfmtx4fwm7iq1,1,66.7,13.1,2022-10-25T18:46:46.186Z,2022-10-28T10:19:25Z,3875098259,233,993,,,,,,,,,,,,,,,,,,,,,,cjwflve6ukph4h2az1irm099l,R. Broom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477862433,993,67,1,1,16,8xeuwzxnm7hdlbjjuezgfkz3w,0,33.3,86.9,2022-10-25T18:46:46.187Z,2022-10-27T11:09:09Z,3875098269,233,988,,,,,,,,,,,,,,,,,,,,,,a06js9xdgcoqq2mjjp9bbozu2,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477654513,788,1,1,1,16,fvr504m6gaxsfmtx4fwm7iq1,0,65.9,12.7,2022-10-25T18:46:46.202Z,2022-10-28T10:19:25Z,3873995269,213,6.1,3873995261,56,Right,3875077161,178,,3873995265,141,11.0,3873995263,140,72.1,3873995267,212,6.6,,,,,,,cjwflve6ukph4h2az1irm099l,R. Broom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477654625,780,61,1,1,16,8xeuwzxnm7hdlbjjuezgfkz3w,1,28.1,87.3,2022-10-25T18:46:46.375Z,2022-10-27T10:51:55Z,3873995823,56,Back,3875077277,178,,,,,,,,,,,,,,,,,,,,5zmy857tqaz6h9g3hqyank82d,O. Fané,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266453,13,61,1,1,17,8xeuwzxnm7hdlbjjuezgfkz3w,0,19.3,87.7,2022-10-25T18:46:46.946Z,2022-10-27T10:52:12Z,3875077813,178,,3872003157,56,Back,,,,,,,,,,,,,,,,,,,a69q0jj7tjwzxpo6b4i1ed3h1,R. Delaney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477862531,993,67,1,1,18,fvr504m6gaxsfmtx4fwm7iq1,1,75.8,8.7,2022-10-25T18:46:48.182Z,2022-10-28T10:19:25Z,3875098601,233,999,,,,,,,,,,,,,,,,,,,,,,ea28jq8w3nc9koizvgffy5a7d,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477862527,999,67,1,1,18,8xeuwzxnm7hdlbjjuezgfkz3w,0,24.2,91.3,2022-10-25T18:46:48.183Z,2022-10-27T11:09:27Z,3875098611,233,993,,,,,,,,,,,,,,,,,,,,,,dhty303ilcb4cocqv68324xk9,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266481,12,61,1,1,18,fvr504m6gaxsfmtx4fwm7iq1,1,57.9,1.7,2022-10-25T18:46:48.315Z,2022-10-28T10:19:26Z,3872003275,56,Right,3875077951,178,,,,,,,,,,,,,,,,,,,,ea28jq8w3nc9koizvgffy5a7d,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477654661,781,49,1,1,20,8xeuwzxnm7hdlbjjuezgfkz3w,1,25.9,91.1,2022-10-25T18:46:49.510Z,2022-10-27T10:52:20Z,,,,,,,,,,,,,,,,,,,,,,,,,dhty303ilcb4cocqv68324xk9,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266491,14,1,1,1,20,8xeuwzxnm7hdlbjjuezgfkz3w,1,23.2,93.5,2022-10-25T18:46:50.317Z,2022-10-27T10:52:23Z,3872003307,56,Back,3875078131,178,,3872003315,213,3.7,3872003313,212,15.5,3872003311,141,82.3,3872003309,140,10.3,,,,,,,dhty303ilcb4cocqv68324xk9,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266533,15,1,1,1,22,8xeuwzxnm7hdlbjjuezgfkz3w,0,10.3,82.3,2022-10-25T18:46:51.995Z,2022-10-27T10:52:26Z,3872003497,213,0.3,3872003493,212,43.4,3872003489,141,100.0,3872003483,56,Back,3872003501,1,,3875078201,178,,3872003485,140,49.6,3872003479,157,,cqbxzfg7eb97z1rx01kms6ay1,J. Bedeau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266797,13,5,1,1,25,fvr504m6gaxsfmtx4fwm7iq1,1,49.3,-1.7,2022-10-25T18:46:54.621Z,2022-10-27T10:52:28Z,3872004793,56,Back,3872004795,347,,3872004829,233,16,,,,,,,,,,,,,,,,ea28jq8w3nc9koizvgffy5a7d,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266539,16,5,1,1,25,8xeuwzxnm7hdlbjjuezgfkz3w,0,50.7,101.7,2022-10-25T18:46:54.621Z,2022-10-27T10:52:28Z,3872004875,233,13,3872003507,56,Left,3872003509,347,,,,,,,,,,,,,,,,,cqbxzfg7eb97z1rx01kms6ay1,J. Bedeau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266901,14,1,1,1,44,fvr504m6gaxsfmtx4fwm7iq1,0,70.4,0,2022-10-25T18:47:13.614Z,2022-10-27T10:52:30Z,3872005369,140,100.0,3872005377,1,,3872005373,212,33.2,3872005359,107,,3872005375,213,0.3,3872005371,141,11.0,3872005363,56,Right,,,,9em8141j1bdvykowhmoyeob85,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266925,17,56,1,1,47,8xeuwzxnm7hdlbjjuezgfkz3w,1,0,0,2022-10-25T18:47:17.339Z,2022-10-27T10:52:33Z,3872005463,56,Back,,,,,,,,,,,,,,,,,,,,,,a69q0jj7tjwzxpo6b4i1ed3h1,R. Delaney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266913,15,5,1,1,48,fvr504m6gaxsfmtx4fwm7iq1,0,100.7,13,2022-10-25T18:47:18.040Z,2022-10-27T10:52:34Z,3872005409,56,Right,3872005411,346,,3872005611,233,18,,,,,,,,,,,,,,,,9em8141j1bdvykowhmoyeob85,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266939,18,5,1,1,48,8xeuwzxnm7hdlbjjuezgfkz3w,1,-0.7,87,2022-10-25T18:47:18.040Z,2022-10-27T10:52:34Z,3872005573,233,15,3872005523,56,Back,3872005527,346,,,,,,,,,,,,,,,,,a69q0jj7tjwzxpo6b4i1ed3h1,R. Delaney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477267517,19,1,1,2,18,8xeuwzxnm7hdlbjjuezgfkz3w,0,4.4,46.6,2022-10-25T18:47:47.580Z,2022-10-27T10:52:36Z,3872008339,124,,3872008353,74,,3872008349,213,6.2,3872008341,56,Center,3872008345,141,35.8,3872008343,140,68.3,3872008347,212,67.5,3872008351,1,,af0te77bq4mgr7rkkqateiswl,C. Ripley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477267607,16,1,1,2,21,fvr504m6gaxsfmtx4fwm7iq1,0,35.3,54.9,2022-10-25T18:47:51.315Z,2022-10-27T10:52:42Z,3872009207,1,,3872008881,140,63.2,3875078607,178,,3873996729,157,,3872008885,212,42.8,3872008879,56,Left,3872008887,213,0.8,3872008883,141,100.0,552cgdv8qya776at130r2d0mi,C. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477267611,17,5,1,2,26,fvr504m6gaxsfmtx4fwm7iq1,0,65.7,101.4,2022-10-25T18:47:56.139Z,2022-10-27T10:52:46Z,3872008901,56,Left,3872010073,233,20,3872008903,347,,,,,,,,,,,,,,,,,552cgdv8qya776at130r2d0mi,C. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477267843,20,5,1,2,26,8xeuwzxnm7hdlbjjuezgfkz3w,1,34.3,-1.4,2022-10-25T18:47:56.139Z,2022-10-27T10:52:46Z,3872010027,233,17,3872010017,347,,3872010015,56,Back,,,,,,,,,,,,,,,,3nxrsmys3v8ci6xeqsx8yaac5,F. Rawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477267885,21,1,1,2,44,8xeuwzxnm7hdlbjjuezgfkz3w,0,45.3,0,2022-10-25T18:48:13.426Z,2022-10-27T10:52:48Z,3872010249,141,7.1,3872010257,213,0.2,3872010253,212,34.5,3872010237,107,,3872010261,1,,3872010247,140,77.7,3872010243,56,Right,,,,b1or5u4dfuf4pvg7cgqnp3nxl,R. Cooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477267931,18,61,1,2,45,fvr504m6gaxsfmtx4fwm7iq1,1,26.4,74.1,2022-10-25T18:48:15.217Z,2022-10-27T10:52:54Z,3875078955,178,,3875078953,21,,3872010507,56,Back,,,,,,,,,,,,,,,,eslpks0nl5y4vnn6xi13iuqqx,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477267963,19,1,1,2,46,fvr504m6gaxsfmtx4fwm7iq1,1,31,70.2,2022-10-25T18:48:16.065Z,2022-10-27T10:52:57Z,3872010671,213,0.0,3872010665,140,55.2,3872010667,141,70.3,3872010663,56,Center,3872010669,212,25.4,3872010661,157,,3875079059,178,,3872010673,1,,cjwflve6ukph4h2az1irm099l,R. Broom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477267967,20,49,1,2,48,fvr504m6gaxsfmtx4fwm7iq1,1,51,70.9,2022-10-25T18:48:18.076Z,2022-10-27T10:53:04Z,,,,,,,,,,,,,,,,,,,,,,,,,cqcwoymcrgf7wdi6091zplecp,D. N'Lundulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477268005,21,3,1,2,50,fvr504m6gaxsfmtx4fwm7iq1,0,51.6,68.4,2022-10-25T18:48:19.917Z,2022-10-27T10:53:07Z,3873998743,211,,3873998725,465,,3875079359,178,,3873998609,286,,3872010857,56,Center,,,,,,,,,,cqcwoymcrgf7wdi6091zplecp,D. N'Lundulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477268025,22,49,1,2,51,8xeuwzxnm7hdlbjjuezgfkz3w,1,36.5,49.4,2022-10-25T18:48:21.345Z,2022-10-27T10:53:10Z,,,,,,,,,,,,,,,,,,,,,,,,,cqbxzfg7eb97z1rx01kms6ay1,J. Bedeau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477268071,23,1,1,2,53,8xeuwzxnm7hdlbjjuezgfkz3w,1,36.5,49.1,2022-10-25T18:48:22.742Z,2022-10-27T10:53:13Z,3875079485,178,,3872011171,56,Back,3872011179,213,1.9,3872011177,212,13.5,3872011173,140,32.3,3872011175,141,67.8,,,,,,,cqbxzfg7eb97z1rx01kms6ay1,J. Bedeau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477268091,24,1,1,2,57,8xeuwzxnm7hdlbjjuezgfkz3w,1,34.2,72,2022-10-25T18:48:27.020Z,2022-10-27T10:53:16Z,3872011303,212,16.8,3872011299,140,44.7,3872011305,213,5.4,3875079593,178,,3872011301,141,53.3,3872011297,56,Back,,,,,,,a69q0jj7tjwzxpo6b4i1ed3h1,R. Delaney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477268127,25,1,1,2,58,8xeuwzxnm7hdlbjjuezgfkz3w,0,44.7,53.3,2022-10-25T18:48:27.989Z,2022-10-27T10:53:18Z,3875079655,178,,3872011499,212,19.5,3872011497,141,81.8,3872011501,213,1.7,3872011493,56,Back,3872011495,140,42.9,,,,,,,5zmy857tqaz6h9g3hqyank82d,O. Fané,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477268183,22,49,1,3,0,fvr504m6gaxsfmtx4fwm7iq1,1,53,7.3,2022-10-25T18:48:29.850Z,2022-10-27T10:53:22Z,,,,,,,,,,,,,,,,,,,,,,,,,9em8141j1bdvykowhmoyeob85,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477268191,23,50,1,3,2,fvr504m6gaxsfmtx4fwm7iq1,1,54.7,8.5,2022-10-25T18:48:32Z,2022-10-27T10:53:28Z,3872011897,233,26,3872011755,56,Right,3872011757,286,,,,,,,,,,,,,,,,,9em8141j1bdvykowhmoyeob85,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477268203,26,7,1,3,3,8xeuwzxnm7hdlbjjuezgfkz3w,1,45.3,91.5,2022-10-25T18:48:32.539Z,2022-10-27T10:53:31Z,3873999163,383,,3872011849,233,23,3872011815,285,,3872011813,56,Back,3875079995,178,,,,,,,,,,,a06js9xdgcoqq2mjjp9bbozu2,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477268211,27,49,1,3,4,8xeuwzxnm7hdlbjjuezgfkz3w,1,53.3,93,2022-10-25T18:48:33.853Z,2022-10-27T10:53:36Z,,,,,,,,,,,,,,,,,,,,,,,,,a06js9xdgcoqq2mjjp9bbozu2,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
