id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,keyPass,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist
2545038041,82,1,1,8,40,8b523ujgl21tbc01me65q0aoh,1,21.7,41,2023-05-07T11:10:42.391Z,2023-05-10T05:32:25Z,4257992765,56,Back,4257992769,141,41.2,4257992767,140,32.7,4257992773,213,0.0,4257992771,212,11.6,4265695761,178,,,,,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545038085,83,1,1,8,43,8b523ujgl21tbc01me65q0aoh,1,32.8,37.3,2023-05-07T11:10:45.375Z,2023-05-10T05:32:28Z,4257993019,141,6.2,4257993015,56,Back,4257993017,140,29.2,4257993023,213,4.5,4257993021,212,21.5,4265695793,178,,,,,,,,932abz8zmqv4ilfnmq7m2ew9h,D. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545038139,84,1,1,8,46,8b523ujgl21tbc01me65q0aoh,1,29.2,6.2,2023-05-07T11:10:47.873Z,2023-05-10T05:32:30Z,4257993333,56,Back,4257993341,213,1.9,4257993339,212,21.7,4257993335,140,22.4,4265695797,178,,4257993337,141,36.4,,,,,,,6bejhzrjgg7dz6cp6s45rah91,J. Donacien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545038193,85,1,1,8,49,8b523ujgl21tbc01me65q0aoh,1,23.6,37.1,2023-05-07T11:10:51.007Z,2023-05-10T05:32:33Z,4257993639,140,46.3,4257993645,213,1.0,4257993635,155,,4257993637,56,Back,4257993647,1,,4257993641,141,96.8,4257993643,212,47.1,4265695819,178,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545038241,86,1,1,8,52,8b523ujgl21tbc01me65q0aoh,1,46.3,96.8,2023-05-07T11:10:53.751Z,2023-05-10T05:32:38Z,4257993919,212,15.0,4257993915,140,32.9,4257993917,141,89.1,4265695865,178,,4257993921,213,3.5,4257993913,56,Back,,,,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545038393,87,1,1,8,56,8b523ujgl21tbc01me65q0aoh,1,31.2,85.9,2023-05-07T11:10:58.287Z,2023-05-10T05:32:40Z,4257994855,196,,4257994865,141,4.6,4257994869,213,5.1,4257994859,140,51.6,4257994867,212,59.3,4257994857,56,Right,4257994871,1,,4265695897,178,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,4257994853,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545038421,88,1,1,9,6,8b523ujgl21tbc01me65q0aoh,1,86.9,5,2023-05-07T11:11:08.479Z,2023-05-10T05:32:44Z,4257995075,56,Right,4257995079,141,9.1,4257995077,140,76.4,4265695955,178,,4257995083,213,2.9,4257995081,212,11.4,,,,,,,6bejhzrjgg7dz6cp6s45rah91,J. Donacien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545038427,89,1,1,9,8,8b523ujgl21tbc01me65q0aoh,0,76.2,6.6,2023-05-07T11:11:09.737Z,2023-05-10T05:32:46Z,4265695987,178,,4257995107,212,10.5,4257995105,141,21.7,4257995109,213,1.3,4257995103,140,78.5,4257995101,56,Center,,,,,,,932abz8zmqv4ilfnmq7m2ew9h,D. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545038463,90,8,1,9,8,8rfydplrc9ki0sirqi0drcybk,1,29.3,70,2023-05-07T11:11:10.345Z,2023-05-10T05:32:50Z,4257995303,56,Back,4265696021,178,,4262778039,383,,,,,,,,,,,,,,,,,f1rmwe24zg4697bqpc3z0y40l,J. Vela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545038467,91,49,1,9,10,8rfydplrc9ki0sirqi0drcybk,1,32.2,69.7,2023-05-07T11:11:12.123Z,2023-05-10T05:32:56Z,,,,,,,,,,,,,,,,,,,,,,,,,f1rmwe24zg4697bqpc3z0y40l,J. Vela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545038537,92,1,1,9,10,8rfydplrc9ki0sirqi0drcybk,1,35,61.8,2023-05-07T11:11:12.543Z,2023-05-10T05:32:59Z,4265696123,178,,4257995723,141,68.0,4257995721,140,44.9,4257995727,213,0.4,4257995719,56,Back,4257995725,212,11.2,,,,,,,f1rmwe24zg4697bqpc3z0y40l,J. Vela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545038553,93,1,1,9,13,8rfydplrc9ki0sirqi0drcybk,0,33.7,83,2023-05-07T11:11:14.994Z,2023-05-10T05:33:02Z,4257995787,213,0.1,4257995779,56,Left,4257995785,212,24.5,4265696155,178,,4257995783,141,87.7,4257995781,140,56.8,,,,,,,e8whj7tdfmuk66shr30htmhud,J. Marriott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545038581,91,49,1,9,13,8b523ujgl21tbc01me65q0aoh,1,30.6,20.4,2023-05-07T11:11:15.582Z,2023-05-10T05:33:07Z,,,,,,,,,,,,,,,,,,,,,,,,,6bejhzrjgg7dz6cp6s45rah91,J. Donacien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545038559,90,43,1,9,16,8b523ujgl21tbc01me65q0aoh,1,0,0,2023-05-07T11:11:17.634Z,2023-05-08T16:32:59Z,4262778733,144,61,4257995805,56,Back,,,,,,,,,,,,,,,,,,,6bejhzrjgg7dz6cp6s45rah91,J. Donacien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545038617,92,1,1,9,16,8b523ujgl21tbc01me65q0aoh,0,30.6,20.4,2023-05-07T11:11:18.198Z,2023-05-10T05:33:09Z,4257996137,213,2.4,4265696219,178,,4257996129,56,Back,4257996135,212,19.1,4257996133,141,39.8,4257996131,140,17.5,,,,,,,6bejhzrjgg7dz6cp6s45rah91,J. Donacien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545038649,94,49,1,9,18,8rfydplrc9ki0sirqi0drcybk,1,94,69.1,2023-05-07T11:11:20.537Z,2023-05-10T05:33:13Z,,,,,,,,,,,,,,,,,,,,,,,,,f1rmwe24zg4697bqpc3z0y40l,J. Vela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545038773,95,1,1,9,22,8rfydplrc9ki0sirqi0drcybk,1,95.7,75.3,2023-05-07T11:11:24.418Z,2023-05-10T05:33:16Z,4257996999,140,90.3,4257997007,213,2.0,4265696269,178,,4257997003,212,12.7,4257997001,141,92.0,4257996997,56,Left,,,,,,,f1rmwe24zg4697bqpc3z0y40l,J. Vela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545038797,96,1,1,9,27,8rfydplrc9ki0sirqi0drcybk,0,92.5,89.6,2023-05-07T11:11:28.811Z,2023-05-10T05:33:25Z,4257997133,2,,4262779109,225,,4257997143,212,28.1,4257997141,141,49.4,4257997139,140,86.2,4257997145,213,4.5,4262779113,72,,4262779111,387,,3tlocewlh3mb53wd0hk8nucbt,P. Patterson,4257997135,155,4265696349,178,,4257997137,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545038827,93,12,1,9,28,8b523ujgl21tbc01me65q0aoh,1,9.1,45.1,2023-05-07T11:11:30.289Z,2023-05-10T05:33:32Z,4265696397,388,,4257997327,212,15.5,4257997319,140,23.2,4257997315,56,Back,4257997331,213,0.3,4257997567,15,,4257997323,141,51.6,,,,6o9v88iiwvbulajrwpd7uvkr9,M. Luongo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545038869,94,12,1,9,29,8b523ujgl21tbc01me65q0aoh,1,23.2,51.6,2023-05-07T11:11:31.509Z,2023-05-10T05:33:37Z,4265696445,388,,4257997677,15,,4257997541,56,Back,4257997543,140,26.5,4257997547,212,10.3,4257997549,213,5.1,4257997545,141,37.3,,,,7fpcipp26a9fqes841ad7lh3p,N. Broadhead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545038927,97,1,1,9,33,8rfydplrc9ki0sirqi0drcybk,1,68.6,76.1,2023-05-07T11:11:34.991Z,2023-05-10T05:33:40Z,4257997865,141,85.0,4257997869,213,1.1,4257997867,212,6.6,4265696469,178,,4257997861,56,Left,4257997863,140,71.2,,,,,,,937mkgz0gstvxyjiwfe9xiuzu,C. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545038995,98,1,1,9,35,8rfydplrc9ki0sirqi0drcybk,1,71.2,85,2023-05-07T11:11:37.490Z,2023-05-10T05:33:42Z,4257998241,1,,4257998233,140,47.3,4257998231,56,Back,4257998235,141,40.3,4257998239,213,4.0,4265696509,178,,4257998237,212,39.4,,,,f1rmwe24zg4697bqpc3z0y40l,J. Vela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545039019,99,1,1,9,39,8rfydplrc9ki0sirqi0drcybk,1,47.3,40.3,2023-05-07T11:11:40.713Z,2023-05-10T05:33:46Z,4265696525,178,,4257998361,212,19.2,4257998363,213,1.7,4257998355,56,Back,4257998359,141,68.2,4257998357,140,44.5,,,,,,,emuuuhvah1jtq2fqs9ybfovvu,H. Holgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545039055,100,1,1,9,41,8rfydplrc9ki0sirqi0drcybk,1,44.5,68.2,2023-05-07T11:11:43.017Z,2023-05-10T05:33:48Z,4257998643,212,30.8,4257998641,141,53.7,4257998645,213,3.5,4257998639,140,16.7,4257998637,56,Back,4265696553,178,,,,,,,,6tqiy5a5cfpfm90j8r5udl8bu,B. Sarpong-Wiredu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545039153,101,1,1,9,44,8rfydplrc9ki0sirqi0drcybk,1,16.7,53.7,2023-05-07T11:11:45.962Z,2023-05-10T05:33:51Z,4257999241,140,28.6,4257999243,141,27.7,4265696583,178,,4257999239,56,Back,4257999245,212,21.6,4257999247,213,5.3,,,,,,,4e1c6yk50fl8hnwv6u1132j85,J. Lynch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545039363,104,1,1,9,47,8rfydplrc9ki0sirqi0drcybk,1,24.9,10.4,2023-05-07T11:11:49.002Z,2023-05-10T05:33:55Z,4265696629,178,,4258000417,56,Back,4258000425,213,5.6,4258000419,140,30.2,4258000423,212,7.0,4258000421,141,4.2,,,,,,,emuuuhvah1jtq2fqs9ybfovvu,H. Holgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545039145,95,45,1,9,48,8b523ujgl21tbc01me65q0aoh,0,56.6,93.1,2023-05-07T11:11:50.557Z,2023-05-10T05:34:00Z,4257999191,285,,4257999643,233,102,4257999189,56,Left,,,,,,,,,,,,,,,,7fpcipp26a9fqes841ad7lh3p,N. Broadhead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545039231,102,3,1,9,48,8rfydplrc9ki0sirqi0drcybk,1,43.4,6.9,2023-05-07T11:11:50.557Z,2023-05-10T05:34:00Z,4257999633,233,95,4257999629,286,,4257999627,56,Back,4265696671,178,,4262780399,465,,,,,,,,,,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545039243,103,1,1,9,52,8rfydplrc9ki0sirqi0drcybk,0,58.5,2.3,2023-05-07T11:11:54.488Z,2023-05-10T05:34:04Z,4257999723,212,35.1,4257999721,141,32.2,4257999717,56,Center,4265696713,178,,4257999727,1,,4257999719,140,85.8,4257999725,213,0.6,4257999715,155,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545039251,96,52,1,9,56,8b523ujgl21tbc01me65q0aoh,1,15.8,71.1,2023-05-07T11:11:57.663Z,2023-05-10T05:34:06Z,4262780993,376,,4265696733,178,,,,,,,,,,,,,,,,,,,,4905drgcc9husos98ppdup4gl,C. Walton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545039329,97,1,1,9,57,8b523ujgl21tbc01me65q0aoh,1,13.5,66.1,2023-05-07T11:11:59.015Z,2023-05-10T05:34:10Z,4258000185,141,54.2,4258000189,213,5.3,4265696773,178,,4258000187,212,9.5,4258000179,123,,4258000181,56,Back,4258000183,140,18.2,,,,4905drgcc9husos98ppdup4gl,C. Walton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545039387,98,1,1,10,0,8b523ujgl21tbc01me65q0aoh,1,23.5,50.4,2023-05-07T11:12:02.014Z,2023-05-10T05:34:13Z,4265696807,178,,4258000537,213,6.2,4258000525,56,Back,4258000533,212,13.2,4258000529,141,48.7,4258000527,140,36.0,,,,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545039427,99,1,1,10,3,8b523ujgl21tbc01me65q0aoh,0,34,47.3,2023-05-07T11:12:04.767Z,2023-05-10T05:34:15Z,4258000759,212,47.0,4258000749,155,,4258000757,141,0.0,4258000753,140,65.8,4258000751,56,Right,4258000761,213,5.5,4258000763,1,,4265696825,178,,932abz8zmqv4ilfnmq7m2ew9h,D. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545039435,100,5,1,10,5,8b523ujgl21tbc01me65q0aoh,0,69.8,-1.6,2023-05-07T11:12:07.566Z,2023-05-10T05:34:19Z,4258003003,233,105,4258000799,56,Right,4258000801,347,,,,,,,,,,,,,,,,,932abz8zmqv4ilfnmq7m2ew9h,D. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545039803,105,5,1,10,5,8rfydplrc9ki0sirqi0drcybk,1,30.2,101.6,2023-05-07T11:12:07.566Z,2023-05-10T05:34:19Z,4258002875,56,Back,4258002907,233,100,4258002877,347,,,,,,,,,,,,,,,,,emuuuhvah1jtq2fqs9ybfovvu,H. Holgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545039939,106,1,1,10,31,8rfydplrc9ki0sirqi0drcybk,1,26.2,100,2023-05-07T11:12:32.773Z,2023-05-10T05:34:26Z,4258003683,107,,4258003693,213,5.4,4258003691,212,12.0,4258003687,140,33.8,4258003685,56,Back,4258003689,141,88.7,,,,,,,937mkgz0gstvxyjiwfe9xiuzu,C. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545039993,107,1,1,10,36,8rfydplrc9ki0sirqi0drcybk,1,22.2,89.7,2023-05-07T11:12:38.442Z,2023-05-10T05:34:29Z,4258003979,155,,4258003991,212,52.3,4258003995,213,5.1,4258003999,1,,4265696963,178,,4258003989,141,17.4,4258003985,140,39.2,4258003981,196,,3je74tc5emuou6ckwdbscsbu,Carlos Gomes,4258003983,56,,,,,,,,,,,,,,,Back,,,,,,,,,,,,,,,,,,
2545040073,108,1,1,10,39,8rfydplrc9ki0sirqi0drcybk,1,39.2,17.4,2023-05-07T11:12:41.279Z,2023-05-10T05:34:35Z,4258004455,3,,4258004465,213,6.3,4258004459,140,62.6,4258004457,56,Right,4265696997,178,,4258004461,141,16.5,4258004463,212,24.6,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545040125,109,1,1,10,44,8rfydplrc9ki0sirqi0drcybk,1,78.2,11.8,2023-05-07T11:12:46.270Z,2023-05-10T05:34:40Z,4258004739,140,90.7,4258004749,213,0.5,4258004745,212,15.3,4258004737,56,Center,4258004741,141,23.3,4265697033,178,,,,,,,,8bhf6lrrabp5tw5m8krirsm7e,P. Omochere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545040179,110,1,1,10,46,8rfydplrc9ki0sirqi0drcybk,1,90.9,27,2023-05-07T11:12:48.504Z,2023-05-10T05:34:48Z,4258007565,154,,4265697061,178,,4258005035,213,1.6,4258005027,56,Center,4258007563,210,15,4258005033,212,10.1,4258005031,141,41.9,4258005029,140,90.9,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
2545040183,111,15,1,10,47,8rfydplrc9ki0sirqi0drcybk,1,90.9,41.7,2023-05-07T11:12:49.573Z,2023-05-10T05:34:48Z,4258007577,29,,4258007593,146,98.2,4265697089,178,,4258007595,147,48.6,4258005053,56,Center,4258007587,102,49.8,4258006325,20,,4258007581,133,,e8whj7tdfmuk66shr30htmhud,J. Marriott,4258005049,22,4258007575,78,,4258007591,328,,4258007579,154,,4258005051,17,,4258007589,103,,,4.4,4258007583,55,110,4258006375,233,101,,,,,,,,,,
2545040201,101,10,1,10,48,8b523ujgl21tbc01me65q0aoh,1,3.4,55.2,2023-05-07T11:12:50.137Z,2023-05-10T05:34:53Z,4258005145,182,,4258005829,174,,4262782725,376,,4258006405,233,111,4258005147,56,Back,4258005831,179,,,,,,,,4905drgcc9husos98ppdup4gl,C. Walton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545040219,102,52,1,10,49,8b523ujgl21tbc01me65q0aoh,1,4.6,49,2023-05-07T11:12:51.428Z,2023-05-10T05:35:00Z,4265697191,389,,4262782907,376,,,,,,,,,,,,,,,,,,,,4905drgcc9husos98ppdup4gl,C. Walton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545040539,103,1,1,11,6,8b523ujgl21tbc01me65q0aoh,1,14.9,50.6,2023-05-07T11:13:07.944Z,2023-05-10T05:35:03Z,4258006985,56,Back,4258006991,141,73.9,4258006987,140,16.0,4258006997,213,1.5,4258006983,123,,4262784007,189,,4265697211,178,,4258006995,212,15.9,4905drgcc9husos98ppdup4gl,C. Walton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545040555,104,1,1,11,11,8b523ujgl21tbc01me65q0aoh,1,24,73.5,2023-05-07T11:13:12.662Z,2023-05-10T05:35:05Z,4258007077,213,5.0,4258007069,56,Back,4258007075,212,20.3,4262784127,189,,4258007073,141,45.1,4258007071,140,30.1,4265697219,178,,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545040681,105,1,1,11,12,8b523ujgl21tbc01me65q0aoh,1,30.1,45.1,2023-05-07T11:13:13.736Z,2023-05-10T05:35:07Z,4258007857,212,13.0,4258007849,56,Back,4262784163,189,,4265697231,178,,4258007853,141,39.4,4258007851,140,18.3,4258007861,213,3.4,,,,932abz8zmqv4ilfnmq7m2ew9h,D. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545040761,106,1,1,11,20,8b523ujgl21tbc01me65q0aoh,1,24.4,37.9,2023-05-07T11:13:21.625Z,2023-05-10T05:35:09Z,4258008295,213,0.6,4265697255,178,,4258008289,140,40.7,4258008293,212,20.3,4258008291,141,53.9,4258008287,56,Back,,,,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545040827,107,1,1,11,24,8b523ujgl21tbc01me65q0aoh,1,46.2,64.8,2023-05-07T11:13:26.311Z,2023-05-10T05:35:12Z,4258008667,141,97.7,4258008665,140,58.2,4265697275,178,,4258008669,212,25.7,4258008671,213,1.1,4258008663,56,Left,,,,,,,6o9v88iiwvbulajrwpd7uvkr9,M. Luongo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545040885,108,1,1,11,29,8b523ujgl21tbc01me65q0aoh,1,64.6,95.7,2023-05-07T11:13:31.278Z,2023-05-10T05:35:15Z,4265697321,178,,4258008973,141,59.1,4258008971,140,57.0,4258008977,213,4.4,4258008975,212,26.1,4258008969,56,Center,,,,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545040907,109,1,1,11,32,8b523ujgl21tbc01me65q0aoh,1,59.7,73.2,2023-05-07T11:13:34.103Z,2023-05-10T05:35:18Z,4258009089,212,6.0,4258009085,140,64.0,4265697349,178,,4258009091,213,0.7,4258009087,141,79.1,4258009083,56,Left,,,,,,,932abz8zmqv4ilfnmq7m2ew9h,D. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545040931,110,1,1,11,34,8b523ujgl21tbc01me65q0aoh,1,59,78.9,2023-05-07T11:13:36.206Z,2023-05-10T05:35:22Z,4258009257,140,39.3,4265697377,178,,4258009265,212,20.7,4258009269,213,3.1,4258009261,141,78.7,4258009253,56,Back,,,,,,,7fpcipp26a9fqes841ad7lh3p,N. Broadhead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545040955,111,1,1,11,35,8b523ujgl21tbc01me65q0aoh,1,43.3,78.7,2023-05-07T11:13:37.385Z,2023-05-10T05:35:25Z,4265697403,178,,4258009379,212,15.5,4258009375,140,55.7,4258009377,141,91.1,4258009373,56,Left,4258009381,213,0.6,,,,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545041019,112,1,1,11,37,8b523ujgl21tbc01me65q0aoh,1,55.6,89.7,2023-05-07T11:13:39.040Z,2023-05-10T05:35:29Z,4258009695,141,94.7,4265697447,178,,4258009691,56,Left,4258009699,213,0.3,4258009693,140,66.6,4258009697,212,12.0,,,,,,,7fpcipp26a9fqes841ad7lh3p,N. Broadhead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545041073,113,1,1,11,40,8b523ujgl21tbc01me65q0aoh,1,68.5,95.1,2023-05-07T11:13:42.045Z,2023-05-10T05:35:32Z,4265697461,178,,4258009947,140,73.6,4258009949,141,51.0,4258009945,56,Center,4258009953,213,4.9,4258009951,212,30.5,,,,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545041087,112,45,1,11,42,8rfydplrc9ki0sirqi0drcybk,0,15.6,39.4,2023-05-07T11:13:44.452Z,2023-05-10T05:35:37Z,4258010221,233,114,4258010031,285,,4258010029,56,Back,,,,,,,,,,,,,,,,emuuuhvah1jtq2fqs9ybfovvu,H. Holgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545041105,114,3,1,11,42,8b523ujgl21tbc01me65q0aoh,1,84.4,60.6,2023-05-07T11:13:44.452Z,2023-05-10T05:35:36Z,4258010199,233,112,4262786859,465,,4258010133,56,Center,4265697503,178,,4258010135,286,,,,,,,,,,,28izur14k14lcgegg8qede7yt,C. Chaplin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545041141,115,1,1,11,46,8b523ujgl21tbc01me65q0aoh,0,96.3,74.7,2023-05-07T11:13:47.818Z,2023-05-10T05:35:40Z,4265697529,178,,4258010305,212,17.6,4258010307,213,4.5,4258010301,140,92.1,4258010303,141,49.6,4258010299,56,Center,,,,,,,28izur14k14lcgegg8qede7yt,C. Chaplin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545041149,113,49,1,11,46,8rfydplrc9ki0sirqi0drcybk,1,7.1,45.4,2023-05-07T11:13:48.567Z,2023-05-10T05:35:45Z,,,,,,,,,,,,,,,,,,,,,,,,,f1rmwe24zg4697bqpc3z0y40l,J. Vela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545041261,114,1,1,11,48,8rfydplrc9ki0sirqi0drcybk,0,7.1,42.2,2023-05-07T11:13:49.930Z,2023-05-10T05:35:48Z,4265697607,178,,4258010933,141,54.0,4258010931,140,44.1,4258010929,56,Back,4258010927,157,,4258010939,1,,4258010935,212,39.7,4258010937,213,0.2,f1rmwe24zg4697bqpc3z0y40l,J. Vela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545041283,116,1,1,11,52,8b523ujgl21tbc01me65q0aoh,0,60.8,58.3,2023-05-07T11:13:53.842Z,2023-05-10T05:35:53Z,4258011051,140,76.4,4265697675,388,,4258011053,141,39.0,4258011049,56,Center,4258011057,213,5.6,4258011055,212,21.0,4258011047,3,,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545041487,115,1,1,11,55,8rfydplrc9ki0sirqi0drcybk,1,31.9,62.4,2023-05-07T11:13:57.030Z,2023-05-10T05:35:57Z,4258012169,212,45.2,4258012157,155,,4258012167,141,15.3,4258012163,140,62.3,4258012161,56,Right,4258012173,1,,4258012171,213,5.5,4265697707,178,,937mkgz0gstvxyjiwfe9xiuzu,C. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545041501,116,3,1,12,5,8rfydplrc9ki0sirqi0drcybk,0,69.2,7.2,2023-05-07T11:14:07.014Z,2023-05-10T05:36:02Z,4258012301,233,117,4258012231,56,Right,4258012233,286,,4265697779,178,,4262788203,465,,,,,,,,,,,3je74tc5emuou6ckwdbscsbu,Carlos Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545041493,117,7,1,12,5,8b523ujgl21tbc01me65q0aoh,1,30.8,92.8,2023-05-07T11:14:07.134Z,2023-05-10T05:36:06Z,4262788355,383,,4258012199,285,,4258012197,56,Back,4265697811,178,,4258012283,233,116,,,,,,,,,,6o9v88iiwvbulajrwpd7uvkr9,M. Luongo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545041497,118,49,1,12,5,8b523ujgl21tbc01me65q0aoh,1,35.3,94.7,2023-05-07T11:14:07.262Z,2023-05-10T05:36:11Z,,,,,,,,,,,,,,,,,,,,,,,,,6o9v88iiwvbulajrwpd7uvkr9,M. Luongo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545041541,119,1,1,12,7,8b523ujgl21tbc01me65q0aoh,1,36.7,95,2023-05-07T11:14:09.387Z,2023-05-10T05:36:15Z,4258012467,212,8.6,4258012465,141,96.0,4265697909,178,,4258012469,213,3.1,4258012463,140,28.5,4258012461,56,Back,,,,,,,6o9v88iiwvbulajrwpd7uvkr9,M. Luongo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
