id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/9/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/15/value,qualifier/17/value,qualifier/18/value,qualifier/19/value,assist
2525825273,7,5,1,0,23,1musyruv2ufjrjnj6gvdbr8kt,0,69.2,-1.7,2023-03-29T18:44:19.263Z,2023-03-31T08:35:13Z,4148832225,56,Right,4148832237,233,5,4148832227,347,,,,,,,,,,,,,,,,,2gf1wld07zyiuvq7iikfrvoid,W. Vaulks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525825301,6,1,1,0,42,fvr504m6gaxsfmtx4fwm7iq1,0,30.9,100,2023-03-29T18:44:38.462Z,2023-03-31T08:35:16Z,4148832371,213,6.1,4148832373,1,,4148832363,56,Left,4148832361,107,,4148832367,141,90.6,4148832365,140,76.1,4148832369,212,48.0,,,,4i81y9jhkouk3zmd03gjp1gx5,W. Ferry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525825297,8,49,1,0,46,1musyruv2ufjrjnj6gvdbr8kt,1,21.3,10.1,2023-03-29T18:44:42.514Z,2023-03-31T08:35:33Z,,,,,,,,,,,,,,,,,,,,,,,,,4mg6kr1jernr98unfp5p8shqt,D. Iorfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525825303,9,61,1,0,46,1musyruv2ufjrjnj6gvdbr8kt,0,20.6,5.9,2023-03-29T18:44:42.644Z,2023-03-31T08:35:30Z,4148832375,56,Back,4149680849,178,,,,,,,,,,,,,,,,,,,,4mg6kr1jernr98unfp5p8shqt,D. Iorfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525825311,7,5,1,0,47,fvr504m6gaxsfmtx4fwm7iq1,1,77,100.9,2023-03-29T18:44:43.654Z,2023-03-31T08:35:38Z,4148832419,347,,4148832417,56,Left,4148832421,233,10,,,,,,,,,,,,,,,,4i81y9jhkouk3zmd03gjp1gx5,W. Ferry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525825305,10,5,1,0,47,1musyruv2ufjrjnj6gvdbr8kt,0,23,-0.9,2023-03-29T18:44:43.654Z,2023-03-31T08:35:38Z,4148832377,56,Back,4148832379,347,,4148832425,233,7,,,,,,,,,,,,,,,,4mg6kr1jernr98unfp5p8shqt,D. Iorfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525825313,8,1,1,0,57,fvr504m6gaxsfmtx4fwm7iq1,1,78.9,100,2023-03-29T18:44:53.432Z,2023-03-31T08:35:43Z,4148832439,213,4.2,4148832429,107,,4148832431,56,Left,4148832435,141,88.7,4148832433,140,74.1,4148832437,212,10.2,,,,,,,4i81y9jhkouk3zmd03gjp1gx5,W. Ferry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525825323,9,1,1,0,58,fvr504m6gaxsfmtx4fwm7iq1,1,74.1,88.7,2023-03-29T18:44:54.318Z,2023-03-31T08:35:47Z,4148832493,212,5.4,4148832495,213,1.2,4148832487,56,Left,4149680935,178,,4148832489,140,76.1,4148832491,141,96.0,,,,,,,61allnul4qlvl9s6wf0nehped,L. Sercombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525825333,10,1,1,1,2,fvr504m6gaxsfmtx4fwm7iq1,1,74.7,83,2023-03-29T18:44:58.828Z,2023-03-31T08:35:53Z,4148832517,141,61.2,4148832513,56,Center,4148832515,140,86.2,4149680963,178,,4148832511,155,,4148832521,213,5.4,4148832519,212,19.1,,,,4i81y9jhkouk3zmd03gjp1gx5,W. Ferry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525825335,11,1,1,1,6,fvr504m6gaxsfmtx4fwm7iq1,1,78.8,38.2,2023-03-29T18:45:03.011Z,2023-03-31T08:36:01Z,4149681009,178,,4148832527,140,89.5,4148832525,56,Right,4148832533,213,5.4,4148832529,141,20.0,4148832531,212,16.7,,,,,,,cjwflve6ukph4h2az1irm099l,R. Broom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525825339,12,1,1,1,8,fvr504m6gaxsfmtx4fwm7iq1,1,89.5,20,2023-03-29T18:45:04.703Z,2023-03-31T08:36:05Z,4148832559,140,95.9,4148832553,2,,4148832557,56,Left,4149681027,178,,4148832555,155,,4148832565,213,1.4,4148832567,1,,4148832563,212,48.7,9em8141j1bdvykowhmoyeob85,R. Jackson,4148832561,141,90.9,4149321517,20,4149321515,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525825343,13,3,1,1,15,fvr504m6gaxsfmtx4fwm7iq1,0,94,91.1,2023-03-29T18:45:11.075Z,2023-03-31T08:36:09Z,4148832597,233,11,4148832585,286,,4149681045,178,,4148832583,56,Left,4149321723,465,,,,,,,,,,,4i81y9jhkouk3zmd03gjp1gx5,W. Ferry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525825345,11,7,1,1,15,1musyruv2ufjrjnj6gvdbr8kt,1,6,8.9,2023-03-29T18:45:11.334Z,2023-03-31T08:36:12Z,4148832587,56,Back,4149322087,383,,4149681069,178,,4148832591,233,13,4148832589,285,,,,,,,,,,,dwbbiqw9923azm3rpg2m8aqj9,J. Hunt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525920979,854,61,1,1,15,1musyruv2ufjrjnj6gvdbr8kt,0,5,11.5,2023-03-29T18:45:12.037Z,2023-03-31T08:36:17Z,4149322355,56,Back,4149681117,178,,,,,,,,,,,,,,,,,,,,dwbbiqw9923azm3rpg2m8aqj9,J. Hunt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525825347,12,43,1,1,17,1musyruv2ufjrjnj6gvdbr8kt,1,0,0,2023-03-29T18:45:13.115Z,2023-03-29T18:46:13Z,4148833171,144,61,4148832599,56,Back,,,,,,,,,,,,,,,,,,,dwbbiqw9923azm3rpg2m8aqj9,J. Hunt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525825353,15,1,1,1,17,fvr504m6gaxsfmtx4fwm7iq1,1,93.3,91.2,2023-03-29T18:45:13.910Z,2023-03-31T08:36:24Z,4148832619,140,89.4,4148832621,141,83.3,4148832625,213,4.1,4148832623,212,6.8,4148832617,56,Left,4149681165,178,,,,,,,,4i81y9jhkouk3zmd03gjp1gx5,W. Ferry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525825349,14,43,1,1,20,fvr504m6gaxsfmtx4fwm7iq1,1,0,0,2023-03-29T18:45:16.135Z,2023-03-29T18:46:20Z,4148833231,144,61,4148832601,56,Left,,,,,,,,,,,,,,,,,,,4i81y9jhkouk3zmd03gjp1gx5,W. Ferry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525825355,16,1,1,1,20,fvr504m6gaxsfmtx4fwm7iq1,1,89.4,83.3,2023-03-29T18:45:16.869Z,2023-03-31T08:36:29Z,4148832629,56,Left,4149681197,178,,4148832631,140,82.5,4148832633,141,93.6,4148832637,213,2.4,4148832635,212,10.1,,,,,,,7617zihboc2wywyoyou6nhuqd,A. May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525825357,17,1,1,1,21,fvr504m6gaxsfmtx4fwm7iq1,0,82.5,93.6,2023-03-29T18:45:17.956Z,2023-03-31T08:36:35Z,4148832641,2,,4149322791,72,,4149322789,224,,4148832651,212,33.0,4148832653,213,4.8,4148832655,1,,4148832649,141,45.4,4148832647,140,86.5,6n2iaeukutepfiee2nvfpvofe,T. Bradbury,4149681241,178,,4148832643,155,4148832645,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525825361,13,12,1,1,23,1musyruv2ufjrjnj6gvdbr8kt,1,14.8,54.8,2023-03-29T18:45:20.026Z,2023-03-31T08:36:44Z,4148832681,56,Back,4149681311,388,,4148832689,213,5.6,4148832691,15,,4148832683,140,26.4,4148832687,212,16.2,4148832685,141,39.2,,,,3hq7q7p30s923cbbvw1070lp1,R. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525825369,18,1,1,1,26,fvr504m6gaxsfmtx4fwm7iq1,1,70.7,47.5,2023-03-29T18:45:22.870Z,2023-03-31T08:36:50Z,4149681343,178,,4148832735,212,12.8,4148832733,141,29.1,4148832737,213,4.9,4148832729,56,Center,4148832731,140,73.4,,,,,,,61allnul4qlvl9s6wf0nehped,L. Sercombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525825377,19,1,1,1,29,fvr504m6gaxsfmtx4fwm7iq1,1,72.8,26.7,2023-03-29T18:45:25.420Z,2023-03-31T08:36:57Z,4148832777,56,Right,4148832783,212,14.2,4148832785,213,5.0,4149681363,178,,4148832781,141,6.7,4148832779,140,76.8,,,,,,,cjwflve6ukph4h2az1irm099l,R. Broom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525825379,20,1,1,1,34,fvr504m6gaxsfmtx4fwm7iq1,0,88.9,4.6,2023-03-29T18:45:30.415Z,2023-03-31T08:37:12Z,4148832819,236,,4148832825,286,,4148832797,56,Right,4148832793,155,,4148832813,213,1.1,4149323183,20,,4148832803,140,91.2,4148832807,141,11.4,9em8141j1bdvykowhmoyeob85,R. Jackson,4149681383,178,,4148832789,2,4148832811,212,5.2,4148832821,233,14,4149323181,224,,,,,,,,,,,,,,,,,,,,,,,,,
2525825375,14,12,1,1,34,1musyruv2ufjrjnj6gvdbr8kt,1,2.7,88.6,2023-03-29T18:45:30.534Z,2023-03-31T08:37:06Z,4148832775,56,Back,4149681409,21,,4148832773,185,,4148832829,233,20,4149681407,178,,,,,,,,,,,3fjobcho19bkofw9h042i2v9x,M. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525825383,15,5,1,1,35,1musyruv2ufjrjnj6gvdbr8kt,0,12.8,101.8,2023-03-29T18:45:31.973Z,2023-03-31T08:37:17Z,4148832995,233,21,4148832815,56,Back,4148832817,347,,,,,,,,,,,,,,,,,3fjobcho19bkofw9h042i2v9x,M. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525825413,21,5,1,1,35,fvr504m6gaxsfmtx4fwm7iq1,1,87.2,-1.8,2023-03-29T18:45:31.973Z,2023-03-31T08:37:17Z,4148832991,233,15,4148832989,347,,4148832987,56,Right,,,,,,,,,,,,,,,,9em8141j1bdvykowhmoyeob85,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525825419,22,1,1,1,57,fvr504m6gaxsfmtx4fwm7iq1,1,89.3,0,2023-03-29T18:45:53.713Z,2023-03-31T08:37:20Z,4148833035,213,1.5,4148833027,56,Center,4148833033,212,22.9,4148833025,107,,4148833037,1,,4148833029,140,90.4,4148833031,141,31.6,,,,9em8141j1bdvykowhmoyeob85,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525825423,23,44,1,1,59,fvr504m6gaxsfmtx4fwm7iq1,1,88.9,36.2,2023-03-29T18:45:55.747Z,2023-03-31T10:36:57Z,4148833045,286,,4148833043,56,Center,4148833733,233,27,,,,,,,,,,,,,,,,552cgdv8qya776at130r2d0mi,C. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525825553,27,44,1,1,59,1musyruv2ufjrjnj6gvdbr8kt,0,11.1,63.8,2023-03-29T18:45:55.748Z,2023-03-31T08:37:23Z,4148833723,285,,4148833721,56,Back,4148833737,233,23,,,,,,,,,,,,,,,,1szy525fae134zxfbt7vyw991,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525825427,24,1,1,1,59,fvr504m6gaxsfmtx4fwm7iq1,0,88.5,39.6,2023-03-29T18:45:55.783Z,2023-03-31T10:36:57Z,4148833055,56,Center,4149681501,178,,4149325345,141,40.6,4149325343,140,88.8,4149325347,212,0.7,4149325349,213,1.1,4149325341,168,,,,,552cgdv8qya776at130r2d0mi,C. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525825543,26,61,1,1,59,1musyruv2ufjrjnj6gvdbr8kt,1,10.1,62.3,2023-03-29T18:45:55.851Z,2023-03-31T08:37:36Z,4148833611,56,Back,4149681551,178,,4149681549,15,,,,,,,,,,,,,,,,,1szy525fae134zxfbt7vyw991,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525825661,43,1,1,2,0,fvr504m6gaxsfmtx4fwm7iq1,1,92.8,45.5,2023-03-29T18:45:56.772Z,2023-03-31T08:37:50Z,4148835049,210,15,4148834301,141,49.3,4148834299,140,90.5,4149681587,178,,4148834303,212,3.5,4148834297,56,Center,4148834305,213,2.3,4148835051,154,,6n2iaeukutepfiee2nvfpvofe,T. Bradbury,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2525825435,25,15,1,2,1,fvr504m6gaxsfmtx4fwm7iq1,1,87.8,43.3,2023-03-29T18:45:57.094Z,2023-03-31T08:37:50Z,4148835057,154,,4148835053,78,,4148835063,102,49.1,4148835067,328,,4148835077,147,48.9,4148835073,100,,4148835071,139,,4148834905,160,,4hcjk936uj5hm4bmnnin5nsh5,A. Keena,4148833091,17,,4148835079,230,4148835081,231,49.6,4148835055,29,,4148835065,103,,98.5,19,4148835075,146,95.9,4148835059,55,43,4148835069,314,4148833093,56,Center,4148834907,20,4148834911,82,4149681597,178,,,,,
2525825455,27,2,1,2,1,fvr504m6gaxsfmtx4fwm7iq1,1,84.5,49.1,2023-03-29T18:45:57.132Z,2023-03-31T08:37:59Z,4149681643,178,,4148833201,140,94.1,4148833197,7,75c432elegprf4f6hn72icset,4148833199,56,Center,4148833205,298,,4148833203,141,48.7,,,,,,,4hcjk936uj5hm4bmnnin5nsh5,A. Keena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525825433,16,55,1,2,1,1musyruv2ufjrjnj6gvdbr8kt,1,9.5,46,2023-03-29T18:45:57.133Z,2023-03-31T08:38:00Z,,,,,,,,,,,,,,,,,,,,,,,,,cyrr9517kjkt2l5tuqe966zth,L. Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525825441,26,43,1,2,9,fvr504m6gaxsfmtx4fwm7iq1,1,0,0,2023-03-29T18:46:05.575Z,2023-03-30T13:45:11Z,4149326367,144,61,4148833127,56,Center,,,,,,,,,,,,,,,,,,,75c432elegprf4f6hn72icset,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525825485,17,1,1,2,28,1musyruv2ufjrjnj6gvdbr8kt,0,7.9,64.3,2023-03-29T18:46:24.714Z,2023-03-31T08:38:05Z,4148833339,140,69.6,4148833337,56,Left,4148833341,141,86.8,4148833333,157,,4148833335,241,,4148833331,5,,4148833347,1,,4148833343,212,66.6,24g3kj5853y2af5ncqhwlfbp,D. Stockdale,4148833345,213,0.2,4149681675,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525825489,28,1,1,2,32,fvr504m6gaxsfmtx4fwm7iq1,0,32.7,16.8,2023-03-29T18:46:28.278Z,2023-03-31T08:38:10Z,4149681697,388,,4148833355,140,39.3,4148833357,141,0.0,4148833353,56,Back,4148833361,213,5.2,4148833359,212,14.5,4148833351,3,,,,,552cgdv8qya776at130r2d0mi,C. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525825497,18,5,1,2,34,1musyruv2ufjrjnj6gvdbr8kt,1,58,102,2023-03-29T18:46:30.432Z,2023-03-31T08:38:17Z,4148833379,347,,4148833377,56,Left,4148833381,233,29,,,,,,,,,,,,,,,,24g3kj5853y2af5ncqhwlfbp,D. Stockdale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525825491,29,5,1,2,34,fvr504m6gaxsfmtx4fwm7iq1,0,42,-2,2023-03-29T18:46:30.432Z,2023-03-31T08:38:18Z,4148833371,56,Back,4148833373,347,,4148833389,233,18,,,,,,,,,,,,,,,,552cgdv8qya776at130r2d0mi,C. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525825501,19,1,1,2,37,1musyruv2ufjrjnj6gvdbr8kt,0,58.4,100,2023-03-29T18:46:33.605Z,2023-03-31T08:38:20Z,4148833407,141,94.5,4148833403,56,Left,4148833411,213,6.1,4148833405,140,83.3,4148833401,107,,4148833413,1,,4148833409,212,26.6,,,,2gf1wld07zyiuvq7iikfrvoid,W. Vaulks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525825505,30,8,1,2,39,fvr504m6gaxsfmtx4fwm7iq1,1,21.4,4.9,2023-03-29T18:46:35.463Z,2023-03-31T08:39:13Z,4149326895,385,,4149681927,178,,4148833427,56,Back,,,,,,,,,,,,,,,,75c432elegprf4f6hn72icset,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525825507,20,5,1,2,41,1musyruv2ufjrjnj6gvdbr8kt,1,83.7,102,2023-03-29T18:46:37.922Z,2023-03-31T08:39:17Z,4148833429,56,Left,4148833431,347,,4148833449,233,31,,,,,,,,,,,,,,,,2gf1wld07zyiuvq7iikfrvoid,W. Vaulks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525825509,31,5,1,2,41,fvr504m6gaxsfmtx4fwm7iq1,0,16.3,-2,2023-03-29T18:46:37.922Z,2023-03-31T08:39:17Z,4148833435,347,,4148833433,56,Back,4148833453,233,20,,,,,,,,,,,,,,,,75c432elegprf4f6hn72icset,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525825521,21,1,1,2,56,1musyruv2ufjrjnj6gvdbr8kt,1,83.3,100,2023-03-29T18:46:52.713Z,2023-03-31T08:39:26Z,4148833491,212,9.5,4148833489,141,88.9,4148833493,213,4.4,4148833485,56,Left,4148833487,140,80.2,4148833483,107,,,,,,,,3fjobcho19bkofw9h042i2v9x,M. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
