id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/10/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/15/value,assist,qualifier/17/value
2476859909,663,49,1,0,8,82kapkjwonlv9j1ui0ytv5sii,1,26.9,29.1,2022-10-22T14:00:59.922Z,2022-10-25T04:53:16Z,,,,,,,,,,,,,,,,,,,,,,,,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475406433,4,1,1,0,8,82kapkjwonlv9j1ui0ytv5sii,0,28.3,26.7,2022-10-22T14:00:59.925Z,2022-10-25T04:53:21Z,3870907531,178,,3862087477,56,Center,3862087487,1,,3862087481,141,39.4,3862087483,212,41.1,3862087485,213,0.2,3862087475,157,,3862087479,140,66.6,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475406607,7,4,1,0,14,2ezfenuwk3y65p8jdbj55xqt0,1,36,56.2,2022-10-22T14:01:05.533Z,2022-10-25T04:53:25Z,3862088327,56,Back,3862088325,294,,3862088329,152,,3862088323,13,,3862088965,233,5,3862088951,286,,,,,,,,2r6gxw9yjxvaplv70ftq7wout,R. Inniss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475406579,5,4,1,0,14,82kapkjwonlv9j1ui0ytv5sii,0,64,43.8,2022-10-22T14:01:05.534Z,2022-10-25T04:53:25Z,3862088217,56,Center,3862088215,294,,3862088219,152,,3862089007,233,7,3862088213,13,,3862088221,285,,3870907573,178,,,,,cmq9t6wadet4rrj3cvkjst7ca,C. Saydee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475407043,8,1,1,0,30,2ezfenuwk3y65p8jdbj55xqt0,1,34.7,53.1,2022-10-22T14:01:22.118Z,2022-10-25T04:53:32Z,3862090587,213,4.1,3870907673,178,,3862090577,152,,3862090575,5,,3862090579,56,Back,3862090585,212,9.5,3862090583,141,41.8,3862090581,140,29.3,6a08s0d0sgt7iw37spmo4bro5,S. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475407101,9,1,1,0,32,2ezfenuwk3y65p8jdbj55xqt0,1,29.3,41.8,2022-10-22T14:01:24.158Z,2022-10-25T04:53:38Z,3862090875,212,22.8,3870907731,178,,3862090871,140,37.3,3862090873,141,10.7,3862090877,213,5.1,3862090869,56,Back,,,,,,,2r6gxw9yjxvaplv70ftq7wout,R. Inniss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475407235,10,1,1,0,36,2ezfenuwk3y65p8jdbj55xqt0,1,37.3,10.1,2022-10-22T14:01:27.550Z,2022-10-25T04:53:45Z,3862091429,213,6.2,3862091425,141,7.9,3862091421,56,Right,3862091423,140,52.8,3870907809,178,,3862091427,212,16.3,,,,,,,dsvr61cfalun7n0y262elcrth,M. Egbo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476860079,826,3,1,0,37,2ezfenuwk3y65p8jdbj55xqt0,0,58.4,11.5,2022-10-22T14:01:28.620Z,2022-10-25T04:53:51Z,3870907895,178,,3869762577,56,Right,3869762581,464,,3869762583,467,bydla0otire1a58193o1buqjt,3869762579,286,,,,,,,,,,,ald5oocxwh4pip8fw6v3ym8h6,J. Rak-Sakyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475407241,11,4,1,0,37,2ezfenuwk3y65p8jdbj55xqt0,1,56.8,12,2022-10-22T14:01:29.274Z,2022-10-25T04:53:55Z,3862091457,265,,3862091455,152,,3862091459,286,,3862091645,233,6,3862091451,13,,3862091453,56,Right,,,,,,,ald5oocxwh4pip8fw6v3ym8h6,J. Rak-Sakyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475407259,6,4,1,0,37,82kapkjwonlv9j1ui0ytv5sii,0,43.2,88,2022-10-22T14:01:29.275Z,2022-10-25T04:53:55Z,3870907959,178,,3862091659,233,11,3862091561,285,,3862091553,152,,3862091551,56,Back,3862091557,265,,3862091549,13,,,,,bydla0otire1a58193o1buqjt,J. Shipley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475407371,12,1,1,0,43,2ezfenuwk3y65p8jdbj55xqt0,1,55.3,9.1,2022-10-22T14:01:34.775Z,2022-10-25T04:54:02Z,3862092047,141,35.4,3862092051,213,2.5,3862092043,56,Back,3862092041,152,,3862092039,5,,3862092045,140,31.2,3862092049,212,31.0,3870908069,178,,egr5n9jynbg3llc2tn2g5ncnp,G. Dobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475407455,13,1,1,0,44,2ezfenuwk3y65p8jdbj55xqt0,1,31.2,35.2,2022-10-22T14:01:36.265Z,2022-10-25T04:54:07Z,3862092435,212,15.8,3870908157,178,,3862092433,141,57.8,3862092431,140,34.5,3862092437,213,1.3,3862092429,56,Back,,,,,,,2r6gxw9yjxvaplv70ftq7wout,R. Inniss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475407501,14,1,1,0,46,2ezfenuwk3y65p8jdbj55xqt0,1,34.4,59.6,2022-10-22T14:01:38.194Z,2022-10-25T04:54:11Z,3862092671,212,29.7,3862092673,213,0.9,3870908201,178,,3862092669,141,93.5,3862092665,56,Left,3862092667,140,52.2,,,,,,,949hjt6noiqcg888992n2961h,E. O'Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475407549,15,1,1,0,49,2ezfenuwk3y65p8jdbj55xqt0,1,52.2,92.1,2022-10-22T14:01:41.195Z,2022-10-25T04:54:17Z,3862092937,213,5.2,3862092935,212,8.8,3862092931,140,56.0,3862092933,141,80.6,3862092929,56,Left,3870908279,178,,,,,,,,56g3fffeygobuei72gnkm9a09,S. Sessegnon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475407619,16,1,1,0,51,2ezfenuwk3y65p8jdbj55xqt0,1,56.2,80,2022-10-22T14:01:43.114Z,2022-10-25T04:54:22Z,3870908363,178,,3862093247,212,4.6,3862093245,141,84.2,3862093249,213,0.7,3862093243,140,59.6,3862093241,56,Left,,,,,,,6a08s0d0sgt7iw37spmo4bro5,S. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477089771,877,67,1,0,52,2ezfenuwk3y65p8jdbj55xqt0,1,59.3,84.3,2022-10-22T14:01:44.094Z,2022-10-25T10:50:58Z,3871039595,233,706,,,,,,,,,,,,,,,,,,,,,,1uqgky0sxqjs8bqd2h75rnmjt,C. Kirk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477089767,706,67,1,0,52,82kapkjwonlv9j1ui0ytv5sii,0,40.7,15.7,2022-10-22T14:01:44.095Z,2022-10-25T07:08:29Z,3871039613,233,877,,,,,,,,,,,,,,,,,,,,,,diw7je3i5mkvwf0kj898yi0gl,T. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475407655,17,1,1,0,52,2ezfenuwk3y65p8jdbj55xqt0,0,59.6,84.2,2022-10-22T14:01:44.104Z,2022-10-25T10:50:59Z,3862093405,213,5.3,3862093403,212,4.8,3862093397,140,62.0,3862093401,141,78.2,3862093395,56,Center,3870908395,178,,,,,,,,1uqgky0sxqjs8bqd2h75rnmjt,C. Kirk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475407779,7,1,1,0,54,82kapkjwonlv9j1ui0ytv5sii,0,29,29.4,2022-10-22T14:01:45.835Z,2022-10-25T04:54:33Z,3862093967,213,6.2,3862093963,141,25.8,3862093961,140,87.4,3862093955,157,,3862093959,56,Center,3862093969,1,,3862093965,212,61.4,3870908473,178,,1tkhk7k78uqvkegtn5i9r132t,C. Dunkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475407995,18,1,1,1,2,2ezfenuwk3y65p8jdbj55xqt0,1,19.4,68.4,2022-10-22T14:01:53.755Z,2022-10-25T04:54:37Z,3870908519,178,,3862095107,140,21.9,3862095105,56,Back,3862095109,141,38.9,3862095111,212,20.2,3862095113,213,4.8,,,,,,,46q465awyk7ndr9faq83vmuw9,J. Wollacott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475408099,19,1,1,1,4,2ezfenuwk3y65p8jdbj55xqt0,1,21.9,38.5,2022-10-22T14:01:55.683Z,2022-10-25T04:54:41Z,3870908565,178,,3862095597,213,5.1,3862095585,56,Back,3862095589,141,17.9,3862095595,212,14.9,3862095587,140,26.8,,,,,,,2r6gxw9yjxvaplv70ftq7wout,R. Inniss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475408173,20,1,1,1,6,2ezfenuwk3y65p8jdbj55xqt0,1,27.5,16.7,2022-10-22T14:01:57.763Z,2022-10-25T04:54:45Z,3862095973,141,29.7,3862095971,140,30.5,3862095975,212,9.4,3862095977,213,1.2,3862095969,56,Back,3870908613,178,,,,,,,,dsvr61cfalun7n0y262elcrth,M. Egbo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475408407,21,1,1,1,8,2ezfenuwk3y65p8jdbj55xqt0,1,30.5,28.2,2022-10-22T14:01:59.698Z,2022-10-25T04:54:49Z,3862097123,212,25.0,3862097121,141,11.3,3862097125,213,5.8,3870908665,178,,3862097119,140,51.6,3862097117,56,Right,,,,,,,egr5n9jynbg3llc2tn2g5ncnp,G. Dobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477090011,707,43,1,1,10,82kapkjwonlv9j1ui0ytv5sii,1,0,0,2022-10-22T14:02:02.253Z,2022-10-25T07:10:30Z,3871040995,178,0,3871042501,144,82,,,,,,,,,,,,,,,,,,,ezg39hlg3h14utboy2h3lijmd,M. Maroši,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477090507,715,83,1,1,11,82kapkjwonlv9j1ui0ytv5sii,1,42.1,70.3,2022-10-22T14:02:03.251Z,2022-10-25T07:11:01Z,3871043337,399,450542,,,,,,,,,,,,,,,,,,,,,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477090065,708,43,1,1,11,82kapkjwonlv9j1ui0ytv5sii,1,0,0,2022-10-22T14:02:03.269Z,2022-10-25T07:10:32Z,3871042537,144,82,3871041289,178,0,,,,,,,,,,,,,,,,,,,ezg39hlg3h14utboy2h3lijmd,M. Maroši,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475408459,23,61,1,1,12,2ezfenuwk3y65p8jdbj55xqt0,0,58.9,30.3,2022-10-22T14:02:03.894Z,2022-10-25T07:09:48Z,3870908803,178,,3862097363,56,Center,,,,,,,,,,,,,,,,,,,ald5oocxwh4pip8fw6v3ym8h6,J. Rak-Sakyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475408429,22,43,1,1,14,2ezfenuwk3y65p8jdbj55xqt0,1,0,0,2022-10-22T14:02:06.004Z,2022-10-24T13:05:12Z,3869766063,144,61,3862097239,56,Center,,,,,,,,,,,,,,,,,,,ald5oocxwh4pip8fw6v3ym8h6,J. Rak-Sakyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475408371,8,43,1,1,14,82kapkjwonlv9j1ui0ytv5sii,1,0,0,2022-10-22T14:02:06.005Z,2022-10-24T13:04:45Z,3862096965,285,0,3862096959,56,Back,3862097311,233,22,3869765227,144,7,,,,,,,,,,,,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475408469,9,52,1,1,16,82kapkjwonlv9j1ui0ytv5sii,1,12.6,40,2022-10-22T14:02:08.285Z,2022-10-25T04:55:06Z,3869766659,376,,3870908865,178,,,,,,,,,,,,,,,,,,,,ezg39hlg3h14utboy2h3lijmd,M. Maroši,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475408735,10,80,1,1,24,82kapkjwonlv9j1ui0ytv5sii,0,12.9,41.3,2022-10-22T14:02:16.300Z,2022-10-25T04:55:11Z,3870908953,178,,,,,,,,,,,,,,,,,,,,,,,ezg39hlg3h14utboy2h3lijmd,M. Maroši,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475409069,11,1,1,1,30,82kapkjwonlv9j1ui0ytv5sii,0,12.5,42.8,2022-10-22T14:02:22.349Z,2022-10-25T04:55:18Z,3862100507,140,61.7,3862100501,157,,3862100503,198,,3862100509,141,10.1,3862100505,56,Right,3870909055,178,,3862100511,212,56.2,3862100513,213,5.9,ezg39hlg3h14utboy2h3lijmd,M. Maroši,3862100515,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475409089,24,44,1,1,33,2ezfenuwk3y65p8jdbj55xqt0,1,39.4,91.7,2022-10-22T14:02:25.079Z,2022-10-25T10:50:59Z,3862100617,285,,3862100615,56,Back,3862100759,233,12,,,,,,,,,,,,,,,,56g3fffeygobuei72gnkm9a09,S. Sessegnon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475409105,12,44,1,1,33,82kapkjwonlv9j1ui0ytv5sii,0,60.6,8.3,2022-10-22T14:02:25.080Z,2022-10-25T04:55:24Z,3862100671,56,Right,3862100673,286,,3862100857,233,24,,,,,,,,,,,,,,,,31xl77lt8tax7bta6s45p9fpx,E. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475409129,25,1,1,1,33,2ezfenuwk3y65p8jdbj55xqt0,0,40.5,93.5,2022-10-22T14:02:25.156Z,2022-10-25T10:50:59Z,3862100795,140,61.7,3862100791,56,Left,3862100803,213,0.0,3862100801,212,22.3,3870909209,388,,3862100797,141,94.4,3862100789,3,,,,,56g3fffeygobuei72gnkm9a09,S. Sessegnon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475409293,13,1,1,1,36,82kapkjwonlv9j1ui0ytv5sii,0,36.7,6.5,2022-10-22T14:02:27.589Z,2022-10-25T04:55:34Z,3870909329,178,,3862101543,212,28.1,3862101541,141,7.9,3862101535,157,,3862101539,140,63.4,3862101545,213,0.0,3862101547,1,,3862101537,56,Right,diw7je3i5mkvwf0kj898yi0gl,T. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475409331,26,1,1,1,40,2ezfenuwk3y65p8jdbj55xqt0,0,35.6,88.1,2022-10-22T14:02:31.555Z,2022-10-25T04:55:50Z,3862101745,3,,3862101749,140,40.9,3862101747,56,Back,3862101753,212,5.7,3862101751,141,89.7,3870909581,178,,3862101755,213,0.2,,,,949hjt6noiqcg888992n2961h,E. O'Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475409371,14,1,1,1,41,82kapkjwonlv9j1ui0ytv5sii,0,56.1,7.4,2022-10-22T14:02:32.618Z,2022-10-25T04:55:55Z,3862101941,213,0.4,3862101933,56,Right,3862101931,3,,3862101935,140,68.9,3862101939,212,14.6,3862101937,141,15.6,3870909627,178,,,,,31xl77lt8tax7bta6s45p9fpx,E. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475409403,27,49,1,1,43,2ezfenuwk3y65p8jdbj55xqt0,1,40,82.6,2022-10-22T14:02:34.434Z,2022-10-25T04:55:58Z,,,,,,,,,,,,,,,,,,,,,,,,,egr5n9jynbg3llc2tn2g5ncnp,G. Dobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475409471,28,1,1,1,44,2ezfenuwk3y65p8jdbj55xqt0,0,40.6,80.2,2022-10-22T14:02:35.616Z,2022-10-25T04:56:05Z,3862102357,140,51.6,3862102363,213,0.4,3862102355,56,Left,3862102361,212,12.5,3862102359,141,87.4,3870909799,178,,,,,,,,egr5n9jynbg3llc2tn2g5ncnp,G. Dobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475409487,15,49,1,1,45,82kapkjwonlv9j1ui0ytv5sii,1,50.1,10.1,2022-10-22T14:02:36.739Z,2022-10-25T04:56:10Z,,,,,,,,,,,,,,,,,,,,,,,,,diw7je3i5mkvwf0kj898yi0gl,T. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475409745,16,1,1,1,47,82kapkjwonlv9j1ui0ytv5sii,1,46.6,9.2,2022-10-22T14:02:39.275Z,2022-10-25T04:56:15Z,3862103821,140,11.2,3862103823,141,31.6,3862103829,1,,3862103825,212,40.2,3862103827,213,2.8,3862103819,56,Back,3870909945,178,,,,,diw7je3i5mkvwf0kj898yi0gl,T. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475409903,17,1,1,1,52,82kapkjwonlv9j1ui0ytv5sii,0,13.2,27,2022-10-22T14:02:43.905Z,2022-10-25T04:57:09Z,3862104639,212,67.1,3862104635,140,74.1,3862104645,1,,3862104631,155,,3862104643,213,0.3,3862104633,56,Center,3862104637,141,56.9,3870910795,178,,ezg39hlg3h14utboy2h3lijmd,M. Maroši,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477090845,908,43,1,1,55,2ezfenuwk3y65p8jdbj55xqt0,1,0,0,2022-10-22T14:02:47.204Z,2022-10-25T07:12:14Z,3871044911,178,0,3871044995,144,82,,,,,,,,,,,,,,,,,,,dsvr61cfalun7n0y262elcrth,M. Egbo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475409937,29,49,1,1,58,2ezfenuwk3y65p8jdbj55xqt0,1,25,37,2022-10-22T14:02:49.448Z,2022-10-25T04:57:16Z,,,,,,,,,,,,,,,,,,,,,,,,,dsvr61cfalun7n0y262elcrth,M. Egbo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475410163,30,1,1,1,59,2ezfenuwk3y65p8jdbj55xqt0,1,21.8,37,2022-10-22T14:02:51.148Z,2022-10-25T04:57:22Z,3862105947,140,8.5,3862105951,212,15.1,3862105955,213,2.7,3862105949,141,45.5,3862105943,56,Back,3870910955,178,,,,,,,,dsvr61cfalun7n0y262elcrth,M. Egbo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
