id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/16/value,qualifier/17/value,qualifier/18/value,qualifier/14/value
2492076351,7,1,1,0,13,8mbtyq0has0uu0565fm9t5cdo,0,46.5,97,2022-12-17T15:03:06.495Z,2022-12-19T05:26:41Z,3951599873,178,,3949923679,141,95.6,3949923683,213,6.2,3949923675,56,Left,3949923677,140,57.6,3949923681,212,11.7,,,,,,,a6sikfu3j1pp7mlfcdte2inoq,T. Hamer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492076365,5,49,1,0,14,9db4t34qy4owglhvvgwf5l22i,1,43.1,4.3,2022-12-17T15:03:07.115Z,2022-12-19T05:26:47Z,,,,,,,,,,,,,,,,,,,,,,,,,1wpc3b44r2w9m2wallf1xcmlm,M. Wolfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492076431,6,3,1,0,17,9db4t34qy4owglhvvgwf5l22i,0,58.6,4.3,2022-12-17T15:03:09.918Z,2022-12-19T05:26:55Z,3951599929,178,,3949924037,56,Right,3951431831,465,,3949924073,211,,3949924039,286,,,,,,,,,,,1wpc3b44r2w9m2wallf1xcmlm,M. Wolfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492076461,7,5,1,0,18,9db4t34qy4owglhvvgwf5l22i,0,60.6,-1.8,2022-12-17T15:03:10.988Z,2022-12-19T05:26:59Z,3949924281,347,,3949924279,56,Right,3949924781,233,8,,,,,,,,,,,,,,,,1wpc3b44r2w9m2wallf1xcmlm,M. Wolfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492076541,8,5,1,0,18,8mbtyq0has0uu0565fm9t5cdo,1,39.4,101.8,2022-12-17T15:03:10.988Z,2022-12-19T05:26:59Z,3949924683,347,,3949924769,233,7,3949924681,56,Back,,,,,,,,,,,,,,,,a6sikfu3j1pp7mlfcdte2inoq,T. Hamer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492076833,9,1,1,0,38,8mbtyq0has0uu0565fm9t5cdo,1,38.8,100,2022-12-17T15:03:31.265Z,2022-12-19T05:27:03Z,3949926281,141,90.1,3949926291,1,,3949926277,56,Left,3949926287,213,6.0,3949926283,212,29.5,3949926275,107,,3949926279,140,65.8,,,,a6sikfu3j1pp7mlfcdte2inoq,T. Hamer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492485509,1539,67,1,0,40,8mbtyq0has0uu0565fm9t5cdo,1,65.8,88,2022-12-17T15:03:33.485Z,2022-12-20T10:55:36Z,3952109005,233,1318,,,,,,,,,,,,,,,,,,,,,,d866x81xlp0h24rtpg9jbczbp,V. Adeboyejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492485507,1318,67,1,0,40,9db4t34qy4owglhvvgwf5l22i,0,34.2,12,2022-12-17T15:03:33.486Z,2022-12-20T07:32:52Z,3952109013,233,1539,,,,,,,,,,,,,,,,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492076837,10,50,1,0,41,8mbtyq0has0uu0565fm9t5cdo,1,66.4,91.4,2022-12-17T15:03:34.268Z,2022-12-19T05:27:23Z,3949926305,286,,3949926303,56,Left,3949926389,233,8,,,,,,,,,,,,,,,,d866x81xlp0h24rtpg9jbczbp,V. Adeboyejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492076821,8,7,1,0,41,9db4t34qy4owglhvvgwf5l22i,1,33.6,8.6,2022-12-17T15:03:34.319Z,2022-12-19T05:27:26Z,3949926355,233,10,3949926229,56,Back,3949926233,285,,3951600077,178,,3951432273,385,,,,,,,,,,,d25ilw75uqbnk15v383e1kxrd,R. Cundy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492076829,9,49,1,0,42,9db4t34qy4owglhvvgwf5l22i,1,38.2,7.1,2022-12-17T15:03:35.011Z,2022-12-19T05:28:52Z,,,,,,,,,,,,,,,,,,,,,,,,,1wpc3b44r2w9m2wallf1xcmlm,M. Wolfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492076855,10,1,1,0,42,9db4t34qy4owglhvvgwf5l22i,1,38.2,7.1,2022-12-17T15:03:35.028Z,2022-12-19T05:28:48Z,3949926419,56,Back,3949926425,212,7.1,3951432399,156,,3949926423,141,7.0,3949926427,213,3.2,3951600523,178,,3949926421,140,31.4,,,,1wpc3b44r2w9m2wallf1xcmlm,M. Wolfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492076861,11,61,1,0,42,9db4t34qy4owglhvvgwf5l22i,0,31.4,7,2022-12-17T15:03:35.539Z,2022-12-19T05:28:58Z,3951600569,178,,3949926447,56,Back,,,,,,,,,,,,,,,,,,,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492076889,11,1,1,0,44,8mbtyq0has0uu0565fm9t5cdo,1,65.3,79,2022-12-17T15:03:36.888Z,2022-12-19T05:29:04Z,3949926627,141,71.4,3949926623,56,Center,3949926625,140,61.1,3949926629,212,6.8,3951600603,178,,3949926631,213,4.0,,,,,,,d41ua67591gafg6gb9iwg3p7u,T. Onyango,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492076893,12,49,1,0,44,8mbtyq0has0uu0565fm9t5cdo,1,60.6,70.3,2022-12-17T15:03:37.624Z,2022-12-19T05:29:08Z,,,,,,,,,,,,,,,,,,,,,,,,,b0hjaqg0on2lrpfcjxfyz7uqy,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492076927,13,1,1,0,45,8mbtyq0has0uu0565fm9t5cdo,0,60.6,70.3,2022-12-17T15:03:38.353Z,2022-12-19T05:29:11Z,3949926829,56,Left,3949926839,1,,3949926835,212,32.4,3949926827,155,,3949926833,141,92.0,3949926837,213,0.5,3949926831,140,88.1,3951600647,178,,b0hjaqg0on2lrpfcjxfyz7uqy,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492076945,12,12,1,0,48,9db4t34qy4owglhvvgwf5l22i,1,9.8,8.2,2022-12-17T15:03:41.375Z,2022-12-19T05:29:16Z,3949926933,213,5.3,3949926979,167,,3949926917,56,Back,3949926929,212,8.1,3951600671,178,,3949926925,141,0.0,3949926921,140,14.2,,,,d25ilw75uqbnk15v383e1kxrd,R. Cundy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492076953,13,5,1,0,49,9db4t34qy4owglhvvgwf5l22i,0,15,-1.8,2022-12-17T15:03:42.257Z,2022-12-19T05:29:21Z,3949927133,233,14,3949926957,56,Back,3949926959,347,,,,,,,,,,,,,,,,,d25ilw75uqbnk15v383e1kxrd,R. Cundy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492076979,14,5,1,0,49,8mbtyq0has0uu0565fm9t5cdo,1,85,101.8,2022-12-17T15:03:42.257Z,2022-12-19T05:29:20Z,3949927053,56,Left,3949927083,233,13,3949927055,347,,,,,,,,,,,,,,,,,b0hjaqg0on2lrpfcjxfyz7uqy,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492077269,15,1,1,1,8,8mbtyq0has0uu0565fm9t5cdo,1,87.2,100,2022-12-17T15:04:01.107Z,2022-12-19T05:29:26Z,3949928641,141,86.2,3949928637,56,Left,3949928635,107,,3949928639,140,67.7,3949928647,1,,3949928643,212,23.1,3949928645,213,3.6,,,,a6sikfu3j1pp7mlfcdte2inoq,T. Hamer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492077315,16,1,1,1,12,8mbtyq0has0uu0565fm9t5cdo,1,65.5,85.4,2022-12-17T15:04:04.809Z,2022-12-19T05:29:28Z,3949928839,213,1.1,3949928835,141,95.9,3949928837,212,7.9,3949928833,140,68.8,3951600741,178,,3949928831,56,Left,,,,,,,90ljpsmc6jf9657bs8cwkavl6,C. Ndaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492077353,17,1,1,1,13,8mbtyq0has0uu0565fm9t5cdo,1,67.5,94,2022-12-17T15:04:06.695Z,2022-12-19T05:29:31Z,3949929019,141,84.4,3949929015,56,Left,3949929023,213,3.7,3949929017,140,58.0,3951600759,178,,3949929021,212,11.9,,,,,,,a6sikfu3j1pp7mlfcdte2inoq,T. Hamer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492077383,18,1,1,1,15,8mbtyq0has0uu0565fm9t5cdo,0,60.4,87.8,2022-12-17T15:04:08.526Z,2022-12-19T05:29:34Z,3949929233,56,Left,3949929241,213,0.5,3949929237,141,97.9,3949929235,140,72.2,3949929239,212,14.2,3949929231,155,,3951600767,178,,,,,90ljpsmc6jf9657bs8cwkavl6,C. Ndaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492077395,14,8,1,1,17,9db4t34qy4owglhvvgwf5l22i,1,21.9,5.2,2022-12-17T15:04:10.749Z,2022-12-19T05:29:50Z,3951600829,178,,3951435137,383,,3949929297,56,Back,3951600827,21,,,,,,,,,,,,,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492077411,15,49,1,1,18,9db4t34qy4owglhvvgwf5l22i,1,21.7,5.5,2022-12-17T15:04:11.556Z,2022-12-19T05:29:58Z,,,,,,,,,,,,,,,,,,,,,,,,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492077419,16,50,1,1,19,9db4t34qy4owglhvvgwf5l22i,1,24.5,3.9,2022-12-17T15:04:12.107Z,2022-12-19T05:30:18Z,3949929401,285,,3949929399,56,Back,3949929633,233,19,,,,,,,,,,,,,,,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492077415,19,7,1,1,19,8mbtyq0has0uu0565fm9t5cdo,0,75.5,96.1,2022-12-17T15:04:12.226Z,2022-12-19T05:30:21Z,3951600931,178,,3949929609,233,16,3951435133,385,,3949929595,286,,3949929395,56,Left,,,,,,,,,,a6sikfu3j1pp7mlfcdte2inoq,T. Hamer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492077523,17,1,1,1,24,9db4t34qy4owglhvvgwf5l22i,1,21.1,3.8,2022-12-17T15:04:16.970Z,2022-12-19T05:30:28Z,3949929945,141,29.1,3949929949,213,0.5,3951600959,178,,3949929947,212,36.6,3949929951,1,,3949929943,140,51.9,3949929939,155,,3949929941,56,Center,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492077553,19,1,1,1,26,9db4t34qy4owglhvvgwf5l22i,0,51.9,29.1,2022-12-17T15:04:19.198Z,2022-12-19T05:30:34Z,3951600985,388,,3949930093,213,0.2,3949930095,1,,3949930081,3,,3949930091,212,32.5,3949930085,56,Center,3949930089,141,38.0,3949930087,140,82.3,32crcj18u4qnf8f07fbsopvpx,D. Cole,3949930083,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492077539,18,43,1,1,28,9db4t34qy4owglhvvgwf5l22i,1,0,0,2022-12-17T15:04:21.589Z,2022-12-17T15:04:25Z,3949930017,286,0,3949930013,56,Center,3949930185,144,44,,,,,,,,,,,,,,,,32crcj18u4qnf8f07fbsopvpx,D. Cole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492077549,20,49,1,1,30,8mbtyq0has0uu0565fm9t5cdo,1,24.8,59.1,2022-12-17T15:04:23.438Z,2022-12-19T05:30:38Z,,,,,,,,,,,,,,,,,,,,,,,,,3yamg9wboimwxyklpekdxgxxx,B. Garratt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492077635,21,1,1,1,33,8mbtyq0has0uu0565fm9t5cdo,1,17.8,48.8,2022-12-17T15:04:26.790Z,2022-12-19T05:30:41Z,3949930519,212,13.7,3949930515,140,22.6,3951601005,178,,3949930521,213,5.1,3949930517,141,30.1,3949930513,56,Back,,,,,,,3yamg9wboimwxyklpekdxgxxx,B. Garratt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492077741,22,1,1,1,36,8mbtyq0has0uu0565fm9t5cdo,1,22.2,26.3,2022-12-17T15:04:29.583Z,2022-12-19T05:30:48Z,3949931075,140,25.3,3949931079,212,12.3,3949931077,141,8.9,3949931073,56,Back,3951601035,178,,3949931081,213,5.0,,,,,,,2di9tk08yuqcb4wn9dvmwh97t,S. Hughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492077785,23,1,1,1,42,8mbtyq0has0uu0565fm9t5cdo,0,30.4,3.9,2022-12-17T15:04:34.844Z,2022-12-19T05:30:54Z,3949931311,56,Center,3949931321,212,64.7,3951601053,178,,3949931317,141,44.5,3949931313,140,86.1,3949931309,155,,3949931323,213,0.4,3949931325,1,,8nudzikxeestbjz4yww8r13v9,J. Brayford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492077793,20,52,1,1,45,9db4t34qy4owglhvvgwf5l22i,1,13.5,53.7,2022-12-17T15:04:38.603Z,2022-12-19T05:30:58Z,3951435267,378,,3951601061,178,,,,,,,,,,,,,,,,,,,,c3nbdw1440h1uwwmixrjxwclx,B. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492077895,21,80,1,1,54,9db4t34qy4owglhvvgwf5l22i,0,9.6,38,2022-12-17T15:04:47.079Z,2022-12-19T05:31:02Z,3951601081,178,,,,,,,,,,,,,,,,,,,,,,,c3nbdw1440h1uwwmixrjxwclx,B. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492077971,22,1,1,1,57,9db4t34qy4owglhvvgwf5l22i,1,13.1,37,2022-12-17T15:04:50.230Z,2022-12-19T05:31:06Z,3949932363,198,,3949932373,213,0.4,3949932375,1,,3949932365,56,Center,3949932369,141,78.2,3949932367,140,71.3,3949932371,212,67.2,3951601089,178,,c3nbdw1440h1uwwmixrjxwclx,B. Collins,3949932361,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492077983,23,44,1,2,0,9db4t34qy4owglhvvgwf5l22i,1,71.2,82.7,2022-12-17T15:04:53.776Z,2022-12-19T07:45:35Z,3949932415,286,,3949932439,233,24,3949932413,56,Left,,,,,,,,,,,,,,,,1r9aj50371x6f0xf7mmvldz9x,J. Norwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492077959,24,44,1,2,0,8mbtyq0has0uu0565fm9t5cdo,0,28.8,17.3,2022-12-17T15:04:53.777Z,2022-12-19T07:45:00Z,3949932327,285,,3949932521,233,23,3949932325,56,Back,,,,,,,,,,,,,,,,8nudzikxeestbjz4yww8r13v9,J. Brayford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492077991,24,43,1,2,3,9db4t34qy4owglhvvgwf5l22i,1,0,0,2022-12-17T15:04:56.250Z,2022-12-17T15:05:25Z,3949934803,144,61,3949932425,56,Center,,,,,,,,,,,,,,,,,,,1r9aj50371x6f0xf7mmvldz9x,J. Norwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492078023,25,3,1,2,3,9db4t34qy4owglhvvgwf5l22i,0,76.4,72.2,2022-12-17T15:04:56.782Z,2022-12-19T05:31:17Z,3951601151,178,,3949932617,286,,3949932615,56,Center,3951435339,465,,3949932771,233,25,,,,,,,,,,1r9aj50371x6f0xf7mmvldz9x,J. Norwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492078041,25,7,1,2,3,8mbtyq0has0uu0565fm9t5cdo,1,23.6,27.8,2022-12-17T15:04:56.785Z,2022-12-19T05:31:20Z,3949932695,285,,3949932693,56,Back,3951601167,178,,3951435345,383,,3949932767,233,25,,,,,,,,,,b0hjaqg0on2lrpfcjxfyz7uqy,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492078053,26,49,1,2,5,8mbtyq0has0uu0565fm9t5cdo,1,13.7,31.7,2022-12-17T15:04:58.681Z,2022-12-19T05:31:24Z,,,,,,,,,,,,,,,,,,,,,,,,,b0hjaqg0on2lrpfcjxfyz7uqy,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492078131,27,1,1,2,8,8mbtyq0has0uu0565fm9t5cdo,0,8.6,26,2022-12-17T15:05:01.142Z,2022-12-19T05:31:26Z,3949933155,141,13.5,3949933159,213,6.0,3949933153,140,35.6,3949933157,212,29.6,3951601201,178,,3949933149,155,,3949933151,56,Back,,,,b0hjaqg0on2lrpfcjxfyz7uqy,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492078141,26,1,1,2,10,9db4t34qy4owglhvvgwf5l22i,1,51.4,78.2,2022-12-17T15:05:03.229Z,2022-12-19T05:31:31Z,3949933209,213,5.7,3949933205,141,61.5,3949933207,212,21.3,3949933203,140,68.6,3949933199,3,,3949933201,56,Center,3951601227,178,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492078145,27,49,1,2,13,9db4t34qy4owglhvvgwf5l22i,1,68.6,61.5,2022-12-17T15:05:06.258Z,2022-12-19T05:31:37Z,,,,,,,,,,,,,,,,,,,,,,,,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492394139,1086,43,1,2,13,9db4t34qy4owglhvvgwf5l22i,1,0,0,2022-12-17T15:05:06.295Z,2022-12-20T03:39:46Z,3951616721,233,1147,3952028313,144,67,,,,,,,,,,,,,,,,,,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492394137,1147,43,1,2,13,8mbtyq0has0uu0565fm9t5cdo,1,0,0,2022-12-17T15:05:06.296Z,2022-12-20T03:39:46Z,3951616725,233,1086,3952028311,144,67,,,,,,,,,,,,,,,,,,,b0hjaqg0on2lrpfcjxfyz7uqy,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
