id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2514969509,5,8,1,0,29,69t8imcdaqlgfbds2p58596my,1,24.8,15.9,2023-03-04T12:30:52.770Z,2023-03-07T05:57:24Z,4079714303,388,,4077363513,383,,4070507919,15,,4070507847,56,Back,,,,,,,,,,,,,74vpeqcguo2sb2qgpt3b6zq3t,E. Toal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514969531,6,49,1,0,30,69t8imcdaqlgfbds2p58596my,1,24.8,15.9,2023-03-04T12:30:54.007Z,2023-03-07T05:57:30Z,,,,,,,,,,,,,,,,,,,,,,,,,74vpeqcguo2sb2qgpt3b6zq3t,E. Toal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514969577,7,1,1,0,30,69t8imcdaqlgfbds2p58596my,0,23.6,15.3,2023-03-04T12:30:54.036Z,2023-03-07T05:57:35Z,4079714485,178,,4070508113,212,42.5,4070508101,56,Right,4070508117,213,6.2,4070508109,141,12.0,4070508097,157,,4070508105,140,64.0,4070508121,1,,74vpeqcguo2sb2qgpt3b6zq3t,E. Toal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514969603,9,1,1,0,34,8xeuwzxnm7hdlbjjuezgfkz3w,1,37.2,93.6,2023-03-04T12:30:57.441Z,2023-03-07T09:32:43Z,4070508213,213,6.3,4070508203,3,,4079965083,178,,4070508205,56,Left,4070508207,140,62.2,4070508209,141,92.4,4070508211,212,26.3,,,,babqz0ziyoyw9ycgxh4stfh0p,M. Melbourne,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514969615,10,1,1,0,35,8xeuwzxnm7hdlbjjuezgfkz3w,0,62.3,92.4,2023-03-04T12:30:59.216Z,2023-03-07T05:57:46Z,4070508261,56,Center,4070508259,155,,4070508269,141,69.1,4070508273,212,17.6,4079714649,178,,4070508263,140,69.6,4070508279,213,5.2,,,,5x46bjvslvsozkw1o5ddni12h,A. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514969653,8,1,1,0,38,69t8imcdaqlgfbds2p58596my,1,23.1,38.3,2023-03-04T12:31:01.456Z,2023-03-07T05:57:51Z,4077364413,157,,4070508467,141,39.8,4070508469,212,13.8,4070508465,140,36.2,4077364415,1,,4070508471,213,0.1,4079714717,178,,4070508463,56,Back,96hgdxqla3prs8zusk58lmdey,L. Mbete,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514969657,9,61,1,0,40,69t8imcdaqlgfbds2p58596my,0,36.3,40,2023-03-04T12:31:03.481Z,2023-03-07T05:58:03Z,4079714889,388,,4070508483,56,Back,4079714847,21,,,,,,,,,,,,,,,,,dndv2nbwzzvgrlgf6gmeqtryt,K. Dempsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514969659,11,49,1,0,40,8xeuwzxnm7hdlbjjuezgfkz3w,1,62.4,68.2,2023-03-04T12:31:04.027Z,2023-03-07T07:14:00Z,,,,,,,,,,,,,,,,,,,,,,,,,b9apqidquztaojf6e3my6v7bp,D. Crowley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514969709,12,1,1,0,43,8xeuwzxnm7hdlbjjuezgfkz3w,1,58.6,56.7,2023-03-04T12:31:06.676Z,2023-03-07T05:58:26Z,4070508765,140,54.3,4070508763,56,Center,4070508769,212,8.9,4070508767,141,45.4,4070508771,213,4.2,4079715173,178,,,,,,,,b9apqidquztaojf6e3my6v7bp,D. Crowley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514969729,13,1,1,0,46,8xeuwzxnm7hdlbjjuezgfkz3w,1,58,36.7,2023-03-04T12:31:09.977Z,2023-03-07T05:58:31Z,4070508883,212,9.4,4070508881,141,28.8,4070508885,213,5.7,4079715253,178,,4070508877,56,Center,4070508879,140,65.3,,,,,,,a06js9xdgcoqq2mjjp9bbozu2,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514969745,14,1,1,0,49,8xeuwzxnm7hdlbjjuezgfkz3w,1,65.1,26.1,2023-03-04T12:31:12.377Z,2023-03-07T05:58:36Z,4070508983,56,Right,4079715295,178,,4070508991,213,5.1,4070508985,140,69.1,4070508987,141,9.7,4070508989,212,11.9,,,,,,,b9apqidquztaojf6e3my6v7bp,D. Crowley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514969759,15,1,1,0,51,8xeuwzxnm7hdlbjjuezgfkz3w,0,69.1,9.4,2023-03-04T12:31:14.887Z,2023-03-07T05:58:42Z,4079715361,178,,4070509065,141,24.7,4070509069,213,0.5,4070509061,56,Center,4070509067,212,21.3,4070509059,155,,4070509063,140,86.8,,,,dqgptypyedqzff38kn24en3s9,D. Love,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514969773,10,12,1,0,53,69t8imcdaqlgfbds2p58596my,1,20.6,74.5,2023-03-04T12:31:16.346Z,2023-03-07T05:58:48Z,4070509133,56,Back,4070509177,167,,4070509135,140,31.1,4070509139,212,20.8,4070509137,141,100.0,4070509141,213,1.0,4079715425,178,,,,,6q06inb8ukzfsrxy0arxl78q1,A. Morley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514969775,11,5,1,0,54,69t8imcdaqlgfbds2p58596my,0,28.8,100.7,2023-03-04T12:31:17.698Z,2023-03-07T05:58:51Z,4070509373,233,16,4070509169,56,Back,4070509171,347,,,,,,,,,,,,,,,,,6q06inb8ukzfsrxy0arxl78q1,A. Morley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514969811,16,5,1,0,54,8xeuwzxnm7hdlbjjuezgfkz3w,1,71.2,-0.7,2023-03-04T12:31:17.698Z,2023-03-07T05:58:51Z,4070509337,347,,4070509357,233,11,4070509335,56,Right,,,,,,,,,,,,,,,,dqgptypyedqzff38kn24en3s9,D. Love,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514969833,17,1,1,0,58,8xeuwzxnm7hdlbjjuezgfkz3w,1,73.5,0,2023-03-04T12:31:21.427Z,2023-03-07T05:58:58Z,4070509443,140,72.1,4070509439,107,,4070509445,141,8.5,4070509441,56,Right,4070509449,213,1.8,4070509447,212,6.6,,,,,,,dqgptypyedqzff38kn24en3s9,D. Love,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514969863,18,1,1,0,59,8xeuwzxnm7hdlbjjuezgfkz3w,1,72.1,8.5,2023-03-04T12:31:22.267Z,2023-03-07T05:59:03Z,4070509599,213,5.0,4070509597,212,2.3,4070509591,56,Right,4070509595,141,5.3,4070509593,140,72.7,4079715643,178,,,,,,,,a06js9xdgcoqq2mjjp9bbozu2,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514969893,19,1,1,1,0,8xeuwzxnm7hdlbjjuezgfkz3w,1,72.7,5.3,2023-03-04T12:31:23.836Z,2023-03-07T05:59:08Z,4070509759,141,4.9,4070509761,212,7.4,4070509757,140,79.7,4070509765,213,6.2,4070509755,56,Right,4079715729,178,,,,,,,,dqgptypyedqzff38kn24en3s9,D. Love,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514969913,20,1,1,1,2,8xeuwzxnm7hdlbjjuezgfkz3w,1,79.8,5,2023-03-04T12:31:25.286Z,2023-03-07T05:59:20Z,4079715867,178,,4070509853,212,4.3,4070509849,140,76.1,4070509847,56,Right,4070509851,141,2.2,4070509857,213,3.6,,,,,,,b9apqidquztaojf6e3my6v7bp,D. Crowley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514969927,21,1,1,1,2,8xeuwzxnm7hdlbjjuezgfkz3w,0,76.1,2.2,2023-03-04T12:31:25.947Z,2023-03-07T05:59:29Z,4070509933,56,Right,4079716009,178,,4070509941,213,0.4,4070509937,141,17.9,4070509939,212,28.2,4070509935,140,100.0,,,,,,,a06js9xdgcoqq2mjjp9bbozu2,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514969933,12,5,1,1,5,69t8imcdaqlgfbds2p58596my,1,-1.2,77.4,2023-03-04T12:31:28.497Z,2023-03-07T05:59:32Z,4070509975,233,22,4070509953,346,,4070509951,56,Back,,,,,,,,,,,,,,,,6q06inb8ukzfsrxy0arxl78q1,A. Morley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514969929,22,5,1,1,5,8xeuwzxnm7hdlbjjuezgfkz3w,0,101.2,22.6,2023-03-04T12:31:28.497Z,2023-03-07T05:59:32Z,4070509991,233,12,4070509945,346,,4070509943,56,Center,,,,,,,,,,,,,,,,dqgptypyedqzff38kn24en3s9,D. Love,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514970233,13,1,1,1,23,69t8imcdaqlgfbds2p58596my,1,4.6,62.6,2023-03-04T12:31:47.017Z,2023-03-07T05:59:39Z,4070511489,56,Back,4070511527,213,4.6,4070511487,124,,4070511491,140,3.5,4070511525,212,10.3,4070511533,237,,4070511523,141,47.5,,,,96hgdxqla3prs8zusk58lmdey,L. Mbete,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514970277,14,1,1,1,30,69t8imcdaqlgfbds2p58596my,1,9,47.3,2023-03-04T12:31:54.088Z,2023-03-07T05:59:43Z,4070511713,141,39.8,4079716233,178,,4070511709,56,Back,4070511711,140,26.5,4070511717,213,6.0,4070511715,212,19.1,,,,,,,1c4nu9s3t3p83pufjf3n3xqay,J. Trafford,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514970321,15,1,1,1,32,69t8imcdaqlgfbds2p58596my,1,26.5,39.8,2023-03-04T12:31:55.602Z,2023-03-07T05:59:52Z,4070511953,56,Back,4070511955,140,9.5,4070511957,141,33.0,4070511959,212,18.4,4070511961,213,3.4,4079716379,178,,,,,,,,6q06inb8ukzfsrxy0arxl78q1,A. Morley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514970351,16,1,1,1,35,69t8imcdaqlgfbds2p58596my,0,8.1,29.8,2023-03-04T12:31:58.408Z,2023-03-07T06:00:01Z,4070512131,141,14.1,4070512129,140,29.4,4070512135,213,5.8,4070512133,212,24.8,4070512127,56,Back,4079716493,178,,,,,,,,74vpeqcguo2sb2qgpt3b6zq3t,E. Toal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514970361,23,49,1,1,36,8xeuwzxnm7hdlbjjuezgfkz3w,1,68.6,85.4,2023-03-04T12:32:00.076Z,2023-03-07T06:00:08Z,,,,,,,,,,,,,,,,,,,,,,,,,dhty303ilcb4cocqv68324xk9,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514970395,24,1,1,1,37,8xeuwzxnm7hdlbjjuezgfkz3w,1,68.5,85.6,2023-03-04T12:32:01.117Z,2023-03-07T06:00:13Z,4079716677,178,,4070512363,56,Center,4070512371,213,5.6,4070512367,141,76.4,4070512369,212,9.5,4070512365,140,75.3,,,,,,,dhty303ilcb4cocqv68324xk9,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516717641,1247,83,1,1,39,69t8imcdaqlgfbds2p58596my,1,21.5,26.4,2023-03-04T12:32:02.915Z,2023-03-07T07:17:28Z,4079782091,399,202093,,,,,,,,,,,,,,,,,,,,,,74vpeqcguo2sb2qgpt3b6zq3t,E. Toal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514970431,25,1,1,1,39,8xeuwzxnm7hdlbjjuezgfkz3w,1,77,71.1,2023-03-04T12:32:02.948Z,2023-03-07T06:00:18Z,4070512551,213,4.2,4079716791,178,,4070512545,140,72.7,4070512549,212,8.6,4070512547,141,60.3,4070512543,56,Center,,,,,,,5x46bjvslvsozkw1o5ddni12h,A. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514970475,26,1,1,1,41,8xeuwzxnm7hdlbjjuezgfkz3w,1,71.1,62,2023-03-04T12:32:04.483Z,2023-03-07T06:00:25Z,4079716909,178,,4070512783,56,Center,4070512787,141,34.2,4070512789,212,21.5,4070512791,213,4.2,4070512785,140,61.4,,,,,,,8f5io2957l6ye5u7bsan0ecfe,J. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514970537,27,1,1,1,44,8xeuwzxnm7hdlbjjuezgfkz3w,1,60.8,35.1,2023-03-04T12:32:07.979Z,2023-03-07T06:00:38Z,4070513041,56,Right,4070513049,141,20.6,4070513045,140,72.4,4070513051,212,15.7,4079717059,178,,4070513053,213,5.6,,,,,,,a06js9xdgcoqq2mjjp9bbozu2,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514970579,28,1,1,1,48,8xeuwzxnm7hdlbjjuezgfkz3w,1,70.6,28.5,2023-03-04T12:32:11.488Z,2023-03-07T06:00:43Z,4070513283,212,11.9,4079717137,178,,4070513285,213,5.8,4070513281,141,21.0,4070513279,140,80.8,4070513277,56,Right,,,,,,,b9apqidquztaojf6e3my6v7bp,D. Crowley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514970615,29,1,1,1,50,8xeuwzxnm7hdlbjjuezgfkz3w,1,79.7,18,2023-03-04T12:32:13.760Z,2023-03-07T06:00:48Z,4079717207,178,,4070513413,56,Right,4070513419,212,11.2,4070513417,141,8.2,4070513415,140,71.1,4070513421,213,3.8,,,,,,,8f5io2957l6ye5u7bsan0ecfe,J. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514970665,30,1,1,1,52,8xeuwzxnm7hdlbjjuezgfkz3w,1,72.9,7,2023-03-04T12:32:16.136Z,2023-03-07T06:00:55Z,4070513643,212,6.5,4079717311,178,,4070513641,141,16.5,4070513647,213,1.6,4070513637,56,Right,4070513639,140,72.8,,,,,,,dqgptypyedqzff38kn24en3s9,D. Love,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514970703,31,1,1,1,56,8xeuwzxnm7hdlbjjuezgfkz3w,1,73.4,25.9,2023-03-04T12:32:19.250Z,2023-03-07T06:01:06Z,4070513807,141,21.3,4070513811,213,6.0,4070513809,212,11.9,4070513801,56,Center,4070513805,140,84.3,4079717615,178,,,,,,,,b9apqidquztaojf6e3my6v7bp,D. Crowley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514970741,32,1,1,1,57,8xeuwzxnm7hdlbjjuezgfkz3w,1,86.9,20.1,2023-03-04T12:32:20.988Z,2023-03-07T06:01:12Z,4070513937,56,Right,4070513939,140,85.1,4070513943,212,8.6,4070513947,213,4.5,4070513941,141,7.7,4079717757,178,,,,,,,,a06js9xdgcoqq2mjjp9bbozu2,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514970755,33,1,1,1,59,8xeuwzxnm7hdlbjjuezgfkz3w,1,85.5,4.4,2023-03-04T12:32:23.042Z,2023-03-07T06:01:18Z,4070514013,212,19.9,4079717899,178,,4070514007,56,Center,4070514009,140,71.9,4070514011,141,24.8,4070514015,213,2.4,,,,,,,dqgptypyedqzff38kn24en3s9,D. Love,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514970789,34,1,1,2,1,8xeuwzxnm7hdlbjjuezgfkz3w,1,76.9,14.3,2023-03-04T12:32:24.881Z,2023-03-07T06:01:24Z,4070514181,212,10.1,4070514175,56,Center,4070514179,141,25.6,4070514177,140,70.6,4070514183,213,2.3,4079717989,178,,,,,,,,8f5io2957l6ye5u7bsan0ecfe,J. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514970857,35,1,1,2,4,8xeuwzxnm7hdlbjjuezgfkz3w,1,61.8,34.9,2023-03-04T12:32:27.495Z,2023-03-07T06:01:31Z,4070514489,213,1.9,4070514487,212,15.7,4070514481,56,Center,4070514485,141,57.1,4079718101,178,,4070514483,140,57.6,,,,,,,3nxrsmys3v8ci6xeqsx8yaac5,F. Rawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514970893,36,1,1,2,8,8xeuwzxnm7hdlbjjuezgfkz3w,1,67.5,58.1,2023-03-04T12:32:31.297Z,2023-03-07T06:01:36Z,4070514663,140,76.7,4079718173,178,,4070514669,213,1.2,4070514661,56,Left,4070514667,212,24.4,4070514665,141,91.1,,,,,,,cqbxzfg7eb97z1rx01kms6ay1,J. Bedeau,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514970957,37,1,1,2,9,8xeuwzxnm7hdlbjjuezgfkz3w,1,82.7,91.5,2023-03-04T12:32:32.642Z,2023-03-07T06:01:42Z,4070515015,212,13.9,4070515017,213,3.3,4070515011,140,69.6,4070515009,56,Left,4079718255,178,,4070515013,141,88.3,,,,,,,babqz0ziyoyw9ycgxh4stfh0p,M. Melbourne,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514971003,38,1,1,2,12,8xeuwzxnm7hdlbjjuezgfkz3w,0,65.4,87.5,2023-03-04T12:32:36.207Z,2023-03-07T06:01:46Z,4070515223,140,96.1,4070515219,155,,4079718341,178,,4070515221,56,Center,4070515229,213,5.8,4070515227,212,35.8,4070515225,141,64.6,4070515231,1,,5x46bjvslvsozkw1o5ddni12h,A. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514970999,17,49,1,2,16,69t8imcdaqlgfbds2p58596my,1,3.3,35.1,2023-03-04T12:32:39.398Z,2023-03-07T06:01:55Z,,,,,,,,,,,,,,,,,,,,,,,,,1c4nu9s3t3p83pufjf3n3xqay,J. Trafford,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514971075,18,1,1,2,19,69t8imcdaqlgfbds2p58596my,1,3.3,35.1,2023-03-04T12:32:42.417Z,2023-03-07T06:02:01Z,4070515573,140,7.1,4079718631,178,,4070515579,213,5.4,4070515577,212,6.3,4070515571,56,Back,4070515575,141,27.9,,,,,,,1c4nu9s3t3p83pufjf3n3xqay,J. Trafford,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514971099,19,1,1,2,23,69t8imcdaqlgfbds2p58596my,0,12.2,18.2,2023-03-04T12:32:46.470Z,2023-03-07T06:02:06Z,4070515699,1,,4070515691,140,46.8,4070515697,213,0.1,4070515695,212,36.6,4070515687,155,,4070515689,56,Back,4070515693,141,24.7,4079718725,178,,74vpeqcguo2sb2qgpt3b6zq3t,E. Toal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514971147,39,1,1,2,25,8xeuwzxnm7hdlbjjuezgfkz3w,0,57.7,82.3,2023-03-04T12:32:48.370Z,2023-03-07T09:32:46Z,4070515931,213,0.5,4070515925,140,81.5,4070515927,141,100.0,4070515929,212,28.2,4070515921,3,,4079718825,388,,4070515923,56,Left,,,,cqbxzfg7eb97z1rx01kms6ay1,J. Bedeau,,,,,,,,,,,,,,,,,,,,,,,,,,,,
