id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/9/value,qualifier/10/value,qualifier/12/value,qualifier/14/value,qualifier/11/value,assist,qualifier/15/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/17/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2494655885,6,1,1,0,9,dmz37633qbsvl7gncq5s51yjw,0,59.8,76.1,2023-01-02T15:03:15.178Z,2023-01-04T05:08:40Z,3963588919,155,,3965098007,178,,3963588923,56,Center,3963588931,141,76.5,3963588937,213,0.0,3963588927,140,71.5,3963588935,212,12.3,,,,68emhvrwqi5m0q155ww2bzn1m,L. Simper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494829141,1063,49,1,0,10,1musyruv2ufjrjnj6gvdbr8kt,1,28.3,23.1,2023-01-02T15:03:16.368Z,2023-01-04T05:08:54Z,,,,,,,,,,,,,,,,,,,,,,,,,cyrr9517kjkt2l5tuqe966zth,L. Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494655905,6,1,1,0,10,1musyruv2ufjrjnj6gvdbr8kt,1,31.2,22.1,2023-01-02T15:03:16.391Z,2023-01-04T05:08:59Z,3963588969,213,0.6,3963588959,157,,3963588961,56,Center,3963588967,212,26.5,3965098107,178,,3963588971,1,,3963588965,141,44.3,3963588963,140,52.0,cyrr9517kjkt2l5tuqe966zth,L. Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494655915,7,1,1,0,12,1musyruv2ufjrjnj6gvdbr8kt,1,53.7,45.1,2023-01-02T15:03:17.936Z,2023-01-04T05:09:39Z,3963589021,56,Center,3963589029,213,5.1,3963589027,212,7.6,3963589025,141,34.6,3965098255,178,,3963589023,140,56.1,,,,,,,1szy525fae134zxfbt7vyw991,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494655937,9,1,1,0,13,1musyruv2ufjrjnj6gvdbr8kt,0,56.6,34.2,2023-01-02T15:03:19.619Z,2023-01-04T05:09:45Z,3963589167,212,14.5,3963589159,155,,3963589169,213,5.7,3965098297,178,,3963589161,56,Center,3963589163,140,68.1,3963589165,141,22.5,,,,btey8i9vnkak8ww7diqnb8lat,C. Paterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494655917,8,43,1,0,14,1musyruv2ufjrjnj6gvdbr8kt,1,0,0,2023-01-02T15:03:20.637Z,2023-01-03T12:36:24Z,3964495875,144,49,,,,,,,,,,,,,,,,,,,,,,btey8i9vnkak8ww7diqnb8lat,C. Paterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494655951,7,1,1,0,16,dmz37633qbsvl7gncq5s51yjw,0,29.5,76.7,2023-01-02T15:03:21.737Z,2023-01-04T05:09:55Z,3963589243,141,70.7,3963589245,212,5.4,3965098345,388,,3963589247,213,5.4,3963589239,56,Back,3963589241,140,32.9,3963589237,3,,,,,2oqi7v6d676hbe9i9agdl9ckp,J. Brophy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494655963,10,61,1,0,16,1musyruv2ufjrjnj6gvdbr8kt,1,64.1,29.7,2023-01-02T15:03:21.921Z,2023-01-04T05:10:04Z,3963589317,56,Center,3965098391,178,,3965098389,21,,,,,,,,,,,,,,,,,4l7yeuoabotmlfo5n719msrmd,J. Windass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494827851,653,49,1,0,17,dmz37633qbsvl7gncq5s51yjw,1,32.5,74.3,2023-01-02T15:03:23.107Z,2023-01-04T05:10:16Z,,,,,,,,,,,,,,,,,,,,,,,,,6fd57izyk7hteztf9lnd1a6l1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494655995,8,1,1,0,17,dmz37633qbsvl7gncq5s51yjw,1,29.4,73,2023-01-02T15:03:23.130Z,2023-01-04T05:10:21Z,3963589455,141,74.7,3963589445,157,,3963589463,213,0.0,3963589447,56,Center,3963589451,140,56.2,3965098439,178,,3963589459,212,28.2,3963589467,1,,6fd57izyk7hteztf9lnd1a6l1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494656005,9,44,1,0,19,dmz37633qbsvl7gncq5s51yjw,1,57.8,69.8,2023-01-02T15:03:25.199Z,2023-01-05T05:58:39Z,3963589513,233,11,3963589509,56,Center,3963589511,286,,,,,,,,,,,,,,,,,aral6zvx8qxkfqkqwb7ldfk5x,J. Ironside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494655991,11,44,1,0,19,1musyruv2ufjrjnj6gvdbr8kt,0,42.2,30.2,2023-01-02T15:03:25.200Z,2023-01-04T05:10:34Z,3963589539,233,9,3963589425,56,Back,3963589427,285,,,,,,,,,,,,,,,,,c211o2dh2p85auu0008zjxgix,M. McGuinness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494656023,10,1,1,0,19,dmz37633qbsvl7gncq5s51yjw,0,55.8,66.4,2023-01-02T15:03:25.210Z,2023-01-05T05:58:40Z,3965098491,388,,3963589565,168,,3963589579,213,5.8,3963589577,212,29.7,3963589561,3,,3963589575,141,48.0,3963589569,56,Center,3963589573,140,81.5,aral6zvx8qxkfqkqwb7ldfk5x,J. Ironside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494656063,12,49,1,0,24,1musyruv2ufjrjnj6gvdbr8kt,1,20.1,53.1,2023-01-02T15:03:30.554Z,2023-01-04T05:11:02Z,,,,,,,,,,,,,,,,,,,,,,,,,4c56c2zanbiv8q28f54i5rp3p,C. Dawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494656081,13,1,1,0,26,1musyruv2ufjrjnj6gvdbr8kt,1,17.8,52.6,2023-01-02T15:03:32.247Z,2023-01-04T05:11:07Z,3963589879,212,11.9,3963589877,141,54.0,3963589875,140,29.1,3965098575,178,,3963589881,213,0.1,3963589873,56,Back,,,,,,,4c56c2zanbiv8q28f54i5rp3p,C. Dawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494656103,14,1,1,0,27,1musyruv2ufjrjnj6gvdbr8kt,1,27.3,51.5,2023-01-02T15:03:33.465Z,2023-01-04T05:11:13Z,3965098621,178,,3963589995,141,29.7,3963589993,140,13.8,3963589999,213,3.9,3963589991,56,Back,3963589997,212,20.5,,,,,,,2gf1wld07zyiuvq7iikfrvoid,W. Vaulks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494656137,15,1,1,0,31,1musyruv2ufjrjnj6gvdbr8kt,1,14.9,28,2023-01-02T15:03:36.716Z,2023-01-04T05:11:17Z,3963590165,141,5.3,3963590171,213,5.2,3963590163,140,21.8,3963590161,56,Back,3965098633,178,,3963590167,212,17.1,,,,,,,c211o2dh2p85auu0008zjxgix,M. McGuinness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494656245,16,1,1,0,35,1musyruv2ufjrjnj6gvdbr8kt,1,29.6,7.5,2023-01-02T15:03:41.548Z,2023-01-04T05:11:21Z,3963590655,212,19.5,3965098647,178,,3963590653,141,26.0,3963590651,140,15.4,3963590657,213,2.4,3963590649,56,Back,,,,,,,cyrr9517kjkt2l5tuqe966zth,L. Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494656287,17,1,1,0,43,1musyruv2ufjrjnj6gvdbr8kt,1,41.6,32.4,2023-01-02T15:03:49.312Z,2023-01-04T05:11:31Z,3963590837,212,19.5,3963590839,213,5.0,3963590833,140,46.6,3963590829,56,Back,3963590835,141,4.8,3965098689,178,,,,,,,,c211o2dh2p85auu0008zjxgix,M. McGuinness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494656321,18,1,1,0,48,1musyruv2ufjrjnj6gvdbr8kt,1,53.7,4.4,2023-01-02T15:03:53.939Z,2023-01-04T05:11:36Z,3963590909,212,10.6,3965098725,178,,3963590907,141,5.0,3963590905,140,43.6,3963590911,213,3.1,3963590903,56,Back,,,,,,,6hrtxdf59nba5ietwyfe3b2t,G. Byers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494656345,19,1,1,0,50,1musyruv2ufjrjnj6gvdbr8kt,1,39.8,9.1,2023-01-02T15:03:56.586Z,2023-01-04T05:11:41Z,3963591013,213,6.1,3963591007,140,59.8,3963591009,141,3.8,3965098759,178,,3963591005,56,Right,3963591011,212,21.3,,,,,,,cyrr9517kjkt2l5tuqe966zth,L. Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494656359,20,1,1,0,54,1musyruv2ufjrjnj6gvdbr8kt,1,47.2,13.9,2023-01-02T15:04:00.538Z,2023-01-04T05:11:48Z,3965098787,178,,3963591063,213,2.9,3963591055,56,Back,3963591057,140,43.4,3963591061,212,4.1,3963591059,141,15.3,,,,,,,997jc41apd3dtrwgx79mu67e1,M. Wilks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494656377,21,1,1,0,56,1musyruv2ufjrjnj6gvdbr8kt,1,41.7,14.9,2023-01-02T15:04:01.998Z,2023-01-04T05:11:57Z,3963591155,56,Back,3963591163,213,2.5,3963591159,141,29.3,3963591161,212,15.8,3963591157,140,29.9,3965098819,178,,,,,,,,6hrtxdf59nba5ietwyfe3b2t,G. Byers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494656415,22,1,1,0,58,1musyruv2ufjrjnj6gvdbr8kt,1,27.9,32.4,2023-01-02T15:04:04.570Z,2023-01-04T05:12:02Z,3963591375,213,1.7,3963591369,140,25.2,3965098845,178,,3963591367,56,Back,3963591373,212,25.0,3963591371,141,69.0,,,,,,,c211o2dh2p85auu0008zjxgix,M. McGuinness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494656477,23,1,1,1,4,1musyruv2ufjrjnj6gvdbr8kt,1,25.5,68.2,2023-01-02T15:04:09.915Z,2023-01-04T05:12:07Z,3963591669,213,4.9,3965098891,178,,3963591661,56,Back,3963591667,212,20.2,3963591665,141,39.0,3963591663,140,29.2,,,,,,,4c56c2zanbiv8q28f54i5rp3p,C. Dawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494656535,24,1,1,1,9,1musyruv2ufjrjnj6gvdbr8kt,1,36.8,18.6,2023-01-02T15:04:14.802Z,2023-01-04T05:12:13Z,3963591995,213,0.0,3963591993,212,18.4,3963591991,141,19.0,3963591987,56,Right,3965098925,178,,3963591989,140,54.3,,,,,,,c211o2dh2p85auu0008zjxgix,M. McGuinness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494656543,25,3,1,1,11,1musyruv2ufjrjnj6gvdbr8kt,0,48.6,15.7,2023-01-02T15:04:17.121Z,2023-01-04T05:12:32Z,3965098993,178,,3963592011,286,,3963592101,233,11,3963592009,56,Back,3964494179,464,,,,,,,,,,,btey8i9vnkak8ww7diqnb8lat,C. Paterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494656551,11,7,1,1,11,dmz37633qbsvl7gncq5s51yjw,0,51.4,84.3,2023-01-02T15:04:17.195Z,2023-01-04T05:12:46Z,3964494207,383,,3963592035,56,Left,3963592077,233,25,3963592037,285,,3965099081,178,,,,,,,,,,,6zl8z33wsnss7q7p8ybh19n56,S. Janneh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494947695,1880,67,1,1,12,1musyruv2ufjrjnj6gvdbr8kt,1,48.1,15.4,2023-01-02T15:04:18.100Z,2023-01-05T05:58:40Z,3965144561,233,979,,,,,,,,,,,,,,,,,,,,,,btey8i9vnkak8ww7diqnb8lat,C. Paterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494947693,979,67,1,1,12,dmz37633qbsvl7gncq5s51yjw,0,51.9,84.6,2023-01-02T15:04:18.101Z,2023-01-04T07:25:51Z,3965144565,233,1880,,,,,,,,,,,,,,,,,,,,,,6zl8z33wsnss7q7p8ybh19n56,S. Janneh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494656569,26,1,1,1,12,1musyruv2ufjrjnj6gvdbr8kt,0,48.7,17.6,2023-01-02T15:04:18.119Z,2023-01-05T05:58:41Z,3963592173,56,Right,3963592175,140,56.1,3963592181,213,0.1,3963592183,1,,3963592171,157,,3963592177,141,19.2,3965099135,178,,3963592179,212,7.8,btey8i9vnkak8ww7diqnb8lat,C. Paterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494691977,314,61,1,1,14,dmz37633qbsvl7gncq5s51yjw,0,41.6,86.3,2023-01-02T15:04:20.186Z,2023-01-04T05:13:09Z,3965099179,178,,3963785087,56,Back,,,,,,,,,,,,,,,,,,,68emhvrwqi5m0q155ww2bzn1m,L. Simper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494656609,28,3,1,1,15,1musyruv2ufjrjnj6gvdbr8kt,0,57.4,19.8,2023-01-02T15:04:21.298Z,2023-01-04T05:14:36Z,3964494769,465,,3963592365,286,,3965099273,178,,3963785841,233,13,3963592363,56,Right,,,,,,,,,,btey8i9vnkak8ww7diqnb8lat,C. Paterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494656737,13,7,1,1,15,dmz37633qbsvl7gncq5s51yjw,1,42.6,80.2,2023-01-02T15:04:21.352Z,2023-01-04T05:14:50Z,3965099419,178,,3964494873,385,,3963592983,56,Back,3963592985,285,,3963592989,233,28,,,,,,,,,,e3ff2af2lxs0rl8c4r5ns4wd1,P. Digby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494656585,27,43,1,1,16,1musyruv2ufjrjnj6gvdbr8kt,1,0,0,2023-01-02T15:04:22.221Z,2023-01-02T15:53:35Z,3963785417,144,74,3963592245,56,Center,3963592423,233,12,3963592247,285,0,,,,,,,,,,,,,btey8i9vnkak8ww7diqnb8lat,C. Paterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494656745,14,1,1,1,18,dmz37633qbsvl7gncq5s51yjw,0,34.2,96.9,2023-01-02T15:04:23.653Z,2023-01-04T05:15:02Z,3963593027,141,95.4,3963593029,212,1.4,3965099631,178,,3963596055,233,29,3963593031,213,5.5,3963596053,236,,3963596059,286,,3963593023,56,Back,2oqi7v6d676hbe9i9agdl9ckp,J. Brophy,3963593025,140,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494656655,29,74,1,1,18,1musyruv2ufjrjnj6gvdbr8kt,1,71.4,7,2023-01-02T15:04:23.692Z,2023-01-04T05:15:07Z,3963593167,285,,3965099661,178,,3963596099,233,14,3963592577,56,Right,,,,,,,,,,,,,997jc41apd3dtrwgx79mu67e1,M. Wilks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494656617,12,43,1,1,18,dmz37633qbsvl7gncq5s51yjw,1,0,0,2023-01-02T15:04:24.117Z,2023-01-02T15:54:06Z,3963592393,56,Back,3963592421,286,0,3963592395,140,39.3,3963592401,213,5.7,3963592415,236,0,3963592397,141,89.1,3963592399,212,5.9,3963785427,233,29,e3ff2af2lxs0rl8c4r5ns4wd1,P. Digby,3963785959,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494656849,15,5,1,1,18,dmz37633qbsvl7gncq5s51yjw,1,30.7,101.6,2023-01-02T15:04:24.198Z,2023-01-04T05:15:36Z,3963593515,56,Back,3963593517,347,,3963596275,233,30,,,,,,,,,,,,,,,,2oqi7v6d676hbe9i9agdl9ckp,J. Brophy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494656665,30,5,1,1,18,1musyruv2ufjrjnj6gvdbr8kt,0,69.3,-1.6,2023-01-02T15:04:24.198Z,2023-01-04T05:15:37Z,3963592647,56,Right,3963596279,233,15,3963592649,347,,,,,,,,,,,,,,,,,997jc41apd3dtrwgx79mu67e1,M. Wilks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494656961,16,1,1,1,39,dmz37633qbsvl7gncq5s51yjw,1,30.8,100,2023-01-02T15:04:45.508Z,2023-01-04T05:15:42Z,3963594053,212,17.6,3963594045,107,,3963594055,213,6.0,3963594049,140,47.0,3963594051,141,94.8,3963594047,56,Back,,,,,,,2oqi7v6d676hbe9i9agdl9ckp,J. Brophy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494656973,17,1,1,1,42,dmz37633qbsvl7gncq5s51yjw,0,48.8,93.9,2023-01-02T15:04:48.387Z,2023-01-04T05:15:49Z,3964496623,168,,3963594103,140,60.1,3963594105,141,89.1,3963594099,3,,3963594107,212,12.3,3963594109,213,6.0,3965099849,178,,3963594101,56,Left,6zl8z33wsnss7q7p8ybh19n56,S. Janneh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494656965,31,49,1,1,44,1musyruv2ufjrjnj6gvdbr8kt,1,34.5,16.2,2023-01-02T15:04:50.571Z,2023-01-04T05:15:57Z,,,,,,,,,,,,,,,,,,,,,,,,,3hq7q7p30s923cbbvw1070lp1,R. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494657093,32,1,1,1,44,1musyruv2ufjrjnj6gvdbr8kt,1,35.3,14.5,2023-01-02T15:04:50.587Z,2023-01-04T05:16:01Z,3963594739,140,13.1,3963594737,56,Back,3963594741,141,34.0,3963594743,212,26.8,3965099899,178,,3963594745,213,2.6,,,,,,,3hq7q7p30s923cbbvw1070lp1,R. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494657181,33,1,1,1,53,1musyruv2ufjrjnj6gvdbr8kt,1,17.6,19.7,2023-01-02T15:04:59.507Z,2023-01-04T05:16:14Z,3963595217,56,Center,3963595225,141,23.1,3963595231,1,,3963595229,213,0.0,3965099919,178,,3963595621,157,,3963595221,140,77.1,3963595227,212,62.5,4c56c2zanbiv8q28f54i5rp3p,C. Dawson,3963596883,210,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
