id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/11/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value,qualifier/15/value
2493912391,5,5,1,0,7,8mbtyq0has0uu0565fm9t5cdo,0,18.8,-1.7,2022-12-29T19:46:01.013Z,2023-01-02T01:50:40Z,3959684553,233,7,3959684405,347,,3959684403,56,Back,,,,,,,,,,,,,,,,5n4yyffs5f8b7exry819c4xxx,A. Oshilaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493912413,7,5,1,0,7,17zuelixesst1z59fwcix2dil,1,81.2,101.7,2022-12-29T19:46:01.013Z,2023-01-02T01:50:40Z,3959684537,233,5,3959684529,56,Left,3959684531,347,,,,,,,,,,,,,,,,,8rjkn8s6e4s60167zdyukj9w5,J. Matt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493912433,8,1,1,0,14,17zuelixesst1z59fwcix2dil,1,78.7,100,2022-12-29T19:46:07.392Z,2023-01-02T01:50:47Z,3959684651,107,,3959684659,212,7.7,3959684655,140,73.5,3959684657,141,93.2,3959684661,213,3.9,3959684653,56,Left,,,,,,,91mshvbc4rk9cf0chhgukakiy,H. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493912451,9,2,1,0,16,17zuelixesst1z59fwcix2dil,1,73.8,91.2,2022-12-29T19:46:09.351Z,2023-01-02T01:50:54Z,3963116755,178,,3959686795,2,,3959684783,1,,3960654555,223,,3959686765,7,2r64ekro7ydonu8jg7s12xyei,3959684775,141,46.6,3959684773,140,91.7,3959684769,56,Center,5vi8t2fffmk5kjfukazcmyo5x,B. Cargill,3960654557,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493912635,7,55,1,0,16,8mbtyq0has0uu0565fm9t5cdo,1,15.4,36.1,2022-12-29T19:46:09.352Z,2023-01-02T01:50:55Z,,,,,,,,,,,,,,,,,,,,,,,,,5kdcg5tlzqdsmqdvyvxf49rrp,A. Mariappa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493912599,11,43,1,0,19,17zuelixesst1z59fwcix2dil,1,0,0,2022-12-29T19:46:12.410Z,2022-12-30T15:32:56Z,3960661825,144,55,,,,,,,,,,,,,,,,,,,,,,2r64ekro7ydonu8jg7s12xyei,J. March,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493912445,6,43,1,0,19,8mbtyq0has0uu0565fm9t5cdo,1,0,0,2022-12-29T19:46:12.656Z,2022-12-29T19:46:27Z,3959684733,56,Back,3959685493,144,5,3959684735,346,0,3959684813,233,10,,,,,,,,,,,,,5n4yyffs5f8b7exry819c4xxx,A. Oshilaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493912455,10,43,1,0,19,17zuelixesst1z59fwcix2dil,1,0,0,2022-12-29T19:46:13.213Z,2022-12-29T19:47:32Z,3959690015,144,5,3959684797,56,Center,3959684799,346,0,,,,,,,,,,,,,,,,5vi8t2fffmk5kjfukazcmyo5x,B. Cargill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493912911,8,1,1,0,54,8mbtyq0has0uu0565fm9t5cdo,0,13.4,60.2,2022-12-29T19:46:47.827Z,2023-01-02T01:51:00Z,3959687009,5,,3959687019,141,83.2,3959687021,212,53.1,3959687015,56,Left,3959687011,157,,3959687025,1,,3963116799,178,,3959687013,241,,3yamg9wboimwxyklpekdxgxxx,B. Garratt,3959687017,140,61.7,3959687023,213,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493912975,12,1,1,0,57,17zuelixesst1z59fwcix2dil,1,41.5,5.2,2022-12-29T19:46:50.887Z,2023-01-02T01:51:11Z,3959687361,56,Right,3963116891,388,,3959687369,213,0.1,3959687365,141,7.9,3959687359,3,,3959687363,140,68.6,3959687367,212,28.5,,,,c3a6jpeg16b9zn02uf1yf9cyx,B. Stevenson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493912977,13,61,1,0,59,17zuelixesst1z59fwcix2dil,0,68.6,7.9,2022-12-29T19:46:52.968Z,2023-01-02T01:51:19Z,3963116937,178,,3959687377,56,Right,,,,,,,,,,,,,,,,,,,2r64ekro7ydonu8jg7s12xyei,J. March,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493912993,9,1,1,1,0,8mbtyq0has0uu0565fm9t5cdo,1,39,92.1,2022-12-29T19:46:53.755Z,2023-01-02T01:51:28Z,3959687459,212,7.3,3959687455,140,40.7,3963117007,178,,3959687457,141,81.7,3959687453,56,Back,3959687461,213,5.0,,,,,,,dt6qnodvlkioltvbbhn08tqs5,C. Borthwick-Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493912997,10,50,1,1,1,8mbtyq0has0uu0565fm9t5cdo,1,40.8,79.8,2022-12-29T19:46:54.905Z,2023-01-02T01:51:41Z,3959687481,56,Back,3960675935,286,,3960867013,233,15,,,,,,,,,,,,,,,,5n4yyffs5f8b7exry819c4xxx,A. Oshilaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493913041,15,7,1,1,1,17zuelixesst1z59fwcix2dil,1,59.2,20.2,2022-12-29T19:46:54.966Z,2023-01-02T01:51:52Z,3963117171,178,,3959687683,56,Right,3960676045,285,,3960866997,233,10,3960676065,384,,,,,,,,,,,cwimbfv671qph6cxdcl32elzp,D. McGeouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494587805,1122,67,1,1,3,17zuelixesst1z59fwcix2dil,1,65.4,18.8,2022-12-29T19:46:56.341Z,2023-01-02T09:23:31Z,3963295537,233,1145,,,,,,,,,,,,,,,,,,,,,,8rjkn8s6e4s60167zdyukj9w5,J. Matt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494587801,1145,67,1,1,3,8mbtyq0has0uu0565fm9t5cdo,0,34.6,81.2,2022-12-29T19:46:56.342Z,2023-01-02T07:57:16Z,3963295541,233,1122,,,,,,,,,,,,,,,,,,,,,,90ljpsmc6jf9657bs8cwkavl6,C. Ndaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493912999,14,61,1,1,3,17zuelixesst1z59fwcix2dil,1,64.2,15,2022-12-29T19:46:56.378Z,2023-01-02T09:23:31Z,3963117205,178,,3960676239,56,Right,,,,,,,,,,,,,,,,,,,8rjkn8s6e4s60167zdyukj9w5,J. Matt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494100321,732,43,1,1,4,8mbtyq0has0uu0565fm9t5cdo,1,0,0,2022-12-29T19:46:57.310Z,2022-12-30T15:50:47Z,3960676383,1,0,3960676923,144,1,3960676375,140,39.4,3960676379,212,2.4,3960676371,157,0,3960676373,56,Back,3960676377,141,81.3,3960676381,213,4.1,5n4yyffs5f8b7exry819c4xxx,A. Oshilaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494575029,762,67,1,1,4,17zuelixesst1z59fwcix2dil,1,60.7,17,2022-12-29T19:46:57.495Z,2023-01-02T06:43:47Z,3963206047,233,783,,,,,,,,,,,,,,,,,,,,,,cwimbfv671qph6cxdcl32elzp,D. McGeouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494575027,783,67,1,1,4,8mbtyq0has0uu0565fm9t5cdo,0,39.3,83,2022-12-29T19:46:57.496Z,2023-01-02T04:56:07Z,3963206055,233,762,,,,,,,,,,,,,,,,,,,,,,b0hjaqg0on2lrpfcjxfyz7uqy,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494100439,708,1,1,1,4,17zuelixesst1z59fwcix2dil,0,60.8,16.7,2022-12-29T19:46:57.536Z,2023-01-02T06:43:47Z,3960676963,56,Right,3960676967,141,18.2,3960869361,233,11,3963117249,178,,3960676969,212,1.8,3960676961,157,,3960676971,213,0.6,3960676997,236,,cwimbfv671qph6cxdcl32elzp,D. McGeouch,3960676965,140,62.2,3960676973,1,,3960676999,286,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493913035,11,74,1,1,4,8mbtyq0has0uu0565fm9t5cdo,1,38.2,76.1,2022-12-29T19:46:57.552Z,2023-01-02T01:52:20Z,3960869373,233,708,3963117307,178,,3960677003,285,,3959687657,56,Back,,,,,,,,,,,,,b0hjaqg0on2lrpfcjxfyz7uqy,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493957909,404,61,1,1,8,8mbtyq0has0uu0565fm9t5cdo,1,22.9,75.4,2022-12-29T19:47:01.920Z,2023-01-02T01:53:03Z,3959932279,56,Back,3963117563,21,,3963117565,178,,,,,,,,,,,,,,,,,8nudzikxeestbjz4yww8r13v9,J. Brayford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493913161,16,1,1,1,10,17zuelixesst1z59fwcix2dil,1,66.2,15,2022-12-29T19:47:03.946Z,2023-01-02T01:53:09Z,3959688299,141,16.2,3959688295,56,Right,3959688303,213,0.1,3959688293,3,,3959688297,140,76.4,3959688301,212,10.7,3963117603,388,,,,,c3a6jpeg16b9zn02uf1yf9cyx,B. Stevenson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493957957,308,50,1,1,12,17zuelixesst1z59fwcix2dil,1,84,13,2022-12-29T19:47:05.486Z,2023-01-02T01:53:17Z,3959932739,233,12,3959932565,56,Right,3959932567,286,,,,,,,,,,,,,,,,,8rjkn8s6e4s60167zdyukj9w5,J. Matt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493913299,12,7,1,1,12,8mbtyq0has0uu0565fm9t5cdo,1,16,87,2022-12-29T19:47:05.516Z,2023-01-02T01:53:24Z,3963117703,178,,3959932719,233,308,3959689003,56,Back,3960677087,385,,3959932319,285,,,,,,,,,,,dt6qnodvlkioltvbbhn08tqs5,C. Borthwick-Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493913369,13,6,1,1,15,8mbtyq0has0uu0565fm9t5cdo,0,8.4,89.4,2022-12-29T19:47:08.769Z,2023-01-02T01:53:29Z,3959689385,56,Back,3959701701,233,17,3959689387,73,,,,,,,,,,,,,,,,,dt6qnodvlkioltvbbhn08tqs5,C. Borthwick-Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493913243,17,6,1,1,15,17zuelixesst1z59fwcix2dil,1,91.6,10.6,2022-12-29T19:47:08.769Z,2023-01-02T01:53:29Z,3959701689,233,13,3959688739,56,Right,3959688741,75,,,,,,,,,,,,,,,,,8rjkn8s6e4s60167zdyukj9w5,J. Matt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493913699,18,1,1,1,44,17zuelixesst1z59fwcix2dil,1,99.5,0.5,2022-12-29T19:47:37.951Z,2023-01-02T06:43:48Z,3959691085,224,,3959698093,210,15,3960677179,20,,3963117789,178,,3959691081,6,,3959691101,212,39.8,3959691089,56,Center,3959698095,154,,5kg7eu8b1wktru5ohpid8e9qt,C. O'Keeffe,3959691091,140,88.6,3959691097,141,56.6,3959691107,1,1,3959691083,155,3959691079,2,3959691103,213,1.9,,,,,,,,,,,,,,,,,,,
2494575181,764,67,1,1,47,17zuelixesst1z59fwcix2dil,1,90,58.1,2022-12-29T19:47:41.142Z,2023-01-02T06:43:48Z,3963207059,233,784,,,,,,,,,,,,,,,,,,,,,,5vi8t2fffmk5kjfukazcmyo5x,B. Cargill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494575179,784,67,1,1,47,8mbtyq0has0uu0565fm9t5cdo,0,10,41.9,2022-12-29T19:47:41.143Z,2023-01-02T04:57:47Z,3963207069,233,764,,,,,,,,,,,,,,,,,,,,,,5n4yyffs5f8b7exry819c4xxx,A. Oshilaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493913707,19,15,1,1,47,17zuelixesst1z59fwcix2dil,1,90.5,58.5,2022-12-29T19:47:41.164Z,2023-01-02T06:43:49Z,3959698135,102,49.6,3959691143,56,Center,3960233485,231,49.6,3959698129,154,,3960233483,230,98.4,3959698141,146,98.4,3959698139,108,,3959697271,72,,5vi8t2fffmk5kjfukazcmyo5x,B. Cargill,3959698127,29,,3959934995,233,733,3959698137,103,,3959691141,17,3959697267,25,3960678389,79,,23.4,3959698131,55,18,3963207407,389,3959698143,147,51.3,,,,,,,,,,
2494012739,731,43,1,1,49,8mbtyq0has0uu0565fm9t5cdo,1,0,0,2022-12-29T19:47:42.301Z,2022-12-30T15:54:14Z,3960678411,144,10,3960233487,233,19,3960233477,56,Back,3960233475,94,0,,,,,,,,,,,,,5n4yyffs5f8b7exry819c4xxx,A. Oshilaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494100699,733,10,1,1,49,8mbtyq0has0uu0565fm9t5cdo,1,2.4,50.7,2022-12-29T19:47:43.060Z,2023-01-02T01:53:58Z,3960937505,233,19,3960678493,56,Back,3960678637,378,,3960678489,181,,3960678579,176,,3960678491,182,,,,,,,,3yamg9wboimwxyklpekdxgxxx,B. Garratt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493958423,406,52,1,1,49,8mbtyq0has0uu0565fm9t5cdo,1,4.1,48.1,2022-12-29T19:47:43.101Z,2023-01-02T05:03:11Z,3960678677,378,,3963210241,388,,,,,,,,,,,,,,,,,,,,3yamg9wboimwxyklpekdxgxxx,B. Garratt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493958421,405,43,1,1,52,8mbtyq0has0uu0565fm9t5cdo,1,0,0,2022-12-29T19:47:45.311Z,2022-12-29T20:41:08Z,3959935235,144,52,,,,,,,,,,,,,,,,,,,,,,3yamg9wboimwxyklpekdxgxxx,B. Garratt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493913721,14,43,1,1,52,8mbtyq0has0uu0565fm9t5cdo,1,0,0,2022-12-29T19:47:45.638Z,2022-12-29T20:41:10Z,3959691201,56,Back,3959935269,144,11,3959691203,88,0,,,,,,,,,,,,,,,,3yamg9wboimwxyklpekdxgxxx,B. Garratt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493914055,15,1,1,2,12,8mbtyq0has0uu0565fm9t5cdo,1,14.9,60.5,2022-12-29T19:48:05.627Z,2023-01-02T01:54:11Z,3959693039,213,0.2,3959693035,141,70.8,3959693041,1,,3959693029,199,,3959693031,56,Center,3959693037,212,41.2,3959693033,140,53.6,,,,3yamg9wboimwxyklpekdxgxxx,B. Garratt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493914061,16,1,1,2,14,8mbtyq0has0uu0565fm9t5cdo,0,53.3,70.5,2022-12-29T19:48:07.948Z,2023-01-02T01:54:23Z,3959693095,213,6.2,3959693091,141,68.7,3959693085,168,,3959693089,140,63.9,3959693093,212,11.2,3959693083,3,,3963118017,388,,3959693087,56,Center,5n4yyffs5f8b7exry819c4xxx,A. Oshilaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493914089,21,1,1,2,16,17zuelixesst1z59fwcix2dil,0,31.1,22.1,2022-12-29T19:48:09.894Z,2023-01-02T01:54:29Z,3960678911,140,40.7,3963118043,178,,3960678909,157,,3960678919,1,,3960678915,212,10.1,3959693245,56,Back,3960678913,141,22.3,3960678917,213,0.0,3dy32ujo7srhl6rq7vb9e97xm,O. Casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493914071,20,43,1,2,18,17zuelixesst1z59fwcix2dil,1,0,0,2022-12-29T19:48:11.410Z,2022-12-29T19:48:54Z,3959693127,56,Back,3959693129,285,0,3959696731,144,45,,,,,,,,,,,,,,,,3dy32ujo7srhl6rq7vb9e97xm,O. Casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494100879,734,1,1,2,18,8mbtyq0has0uu0565fm9t5cdo,1,58.4,86.7,2022-12-29T19:48:11.415Z,2023-01-02T07:59:09Z,3963296483,178,,3960679585,56,Left,3960679591,212,10.9,3960679589,141,89.0,3960679593,213,0.1,3960679583,3,,3960679587,140,68.7,,,,5n4yyffs5f8b7exry819c4xxx,A. Oshilaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494100829,709,43,1,2,18,17zuelixesst1z59fwcix2dil,1,0,0,2022-12-29T19:48:12.231Z,2022-12-30T15:56:44Z,3960679325,212,10.8,3960679319,56,Back,3960679321,140,30.5,3960679327,213,3.2,3960679323,141,11.3,3960679317,3,0,3960679481,144,1,,,,cwimbfv671qph6cxdcl32elzp,D. McGeouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493914107,17,43,1,2,19,8mbtyq0has0uu0565fm9t5cdo,1,0,0,2022-12-29T19:48:13.053Z,2022-12-30T15:56:18Z,3959693905,233,23,3960679243,144,50,3959693309,56,Left,3959693311,286,0,,,,,,,,,,,,,5n4yyffs5f8b7exry819c4xxx,A. Oshilaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493914215,23,43,1,2,19,17zuelixesst1z59fwcix2dil,1,0,0,2022-12-29T19:48:13.054Z,2022-12-30T15:56:19Z,3960679245,144,7,3959693837,56,Back,3959693841,285,0,,,,,,,,,,,,,,,,c3a6jpeg16b9zn02uf1yf9cyx,B. Stevenson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494100887,710,43,1,2,19,17zuelixesst1z59fwcix2dil,1,0,0,2022-12-29T19:48:13.070Z,2022-12-30T15:57:15Z,3960679701,144,44,3960679615,56,Back,3960679617,285,0,,,,,,,,,,,,,,,,5kg7eu8b1wktru5ohpid8e9qt,C. O'Keeffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494100881,735,43,1,2,19,8mbtyq0has0uu0565fm9t5cdo,1,0,0,2022-12-29T19:48:13.070Z,2022-12-30T15:57:20Z,3960679597,56,Left,3960679599,286,0,3960679749,144,44,,,,,,,,,,,,,,,,d41ua67591gafg6gb9iwg3p7u,T. Onyango,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493914153,18,44,1,2,19,8mbtyq0has0uu0565fm9t5cdo,1,64.4,83.7,2022-12-29T19:48:13.223Z,2023-01-02T06:43:49Z,3959693589,233,22,3959693553,286,,3959693551,56,Left,,,,,,,,,,,,,,,,d41ua67591gafg6gb9iwg3p7u,T. Onyango,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493914131,22,44,1,2,19,17zuelixesst1z59fwcix2dil,0,35.6,16.3,2022-12-29T19:48:13.224Z,2023-01-02T01:54:49Z,3959693603,233,18,3959693439,56,Back,3959693441,285,,,,,,,,,,,,,,,,,5kg7eu8b1wktru5ohpid8e9qt,C. O'Keeffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
