id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/9/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2506280397,6,5,1,0,6,8rfydplrc9ki0sirqi0drcybk,1,72.4,-1.4,2023-02-11T15:03:55.241Z,2023-02-14T07:16:14Z,4024644945,56,Right,4024644949,347,,4024645087,233,5,,,,,,,,,,,,,,,,74p53a79q1tlis3a3gladqor9,J. Stockley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506280777,7,1,1,0,19,8rfydplrc9ki0sirqi0drcybk,1,76.7,0,2023-02-11T15:04:07.769Z,2023-02-14T07:16:19Z,4024646755,107,,4024646757,56,Right,4024646761,141,10.6,4024646759,140,69.9,4024646765,213,2.3,4024646763,212,11.0,,,,,,,937mkgz0gstvxyjiwfe9xiuzu,C. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506280813,8,1,1,0,20,8rfydplrc9ki0sirqi0drcybk,1,66.6,11.1,2023-02-11T15:04:08.660Z,2023-02-14T07:16:26Z,4024646973,141,8.6,4031837607,178,,4024646977,212,5.0,4024646981,213,5.9,4024646967,56,Right,4024646971,140,71.1,,,,,,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506280849,9,1,1,0,22,8rfydplrc9ki0sirqi0drcybk,1,71.1,8.6,2023-02-11T15:04:10.621Z,2023-02-14T07:16:30Z,4024647229,141,5.9,4024647233,213,3.3,4024647231,212,11.8,4031837639,178,,4024647225,56,Right,4024647227,140,60.0,,,,,,,937mkgz0gstvxyjiwfe9xiuzu,C. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506281017,10,1,1,0,24,8rfydplrc9ki0sirqi0drcybk,1,60,5.9,2023-02-11T15:04:12.644Z,2023-02-14T07:16:36Z,4024648073,213,2.1,4024648069,141,46.6,4031837713,178,,4024648071,212,31.5,4024648063,140,45.7,4024648059,56,Back,,,,,,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506281111,11,1,1,0,28,8rfydplrc9ki0sirqi0drcybk,1,47.2,52.1,2023-02-11T15:04:17.080Z,2023-02-14T07:16:41Z,4031837747,178,,4024648525,140,60.6,4024648531,213,0.3,4024648527,141,57.8,4024648523,56,Center,4024648529,212,14.6,,,,,,,6tqiy5a5cfpfm90j8r5udl8bu,B. Sarpong-Wiredu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507662911,1225,83,1,0,29,2ezfenuwk3y65p8jdbj55xqt0,1,40,41.1,2023-02-11T15:04:18.363Z,2023-02-14T08:54:43Z,4031885835,399,439357,,,,,,,,,,,,,,,,,,,,,,1f8911tjafl7cun4lxydhpp7t,G. Kilkenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506281125,12,61,1,0,30,8rfydplrc9ki0sirqi0drcybk,0,57.4,61,2023-02-11T15:04:18.743Z,2023-02-14T08:54:30Z,4024648563,56,Center,4031837849,178,,,,,,,,,,,,,,,,,,,,2y1fhmv1aw0ocpu3h0wrfi1d6,S. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506281189,7,49,1,0,30,2ezfenuwk3y65p8jdbj55xqt0,1,47.4,36.4,2023-02-11T15:04:18.820Z,2023-02-14T07:16:57Z,,,,,,,,,,,,,,,,,,,,,,,,,1f8911tjafl7cun4lxydhpp7t,G. Kilkenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506281177,6,43,1,0,31,2ezfenuwk3y65p8jdbj55xqt0,1,0,0,2023-02-11T15:04:20.001Z,2023-02-13T14:51:32Z,4024648803,56,Back,4030943717,144,7,4024648805,285,0,,,,,,,,,,,,,,,,1f8911tjafl7cun4lxydhpp7t,G. Kilkenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506281301,8,1,1,0,32,2ezfenuwk3y65p8jdbj55xqt0,0,55.6,34.8,2023-02-11T15:04:20.551Z,2023-02-14T07:17:06Z,4024649419,212,22.4,4024649415,140,75.9,4031838045,178,,4024649417,141,24.7,4024649421,213,6.0,4024649413,56,Center,,,,,,,1f8911tjafl7cun4lxydhpp7t,G. Kilkenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506281269,13,49,1,0,35,8rfydplrc9ki0sirqi0drcybk,1,26.4,76.7,2023-02-11T15:04:23.781Z,2023-02-14T07:17:15Z,,,,,,,,,,,,,,,,,,,,,,,,,czwcateaukr5r9yibdem642qd,D. Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506281387,14,1,1,0,35,8rfydplrc9ki0sirqi0drcybk,1,26.4,76.7,2023-02-11T15:04:23.894Z,2023-02-14T07:17:21Z,4024649851,140,4.4,4024649863,213,3.6,4024649859,212,25.7,4031838187,178,,4024649845,56,Back,4024649855,141,60.3,,,,,,,czwcateaukr5r9yibdem642qd,D. Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506281429,15,1,1,0,37,8rfydplrc9ki0sirqi0drcybk,0,4.4,60.3,2023-02-11T15:04:25.662Z,2023-02-14T07:17:29Z,4031838273,178,,4024650059,141,100.0,4024650065,213,1.0,4024650057,140,21.9,4024650061,212,33.7,4024650053,157,,4024650055,56,Back,4024650069,1,,4e1c6yk50fl8hnwv6u1132j85,J. Lynch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506281931,9,5,1,0,40,2ezfenuwk3y65p8jdbj55xqt0,1,69.9,-1.8,2023-02-11T15:04:29.441Z,2023-02-14T07:17:38Z,4024652413,56,Right,4024652419,233,16,4024652415,347,,,,,,,,,,,,,,,,,1f8911tjafl7cun4lxydhpp7t,G. Kilkenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506281449,16,5,1,0,40,8rfydplrc9ki0sirqi0drcybk,0,30.1,101.8,2023-02-11T15:04:29.441Z,2023-02-14T07:17:38Z,4024650147,56,Back,4024652465,233,9,4024650149,347,,,,,,,,,,,,,,,,,4e1c6yk50fl8hnwv6u1132j85,J. Lynch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506281985,10,1,1,0,51,2ezfenuwk3y65p8jdbj55xqt0,1,60.8,0,2023-02-11T15:04:40.431Z,2023-02-14T07:17:44Z,4024652701,213,1.8,4024652689,140,58.7,4024652693,141,11.3,4024652681,107,,4024652699,212,8.7,4024652685,56,Right,,,,,,,9z75i0zrgtuumyixz8dl9ysbt,S. Clare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506282075,11,1,1,0,53,2ezfenuwk3y65p8jdbj55xqt0,1,58,12.8,2023-02-11T15:04:41.511Z,2023-02-14T07:17:48Z,4031838461,178,,4024653169,212,5.7,4024653171,213,5.1,4024653163,56,Right,4024653167,141,5.2,4024653165,140,60.2,,,,,,,egr5n9jynbg3llc2tn2g5ncnp,G. Dobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506282161,12,1,1,0,55,2ezfenuwk3y65p8jdbj55xqt0,1,60.3,3.8,2023-02-11T15:04:43.801Z,2023-02-14T07:17:54Z,4031838515,178,,4024653583,141,9.4,4024653585,212,9.5,4024653579,56,Right,4024653581,140,68.6,4024653589,213,0.4,,,,,,,9z75i0zrgtuumyixz8dl9ysbt,S. Clare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506282241,13,3,1,0,58,2ezfenuwk3y65p8jdbj55xqt0,1,76,7,2023-02-11T15:04:46.702Z,2023-02-14T07:18:03Z,4024654001,286,,4031838573,178,,4024653999,56,Right,4030944495,465,,4024654023,233,17,,,,,,,,,,1f8911tjafl7cun4lxydhpp7t,G. Kilkenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506282201,17,45,1,0,58,8rfydplrc9ki0sirqi0drcybk,0,24,93,2023-02-11T15:04:46.702Z,2023-02-14T07:18:04Z,4024653841,56,Back,4024653843,285,,4024654061,233,13,,,,,,,,,,,,,,,,czwcateaukr5r9yibdem642qd,D. Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506282311,14,1,1,1,0,2ezfenuwk3y65p8jdbj55xqt0,0,95.7,2.9,2023-02-11T15:04:48.771Z,2023-02-14T07:18:09Z,4024654303,141,23.1,4024654295,2,,4030944709,20,,4024654307,213,1.7,4024654305,212,13.9,4031838613,178,,4024654299,56,Center,4024654301,140,93.9,1f8911tjafl7cun4lxydhpp7t,G. Kilkenny,4030944707,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506282325,18,61,1,1,1,8rfydplrc9ki0sirqi0drcybk,1,6.6,80.2,2023-02-11T15:04:49.475Z,2023-02-14T07:18:19Z,4031838675,388,,4031838673,21,,4024654347,56,Back,,,,,,,,,,,,,,,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506282437,19,49,1,1,2,8rfydplrc9ki0sirqi0drcybk,1,6.3,85.1,2023-02-11T15:04:51.038Z,2023-02-14T07:18:30Z,,,,,,,,,,,,,,,,,,,,,,,,,3je74tc5emuou6ckwdbscsbu,Carlos Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506282503,20,1,1,1,2,8rfydplrc9ki0sirqi0drcybk,0,6.3,85.1,2023-02-11T15:04:51.081Z,2023-02-14T07:18:43Z,4024655139,213,5.1,4024655141,1,,4024655131,56,Back,4024655135,141,14.0,4024655129,157,,4031838823,178,,4024655133,140,26.8,4024655137,212,52.9,3je74tc5emuou6ckwdbscsbu,Carlos Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506282561,15,49,1,1,8,2ezfenuwk3y65p8jdbj55xqt0,1,73.1,91.7,2023-02-11T15:04:57.065Z,2023-02-14T07:18:54Z,,,,,,,,,,,,,,,,,,,,,,,,,4qrvri86m93wpyugq0zq4aaqx,C. Blackett-Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506282793,16,1,1,1,9,2ezfenuwk3y65p8jdbj55xqt0,1,68.7,94.5,2023-02-11T15:04:58.341Z,2023-02-14T07:19:02Z,4024656481,141,76.4,4024656475,56,Center,4024656483,212,12.3,4024656479,140,68.0,4024656485,213,4.7,4031839029,178,,,,,,,,4qrvri86m93wpyugq0zq4aaqx,C. Blackett-Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506282915,17,1,1,1,13,2ezfenuwk3y65p8jdbj55xqt0,1,71.5,70.3,2023-02-11T15:05:01.582Z,2023-02-14T07:19:11Z,4024657129,141,89.6,4024657137,212,18.3,4024657141,213,0.8,4024657125,140,83.6,4024657123,56,Left,4031839083,178,,,,,,,,6a08s0d0sgt7iw37spmo4bro5,S. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506283089,18,1,1,1,15,2ezfenuwk3y65p8jdbj55xqt0,1,91,85.3,2023-02-11T15:05:04.231Z,2023-02-14T07:19:15Z,4024658045,213,4.2,4024658043,212,7.3,4024658037,56,Center,4024658039,140,87.6,4024658041,141,75.9,4031839151,178,,,,,,,,egfrwjjbl6fom2rwi5jpzzfmx,M. Penney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507487651,944,3,1,1,18,2ezfenuwk3y65p8jdbj55xqt0,0,90.4,87.9,2023-02-11T15:05:07.430Z,2023-02-14T07:19:44Z,4030945661,464,,4030945663,467,71or1ne6d9zuo038qdt6vcvoq,4030945657,56,Left,4031839479,178,,4030945659,286,,,,,,,,,,,6a08s0d0sgt7iw37spmo4bro5,S. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506283219,19,1,1,1,21,2ezfenuwk3y65p8jdbj55xqt0,1,88,88.4,2023-02-11T15:05:09.489Z,2023-02-14T07:19:53Z,4024658753,212,14.8,4031839563,178,,4024658747,56,Center,4024658755,213,4.0,4024658749,140,79.3,4024658751,141,71.2,,,,,,,6a08s0d0sgt7iw37spmo4bro5,S. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506283277,20,1,1,1,23,2ezfenuwk3y65p8jdbj55xqt0,0,78.2,67.5,2023-02-11T15:05:12.261Z,2023-02-14T07:20:01Z,4024659029,213,4.8,4024659025,141,57.8,4031839665,178,,4024659027,212,6.6,4024659021,140,78.6,4024659017,56,Center,,,,,,,egfrwjjbl6fom2rwi5jpzzfmx,M. Penney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506283263,21,49,1,1,24,8rfydplrc9ki0sirqi0drcybk,1,24,39.1,2023-02-11T15:05:13.385Z,2023-02-14T07:20:08Z,,,,,,,,,,,,,,,,,,,,,,,,,2y1fhmv1aw0ocpu3h0wrfi1d6,S. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506283391,23,1,1,1,26,8rfydplrc9ki0sirqi0drcybk,0,30.2,44,2023-02-11T15:05:14.502Z,2023-02-14T07:20:17Z,4024659653,213,0.3,4024659645,56,Center,4024659647,140,62.7,4024659655,1,,4024659649,141,57.3,4024659651,212,35.3,4031839843,178,,,,,2y1fhmv1aw0ocpu3h0wrfi1d6,S. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506283353,21,43,1,1,26,2ezfenuwk3y65p8jdbj55xqt0,1,0,0,2023-02-11T15:05:15.007Z,2023-02-13T14:54:34Z,4024659447,286,0,4030946669,144,45,4024659593,233,22,4024659445,56,Center,,,,,,,,,,,,,6a08s0d0sgt7iw37spmo4bro5,S. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506283333,22,43,1,1,26,8rfydplrc9ki0sirqi0drcybk,1,0,0,2023-02-11T15:05:15.007Z,2023-02-13T14:54:36Z,4024659343,285,0,4024659341,56,Back,4030946737,144,3,,,,,,,,,,,,,,,,2y1fhmv1aw0ocpu3h0wrfi1d6,S. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506283515,23,49,1,1,28,2ezfenuwk3y65p8jdbj55xqt0,1,54.2,36.6,2023-02-11T15:05:16.535Z,2023-02-14T08:57:16Z,,,,,,,,,,,,,,,,,,,,,,,,,2r6gxw9yjxvaplv70ftq7wout,R. Inniss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506283643,24,1,1,1,30,2ezfenuwk3y65p8jdbj55xqt0,1,54.3,34.5,2023-02-11T15:05:18.844Z,2023-02-14T07:20:34Z,4024660843,140,59.6,4024660847,212,17.2,4031840049,178,,4024660845,141,10.6,4024660841,56,Right,4024660851,213,5.0,,,,,,,2r6gxw9yjxvaplv70ftq7wout,R. Inniss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506283469,22,43,1,1,30,2ezfenuwk3y65p8jdbj55xqt0,1,0,0,2023-02-11T15:05:19.118Z,2023-02-11T15:05:26Z,4024660013,56,Center,4024660015,286,0,4024661513,144,50,,,,,,,,,,,,,,,,2r6gxw9yjxvaplv70ftq7wout,R. Inniss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506283815,25,1,1,1,33,2ezfenuwk3y65p8jdbj55xqt0,1,59.9,7.6,2023-02-11T15:05:21.922Z,2023-02-14T07:20:38Z,4024661733,56,Back,4031840095,178,,4024661743,212,13.2,4024661737,140,47.9,4024661745,213,2.8,4024661741,141,13.2,,,,,,,9z75i0zrgtuumyixz8dl9ysbt,S. Clare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506284013,26,1,1,1,36,2ezfenuwk3y65p8jdbj55xqt0,1,45,19.4,2023-02-11T15:05:24.472Z,2023-02-14T07:20:46Z,4031840201,178,,4024662715,213,1.8,4024662705,141,52.4,4024662711,212,23.3,4024662701,140,39.2,4024662697,56,Back,,,,,,,2r6gxw9yjxvaplv70ftq7wout,R. Inniss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506284185,27,1,1,1,41,2ezfenuwk3y65p8jdbj55xqt0,1,45.5,64.8,2023-02-11T15:05:30.314Z,2023-02-14T07:20:51Z,4024663555,140,59.9,4024663561,213,0.9,4024663553,56,Left,4024663557,141,93.3,4024663559,212,24.6,4031840261,178,,,,,,,,am14op2bc5krnoxpj6w9n5sk,L. Ness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506284287,28,1,1,1,46,2ezfenuwk3y65p8jdbj55xqt0,1,66.5,92.3,2023-02-11T15:05:34.852Z,2023-02-14T07:20:58Z,4024664129,213,3.2,4024664119,140,52.3,4031840307,178,,4024664125,212,15.0,4024664115,56,Left,4024664123,141,90.2,,,,,,,4qrvri86m93wpyugq0zq4aaqx,C. Blackett-Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506284425,29,1,1,1,48,2ezfenuwk3y65p8jdbj55xqt0,1,52,89.3,2023-02-11T15:05:36.566Z,2023-02-14T07:21:06Z,4031840363,178,,4024664847,140,44.5,4024664845,56,Back,4024664853,213,4.4,4024664851,212,22.6,4024664849,141,58.2,,,,,,,egfrwjjbl6fom2rwi5jpzzfmx,M. Penney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506284525,30,1,1,1,51,2ezfenuwk3y65p8jdbj55xqt0,1,43.7,56,2023-02-11T15:05:39.534Z,2023-02-14T07:21:13Z,4024665357,140,44.6,4024665361,141,26.8,4024665353,56,Back,4031840429,178,,4024665363,212,19.9,4024665365,213,4.8,,,,,,,2r6gxw9yjxvaplv70ftq7wout,R. Inniss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
