id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/12/value,keyPass,qualifier/18/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/14/value,qualifier/21/id,qualifier/21/qualifierId
2523315051,6,44,1,0,7,1musyruv2ufjrjnj6gvdbr8kt,0,61.8,44.8,2023-03-21T20:01:37.145Z,2023-03-30T11:00:54Z,4114728459,286,,4114728457,56,Center,4114728497,233,5,,,,,,,,,,,,,,,,2gf1wld07zyiuvq7iikfrvoid,W. Vaulks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523315059,6,1,1,0,7,9db4t34qy4owglhvvgwf5l22i,0,34.9,56.1,2023-03-21T20:01:37.246Z,2023-03-30T15:34:05Z,4117456231,388,,4114728505,3,,4114728523,213,5.1,4114728519,212,13.8,4114728515,141,37.4,4114728509,56,Back,4114728511,140,39.9,,,,cruhiz25b3bbd4unocpu9bvf9,A. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523315065,7,1,1,0,9,1musyruv2ufjrjnj6gvdbr8kt,0,57.4,63.6,2023-03-21T20:01:39.650Z,2023-03-23T13:34:06Z,4114728559,56,Left,4117456515,178,,4114728561,140,78.0,4114728565,212,26.4,4114728563,141,85.9,4114728567,213,0.6,4114728557,155,,,,,3fjobcho19bkofw9h042i2v9x,M. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523315073,7,49,1,0,12,9db4t34qy4owglhvvgwf5l22i,1,22.6,5.2,2023-03-21T20:01:42.825Z,2023-03-30T11:02:19Z,,,,,,,,,,,,,,,,,,,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523315101,8,1,1,0,12,9db4t34qy4owglhvvgwf5l22i,0,22.6,5.2,2023-03-21T20:01:42.886Z,2023-03-30T11:02:16Z,4114728743,213,0.0,4114728745,1,,4117457011,178,,4114728741,212,67.1,4114728737,140,86.5,4114728739,141,5.6,4114728733,157,,4114728735,56,Right,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523315097,8,49,1,0,19,1musyruv2ufjrjnj6gvdbr8kt,1,12,91.8,2023-03-21T20:01:49.144Z,2023-03-23T13:34:28Z,,,,,,,,,,,,,,,,,,,,,,,,,76tis9hdvmec3jcvgnsf6cdex,A. Famewo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523315103,9,1,1,0,20,1musyruv2ufjrjnj6gvdbr8kt,0,9,88.1,2023-03-21T20:01:50.784Z,2023-03-23T13:34:40Z,4114728819,233,9,4114728749,140,11.2,4114728755,213,0.3,4114728753,212,2.4,4114728751,141,89.1,4114728823,286,,4117457939,178,,4114728747,56,Back,76tis9hdvmec3jcvgnsf6cdex,A. Famewo,4114728817,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523315115,9,74,1,0,20,9db4t34qy4owglhvvgwf5l22i,1,82.6,7.9,2023-03-21T20:01:50.924Z,2023-03-23T13:34:37Z,4117458195,178,,4114728825,233,9,4114728815,285,,4114728813,56,Right,,,,,,,,,,,,,1r9aj50371x6f0xf7mmvldz9x,J. Norwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523443109,760,61,1,0,21,1musyruv2ufjrjnj6gvdbr8kt,1,17.3,89.3,2023-03-21T20:01:50.951Z,2023-03-23T13:34:48Z,4115371017,56,Back,4117458381,178,,,,,,,,,,,,,,,,,,,,76tis9hdvmec3jcvgnsf6cdex,A. Famewo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523443191,672,61,1,0,21,9db4t34qy4owglhvvgwf5l22i,1,82.7,10.7,2023-03-21T20:01:51.114Z,2023-03-23T13:34:57Z,4115371399,56,Right,4117459521,178,,,,,,,,,,,,,,,,,,,,1r9aj50371x6f0xf7mmvldz9x,J. Norwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523315127,10,1,1,0,22,1musyruv2ufjrjnj6gvdbr8kt,1,14.1,87.1,2023-03-21T20:01:52.769Z,2023-03-23T13:35:03Z,4114728873,56,Back,4114728887,212,13.2,4117459831,178,,4114728877,140,26.4,4114728891,213,6.1,4114728881,141,83.2,,,,,,,76tis9hdvmec3jcvgnsf6cdex,A. Famewo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523315135,11,1,1,0,23,1musyruv2ufjrjnj6gvdbr8kt,1,28,82.6,2023-03-21T20:01:53.825Z,2023-03-30T11:03:52Z,4114728927,212,7.0,4114728921,56,Back,4114728923,140,28.3,4114728925,141,92.9,4114728929,213,1.5,4117460219,178,,,,,,,,2gf1wld07zyiuvq7iikfrvoid,W. Vaulks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523315139,12,1,1,0,24,1musyruv2ufjrjnj6gvdbr8kt,0,28.1,93.2,2023-03-21T20:01:54.712Z,2023-03-23T13:35:14Z,4114728937,140,32.3,4114729017,236,,4114728943,213,0.0,4114728941,212,4.4,4114728935,56,Back,4117460441,178,,4114729019,233,10,4114729023,286,,3fjobcho19bkofw9h042i2v9x,M. Johnson,4114728939,141,93.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523315159,10,74,1,0,25,9db4t34qy4owglhvvgwf5l22i,1,62.2,3.1,2023-03-21T20:01:54.950Z,2023-03-30T14:47:23Z,4114729013,56,Right,4114729015,285,,4117460659,178,,4114729025,233,12,,,,,,,,,,,,,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523315165,11,5,1,0,27,9db4t34qy4owglhvvgwf5l22i,0,65.3,-1.2,2023-03-21T20:01:57.769Z,2023-03-23T13:35:20Z,4114729151,233,13,4114729035,347,,4114729033,56,Right,,,,,,,,,,,,,,,,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523315181,13,5,1,0,27,1musyruv2ufjrjnj6gvdbr8kt,1,34.7,101.2,2023-03-21T20:01:57.769Z,2023-03-23T13:35:19Z,4114729113,347,,4114729141,233,11,4114729111,56,Back,,,,,,,,,,,,,,,,3fjobcho19bkofw9h042i2v9x,M. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523315237,14,1,1,0,35,1musyruv2ufjrjnj6gvdbr8kt,1,36.6,100,2023-03-21T20:02:05.481Z,2023-03-30T11:04:44Z,4114729361,140,19.9,4114729357,107,,4114729365,212,18.3,4114729363,141,94.2,4114729367,213,3.4,4114729359,56,Back,,,,,,,3fjobcho19bkofw9h042i2v9x,M. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523315241,15,1,1,0,39,1musyruv2ufjrjnj6gvdbr8kt,0,21.7,92.4,2023-03-21T20:02:09.392Z,2023-03-23T13:35:42Z,4114729381,141,91.4,4114729385,213,6.1,4114729383,212,3.8,4117461307,178,,4114729377,56,Back,4114729523,236,,4114729379,140,25.3,4114729525,233,12,76tis9hdvmec3jcvgnsf6cdex,A. Famewo,4114729529,286,,4114729375,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523315259,12,74,1,0,39,9db4t34qy4owglhvvgwf5l22i,1,71.5,4,2023-03-21T20:02:09.439Z,2023-03-23T13:35:37Z,4114729485,56,Right,4114729487,285,,4114729553,233,15,4117461813,178,,,,,,,,,,,,,,1r9aj50371x6f0xf7mmvldz9x,J. Norwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523315279,13,5,1,0,41,9db4t34qy4owglhvvgwf5l22i,0,76,-1.8,2023-03-21T20:02:11.471Z,2023-03-23T13:35:44Z,4114729597,233,16,4114729575,347,,4114729573,56,Right,,,,,,,,,,,,,,,,1r9aj50371x6f0xf7mmvldz9x,J. Norwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523315275,16,5,1,0,41,1musyruv2ufjrjnj6gvdbr8kt,1,24,101.8,2023-03-21T20:02:11.471Z,2023-03-23T13:35:45Z,4114729565,56,Back,4114729593,233,13,4114729567,347,,,,,,,,,,,,,,,,,76tis9hdvmec3jcvgnsf6cdex,A. Famewo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523315391,17,1,1,0,57,1musyruv2ufjrjnj6gvdbr8kt,1,20.7,100,2023-03-21T20:02:27.271Z,2023-03-30T11:06:32Z,4114730107,141,88.6,4114730111,213,5.0,4149188271,189,,4114730109,212,9.2,4114730105,140,23.0,4114730103,56,Back,4114730101,107,,,,,3fjobcho19bkofw9h042i2v9x,M. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523315393,18,1,1,0,57,1musyruv2ufjrjnj6gvdbr8kt,1,25,87.2,2023-03-21T20:02:27.525Z,2023-03-30T11:06:43Z,4114730159,213,2.2,4114730151,56,Back,4117463051,178,,4114730155,141,95.1,4114730153,140,21.3,4149188291,189,,4114730157,212,6.6,,,,ekbsso6hq913ss7jerbusyled,B. Bannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523315401,19,1,1,0,59,1musyruv2ufjrjnj6gvdbr8kt,1,21.3,95.1,2023-03-21T20:02:29.205Z,2023-03-23T13:36:04Z,4114730201,56,Back,4114730205,141,84.7,4114730203,140,11.8,4114730207,212,12.2,4114730209,213,3.8,4117463321,178,,,,,,,,3fjobcho19bkofw9h042i2v9x,M. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523315415,20,1,1,1,1,1musyruv2ufjrjnj6gvdbr8kt,0,9.7,82.4,2023-03-21T20:02:31.195Z,2023-03-23T13:36:14Z,4114730277,1,,4114730263,140,53.2,4114730261,56,Left,4114730259,155,,4117463675,178,,4114730267,141,81.7,4114730275,213,6.3,4114730271,212,45.7,76tis9hdvmec3jcvgnsf6cdex,A. Famewo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523315437,14,1,1,1,4,9db4t34qy4owglhvvgwf5l22i,1,41.2,22.9,2023-03-21T20:02:34.457Z,2023-03-30T11:11:43Z,4117464273,178,,4114730367,213,0.7,4114730357,3,,4114730359,56,Back,4114730363,141,28.5,4114730365,212,5.8,4114730361,140,45.4,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523315441,15,49,1,1,5,9db4t34qy4owglhvvgwf5l22i,1,38,33.6,2023-03-21T20:02:35.238Z,2023-03-23T13:36:27Z,,,,,,,,,,,,,,,,,,,,,,,,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523315443,16,1,1,1,6,9db4t34qy4owglhvvgwf5l22i,1,38,33.6,2023-03-21T20:02:36.651Z,2023-03-23T13:36:31Z,4114730387,56,Back,4117464843,178,,4114730393,212,18.6,4114730395,213,1.8,4114730389,140,33.4,4114730391,141,60.0,,,,,,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523315463,17,1,1,1,8,9db4t34qy4owglhvvgwf5l22i,1,33.4,60,2023-03-21T20:02:38.539Z,2023-03-23T13:36:39Z,4114730485,56,Back,4114730493,213,4.2,4114730491,212,9.6,4114730489,141,47.5,4114730487,140,29.2,4117465343,178,,,,,,,,3k9tjd5wgpufcbq4od8jpo89h,N. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523315479,18,1,1,1,9,9db4t34qy4owglhvvgwf5l22i,0,29.2,47.5,2023-03-21T20:02:39.717Z,2023-03-23T13:36:43Z,4114730541,141,66.6,4114730545,213,0.2,4114730543,212,64.9,4117465527,178,,4114730537,56,Center,4114730539,140,89.8,4114730547,1,,4114730535,157,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523315475,21,52,1,1,14,1musyruv2ufjrjnj6gvdbr8kt,1,13.2,33.3,2023-03-21T20:02:44.311Z,2023-03-23T13:36:58Z,4117465987,388,,4115379657,378,,,,,,,,,,,,,,,,,,,,4c56c2zanbiv8q28f54i5rp3p,C. Dawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523315507,22,1,1,1,16,1musyruv2ufjrjnj6gvdbr8kt,1,13.1,38.9,2023-03-21T20:02:46.060Z,2023-03-23T13:36:51Z,4114730641,140,27.3,4114730643,141,49.6,4114730645,212,16.6,4114730637,123,,4114730639,56,Back,4114730647,213,0.5,4117465801,178,,,,,4c56c2zanbiv8q28f54i5rp3p,C. Dawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523315527,23,1,1,1,20,1musyruv2ufjrjnj6gvdbr8kt,1,27.7,46.6,2023-03-21T20:02:49.989Z,2023-03-23T13:37:04Z,4114730727,213,5.1,4114730721,140,35.6,4117466295,178,,4114730719,56,Back,4114730725,212,23.2,4114730723,141,14.7,,,,,,,2gf1wld07zyiuvq7iikfrvoid,W. Vaulks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523315547,24,1,1,1,22,1musyruv2ufjrjnj6gvdbr8kt,1,35.2,13.5,2023-03-21T20:02:52.673Z,2023-03-23T13:37:07Z,4114730859,212,15.6,4114730861,213,2.7,4114730853,140,21.6,4114730849,56,Back,4117466511,178,,4114730857,141,22.7,,,,,,,4mg6kr1jernr98unfp5p8shqt,D. Iorfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523315575,25,1,1,1,27,1musyruv2ufjrjnj6gvdbr8kt,0,25.9,15.5,2023-03-21T20:02:57.159Z,2023-03-23T13:37:14Z,4114730977,140,74.6,4114730985,1,,4114730983,213,0.2,4117466925,178,,4114730981,212,52.0,4114730973,155,,4114730975,56,Center,4114730979,141,29.2,77yt60bz6k3rqv316v9qxxyad,A. Flint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525897307,928,44,1,1,29,9db4t34qy4owglhvvgwf5l22i,1,22.1,68.6,2023-03-21T20:02:58.980Z,2023-03-31T01:47:51Z,4149190455,285,,4149190453,56,Back,4149378643,233,1091,,,,,,,,,,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525897299,1091,44,1,1,29,1musyruv2ufjrjnj6gvdbr8kt,0,77.9,31.4,2023-03-21T20:02:58.981Z,2023-03-31T01:47:53Z,4149190439,286,,4149378647,233,928,4149190437,56,Center,,,,,,,,,,,,,,,,583ujnml31x2cnl6jxwnbs2xh,L. Gregory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523315595,19,1,1,1,29,9db4t34qy4owglhvvgwf5l22i,1,24,80.9,2023-03-21T20:02:59.151Z,2023-03-31T01:47:45Z,4114731095,213,1.4,4114731093,212,10.5,4114731089,141,96.0,4114731083,3,,4114731085,56,Back,4117467105,388,,4114731087,140,25.9,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523315597,20,49,1,1,31,9db4t34qy4owglhvvgwf5l22i,1,24.6,94.1,2023-03-21T20:03:01.136Z,2023-03-23T13:37:21Z,,,,,,,,,,,,,,,,,,,,,,,,,3k9tjd5wgpufcbq4od8jpo89h,N. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523315601,21,1,1,1,31,9db4t34qy4owglhvvgwf5l22i,0,24.6,94.1,2023-03-21T20:03:01.868Z,2023-03-23T13:37:25Z,4114731125,233,26,4114731123,236,,4114731121,213,0.5,4114731129,286,,4114731117,141,96.0,4114731119,212,2.6,4117467455,178,,4114731113,56,Back,3k9tjd5wgpufcbq4od8jpo89h,N. Cadden,4114731115,140,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523315583,26,74,1,1,31,1musyruv2ufjrjnj6gvdbr8kt,1,74.1,13.4,2023-03-21T20:03:01.920Z,2023-03-23T13:37:29Z,4117467649,178,,4114731131,233,21,4114731025,285,,4114731023,56,Right,,,,,,,,,,,,,cyrr9517kjkt2l5tuqe966zth,L. Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523315661,22,5,1,1,33,9db4t34qy4owglhvvgwf5l22i,1,24.4,101.6,2023-03-21T20:03:03.606Z,2023-03-23T13:37:32Z,4114731449,233,27,4114731435,347,,4114731433,56,Back,,,,,,,,,,,,,,,,3k9tjd5wgpufcbq4od8jpo89h,N. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523315589,27,5,1,1,33,1musyruv2ufjrjnj6gvdbr8kt,0,75.6,-1.6,2023-03-21T20:03:03.606Z,2023-03-23T13:37:33Z,4114731453,233,22,4114731053,347,,4114731051,56,Right,,,,,,,,,,,,,,,,cyrr9517kjkt2l5tuqe966zth,L. Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523315711,23,1,1,1,48,9db4t34qy4owglhvvgwf5l22i,1,22.8,100,2023-03-21T20:03:18.005Z,2023-03-30T11:25:16Z,4114731697,213,6.1,4114731687,107,,4114731689,56,Back,4114731691,140,47.2,4114731693,141,95.6,4114731695,212,26.0,4114731699,1,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523859073,697,67,1,1,49,9db4t34qy4owglhvvgwf5l22i,1,46.1,89.5,2023-03-21T20:03:19.835Z,2023-03-30T19:33:00Z,4117563177,233,788,,,,,,,,,,,,,,,,,,,,,,1r9aj50371x6f0xf7mmvldz9x,J. Norwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
