id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,keyPass,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,assist,qualifier/10/value,qualifier/12/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/15/value,qualifier/16/value
2537055925,8,49,1,0,34,fvr504m6gaxsfmtx4fwm7iq1,1,65.2,76.6,2023-04-22T14:00:46.145Z,2023-04-25T10:55:08Z,,,,,,,,,,,,,,,,,,,,,,,,,4hcjk936uj5hm4bmnnin5nsh5,A. Keena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537055961,9,1,1,0,35,fvr504m6gaxsfmtx4fwm7iq1,1,65.2,76.6,2023-04-22T14:00:46.927Z,2023-04-25T10:55:11Z,4208449747,141,72.3,4208449751,213,3.8,4219179795,178,,4208449749,212,4.9,4208449745,140,61.4,4208449743,56,Center,,,,,,,4hcjk936uj5hm4bmnnin5nsh5,A. Keena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537056021,10,1,1,0,35,fvr504m6gaxsfmtx4fwm7iq1,0,61.4,72.3,2023-04-22T14:00:47.476Z,2023-04-25T10:55:16Z,4208450017,213,0.2,4208450003,56,Center,4208450015,212,16.3,4219179997,178,,4208450007,140,76.5,4208450011,141,77.9,4208449997,155,,,,,61allnul4qlvl9s6wf0nehped,L. Sercombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537055979,11,44,1,0,38,17zuelixesst1z59fwcix2dil,1,25,22.2,2023-04-22T14:00:49.643Z,2023-04-25T14:58:20Z,4208449795,285,,4208449793,56,Back,4208450085,233,11,,,,,,,,,,,,,,,,bn65q0jh5fmyit8g8y4k9wsq2,U. Godwin-Malife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537056031,11,44,1,0,38,fvr504m6gaxsfmtx4fwm7iq1,0,75,77.8,2023-04-22T14:00:49.644Z,2023-04-25T10:55:19Z,4208450039,56,Center,4208450041,286,,4208450153,233,11,,,,,,,,,,,,,,,,4i81y9jhkouk3zmd03gjp1gx5,W. Ferry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537055999,12,1,1,0,38,17zuelixesst1z59fwcix2dil,0,26.6,22.2,2023-04-22T14:00:49.685Z,2023-04-25T14:58:20Z,4208449891,140,35.3,4208449893,141,23.3,4208449887,3,,4219180277,388,,4208449895,212,9.2,4208449889,56,Back,4208449897,213,0.1,,,,bn65q0jh5fmyit8g8y4k9wsq2,U. Godwin-Malife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537056051,12,61,1,0,39,fvr504m6gaxsfmtx4fwm7iq1,0,67.5,75.7,2023-04-22T14:00:50.593Z,2023-04-25T10:55:37Z,4208450147,56,Center,4219180889,21,,4219180895,388,,,,,,,,,,,,,,,,,4hcjk936uj5hm4bmnnin5nsh5,A. Keena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537056047,13,1,1,0,40,17zuelixesst1z59fwcix2dil,0,36.7,32.4,2023-04-22T14:00:51.688Z,2023-04-25T10:55:41Z,4208450101,56,Center,4208450109,213,0.7,4208450105,141,50.4,4208450103,140,50.4,4219180993,178,,4208450107,212,18.9,,,,,,,43knl3z17afypz27sz4qzkxnu,M. Peart-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537056127,13,1,1,0,42,fvr504m6gaxsfmtx4fwm7iq1,0,43.7,38.6,2023-04-22T14:00:54.090Z,2023-04-25T10:55:46Z,4208450471,1,,4208450467,212,34.9,4208450469,213,0.7,4208450459,155,,4208450461,56,Center,4219181211,178,,4208450463,140,70.1,4208450465,141,69.9,75c432elegprf4f6hn72icset,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537056139,14,1,1,0,44,17zuelixesst1z59fwcix2dil,0,26.1,24.6,2023-04-22T14:00:55.812Z,2023-04-25T10:55:51Z,4208450517,140,44.5,4208450519,141,14.1,4208450523,213,5.9,4219181411,178,,4208450513,3,,4208450515,56,Back,4208450521,212,20.6,,,,bn65q0jh5fmyit8g8y4k9wsq2,U. Godwin-Malife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539066539,816,67,1,0,46,fvr504m6gaxsfmtx4fwm7iq1,1,54.9,86.4,2023-04-22T14:00:58.443Z,2023-04-25T14:58:20Z,4219216417,233,900,,,,,,,,,,,,,,,,,,,,,,61allnul4qlvl9s6wf0nehped,L. Sercombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539066535,900,67,1,0,46,17zuelixesst1z59fwcix2dil,0,45.1,13.6,2023-04-22T14:00:58.444Z,2023-04-25T11:21:36Z,4219216429,233,816,,,,,,,,,,,,,,,,,,,,,,5kg7eu8b1wktru5ohpid8e9qt,C. O'Keeffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537056267,14,1,1,0,50,fvr504m6gaxsfmtx4fwm7iq1,1,39.6,81.8,2023-04-22T14:01:01.640Z,2023-04-25T10:55:54Z,4208451107,212,21.3,4208451109,213,3.8,4219181551,178,,4208451101,56,Back,4208451103,140,23.5,4208451105,141,62.7,,,,,,,61allnul4qlvl9s6wf0nehped,L. Sercombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537056341,15,1,1,0,53,fvr504m6gaxsfmtx4fwm7iq1,1,23.5,62.7,2023-04-22T14:01:04.610Z,2023-04-25T10:55:57Z,4208451383,141,36.6,4208451385,212,21.3,4208451379,56,Back,4208451381,140,12.2,4208451387,213,4.1,4219181621,178,,,,,,,,552cgdv8qya776at130r2d0mi,C. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537056389,16,1,1,0,56,fvr504m6gaxsfmtx4fwm7iq1,0,19.7,35.7,2023-04-22T14:01:08.506Z,2023-04-25T10:55:59Z,4208451587,213,6.1,4219181653,178,,4208451585,212,65.4,4208451583,141,14.4,4217918227,155,,4208451579,56,Right,4208451581,140,80.4,4208451589,1,,dtl2jirk97xct4idsoj2vxbs9,L. Southwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537056407,15,1,1,0,59,17zuelixesst1z59fwcix2dil,0,27,85.1,2023-04-22T14:01:11.317Z,2023-04-25T10:56:03Z,4208451637,212,5.1,4219181819,388,,4208451633,140,28.4,4208451635,141,77.9,4208451631,56,Back,4208451639,213,5.0,4208451629,3,,,,,5j1eftktnca9eso1vvhu2hf55,J. Robson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539066875,902,83,1,1,3,17zuelixesst1z59fwcix2dil,1,22.3,65.4,2023-04-22T14:01:15.241Z,2023-04-25T11:22:40Z,4219217547,399,248818,,,,,,,,,,,,,,,,,,,,,,9e0t58fp461sn2pele7we3fu1,B. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537056531,17,1,1,1,3,fvr504m6gaxsfmtx4fwm7iq1,0,78.5,35.9,2023-04-22T14:01:15.256Z,2023-04-25T10:56:11Z,4208458347,141,45.4,4208452215,56,Center,4208458343,140,84.6,4208458355,213,0.8,4208458351,212,9.1,4219182115,178,,,,,,,,4hcjk936uj5hm4bmnnin5nsh5,A. Keena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537056483,16,8,1,1,4,17zuelixesst1z59fwcix2dil,1,14.6,62,2023-04-22T14:01:15.898Z,2023-04-25T10:56:19Z,4208452005,56,Back,4217918505,384,,4219182315,389,,,,,,,,,,,,,,,,,5j1eftktnca9eso1vvhu2hf55,J. Robson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537056543,18,15,1,1,5,fvr504m6gaxsfmtx4fwm7iq1,1,85.8,49,2023-04-22T14:01:16.769Z,2023-04-25T10:56:24Z,4208452261,17,,4208467885,103,5.1,4208466731,233,17,4208467883,102,47.3,4217918693,215,,4219182463,178,,4208467887,328,,4208467895,146,97.1,7617zihboc2wywyoyou6nhuqd,A. May,4208452259,22,4208452263,56,Center,4209596693,80,4208467899,147,47.8,4208467891,458,4208466661,20,,,,,,,,,,,,,,,,,,,,,,,,
2537056579,17,10,1,1,6,17zuelixesst1z59fwcix2dil,1,2.9,50.6,2023-04-22T14:01:17.799Z,2023-04-25T10:56:27Z,4208453643,180,,4208452423,56,Back,4208452421,182,,4208453641,177,,4208466803,233,18,4217918775,376,,,,,,,,dgcocw72ey734nwc3omi02sid,R. Doohan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537056627,18,52,1,1,6,17zuelixesst1z59fwcix2dil,1,2.9,50.6,2023-04-22T14:01:18.045Z,2023-04-25T10:56:31Z,4217918819,376,,4219182713,178,,,,,,,,,,,,,,,,,,,,dgcocw72ey734nwc3omi02sid,R. Doohan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538821151,847,80,1,1,20,17zuelixesst1z59fwcix2dil,0,10.2,44.1,2023-04-22T14:01:32.492Z,2023-04-25T10:56:35Z,4219182795,178,,,,,,,,,,,,,,,,,,,,,,,dgcocw72ey734nwc3omi02sid,R. Doohan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537057103,19,1,1,1,23,17zuelixesst1z59fwcix2dil,0,12,44.5,2023-04-22T14:01:34.630Z,2023-04-25T10:56:38Z,4208454971,213,6.2,4208454973,1,,4208454969,212,52.4,4219182947,178,,4208454959,56,Center,4208454961,140,61.5,4217919215,155,,4208454965,141,34.7,dgcocw72ey734nwc3omi02sid,R. Doohan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537057097,19,44,1,1,25,fvr504m6gaxsfmtx4fwm7iq1,1,42.8,66.5,2023-04-22T14:01:37.547Z,2023-04-25T14:58:21Z,4208455117,233,20,4208454937,285,,4208454933,56,Back,,,,,,,,,,,,,,,,552cgdv8qya776at130r2d0mi,C. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537057121,20,44,1,1,25,17zuelixesst1z59fwcix2dil,0,57.2,33.5,2023-04-22T14:01:37.548Z,2023-04-25T10:56:41Z,4208455053,56,Center,4208455055,286,,4208455161,233,19,,,,,,,,,,,,,,,,43knl3z17afypz27sz4qzkxnu,M. Peart-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537057119,20,1,1,1,25,fvr504m6gaxsfmtx4fwm7iq1,0,46.6,69.6,2023-04-22T14:01:37.581Z,2023-04-25T14:58:22Z,4208455027,140,46.0,4208455025,56,Back,4208455033,213,4.1,4219183199,388,,4208455023,3,,4208455031,212,1.1,4208455029,141,68.2,,,,552cgdv8qya776at130r2d0mi,C. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537057139,21,61,1,1,26,17zuelixesst1z59fwcix2dil,1,61,36.6,2023-04-22T14:01:37.590Z,2023-04-25T10:56:53Z,4219183403,15,,4219183405,388,,4208455143,56,Center,,,,,,,,,,,,,,,,43knl3z17afypz27sz4qzkxnu,M. Peart-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537057155,21,49,1,1,27,fvr504m6gaxsfmtx4fwm7iq1,1,39.2,70.9,2023-04-22T14:01:38.996Z,2023-04-25T10:57:07Z,,,,,,,,,,,,,,,,,,,,,,,,,61allnul4qlvl9s6wf0nehped,L. Sercombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537057263,22,1,1,1,27,fvr504m6gaxsfmtx4fwm7iq1,0,39.2,70.9,2023-04-22T14:01:39.010Z,2023-04-25T10:57:10Z,4208455735,212,57.7,4208455733,141,26.5,4208455729,56,Center,4208455739,1,,4208455731,140,86.0,4208455737,213,5.7,4208455727,157,,4219184017,178,,61allnul4qlvl9s6wf0nehped,L. Sercombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537057285,22,52,1,1,34,17zuelixesst1z59fwcix2dil,1,13.6,69.7,2023-04-22T14:01:45.719Z,2023-04-25T10:57:13Z,4219184135,178,,4217919519,376,,,,,,,,,,,,,,,,,,,,dgcocw72ey734nwc3omi02sid,R. Doohan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537057683,23,80,1,1,46,17zuelixesst1z59fwcix2dil,0,12.2,50,2023-04-22T14:01:58.046Z,2023-04-25T10:57:16Z,4219184343,178,,,,,,,,,,,,,,,,,,,,,,,dgcocw72ey734nwc3omi02sid,R. Doohan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537057857,24,1,1,1,51,17zuelixesst1z59fwcix2dil,1,13.6,38.3,2023-04-22T14:02:03.294Z,2023-04-25T10:57:20Z,4208458551,141,25.2,4208458561,1,,4208458559,213,6.1,4208458549,140,63.3,4208458555,212,52.9,4217919639,155,,4219184437,178,,4208458547,56,Center,dgcocw72ey734nwc3omi02sid,R. Doohan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537057877,25,44,1,1,54,17zuelixesst1z59fwcix2dil,1,62.5,27.9,2023-04-22T14:02:06.227Z,2023-04-25T14:58:22Z,4208458625,286,,4208458623,56,Center,4208458687,233,23,,,,,,,,,,,,,,,,43knl3z17afypz27sz4qzkxnu,M. Peart-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537057867,23,44,1,1,54,fvr504m6gaxsfmtx4fwm7iq1,0,37.5,72.1,2023-04-22T14:02:06.228Z,2023-04-25T10:57:23Z,4208458603,56,Back,4208458605,285,,4208458723,233,25,,,,,,,,,,,,,,,,ab7t8dk9884hrwa88o41wq8dl,L. Freestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537057995,26,1,1,1,54,17zuelixesst1z59fwcix2dil,1,63.3,25.2,2023-04-22T14:02:06.231Z,2023-04-25T14:58:22Z,4208459125,212,19.1,4208459123,141,6.8,4208459115,3,,4208459127,213,5.6,4208459117,168,,4208459119,56,Right,4219184623,388,,4208459121,140,77.1,43knl3z17afypz27sz4qzkxnu,M. Peart-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537058005,27,61,1,1,57,17zuelixesst1z59fwcix2dil,0,77.1,6.8,2023-04-22T14:02:08.783Z,2023-04-25T10:57:29Z,4219184729,178,,4208459157,56,Right,,,,,,,,,,,,,,,,,,,5kg7eu8b1wktru5ohpid8e9qt,C. O'Keeffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538821399,758,3,1,1,58,fvr504m6gaxsfmtx4fwm7iq1,1,24,93.1,2023-04-22T14:02:10.377Z,2023-04-25T10:57:35Z,4219184857,178,,4217920401,465,,4218367533,233,848,4217920397,56,Back,4217920399,285,,,,,,,,,,,4i81y9jhkouk3zmd03gjp1gx5,W. Ferry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538821431,848,45,1,1,58,17zuelixesst1z59fwcix2dil,0,76,6.9,2023-04-22T14:02:10.377Z,2023-04-25T10:57:35Z,4217920579,286,,4218367549,233,758,4217920577,56,Right,,,,,,,,,,,,,,,,5kg7eu8b1wktru5ohpid8e9qt,C. O'Keeffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537058017,24,49,1,2,0,fvr504m6gaxsfmtx4fwm7iq1,1,24.9,84.5,2023-04-22T14:02:11.771Z,2023-04-25T10:57:39Z,,,,,,,,,,,,,,,,,,,,,,,,,4i81y9jhkouk3zmd03gjp1gx5,W. Ferry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
