id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/9/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId
2477256495,1,34,16,0,0,ejm092fnt9zoxbpuklzd52ji8,1,0,0,2022-10-25T18:00:00.245Z,2022-10-25T18:00:00Z,3871949989,197,4680,3871949985,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",3871949977,30,"41lv87i23sxmdyrs4xxh96m3u, 6ln898p7stih8l7ikzloet0b9, 5yfb390wjjfdjhdf0jzaf1kgl, 2uyrcl2hf5xunxm8zm98kh1at, 6xjftfuwhkbs39xfc3phdbyl1, 5n4s7vdp0dx0ndkph7oyg7v1l, aclrl318d420oqe1fjgl1m3xm, a1muz32ocg2650ll5kjc02u39, 1yzyn48jb8yd8bc0xywrhg0r9, bojsqjfaoi810xuyz0qeqs0r9, b0l7hknmc27qttjxv094mi5zp, a2gluxzt6a3z5xwgu2q482rqh, 5ozfcga88glwzazkg65ahwa8l, ef2y32lrxfsagikwuhjrovy3u, 4y3hm9ljv62c5jswanl0gk5, 4m9vn1q30f1c8ksiyxtei63ft, 8nzkkwhmox9lgbmwomq1rruju, 1788amerrk9fg3f9qddyxz8x5",3871949981,59,"1, 7, 3, 5, 6, 15, 8, 10, 19, 22, 9, 2, 11, 21, 23, 26, 27, 33",3871949983,130,18,3871949991,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3871949987,194,a1muz32ocg2650ll5kjc02u39,3871949979,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477256767,1,34,16,0,0,8b523ujgl21tbc01me65q0aoh,1,0,0,2022-10-25T18:01:12.500Z,2022-10-25T18:02:49Z,3871951937,130,17,3871951945,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3871951931,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5",3871951927,30,"4905drgcc9husos98ppdup4gl, 6v9kb953ugi8odu4tdly7v3yt, a9352zsh3xr7rcxs0jmho7o8a, c4p70bri4hf1ktz4xfv5j87vt, 91f9qkusefgcrv2ri2h1nci96, 6bejhzrjgg7dz6cp6s45rah91, 932abz8zmqv4ilfnmq7m2ew9h, d3si5voqkdc8did5gkp67tg5w, 1feu2co3n49llnckcxffuo79x, 28izur14k14lcgegg8qede7yt, b7lmlxy1s3atzgtud5ofsc92h, dp69i4w71wdxciwbgus5cmbpx, ab2bx5qzhdzlduh46iacngbf9, epoveky29f4wroi3w6p1xcyy1, 1244ja0ma2r0071i7d45t6yfp, 6b7fxcw7upr57pku6gf6dteqd, 683w7bqk233kdcznry98ld23t, coupcn8k43jf15nqge220qo5x",3871951939,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",3871951935,59,"1, 7, 3, 4, 6, 44, 12, 30, 9, 10, 29, 2, 11, 14, 15, 19, 28, 31",3871951941,194,6bejhzrjgg7dz6cp6s45rah91,3871951943,197,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266339,2,32,1,0,0,ejm092fnt9zoxbpuklzd52ji8,1,0,0,2022-10-25T18:46:43.220Z,2022-10-27T08:26:37Z,3872002567,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266323,2,32,1,0,0,8b523ujgl21tbc01me65q0aoh,1,0,0,2022-10-25T18:46:43.220Z,2022-10-25T18:46:43Z,3872002517,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266399,3,1,1,0,0,8b523ujgl21tbc01me65q0aoh,1,50,50,2022-10-25T18:46:43.261Z,2022-10-27T08:27:29Z,3872002907,213,3.2,3874776305,178,,3872002899,56,Back,3872002903,141,49.7,3872002901,140,28.0,3872002905,212,23.1,3872002909,279,S,,,,28izur14k14lcgegg8qede7yt,C. Chaplin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266445,4,1,1,0,2,8b523ujgl21tbc01me65q0aoh,0,27.2,51.9,2022-10-25T18:46:46.126Z,2022-10-27T08:27:41Z,3872003135,212,55.4,3872003139,1,,3872003131,140,68.8,3872003133,141,100.0,3874776545,178,,3872003129,56,Left,3873883409,155,,3872003137,213,0.7,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266713,3,5,1,0,6,ejm092fnt9zoxbpuklzd52ji8,1,29.4,-2,2022-10-25T18:46:50.003Z,2022-10-27T08:27:48Z,3872004375,347,,3872004387,233,5,3872004373,56,Back,,,,,,,,,,,,,,,,6ln898p7stih8l7ikzloet0b9,D. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266451,5,5,1,0,6,8b523ujgl21tbc01me65q0aoh,0,70.6,102,2022-10-25T18:46:50.003Z,2022-10-27T08:27:48Z,3872003155,347,,3872004411,233,3,3872003153,56,Left,,,,,,,,,,,,,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266743,4,1,1,0,25,ejm092fnt9zoxbpuklzd52ji8,0,29.5,0,2022-10-25T18:47:08.515Z,2022-10-27T08:27:53Z,3872004549,107,,3872004555,141,5.0,3872004559,213,0.2,3872004551,56,Right,3872004561,1,,3872004553,140,55.8,3872004557,212,28.0,,,,5n4s7vdp0dx0ndkph7oyg7v1l,W. Forrester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266757,6,44,1,0,27,8b523ujgl21tbc01me65q0aoh,1,45.3,94,2022-10-25T18:47:10.545Z,2022-10-27T09:24:54Z,3872004605,56,Back,3872004673,233,5,3872004607,285,,,,,,,,,,,,,,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
