id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/13/value,qualifier/14/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId
2506232887,1,34,16,0,0,ejm092fnt9zoxbpuklzd52ji8,1,0,0,2023-02-11T14:15:09.599Z,2023-02-11T14:55:16Z,4024411629,30,"1etperk4v88ohoddjdb5dj2l1, 8nzkkwhmox9lgbmwomq1rruju, 5ozfcga88glwzazkg65ahwa8l, 89agv6797txmlw6m4nyhhsa2, 5yfb390wjjfdjhdf0jzaf1kgl, 6xjftfuwhkbs39xfc3phdbyl1, aclrl318d420oqe1fjgl1m3xm, a1muz32ocg2650ll5kjc02u39, 1yzyn48jb8yd8bc0xywrhg0r9, 4m9vn1q30f1c8ksiyxtei63ft, 1788amerrk9fg3f9qddyxz8x5, 41lv87i23sxmdyrs4xxh96m3u, 6ln898p7stih8l7ikzloet0b9, 71pv32h5sxhopm6aetxjm50ph, agvyoqarq5zhflge7bm1hn36d, 5n4s7vdp0dx0ndkph7oyg7v1l, ef2y32lrxfsagikwuhjrovy3u, 4y3hm9ljv62c5jswanl0gk5",4024411633,59,"25, 27, 11, 5, 3, 6, 8, 10, 19, 26, 33, 1, 7, 13, 14, 15, 21, 23",4024411643,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4024411637,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",4024411635,130,17,4024411639,194,a1muz32ocg2650ll5kjc02u39,4024411641,197,4680,4024411631,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506233581,1,34,16,0,0,82kapkjwonlv9j1ui0ytv5sii,1,0,0,2023-02-11T14:15:46.748Z,2023-02-11T14:55:14Z,4024415441,194,62azuux8vuk6956cuyjjtped,4024415431,30,"ezg39hlg3h14utboy2h3lijmd, 31xl77lt8tax7bta6s45p9fpx, bydla0otire1a58193o1buqjt, 62azuux8vuk6956cuyjjtped, 1tkhk7k78uqvkegtn5i9r132t, diw7je3i5mkvwf0kj898yi0gl, ap3mja91coq7mbr6xkqvbss7p, 6t0n68hbpi4fa6lzt815gyc5w, 7joniozhpy10veujjibxmbu2, cmq9t6wadet4rrj3cvkjst7ca, 79a7csp3rppvt5e5q02zmolhx, 4qris4sdzvtlkw5i3cmhhowrt, 6hkzb4vehsx4wwm9y98euwacq, dovxfzsqb5e7by2q6kq0j2z1l, 1g9uh6aokaevbg7s6v2jh8h78, 3mudv2ein3iuv9smhmkk9vod0, 3fu2g2b7g9e5dvtj7a5qxq238",4024415435,59,"1, 17, 26, 3, 22, 6, 7, 8, 20, 24, 9, 13, 14, 15, 18, 30, 35",4024415439,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0",4024415445,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4024415433,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5",4024415443,197,4206,4024415437,130,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506279609,2,32,1,0,0,82kapkjwonlv9j1ui0ytv5sii,1,0,0,2023-02-11T15:03:37.968Z,2023-02-13T19:44:12Z,4024641043,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506279573,2,32,1,0,0,ejm092fnt9zoxbpuklzd52ji8,1,0,0,2023-02-11T15:03:37.968Z,2023-02-11T15:03:38Z,4024640869,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506279805,3,1,1,0,0,ejm092fnt9zoxbpuklzd52ji8,1,50.4,50.1,2023-02-11T15:03:37.988Z,2023-02-14T05:26:52Z,4024642003,213,3.3,4024642005,279,S,4024642001,212,16.5,4024641997,140,34.8,4031781765,178,,4024641995,56,Back,4024641999,141,47.0,,,,4m9vn1q30f1c8ksiyxtei63ft,D. Butterworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506279891,4,1,1,0,3,ejm092fnt9zoxbpuklzd52ji8,0,34.5,48.1,2023-02-11T15:03:41.655Z,2023-02-14T05:27:04Z,4030923397,155,,4024642427,213,0.7,4024642423,141,96.3,4024642429,1,,4024642419,56,Left,4024642425,212,53.5,4031781857,178,,4024642421,140,74.8,5yfb390wjjfdjhdf0jzaf1kgl,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506279941,3,1,1,0,5,82kapkjwonlv9j1ui0ytv5sii,0,22.4,11,2023-02-11T15:03:43.806Z,2023-02-14T05:27:11Z,4031781909,388,,4024642685,213,5.6,4024642683,212,13.3,4024642675,3,,4024642679,140,32.3,4024642677,56,Back,4024642681,141,0.0,,,,diw7je3i5mkvwf0kj898yi0gl,T. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506279951,4,5,1,0,10,82kapkjwonlv9j1ui0ytv5sii,0,33.8,-1.6,2023-02-11T15:03:48.615Z,2023-02-14T05:27:14Z,4024642731,56,Back,4024642733,347,,4024645115,233,5,,,,,,,,,,,,,,,,diw7je3i5mkvwf0kj898yi0gl,T. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506280409,5,5,1,0,10,ejm092fnt9zoxbpuklzd52ji8,1,66.2,101.6,2023-02-11T15:03:48.615Z,2023-02-14T05:27:13Z,4024644983,347,,4024644981,56,Left,4024645049,233,4,,,,,,,,,,,,,,,,5yfb390wjjfdjhdf0jzaf1kgl,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506280535,6,1,1,0,22,ejm092fnt9zoxbpuklzd52ji8,1,66.4,100,2023-02-11T15:04:00.156Z,2023-02-14T05:27:18Z,4024645661,140,86.4,4024645651,107,,4024645667,213,6.0,4024645663,141,92.0,4024645657,56,Left,4024645665,212,21.9,4024645669,1,,,,,89agv6797txmlw6m4nyhhsa2,A. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506280547,7,44,1,0,24,ejm092fnt9zoxbpuklzd52ji8,1,83.4,89.2,2023-02-11T15:04:02.123Z,2023-02-14T10:54:26Z,4024645777,233,5,4024645719,286,,4024645715,56,Left,,,,,,,,,,,,,,,,5ozfcga88glwzazkg65ahwa8l,M. Benning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506280481,5,44,1,0,24,82kapkjwonlv9j1ui0ytv5sii,0,16.6,10.8,2023-02-11T15:04:02.124Z,2023-02-14T05:27:22Z,4024645331,285,,4024645809,233,7,4024645327,56,Back,,,,,,,,,,,,,,,,diw7je3i5mkvwf0kj898yi0gl,T. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
