id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/9/value,assist,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2499170419,7,1,1,0,10,ahm0t06rup1bkd9z0mxl2lmph,0,61.9,7.1,2023-01-21T15:03:01.239Z,2023-01-24T01:57:19Z,3987386957,155,,3987386967,213,1.3,3987386961,140,64.8,3992609295,178,,3987386959,56,Center,3987386965,212,12.2,3987386963,141,24.4,,,,cz30ywnq6p6dig7x3hu6h7cnp,D. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499170473,5,1,1,0,11,8b523ujgl21tbc01me65q0aoh,1,34.1,70.3,2023-01-21T15:03:02.724Z,2023-01-24T01:58:32Z,3987387203,212,32.9,3987387205,213,6.2,3992609901,178,,3987387197,56,Center,3987387201,141,68.5,3987387207,1,,3987387199,140,65.4,,,,28izur14k14lcgegg8qede7yt,C. Chaplin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499170477,6,49,1,0,12,8b523ujgl21tbc01me65q0aoh,1,65.4,68.5,2023-01-21T15:03:03.775Z,2023-01-24T04:50:07Z,,,,,,,,,,,,,,,,,,,,,,,,,1uyg5c61jzqickqaegb07yk15,G. Hirst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499170583,7,1,1,0,16,8b523ujgl21tbc01me65q0aoh,1,58,83.5,2023-01-21T15:03:07.249Z,2023-01-24T01:59:00Z,3987387815,212,10.7,3987387813,141,97.2,3992610205,178,,3987387809,56,Left,3987387811,140,53.0,3987387817,213,2.1,,,,,,,1uyg5c61jzqickqaegb07yk15,G. Hirst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499170645,8,1,1,0,17,8b523ujgl21tbc01me65q0aoh,1,53,97.2,2023-01-21T15:03:08.930Z,2023-01-24T01:59:07Z,3987388129,56,Back,3987388137,213,4.1,3987388131,140,48.1,3987388135,212,9.4,3992610279,178,,3987388133,141,85.7,,,,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499170721,9,1,1,0,18,8b523ujgl21tbc01me65q0aoh,0,48.1,85.7,2023-01-21T15:03:09.610Z,2023-01-24T01:59:28Z,3987388545,140,89.8,3987388537,155,,3987388559,1,,3987388549,141,77.0,3987388553,212,44.2,3987388539,56,Center,3987388557,213,6.1,3992610359,178,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499170763,8,52,1,0,23,ahm0t06rup1bkd9z0mxl2lmph,1,4.5,25.2,2023-01-21T15:03:14.317Z,2023-01-24T01:59:36Z,3991903071,376,,3992610673,178,,,,,,,,,,,,,,,,,,,,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499171123,9,1,1,0,30,ahm0t06rup1bkd9z0mxl2lmph,1,13.6,45.5,2023-01-21T15:03:21.709Z,2023-01-24T01:59:43Z,3987390429,213,1.4,3987390423,140,17.5,3987390425,141,80.8,3987390421,56,Back,3987390427,212,24.4,3992610819,178,,3987390419,123,,,,,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499171211,10,1,1,0,35,ahm0t06rup1bkd9z0mxl2lmph,0,25.6,83,2023-01-21T15:03:26.851Z,2023-01-24T01:59:58Z,3987390845,140,76.2,3987391235,155,,3987390843,56,Left,3987390853,1,,3987390849,212,53.1,3992610963,178,,3987390851,213,6.3,3987390847,141,81.1,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499171427,10,1,1,0,38,8b523ujgl21tbc01me65q0aoh,1,25.1,18.8,2023-01-21T15:03:29.920Z,2023-01-24T04:51:57Z,3987391909,140,43.5,3992679671,178,,3987391911,141,7.4,3987391905,3,,3987391907,56,Back,3987391913,212,20.8,3987391915,213,5.9,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500161343,846,67,1,0,40,8b523ujgl21tbc01me65q0aoh,1,43,9.4,2023-01-21T15:03:31.812Z,2023-01-24T05:36:07Z,3992679533,233,705,,,,,,,,,,,,,,,,,,,,,,6v9kb953ugi8odu4tdly7v3yt,W. Burns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500161341,705,67,1,0,40,ahm0t06rup1bkd9z0mxl2lmph,0,57,90.6,2023-01-21T15:03:31.813Z,2023-01-24T04:51:33Z,3992679541,233,846,,,,,,,,,,,,,,,,,,,,,,7cznyew8xg3fxfqeexid7pxt6,B. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499171433,11,61,1,0,40,8b523ujgl21tbc01me65q0aoh,0,43.3,5.3,2023-01-21T15:03:31.870Z,2023-01-24T05:36:08Z,3992611273,178,,3987391947,56,Back,,,,,,,,,,,,,,,,,,,6v9kb953ugi8odu4tdly7v3yt,W. Burns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499171787,11,5,1,0,41,ahm0t06rup1bkd9z0mxl2lmph,1,64.8,101.4,2023-01-21T15:03:32.531Z,2023-01-24T02:00:25Z,3987393701,233,12,3987393649,347,,3987393647,56,Left,,,,,,,,,,,,,,,,7cznyew8xg3fxfqeexid7pxt6,B. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499171477,12,5,1,0,41,8b523ujgl21tbc01me65q0aoh,0,35.2,-1.4,2023-01-21T15:03:32.531Z,2023-01-24T02:00:25Z,3987392157,347,,3987392153,56,Back,3987393737,233,11,,,,,,,,,,,,,,,,6v9kb953ugi8odu4tdly7v3yt,W. Burns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499171919,12,1,1,0,58,ahm0t06rup1bkd9z0mxl2lmph,1,70.5,100,2023-01-21T15:03:49.668Z,2023-01-24T02:00:30Z,3987394213,56,Left,3987394219,212,14.5,3987394221,213,4.4,3987394215,140,66.7,3987394211,107,,3987394217,141,81.5,,,,,,,7cznyew8xg3fxfqeexid7pxt6,B. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499171953,13,61,1,0,59,ahm0t06rup1bkd9z0mxl2lmph,1,67.4,89.4,2023-01-21T15:03:51.115Z,2023-01-24T02:01:03Z,3987394363,56,Left,3992611783,178,,,,,,,,,,,,,,,,,,,,8olbkp9lqy3em5s9h7a4aod4a,L. Bate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499171961,13,45,1,1,1,8b523ujgl21tbc01me65q0aoh,0,34.8,17.6,2023-01-21T15:03:52.697Z,2023-01-24T02:01:19Z,3987394411,285,,3987394409,56,Back,3987399469,233,18,,,,,,,,,,,,,,,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499172473,18,3,1,1,1,ahm0t06rup1bkd9z0mxl2lmph,1,65.2,82.4,2023-01-21T15:03:52.697Z,2023-01-24T02:01:19Z,3991903929,464,,3987399295,56,Left,3992611909,178,,3987399297,286,,3987399399,233,13,,,,,,,,,,7cznyew8xg3fxfqeexid7pxt6,B. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499171993,14,1,1,1,3,ahm0t06rup1bkd9z0mxl2lmph,1,65.2,86.5,2023-01-21T15:03:54.480Z,2023-01-24T02:01:31Z,3987394595,213,5.2,3987394589,140,71.6,3987394593,212,15.2,3992611997,178,,3987394587,56,Center,3987394591,141,66.4,,,,,,,7cznyew8xg3fxfqeexid7pxt6,B. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499172113,15,1,1,1,4,ahm0t06rup1bkd9z0mxl2lmph,1,71.6,66.4,2023-01-21T15:03:55.261Z,2023-01-24T02:01:48Z,3992612191,178,,3987395145,213,0.5,3987395137,56,Center,3987395143,212,9.1,3987395139,140,79.2,3987395141,141,72.7,,,,,,,dq21r0ge09ug4d2crb9j6q6dx,B. Bodin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500030395,671,61,1,1,5,ahm0t06rup1bkd9z0mxl2lmph,0,73.1,70.9,2023-01-21T15:03:56.599Z,2023-01-24T02:01:57Z,3991904551,56,Center,3992612341,178,,,,,,,,,,,,,,,,,,,,7cznyew8xg3fxfqeexid7pxt6,B. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499172225,14,50,1,1,6,8b523ujgl21tbc01me65q0aoh,1,21.3,31.1,2023-01-21T15:03:57.829Z,2023-01-24T02:02:10Z,3987395625,285,,3992302077,233,16,3987395621,56,Back,,,,,,,,,,,,,,,,6bejhzrjgg7dz6cp6s45rah91,J. Donacien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499172125,16,7,1,1,6,ahm0t06rup1bkd9z0mxl2lmph,1,78.7,68.9,2023-01-21T15:03:57.988Z,2023-01-24T02:02:21Z,3987395175,286,,3991904345,167,,3992302061,233,14,3987395173,56,Center,3992612651,178,,3991904495,385,,,,,,,,7cznyew8xg3fxfqeexid7pxt6,B. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499172237,15,5,1,1,9,8b523ujgl21tbc01me65q0aoh,1,-1.2,18.5,2023-01-21T15:04:01.184Z,2023-01-24T02:02:28Z,3987402145,346,,3987395667,56,Back,3987403093,233,17,,,,,,,,,,,,,,,,6bejhzrjgg7dz6cp6s45rah91,J. Donacien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499172181,17,5,1,1,9,ahm0t06rup1bkd9z0mxl2lmph,0,101.2,81.5,2023-01-21T15:04:01.184Z,2023-01-24T02:02:29Z,3987403141,233,15,3987395409,56,Left,3987395413,346,,,,,,,,,,,,,,,,,7cznyew8xg3fxfqeexid7pxt6,B. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499172887,16,1,1,1,34,8b523ujgl21tbc01me65q0aoh,1,5.5,50.1,2023-01-21T15:04:25.839Z,2023-01-24T02:02:36Z,3987398909,141,33.9,3987398911,212,11.1,3987404185,124,,3987398905,56,Back,3987404187,237,,3987398907,140,6.8,3987398915,213,4.8,,,,4905drgcc9husos98ppdup4gl,C. Walton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499172951,17,1,1,1,38,8b523ujgl21tbc01me65q0aoh,1,6.8,30.4,2023-01-21T15:04:29.268Z,2023-01-24T02:02:43Z,3987399241,56,Back,3987399247,212,16.0,3992612917,178,,3987399243,140,13.4,3987399249,213,5.2,3987399245,141,9.2,,,,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499173109,18,1,1,1,40,8b523ujgl21tbc01me65q0aoh,1,13.4,9.2,2023-01-21T15:04:31.710Z,2023-01-24T02:02:57Z,3987400113,213,2.2,3987400107,140,4.9,3987400111,212,15.9,3992612991,178,,3987400109,141,28.5,3987400105,56,Back,,,,,,,6bejhzrjgg7dz6cp6s45rah91,J. Donacien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499173123,19,1,1,1,43,8b523ujgl21tbc01me65q0aoh,0,5.9,27.1,2023-01-21T15:04:35.189Z,2023-01-24T02:03:14Z,3987400169,140,52.3,3992613175,178,,3987400179,213,6.1,3987400159,155,,3987400165,56,Right,3987400173,141,15.0,3987400177,212,49.4,3987400181,1,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499173169,19,61,1,1,46,ahm0t06rup1bkd9z0mxl2lmph,0,54.7,72.7,2023-01-21T15:04:37.299Z,2023-01-24T02:03:24Z,3992613425,178,,3987400365,56,Center,,,,,,,,,,,,,,,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499173159,20,61,1,1,46,8b523ujgl21tbc01me65q0aoh,0,40.9,16.7,2023-01-21T15:04:38.081Z,2023-01-24T02:03:33Z,3992613503,178,,3987400341,56,Back,,,,,,,,,,,,,,,,,,,28izur14k14lcgegg8qede7yt,C. Chaplin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499173965,22,61,1,1,47,ahm0t06rup1bkd9z0mxl2lmph,1,65.8,85.9,2023-01-21T15:04:38.750Z,2023-01-24T02:03:49Z,3992613629,178,,3987404417,56,Left,,,,,,,,,,,,,,,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500030603,672,49,1,1,49,ahm0t06rup1bkd9z0mxl2lmph,1,61.4,91.3,2023-01-21T15:04:40.283Z,2023-01-24T02:04:02Z,,,,,,,,,,,,,,,,,,,,,,,,,7cznyew8xg3fxfqeexid7pxt6,B. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499173425,20,1,1,1,50,ahm0t06rup1bkd9z0mxl2lmph,0,65.7,93.8,2023-01-21T15:04:41.279Z,2023-01-24T02:04:15Z,3987401631,141,89.8,3987401629,140,68.1,3987401635,213,5.5,3992613983,178,,3987401633,212,3.7,3987401627,56,Left,,,,,,,7cznyew8xg3fxfqeexid7pxt6,B. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500030681,802,61,1,1,50,8b523ujgl21tbc01me65q0aoh,1,32.7,6.1,2023-01-21T15:04:41.437Z,2023-01-24T02:04:28Z,3991906151,56,Back,3992614085,178,,,,,,,,,,,,,,,,,,,,6bejhzrjgg7dz6cp6s45rah91,J. Donacien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499173433,21,4,1,1,50,ahm0t06rup1bkd9z0mxl2lmph,1,76.8,79,2023-01-21T15:04:42.216Z,2023-01-24T02:05:07Z,3987401665,56,Left,3987401729,233,21,3987401671,286,,3987401657,13,,3987401667,152,,3987401661,295,,,,,,,,1lu7wsceoivdbsvqanykrr07p,Y. Wildschut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499173395,21,4,1,1,50,8b523ujgl21tbc01me65q0aoh,0,23.2,21,2023-01-21T15:04:42.217Z,2023-01-24T02:05:07Z,3992614421,178,,3987401487,285,,3987401481,295,,3987401483,56,Back,3987401847,233,21,3987401479,13,,3987401485,152,,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499174385,23,1,1,2,25,ahm0t06rup1bkd9z0mxl2lmph,1,70.6,82.1,2023-01-21T15:05:16.700Z,2023-01-24T02:05:39Z,3987406341,56,Center,3987406339,152,,3991906815,72,,3987406335,5,,3987406349,213,5.4,3987409265,154,,3987406345,141,53.3,3987406347,212,25.3,8olbkp9lqy3em5s9h7a4aod4a,L. Bate,1,3991906813,224,3987406333,2,3992614491,178,3987409263,210,13,3987406343,140,85.8,,,,,,,,,,,,,,,,,,,,,
2499174391,24,13,1,2,26,ahm0t06rup1bkd9z0mxl2lmph,1,85.8,53.3,2023-01-21T15:05:17.991Z,2023-01-24T02:05:39Z,3987409339,230,96.9,3987409321,55,23,3987409315,73,,3991907569,391,,3992614623,178,,3987406391,56,Center,3987409317,29,,3987409319,154,,dq21r0ge09ug4d2crb9j6q6dx,B. Bodin,,3987409325,102,3987406389,17,3987409333,328,3987409327,103,5.6,3991907387,108,,62.4,3987409343,231,50.5,3987407739,24,3987407741,72,,,,,,,,,,,,,
2499174379,22,5,1,2,29,8b523ujgl21tbc01me65q0aoh,1,-1.5,37,2023-01-21T15:05:20.349Z,2023-01-24T02:05:45Z,3987406293,56,Back,3987406613,233,25,3987406295,346,,,,,,,,,,,,,,,,,28izur14k14lcgegg8qede7yt,C. Chaplin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499174411,25,5,1,2,29,ahm0t06rup1bkd9z0mxl2lmph,0,101.5,63,2023-01-21T15:05:20.349Z,2023-01-24T02:05:44Z,3987406653,233,22,3987406471,346,,3987406469,56,Center,,,,,,,,,,,,,,,,dq21r0ge09ug4d2crb9j6q6dx,B. Bodin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499175167,23,1,1,2,50,8b523ujgl21tbc01me65q0aoh,1,4.9,49.6,2023-01-21T15:05:41.818Z,2023-01-24T02:05:54Z,3987410245,212,57.1,3987410263,74,,3987410237,140,59.3,3987410249,213,6.3,3987410231,124,,3987410253,1,,3987410241,141,46.9,3987410233,56,Center,4905drgcc9husos98ppdup4gl,C. Walton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499175179,24,61,1,2,54,8b523ujgl21tbc01me65q0aoh,0,59.1,46.3,2023-01-21T15:05:45.651Z,2023-01-24T02:06:15Z,3987410283,56,Center,3992614997,178,,,,,,,,,,,,,,,,,,,,1uyg5c61jzqickqaegb07yk15,G. Hirst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499175253,26,49,1,2,55,ahm0t06rup1bkd9z0mxl2lmph,1,37.3,45.4,2023-01-21T15:05:46.869Z,2023-01-24T02:06:24Z,,,,,,,,,,,,,,,,,,,,,,,,,cz30ywnq6p6dig7x3hu6h7cnp,D. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499175265,27,1,1,2,55,ahm0t06rup1bkd9z0mxl2lmph,1,37.3,45.4,2023-01-21T15:05:46.870Z,2023-01-24T02:06:34Z,3987410745,212,8.6,3987410743,141,38.9,3992615319,178,,3987410747,213,3.7,3987410741,140,30.3,3987410739,56,Back,,,,,,,cz30ywnq6p6dig7x3hu6h7cnp,D. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499175285,28,1,1,2,56,ahm0t06rup1bkd9z0mxl2lmph,0,30.3,38.9,2023-01-21T15:05:47.640Z,2023-01-24T02:06:46Z,3987410843,56,Center,3987410853,212,47.7,3987410855,213,0.2,3991909069,157,,3992615457,178,,3987410847,140,75.1,3987410851,141,50.9,3987410857,1,,50c2v0l2cmkh82vso5tnjv3yt,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500031379,803,49,1,2,58,8b523ujgl21tbc01me65q0aoh,1,25.7,44.7,2023-01-21T15:05:49.728Z,2023-01-24T02:07:06Z,,,,,,,,,,,,,,,,,,,,,,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
