id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/12/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId
2490077601,1,34,16,0,0,fvr504m6gaxsfmtx4fwm7iq1,1,0,0,2022-12-10T13:14:10.505Z,2022-12-10T13:16:35Z,3939306121,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",3939306119,130,18,3939306125,197,4843,3939306115,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5",3939306117,59,"1, 32, 3, 6, 14, 2, 23, 8, 36, 9, 10, 5, 7, 16, 18, 20, 22, 30",3939306127,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3939306123,194,75c432elegprf4f6hn72icset,3939306113,30,"dtl2jirk97xct4idsoj2vxbs9, cjwflve6ukph4h2az1irm099l, eslpks0nl5y4vnn6xi13iuqqx, ab7t8dk9884hrwa88o41wq8dl, 552cgdv8qya776at130r2d0mi, 75c432elegprf4f6hn72icset, btlomqnhw2ft72iwg7xbaoh2i, 61allnul4qlvl9s6wf0nehped, 8ceatyytb6gk5odzls21u2w2x, cqcwoymcrgf7wdi6091zplecp, 7617zihboc2wywyoyou6nhuqd, af7cmpeqlk4lcxz3bxgzjh8lx, ea28jq8w3nc9koizvgffy5a7d, c0e79rr75bz36j1v4lr28aa96, dz4l89zgzj6zidxaerceesiga, 9fdbjgbp780ql3ugygbuhie3t, 9em8141j1bdvykowhmoyeob85, 1nvaqc5633cmmgqu2bpvly5ex",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490077637,1,34,16,0,0,17zuelixesst1z59fwcix2dil,1,0,0,2022-12-10T13:14:15.547Z,2022-12-10T13:14:15Z,3939306335,197,16115,3939306329,130,18,3939306327,59,"1, 17, 11, 6, 5, 3, 4, 7, 25, 28, 21, 8, 10, 14, 18, 19, 24, 27",3939306337,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3939306325,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5",3939306331,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",3939306333,194,5vi8t2fffmk5kjfukazcmyo5x,3939306323,30,"535ecbyyd28elesvxtvbxurpx, cqgg8fu39fn7k9blog2zjpk2x, 91mshvbc4rk9cf0chhgukakiy, 5vi8t2fffmk5kjfukazcmyo5x, 3dy32ujo7srhl6rq7vb9e97xm, 3x8j3d4oygoxsu75ipz0idt6, cwimbfv671qph6cxdcl32elzp, c3a6jpeg16b9zn02uf1yf9cyx, 43knl3z17afypz27sz4qzkxnu, 2r64ekro7ydonu8jg7s12xyei, cjko3mlflwj59pxh7zma03bh1, 693vankfkq50hufuwcz7hu8r9, ekcfj2t6pzdz36uzpw9q6c7vt, 8rjkn8s6e4s60167zdyukj9w5, 88ltcmthybimleezmuyyrmqga, 6jzp1qnjkhc65t5e4te0ec50q, dirgn9z2tdz1603md8x3dni6t, 67xd8llko9zszuwg63ffopje2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490096533,2,32,1,0,0,fvr504m6gaxsfmtx4fwm7iq1,1,0,0,2022-12-10T14:02:57.150Z,2022-12-10T14:02:59Z,3939408449,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490096529,2,32,1,0,0,17zuelixesst1z59fwcix2dil,1,0,0,2022-12-10T14:02:57.150Z,2022-12-13T05:40:25Z,3939408443,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490096561,3,1,1,0,0,17zuelixesst1z59fwcix2dil,1,49.9,50.1,2022-12-10T14:02:57.270Z,2022-12-13T06:49:01Z,3939408575,56,Back,3939408579,141,54.8,3939408585,279,S,3939408581,212,21.2,3939408583,213,3.0,3939408577,140,29.9,3943436543,178,,,,,43knl3z17afypz27sz4qzkxnu,M. Peart-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490096591,4,1,1,0,2,17zuelixesst1z59fwcix2dil,0,30.6,54.6,2022-12-10T14:02:59.567Z,2022-12-13T06:49:05Z,3939408699,155,,3939408719,1,,3939408713,212,47.1,3943436583,178,,3939408705,140,71.2,3939408717,213,0.4,3939408701,56,Left,3939408709,141,83.9,3dy32ujo7srhl6rq7vb9e97xm,O. Casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490096609,3,1,1,0,5,fvr504m6gaxsfmtx4fwm7iq1,0,30.2,7.1,2022-12-10T14:03:02.236Z,2022-12-13T06:49:10Z,3939408791,141,1.4,3939408795,213,6.0,3939408785,3,,3943436645,178,,3939408789,140,44.9,3939408793,212,15.9,3939408787,56,Back,,,,75c432elegprf4f6hn72icset,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490096627,5,1,1,0,7,17zuelixesst1z59fwcix2dil,1,55.2,92.3,2022-12-10T14:03:04.423Z,2022-12-13T06:49:14Z,3939408893,212,8.1,3943436719,178,,3939408887,56,Left,3939408889,140,60.2,3939408891,141,83.2,3939408895,213,5.4,,,,,,,5vi8t2fffmk5kjfukazcmyo5x,B. Cargill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490096633,6,1,1,0,8,17zuelixesst1z59fwcix2dil,0,60.2,83.2,2022-12-10T14:03:05.748Z,2022-12-13T06:49:19Z,3939408917,212,13.6,3943436833,178,,3939408913,140,48.3,3939408919,213,3.5,3939408911,56,Back,3939408915,141,75.4,,,,,,,43knl3z17afypz27sz4qzkxnu,M. Peart-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490096629,4,49,1,0,10,fvr504m6gaxsfmtx4fwm7iq1,1,39.8,8,2022-12-10T14:03:07.852Z,2022-12-13T06:49:33Z,,,,,,,,,,,,,,,,,,,,,,,,,61allnul4qlvl9s6wf0nehped,L. Sercombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490096641,5,1,1,0,10,fvr504m6gaxsfmtx4fwm7iq1,0,39.8,8,2022-12-10T14:03:08.051Z,2022-12-13T06:49:29Z,3943437063,178,,3939408973,141,0.0,3939408977,213,6.1,3939408969,56,Right,3939408979,1,,3939408971,140,75.9,3939408975,212,38.4,,,,61allnul4qlvl9s6wf0nehped,L. Sercombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490096643,6,5,1,0,14,fvr504m6gaxsfmtx4fwm7iq1,0,74.4,-1.2,2022-12-10T14:03:11.516Z,2022-12-13T06:49:40Z,3939408983,347,,3939409699,233,7,3939408981,56,Right,,,,,,,,,,,,,,,,61allnul4qlvl9s6wf0nehped,L. Sercombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490096775,7,5,1,0,14,17zuelixesst1z59fwcix2dil,1,25.6,101.2,2022-12-10T14:03:11.516Z,2022-12-13T06:49:39Z,3939409667,56,Back,3939409669,347,,3939409683,233,6,,,,,,,,,,,,,,,,43knl3z17afypz27sz4qzkxnu,M. Peart-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490096797,8,1,1,0,34,17zuelixesst1z59fwcix2dil,0,27.1,100,2022-12-10T14:03:31.295Z,2022-12-13T06:49:45Z,3939409751,141,96.3,3939409747,56,Back,3939409755,213,5.9,3939409753,212,9.8,3939409745,107,,3939409749,140,35.9,,,,,,,5vi8t2fffmk5kjfukazcmyo5x,B. Cargill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490096827,8,44,1,0,35,fvr504m6gaxsfmtx4fwm7iq1,1,63.2,5.6,2022-12-10T14:03:33.082Z,2022-12-13T09:39:00Z,3939409889,286,,3939409895,233,9,3939409887,56,Right,,,,,,,,,,,,,,,,75c432elegprf4f6hn72icset,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490096803,9,44,1,0,35,17zuelixesst1z59fwcix2dil,0,36.8,94.4,2022-12-10T14:03:33.083Z,2022-12-13T06:49:48Z,3939409789,56,Back,3939409913,233,8,3939409791,285,,,,,,,,,,,,,,,,,cjko3mlflwj59pxh7zma03bh1,C. Wickham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
