id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,assist,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value,qualifier/13/value,keyPass,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value
2509178299,191,5,1,23,33,dmz37633qbsvl7gncq5s51yjw,0,82.1,-1.8,2023-02-18T15:25:25.320Z,2023-02-21T05:47:09Z,4039913285,347,,4039913283,56,Right,4039916319,233,201,,,,,,,,,,,,,,,,58yhuku61yc06xpc55v5cdtec,L. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509178811,201,5,1,23,33,ahm0t06rup1bkd9z0mxl2lmph,1,17.9,101.8,2023-02-18T15:25:25.320Z,2023-02-21T05:47:08Z,4039916253,347,,4039916251,56,Back,4039916261,233,191,,,,,,,,,,,,,,,,8olbkp9lqy3em5s9h7a4aod4a,L. Bate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509178893,202,1,1,23,54,ahm0t06rup1bkd9z0mxl2lmph,1,21.2,100,2023-02-18T15:25:46.567Z,2023-02-21T05:47:12Z,4039916709,56,Back,4039916715,141,94.5,4039916721,213,6.0,4039916719,212,19.2,4039916711,140,38.9,4039916707,107,,,,,,,,7cznyew8xg3fxfqeexid7pxt6,B. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509178999,203,1,1,23,56,ahm0t06rup1bkd9z0mxl2lmph,0,38.9,94.5,2023-02-18T15:25:48.266Z,2023-02-21T05:47:17Z,4039917217,212,5.2,4047172619,388,,4039917213,140,37.1,4039917219,213,1.9,4039917211,56,Back,4039917209,3,,4039917215,141,100.0,,,,33ci88veciqvd4w5y145dyooa,K. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509179307,192,5,1,23,57,dmz37633qbsvl7gncq5s51yjw,1,66.7,-1.5,2023-02-18T15:25:48.941Z,2023-02-21T05:47:21Z,4039918913,347,,4039925773,233,204,4039918911,56,Right,,,,,,,,,,,,,,,,b6ctnwazqrxkw1639gn3vbahh,C. McGrandles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509179013,204,5,1,23,57,ahm0t06rup1bkd9z0mxl2lmph,0,33.3,101.5,2023-02-18T15:25:48.941Z,2023-02-21T05:47:22Z,4039925829,233,192,4039917279,347,,4039917277,56,Back,,,,,,,,,,,,,,,,33ci88veciqvd4w5y145dyooa,K. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509179349,193,1,1,24,11,dmz37633qbsvl7gncq5s51yjw,1,71.2,0,2023-02-18T15:26:02.818Z,2023-02-21T05:47:24Z,4039919177,212,11.4,4039919167,107,,4039919179,213,1.7,4039919171,140,69.5,4039919169,56,Right,4039919175,141,14.6,,,,,,,58yhuku61yc06xpc55v5cdtec,L. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509179575,194,1,1,24,12,dmz37633qbsvl7gncq5s51yjw,1,69.5,14.6,2023-02-18T15:26:03.816Z,2023-02-21T05:47:27Z,4039920391,140,70.4,4039920389,56,Right,4039920393,141,3.7,4039920395,212,7.5,4047172677,178,,4039920397,213,4.8,,,,,,,b6ctnwazqrxkw1639gn3vbahh,C. McGrandles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509179601,195,1,1,24,18,dmz37633qbsvl7gncq5s51yjw,0,88,6.1,2023-02-18T15:26:09.801Z,2023-02-21T05:47:35Z,4047172717,178,,4039920543,140,88.0,4039920537,2,,4039920541,56,Right,4043721217,224,,4039920545,141,16.8,4039920577,233,205,4039920547,212,7.3,58yhuku61yc06xpc55v5cdtec,L. Bennett,4039920581,286,,,4039920575,236,,4039920549,213,1.6,4043721233,20,4039920539,155,,,,,,,,,,,,,,,,,,,,,
2509179593,205,12,1,24,18,ahm0t06rup1bkd9z0mxl2lmph,1,7.8,90.8,2023-02-18T15:26:09.849Z,2023-02-21T05:47:38Z,4039920495,185,,4039920603,233,195,4047172735,178,,4039920499,56,Back,,,,,,,,,,,,,7cznyew8xg3fxfqeexid7pxt6,B. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509179671,196,1,1,24,19,dmz37633qbsvl7gncq5s51yjw,0,86.2,7.9,2023-02-18T15:26:11.459Z,2023-02-21T05:47:41Z,4039920979,2,,4039921005,213,1.5,4039920995,141,65.1,4039920999,212,38.9,4039920983,155,,4047172779,178,,4039920991,140,87.7,4039921009,1,,58yhuku61yc06xpc55v5cdtec,L. Bennett,4043721803,224,,,4039920987,56,Center,4043721805,20,,,,,,,,,,,,,,,,,,,,,,,,,,
2509179767,206,12,1,24,21,ahm0t06rup1bkd9z0mxl2lmph,1,10.9,40.4,2023-02-18T15:26:13.443Z,2023-02-21T05:47:45Z,4039921549,140,37.0,4047172811,178,,4039921545,56,Back,4039921555,213,5.9,4039921551,141,25.8,4039921595,15,,4039921553,212,29.1,,,,4z5onwcaou5pjcz3kxncn8wl,J. Murphy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509179839,197,1,1,24,24,dmz37633qbsvl7gncq5s51yjw,1,56.5,76,2023-02-18T15:26:16.444Z,2023-02-21T05:47:52Z,4039921945,141,85.7,4047172847,178,,4039921941,56,Left,4039921943,140,69.0,4039921949,213,0.5,4039921947,212,14.7,,,,,,,9c3iyi7y3hdraso115kxmd87p,L. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509179921,198,1,1,24,27,dmz37633qbsvl7gncq5s51yjw,1,69,85.7,2023-02-18T15:26:19.232Z,2023-02-21T05:47:58Z,4047172897,178,,4039922395,141,75.4,4039922391,56,Center,4039922399,213,3.7,4039922393,140,58.9,4039922397,212,12.7,,,,,,,7b7ca1dklnp7reqcs5s4aauei,J. Lankester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509180017,199,1,1,24,29,dmz37633qbsvl7gncq5s51yjw,1,58,75.4,2023-02-18T15:26:21.286Z,2023-02-21T05:48:01Z,4039922917,213,3.5,4047172919,178,,4039922913,212,19.1,4039922909,141,66.7,4039922903,140,40.7,4039922901,56,Back,,,,,,,e3ff2af2lxs0rl8c4r5ns4wd1,P. Digby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509180195,200,1,1,24,32,dmz37633qbsvl7gncq5s51yjw,1,39,67.3,2023-02-18T15:26:24.553Z,2023-02-21T05:48:16Z,4039923889,141,48.8,4039923893,213,3.5,4039923891,212,32.8,4039923895,1,,4039923885,56,Back,4039923887,140,10.1,4047173021,178,,,,,6s4sb4st1ploeraxawlckr4r9,R. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509180223,201,1,1,24,36,dmz37633qbsvl7gncq5s51yjw,0,10.8,45.7,2023-02-18T15:26:28.096Z,2023-02-21T05:48:19Z,4039924041,157,,4039924043,56,Center,4039924049,212,54.7,4047173035,178,,4039924045,140,61.9,4039924047,141,30.3,4039924053,1,,4039924051,213,6.1,3j589r3jhjkgpxxopsfit7aad,D. Mitov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509180265,207,1,1,24,38,ahm0t06rup1bkd9z0mxl2lmph,0,36.9,69.1,2023-02-18T15:26:30.369Z,2023-02-21T05:48:22Z,4047173051,388,,4039924257,3,,4039924261,140,53.8,4039924269,212,28.2,4039924259,56,Left,4039924273,213,0.9,4039924265,141,100.0,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509180527,202,5,1,24,40,dmz37633qbsvl7gncq5s51yjw,1,47.2,-1.5,2023-02-18T15:26:32.216Z,2023-02-21T05:48:26Z,4039925707,347,,4039925705,56,Back,4039925879,233,208,,,,,,,,,,,,,,,,3j589r3jhjkgpxxopsfit7aad,D. Mitov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509180275,208,5,1,24,40,ahm0t06rup1bkd9z0mxl2lmph,0,52.8,101.5,2023-02-18T15:26:32.216Z,2023-02-21T05:48:27Z,4039924319,347,,4039924315,56,Left,4039925911,233,202,,,,,,,,,,,,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509180993,203,1,1,24,59,dmz37633qbsvl7gncq5s51yjw,0,54.7,0,2023-02-18T15:26:50.720Z,2023-02-21T05:48:29Z,4039928363,212,21.5,4039928355,107,,4039928367,1,,4039928361,141,6.9,4039928357,56,Right,4039928359,140,74.5,4039928365,213,0.3,,,,58yhuku61yc06xpc55v5cdtec,L. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509181049,209,1,1,25,0,ahm0t06rup1bkd9z0mxl2lmph,0,26.8,90.3,2023-02-18T15:26:52.312Z,2023-02-21T05:48:33Z,4039928615,3,,4039928629,212,11.1,4039928623,141,85.4,4039928619,56,Back,4039928621,140,36.9,4039928631,213,6.0,4047173131,388,,,,,7cznyew8xg3fxfqeexid7pxt6,B. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509181095,204,44,1,25,1,dmz37633qbsvl7gncq5s51yjw,1,65.8,10.6,2023-02-18T15:26:53.450Z,2023-02-21T08:09:42Z,4039929025,233,210,4039928899,286,,4039928897,56,Right,,,,,,,,,,,,,,,,b6ctnwazqrxkw1639gn3vbahh,C. McGrandles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509181067,210,44,1,25,1,ahm0t06rup1bkd9z0mxl2lmph,0,34.2,89.4,2023-02-18T15:26:53.451Z,2023-02-21T05:48:37Z,4039928735,285,,4039929083,233,204,4039928733,56,Back,,,,,,,,,,,,,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509181149,205,1,1,25,1,dmz37633qbsvl7gncq5s51yjw,0,68.4,6.7,2023-02-18T15:26:53.499Z,2023-02-21T08:09:43Z,4047173209,388,,4039929167,141,25.3,4039929161,3,,4039929169,212,16.4,4039929163,56,Center,4039929165,140,78.3,4039929171,213,0.9,,,,b6ctnwazqrxkw1639gn3vbahh,C. McGrandles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509181185,211,1,1,25,3,ahm0t06rup1bkd9z0mxl2lmph,1,20.2,68.7,2023-02-18T15:26:55.599Z,2023-02-21T05:48:48Z,4039929373,56,Back,4039929379,140,31.4,4039929385,141,69.1,4047173257,178,,4039929389,212,11.8,4039929391,213,0.0,4039929369,3,,,,,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509181283,213,49,1,25,4,ahm0t06rup1bkd9z0mxl2lmph,1,25.4,67.2,2023-02-18T15:26:56.360Z,2023-02-21T05:48:51Z,,,,,,,,,,,,,,,,,,,,,,,,,8olbkp9lqy3em5s9h7a4aod4a,L. Bate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509181271,212,1,1,25,4,ahm0t06rup1bkd9z0mxl2lmph,1,31.4,69.1,2023-02-18T15:26:56.431Z,2023-02-21T05:48:54Z,4039929825,56,Back,4039929829,140,14.9,4039929821,3,,4039929835,213,2.9,4039929831,141,75.4,4039929833,212,17.8,4047173281,388,,,,,8olbkp9lqy3em5s9h7a4aod4a,L. Bate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509181347,214,1,1,25,7,ahm0t06rup1bkd9z0mxl2lmph,1,14.9,75.4,2023-02-18T15:26:58.900Z,2023-02-21T05:48:58Z,4039930291,140,4.8,4039930293,141,57.3,4039930285,56,Back,4039930295,212,16.2,4047173297,178,,4039930297,213,4.0,,,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509181465,215,1,1,25,8,ahm0t06rup1bkd9z0mxl2lmph,1,4.8,57.3,2023-02-18T15:27:00.541Z,2023-02-21T05:49:02Z,4039930945,212,46.7,4039930941,140,49.1,4039930943,141,50.7,4039930949,1,,4039930935,157,,4039930939,56,Back,4047173321,178,,4039930947,213,6.2,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509181715,216,1,1,25,10,ahm0t06rup1bkd9z0mxl2lmph,1,49.1,50.7,2023-02-18T15:27:02.643Z,2023-02-21T05:49:06Z,4039932307,212,9.6,4039932305,141,58.8,4047173349,178,,4039932301,56,Back,4039932309,213,2.5,4039932303,140,41.6,,,,,,,5qek4jlkgmuv5vcda1hkiagnp,S. Baldock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510552257,872,83,1,25,14,dmz37633qbsvl7gncq5s51yjw,1,38.7,38.6,2023-02-18T15:27:05.745Z,2023-02-21T06:25:20Z,4047188769,399,477333,,,,,,,,,,,,,,,,,,,,,,e3ff2af2lxs0rl8c4r5ns4wd1,P. Digby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509181811,217,1,1,25,19,ahm0t06rup1bkd9z0mxl2lmph,1,72.9,72.6,2023-02-18T15:27:11.421Z,2023-02-21T05:49:18Z,4039932877,140,85.5,4039932875,56,Left,4039932881,212,19.3,4047173475,178,,4039932883,213,0.8,4039932879,141,93.2,,,,,,,33ci88veciqvd4w5y145dyooa,K. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509181837,218,1,1,25,22,ahm0t06rup1bkd9z0mxl2lmph,0,90.3,90.8,2023-02-18T15:27:14.582Z,2023-02-21T05:49:21Z,4039933017,56,Left,4047173525,178,,4039933013,2,,4044026317,224,,4039933105,233,206,4039933103,236,,4039933015,155,,4044026319,72,,7cznyew8xg3fxfqeexid7pxt6,B. Fleming,4039933021,141,85.1,,4039933019,140,90.4,4039933023,212,3.9,4039933109,286,4039933025,213,,,,,,,,,,,,,,4.7,,,,,,,
2509181847,206,12,1,25,23,dmz37633qbsvl7gncq5s51yjw,1,11.1,15.6,2023-02-18T15:27:14.683Z,2023-02-21T05:49:23Z,4047173575,178,,4039933051,185,,4039933053,56,Back,4039933157,233,218,,,,,,,,,,,,,58yhuku61yc06xpc55v5cdtec,L. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509182441,220,61,1,25,23,ahm0t06rup1bkd9z0mxl2lmph,1,92.2,90,2023-02-18T15:27:14.787Z,2023-02-21T05:49:27Z,4047173645,178,,4039936427,56,Left,,,,,,,,,,,,,,,,,,,7cznyew8xg3fxfqeexid7pxt6,B. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509181879,207,5,1,25,24,dmz37633qbsvl7gncq5s51yjw,1,7.7,-1.5,2023-02-18T15:27:15.940Z,2023-02-21T05:49:31Z,4039936297,233,219,4039933295,56,Back,4039933297,347,,,,,,,,,,,,,,,,,58yhuku61yc06xpc55v5cdtec,L. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509182395,219,5,1,25,24,ahm0t06rup1bkd9z0mxl2lmph,0,92.3,101.5,2023-02-18T15:27:15.940Z,2023-02-21T05:49:30Z,4039936181,347,,4039936325,233,207,4039936179,56,Left,,,,,,,,,,,,,,,,7cznyew8xg3fxfqeexid7pxt6,B. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509182793,208,1,1,25,48,dmz37633qbsvl7gncq5s51yjw,0,5.9,0,2023-02-18T15:27:39.946Z,2023-02-21T05:49:33Z,4039938257,107,,4039938267,212,19.5,4039938271,213,0.2,4039938259,56,Back,4039938263,141,4.9,4039938261,140,24.0,,,,,,,asy3qn4557iy3r55yl4v9xj9x,M. Morrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509182737,221,44,1,25,50,ahm0t06rup1bkd9z0mxl2lmph,1,75,93.8,2023-02-18T15:27:41.819Z,2023-02-21T08:09:43Z,4039938029,56,Left,4039938407,233,209,4039938031,286,,,,,,,,,,,,,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509182805,209,44,1,25,50,dmz37633qbsvl7gncq5s51yjw,0,25,6.2,2023-02-18T15:27:41.820Z,2023-02-21T05:49:38Z,4039938327,56,Back,4039938329,285,,4039938551,233,221,,,,,,,,,,,,,,,,aral6zvx8qxkfqkqwb7ldfk5x,J. Ironside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509182779,222,1,1,25,50,ahm0t06rup1bkd9z0mxl2lmph,0,73.9,92.6,2023-02-18T15:27:41.858Z,2023-02-21T08:09:43Z,4039938203,3,,4039938209,141,92.6,4039938211,212,3.4,4039938205,56,Left,4039938213,213,0,4039938207,140,77.1,4047173967,388,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509182835,210,61,1,25,50,dmz37633qbsvl7gncq5s51yjw,1,24,4.9,2023-02-18T15:27:41.900Z,2023-02-21T05:49:52Z,4047174069,15,,4039938491,56,Back,4047174071,388,,,,,,,,,,,,,,,,,aral6zvx8qxkfqkqwb7ldfk5x,J. Ironside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509182865,211,5,1,25,51,dmz37633qbsvl7gncq5s51yjw,0,22.5,-1.5,2023-02-18T15:27:42.906Z,2023-02-21T05:49:56Z,4039938625,56,Back,4039938727,233,223,4039938627,347,,,,,,,,,,,,,,,,,aral6zvx8qxkfqkqwb7ldfk5x,J. Ironside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509182831,223,5,1,25,51,ahm0t06rup1bkd9z0mxl2lmph,1,77.5,101.5,2023-02-18T15:27:42.906Z,2023-02-21T05:49:56Z,4039938467,56,Left,4039938693,233,211,4039938469,347,,,,,,,,,,,,,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509183177,224,1,1,26,2,ahm0t06rup1bkd9z0mxl2lmph,1,80.7,100,2023-02-18T15:27:54.656Z,2023-02-21T05:49:58Z,4039940413,212,13.4,4039940405,107,,4039940411,141,91.1,4039940409,140,69.7,4039940415,213,3.7,4039940407,56,Left,,,,,,,7cznyew8xg3fxfqeexid7pxt6,B. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510573381,1075,83,1,26,4,dmz37633qbsvl7gncq5s51yjw,1,31.2,8.6,2023-02-18T15:27:55.915Z,2023-02-21T09:36:01Z,4047308475,399,147668,,,,,,,,,,,,,,,,,,,,,,e3ff2af2lxs0rl8c4r5ns4wd1,P. Digby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509183213,225,1,1,26,4,ahm0t06rup1bkd9z0mxl2lmph,1,69.7,91.1,2023-02-18T15:27:55.932Z,2023-02-21T05:50:01Z,4039940565,140,78.0,4039940573,213,0.3,4039940571,212,9.1,4039940561,56,Left,4039940569,141,95.0,4047174151,178,,,,,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509183257,226,1,1,26,5,ahm0t06rup1bkd9z0mxl2lmph,0,78,95,2023-02-18T15:27:56.923Z,2023-02-21T05:50:05Z,4039940799,141,91.1,4047174175,178,,4039941165,286,,4039941157,233,212,4039940791,56,Left,4039940801,212,2.7,4039940797,140,78.3,4039941153,236,,7cznyew8xg3fxfqeexid7pxt6,B. Fleming,4039940803,213,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509183307,212,74,1,26,5,dmz37633qbsvl7gncq5s51yjw,1,29.1,7.9,2023-02-18T15:27:57.157Z,2023-02-21T05:50:07Z,4047174193,178,,4039941321,233,226,4039941049,285,,4039941047,56,Back,,,,,,,,,,,,,7b7ca1dklnp7reqcs5s4aauei,J. Lankester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509183355,227,1,1,26,6,ahm0t06rup1bkd9z0mxl2lmph,1,78.8,96,2023-02-18T15:27:57.723Z,2023-02-21T05:50:11Z,4047174233,178,,4039941325,56,Left,4039941331,141,85.3,4039941327,140,78.0,4039941333,212,7.3,4039941335,213,4.6,,,,,,,7cznyew8xg3fxfqeexid7pxt6,B. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509183507,228,1,1,26,8,ahm0t06rup1bkd9z0mxl2lmph,1,73.1,78.5,2023-02-18T15:27:59.865Z,2023-02-21T05:50:19Z,4039942135,141,38.8,4039942127,56,Center,4039946307,210,15,4039942131,140,72.1,4047174263,178,,4039942141,213,4.7,4039942137,212,27.0,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
2509183515,229,15,1,26,11,ahm0t06rup1bkd9z0mxl2lmph,1,69.8,39,2023-02-18T15:28:02.764Z,2023-02-21T05:50:19Z,4039945221,233,213,4039946379,78,,4039946397,147,44.0,4039942195,18,,4039946393,215,,4039946381,29,,4039946401,231,47.3,4047174289,178,,4z5onwcaou5pjcz3kxncn8wl,J. Murphy,4039946399,230,98.6,,4039945143,20,,4039946387,102,49.3,4039942197,56,4039945147,82,4039946383,55,Center,4039946391,103,19,4039942193,22,4039946395,146,84.6,,,,228,,,,,,
2509183647,213,10,1,26,11,dmz37633qbsvl7gncq5s51yjw,1,12,57.3,2023-02-18T15:28:03.150Z,2023-02-21T05:50:29Z,4047174359,388,,4039942939,94,,4039945275,233,229,4047174361,21,,4039942941,56,Back,,,,,,,,,,6s4sb4st1ploeraxawlckr4r9,R. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509183719,214,6,1,26,12,dmz37633qbsvl7gncq5s51yjw,0,0,36.6,2023-02-18T15:28:04.024Z,2023-02-21T05:50:32Z,4039955717,233,230,4039943379,56,Back,4039943415,73,,,,,,,,,,,,,,,,,6s4sb4st1ploeraxawlckr4r9,R. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509183531,230,6,1,26,12,ahm0t06rup1bkd9z0mxl2lmph,1,100,63.4,2023-02-18T15:28:04.024Z,2023-02-21T05:50:33Z,4039943631,73,,4039942287,56,Center,4039955651,233,214,,,,,,,,,,,,,,,,4z5onwcaou5pjcz3kxncn8wl,J. Murphy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509184535,231,1,1,26,40,ahm0t06rup1bkd9z0mxl2lmph,0,99.6,99.3,2023-02-18T15:28:32.326Z,2023-02-21T05:50:38Z,4039947799,140,95.7,4039947789,2,,4039947793,155,,4044036485,72,,4039947791,6,,4039947795,224,,4039947801,141,59.0,4039947797,56,Center,7cznyew8xg3fxfqeexid7pxt6,B. Fleming,4039947803,212,27.7,,4039947805,213,4.6,4047174417,178,,,,,,,,,,,,,,,,,,,,,,,,,,
2509962887,705,44,1,26,41,dmz37633qbsvl7gncq5s51yjw,1,2.2,35.5,2023-02-18T15:28:33.469Z,2023-02-21T08:09:44Z,4044039563,56,Back,4044039565,285,,4044054749,233,821,,,,,,,,,,,,,,,,asy3qn4557iy3r55yl4v9xj9x,M. Morrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509962767,821,44,1,26,41,ahm0t06rup1bkd9z0mxl2lmph,0,97.8,64.5,2023-02-18T15:28:33.470Z,2023-02-21T05:50:42Z,4044038943,56,Center,4044038945,286,,4044054781,233,705,,,,,,,,,,,,,,,,50c2v0l2cmkh82vso5tnjv3yt,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509184591,215,12,1,26,41,dmz37633qbsvl7gncq5s51yjw,1,5.6,45.4,2023-02-18T15:28:33.539Z,2023-02-21T08:09:44Z,4039948129,56,Back,4039948237,15,,4039948131,140,10.0,4039948133,141,9.7,4039948139,213,4.9,4039948135,212,24.7,4047174475,388,,,,,asy3qn4557iy3r55yl4v9xj9x,M. Morrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509184639,232,61,1,26,45,ahm0t06rup1bkd9z0mxl2lmph,0,95.1,90.3,2023-02-18T15:28:36.780Z,2023-02-21T05:50:52Z,4047174517,178,,4039948417,56,Left,,,,,,,,,,,,,,,,,,,7cznyew8xg3fxfqeexid7pxt6,B. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509184665,216,49,1,26,45,dmz37633qbsvl7gncq5s51yjw,1,6,9.1,2023-02-18T15:28:37.680Z,2023-02-21T05:50:55Z,,,,,,,,,,,,,,,,,,,,,,,,,2oqi7v6d676hbe9i9agdl9ckp,J. Brophy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509184857,217,50,1,26,50,dmz37633qbsvl7gncq5s51yjw,1,24.7,7,2023-02-18T15:28:42.052Z,2023-02-21T05:50:58Z,4039949619,233,233,4039949507,56,Back,4039949509,285,,,,,,,,,,,,,,,,,2oqi7v6d676hbe9i9agdl9ckp,J. Brophy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509184835,233,7,1,26,50,ahm0t06rup1bkd9z0mxl2lmph,1,75.3,93,2023-02-18T15:28:42.130Z,2023-02-21T05:51:01Z,4044041585,385,,4039949431,167,,4047174569,178,,4039949433,56,Left,4039949435,286,,4039949587,233,217,,,,,,,7cznyew8xg3fxfqeexid7pxt6,B. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509185517,218,5,1,26,50,dmz37633qbsvl7gncq5s51yjw,1,20.9,-1.7,2023-02-18T15:28:42.455Z,2023-02-21T05:51:04Z,4039953293,56,Back,4039953337,233,234,4039953295,347,,,,,,,,,,,,,,,,,2oqi7v6d676hbe9i9agdl9ckp,J. Brophy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509184853,234,5,1,26,50,ahm0t06rup1bkd9z0mxl2lmph,0,79.1,101.7,2023-02-18T15:28:42.455Z,2023-02-21T05:51:04Z,4039949497,56,Left,4039949499,347,,4039953399,233,218,,,,,,,,,,,,,,,,7cznyew8xg3fxfqeexid7pxt6,B. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
