id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,assist,qualifier/11/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/10/value,keyPass
2488615691,5,49,1,0,5,9db4t34qy4owglhvvgwf5l22i,1,28.4,97.1,2022-12-02T19:45:42.096Z,2022-12-05T11:36:17Z,,,,,,,,,,,,,,,,,,,,,,,,,3k9tjd5wgpufcbq4od8jpo89h,N. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488615703,6,1,1,0,6,9db4t34qy4owglhvvgwf5l22i,0,28.4,97.1,2022-12-02T19:45:43.481Z,2022-12-05T04:27:27Z,3931564795,56,Back,3931564793,157,,3934869231,178,,3931564803,213,6.1,3931564799,141,94.7,3931564797,140,39.6,3931564801,212,11.9,3931564807,1,,3k9tjd5wgpufcbq4od8jpo89h,N. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488615701,7,49,1,0,7,5jjqm8h6qm1w4s5f93uubhdrj,1,66,7.1,2022-12-02T19:45:44.593Z,2022-12-05T04:27:38Z,,,,,,,,,,,,,,,,,,,,,,,,,kxfjnow9ky2mxefjujv392ol,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488615717,8,1,1,0,8,5jjqm8h6qm1w4s5f93uubhdrj,1,66.2,7.3,2022-12-02T19:45:45.650Z,2022-12-05T04:27:42Z,3934869351,178,,3931564889,56,Right,3931564897,213,6.0,3931564893,141,6.1,3931564895,212,2.7,3931564891,140,68.7,,,,,,,kxfjnow9ky2mxefjujv392ol,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488615721,9,50,1,0,10,5jjqm8h6qm1w4s5f93uubhdrj,1,68.6,4.2,2022-12-02T19:45:47.103Z,2022-12-05T04:28:04Z,3931564917,286,,3931565001,233,7,3931564915,56,Right,,,,,,,,,,,,,,,,1zpxu396rz1b3gymuheg69h3p,B. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488615731,7,7,1,0,10,9db4t34qy4owglhvvgwf5l22i,1,31.4,95.8,2022-12-02T19:45:47.488Z,2022-12-05T04:28:07Z,3933688251,385,,3931564985,233,9,3931564965,56,Back,3931564963,167,,3934869603,178,,3931564967,285,,,,,,,,3k9tjd5wgpufcbq4od8jpo89h,N. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488615735,8,5,1,0,10,9db4t34qy4owglhvvgwf5l22i,0,33.4,101.8,2022-12-02T19:45:47.528Z,2022-12-05T04:28:12Z,3931564981,347,,3931565211,233,10,3931564979,56,Back,,,,,,,,,,,,,,,,3k9tjd5wgpufcbq4od8jpo89h,N. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488615769,10,5,1,0,10,5jjqm8h6qm1w4s5f93uubhdrj,1,66.6,-1.8,2022-12-02T19:45:47.528Z,2022-12-05T04:28:11Z,3931565201,347,,3931565207,233,8,3931565199,56,Right,,,,,,,,,,,,,,,,1zpxu396rz1b3gymuheg69h3p,B. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488615779,11,1,1,0,19,5jjqm8h6qm1w4s5f93uubhdrj,1,65.4,0,2022-12-02T19:45:56.658Z,2022-12-05T04:28:14Z,3931565239,141,13.8,3931565243,213,2.1,3931565235,56,Right,3931565233,107,,3931565241,212,12.4,3931565237,140,59.5,,,,,,,kxfjnow9ky2mxefjujv392ol,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488615783,12,1,1,0,21,5jjqm8h6qm1w4s5f93uubhdrj,1,59.4,14.7,2022-12-02T19:45:57.946Z,2022-12-05T11:36:43Z,3931565261,212,4.5,3931565257,140,62.0,3935119837,388,,3931565259,141,9.5,3931565255,56,Right,3931565263,213,5.4,,,,,,,4y9ghbncgfgpv4qd604g8jw15,J. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488615787,13,1,1,0,22,5jjqm8h6qm1w4s5f93uubhdrj,0,62.2,9.5,2022-12-02T19:45:59.189Z,2022-12-05T04:28:24Z,3931565301,213,1.5,3931565297,141,19.8,3934869825,178,,3931565293,56,Right,3931565295,140,62.4,3931565299,212,7.0,,,,,,,kxfjnow9ky2mxefjujv392ol,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488615803,10,50,1,0,23,9db4t34qy4owglhvvgwf5l22i,1,35.8,75.2,2022-12-02T19:46:00.565Z,2022-12-05T04:28:33Z,3931565389,286,,3931565387,56,Back,3931565435,233,14,,,,,,,,,,,,,,,,cruhiz25b3bbd4unocpu9bvf9,A. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488615807,14,7,1,0,24,5jjqm8h6qm1w4s5f93uubhdrj,1,64.2,24.8,2022-12-02T19:46:00.868Z,2022-12-05T04:28:38Z,3934869975,178,,3933688871,383,,3931565417,233,10,3931565405,285,,3931565403,56,Center,,,,,,,,,,9iwkidg6lykej8vrhfz6z4ct1,J. Fuchs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488615809,15,61,1,0,25,5jjqm8h6qm1w4s5f93uubhdrj,0,66.7,33.9,2022-12-02T19:46:02.149Z,2022-12-05T04:28:48Z,3934870059,178,,3931565411,56,Center,,,,,,,,,,,,,,,,,,,9iwkidg6lykej8vrhfz6z4ct1,J. Fuchs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488615795,9,43,1,0,26,9db4t34qy4owglhvvgwf5l22i,1,0,0,2022-12-02T19:46:03.184Z,2022-12-02T19:46:07Z,3931565475,144,61,3931565333,56,Back,,,,,,,,,,,,,,,,,,,cruhiz25b3bbd4unocpu9bvf9,A. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488615821,11,49,1,0,27,9db4t34qy4owglhvvgwf5l22i,1,32.1,61.7,2022-12-02T19:46:04.339Z,2022-12-05T04:28:58Z,,,,,,,,,,,,,,,,,,,,,,,,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488615837,12,1,1,0,29,9db4t34qy4owglhvvgwf5l22i,0,32.1,61.7,2022-12-02T19:46:06.518Z,2022-12-05T04:29:02Z,3931565599,212,56.7,3931565595,140,86.1,3931565603,1,,3931565593,56,Center,3931565601,213,0.0,3931565591,155,,3934870177,178,,3931565597,141,64.2,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488615843,16,52,1,0,34,5jjqm8h6qm1w4s5f93uubhdrj,1,12.4,32.2,2022-12-02T19:46:10.829Z,2022-12-05T04:29:04Z,3934870201,178,,3933689195,376,,,,,,,,,,,,,,,,,,,,2f49etxdi4l2tsobpmsg5i5pm,L. Bergström,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488615881,17,1,1,0,36,5jjqm8h6qm1w4s5f93uubhdrj,1,15.4,28,2022-12-02T19:46:13.096Z,2022-12-05T04:29:08Z,3931565843,213,1.2,3931565833,123,,3931565835,56,Back,3931565839,141,62.0,3933689349,287,,3931565837,140,24.1,3934870243,178,,3931565841,212,24.9,2f49etxdi4l2tsobpmsg5i5pm,L. Bergström,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488615933,19,4,1,0,39,5jjqm8h6qm1w4s5f93uubhdrj,1,35.5,86.6,2022-12-02T19:46:16.389Z,2022-12-05T04:29:16Z,3931566147,286,,3931566137,152,,3931566135,56,Back,3931566133,13,,3931566143,233,13,3931566139,265,,,,,,,,2k02tiy3x2a7o11h0kxw33fmd,D. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488615929,13,4,1,0,39,9db4t34qy4owglhvvgwf5l22i,0,64.5,13.4,2022-12-02T19:46:16.390Z,2022-12-05T04:29:16Z,3931566131,285,,3931566123,56,Right,3931566125,152,,3931566127,265,,3934870319,178,,3931566149,233,19,3931566121,13,,,,,cruhiz25b3bbd4unocpu9bvf9,A. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488615925,18,43,1,0,39,5jjqm8h6qm1w4s5f93uubhdrj,1,0,0,2022-12-02T19:46:16.692Z,2022-12-02T19:46:24Z,3931566109,140,26.3,3931566111,141,71.8,3931566169,144,1,3931566113,212,9.4,3931566115,213,4.3,3931566107,56,Back,,,,,,,2k02tiy3x2a7o11h0kxw33fmd,D. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488615975,20,1,1,0,52,5jjqm8h6qm1w4s5f93uubhdrj,1,31,82.4,2022-12-02T19:46:29.676Z,2022-12-05T04:29:20Z,3934870359,178,,3931570313,213,5.6,3931566439,56,Center,3931566449,1,,3931566433,5,,3931566443,141,35.1,3931566441,140,68.8,3931570311,212,51.1,2k02tiy3x2a7o11h0kxw33fmd,D. Butler,3931570309,155,3931566437,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488616021,14,4,1,0,56,9db4t34qy4owglhvvgwf5l22i,1,31.2,69.2,2022-12-02T19:46:32.780Z,2022-12-05T04:29:23Z,3931574029,233,34,3931571285,152,,3931571283,56,Back,3931571281,295,,3931571279,13,,3931571287,285,,,,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488616721,34,4,1,0,56,5jjqm8h6qm1w4s5f93uubhdrj,0,68.8,30.8,2022-12-02T19:46:32.781Z,2022-12-05T04:29:23Z,3931574041,286,,3931570601,152,,3931570597,295,,3931574037,233,14,3934870395,178,,3931570599,56,Center,3931570595,13,,,,,dxndu5lwom3srja7xhiadmdw5,J. Clarke-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488616029,15,1,1,1,4,9db4t34qy4owglhvvgwf5l22i,1,28.3,69.9,2022-12-02T19:46:41.366Z,2022-12-05T04:29:36Z,3931566797,212,29.7,3931566789,241,,3934870487,178,,3931566791,56,Back,3931566793,140,25.4,3931566795,141,26.5,3931566787,5,,3931566799,213,4.6,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488616047,16,1,1,1,7,9db4t34qy4owglhvvgwf5l22i,1,25.4,26.5,2022-12-02T19:46:43.941Z,2022-12-05T04:29:43Z,3934870545,178,,3931566907,213,5.7,3931566901,140,40.9,3931566899,56,Back,3931566903,141,10.3,3931566905,212,19.7,,,,,,,5r55bc61sgthojep749axb6y1,T. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488616053,17,1,1,1,10,9db4t34qy4owglhvvgwf5l22i,0,43.1,7.7,2022-12-02T19:46:47.200Z,2022-12-05T04:29:47Z,3931566939,212,50.6,3931566943,1,,3931566933,56,Center,3931566935,140,87.4,3931566931,155,,3931566941,213,0.4,3934870581,178,,3931566937,141,36.9,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488616059,21,52,1,1,14,5jjqm8h6qm1w4s5f93uubhdrj,1,12.6,60.5,2022-12-02T19:46:50.802Z,2022-12-05T04:29:53Z,3934870617,178,,3933690523,377,,,,,,,,,,,,,,,,,,,,2f49etxdi4l2tsobpmsg5i5pm,L. Bergström,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488616103,22,1,1,1,19,5jjqm8h6qm1w4s5f93uubhdrj,1,13.3,57.5,2022-12-02T19:46:55.906Z,2022-12-05T04:30:46Z,3931567279,212,18.9,3931567273,56,Back,3931567275,140,13.0,3931567281,213,4.7,3931567271,123,,3934871021,178,,3931567277,141,29.7,,,,2f49etxdi4l2tsobpmsg5i5pm,L. Bergström,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488616123,23,1,1,1,21,5jjqm8h6qm1w4s5f93uubhdrj,1,15.1,23.9,2022-12-02T19:46:58.653Z,2022-12-05T04:30:50Z,3931567369,56,Back,3931567371,140,13.2,3931567377,213,1.7,3934871071,178,,3931567373,141,53.6,3931567375,212,20.3,,,,,,,6cfr9qa1khqzv5oxsi8d3ug9h,F. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488616159,24,1,1,1,25,5jjqm8h6qm1w4s5f93uubhdrj,1,13.5,57.8,2022-12-02T19:47:02.334Z,2022-12-05T04:30:55Z,3931567601,212,20.3,3934871099,178,,3931567597,140,15.3,3931567599,141,87.5,3931567603,213,1.5,3931567595,56,Back,,,,,,,em0i6q0h6q80melaxwx2nvz3e,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488616163,25,1,1,1,30,5jjqm8h6qm1w4s5f93uubhdrj,0,27.5,92.9,2022-12-02T19:47:07.169Z,2022-12-05T04:30:59Z,3931567619,213,5.5,3931567613,140,41.8,3931567615,141,72.4,3931567611,56,Back,3931567617,212,20.5,3934871137,178,,,,,,,,2k02tiy3x2a7o11h0kxw33fmd,D. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488616173,18,8,1,1,31,9db4t34qy4owglhvvgwf5l22i,1,58.8,34.6,2022-12-02T19:47:08.194Z,2022-12-05T11:38:02Z,3931567679,56,Center,3935122035,389,,3933690979,384,,,,,,,,,,,,,,,,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488616185,19,49,1,1,32,9db4t34qy4owglhvvgwf5l22i,1,63.6,56.4,2022-12-02T19:47:09.654Z,2022-12-05T04:31:12Z,,,,,,,,,,,,,,,,,,,,,,,,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488616193,20,1,1,1,32,9db4t34qy4owglhvvgwf5l22i,0,63.6,56.4,2022-12-02T19:47:09.724Z,2022-12-05T04:31:25Z,3931567795,56,Center,3931567799,141,45.5,3931567803,213,5.3,3931567801,212,8.8,3931567797,140,68.2,3934871329,178,,,,,,,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488616211,26,49,1,1,34,5jjqm8h6qm1w4s5f93uubhdrj,1,29.1,68.1,2022-12-02T19:47:11.554Z,2022-12-05T04:31:44Z,,,,,,,,,,,,,,,,,,,,,,,,,em0i6q0h6q80melaxwx2nvz3e,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488616245,27,1,1,1,38,5jjqm8h6qm1w4s5f93uubhdrj,1,33.2,62,2022-12-02T19:47:14.945Z,2022-12-05T04:31:50Z,3931568045,141,9.3,3931568051,1,,3931568043,140,42.7,3931568049,213,5.0,3931568047,212,37.2,3931568041,56,Back,3934871481,178,,,,,em0i6q0h6q80melaxwx2nvz3e,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488616275,28,1,1,1,43,5jjqm8h6qm1w4s5f93uubhdrj,1,46.1,10.6,2022-12-02T19:47:20.615Z,2022-12-05T04:32:02Z,3931568219,212,17.7,3931568213,56,Right,3931568215,140,62.8,3931568221,213,6.1,3934871531,178,,3931568217,141,7.1,,,,,,,kxfjnow9ky2mxefjujv392ol,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488616299,29,1,1,1,48,5jjqm8h6qm1w4s5f93uubhdrj,0,70.1,12.9,2022-12-02T19:47:24.837Z,2022-12-05T04:32:08Z,3931568359,140,75.9,3934871551,178,,3931568363,212,32.6,3931568365,213,1.4,3931568361,141,60.0,3931568357,56,Center,3931568367,1,,,,,37ea7qzvbzt3zr4y2q4o5boq,K. Poku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488616325,21,49,1,1,49,9db4t34qy4owglhvvgwf5l22i,1,25.1,38.6,2022-12-02T19:47:26.734Z,2022-12-05T04:32:14Z,,,,,,,,,,,,,,,,,,,,,,,,,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488616369,22,1,1,1,51,9db4t34qy4owglhvvgwf5l22i,1,25.1,38.6,2022-12-02T19:47:28.609Z,2022-12-05T04:32:31Z,3931568755,141,87.2,3931568753,140,52.1,3931568759,213,0.9,3934871655,178,,3931568757,212,43.5,3931568761,1,,3931568751,56,Left,,,,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488616381,23,1,1,1,57,9db4t34qy4owglhvvgwf5l22i,1,53.1,90.2,2022-12-02T19:47:33.876Z,2022-12-05T04:32:36Z,3931568823,213,3.0,3931568815,56,Back,3934871675,178,,3931568819,141,93.3,3931568817,140,41.5,3931568821,212,12.4,,,,,,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488616403,24,1,1,1,58,9db4t34qy4owglhvvgwf5l22i,1,41.5,93.3,2022-12-02T19:47:35.565Z,2022-12-05T04:32:39Z,3931568943,56,Back,3931568951,212,9.6,3931568945,140,32.4,3931568949,141,91.8,3934871697,178,,3931568953,213,3.2,,,,,,,3k9tjd5wgpufcbq4od8jpo89h,N. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488616467,25,1,1,2,0,9db4t34qy4owglhvvgwf5l22i,0,33.7,92.7,2022-12-02T19:47:37.627Z,2022-12-05T04:32:41Z,3931569283,141,47.5,3931569285,212,62.4,3934871715,178,,3931569277,155,,3931569289,1,,3931569279,56,Center,3931569287,213,5.8,3931569281,140,85.4,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488616461,30,49,1,2,7,5jjqm8h6qm1w4s5f93uubhdrj,1,14.7,53.7,2022-12-02T19:47:44.658Z,2022-12-05T04:32:51Z,,,,,,,,,,,,,,,,,,,,,,,,,2f49etxdi4l2tsobpmsg5i5pm,L. Bergström,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488616531,31,1,1,2,9,5jjqm8h6qm1w4s5f93uubhdrj,1,14.5,54.5,2022-12-02T19:47:46.754Z,2022-12-05T04:32:56Z,3931569621,141,74.4,3931569619,140,20.4,3934871831,178,,3931569623,212,14.9,3931569625,213,1.1,3931569617,56,Back,,,,,,,2f49etxdi4l2tsobpmsg5i5pm,L. Bergström,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488616565,32,1,1,2,14,5jjqm8h6qm1w4s5f93uubhdrj,0,26.9,82.9,2022-12-02T19:47:51.676Z,2022-12-05T04:33:11Z,3931569807,213,0.0,3931569805,212,70.6,3931569803,141,83.5,3931569799,56,Left,3931569809,1,,3934871927,178,,3931569801,140,94.1,,,,2k02tiy3x2a7o11h0kxw33fmd,D. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
