id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,assist,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,keyPass,qualifier/14/value,qualifier/16/value,qualifier/12/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2495541237,5,1,1,0,9,5pfqedkme2kabtqhkln35pf3l,1,74.5,58.8,2023-01-07T15:00:33.014Z,2023-01-10T04:17:14Z,3968257297,56,Left,3968257303,212,17.2,3968257299,140,77.5,3968257301,141,83.6,3968257305,213,1.4,3972200991,178,,,,,,,,bdquc37ytagmw19zgrehnryz9,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495541271,6,1,1,0,12,5pfqedkme2kabtqhkln35pf3l,0,88.2,90.9,2023-01-07T15:00:36.767Z,2023-01-10T04:17:17Z,3968257455,140,88.6,3971714993,387,,3968257461,213,4.7,3968257453,56,Center,3972201027,178,,3971714995,72,,3968257451,155,,3971714991,225,,9s6ec1a12gozqwjlsyo7y8gr9,S. Sinclair,3968257459,212,30.1,3968257457,141,46.7,3968257449,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495541299,5,12,1,0,14,dmz37633qbsvl7gncq5s51yjw,1,10,56.1,2023-01-07T15:00:38.746Z,2023-01-10T04:17:24Z,3968257609,15,,3968257603,213,0.2,3968257595,56,Back,3968257597,140,36.4,3968257599,141,63.1,3968257601,212,28.1,3972201101,178,,,,,6fd57izyk7hteztf9lnd1a6l1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495541323,7,61,1,0,16,5pfqedkme2kabtqhkln35pf3l,0,73.9,38.3,2023-01-07T15:00:40.224Z,2023-01-10T04:17:39Z,3972201241,15,,3968257707,56,Center,3972201243,388,,,,,,,,,,,,,,,,,6q5iqhaxdzqhj3jt0eptjvbv9,S. Finley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495541361,6,1,1,0,18,dmz37633qbsvl7gncq5s51yjw,0,23.9,64,2023-01-07T15:00:42.012Z,2023-01-10T04:17:42Z,3972201279,178,,3968257859,1,,3968257853,141,69.1,3968257847,157,,3968257855,212,33.6,3968257857,213,0.1,3968257849,56,Center,3968257851,140,55.7,2u4m2ja4yhgtqjgwns2om5y7e,B. Worman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495541395,8,1,1,0,20,5pfqedkme2kabtqhkln35pf3l,0,46.5,38.3,2023-01-07T15:00:44.816Z,2023-01-10T04:17:47Z,3968257983,140,77.9,3972201325,178,,3968257995,213,6.2,3968257989,212,33.1,3968257985,141,34.3,3968257999,1,,3968257979,157,,3968257981,56,Center,6wax1hh875vpvfi1fbetwmtey,J. Connolly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495541447,7,1,1,0,23,dmz37633qbsvl7gncq5s51yjw,0,24,75.9,2023-01-07T15:00:47.510Z,2023-01-10T04:17:58Z,3968258271,56,Back,3968258275,141,87.2,3972201399,178,,3968258269,3,,3968258277,212,15.0,3968258279,213,0.5,3968258273,140,36.3,,,,6fd57izyk7hteztf9lnd1a6l1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496197523,838,44,1,0,25,5pfqedkme2kabtqhkln35pf3l,1,61,21.6,2023-01-07T15:00:49.354Z,2023-01-10T05:37:44Z,3971715371,286,,3971877265,233,674,3971715369,56,Center,,,,,,,,,,,,,,,,ejmi6qqszz1509excckyj3n1m,L. Hoole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496197509,674,44,1,0,25,dmz37633qbsvl7gncq5s51yjw,0,39,78.4,2023-01-07T15:00:49.355Z,2023-01-10T04:18:03Z,3971715319,56,Back,3971877269,233,838,3971715321,285,,,,,,,,,,,,,,,,,2oqi7v6d676hbe9i9agdl9ckp,J. Brophy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495541439,9,1,1,0,25,5pfqedkme2kabtqhkln35pf3l,1,57.7,20.9,2023-01-07T15:00:49.412Z,2023-01-10T05:37:44Z,3968301505,212,1.7,3968258233,56,Center,3968301499,3,,3968301503,141,23.1,3968301501,140,58.5,3968301509,213,1.1,3972201483,388,,,,,ejmi6qqszz1509excckyj3n1m,L. Hoole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496197537,839,61,1,0,25,5pfqedkme2kabtqhkln35pf3l,1,61,21.6,2023-01-07T15:00:49.416Z,2023-01-10T04:20:30Z,3971715439,56,Center,3972202619,15,,3972202621,388,,,,,,,,,,,,,,,,,6q5iqhaxdzqhj3jt0eptjvbv9,S. Finley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496197551,675,1,1,0,26,dmz37633qbsvl7gncq5s51yjw,1,39,78.4,2023-01-07T15:00:50.850Z,2023-01-10T04:18:16Z,3972201575,178,,3971715491,56,Back,3971715489,3,,3971715495,141,85.3,3971715497,212,8.9,3971715499,213,0.6,3971715493,140,46.2,,,,b3cehdu46pljqap9xw1j7pcyx,H. Knibbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495541459,8,43,1,0,27,dmz37633qbsvl7gncq5s51yjw,1,0,0,2023-01-07T15:00:51.270Z,2023-01-07T15:07:58Z,3968300271,144,44,3968258347,285,0,3968258373,233,9,3968258343,56,Back,,,,,,,,,,,,,2oqi7v6d676hbe9i9agdl9ckp,J. Brophy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495541555,9,43,1,0,28,dmz37633qbsvl7gncq5s51yjw,1,0,0,2023-01-07T15:00:52.437Z,2023-01-07T15:08:00Z,3968258811,140,40.9,3968258809,56,Back,3968258815,212,5.8,3968258807,3,0,3968300519,144,1,3968258817,213,5.7,3968258813,141,82.4,,,,2oqi7v6d676hbe9i9agdl9ckp,J. Brophy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496197553,676,49,1,0,28,dmz37633qbsvl7gncq5s51yjw,1,46.2,85.3,2023-01-07T15:00:52.652Z,2023-01-10T04:18:53Z,,,,,,,,,,,,,,,,,,,,,,,,,2oqi7v6d676hbe9i9agdl9ckp,J. Brophy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495541697,10,2,1,0,28,dmz37633qbsvl7gncq5s51yjw,1,40.4,86,2023-01-07T15:00:52.665Z,2023-01-10T04:18:58Z,3968259435,1,,3968259439,140,78.4,3968259441,141,81.5,3968259431,7,5kyyaapya2gv5awlfgckmwpux,3972201887,178,,3968259437,56,Left,,,,,,,2oqi7v6d676hbe9i9agdl9ckp,J. Brophy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495541563,10,55,1,0,28,5pfqedkme2kabtqhkln35pf3l,1,35.6,28.3,2023-01-07T15:00:52.666Z,2023-01-10T04:18:58Z,,,,,,,,,,,,,,,,,,,,,,,,,6wax1hh875vpvfi1fbetwmtey,J. Connolly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495541813,11,1,1,0,50,5pfqedkme2kabtqhkln35pf3l,1,29.4,32.2,2023-01-07T15:01:14.883Z,2023-01-10T04:20:35Z,3968259993,140,30.2,3972202661,178,,3968259999,213,1.5,3968259997,212,7.4,3968259995,141,43.0,3968259989,241,,3968259991,56,Back,3968259987,5,,byo7r7emgxz5oiauh2z75vpp1,J. Belshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495541849,12,1,1,0,52,5pfqedkme2kabtqhkln35pf3l,1,31,44.5,2023-01-07T15:01:16.476Z,2023-01-10T04:20:38Z,3968260153,141,59.6,3972202685,178,,3968260149,56,Back,3968260157,213,1.3,3968260155,212,10.5,3968260151,140,33.3,,,,,,,6wax1hh875vpvfi1fbetwmtey,J. Connolly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495541891,13,1,1,0,55,5pfqedkme2kabtqhkln35pf3l,1,35.8,64.6,2023-01-07T15:01:19.358Z,2023-01-10T04:20:41Z,3972202717,178,,3968260337,213,1.6,3968260333,141,89.4,3968260329,56,Back,3968260331,140,35.7,3968260335,212,16.9,,,,,,,fjnzx6b57qsj6o7hdm6r0mhh,P. Coutts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495541939,14,1,1,0,58,5pfqedkme2kabtqhkln35pf3l,1,36.3,84.7,2023-01-07T15:01:22.113Z,2023-01-10T04:20:45Z,3972202747,178,,3968260623,141,64.3,3968260619,56,Back,3968260625,212,18.6,3968260627,213,4.0,3968260621,140,24.5,,,,,,,c651trgr0pihuppxxd31z6go9,J. Gibbons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495541997,15,1,1,1,1,5pfqedkme2kabtqhkln35pf3l,1,25.4,67.2,2023-01-07T15:01:25.126Z,2023-01-10T04:20:48Z,3968260927,212,41.9,3968260929,213,0.0,3968260923,140,65.3,3968260931,1,,3968260921,56,Center,3972202777,178,,3968260925,141,67.5,3968260919,155,,6wax1hh875vpvfi1fbetwmtey,J. Connolly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495542069,16,1,1,1,2,5pfqedkme2kabtqhkln35pf3l,1,65.3,67.5,2023-01-07T15:01:26.923Z,2023-01-10T04:20:54Z,3971715625,156,,3968261265,140,58.8,3968261261,3,,3968261263,56,Left,3968261269,212,11.7,3972202829,388,,3968261271,213,2.2,3968261267,141,81.5,5pafzbbuucga9ut20l6ckj7u2,J. Coburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495542089,17,1,1,1,7,5pfqedkme2kabtqhkln35pf3l,1,69.6,90.8,2023-01-07T15:01:31.321Z,2023-01-10T04:20:59Z,3968261409,56,Left,3968261411,140,67.1,3968261415,212,3.3,3968261417,213,2.5,3972202865,178,,3968261413,141,93.8,,,,,,,9s6ec1a12gozqwjlsyo7y8gr9,S. Sinclair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495542121,18,1,1,1,9,5pfqedkme2kabtqhkln35pf3l,1,65.6,92.6,2023-01-07T15:01:33.431Z,2023-01-10T04:21:03Z,3968261555,141,92.6,3968261551,56,Left,3968261553,140,56.0,3968261559,213,3.1,3968261557,212,10.1,3972202897,178,,,,,,,,5pafzbbuucga9ut20l6ckj7u2,J. Coburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495542153,19,1,1,1,10,5pfqedkme2kabtqhkln35pf3l,1,56,92.6,2023-01-07T15:01:34.401Z,2023-01-10T04:21:06Z,3968261733,213,5.3,3968261729,141,80.0,3968261727,140,61.9,3968261725,56,Left,3972202917,178,,3968261731,212,10.6,,,,,,,fjnzx6b57qsj6o7hdm6r0mhh,P. Coutts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495542173,20,1,1,1,11,5pfqedkme2kabtqhkln35pf3l,1,61.9,80,2023-01-07T15:01:35.391Z,2023-01-10T04:21:09Z,3971715751,156,,3968261815,213,4.0,3968261807,56,Center,3968261811,141,71.5,3968261809,140,56.7,3968261813,212,8.0,3972202925,178,,,,,bdquc37ytagmw19zgrehnryz9,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495542231,21,1,1,1,12,5pfqedkme2kabtqhkln35pf3l,1,56.5,71.5,2023-01-07T15:01:36.676Z,2023-01-10T04:21:14Z,3968262117,213,2.3,3968262111,140,48.1,3968262109,56,Back,3972202951,178,,3968262115,212,13.8,3968262113,141,87.1,,,,,,,6q5iqhaxdzqhj3jt0eptjvbv9,S. Finley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495542287,22,1,1,1,15,5pfqedkme2kabtqhkln35pf3l,0,43.5,85,2023-01-07T15:01:39.957Z,2023-01-10T04:21:17Z,3972202975,178,,3968262487,213,5.4,3968262475,155,,3968262483,141,0.0,3968262489,1,,3968262481,140,93.4,3968262477,196,,3968262485,212,78.6,fjnzx6b57qsj6o7hdm6r0mhh,P. Coutts,3968262479,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495542527,11,5,1,1,20,dmz37633qbsvl7gncq5s51yjw,1,7.6,101.6,2023-01-07T15:01:44.853Z,2023-01-10T04:21:24Z,3968263579,347,,3968263615,233,23,3968263577,56,Back,,,,,,,,,,,,,,,,c48yjuxzle51y3k7kr1fcyk4q,S. Seddon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495542291,23,5,1,1,20,5pfqedkme2kabtqhkln35pf3l,0,92.4,-1.6,2023-01-07T15:01:44.853Z,2023-01-10T04:21:24Z,3968262507,56,Right,3968263645,233,11,3968262509,347,,,,,,,,,,,,,,,,,fjnzx6b57qsj6o7hdm6r0mhh,P. Coutts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495542585,12,1,1,1,38,dmz37633qbsvl7gncq5s51yjw,1,8.6,100,2023-01-07T15:02:02.130Z,2023-01-10T04:21:28Z,3968263827,141,95.7,3968263833,1,,3968263823,56,Back,3968263829,212,22.3,3968263831,213,6.1,3968263821,107,,3968263825,140,29.5,,,,c48yjuxzle51y3k7kr1fcyk4q,S. Seddon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495542635,13,1,1,1,39,dmz37633qbsvl7gncq5s51yjw,0,29.5,95.7,2023-01-07T15:02:03.907Z,2023-01-10T04:21:34Z,3968264027,56,Back,3972203081,388,,3968264029,140,21.6,3968264033,212,9.4,3968264031,141,89.1,3968264025,3,,3968264035,213,3.6,,,,5kyyaapya2gv5awlfgckmwpux,S. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496197711,840,61,1,1,40,5pfqedkme2kabtqhkln35pf3l,0,79.1,9.5,2023-01-07T15:02:04.868Z,2023-01-10T04:21:45Z,3972203157,178,,3971716177,56,Right,,,,,,,,,,,,,,,,,,,6q5iqhaxdzqhj3jt0eptjvbv9,S. Finley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495542689,14,1,1,1,42,dmz37633qbsvl7gncq5s51yjw,1,21.6,89.1,2023-01-07T15:02:06.147Z,2023-01-10T04:21:51Z,3972203223,178,,3968264219,140,26.2,3968264225,213,5.9,3968264217,56,Back,3968264221,141,86.6,3968264223,212,5.1,,,,,,,2oqi7v6d676hbe9i9agdl9ckp,J. Brophy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495542731,15,1,1,1,43,dmz37633qbsvl7gncq5s51yjw,0,26.2,86.6,2023-01-07T15:02:07.603Z,2023-01-10T04:21:58Z,3968264435,141,69.1,3971716261,155,,3968264441,1,,3968264431,56,Center,3968264433,140,60.7,3972203285,178,,3968264439,213,6.0,3968264437,212,38.1,2u4m2ja4yhgtqjgwns2om5y7e,B. Worman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495542737,24,49,1,1,47,5pfqedkme2kabtqhkln35pf3l,1,54.9,18.8,2023-01-07T15:02:11.460Z,2023-01-10T04:22:03Z,,,,,,,,,,,,,,,,,,,,,,,,,6wax1hh875vpvfi1fbetwmtey,J. Connolly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495542789,25,1,1,1,47,5pfqedkme2kabtqhkln35pf3l,1,53.2,21.5,2023-01-07T15:02:11.495Z,2023-01-10T04:22:08Z,3968264717,213,1.9,3968264713,141,46.6,3972203315,178,,3968264709,56,Back,3968264711,140,46.9,3968264715,212,18.3,,,,,,,6wax1hh875vpvfi1fbetwmtey,J. Connolly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495542867,26,1,1,1,50,5pfqedkme2kabtqhkln35pf3l,1,48.1,40.1,2023-01-07T15:02:14.496Z,2023-01-10T04:22:12Z,3972203343,178,,3968265055,212,10.7,3968265051,140,41.1,3968265053,141,28.6,3968265057,213,4.0,3968265049,56,Back,,,,,,,c651trgr0pihuppxxd31z6go9,J. Gibbons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495542915,27,1,1,1,54,5pfqedkme2kabtqhkln35pf3l,1,42.9,29.5,2023-01-07T15:02:18.176Z,2023-01-10T04:22:15Z,3968265245,213,4.8,3968265241,141,7.9,3968265237,56,Back,3972203365,178,,3968265243,212,14.8,3968265239,140,44.5,,,,,,,6wax1hh875vpvfi1fbetwmtey,J. Connolly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495542969,28,1,1,1,56,5pfqedkme2kabtqhkln35pf3l,1,45.6,6.1,2023-01-07T15:02:20.341Z,2023-01-10T04:22:21Z,3968265527,155,,3968265537,213,0.0,3972203405,178,,3968265533,141,6.8,3968265529,56,Right,3968265531,140,65.2,3968265535,212,20.6,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495542983,29,1,1,1,59,5pfqedkme2kabtqhkln35pf3l,1,65.2,6.8,2023-01-07T15:02:23.596Z,2023-01-10T04:22:28Z,3968265615,140,61.0,3968265611,3,,3968265619,212,4.5,3968265613,56,Right,3968265617,141,5.3,3972203489,388,,3968265621,213,3.4,,,,bgly2zwf7qro0phmd6hkry6ll,R. Loft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496291605,903,67,1,2,0,5pfqedkme2kabtqhkln35pf3l,1,61.1,6,2023-01-07T15:02:24.791Z,2023-01-10T05:37:45Z,3972220107,233,732,,,,,,,,,,,,,,,,,,,,,,ejmi6qqszz1509excckyj3n1m,L. Hoole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496291603,732,67,1,2,0,dmz37633qbsvl7gncq5s51yjw,0,38.9,94,2023-01-07T15:02:24.792Z,2023-01-10T04:51:23Z,3972220117,233,903,,,,,,,,,,,,,,,,,,,,,,2u4m2ja4yhgtqjgwns2om5y7e,B. Worman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495543003,30,1,1,2,0,5pfqedkme2kabtqhkln35pf3l,1,61,5.3,2023-01-07T15:02:24.903Z,2023-01-10T05:37:45Z,3968265705,212,5.5,3968265697,56,Right,3972203521,178,,3968265699,140,65.3,3968265703,141,9.8,3968265707,213,0.6,,,,,,,ejmi6qqszz1509excckyj3n1m,L. Hoole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
