id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,assist,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/18/value,keyPass,qualifier/14/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2521560839,5,1,1,0,8,8mbtyq0has0uu0565fm9t5cdo,0,24.2,65.7,2023-03-18T15:02:03.057Z,2023-03-21T05:36:32Z,4113685115,178,,4105385665,213,0.6,4105385653,56,Back,4105385663,212,14.0,4105385661,141,77.2,4105385649,3,,4105385657,140,35.3,,,,h4g0ji8lk43f7zcpl79henai,M. Helm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521560949,7,1,1,0,11,ejm092fnt9zoxbpuklzd52ji8,1,66.8,18.3,2023-03-18T15:02:05.530Z,2023-03-21T05:45:32Z,4105386137,212,8.1,4113690481,178,,4105386135,141,28.8,4105386131,56,Center,4105386133,140,63.2,4105386139,213,2.1,,,,,,,5n4s7vdp0dx0ndkph7oyg7v1l,W. Forrester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521561083,8,1,1,0,11,ejm092fnt9zoxbpuklzd52ji8,1,62.9,29.2,2023-03-18T15:02:06.487Z,2023-03-21T05:45:36Z,4113690547,178,,4105386837,212,29.6,4105386823,155,,4105386835,141,5.6,4105386827,56,Right,4105386831,140,86.6,4105386841,213,5.7,,,,4y3hm9ljv62c5jswanl0gk5,T. Pett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521561093,9,43,1,0,16,ejm092fnt9zoxbpuklzd52ji8,1,0,0,2023-03-18T15:02:11.457Z,2023-03-20T09:50:23Z,4105386877,56,Right,4112556921,144,61,,,,,,,,,,,,,,,,,,,6ln898p7stih8l7ikzloet0b9,D. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521561129,10,3,1,0,17,ejm092fnt9zoxbpuklzd52ji8,0,97.9,13.4,2023-03-18T15:02:11.762Z,2023-03-21T05:45:39Z,4113690589,178,,4113010621,233,7,4105387117,56,Right,4112557247,465,,4105390805,286,,,,,,,,,,,6ln898p7stih8l7ikzloet0b9,D. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521561665,7,7,1,0,17,8mbtyq0has0uu0565fm9t5cdo,1,2.1,86.6,2023-03-18T15:02:11.818Z,2023-03-21T05:45:43Z,4112557361,167,,4105389825,56,Back,4113010617,233,10,4112557339,385,,4112557159,285,,4113690633,178,,,,,,,,dkzos23k1n5ufrdg886p2dxt6,Z. Ashworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521561323,6,6,1,0,19,8mbtyq0has0uu0565fm9t5cdo,0,0.9,88.5,2023-03-18T15:02:13.579Z,2023-03-21T05:45:44Z,4105388011,56,Back,4105388215,233,11,4105388015,73,,,,,,,,,,,,,,,,,dkzos23k1n5ufrdg886p2dxt6,Z. Ashworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521561281,11,6,1,0,19,ejm092fnt9zoxbpuklzd52ji8,1,99.1,11.5,2023-03-18T15:02:13.579Z,2023-03-21T05:45:45Z,4105388161,233,6,4105387807,56,Right,4105387809,75,,,,,,,,,,,,,,,,,6ln898p7stih8l7ikzloet0b9,D. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521562443,12,1,1,0,51,ejm092fnt9zoxbpuklzd52ji8,0,99.5,0.5,2023-03-18T15:02:45.668Z,2023-03-21T05:45:48Z,4105393779,155,,4105393799,141,38.8,4112557901,72,,4105393813,213,1.8,4105393783,223,,4105393805,212,26.5,4105393773,2,,4113690709,178,,a1muz32ocg2650ll5kjc02u39,T. Conlon,4105393777,6,4105393793,140,95.0,4105393787,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521562493,8,12,1,0,52,8mbtyq0has0uu0565fm9t5cdo,1,3.9,64.9,2023-03-18T15:02:46.922Z,2023-03-21T05:45:53Z,4105394053,56,Back,4105394079,15,,4105394059,212,21.3,4105394057,141,59.9,4113690781,178,,4105394061,213,6.1,4105394055,140,23.9,,,,5djouum2kdazpcjf79gbk2ju1,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521562645,13,1,1,0,53,ejm092fnt9zoxbpuklzd52ji8,1,80.1,28.9,2023-03-18T15:02:48.115Z,2023-03-21T05:45:57Z,4105394941,140,84.7,4113690819,178,,4105394943,141,7.6,4105394939,56,Right,4105394947,213,5.0,4105394945,212,15.3,,,,,,,6ln898p7stih8l7ikzloet0b9,D. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521562689,14,1,1,0,59,ejm092fnt9zoxbpuklzd52ji8,1,84.4,6.8,2023-03-18T15:02:53.684Z,2023-03-21T05:46:00Z,4105395197,56,Right,4105395205,213,3.3,4105395203,212,13.5,4113690851,178,,4105395199,140,71.6,4105395201,141,4.6,,,,,,,a1muz32ocg2650ll5kjc02u39,T. Conlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521562775,15,1,1,1,1,ejm092fnt9zoxbpuklzd52ji8,1,72.4,4.6,2023-03-18T15:02:55.946Z,2023-03-21T05:46:03Z,4105395625,140,66.8,4113690897,178,,4105395631,141,26.1,4105395635,212,15.8,4105395623,56,Center,4105395637,213,2.0,,,,,,,6ln898p7stih8l7ikzloet0b9,D. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521562883,16,1,1,1,3,ejm092fnt9zoxbpuklzd52ji8,1,66.8,26.1,2023-03-18T15:02:58.034Z,2023-03-21T05:46:05Z,4105396237,213,0.9,4105396213,155,,4105396221,56,Center,4105396245,1,,4113690909,178,,4105396235,212,37.2,4105396227,140,87.6,4105396231,141,70.3,4y3hm9ljv62c5jswanl0gk5,T. Pett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521563117,17,1,1,1,5,ejm092fnt9zoxbpuklzd52ji8,1,88.4,71.1,2023-03-18T15:03:00.419Z,2023-03-21T05:46:38Z,4105397369,213,5.1,4105397363,140,93.9,4105413363,210,16,4105397361,56,Center,4105413365,154,,4105397365,141,52.5,4105413367,22,,4105397359,3,,89agv6797txmlw6m4nyhhsa2,A. Donnelly,4113690983,178,4105397367,212,13.9,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521563127,18,43,1,1,6,ejm092fnt9zoxbpuklzd52ji8,1,0,0,2023-03-18T15:03:01.245Z,2023-03-18T15:04:07Z,4105409129,144,15,4105397411,56,Center,4105405739,15,0,4105405741,61,0,4105397407,22,0,4105405745,328,0,,,,,,,bojsqjfaoi810xuyz0qeqs0r9,E. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521563405,19,16,1,1,9,ejm092fnt9zoxbpuklzd52ji8,1,96.4,55.7,2023-03-18T15:03:03.900Z,2023-03-21T05:46:39Z,4105398801,56,Center,4105413567,103,18.4,4113092135,395,1.4,4105413561,55,17,4105398797,22,,4105413573,231,53.6,4113691265,388,,4105413571,230,98.0,bojsqjfaoi810xuyz0qeqs0r9,E. Harrison,4105410599,375,4105413569,214,,4105413555,76,,,01:07.749,4105413565,102,52.9,4105410577,15,4105410587,328,4105413559,154,4113092137,396,46.8,4105410595,374,2023-03-18 15:03:02.278,4105413557,29,4105410579,61,,,,,,,,,,,
2521565369,9,1,1,2,4,8mbtyq0has0uu0565fm9t5cdo,1,49.9,50.3,2023-03-18T15:03:59.495Z,2023-03-21T05:56:30Z,4105408585,56,Back,4105408591,212,19.4,4105408587,140,31.6,4113697295,178,,4105408593,213,3.0,4105408589,141,54.0,4105423907,279,G,,,,8wnv741y7ghjolf8g5c7psru1,J. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521565459,10,1,1,2,7,8mbtyq0has0uu0565fm9t5cdo,0,30.4,52.5,2023-03-18T15:04:02.485Z,2023-03-21T05:56:34Z,4105409007,213,0.9,4105409005,212,42.9,4105408999,56,Left,4113697337,178,,4105408997,155,,4105409003,141,100.0,4105409001,140,56.0,4105409009,1,,2di9tk08yuqcb4wn9dvmwh97t,S. Hughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521565465,11,5,1,2,11,8mbtyq0has0uu0565fm9t5cdo,0,56.6,101.8,2023-03-18T15:04:06.090Z,2023-03-21T05:56:36Z,4105409035,347,,4105409033,56,Left,4105418651,233,23,,,,,,,,,,,,,,,,2di9tk08yuqcb4wn9dvmwh97t,S. Hughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521567293,23,5,1,2,11,ejm092fnt9zoxbpuklzd52ji8,1,43.4,-1.8,2023-03-18T15:04:06.090Z,2023-03-21T05:56:36Z,4105418115,56,Back,4105418117,347,,4105418541,233,11,,,,,,,,,,,,,,,,5n4s7vdp0dx0ndkph7oyg7v1l,W. Forrester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521674403,399,1,1,2,24,ejm092fnt9zoxbpuklzd52ji8,1,39.8,0,2023-03-18T15:04:19.071Z,2023-03-21T05:56:38Z,4105985569,213,2.6,4105985563,140,25.2,4105985561,56,Back,4105985565,141,10.3,4105986545,107,,4105985567,212,17.5,,,,,,,5n4s7vdp0dx0ndkph7oyg7v1l,W. Forrester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521674469,400,1,1,2,27,ejm092fnt9zoxbpuklzd52ji8,1,26.1,11,2023-03-18T15:04:22.479Z,2023-03-21T05:56:42Z,4105985937,56,Back,4105985945,212,23.9,4113697467,178,,4105985949,213,2.2,4105985941,141,40.1,4105985939,140,13.4,,,,,,,6xjftfuwhkbs39xfc3phdbyl1,N. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521674491,401,1,1,2,33,ejm092fnt9zoxbpuklzd52ji8,0,12.4,61.2,2023-03-18T15:04:27.571Z,2023-03-21T05:56:45Z,4105986049,140,66.7,4105986055,213,0.1,4105986057,1,,4105986045,157,,4105986047,56,Center,4105986051,141,71.4,4113697507,178,,4105986053,212,57.4,41lv87i23sxmdyrs4xxh96m3u,A. Stone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521566491,12,1,1,2,35,8mbtyq0has0uu0565fm9t5cdo,0,38.3,15,2023-03-18T15:04:30.448Z,2023-03-21T05:56:48Z,4105414207,3,,4105414213,141,38.8,4113697543,388,,4105414211,140,58.7,4105414215,212,26.8,4105414209,56,Center,4105414217,213,0.6,,,,8nudzikxeestbjz4yww8r13v9,J. Brayford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521566629,20,1,1,2,37,ejm092fnt9zoxbpuklzd52ji8,1,41.5,65.5,2023-03-18T15:04:32.409Z,2023-03-21T05:56:52Z,4105414985,56,Back,4105414999,213,2.3,4105414991,212,12.3,4105414987,140,33.5,4105414989,141,78.7,4113697571,388,,4105414983,3,,,,,4y3hm9ljv62c5jswanl0gk5,T. Pett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521566845,21,1,1,2,40,ejm092fnt9zoxbpuklzd52ji8,1,30.9,80,2023-03-18T15:04:35.202Z,2023-03-21T05:56:54Z,4105416161,56,Center,4105416163,140,82.5,4113697607,178,,4105416169,213,6.1,4105416159,157,,4105416167,212,55.7,4105416171,1,,4105416165,141,61.1,89agv6797txmlw6m4nyhhsa2,A. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522967275,857,61,1,2,45,ejm092fnt9zoxbpuklzd52ji8,1,75.7,62.2,2023-03-18T15:04:40.339Z,2023-03-21T05:57:03Z,4112859299,56,Center,4113697713,178,,,,,,,,,,,,,,,,,,,,5lngv6xyqc7xanqv8ytifc3px,M. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521566865,13,49,1,2,47,8mbtyq0has0uu0565fm9t5cdo,1,17.9,42.5,2023-03-18T15:04:41.550Z,2023-03-21T05:57:10Z,,,,,,,,,,,,,,,,,,,,,,,,,18loyx03olyhtkt6scybwr8q1,J. Moon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521567133,14,12,1,2,47,8mbtyq0has0uu0565fm9t5cdo,1,17.9,42.5,2023-03-18T15:04:41.569Z,2023-03-21T05:57:13Z,4113697883,178,,4105417355,213,0.4,4105417343,140,58.1,4105417339,56,Center,4105417347,141,72.1,4105417351,212,46.8,,,,,,,18loyx03olyhtkt6scybwr8q1,J. Moon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521567069,22,1,1,2,50,ejm092fnt9zoxbpuklzd52ji8,0,43.8,30.4,2023-03-18T15:04:45.169Z,2023-03-21T05:57:15Z,4105417143,140,63.8,4105417141,56,Center,4113697917,388,,4105417153,213,0.5,4105417147,212,23.7,4105417145,141,46.7,4105417137,3,,,,,5n4s7vdp0dx0ndkph7oyg7v1l,W. Forrester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521567191,15,1,1,2,52,8mbtyq0has0uu0565fm9t5cdo,1,38.9,53,2023-03-18T15:04:46.829Z,2023-03-21T05:57:18Z,4105417613,56,Center,4105417621,213,0.6,4105417619,212,20.2,4113697963,178,,4105417617,141,70.9,4105417615,140,54.3,,,,,,,h4g0ji8lk43f7zcpl79henai,M. Helm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522967411,638,61,1,2,53,8mbtyq0has0uu0565fm9t5cdo,0,57.6,72.6,2023-03-18T15:04:47.869Z,2023-03-21T05:57:22Z,4112860515,56,Center,4113698005,178,,,,,,,,,,,,,,,,,,,,1uqgky0sxqjs8bqd2h75rnmjt,C. Kirk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521567197,16,43,1,2,55,8mbtyq0has0uu0565fm9t5cdo,1,0,0,2023-03-18T15:04:49.931Z,2023-03-18T16:00:47Z,4106006461,144,61,4105417659,56,Center,,,,,,,,,,,,,,,,,,,1uqgky0sxqjs8bqd2h75rnmjt,C. Kirk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521567391,17,5,1,2,57,8mbtyq0has0uu0565fm9t5cdo,0,64,101.6,2023-03-18T15:04:52.122Z,2023-03-21T05:57:23Z,4105418583,347,,4105418695,233,24,4105418581,56,Left,,,,,,,,,,,,,,,,1uqgky0sxqjs8bqd2h75rnmjt,C. Kirk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521567353,24,5,1,2,57,ejm092fnt9zoxbpuklzd52ji8,1,36,-1.6,2023-03-18T15:04:52.122Z,2023-03-21T05:57:24Z,4105418413,347,,4105418673,233,17,4105418411,56,Back,,,,,,,,,,,,,,,,5n4s7vdp0dx0ndkph7oyg7v1l,W. Forrester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521567885,25,1,1,3,6,ejm092fnt9zoxbpuklzd52ji8,1,42.8,0,2023-03-18T15:05:01.123Z,2023-03-21T05:57:26Z,4105421045,56,Back,4105421059,1,,4105421053,212,25.8,4105421051,141,17.0,4105421047,140,21.5,4105421043,107,,4105421057,213,2.6,,,,5n4s7vdp0dx0ndkph7oyg7v1l,W. Forrester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521567967,26,1,1,3,9,ejm092fnt9zoxbpuklzd52ji8,1,21.5,17,2023-03-18T15:05:04.119Z,2023-03-21T05:57:29Z,4105421371,140,7.0,4105421379,141,49.1,4113698087,178,,4105421391,213,2.2,4105421363,56,Back,4105421385,212,26.6,,,,,,,6xjftfuwhkbs39xfc3phdbyl1,N. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521568051,27,1,1,3,13,ejm092fnt9zoxbpuklzd52ji8,0,7.6,48.4,2023-03-18T15:05:07.547Z,2023-03-21T05:57:31Z,4105421753,155,,4105421765,1,,4105421759,141,100.0,4113698109,178,,4105421757,140,33.6,4105421761,212,44.6,4105421755,56,Back,4105421763,213,0.9,41lv87i23sxmdyrs4xxh96m3u,A. Stone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521568285,18,5,1,3,15,8mbtyq0has0uu0565fm9t5cdo,1,65.1,-0.6,2023-03-18T15:05:10.246Z,2023-03-21T05:57:34Z,4105422897,233,28,4105422819,347,,4105422817,56,Right,,,,,,,,,,,,,,,,1uqgky0sxqjs8bqd2h75rnmjt,C. Kirk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521568075,28,5,1,3,15,ejm092fnt9zoxbpuklzd52ji8,0,34.9,100.6,2023-03-18T15:05:10.246Z,2023-03-21T05:57:34Z,4105421849,56,Back,4105421851,347,,4105422925,233,18,,,,,,,,,,,,,,,,41lv87i23sxmdyrs4xxh96m3u,A. Stone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521568777,19,1,1,3,31,8mbtyq0has0uu0565fm9t5cdo,1,63.6,0,2023-03-18T15:05:26.265Z,2023-03-21T05:57:37Z,4105425325,140,71.1,4105425315,107,,4105425341,213,0.7,4105425329,141,9.8,4105425319,56,Right,4105425337,212,10.6,,,,,,,8nudzikxeestbjz4yww8r13v9,J. Brayford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521568807,20,1,1,3,32,8mbtyq0has0uu0565fm9t5cdo,1,71.1,9.8,2023-03-18T15:05:27.172Z,2023-03-21T06:34:27Z,4105425495,213,3.4,4113698215,178,,4105425481,56,Right,4105425485,140,63.6,4105425491,141,6.8,4105425493,212,8.1,,,,,,,5djouum2kdazpcjf79gbk2ju1,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521568819,21,1,1,3,33,8mbtyq0has0uu0565fm9t5cdo,0,63.6,6.8,2023-03-18T15:05:28.067Z,2023-03-21T05:57:48Z,4105425545,140,77.4,4113698339,178,,4105425553,213,0.3,4105425547,141,12.9,4105425551,212,15.1,4105425543,56,Right,,,,,,,8nudzikxeestbjz4yww8r13v9,J. Brayford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
