id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/8/value,qualifier/12/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,assist,qualifier/16/value,qualifier/17/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/19/value
2537058207,7,1,1,0,16,ejm092fnt9zoxbpuklzd52ji8,0,59.2,0,2023-04-22T14:02:13.945Z,2023-04-25T07:59:11Z,4208460039,107,,4208460055,212,20.1,4208460047,140,78.0,4208460043,56,Right,4208460049,141,4.1,4208460057,213,0.2,,,,,,,5n4s7vdp0dx0ndkph7oyg7v1l,W. Forrester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537058231,5,44,1,0,18,5pfqedkme2kabtqhkln35pf3l,1,24.6,95,2023-04-22T14:02:15.635Z,2023-04-25T09:27:45Z,4208460237,233,8,4208460137,56,Back,4208460139,285,,,,,,,,,,,,,,,,,9jj7t00bb5zflz78nlz3bvllg,L. Bogarde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537058223,8,44,1,0,18,ejm092fnt9zoxbpuklzd52ji8,0,75.4,5,2023-04-22T14:02:15.636Z,2023-04-25T07:59:15Z,4208460101,56,Right,4208460105,286,,4208460397,233,5,,,,,,,,,,,,,,,,bojsqjfaoi810xuyz0qeqs0r9,E. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537058263,6,1,1,0,18,5pfqedkme2kabtqhkln35pf3l,0,27.3,94.1,2023-04-22T14:02:15.676Z,2023-04-25T09:27:45Z,4208460287,3,,4208460289,56,Back,4208460295,212,5.6,4218923135,388,,4208460291,140,29.5,4208460297,213,1.1,4208460293,141,100.0,,,,9jj7t00bb5zflz78nlz3bvllg,L. Bogarde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537058303,7,5,1,0,20,5pfqedkme2kabtqhkln35pf3l,0,30.4,100.8,2023-04-22T14:02:18.122Z,2023-04-25T07:59:25Z,4208460491,347,,4208460485,56,Back,4208461101,233,9,,,,,,,,,,,,,,,,9jj7t00bb5zflz78nlz3bvllg,L. Bogarde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537058423,9,5,1,0,20,ejm092fnt9zoxbpuklzd52ji8,1,69.6,-0.8,2023-04-22T14:02:18.122Z,2023-04-25T07:59:25Z,4208461061,347,,4208461071,233,7,4208461057,56,Right,,,,,,,,,,,,,,,,bojsqjfaoi810xuyz0qeqs0r9,E. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537058549,10,1,1,0,23,ejm092fnt9zoxbpuklzd52ji8,1,73.6,0,2023-04-22T14:02:21.045Z,2023-04-25T07:59:29Z,4208461681,141,5.0,4208461675,107,,4208461683,212,12.5,4208461685,213,2.8,4208461677,56,Right,4208461679,140,62.5,,,,,,,6ln898p7stih8l7ikzloet0b9,D. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537058563,11,1,1,0,27,ejm092fnt9zoxbpuklzd52ji8,1,65.5,11.1,2023-04-22T14:02:24.883Z,2023-04-25T07:59:33Z,4208461751,213,1.9,4208461737,56,Right,4208461741,140,63.6,4208461749,212,5.7,4208461745,141,18.9,4218923409,178,,,,,,,,5n4s7vdp0dx0ndkph7oyg7v1l,W. Forrester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537058603,12,1,1,0,28,ejm092fnt9zoxbpuklzd52ji8,0,63.3,19.8,2023-04-22T14:02:25.764Z,2023-04-25T07:59:36Z,4208461995,140,80.4,4208462001,213,5.9,4208461991,155,,4218923469,178,,4208461997,141,8.6,4208461993,56,Right,4208461999,212,19.5,,,,4y3hm9ljv62c5jswanl0gk5,T. Pett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537058637,8,1,1,0,29,5pfqedkme2kabtqhkln35pf3l,0,17.2,87.4,2023-04-22T14:02:27.546Z,2023-04-25T07:59:38Z,4208462215,3,,4208462223,212,10.7,4208462221,141,92.4,4208462225,213,0.3,4208462219,140,26.9,4208462217,56,Back,4218923529,388,,,,,f0sa0skucdf742t06hsmi8ne2,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537058801,13,1,1,0,34,ejm092fnt9zoxbpuklzd52ji8,0,88.2,3.4,2023-04-22T14:02:32.332Z,2023-04-25T07:59:45Z,4208463021,213,1.2,4217308013,224,,4208463015,140,88.9,4208463041,236,,4217308015,20,,4208463007,2,,4208463013,56,Right,4208463047,286,,1yzyn48jb8yd8bc0xywrhg0r9,G. Massey,4218923713,178,4208463017,141,6.2,4208463019,212,2.0,4208463043,233,9,4208463011,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537058785,9,12,1,0,34,5pfqedkme2kabtqhkln35pf3l,1,8.4,93.5,2023-04-22T14:02:32.378Z,2023-04-25T07:59:49Z,4218923783,178,,4208463069,233,13,4208462949,185,,4208462951,56,Back,,,,,,,,,,,,,f0sa0skucdf742t06hsmi8ne2,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537058867,10,6,1,0,37,5pfqedkme2kabtqhkln35pf3l,0,3.7,83,2023-04-22T14:02:35.504Z,2023-04-25T07:59:50Z,4208463515,233,14,4208463379,56,Back,4208463381,73,,,,,,,,,,,,,,,,,f0sa0skucdf742t06hsmi8ne2,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537058869,14,6,1,0,37,ejm092fnt9zoxbpuklzd52ji8,1,96.3,17,2023-04-22T14:02:35.504Z,2023-04-25T07:59:50Z,4208463397,75,,4208463485,233,10,4208463393,56,Right,,,,,,,,,,,,,,,,1yzyn48jb8yd8bc0xywrhg0r9,G. Massey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537059749,15,1,1,1,0,ejm092fnt9zoxbpuklzd52ji8,0,99.5,0.5,2023-04-22T14:02:58.355Z,2023-04-25T07:59:53Z,4208467783,140,97.6,4208467789,213,1.6,4208467787,212,30.4,4217308685,72,,4208468227,233,11,4208467775,6,,4208467781,56,Center,4218923867,178,,5ozfcga88glwzazkg65ahwa8l,M. Benning,4208467777,155,4208467773,2,,4208467779,223,,4208467785,141,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537059821,11,41,1,1,2,5pfqedkme2kabtqhkln35pf3l,1,6.6,54.2,2023-04-22T14:02:59.933Z,2023-04-25T07:59:57Z,4208468305,233,15,4208468133,140,12.0,4208468139,213,1.3,4208468137,212,21.6,4217308893,378,,4208468135,141,84.8,4218923953,388,,,,,401czina66h20pz9fg2d8l6y2,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537059969,16,1,1,1,5,ejm092fnt9zoxbpuklzd52ji8,0,91.2,11,2023-04-22T14:03:03.596Z,2023-04-25T07:59:59Z,4208468837,56,Center,4208468841,141,48.5,4217309061,223,,4208468839,140,96.7,4208468833,2,,4217309063,72,,4208468843,212,26.1,4208468845,213,1.3,5ozfcga88glwzazkg65ahwa8l,M. Benning,4218923975,178,4208468835,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537060013,12,44,1,1,7,5pfqedkme2kabtqhkln35pf3l,1,5.6,55,2023-04-22T14:03:04.661Z,2023-04-25T09:27:45Z,4208469013,56,Back,4208469103,233,17,4208469015,285,,,,,,,,,,,,,,,,,5pafzbbuucga9ut20l6ckj7u2,J. Coburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537060021,17,44,1,1,7,ejm092fnt9zoxbpuklzd52ji8,0,94.4,45,2023-04-22T14:03:04.662Z,2023-04-25T08:00:04Z,4208469047,286,,4208469149,233,12,4208469045,56,Center,,,,,,,,,,,,,,,,6xjftfuwhkbs39xfc3phdbyl1,N. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537060053,13,12,1,1,7,5pfqedkme2kabtqhkln35pf3l,1,7.8,57.2,2023-04-22T14:03:04.700Z,2023-04-25T09:27:46Z,4218924155,388,,4208469211,212,14.9,4208469207,140,22.0,4208469209,141,58.2,4208469213,213,0.0,4208470453,15,,4208469205,56,Back,,,,5pafzbbuucga9ut20l6ckj7u2,J. Coburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537060107,18,1,1,1,9,ejm092fnt9zoxbpuklzd52ji8,0,77.7,53.1,2023-04-22T14:03:06.656Z,2023-04-25T08:00:36Z,4208469477,140,89.7,4208469479,141,16.7,4208469473,3,,4208469483,213,5.2,4208469475,56,Right,4208469481,212,27.8,4218924611,178,,,,,agvyoqarq5zhflge7bm1hn36d,F. Ojo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537060113,14,12,1,1,11,5pfqedkme2kabtqhkln35pf3l,1,11.8,83.3,2023-04-22T14:03:08.664Z,2023-04-25T08:00:41Z,4217309707,167,,4217309713,212,15.9,4217309709,140,21.5,4217309711,141,100.0,4208469509,56,Back,4218924703,178,,4217309715,213,0.9,,,,6q5iqhaxdzqhj3jt0eptjvbv9,S. Finley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537060177,15,5,1,1,13,5pfqedkme2kabtqhkln35pf3l,0,31,101.4,2023-04-22T14:03:11.439Z,2023-04-25T08:00:42Z,4208469827,56,Back,4208469829,347,,4208471953,233,19,,,,,,,,,,,,,,,,6q5iqhaxdzqhj3jt0eptjvbv9,S. Finley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537060589,19,5,1,1,13,ejm092fnt9zoxbpuklzd52ji8,1,69,-1.4,2023-04-22T14:03:11.439Z,2023-04-25T08:00:42Z,4208471835,347,,4208471833,56,Right,4208471881,233,15,,,,,,,,,,,,,,,,agvyoqarq5zhflge7bm1hn36d,F. Ojo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537060693,20,1,1,1,24,ejm092fnt9zoxbpuklzd52ji8,1,67.6,0,2023-04-22T14:03:22.521Z,2023-04-25T08:00:47Z,4208472415,212,7.8,4208483333,154,,4208472411,140,69.4,4208483329,210,15,4208472419,213,1.3,4208472413,141,9.4,4208472409,56,Right,4208472407,107,,6ln898p7stih8l7ikzloet0b9,D. Worrall,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537060703,21,15,1,1,27,ejm092fnt9zoxbpuklzd52ji8,1,75.4,23.7,2023-04-22T14:03:25.307Z,2023-04-25T08:00:48Z,4208483371,29,,4218924851,178,,4208483379,102,54.7,4208483381,103,19,4208481991,82,,4208483387,230,99.8,4208483389,231,49.6,4208472477,56,Center,agvyoqarq5zhflge7bm1hn36d,F. Ojo,4208481987,72,4208472475,18,,4208483385,147,36.3,4217310735,22,,4208483373,154,,4208482061,233,16,4208483375,55,20,4208483383,146,85.4,4208483369,76,,,,,,,,,,,,,,,,,,,
2537060751,16,10,1,1,27,5pfqedkme2kabtqhkln35pf3l,1,12.4,60.8,2023-04-22T14:03:25.597Z,2023-04-25T08:00:52Z,4208472683,56,Back,4218924945,178,,4208472681,94,,4208482213,233,21,,,,,,,,,,,,,6hq92cx2829wfuzxmfhg1xpm1,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537060797,22,1,1,1,29,ejm092fnt9zoxbpuklzd52ji8,0,71.4,39.1,2023-04-22T14:03:27.365Z,2023-04-25T08:00:58Z,4208472955,56,Right,4208472961,212,13.0,4208472963,213,5.0,4218925059,178,,4208472957,140,74.6,4208472959,141,20.7,,,,,,,4y3hm9ljv62c5jswanl0gk5,T. Pett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537060823,17,49,1,1,30,5pfqedkme2kabtqhkln35pf3l,1,24.3,82,2023-04-22T14:03:28.363Z,2023-04-25T08:01:03Z,,,,,,,,,,,,,,,,,,,,,,,,,bdquc37ytagmw19zgrehnryz9,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537060945,18,1,1,1,32,5pfqedkme2kabtqhkln35pf3l,1,26.4,81.5,2023-04-22T14:03:29.918Z,2023-04-25T08:01:06Z,4208473649,212,16.2,4208473643,140,41.8,4208473641,56,Back,4218925195,178,,4208473645,141,79.7,4208473655,213,6.2,,,,,,,bdquc37ytagmw19zgrehnryz9,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537060961,19,61,1,1,33,5pfqedkme2kabtqhkln35pf3l,0,41.3,77.6,2023-04-22T14:03:31.568Z,2023-04-25T08:01:10Z,4218925285,178,,4208473729,56,Back,,,,,,,,,,,,,,,,,,,5pafzbbuucga9ut20l6ckj7u2,J. Coburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537060983,23,49,1,1,34,ejm092fnt9zoxbpuklzd52ji8,1,56.7,29.4,2023-04-22T14:03:32.583Z,2023-04-25T08:01:15Z,,,,,,,,,,,,,,,,,,,,,,,,,4y3hm9ljv62c5jswanl0gk5,T. Pett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537061109,24,1,1,1,35,ejm092fnt9zoxbpuklzd52ji8,1,56.7,29.4,2023-04-22T14:03:32.613Z,2023-04-25T08:01:18Z,4218925427,178,,4208474499,56,Back,4208474505,212,17.2,4208474503,141,23.7,4208474507,213,3.4,4208474501,140,40.7,,,,,,,4y3hm9ljv62c5jswanl0gk5,T. Pett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537061275,25,1,1,1,38,ejm092fnt9zoxbpuklzd52ji8,0,42.3,23.1,2023-04-22T14:03:36.380Z,2023-04-25T08:01:22Z,4208475351,212,59.5,4218925503,178,,4208475339,56,Center,4208475357,1,,4208475343,140,99.0,4208475347,141,23.9,4208475355,213,0.0,4208475335,155,,6xjftfuwhkbs39xfc3phdbyl1,N. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537061771,20,52,1,1,56,5pfqedkme2kabtqhkln35pf3l,1,12.8,69.7,2023-04-22T14:03:53.701Z,2023-04-25T08:01:37Z,4217313145,376,,4218925771,178,,,,,,,,,,,,,,,,,,,,401czina66h20pz9fg2d8l6y2,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537062089,21,1,1,2,0,5pfqedkme2kabtqhkln35pf3l,0,13.4,65.2,2023-04-22T14:03:57.802Z,2023-04-25T08:01:40Z,4208479447,1,,4208479443,212,50.7,4208479439,140,61.7,4208479441,141,63.3,4208479437,56,Center,4208479435,199,,4208479445,213,6.3,,,,401czina66h20pz9fg2d8l6y2,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537062225,26,1,1,2,4,ejm092fnt9zoxbpuklzd52ji8,0,30,36.4,2023-04-22T14:04:01.634Z,2023-04-25T08:01:44Z,4208480031,213,5.2,4208480017,56,Back,4208480019,140,40.0,4218925913,178,,4208480027,212,24.8,4208480023,141,3.4,4208480015,3,,,,,89agv6797txmlw6m4nyhhsa2,A. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537062429,22,61,1,2,6,5pfqedkme2kabtqhkln35pf3l,1,57.1,96.5,2023-04-22T14:04:04.164Z,2023-04-25T08:01:54Z,4208481007,56,Left,4218926093,178,,,,,,,,,,,,,,,,,,,,f0sa0skucdf742t06hsmi8ne2,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537062481,23,5,1,2,9,5pfqedkme2kabtqhkln35pf3l,0,54.5,101.7,2023-04-22T14:04:06.665Z,2023-04-25T08:01:57Z,4208481211,56,Left,4208481213,347,,4208482247,233,27,,,,,,,,,,,,,,,,f0sa0skucdf742t06hsmi8ne2,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537062625,27,5,1,2,9,ejm092fnt9zoxbpuklzd52ji8,1,45.5,-1.7,2023-04-22T14:04:06.665Z,2023-04-25T08:01:57Z,4208481917,347,,4208482191,233,23,4208481913,56,Back,,,,,,,,,,,,,,,,89agv6797txmlw6m4nyhhsa2,A. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537062991,28,1,1,2,22,ejm092fnt9zoxbpuklzd52ji8,1,46.6,0,2023-04-22T14:04:19.670Z,2023-04-25T08:02:01Z,4208483669,212,11.6,4208483663,56,Right,4208483667,141,8.2,4208483659,107,,4208483665,140,55.5,4208483671,213,0.6,,,,,,,5n4s7vdp0dx0ndkph7oyg7v1l,W. Forrester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537063011,29,3,1,2,24,ejm092fnt9zoxbpuklzd52ji8,0,62.1,7,2023-04-22T14:04:22.041Z,2023-04-25T08:02:08Z,4208483779,56,Right,4217316469,465,,4208483783,286,,4218926307,178,,4217939327,233,24,,,,,,,,,,agvyoqarq5zhflge7bm1hn36d,F. Ojo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537062967,24,7,1,2,24,5pfqedkme2kabtqhkln35pf3l,1,37.9,93,2023-04-22T14:04:22.089Z,2023-04-25T08:02:10Z,4218926337,178,,4208483597,285,,4217316495,383,,4208483891,233,29,4208483595,56,Back,,,,,,,,,,bdquc37ytagmw19zgrehnryz9,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537062979,25,49,1,2,25,5pfqedkme2kabtqhkln35pf3l,1,35.6,91.1,2023-04-22T14:04:23.444Z,2023-04-25T08:02:16Z,,,,,,,,,,,,,,,,,,,,,,,,,3pxdg41xbkbajeuxovusa2v9x,G. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
