id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,keyPass,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId
2485879157,696,67,1,0,22,jv3jh5m5t7qy5t37vwwmnj16,0,40.4,10.8,2022-11-12T15:04:04.371Z,2022-11-14T23:23:41Z,3917230741,233,850,,,,,,,,,,,,,,,,,,,,,,ex186m2z3yp666b1g219a8ted,A. Mawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484602217,5,61,1,0,22,17zuelixesst1z59fwcix2dil,0,61.5,88.9,2022-11-12T15:04:04.379Z,2022-11-15T05:00:12Z,3917227395,178,,3910465443,56,Left,,,,,,,,,,,,,,,,,,,8rjkn8s6e4s60167zdyukj9w5,J. Matt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484602231,6,49,1,0,23,jv3jh5m5t7qy5t37vwwmnj16,1,50.3,12.9,2022-11-12T15:04:05.699Z,2022-11-14T23:03:32Z,,,,,,,,,,,,,,,,,,,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484602317,7,1,1,0,24,jv3jh5m5t7qy5t37vwwmnj16,1,50.2,12.6,2022-11-12T15:04:06.232Z,2022-11-14T23:03:36Z,3910465927,212,22.8,3917227401,178,,3910465929,213,0.3,3910465919,155,,3910465925,141,23.6,3910465923,140,70.7,3910465921,56,Center,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484602359,8,1,1,0,25,jv3jh5m5t7qy5t37vwwmnj16,0,70.7,23.6,2022-11-12T15:04:07.485Z,2022-11-14T23:03:43Z,3910466163,140,76.4,3910466161,56,Right,3917227409,388,,3910466165,141,0.0,3910466167,212,17.6,3910466159,3,,3910466169,213,5.1,,,,am0ggkrw8rzw5shdvaceyr3kl,S. Vokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484602913,6,5,1,0,27,17zuelixesst1z59fwcix2dil,1,23,101,2022-11-12T15:04:09.105Z,2022-11-14T23:03:45Z,3910468769,233,9,3910468747,347,,3910468745,56,Back,,,,,,,,,,,,,,,,8rjkn8s6e4s60167zdyukj9w5,J. Matt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484602373,9,5,1,0,27,jv3jh5m5t7qy5t37vwwmnj16,0,77,-1,2022-11-12T15:04:09.105Z,2022-11-14T23:03:46Z,3910466239,56,Right,3910466241,347,,3910468911,233,6,,,,,,,,,,,,,,,,am0ggkrw8rzw5shdvaceyr3kl,S. Vokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484603023,7,1,1,0,39,17zuelixesst1z59fwcix2dil,0,23.1,100,2022-11-12T15:04:21.609Z,2022-11-14T23:03:49Z,3910469341,107,,3910469357,1,,3910469343,56,Left,3910469355,213,6.1,3910469347,140,54.5,3910469351,141,92.9,3910469353,212,33.4,,,,dv9gm9ueox7uah9yt3fstc8dm,Christian Marques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484603005,10,61,1,0,41,jv3jh5m5t7qy5t37vwwmnj16,1,42.5,7,2022-11-12T15:04:22.979Z,2022-11-14T23:03:58Z,3910469295,56,Back,3917227423,388,,3917227421,15,,,,,,,,,,,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484603111,11,49,1,0,42,jv3jh5m5t7qy5t37vwwmnj16,1,23.6,7.1,2022-11-12T15:04:24.272Z,2022-11-14T23:04:03Z,,,,,,,,,,,,,,,,,,,,,,,,,4uywqjm0i2ik5cwhulbmzxi39,R. Tafazolli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484603429,12,1,1,0,43,jv3jh5m5t7qy5t37vwwmnj16,1,23.6,7.1,2022-11-12T15:04:25.844Z,2022-11-14T23:04:06Z,3910471517,1,,3910471503,56,Back,3910471515,213,2.0,3910471507,140,8.0,3917227441,178,,3910471511,141,54.9,3910471513,212,36.4,,,,4uywqjm0i2ik5cwhulbmzxi39,R. Tafazolli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484603637,13,1,1,0,51,jv3jh5m5t7qy5t37vwwmnj16,1,14.9,38.6,2022-11-12T15:04:33.380Z,2022-11-14T23:04:08Z,3910472597,212,19.5,3910472599,213,5.2,3910472595,141,13.4,3910472591,56,Back,3917227445,178,,3910472593,140,23.8,,,,,,,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484603777,14,1,1,0,56,jv3jh5m5t7qy5t37vwwmnj16,0,32,7.7,2022-11-12T15:04:38.814Z,2022-11-14T23:04:12Z,3910473307,213,0.7,3910473309,1,,3910473301,140,75.8,3910473303,141,60.0,3910473305,212,58.1,3910473297,155,,3910473299,56,Center,3917227449,178,,ex186m2z3yp666b1g219a8ted,A. Mawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484603811,8,44,1,0,59,17zuelixesst1z59fwcix2dil,1,26.6,42.3,2022-11-12T15:04:41.506Z,2022-11-15T05:00:13Z,3910473463,56,Back,3910473465,285,,3910473517,233,15,,,,,,,,,,,,,,,,3x8j3d4oygoxsu75ipz0idt6,D. Bernard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484603805,15,44,1,0,59,jv3jh5m5t7qy5t37vwwmnj16,0,73.4,57.7,2022-11-12T15:04:41.507Z,2022-11-14T23:04:15Z,3910473453,286,,3910473451,56,Center,3910473739,233,8,,,,,,,,,,,,,,,,am0ggkrw8rzw5shdvaceyr3kl,S. Vokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484603837,9,1,1,0,59,17zuelixesst1z59fwcix2dil,0,28.5,45.6,2022-11-12T15:04:41.628Z,2022-11-15T05:00:13Z,3917227461,388,,3910473627,213,5.0,3910473615,3,,3910473625,212,28.1,3910473617,56,Back,3910473621,140,36.6,3910473623,141,6.2,,,,3x8j3d4oygoxsu75ipz0idt6,D. Bernard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484604107,16,1,1,1,5,jv3jh5m5t7qy5t37vwwmnj16,1,65.6,95.3,2022-11-12T15:04:47.411Z,2022-11-14T23:04:24Z,3910474959,141,97.5,3910474957,140,54.0,3917227469,178,,3910474963,212,12.3,3910474965,213,3.0,3910474955,56,Left,,,,,,,40wbrqny2ekenyy37ver8dyol,N. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484604139,17,1,1,1,8,jv3jh5m5t7qy5t37vwwmnj16,0,62,96.9,2022-11-12T15:04:50.557Z,2022-11-14T23:04:30Z,3910475131,141,92.7,3917227477,178,,3910475133,212,16.2,3910475125,155,,3910475135,213,6.1,3910475129,140,77.2,3910475127,56,Left,,,,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484604231,10,1,1,1,9,17zuelixesst1z59fwcix2dil,1,36.4,1.9,2022-11-12T15:04:51.199Z,2022-11-14T23:04:36Z,3917227485,388,,3910475635,3,,3910475643,212,10.9,3910475641,141,12.9,3910475637,56,Back,3910475639,140,28.9,3910475645,213,2.4,,,,5kg7eu8b1wktru5ohpid8e9qt,C. O'Keeffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484604291,11,1,1,1,10,17zuelixesst1z59fwcix2dil,1,29,13.1,2022-11-12T15:04:52.774Z,2022-11-14T23:04:42Z,3910475877,56,Back,3910475879,140,25.6,3910475885,213,4.3,3910475883,212,8.9,3917227497,178,,3910475881,141,1.1,,,,,,,67xd8llko9zszuwg63ffopje2,H. Bunker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484604301,12,49,1,1,11,17zuelixesst1z59fwcix2dil,1,24.5,3.2,2022-11-12T15:04:53.628Z,2022-11-14T23:04:47Z,,,,,,,,,,,,,,,,,,,,,,,,,5kg7eu8b1wktru5ohpid8e9qt,C. O'Keeffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484604351,13,1,1,1,14,17zuelixesst1z59fwcix2dil,1,22.3,5,2022-11-12T15:04:56.054Z,2022-11-14T23:04:52Z,3910476211,212,8.4,3910476209,141,17.4,3917227503,178,,3910476207,140,22.8,3910476213,213,1.5,3910476203,56,Back,,,,,,,5kg7eu8b1wktru5ohpid8e9qt,C. O'Keeffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484604477,14,1,1,1,15,17zuelixesst1z59fwcix2dil,1,22.8,17.6,2022-11-12T15:04:57.370Z,2022-11-14T23:04:57Z,3910476803,213,5.7,3910476795,56,Back,3910476801,212,17.8,3917227511,178,,3910476797,140,36.5,3910476799,141,2.3,,,,,,,3x8j3d4oygoxsu75ipz0idt6,D. Bernard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484604527,15,1,1,1,17,17zuelixesst1z59fwcix2dil,1,36.5,2.3,2022-11-12T15:04:59.368Z,2022-11-14T23:05:01Z,3910477077,213,2.7,3910477069,56,Back,3910477075,212,13.9,3917227519,178,,3910477071,140,24.3,3910477073,141,10.1,,,,,,,693vankfkq50hufuwcz7hu8r9,R. Hendry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484604659,16,1,1,1,18,17zuelixesst1z59fwcix2dil,1,25.2,10,2022-11-12T15:05:00.129Z,2022-11-14T23:05:09Z,3910477733,155,,3917227523,178,,3910477735,56,Back,3910477741,212,21.2,3910477743,213,6.1,3910477737,140,45.0,3910477739,141,4.1,,,,67xd8llko9zszuwg63ffopje2,H. Bunker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484604713,17,1,1,1,19,17zuelixesst1z59fwcix2dil,1,45,4.1,2022-11-12T15:05:01.368Z,2022-11-14T23:05:18Z,3910478013,213,1.3,3917227535,388,,3910478009,212,11.1,3910478005,141,19.8,3910477999,140,47.9,3910477997,56,Back,3916807497,3,,,,,cjko3mlflwj59pxh7zma03bh1,C. Wickham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484604855,18,1,1,1,21,17zuelixesst1z59fwcix2dil,0,47.9,19.8,2022-11-12T15:05:03.319Z,2022-11-14T23:05:22Z,3910478715,213,0.0,3910478707,56,Center,3910478711,141,21.8,3910478709,140,87.0,3910478713,212,41.1,3910478717,1,,3917227539,178,,,,,cqgg8fu39fn7k9blog2zjpk2x,K. McAllister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484604891,18,52,1,1,25,jv3jh5m5t7qy5t37vwwmnj16,1,7.5,76.3,2022-11-12T15:05:07.962Z,2022-11-14T23:05:28Z,3917227543,178,,3916807539,376,,,,,,,,,,,,,,,,,,,,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484605401,19,80,1,1,38,jv3jh5m5t7qy5t37vwwmnj16,0,15.4,52.7,2022-11-12T15:05:20.594Z,2022-11-14T23:05:35Z,3917227551,178,,,,,,,,,,,,,,,,,,,,,,,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484605689,20,1,1,1,42,jv3jh5m5t7qy5t37vwwmnj16,1,23.6,46.7,2022-11-12T15:05:24.505Z,2022-11-14T23:05:40Z,3910483101,155,,3910483103,56,Center,3910483105,140,72.0,3917227555,178,,3910483107,141,72.4,3910483109,212,53.7,3910483111,213,0.3,3910483113,1,,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484605709,21,44,1,1,45,jv3jh5m5t7qy5t37vwwmnj16,1,67.8,74.4,2022-11-12T15:05:27.850Z,2022-11-15T05:00:13Z,3910483177,56,Center,3910483179,286,,3910483297,233,19,,,,,,,,,,,,,,,,am0ggkrw8rzw5shdvaceyr3kl,S. Vokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484605707,19,44,1,1,45,17zuelixesst1z59fwcix2dil,0,32.2,25.6,2022-11-12T15:05:27.851Z,2022-11-14T23:05:46Z,3910483367,233,21,3910483163,285,,3910483161,56,Back,,,,,,,,,,,,,,,,3x8j3d4oygoxsu75ipz0idt6,D. Bernard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484605747,22,1,1,1,45,jv3jh5m5t7qy5t37vwwmnj16,0,71.9,72.1,2022-11-12T15:05:27.881Z,2022-11-15T05:00:14Z,3910483407,213,5.0,3910483397,3,,3917227569,388,,3910483399,56,Center,3910483405,212,12.2,3910483401,140,75.2,3910483403,141,54.9,,,,am0ggkrw8rzw5shdvaceyr3kl,S. Vokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484605815,20,1,1,1,47,17zuelixesst1z59fwcix2dil,0,33.3,61.4,2022-11-12T15:05:29.816Z,2022-11-14T23:05:59Z,3910483797,212,18.5,3910483799,213,1.3,3910483795,141,87.2,3917227573,178,,3910483787,56,Back,3910483791,140,38.8,,,,,,,cqgg8fu39fn7k9blog2zjpk2x,K. McAllister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484605987,23,1,1,1,52,jv3jh5m5t7qy5t37vwwmnj16,0,73.4,5.8,2022-11-12T15:05:34.502Z,2022-11-14T23:06:04Z,3910484785,2,,3910484813,1,,3910484787,155,,3917227595,178,,3916807667,224,,3910484793,141,64.6,3910484799,212,42.9,3910484789,56,Center,f5zei3x0mg1i5q3soziuy579,J. Grimmer,3916807669,20,3910484791,140,88.3,3910484805,213,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484606181,21,4,1,1,55,17zuelixesst1z59fwcix2dil,1,13.3,36.4,2022-11-12T15:05:37.699Z,2022-11-14T23:06:11Z,3910485797,152,,3910486293,233,24,3910485805,285,,3910485791,13,,3910485803,265,,3910485795,56,Back,,,,,,,3x8j3d4oygoxsu75ipz0idt6,D. Bernard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484606273,24,4,1,1,55,jv3jh5m5t7qy5t37vwwmnj16,0,86.7,63.6,2022-11-12T15:05:37.700Z,2022-11-14T23:06:11Z,3910486233,56,Center,3917227601,178,,3910486329,233,21,3910486235,152,,3910486243,286,,3910486229,13,,3910486239,265,,,,,am0ggkrw8rzw5shdvaceyr3kl,S. Vokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484607547,22,1,1,2,28,17zuelixesst1z59fwcix2dil,0,13.4,31.5,2022-11-12T15:06:10.764Z,2022-11-14T23:06:48Z,3910492877,1,,3910492867,56,Left,3917227631,178,,3910492873,212,88.3,3910492875,213,0.6,3910492865,152,,3910492855,5,,3910492869,140,84.0,dirgn9z2tdz1603md8x3dni6t,L. Thomas,3910492859,155,3910492861,196,,3910492871,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484607557,23,5,1,2,35,17zuelixesst1z59fwcix2dil,0,86.3,101.7,2022-11-12T15:06:17.158Z,2022-11-14T23:06:52Z,3910496563,233,25,3910492935,347,,3910492933,56,Left,,,,,,,,,,,,,,,,dirgn9z2tdz1603md8x3dni6t,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484608239,25,5,1,2,35,jv3jh5m5t7qy5t37vwwmnj16,1,13.7,-1.7,2022-11-12T15:06:17.158Z,2022-11-14T23:06:52Z,3910496411,56,Back,3910496413,347,,3910496437,233,23,,,,,,,,,,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484608335,26,1,1,2,51,jv3jh5m5t7qy5t37vwwmnj16,1,23.1,0,2022-11-12T15:06:33.118Z,2022-11-14T23:06:56Z,3910496943,107,,3910496957,213,0.3,3910496949,140,38.5,3910496947,56,Back,3910496951,141,5.2,3910496955,212,16.8,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484608381,27,1,1,2,52,jv3jh5m5t7qy5t37vwwmnj16,1,38.5,5.2,2022-11-12T15:06:34.716Z,2022-11-14T23:07:01Z,3910497205,3,,3910497217,212,9.3,3910497219,213,1.0,3910497207,168,,3917227643,388,,3910497211,140,43.3,3910497209,56,Back,3910497215,141,16.7,am0ggkrw8rzw5shdvaceyr3kl,S. Vokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485879245,714,67,1,2,54,jv3jh5m5t7qy5t37vwwmnj16,1,47.6,29.4,2022-11-12T15:06:36.139Z,2022-11-15T05:00:15Z,3917231267,233,863,,,,,,,,,,,,,,,,,,,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485879243,863,67,1,2,54,17zuelixesst1z59fwcix2dil,0,52.4,70.6,2022-11-12T15:06:36.140Z,2022-11-14T23:26:24Z,3917231271,233,714,,,,,,,,,,,,,,,,,,,,,,3x8j3d4oygoxsu75ipz0idt6,D. Bernard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484608687,28,1,1,2,54,jv3jh5m5t7qy5t37vwwmnj16,0,47.7,27,2022-11-12T15:06:36.218Z,2022-11-15T05:00:15Z,3910498709,213,5.6,3910498707,212,21.7,3910498705,141,7.9,3910498699,56,Right,3910498703,140,64.2,3917227651,178,,,,,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485804465,817,8,1,2,55,17zuelixesst1z59fwcix2dil,1,35.3,89.6,2022-11-12T15:06:37.193Z,2022-11-14T23:07:12Z,3916808277,383,,3917227663,178,,3916808239,56,Back,,,,,,,,,,,,,,,,dv9gm9ueox7uah9yt3fstc8dm,Christian Marques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
