id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/9/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2472055765,6,50,1,0,8,dv9l02o316cd9hbkxaho2u12f,1,67.7,9.3,2022-10-15T14:01:57.424Z,2022-10-18T04:47:34Z,3844392483,286,,3844392597,233,5,3844392481,56,Right,,,,,,,,,,,,,,,,7qnu4sb2a2vj7nw8gkvv1pxw5,J. Caprice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472055755,5,7,1,0,8,ahm0t06rup1bkd9z0mxl2lmph,0,32.3,90.7,2022-10-15T14:01:57.463Z,2022-10-18T04:47:33Z,3844392443,56,Back,3844392445,285,,3844392577,233,6,3852147591,385,,3853146491,178,,,,,,,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472055933,7,1,1,0,10,dv9l02o316cd9hbkxaho2u12f,1,56.6,21.7,2022-10-15T14:01:59.322Z,2022-10-18T04:47:43Z,3844393193,212,18.5,3844393185,56,Back,3844393187,140,46.6,3853146599,178,,3844393197,213,2.2,3844393191,141,44.1,,,,,,,ev42016zwnwiow3lbefukrbvt,R. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473528077,777,61,1,0,13,dv9l02o316cd9hbkxaho2u12f,1,56.2,54.2,2022-10-15T14:02:02.452Z,2022-10-18T04:48:12Z,3853146885,178,,3852148733,56,Center,,,,,,,,,,,,,,,,,,,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473716677,758,67,1,0,14,ahm0t06rup1bkd9z0mxl2lmph,1,43.3,45,2022-10-15T14:02:03.456Z,2022-10-18T08:18:16Z,3853194485,233,833,,,,,,,,,,,,,,,,,,,,,,33ci88veciqvd4w5y145dyooa,K. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473716675,833,67,1,0,14,dv9l02o316cd9hbkxaho2u12f,0,56.7,55,2022-10-15T14:02:03.457Z,2022-10-18T05:44:53Z,3853194489,233,758,,,,,,,,,,,,,,,,,,,,,,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473528085,722,61,1,0,14,ahm0t06rup1bkd9z0mxl2lmph,1,43.8,45.8,2022-10-15T14:02:03.461Z,2022-10-18T08:18:16Z,3852148767,56,Back,3853146971,178,,,,,,,,,,,,,,,,,,,,33ci88veciqvd4w5y145dyooa,K. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472055965,9,50,1,0,14,dv9l02o316cd9hbkxaho2u12f,1,59,49.2,2022-10-15T14:02:03.553Z,2022-10-18T04:48:36Z,3844393555,233,6,3844393327,56,Center,3844393329,286,,,,,,,,,,,,,,,,,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472055993,6,7,1,0,15,ahm0t06rup1bkd9z0mxl2lmph,0,41,50.8,2022-10-15T14:02:04.482Z,2022-10-18T04:49:01Z,3853147381,178,,3852148511,384,,3844393521,233,9,3844393449,285,,3844393447,56,Back,,,,,,,,,,33ci88veciqvd4w5y145dyooa,K. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473528143,778,1,1,0,15,dv9l02o316cd9hbkxaho2u12f,0,63.1,49,2022-10-15T14:02:04.582Z,2022-10-18T04:49:07Z,3852149115,140,72.9,3852149117,141,49.3,3852149119,212,10.3,3853147439,178,,3852149113,56,Center,3852149121,213,0.0,,,,,,,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472055937,8,43,1,0,16,dv9l02o316cd9hbkxaho2u12f,1,0,0,2022-10-15T14:02:05.036Z,2022-10-15T14:02:08Z,3844393615,144,49,,,,,,,,,,,,,,,,,,,,,,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472056251,8,49,1,0,17,ahm0t06rup1bkd9z0mxl2lmph,1,34.8,46.6,2022-10-15T14:02:05.802Z,2022-10-18T04:49:17Z,,,,,,,,,,,,,,,,,,,,,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472056175,7,1,1,0,17,ahm0t06rup1bkd9z0mxl2lmph,0,31.2,61.7,2022-10-15T14:02:05.842Z,2022-10-18T04:49:28Z,3844394205,141,20.9,3844394199,155,,3844394211,1,,3853147635,178,,3844394209,213,5.7,3844394207,212,48.9,3844394201,56,Right,3844394203,140,69.6,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472056345,10,1,1,0,21,dv9l02o316cd9hbkxaho2u12f,1,26.5,76.9,2022-10-15T14:02:10.442Z,2022-10-18T04:49:37Z,3844395027,213,3.5,3844395021,212,21.9,3853147703,178,,3844395005,56,Back,3844395017,141,65.1,3844395007,140,7.1,3844395003,3,,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472056363,11,52,1,0,23,dv9l02o316cd9hbkxaho2u12f,1,7.3,61.4,2022-10-15T14:02:11.730Z,2022-10-18T04:49:43Z,3853147771,178,,3852149471,377,,,,,,,,,,,,,,,,,,,,3swij7ntrn9x9voc9clilgmvp,J. Blackman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472056775,12,80,1,0,37,dv9l02o316cd9hbkxaho2u12f,0,14.8,44.2,2022-10-15T14:02:26.324Z,2022-10-18T04:49:51Z,3853147865,178,,,,,,,,,,,,,,,,,,,,,,,3swij7ntrn9x9voc9clilgmvp,J. Blackman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472057103,13,1,1,0,40,dv9l02o316cd9hbkxaho2u12f,0,14.7,39.2,2022-10-15T14:02:29.323Z,2022-10-18T04:49:56Z,3844398771,1,,3844398759,155,,3853147933,178,,3844398765,141,16.1,3844398763,140,69.0,3844398767,212,59.1,3844398761,56,Right,3844398769,213,6.0,3swij7ntrn9x9voc9clilgmvp,J. Blackman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472057073,9,44,1,0,44,ahm0t06rup1bkd9z0mxl2lmph,1,33.2,82.6,2022-10-15T14:02:33.054Z,2022-10-18T09:23:58Z,3844399257,233,14,3844398639,285,,3844398637,56,Back,,,,,,,,,,,,,,,,cqfbp8me2n00cve66v797omvp,S. Findlay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472057151,14,44,1,0,44,dv9l02o316cd9hbkxaho2u12f,0,66.8,17.4,2022-10-15T14:02:33.055Z,2022-10-18T09:23:49Z,3844398995,286,,3844399415,233,9,3844398989,56,Right,,,,,,,,,,,,,,,,81d38h08s97e8kl7kxew6si5l,S. Nombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472057229,10,61,1,0,44,ahm0t06rup1bkd9z0mxl2lmph,1,33.2,84.1,2022-10-15T14:02:33.059Z,2022-10-18T08:18:17Z,3853228967,388,,3853361109,15,,3844399375,56,Back,,,,,,,,,,,,,,,,cqfbp8me2n00cve66v797omvp,S. Findlay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473528361,779,1,1,0,44,dv9l02o316cd9hbkxaho2u12f,0,63.7,23.6,2022-10-15T14:02:33.141Z,2022-10-18T08:16:49Z,3852150345,213,0.0,3852150335,168,,3852150343,212,4.2,3853148233,388,,3852150333,3,,3852150341,141,23.9,3852150339,140,67.7,3852150337,56,Center,81d38h08s97e8kl7kxew6si5l,S. Nombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472057285,11,1,1,0,46,ahm0t06rup1bkd9z0mxl2lmph,0,37.1,73.2,2022-10-15T14:02:34.872Z,2022-10-18T04:50:39Z,3844399659,212,7.0,3844399657,141,72.3,3844399651,157,,3844399653,56,Back,3844399663,1,,3844399655,140,43.7,3853148479,178,,3844399661,213,6.2,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472057335,15,1,1,0,48,dv9l02o316cd9hbkxaho2u12f,1,63.6,24.4,2022-10-15T14:02:37.523Z,2022-10-18T04:50:48Z,3844399897,3,,3844399901,56,Center,3853148597,388,,3844399917,212,10.7,3844399911,141,36.0,3844399921,213,0.8,3844399905,140,70.5,,,,ev42016zwnwiow3lbefukrbvt,R. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472057389,16,61,1,0,49,dv9l02o316cd9hbkxaho2u12f,1,59.3,30.1,2022-10-15T14:02:38.043Z,2022-10-18T04:51:13Z,3844400263,56,Center,3853148895,178,,,,,,,,,,,,,,,,,,,,a65axspsu3w38f0dob3aibk5x,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472057437,17,1,1,0,51,dv9l02o316cd9hbkxaho2u12f,1,69.4,29.5,2022-10-15T14:02:40.502Z,2022-10-18T04:51:25Z,3844400491,56,Center,3844400497,212,5.4,3844400499,213,4.8,3844400493,140,69.7,3844400495,141,21.5,3853149083,178,,,,,,,,81d38h08s97e8kl7kxew6si5l,S. Nombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472057497,18,1,1,0,53,dv9l02o316cd9hbkxaho2u12f,0,62,18.5,2022-10-15T14:02:42.322Z,2022-10-18T04:51:40Z,3853149269,178,,3844400803,140,68.4,3844400809,212,6.8,3844400805,141,17.4,3844400813,213,6.2,3844400801,56,Right,,,,,,,a65axspsu3w38f0dob3aibk5x,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472057585,12,8,1,0,54,ahm0t06rup1bkd9z0mxl2lmph,1,17.1,85.3,2022-10-15T14:02:42.913Z,2022-10-18T04:51:56Z,3852151145,384,,3844401169,56,Back,3853149505,178,,,,,,,,,,,,,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472057647,13,49,1,0,56,ahm0t06rup1bkd9z0mxl2lmph,1,25.3,69.7,2022-10-15T14:02:45.022Z,2022-10-18T04:52:06Z,,,,,,,,,,,,,,,,,,,,,,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472057811,15,4,1,0,57,ahm0t06rup1bkd9z0mxl2lmph,1,26.4,70,2022-10-15T14:02:46.131Z,2022-10-18T04:52:18Z,3844402313,56,Back,3844402331,285,,3844402321,152,,3844402515,233,19,3844402325,265,,3844402303,13,,,,,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472057831,19,4,1,0,57,dv9l02o316cd9hbkxaho2u12f,0,73.6,30,2022-10-15T14:02:46.132Z,2022-10-18T04:52:18Z,3844402425,152,,3844402555,233,15,3844402429,286,,3844402427,265,,3844402421,13,,3853149813,178,,3844402423,56,Center,,,,a65axspsu3w38f0dob3aibk5x,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472057725,14,43,1,1,0,ahm0t06rup1bkd9z0mxl2lmph,1,0,0,2022-10-15T14:02:49.032Z,2022-10-15T14:02:52Z,3844402699,144,42,,,,,,,,,,,,,,,,,,,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472058589,16,1,1,1,14,ahm0t06rup1bkd9z0mxl2lmph,1,25,69.7,2022-10-15T14:03:02.962Z,2022-10-18T04:52:29Z,3844406345,212,67.9,3852151329,155,,3844406335,56,Right,3844406343,141,5.9,3853149925,178,,3844406331,152,,3852151331,196,,3844406339,140,74.8,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,3844406347,213,5.6,3844406349,1,3844406327,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472058619,17,61,1,1,16,ahm0t06rup1bkd9z0mxl2lmph,1,74.8,5.9,2022-10-15T14:03:05.583Z,2022-10-18T04:52:37Z,3844406463,56,Right,3853150035,178,,3853150033,15,,,,,,,,,,,,,,,,,33ci88veciqvd4w5y145dyooa,K. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472058627,18,5,1,1,20,ahm0t06rup1bkd9z0mxl2lmph,0,95.2,-1.4,2022-10-15T14:03:09.234Z,2022-10-18T04:52:43Z,3844408429,233,20,3844406489,56,Right,3844406491,347,,,,,,,,,,,,,,,,,33ci88veciqvd4w5y145dyooa,K. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472058949,20,5,1,1,20,dv9l02o316cd9hbkxaho2u12f,1,4.8,101.4,2022-10-15T14:03:09.234Z,2022-10-18T04:52:43Z,3844408349,233,18,3844408267,56,Back,3844408269,347,,,,,,,,,,,,,,,,,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472059097,21,1,1,1,34,dv9l02o316cd9hbkxaho2u12f,0,3,100,2022-10-15T14:03:22.812Z,2022-10-18T04:52:50Z,3844408951,212,37.8,3844408953,213,6.2,3844408945,56,Back,3844408955,1,,3844408943,107,,3844408949,141,94.5,3844408947,140,38.8,,,,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472059187,19,1,1,1,36,ahm0t06rup1bkd9z0mxl2lmph,1,69.7,3.8,2022-10-15T14:03:24.625Z,2022-10-18T04:52:57Z,3844409465,141,30.7,3844409453,3,,3844409471,213,1.8,3844409457,56,Center,3844409461,140,65.8,3844409469,212,18.7,3853150295,388,,,,,33ci88veciqvd4w5y145dyooa,K. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472059195,20,61,1,1,37,ahm0t06rup1bkd9z0mxl2lmph,1,65.8,30.7,2022-10-15T14:03:26.564Z,2022-10-18T04:53:08Z,3853150437,15,,3853150439,178,,3844409507,56,Center,,,,,,,,,,,,,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472059325,22,1,1,1,40,dv9l02o316cd9hbkxaho2u12f,1,43.7,77.3,2022-10-15T14:03:29.003Z,2022-10-18T04:53:22Z,3844410273,213,4.5,3844410265,141,27.7,3853150633,178,,3844410259,155,,3844410277,1,,3844410261,56,Back,3844410269,212,34.8,3844410263,140,35.4,adfgsbp3tv9wgatujcr9mfuju,J. Stansfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472059405,23,1,1,1,44,dv9l02o316cd9hbkxaho2u12f,1,37.6,23.4,2022-10-15T14:03:33.522Z,2022-10-18T04:53:32Z,3844410679,212,11.2,3844410683,213,3.1,3844410673,141,24.7,3844410665,56,Back,3844410669,140,27.0,3853150785,178,,,,,,,,7qnu4sb2a2vj7nw8gkvv1pxw5,J. Caprice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472059441,24,1,1,1,45,dv9l02o316cd9hbkxaho2u12f,1,27.4,27.1,2022-10-15T14:03:34.162Z,2022-10-18T04:53:41Z,3844410873,140,33.4,3853150911,178,,3844410877,212,9.7,3844410871,56,Back,3844410881,213,0.9,3844410875,141,37.9,,,,,,,enfxh6b65c9hx1rs0scszi2y2,H. Kite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472059543,25,1,1,1,47,dv9l02o316cd9hbkxaho2u12f,0,33.4,37.9,2022-10-15T14:03:35.762Z,2022-10-18T04:53:50Z,3844411307,213,5.9,3844411287,56,Center,3844411303,212,23.7,3844411299,141,24.9,3853151039,178,,3844411295,140,54.3,,,,,,,3j78tgfptah530cydckvfsauh,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472059595,21,49,1,1,49,ahm0t06rup1bkd9z0mxl2lmph,1,39.5,78.8,2022-10-15T14:03:38.022Z,2022-10-18T04:54:04Z,,,,,,,,,,,,,,,,,,,,,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472059661,22,1,1,1,49,ahm0t06rup1bkd9z0mxl2lmph,1,39.5,78.8,2022-10-15T14:03:38.074Z,2022-10-18T04:54:12Z,3844411945,213,2.2,3844411937,56,Back,3853151319,178,,3844411941,141,92.3,3844411939,140,32.7,3844411943,212,11.6,,,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472059757,23,1,1,1,50,ahm0t06rup1bkd9z0mxl2lmph,1,32.7,92.3,2022-10-15T14:03:38.744Z,2022-10-18T04:54:20Z,3844412449,213,0.0,3844412431,56,Left,3844412441,141,93.2,3844412435,140,54.3,3844412445,212,22.7,3853151423,178,,,,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472059773,24,3,1,1,52,ahm0t06rup1bkd9z0mxl2lmph,0,58.8,90.3,2022-10-15T14:03:41.184Z,2022-10-18T04:54:29Z,3844412529,286,,3844412909,233,26,3853151503,178,,3852183139,464,,3844412527,56,Left,,,,,,,,,,8g19rw3eni5p8jt5v1j9skwdl,M. Browne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472059819,26,7,1,1,53,dv9l02o316cd9hbkxaho2u12f,0,41.2,9.7,2022-10-15T14:03:42.240Z,2022-10-18T04:54:43Z,3852183023,384,,3853151679,178,,3844412781,56,Back,3844412897,233,24,3844412783,285,,,,,,,,,,,enfxh6b65c9hx1rs0scszi2y2,H. Kite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
