id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/17/value,qualifier/19/value
2516985805,165,4,1,24,48,82kapkjwonlv9j1ui0ytv5sii,0,67.6,14.4,2023-03-07T20:11:03.013Z,2023-03-09T20:53:17Z,4084556951,178,,4081202477,152,,4081202481,265,,4081202561,286,,4081202557,233,273,4081202475,56,Right,4081202473,13,,,,,dovxfzsqb5e7by2q6kq0j2z1l,R. Pyke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516985821,274,1,1,24,57,5jjqm8h6qm1w4s5f93uubhdrj,1,33.4,89,2023-03-07T20:11:11.524Z,2023-03-09T20:53:25Z,4084556981,178,,4081202605,213,3.3,4081202603,212,8.2,4081202595,152,,4081202593,5,,4081202599,140,25.7,4081202601,141,87.1,4081202597,56,Back,9ofz3mgz4077lbkuba1l3kru1,N. Ogbeta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516985857,275,1,1,24,59,5jjqm8h6qm1w4s5f93uubhdrj,1,24.4,85.1,2023-03-07T20:11:13.507Z,2023-03-09T20:53:31Z,4081202839,141,57.9,4081202843,213,4.6,4081202837,140,22.7,4084557011,178,,4081202841,212,18.6,4081202835,56,Back,,,,,,,em0i6q0h6q80melaxwx2nvz3e,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516985911,276,1,1,25,3,5jjqm8h6qm1w4s5f93uubhdrj,1,21.7,40.4,2023-03-07T20:11:17.613Z,2023-03-09T20:53:34Z,4081203173,141,16.5,4081203175,212,16.9,4081203169,56,Back,4084557023,178,,4081203177,213,5.0,4081203171,140,26.2,,,,,,,6cfr9qa1khqzv5oxsi8d3ug9h,F. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516985941,277,1,1,25,7,5jjqm8h6qm1w4s5f93uubhdrj,1,27.3,11.1,2023-03-07T20:11:21.501Z,2023-03-09T20:53:38Z,4081203345,140,30.1,4081203343,56,Back,4084557043,178,,4081203351,213,1.4,4081203347,141,33.4,4081203349,212,15.4,,,,,,,93hm64q02lz37wj7xzbkv1m1h,N. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516985975,278,1,1,25,9,5jjqm8h6qm1w4s5f93uubhdrj,1,33,33.6,2023-03-07T20:11:23.667Z,2023-03-09T20:53:42Z,4081203537,141,44.2,4081203545,213,0.4,4084557053,178,,4081203533,140,49.8,4081203541,212,19.1,4081203529,56,Back,,,,,,,ewtroels9b5fc9hv9c2laj90q,H. Kyprianou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516985987,279,1,1,25,10,5jjqm8h6qm1w4s5f93uubhdrj,1,54.4,45.7,2023-03-07T20:11:24.733Z,2023-03-09T20:53:50Z,4081203627,141,30.4,4084557071,178,,4081203629,212,10.5,4081203625,140,55.7,4081203623,56,Center,4081203631,213,4.8,,,,,,,4y9ghbncgfgpv4qd604g8jw15,J. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516986011,280,1,1,25,14,5jjqm8h6qm1w4s5f93uubhdrj,1,57,28.2,2023-03-07T20:11:28.608Z,2023-03-09T20:54:02Z,4081203779,140,71.3,4081203787,213,5.8,4081203777,56,Right,4081203781,141,17.6,4084557107,178,,4081203785,212,16.7,,,,,,,czsjz7u9u01z5a4pyue7tu5wq,H. Burrows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516986033,281,1,1,25,17,5jjqm8h6qm1w4s5f93uubhdrj,1,71.6,16.2,2023-03-07T20:11:31.552Z,2023-03-09T20:54:06Z,4081203923,213,2.1,4081203917,140,66.8,4081203919,141,28.3,4084557117,178,,4081203921,212,9.6,4081203915,56,Center,,,,,,,kxfjnow9ky2mxefjujv392ol,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516986113,282,1,1,25,19,5jjqm8h6qm1w4s5f93uubhdrj,1,68,32.2,2023-03-07T20:11:33.702Z,2023-03-09T20:54:09Z,4084557127,178,,4081204345,141,83.6,4081204343,140,78.0,4081204351,1,,4081204347,212,36.5,4081204341,56,Left,4081204349,213,1.3,,,,czsjz7u9u01z5a4pyue7tu5wq,H. Burrows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516986137,283,1,1,25,25,5jjqm8h6qm1w4s5f93uubhdrj,1,86.5,72.4,2023-03-07T20:11:39.925Z,2023-03-09T20:55:22Z,4081205163,154,,4081204465,140,94.4,4081204463,56,Center,4084557141,178,,4081204471,213,5.2,4081205161,210,15,4081204461,155,,4081204467,141,50.7,6ictgtdi9ogl7n8dqh4dm1fxl,E. Mason-Clark,4081204469,212,16.9,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516986139,284,15,1,25,27,5jjqm8h6qm1w4s5f93uubhdrj,1,92.6,51.1,2023-03-07T20:11:41.332Z,2023-03-09T20:55:23Z,4081205197,230,98.9,4081205179,154,,4081205181,55,283,4081205019,233,166,4081205195,147,50.5,4081204995,15,,4081205191,100,,4084557325,178,,4y9ghbncgfgpv4qd604g8jw15,J. Taylor,4081205187,103,19,4081205193,146,94.7,,4081205185,102,4081204999,328,,4081204479,22,49.2,,4081205001,82,,,4081205177,29,,4081205199,231,50.5,4081204481,17,,4081205175,78,4081204483,56,Center,4081205189,214,,
2516986147,166,10,1,25,27,82kapkjwonlv9j1ui0ytv5sii,1,5.6,53.7,2023-03-07T20:11:41.458Z,2023-03-09T20:55:32Z,4081214565,233,284,4084557345,388,,4081204539,56,Back,4081214525,94,,,,,,,,,,,,,,diw7je3i5mkvwf0kj898yi0gl,T. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516986181,285,15,1,25,28,5jjqm8h6qm1w4s5f93uubhdrj,1,90.2,46.8,2023-03-07T20:11:42.621Z,2023-03-09T20:55:36Z,4081213549,458,,4081205577,147,49.5,4081205291,72,,4081205569,102,50.1,4081205575,146,98.8,4081204723,22,,4081205571,103,5.7,4084557359,178,,kxfjnow9ky2mxefjujv392ol,J. Ward,4081204727,56,Center,4081213557,233,167,,4081204725,17,4081205559,78,,4081213547,328,,,4081205583,230,99.8,,4081205587,231,50.4,,,,,,,,,,,,,,,
2516986195,167,10,1,25,28,82kapkjwonlv9j1ui0ytv5sii,1,4.7,50.6,2023-03-07T20:11:43.093Z,2023-03-09T20:55:42Z,4084061981,376,,4081204809,182,,4081204807,178,,4081213287,174,,4081213587,233,285,4081204811,56,Back,,,,,,,ezg39hlg3h14utboy2h3lijmd,M. Maroši,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516986225,168,12,1,25,29,82kapkjwonlv9j1ui0ytv5sii,1,6.5,59.4,2023-03-07T20:11:44.141Z,2023-03-09T20:55:47Z,4084557407,178,,4081204975,213,1.6,4081204961,141,100.0,4081204967,212,28.1,4081205025,167,,4081204953,56,Back,4081204955,140,5.1,,,,dbe9gwg6ggyqh9fvdruelz8wl,T. Flanagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516986231,169,5,1,25,31,82kapkjwonlv9j1ui0ytv5sii,0,6.4,101,2023-03-07T20:11:45.918Z,2023-03-09T20:55:53Z,4081205003,56,Back,4081205997,233,286,4081206189,347,,,,,,,,,,,,,,,,,dbe9gwg6ggyqh9fvdruelz8wl,T. Flanagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516986223,286,5,1,25,31,5jjqm8h6qm1w4s5f93uubhdrj,1,93.6,-1,2023-03-07T20:11:45.918Z,2023-03-09T20:55:53Z,4081206211,347,,4081205985,233,169,4081204945,56,Right,,,,,,,,,,,,,,,,kxfjnow9ky2mxefjujv392ol,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516986359,287,1,1,25,43,5jjqm8h6qm1w4s5f93uubhdrj,1,90.3,0,2023-03-07T20:11:58.137Z,2023-03-09T20:55:58Z,4081205795,213,2.4,4081205793,212,11.2,4081205785,140,82.2,4081205773,107,,4081205779,56,Right,4081205791,141,9.1,,,,,,,93hm64q02lz37wj7xzbkv1m1h,N. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516986371,288,1,1,25,44,5jjqm8h6qm1w4s5f93uubhdrj,1,81.2,7.4,2023-03-07T20:11:59.115Z,2023-03-09T20:56:01Z,4081205857,56,Right,4081205859,140,88.6,4081205861,141,2.5,4084557451,178,,4081205865,213,5.9,4081205863,212,8.5,,,,,,,kxfjnow9ky2mxefjujv392ol,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516986409,289,1,1,25,45,5jjqm8h6qm1w4s5f93uubhdrj,1,88.4,4.1,2023-03-07T20:11:59.953Z,2023-03-09T20:56:04Z,4084557461,178,,4081206063,141,10.4,4081206065,212,7.4,4081206061,140,82.6,4081206067,213,2.5,4081206059,56,Right,,,,,,,93hm64q02lz37wj7xzbkv1m1h,N. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516986421,290,1,1,25,47,5jjqm8h6qm1w4s5f93uubhdrj,1,81.6,12.3,2023-03-07T20:12:01.928Z,2023-03-09T20:56:09Z,4084557475,178,,4081206169,140,67.5,4081206173,212,18.7,4081206175,213,2.5,4081206167,56,Center,4081206171,141,29.2,,,,,,,kxfjnow9ky2mxefjujv392ol,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516986463,291,1,1,25,50,5jjqm8h6qm1w4s5f93uubhdrj,1,61.9,36,2023-03-07T20:12:04.846Z,2023-03-09T20:56:12Z,4081206397,141,69.3,4081206401,213,1.4,4081206399,212,22.8,4081206395,140,64.7,4081206393,56,Center,4084557489,178,,,,,,,,ewtroels9b5fc9hv9c2laj90q,H. Kyprianou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516986519,292,1,1,25,52,5jjqm8h6qm1w4s5f93uubhdrj,1,67.7,80.2,2023-03-07T20:12:07.120Z,2023-03-09T20:56:16Z,4081206725,56,Left,4084557495,178,,4081206731,212,11.3,4081206727,140,74.7,4081206733,213,0.9,4081206729,141,92.9,,,,,,,9ofz3mgz4077lbkuba1l3kru1,N. Ogbeta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516986525,293,1,1,25,58,5jjqm8h6qm1w4s5f93uubhdrj,0,86.8,93,2023-03-07T20:12:12.558Z,2023-03-09T20:56:24Z,4081206779,213,4.7,4081206771,56,Center,4081206777,212,18.3,4084557517,178,,4081206775,141,66.1,4081206773,140,86.9,,,,,,,6ictgtdi9ogl7n8dqh4dm1fxl,E. Mason-Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516986531,170,49,1,25,59,82kapkjwonlv9j1ui0ytv5sii,1,20.1,35.1,2023-03-07T20:12:13.770Z,2023-03-09T20:56:29Z,,,,,,,,,,,,,,,,,,,,,,,,,7joniozhpy10veujjibxmbu2,T. Bayliss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516986557,171,1,1,25,59,82kapkjwonlv9j1ui0ytv5sii,1,20.1,35.1,2023-03-07T20:12:13.868Z,2023-03-09T20:56:31Z,4081206941,141,29.4,4081206943,212,14.2,4081206945,213,3.4,4084557539,178,,4081206937,56,Back,4081206939,140,7.1,,,,,,,7joniozhpy10veujjibxmbu2,T. Bayliss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516986577,172,1,1,26,2,82kapkjwonlv9j1ui0ytv5sii,1,6.2,29.1,2023-03-07T20:12:16.808Z,2023-03-09T20:56:37Z,4081207059,141,40.1,4081207067,213,2.0,4081207057,140,3.1,4084557575,178,,4081207063,212,8.2,4081207055,56,Back,,,,,,,ap3mja91coq7mbr6xkqvbss7p,C. Winchester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516986613,173,1,1,26,3,82kapkjwonlv9j1ui0ytv5sii,0,3.1,40.1,2023-03-07T20:12:17.813Z,2023-03-09T20:56:43Z,4081207277,213,5.7,4081207499,157,,4081207271,140,40.7,4081207275,212,48.8,4081207273,141,0.0,4081207501,1,,4081207269,56,Back,4084557587,178,,ezg39hlg3h14utboy2h3lijmd,M. Maroši,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516986623,174,5,1,26,7,82kapkjwonlv9j1ui0ytv5sii,0,39.8,-1.6,2023-03-07T20:12:21.582Z,2023-03-09T20:56:51Z,4081207327,347,,4081207325,56,Back,4081207853,233,294,,,,,,,,,,,,,,,,ezg39hlg3h14utboy2h3lijmd,M. Maroši,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516986703,294,5,1,26,7,5jjqm8h6qm1w4s5f93uubhdrj,1,60.2,101.6,2023-03-07T20:12:21.582Z,2023-03-09T20:56:51Z,4081207811,347,,4081207809,56,Left,4081207829,233,174,,,,,,,,,,,,,,,,6ictgtdi9ogl7n8dqh4dm1fxl,E. Mason-Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516986761,295,1,1,26,13,5jjqm8h6qm1w4s5f93uubhdrj,1,61,100,2023-03-07T20:12:27.329Z,2023-03-09T20:56:55Z,4081208099,140,30.3,4081208107,1,,4081208101,141,81.5,4081208097,56,Back,4081208095,107,,4081208103,212,34.9,4081208105,213,3.5,,,,em0i6q0h6q80melaxwx2nvz3e,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516986781,296,1,1,26,17,5jjqm8h6qm1w4s5f93uubhdrj,1,29,82.3,2023-03-07T20:12:31.571Z,2023-03-09T20:57:00Z,4084557623,178,,4081208243,140,30.0,4081208245,141,60.0,4081208249,213,4.8,4081208241,56,Back,4081208247,212,15.2,,,,,,,4s848k6xkf7jqp11jkoit2a51,W. Norris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516986907,297,1,1,26,24,5jjqm8h6qm1w4s5f93uubhdrj,1,55.9,26.1,2023-03-07T20:12:38.691Z,2023-03-09T20:57:04Z,4081208881,141,9.7,4081208877,56,Right,4081208879,140,71.0,4081208883,212,19.4,4081208885,213,5.7,4084557629,178,,,,,,,,6cfr9qa1khqzv5oxsi8d3ug9h,F. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516986935,298,1,1,26,27,5jjqm8h6qm1w4s5f93uubhdrj,1,70.7,5.6,2023-03-07T20:12:41.523Z,2023-03-09T20:57:09Z,4081209039,141,12.5,4081209037,140,70.5,4081209043,213,1.6,4084557655,178,,4081209035,56,Right,4081209041,212,4.7,,,,,,,kxfjnow9ky2mxefjujv392ol,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516986963,299,1,1,26,29,5jjqm8h6qm1w4s5f93uubhdrj,0,69.2,22.4,2023-03-07T20:12:43.980Z,2023-03-09T20:57:14Z,4081209209,141,34.9,4081209211,212,10.0,4081209207,140,74.3,4084557675,178,,4081209213,213,1.0,4081209205,56,Center,,,,,,,93hm64q02lz37wj7xzbkv1m1h,N. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517626325,787,67,1,26,30,82kapkjwonlv9j1ui0ytv5sii,1,23.1,66.6,2023-03-07T20:12:44.960Z,2023-03-10T12:25:34Z,4084602869,233,1276,,,,,,,,,,,,,,,,,,,,,,dbe9gwg6ggyqh9fvdruelz8wl,T. Flanagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517626323,1276,67,1,26,30,5jjqm8h6qm1w4s5f93uubhdrj,0,76.9,33.4,2023-03-07T20:12:44.961Z,2023-03-09T21:31:22Z,4084602885,233,787,,,,,,,,,,,,,,,,,,,,,,4y9ghbncgfgpv4qd604g8jw15,J. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516986969,175,8,1,26,30,82kapkjwonlv9j1ui0ytv5sii,1,23.2,71.1,2023-03-07T20:12:44.969Z,2023-03-10T12:25:35Z,4081209239,56,Back,4084066225,384,,4084557699,178,,,,,,,,,,,,,,,,,dbe9gwg6ggyqh9fvdruelz8wl,T. Flanagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516986993,176,49,1,26,32,82kapkjwonlv9j1ui0ytv5sii,1,28,77.5,2023-03-07T20:12:46.986Z,2023-03-09T21:31:47Z,,,,,,,,,,,,,,,,,,,,,,,,,ap3mja91coq7mbr6xkqvbss7p,C. Winchester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516987027,177,1,1,26,33,82kapkjwonlv9j1ui0ytv5sii,1,28,77.5,2023-03-07T20:12:47.966Z,2023-03-09T20:57:31Z,4081209557,140,35.2,4081209559,141,92.3,4081209561,212,12.6,4081209555,56,Back,4084557741,178,,4081209563,213,0.9,,,,,,,ap3mja91coq7mbr6xkqvbss7p,C. Winchester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516987035,178,1,1,26,35,82kapkjwonlv9j1ui0ytv5sii,0,34.3,89,2023-03-07T20:12:49.684Z,2023-03-09T20:57:37Z,4081209605,212,3.2,4084168263,233,300,4081209607,213,6.3,4081209599,56,Back,4081209603,141,88.9,4084066467,236,,4084557755,178,,4081209601,140,37.3,cmq9t6wadet4rrj3cvkjst7ca,C. Saydee,4084066469,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516987039,300,74,1,26,35,5jjqm8h6qm1w4s5f93uubhdrj,1,55.2,14.3,2023-03-07T20:12:49.880Z,2023-03-09T20:57:41Z,4081209621,56,Right,4084066417,285,,4084168281,233,178,4084557763,178,,,,,,,,,,,,,,6cfr9qa1khqzv5oxsi8d3ug9h,F. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516987051,301,49,1,26,37,5jjqm8h6qm1w4s5f93uubhdrj,1,56.1,20.7,2023-03-07T20:12:51.308Z,2023-03-09T20:57:47Z,,,,,,,,,,,,,,,,,,,,,,,,,6cfr9qa1khqzv5oxsi8d3ug9h,F. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516987083,302,1,1,26,38,5jjqm8h6qm1w4s5f93uubhdrj,1,56.1,20.7,2023-03-07T20:12:52.360Z,2023-03-09T20:57:52Z,4084557805,178,,4081209907,212,6.7,4081209901,56,Center,4081209911,213,1.7,4081209905,141,30.4,4081209903,140,55.2,,,,,,,6cfr9qa1khqzv5oxsi8d3ug9h,F. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516987095,179,43,1,26,38,82kapkjwonlv9j1ui0ytv5sii,1,0,0,2023-03-07T20:12:52.813Z,2023-03-09T15:40:00Z,4081209985,285,0,4081210089,233,302,4081209983,56,Back,4084066607,144,74,,,,,,,,,,,,,cmq9t6wadet4rrj3cvkjst7ca,C. Saydee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516987129,303,4,1,26,40,5jjqm8h6qm1w4s5f93uubhdrj,1,59.3,28.4,2023-03-07T20:12:54.335Z,2023-03-09T20:58:00Z,4081210241,56,Center,4081210291,233,180,4081210247,286,,4081210245,265,,4081210243,152,,4081210239,13,,,,,,,,93hm64q02lz37wj7xzbkv1m1h,N. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516987133,180,4,1,26,40,82kapkjwonlv9j1ui0ytv5sii,0,40.7,71.6,2023-03-07T20:12:54.336Z,2023-03-09T20:57:59Z,4081210257,56,Back,4081210259,152,,4084557841,178,,4081210261,265,,4081210299,233,303,4081210255,13,,4081210263,285,,,,,cmq9t6wadet4rrj3cvkjst7ca,C. Saydee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516987379,304,1,1,26,56,5jjqm8h6qm1w4s5f93uubhdrj,1,53.3,40.6,2023-03-07T20:13:10.789Z,2023-03-09T20:58:05Z,4081211595,141,58.7,4081211593,140,53.5,4081211599,213,1.6,4081211587,5,,4081211597,212,12.3,4084557853,178,,4081211589,152,,4081211591,56,Center,ewtroels9b5fc9hv9c2laj90q,H. Kyprianou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516987399,305,1,1,27,2,5jjqm8h6qm1w4s5f93uubhdrj,1,61,79.9,2023-03-07T20:13:16.513Z,2023-03-09T20:58:11Z,4081211713,56,Left,4081211721,141,94.7,4084557869,178,,4081211717,140,77.1,4081211725,213,0.5,4081211723,212,19.7,,,,,,,czsjz7u9u01z5a4pyue7tu5wq,H. Burrows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516987411,306,1,1,27,4,5jjqm8h6qm1w4s5f93uubhdrj,0,81.1,94.8,2023-03-07T20:13:19.045Z,2023-03-09T20:58:14Z,4081211805,212,31.9,4081211807,213,5.0,4084557877,178,,4081211803,141,50.0,4081211795,2,,4084067061,224,,4081211797,155,,4081211801,140,90.2,9ofz3mgz4077lbkuba1l3kru1,N. Ogbeta,4081211799,56,Center,4084067063,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516987419,181,12,1,27,6,82kapkjwonlv9j1ui0ytv5sii,1,9.5,54.5,2023-03-07T20:13:20.297Z,2023-03-09T20:58:22Z,4081212021,15,,4081211851,140,0.0,4081211857,213,4.2,4084557929,178,,4081211855,212,25.0,4081211887,167,,4081211853,141,21.9,4081211849,56,Back,1tkhk7k78uqvkegtn5i9r132t,C. Dunkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516987421,182,6,1,27,7,82kapkjwonlv9j1ui0ytv5sii,0,0,19.9,2023-03-07T20:13:21.776Z,2023-03-09T20:58:28Z,4081212003,233,307,4081211865,73,,4081211863,56,Back,,,,,,,,,,,,,,,,1tkhk7k78uqvkegtn5i9r132t,C. Dunkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516987437,307,6,1,27,7,5jjqm8h6qm1w4s5f93uubhdrj,1,100,80.1,2023-03-07T20:13:21.776Z,2023-03-09T20:58:27Z,4081211975,233,182,4081211965,56,Left,4081211967,73,,,,,,,,,,,,,,,,,9ofz3mgz4077lbkuba1l3kru1,N. Ogbeta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516988107,308,1,1,27,45,5jjqm8h6qm1w4s5f93uubhdrj,0,99.5,99.5,2023-03-07T20:13:59.465Z,2023-03-09T20:58:32Z,4081215479,2,,4084558009,178,,4081215497,1,,4081215481,6,,4081215495,213,4.7,4081215483,155,,4084067279,20,,4081215489,140,100.0,kxfjnow9ky2mxefjujv392ol,J. Ward,4081215491,141,49.9,4081215487,56,Center,,4081215493,212,4081215485,223,,,,33.7,,,,,,,,,,,,,,,,,,,,,,,
2516988201,310,81,1,27,46,5jjqm8h6qm1w4s5f93uubhdrj,0,99.6,49.9,2023-03-07T20:14:01.226Z,2023-03-09T20:58:53Z,4081216039,138,,4081216041,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516988019,183,5,1,27,47,82kapkjwonlv9j1ui0ytv5sii,1,-0.6,52.4,2023-03-07T20:14:02.117Z,2023-03-09T20:59:00Z,4081215023,56,Back,4081215025,346,,4081215561,233,309,,,,,,,,,,,,,,,,ezg39hlg3h14utboy2h3lijmd,M. Maroši,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516988111,309,5,1,27,47,5jjqm8h6qm1w4s5f93uubhdrj,0,100.6,47.6,2023-03-07T20:14:02.117Z,2023-03-09T20:58:59Z,4081215573,233,183,4081215515,346,,4081215513,56,Center,,,,,,,,,,,,,,,,kxfjnow9ky2mxefjujv392ol,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516988423,184,1,1,28,17,82kapkjwonlv9j1ui0ytv5sii,0,5.7,42.2,2023-03-07T20:14:31.985Z,2023-03-09T20:59:05Z,4081217253,124,,4081217271,74,,4081217263,141,23.0,4081217265,212,58.8,4081217257,56,Center,4081217269,1,,4081217261,140,60.3,4081217267,213,6.1,ezg39hlg3h14utboy2h3lijmd,M. Maroši,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516988433,311,1,1,28,21,5jjqm8h6qm1w4s5f93uubhdrj,0,32.6,81.5,2023-03-07T20:14:35.419Z,2023-03-09T20:59:11Z,4084558127,388,,4081217347,140,56.5,4081217353,213,6.1,4081217349,141,73.3,4081217345,56,Center,4081217343,3,,4081217351,212,25.7,,,,ewtroels9b5fc9hv9c2laj90q,H. Kyprianou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516988461,185,1,1,28,22,82kapkjwonlv9j1ui0ytv5sii,1,37,34.3,2023-03-07T20:14:36.845Z,2023-03-09T20:59:19Z,4081217537,140,62.7,4081217545,1,,4081217543,213,6.2,4081217539,141,31.9,4081217533,157,,4081217535,56,Center,4081217541,212,27.0,4084558167,178,,1tkhk7k78uqvkegtn5i9r132t,C. Dunkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517004961,331,44,1,28,25,82kapkjwonlv9j1ui0ytv5sii,1,63,38,2023-03-07T20:14:39.714Z,2023-03-10T12:25:35Z,4081306569,233,499,4081306545,286,,4081306543,56,Center,,,,,,,,,,,,,,,,7joniozhpy10veujjibxmbu2,T. Bayliss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517004797,499,44,1,28,25,5jjqm8h6qm1w4s5f93uubhdrj,0,37,62,2023-03-07T20:14:39.715Z,2023-03-09T20:59:33Z,4081305729,285,,4081305727,56,Back,4081306581,233,331,,,,,,,,,,,,,,,,ewtroels9b5fc9hv9c2laj90q,H. Kyprianou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
