id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value
2531728319,4,5,1,0,8,3ptd7zlc5isrongig0wij2id4,1,36,-1.6,2023-04-10T14:01:51.165Z,2023-04-12T21:07:20Z,4180146393,347,,4180146391,56,Back,4180146421,233,6,,,,,,,,,,,,,,,,1la1hsnuheliwojwmcbxroy96,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531728145,6,5,1,0,8,8w89tsles26jm12aoelwvlttt,0,64,101.6,2023-04-10T14:01:51.165Z,2023-04-12T21:07:20Z,4180145619,347,,4180146495,233,4,4180145617,56,Left,,,,,,,,,,,,,,,,8uch2zjj8vxmfi2l544j5ipxx,J. McEachran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531728567,5,1,1,0,22,3ptd7zlc5isrongig0wij2id4,0,36.9,0,2023-04-10T14:02:04.884Z,2023-04-12T21:07:23Z,4180147535,140,64.2,4180147541,213,0.2,4180147533,56,Right,4180147543,1,,4180147531,107,,4180147537,141,7.7,4180147539,212,29.4,,,,akatb6qaa078a72zvl8gapoiy,J. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531728611,6,44,1,0,23,3ptd7zlc5isrongig0wij2id4,1,59.8,5.9,2023-04-10T14:02:06.331Z,2023-04-12T22:57:06Z,4180148217,233,7,4180147747,56,Right,4180147749,286,,,,,,,,,,,,,,,,,a64e8yqggr7fmtdlyr9v80yxh,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531728671,7,44,1,0,23,8w89tsles26jm12aoelwvlttt,0,40.2,94.1,2023-04-10T14:02:06.332Z,2023-04-12T21:07:25Z,4180148041,56,Back,4180148129,233,6,4180148043,285,,,,,,,,,,,,,,,,,9r28zj6fz3z8dzojktwambsut,Z. Jules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532252523,964,1,1,0,23,3ptd7zlc5isrongig0wij2id4,0,55.6,4,2023-04-10T14:02:06.462Z,2023-04-12T22:57:07Z,4182961105,141,8.7,4185069269,388,,4182961101,56,Right,4182961107,212,6.7,4182961099,168,,4182961097,3,,4182961109,213,0.5,4182961103,140,61.2,a64e8yqggr7fmtdlyr9v80yxh,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531728685,8,61,1,0,23,8w89tsles26jm12aoelwvlttt,1,42.7,97.9,2023-04-10T14:02:06.506Z,2023-04-12T21:07:35Z,4185069413,15,,4185069415,388,,4180148095,56,Back,,,,,,,,,,,,,,,,9r28zj6fz3z8dzojktwambsut,Z. Jules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531728959,7,5,1,0,27,3ptd7zlc5isrongig0wij2id4,1,61.4,-1.2,2023-04-10T14:02:09.988Z,2023-04-12T21:07:36Z,4180149417,56,Right,4180149479,233,9,4180149419,347,,,,,,,,,,,,,,,,,a64e8yqggr7fmtdlyr9v80yxh,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531728731,9,5,1,0,27,8w89tsles26jm12aoelwvlttt,0,38.6,101.2,2023-04-10T14:02:09.988Z,2023-04-12T21:07:36Z,4180148317,56,Back,4180149505,233,7,4180148319,347,,,,,,,,,,,,,,,,,9r28zj6fz3z8dzojktwambsut,Z. Jules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531728995,8,1,1,0,38,3ptd7zlc5isrongig0wij2id4,1,58.8,0,2023-04-10T14:02:21.523Z,2023-04-12T21:07:42Z,4180149629,141,12.0,4180149627,140,62.6,4180149631,212,10.3,4180149633,213,1.2,4180149625,56,Right,4180149623,107,,,,,,,,akatb6qaa078a72zvl8gapoiy,J. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531729049,9,1,1,0,39,3ptd7zlc5isrongig0wij2id4,1,65.3,14.9,2023-04-10T14:02:22.374Z,2023-04-12T21:07:48Z,4180149881,212,8.7,4180149875,56,Right,4185069713,178,,4180149879,141,4.1,4180149883,213,4.1,4182967999,156,,4180149877,140,60.8,,,,1la1hsnuheliwojwmcbxroy96,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531729175,10,1,1,0,41,3ptd7zlc5isrongig0wij2id4,1,59.6,4.4,2023-04-10T14:02:24.406Z,2023-04-12T21:07:51Z,4180150493,140,39.0,4185069759,178,,4180150495,141,9.2,4180150499,213,3.0,4180150497,212,21.9,4180150491,56,Back,,,,,,,akatb6qaa078a72zvl8gapoiy,J. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531729299,11,1,1,0,45,3ptd7zlc5isrongig0wij2id4,0,41.2,24.3,2023-04-10T14:02:28.766Z,2023-04-12T21:07:54Z,4180151109,140,85.5,4180151123,1,,4180151119,213,6.0,4180151103,155,,4180151113,141,7.0,4180151115,212,48.0,4180151105,56,Right,4185069809,178,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531729363,10,43,1,0,49,8w89tsles26jm12aoelwvlttt,1,0,0,2023-04-10T14:02:32.403Z,2023-04-11T13:26:30Z,4182971967,144,49,,,,,,,,,,,,,,,,,,,,,,9r28zj6fz3z8dzojktwambsut,Z. Jules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531729385,11,12,1,0,50,8w89tsles26jm12aoelwvlttt,1,7.6,94.7,2023-04-10T14:02:32.864Z,2023-04-12T21:07:57Z,4180151513,140,6.8,4180151521,213,1.7,4185069883,388,,4180151519,212,5.0,4180151615,167,,4180151509,56,Back,4180151517,141,100.0,4180151553,15,,9r28zj6fz3z8dzojktwambsut,Z. Jules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531729405,12,5,1,0,51,8w89tsles26jm12aoelwvlttt,0,11.7,101.7,2023-04-10T14:02:34.428Z,2023-04-12T21:07:59Z,4180154749,233,12,4180151609,56,Back,4180151611,347,,,,,,,,,,,,,,,,,9r28zj6fz3z8dzojktwambsut,Z. Jules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531729993,12,5,1,0,51,3ptd7zlc5isrongig0wij2id4,1,88.3,-1.7,2023-04-10T14:02:34.428Z,2023-04-12T21:07:59Z,4180154639,233,12,4180154619,347,,4180154617,56,Right,,,,,,,,,,,,,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531730037,13,1,1,1,13,3ptd7zlc5isrongig0wij2id4,1,83.4,0,2023-04-10T14:02:56.278Z,2023-04-12T21:08:03Z,4180154795,56,Right,4180154793,107,,4180154803,213,2.0,4180154801,212,9.5,4180154797,140,79.3,4180154799,141,11.0,,,,,,,akatb6qaa078a72zvl8gapoiy,J. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531730071,14,1,1,1,14,3ptd7zlc5isrongig0wij2id4,1,79.3,11,2023-04-10T14:02:56.954Z,2023-04-12T21:08:08Z,4180154951,56,Right,4180154957,212,7.9,4180154959,213,6.0,4185070099,178,,4180154955,141,7.7,4180154953,140,86.5,,,,,,,f2d0i9t2qeyppfqrdv6xzc3px,D. McGoldrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531730101,15,1,1,1,15,3ptd7zlc5isrongig0wij2id4,1,85.3,7.7,2023-04-10T14:02:58.191Z,2023-04-12T21:08:11Z,4180155113,213,3.2,4180155105,56,Right,4185070165,178,,4180155107,140,77.5,4180155109,141,6.4,4180155111,212,8.2,,,,,,,akatb6qaa078a72zvl8gapoiy,J. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531730159,16,1,1,1,16,3ptd7zlc5isrongig0wij2id4,1,77.5,6.4,2023-04-10T14:02:59.429Z,2023-04-12T21:08:14Z,4180155437,56,Right,4185070281,178,,4180155445,213,2.3,4180155439,140,71.9,4180155443,212,9.4,4180155441,141,17.1,,,,,,,f2d0i9t2qeyppfqrdv6xzc3px,D. McGoldrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531730249,17,1,1,1,19,3ptd7zlc5isrongig0wij2id4,0,79.2,17.4,2023-04-10T14:03:02.421Z,2023-04-12T21:08:18Z,4180155941,213,5.9,4180155933,56,Right,4185070367,178,,4180155935,140,88.0,4180155939,212,9.8,4180155937,141,12.6,4180155931,155,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531730241,13,1,1,1,20,8w89tsles26jm12aoelwvlttt,0,22,87.4,2023-04-10T14:03:03.352Z,2023-04-12T21:08:23Z,4180155899,213,4.8,4180155891,141,79.4,4180155887,56,Back,4180155889,140,22.4,4180155885,3,,4180155895,212,5.5,4185070489,388,,,,,299g43uwcj4dblia1bihagmol,N. Holland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532650819,795,83,1,1,24,8w89tsles26jm12aoelwvlttt,1,19.9,81,2023-04-10T14:03:06.935Z,2023-04-12T21:40:21Z,4185082771,399,27436,,,,,,,,,,,,,,,,,,,,,,8uch2zjj8vxmfi2l544j5ipxx,J. McEachran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531730307,18,61,1,1,24,3ptd7zlc5isrongig0wij2id4,0,80.9,20.7,2023-04-10T14:03:06.951Z,2023-04-12T21:08:41Z,4185070597,178,,4180156247,56,Right,,,,,,,,,,,,,,,,,,,f2d0i9t2qeyppfqrdv6xzc3px,D. McGoldrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531730479,19,1,1,1,25,3ptd7zlc5isrongig0wij2id4,1,88.9,33.3,2023-04-10T14:03:07.990Z,2023-04-12T21:08:45Z,4180157121,141,42.5,4180157117,56,Center,4180157123,212,6.6,4180157119,140,86.9,4185070831,178,,4180157125,213,1.9,,,,,,,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531730483,20,50,1,1,25,3ptd7zlc5isrongig0wij2id4,1,87.2,47.9,2023-04-10T14:03:08.766Z,2023-04-12T21:08:50Z,4180157315,233,14,4180157155,286,,4180157151,56,Center,,,,,,,,,,,,,,,,f2d0i9t2qeyppfqrdv6xzc3px,D. McGoldrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531730495,14,7,1,1,26,8w89tsles26jm12aoelwvlttt,0,12.8,52.1,2023-04-10T14:03:09.339Z,2023-04-12T21:08:54Z,4180157213,285,,4185071017,178,,4180157263,233,20,4182973295,385,,4180157211,56,Back,,,,,,,,,,53y4n4h9zi3d1l1f9jb9ytxhx,A. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531732179,32,61,1,1,26,3ptd7zlc5isrongig0wij2id4,1,85.8,49.7,2023-04-10T14:03:09.549Z,2023-04-12T21:09:09Z,4180166083,56,Center,4185071119,178,,,,,,,,,,,,,,,,,,,,f2d0i9t2qeyppfqrdv6xzc3px,D. McGoldrick,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531730527,21,14,1,1,27,3ptd7zlc5isrongig0wij2id4,1,89.3,58.8,2023-04-10T14:03:10.277Z,2023-04-12T21:09:14Z,4180159095,20,,4180210873,231,50.2,4185071195,178,,4180157413,17,,4180157411,22,,4180210869,328,,4180210867,103,10.8,4180210857,75,,a64e8yqggr7fmtdlyr9v80yxh,J. Collins,,4180210861,55,32,4180210859,29,4180210871,230,99.3,4180157415,56,Center,4180210865,102,44.6,,,,,,,,,,,,,,,,,,,
2531730519,15,49,1,1,29,8w89tsles26jm12aoelwvlttt,1,13.5,55.4,2023-04-10T14:03:12.036Z,2023-04-12T21:09:20Z,,,,,,,,,,,,,,,,,,,,,,,,,5obqs1ezswoc3ns0c9k4qai8l,D. Lewington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531730637,16,1,1,1,29,8w89tsles26jm12aoelwvlttt,1,13.5,55.4,2023-04-10T14:03:12.797Z,2023-04-12T21:09:23Z,4180158001,141,84.1,4180158009,213,1.0,4180158005,212,23.6,4180157999,140,26.2,4180157997,56,Back,4185071283,178,,,,,,,,5obqs1ezswoc3ns0c9k4qai8l,D. Lewington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531730685,17,1,1,1,33,8w89tsles26jm12aoelwvlttt,1,14.1,88.9,2023-04-10T14:03:16.546Z,2023-04-12T21:09:26Z,4180158313,56,Back,4185071367,178,,4180158321,213,2.9,4180158315,140,2.6,4180158319,212,12.4,4180158317,141,93.0,,,,,,,299g43uwcj4dblia1bihagmol,N. Holland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531730697,18,1,1,1,35,8w89tsles26jm12aoelwvlttt,0,2.6,93,2023-04-10T14:03:18.194Z,2023-04-12T21:09:30Z,4180158365,56,Back,4180158373,213,0.2,4185071423,178,,4180158371,212,22.4,4182974529,157,,4180158369,141,100.0,4180158367,140,23.3,4182974531,1,,5obqs1ezswoc3ns0c9k4qai8l,D. Lewington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531730707,19,5,1,1,37,8w89tsles26jm12aoelwvlttt,0,22.8,101.2,2023-04-10T14:03:19.990Z,2023-04-12T21:09:33Z,4180158423,56,Back,4180159225,233,22,4180158425,347,,,,,,,,,,,,,,,,,5obqs1ezswoc3ns0c9k4qai8l,D. Lewington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531730835,22,5,1,1,37,3ptd7zlc5isrongig0wij2id4,1,77.2,-1.2,2023-04-10T14:03:19.990Z,2023-04-12T21:09:32Z,4180159059,56,Right,4180159061,347,,4180159161,233,19,,,,,,,,,,,,,,,,akatb6qaa078a72zvl8gapoiy,J. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531731161,23,1,1,1,48,3ptd7zlc5isrongig0wij2id4,1,72.6,0,2023-04-10T14:03:31.047Z,2023-04-12T21:09:37Z,4180160729,213,1.2,4180160727,212,9.5,4180160721,56,Right,4180160723,140,75.8,4180160719,107,,4180160725,141,11.1,,,,,,,akatb6qaa078a72zvl8gapoiy,J. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531731197,24,1,1,1,50,3ptd7zlc5isrongig0wij2id4,1,75.7,11.1,2023-04-10T14:03:33.025Z,2023-04-12T21:09:50Z,4185071559,178,,4180160917,213,3.6,4180160909,56,Right,4180160911,140,65.2,4180160913,141,3.2,4180160915,212,12.3,,,,,,,1la1hsnuheliwojwmcbxroy96,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531731219,25,1,1,1,51,3ptd7zlc5isrongig0wij2id4,1,65.2,3.2,2023-04-10T14:03:34.756Z,2023-04-12T21:09:53Z,4180161051,141,28.8,4180161053,212,21.9,4180161055,213,2.2,4180161049,140,52.6,4180161047,56,Center,4185071577,178,,,,,,,,akatb6qaa078a72zvl8gapoiy,J. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531731265,26,1,1,1,54,3ptd7zlc5isrongig0wij2id4,1,52.6,28.8,2023-04-10T14:03:37.486Z,2023-04-12T21:09:55Z,4180161265,141,58.1,4180161269,213,2.0,4185071637,178,,4180161267,212,21.7,4180161259,56,Back,4180161261,140,44.3,,,,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531731355,27,1,1,1,57,3ptd7zlc5isrongig0wij2id4,1,43.7,63.7,2023-04-10T14:03:39.998Z,2023-04-12T21:09:58Z,4185071665,178,,4180161755,56,Left,4180161771,212,27.6,4180161761,141,90.6,4180161757,140,63.4,4180161777,213,0.7,,,,,,,h4x8lz5ou8esdao80mvls9yi,H. Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531731419,28,1,1,1,59,3ptd7zlc5isrongig0wij2id4,1,63.4,90.6,2023-04-10T14:03:41.876Z,2023-04-12T21:10:01Z,4180162113,56,Center,4180162121,213,5.6,4180162115,140,75.3,4180162119,212,15.8,4185071707,178,,4180162117,141,76.3,,,,,,,ddc712ebtmrrpvj4shekecus5,T. Barkhuizen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532651051,1066,67,1,2,0,3ptd7zlc5isrongig0wij2id4,1,72.9,77.3,2023-04-10T14:03:42.867Z,2023-04-12T22:57:07Z,4185084031,233,802,,,,,,,,,,,,,,,,,,,,,,a64e8yqggr7fmtdlyr9v80yxh,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532651049,802,67,1,2,0,8w89tsles26jm12aoelwvlttt,0,27.1,22.7,2023-04-10T14:03:42.868Z,2023-04-12T21:42:31Z,4185084047,233,1066,,,,,,,,,,,,,,,,,,,,,,4k2uxd5rl1u8ctyxh3d765fqh,T. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531731427,29,61,1,2,0,3ptd7zlc5isrongig0wij2id4,0,72.9,77.5,2023-04-10T14:03:42.871Z,2023-04-12T22:57:07Z,4185071795,178,,4180162137,56,Center,,,,,,,,,,,,,,,,,,,a64e8yqggr7fmtdlyr9v80yxh,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531731429,20,49,1,2,0,8w89tsles26jm12aoelwvlttt,1,33.3,15,2023-04-10T14:03:43.604Z,2023-04-12T21:10:13Z,,,,,,,,,,,,,,,,,,,,,,,,,3nwvlft28lt3fiirchylvwtm1,P. Maghoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531731713,21,1,1,2,4,8w89tsles26jm12aoelwvlttt,1,53.1,3.4,2023-04-10T14:03:47.081Z,2023-04-12T21:10:16Z,4180163613,140,78.2,4185071877,178,,4180163627,213,0.1,4180163621,212,26.6,4180163617,141,8.8,4180163609,56,Right,,,,,,,3nwvlft28lt3fiirchylvwtm1,P. Maghoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531731721,22,61,1,2,9,8w89tsles26jm12aoelwvlttt,0,90.9,22.1,2023-04-10T14:03:52.579Z,2023-04-12T21:10:26Z,4185071997,178,,4180163679,56,Center,,,,,,,,,,,,,,,,,,,am8ws7w5mpzvbnb8bvvztbpwp,J. Leko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532651165,1073,67,1,2,11,3ptd7zlc5isrongig0wij2id4,1,4.3,76.2,2023-04-10T14:03:54.095Z,2023-04-12T22:57:08Z,4185084639,233,809,,,,,,,,,,,,,,,,,,,,,,h4x8lz5ou8esdao80mvls9yi,H. Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
