id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,keyPass,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/10/value,qualifier/12/value,qualifier/14/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/15/value,qualifier/18/value
2540699049,7,1,1,0,6,8rfydplrc9ki0sirqi0drcybk,0,71,25.2,2023-04-29T14:01:49.016Z,2023-05-02T09:09:07Z,4234823501,212,11.8,4234823493,3,,4234823497,140,82.2,4234823499,141,26.5,4234823495,56,Center,4234823503,213,0.1,4243894509,388,,,,,8bhf6lrrabp5tw5m8krirsm7e,P. Omochere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540699163,5,12,1,0,7,69t8imcdaqlgfbds2p58596my,1,12.3,67.3,2023-04-29T14:01:50.557Z,2023-05-01T18:27:38Z,4234824017,56,Back,4243894591,178,,4234824023,212,34.2,4234824021,141,79.6,4234824025,213,0.2,4234824019,140,43.9,,,,,,,74vpeqcguo2sb2qgpt3b6zq3t,E. Toal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540699185,6,1,1,0,10,69t8imcdaqlgfbds2p58596my,1,43.9,79.6,2023-04-29T14:01:53.147Z,2023-05-01T18:27:41Z,4234824157,141,73.6,4234824153,56,Back,4234824155,140,30.9,4234824159,212,14.2,4234824151,3,,4243894713,388,,4234824161,213,3.4,,,,b1yok7nf3a2fu9voe0oy7o6ad,D. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540699257,7,1,1,0,12,69t8imcdaqlgfbds2p58596my,0,30.9,73.6,2023-04-29T14:01:55.452Z,2023-05-01T18:27:46Z,4234824455,213,0.4,4234824445,3,,4234824451,141,93.3,4234824449,140,63.4,4243894801,178,,4234824453,212,36.7,4234824457,1,,4234824447,56,Left,9bpm5m1tsplxq77m3cbpfm4t1,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540699365,8,1,1,0,17,8rfydplrc9ki0sirqi0drcybk,0,39.6,10.1,2023-04-29T14:01:59.888Z,2023-05-01T18:27:51Z,4234825043,213,0.3,4234825023,56,Center,4234825027,141,24.0,4243894917,178,,4234825045,1,,4234825029,212,36.6,4234825025,140,73.3,4234825021,157,,b5j2ib54sum2pmzthjmfmr55h,A. Nsiala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540699403,8,43,1,0,17,69t8imcdaqlgfbds2p58596my,1,0,0,2023-04-29T14:02:00.053Z,2023-05-01T08:13:31Z,4242601325,144,1,4234825209,141,64.5,4234825211,212,10.9,4234825207,140,23.7,4234825205,56,Back,4234825203,3,0,4234825213,213,3.9,,,,do0vklx8voqfr05b3j04ilex,G. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540699921,10,4,1,0,20,69t8imcdaqlgfbds2p58596my,1,21.2,66.5,2023-04-29T14:02:03.138Z,2023-05-01T18:28:12Z,4234827627,285,,4234827623,56,Back,4234827619,13,,4234827625,152,,4234827685,233,9,4234827621,294,,,,,,,,do0vklx8voqfr05b3j04ilex,G. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540699847,9,4,1,0,20,8rfydplrc9ki0sirqi0drcybk,0,78.8,33.5,2023-04-29T14:02:03.139Z,2023-05-01T18:28:12Z,4234827229,56,Center,4234827225,13,,4234827709,233,10,4234827231,152,,4234827235,286,,4243895293,178,,4234833735,294,,,,,74p53a79q1tlis3a3gladqor9,J. Stockley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540699473,9,43,1,0,21,69t8imcdaqlgfbds2p58596my,1,0,0,2023-04-29T14:02:04.550Z,2023-04-29T14:02:10Z,4234826343,144,52,,,,,,,,,,,,,,,,,,,,,,1c4nu9s3t3p83pufjf3n3xqay,J. Trafford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540700199,11,1,1,0,38,69t8imcdaqlgfbds2p58596my,1,29.7,71.2,2023-04-29T14:02:20.718Z,2023-05-01T18:28:18Z,4234828995,212,20.2,4234828979,152,,4243895417,178,,4234828983,56,Back,4234828997,213,3.8,4234828993,141,53.6,4234828977,5,,4234828989,140,14.2,do0vklx8voqfr05b3j04ilex,G. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540700297,12,1,1,0,46,69t8imcdaqlgfbds2p58596my,1,20.9,58.5,2023-04-29T14:02:29.262Z,2023-05-01T18:28:23Z,4234829469,140,23.8,4234829465,56,Back,4234829473,141,31.3,4234829477,212,18.7,4234829479,213,4.9,4243895565,178,,,,,,,,1c4nu9s3t3p83pufjf3n3xqay,J. Trafford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540700401,13,1,1,0,48,69t8imcdaqlgfbds2p58596my,1,24.4,32.4,2023-04-29T14:02:31.637Z,2023-05-01T18:28:29Z,4234830003,140,34.4,4234830007,212,18.6,4234829999,56,Back,4234830005,141,9.8,4243895727,178,,4234830009,213,5.3,,,,,,,74vpeqcguo2sb2qgpt3b6zq3t,E. Toal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540700413,14,50,1,0,51,69t8imcdaqlgfbds2p58596my,1,32.7,5,2023-04-29T14:02:33.905Z,2023-05-01T18:28:37Z,4234830047,56,Back,4234830609,233,10,4234830615,285,,,,,,,,,,,,,,,,,9eaozqsxv2347nryh9pkmg251,G. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540700485,10,7,1,0,51,8rfydplrc9ki0sirqi0drcybk,1,67.3,95,2023-04-29T14:02:34.283Z,2023-05-01T18:28:44Z,4234830439,56,Left,4242601801,385,,4243896111,178,,4234830437,167,,4234830441,286,,4234830517,233,14,,,,,,,3tlocewlh3mb53wd0hk8nucbt,P. Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540700491,11,5,1,0,52,8rfydplrc9ki0sirqi0drcybk,0,66.8,101.6,2023-04-29T14:02:34.822Z,2023-05-01T18:28:48Z,4234830677,233,15,4234830457,347,,4234830455,56,Left,,,,,,,,,,,,,,,,3tlocewlh3mb53wd0hk8nucbt,P. Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540700487,15,5,1,0,52,69t8imcdaqlgfbds2p58596my,1,33.2,-1.6,2023-04-29T14:02:34.822Z,2023-05-01T18:28:48Z,4234830449,347,,4234830447,56,Back,4234830577,233,11,,,,,,,,,,,,,,,,9eaozqsxv2347nryh9pkmg251,G. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540701055,16,1,1,1,6,69t8imcdaqlgfbds2p58596my,1,35.7,0,2023-04-29T14:02:49.196Z,2023-05-01T18:28:54Z,4234833211,213,2.6,4234833207,141,16.1,4234833203,56,Back,4234833209,212,25.0,4234833205,140,14.8,4234833201,107,,4234833213,1,,,,,5tbz2hexz7vind39ot6govqzu,C. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540701217,17,1,1,1,10,69t8imcdaqlgfbds2p58596my,1,13.2,24,2023-04-29T14:02:53.524Z,2023-05-01T18:29:09Z,4243896703,178,,4234834049,212,15.1,4234834051,213,1.7,4234834045,141,46.1,4234834037,56,Back,4234834041,140,11.7,,,,,,,9eaozqsxv2347nryh9pkmg251,G. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540701311,18,1,1,1,15,69t8imcdaqlgfbds2p58596my,1,16,54.6,2023-04-29T14:02:58.037Z,2023-05-01T18:29:47Z,4243897455,178,,4234834461,212,16.0,4234834465,213,1.1,4234834449,56,Back,4234834453,140,23.5,4234834457,141,75.0,,,,,,,1c4nu9s3t3p83pufjf3n3xqay,J. Trafford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540701453,19,1,1,1,18,69t8imcdaqlgfbds2p58596my,1,25.5,77,2023-04-29T14:03:01.056Z,2023-05-01T18:30:13Z,4234835117,141,77.8,4234835113,56,Back,4243898063,178,,4234835121,213,0.1,4234835115,140,33.2,4234835119,212,8.1,,,,,,,do0vklx8voqfr05b3j04ilex,G. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540701557,20,1,1,1,19,69t8imcdaqlgfbds2p58596my,1,36.3,76.7,2023-04-29T14:03:02.049Z,2023-05-01T18:30:16Z,4234835491,140,27.3,4234835495,212,9.7,4243898099,178,,4234835497,213,3.4,4234835493,141,73.2,4234835489,56,Back,,,,,,,8zcwhxcdh09wxdn29kzpox591,K. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540701599,21,1,1,1,22,69t8imcdaqlgfbds2p58596my,1,27.3,73.2,2023-04-29T14:03:04.974Z,2023-05-01T18:30:19Z,4234835721,140,25.7,4243898161,178,,4234835727,213,4.6,4234835719,56,Back,4234835725,212,24.5,4234835723,141,37.3,,,,,,,do0vklx8voqfr05b3j04ilex,G. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540701653,22,1,1,1,25,69t8imcdaqlgfbds2p58596my,1,25.7,37.3,2023-04-29T14:03:08.158Z,2023-05-01T18:30:28Z,4234835941,56,Back,4234835943,140,32.7,4234835947,141,13.2,4234835953,212,18.0,4234835957,213,5.1,4243898329,178,,,,,,,,74vpeqcguo2sb2qgpt3b6zq3t,E. Toal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540701715,23,1,1,1,26,69t8imcdaqlgfbds2p58596my,1,32.7,12.5,2023-04-29T14:03:09.688Z,2023-05-01T18:30:34Z,4234836271,141,27.0,4234836275,212,10.2,4234836265,140,35.0,4243898419,178,,4234836277,213,1.3,4234836259,56,Back,,,,,,,9eaozqsxv2347nryh9pkmg251,G. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540701771,24,1,1,1,28,69t8imcdaqlgfbds2p58596my,0,34.7,27.3,2023-04-29T14:03:11.021Z,2023-05-01T18:30:40Z,4234836529,213,6.2,4234836515,56,Center,4234836519,140,53.2,4243898533,178,,4234836523,141,23.6,4234836527,212,19.6,,,,,,,9bpm5m1tsplxq77m3cbpfm4t1,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540701821,12,8,1,1,29,8rfydplrc9ki0sirqi0drcybk,1,46.9,77.9,2023-04-29T14:03:11.883Z,2023-05-01T18:30:57Z,4242602819,383,,4243898935,388,,4234836729,56,Back,,,,,,,,,,,,,,,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540701855,13,49,1,1,31,8rfydplrc9ki0sirqi0drcybk,1,53.2,75.7,2023-04-29T14:03:13.968Z,2023-05-01T18:31:02Z,,,,,,,,,,,,,,,,,,,,,,,,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540701971,14,1,1,1,31,8rfydplrc9ki0sirqi0drcybk,1,57.9,78.7,2023-04-29T14:03:14.015Z,2023-05-01T19:59:44Z,4234837409,140,61.3,4243898551,178,,4234837417,213,0.2,4234837413,212,3.6,4234837407,56,Left,4234837411,141,79.7,,,,,,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540702103,15,1,1,1,32,8rfydplrc9ki0sirqi0drcybk,1,68.7,81.1,2023-04-29T14:03:15.575Z,2023-05-01T19:59:36Z,4243899159,178,,4234838089,141,84.5,4234838085,140,96.2,4234838081,56,Left,4234838093,212,29.0,4234838097,213,0.1,,,,,,,e8whj7tdfmuk66shr30htmhud,J. Marriott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540702169,16,1,1,1,36,8rfydplrc9ki0sirqi0drcybk,0,96.2,84.5,2023-04-29T14:03:19.401Z,2023-05-01T18:31:13Z,4234838423,141,52.5,4234838425,212,22.0,4234838429,213,4.6,4234838421,140,93.1,4242603395,224,,4234838417,155,,4242603397,72,,4234838419,56,Center,3tlocewlh3mb53wd0hk8nucbt,P. Patterson,4243899317,178,4234838415,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540702219,25,12,1,1,38,69t8imcdaqlgfbds2p58596my,1,8.8,49.4,2023-04-29T14:03:20.909Z,2023-05-01T18:31:18Z,4234838649,213,5.8,4234838645,141,40.0,4243899389,388,,4234838677,15,,4234838641,56,Back,4234838643,140,20.1,4234838647,212,13.5,,,,do0vklx8voqfr05b3j04ilex,G. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540702297,17,15,1,1,39,8rfydplrc9ki0sirqi0drcybk,1,83.5,56.7,2023-04-29T14:03:22.144Z,2023-05-01T18:31:22Z,4234843331,102,51.2,4234843347,458,,4234843335,215,,4234843339,328,,4234843349,146,98.4,4234843351,147,52.7,4234843329,78,,4234843345,391,,74p53a79q1tlis3a3gladqor9,J. Stockley,4234839693,233,4234843333,103,27,8.9,4234843337,108,4234839061,56,Center,4234839057,22,4234839059,17,4243899465,178,4234839637,72,,,,,,,,,,,,,,,,,
2540702351,27,10,1,1,41,69t8imcdaqlgfbds2p58596my,1,1.1,49.9,2023-04-29T14:03:23.832Z,2023-05-01T18:31:26Z,4234839775,233,17,4234839357,182,,4234839353,176,,4242604573,377,,4234839355,178,,4234839359,56,Back,,,,,,,1c4nu9s3t3p83pufjf3n3xqay,J. Trafford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540702343,26,52,1,1,41,69t8imcdaqlgfbds2p58596my,1,1.1,49.9,2023-04-29T14:03:24.041Z,2023-05-01T18:31:30Z,4243899607,178,,4242604675,377,,,,,,,,,,,,,,,,,,,,1c4nu9s3t3p83pufjf3n3xqay,J. Trafford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540702873,28,1,1,1,49,69t8imcdaqlgfbds2p58596my,1,12.9,53.3,2023-04-29T14:03:32.582Z,2023-05-01T18:31:35Z,4234841985,140,15.4,4234841989,212,12.4,4234841981,123,,4234841991,213,1.4,4234841983,56,Back,4234841987,141,71.1,4243899655,178,,,,,1c4nu9s3t3p83pufjf3n3xqay,J. Trafford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540703025,29,1,1,1,57,69t8imcdaqlgfbds2p58596my,1,22,69.7,2023-04-29T14:03:39.939Z,2023-05-01T18:31:43Z,4234842725,56,Back,4234842729,140,23.5,4234842737,212,18.6,4234842733,141,42.4,4234842741,213,4.8,4243899841,178,,,,,,,,do0vklx8voqfr05b3j04ilex,G. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540703117,30,1,1,2,0,69t8imcdaqlgfbds2p58596my,1,24.4,39.7,2023-04-29T14:03:43.521Z,2023-05-01T18:31:49Z,4234843145,56,Back,4234843149,141,11.7,4234843151,212,19.8,4234843147,140,29.6,4243899959,178,,4234843153,213,5.0,,,,,,,74vpeqcguo2sb2qgpt3b6zq3t,E. Toal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540703225,31,1,1,2,2,69t8imcdaqlgfbds2p58596my,1,29.7,10.4,2023-04-29T14:03:45.659Z,2023-05-01T18:31:53Z,4234843717,213,6.1,4234843713,141,4.4,4234843709,56,Right,4234843715,212,25.1,4234843711,140,53.3,4243899997,178,,,,,,,,9eaozqsxv2347nryh9pkmg251,G. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540703243,32,1,1,2,4,69t8imcdaqlgfbds2p58596my,0,53.9,3.2,2023-04-29T14:03:47.453Z,2023-05-01T18:31:59Z,4234843807,168,,4234843811,56,Right,4234843829,213,6.1,4234843825,212,12.3,4234843817,140,65.4,4243900141,178,,4234843823,141,0.0,,,,5tbz2hexz7vind39ot6govqzu,C. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540703549,18,5,1,2,6,8rfydplrc9ki0sirqi0drcybk,1,32.1,100.8,2023-04-29T14:03:49.220Z,2023-05-01T18:32:02Z,4234845333,56,Back,4234845335,347,,4234845401,233,33,,,,,,,,,,,,,,,,74p53a79q1tlis3a3gladqor9,J. Stockley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540703259,33,5,1,2,6,69t8imcdaqlgfbds2p58596my,0,67.9,-0.8,2023-04-29T14:03:49.220Z,2023-05-01T18:32:02Z,4234845483,233,18,4234843875,56,Right,4234843879,347,,,,,,,,,,,,,,,,,5tbz2hexz7vind39ot6govqzu,C. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540704041,19,1,1,2,25,8rfydplrc9ki0sirqi0drcybk,1,29.6,100,2023-04-29T14:04:08.039Z,2023-05-01T18:32:07Z,4234847703,212,11.4,4234847693,56,Back,4234847697,140,36.4,4234847705,213,5.4,4234847689,107,,4234847701,141,88.0,,,,,,,937mkgz0gstvxyjiwfe9xiuzu,C. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540704065,20,1,1,2,26,8rfydplrc9ki0sirqi0drcybk,1,36.4,88,2023-04-29T14:04:09.034Z,2023-05-01T18:32:13Z,4243900385,178,,4234847849,141,90.6,4234847851,212,7.8,4234847845,56,Back,4234847853,213,2.9,4234847847,140,29.2,,,,,,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540704099,21,1,1,2,28,8rfydplrc9ki0sirqi0drcybk,1,29.2,90.6,2023-04-29T14:04:10.715Z,2023-05-01T18:32:17Z,4234848031,140,20.0,4234848035,212,10.0,4243900419,178,,4234848029,56,Back,4234848037,213,3.4,4234848033,141,86.6,,,,,,,937mkgz0gstvxyjiwfe9xiuzu,C. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540704193,22,1,1,2,28,8rfydplrc9ki0sirqi0drcybk,1,20,86.6,2023-04-29T14:04:11.526Z,2023-05-01T18:32:25Z,4243900543,178,,4234848549,212,8.7,4234848551,213,5.8,4234848547,141,80.5,4234848543,56,Back,4234848545,140,27.3,,,,,,,6tqiy5a5cfpfm90j8r5udl8bu,B. Sarpong-Wiredu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540704245,25,43,1,2,29,8rfydplrc9ki0sirqi0drcybk,1,0,0,2023-04-29T14:04:11.842Z,2023-04-29T14:04:15Z,4234849397,144,61,4234848783,56,Back,,,,,,,,,,,,,,,,,,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540704213,23,61,1,2,29,8rfydplrc9ki0sirqi0drcybk,0,29.6,77.2,2023-04-29T14:04:12.292Z,2023-05-01T18:32:32Z,4234848647,56,Back,4243900675,178,,,,,,,,,,,,,,,,,,,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
