id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/10/value,qualifier/11/value,qualifier/15/value,qualifier/13/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2526551095,193,1,1,27,52,82kapkjwonlv9j1ui0ytv5sii,1,54.5,70.8,2023-04-01T14:31:17.702Z,2023-04-04T05:18:06Z,4152623635,56,Left,4162270327,178,,4152623643,213,0.8,4152623639,141,86.3,4152623637,140,64.7,4152623641,212,15.0,,,,,,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526551141,194,1,1,27,54,82kapkjwonlv9j1ui0ytv5sii,1,65.4,89.7,2023-04-01T14:31:20.141Z,2023-04-04T05:18:10Z,4152623881,213,4.1,4152623877,141,81.2,4152623873,56,Left,4152623879,212,7.3,4152623875,140,61.2,4162270473,178,,,,,,,,bydla0otire1a58193o1buqjt,J. Shipley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526551195,195,1,1,27,56,82kapkjwonlv9j1ui0ytv5sii,1,61.2,81.2,2023-04-01T14:31:21.492Z,2023-04-04T05:18:15Z,4152624161,213,0.6,4152624157,141,87.7,4162270601,178,,4152624155,140,66.8,4152624159,212,7.4,4152624153,56,Left,,,,,,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526551299,196,1,1,27,57,82kapkjwonlv9j1ui0ytv5sii,1,66.8,87.7,2023-04-01T14:31:22.957Z,2023-04-04T14:53:55Z,4162270729,178,,4152624741,212,6.7,4152624737,140,69.2,4152624735,56,Center,4152629441,210,15,4152624743,213,5.1,4152624739,141,78.5,,,,bydla0otire1a58193o1buqjt,J. Shipley,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528155397,678,3,1,28,0,82kapkjwonlv9j1ui0ytv5sii,1,65.3,76.4,2023-04-01T14:31:25.284Z,2023-04-04T05:18:44Z,4161162153,56,Center,4161168113,233,785,4161162155,286,,4161162157,465,,4162271371,178,,,,,,,,,,,cmq9t6wadet4rrj3cvkjst7ca,C. Saydee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528155369,785,45,1,28,0,2ezfenuwk3y65p8jdbj55xqt0,0,34.7,23.6,2023-04-01T14:31:25.284Z,2023-04-04T05:18:44Z,4161161955,285,,4161161953,56,Back,4161168119,233,678,,,,,,,,,,,,,,,,6a08s0d0sgt7iw37spmo4bro5,S. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526551343,197,45,1,28,0,2ezfenuwk3y65p8jdbj55xqt0,0,32.8,26.6,2023-04-01T14:31:25.470Z,2023-04-04T05:18:52Z,4152624955,56,Back,4152625879,233,197,4152624959,285,,,,,,,,,,,,,,,,,egr5n9jynbg3llc2tn2g5ncnp,G. Dobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526551459,197,3,1,28,0,82kapkjwonlv9j1ui0ytv5sii,1,67.2,73.4,2023-04-01T14:31:25.470Z,2023-04-04T05:18:52Z,4161162213,465,,4152625733,233,197,4152625617,286,,4162271609,178,,4152625615,56,Center,,,,,,,,,,cmq9t6wadet4rrj3cvkjst7ca,C. Saydee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526551465,198,15,1,28,2,82kapkjwonlv9j1ui0ytv5sii,1,74.9,66,2023-04-01T14:31:27.453Z,2023-04-04T14:53:55Z,4152625653,22,,4152629487,80,,4152625655,18,,4152629753,233,198,4152629499,102,47.9,4152626377,20,,4152625659,56,Center,4152629505,146,98.6,cmq9t6wadet4rrj3cvkjst7ca,C. Saydee,,4162271783,178,,4152629503,215,,4152629489,29,4152629495,55,4152629501,103,3.8,4152629507,147,,,,,,,,,,,,,196,,51.8,,,,,,,,,
2526551469,198,10,1,28,3,2ezfenuwk3y65p8jdbj55xqt0,1,2.8,48.2,2023-04-01T14:31:28.463Z,2023-04-04T05:19:03Z,4161163071,377,,4152625695,56,Back,4152626915,233,198,4152626661,177,,4152625693,182,,4152626663,180,,,,,,,,4s0yf91l8xqodeuv473hmp5ka,A. Maynard-Brewer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526551485,199,52,1,28,3,2ezfenuwk3y65p8jdbj55xqt0,1,2.8,48.2,2023-04-01T14:31:28.576Z,2023-04-04T05:19:08Z,4162272095,178,,4161163189,377,,,,,,,,,,,,,,,,,,,,4s0yf91l8xqodeuv473hmp5ka,A. Maynard-Brewer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526551907,200,1,1,28,11,2ezfenuwk3y65p8jdbj55xqt0,1,9.1,50.7,2023-04-01T14:31:36.301Z,2023-04-04T05:19:14Z,4152628107,56,Back,4152628111,141,30.9,4152628105,123,,4152628115,213,5.0,4152628109,140,13.1,4152628113,212,14.1,4162272275,178,,,,,4s0yf91l8xqodeuv473hmp5ka,A. Maynard-Brewer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526552077,201,1,1,28,13,2ezfenuwk3y65p8jdbj55xqt0,1,14.2,29.7,2023-04-01T14:31:38.585Z,2023-04-04T05:19:18Z,4152629039,213,0.5,4152629035,141,37.7,4162272385,178,,4152629037,212,11.4,4152629031,140,23.7,4152629027,56,Back,,,,,,,2r6gxw9yjxvaplv70ftq7wout,R. Inniss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526552183,202,1,1,28,15,2ezfenuwk3y65p8jdbj55xqt0,1,26,36.3,2023-04-01T14:31:41.153Z,2023-04-04T05:19:26Z,4152629673,141,21.5,4162272593,178,,4152629667,56,Back,4152629671,140,23.6,4152629677,212,10.4,4152629681,213,4.5,,,,,,,effzy3ttltffcz92a3ro4woa,A. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526552235,203,1,1,28,20,2ezfenuwk3y65p8jdbj55xqt0,0,22.2,19.8,2023-04-01T14:31:45.962Z,2023-04-04T05:19:32Z,4152629925,140,24.4,4152629931,213,1.5,4162272747,178,,4152629923,56,Back,4152629929,212,19.4,4152629927,141,48.2,,,,,,,56g3fffeygobuei72gnkm9a09,S. Sessegnon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526552251,199,1,1,28,21,82kapkjwonlv9j1ui0ytv5sii,0,74.8,47.3,2023-04-01T14:31:46.926Z,2023-04-04T05:19:39Z,4162272949,178,,4152630063,213,3.9,4152630059,141,41.0,4152630061,212,6.3,4152630057,140,70.4,4152630051,56,Center,4152630043,3,,,,,6hkzb4vehsx4wwm9y98euwacq,R. Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526552335,201,1,1,28,23,82kapkjwonlv9j1ui0ytv5sii,1,70.1,39.8,2023-04-01T14:31:48.434Z,2023-04-04T05:19:47Z,4152630513,213,0.8,4152630509,141,54.6,4152630505,56,Center,4152630507,140,79.9,4152630511,212,14.4,4162273183,178,,,,,,,,ap3mja91coq7mbr6xkqvbss7p,C. Winchester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526552247,204,43,1,28,24,2ezfenuwk3y65p8jdbj55xqt0,1,0,0,2023-04-01T14:31:50.060Z,2023-04-01T14:32:13Z,4152630013,140,21.8,4152630019,141,49.1,4152630009,56,Back,4152630023,212,7.9,4152630025,213,0.6,4152634203,144,1,,,,,,,2r6gxw9yjxvaplv70ftq7wout,R. Inniss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526552267,200,49,1,28,24,82kapkjwonlv9j1ui0ytv5sii,1,70.1,39.8,2023-04-01T14:31:50.157Z,2023-04-04T05:19:52Z,,,,,,,,,,,,,,,,,,,,,,,,,6hkzb4vehsx4wwm9y98euwacq,R. Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528155859,679,1,1,28,25,82kapkjwonlv9j1ui0ytv5sii,1,80.7,44.7,2023-04-01T14:31:50.220Z,2023-04-04T05:20:00Z,4161165383,56,Center,4161165389,212,6.3,4162273663,178,,4161165385,140,82.5,4161165387,141,53.6,4161165391,213,1.3,,,,,,,6hkzb4vehsx4wwm9y98euwacq,R. Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526552413,202,1,1,28,25,82kapkjwonlv9j1ui0ytv5sii,1,80.5,54.6,2023-04-01T14:31:50.968Z,2023-04-04T05:20:07Z,4152630929,213,5.4,4152630913,56,Center,4162273867,178,,4152630925,212,26.6,4152630915,140,97.0,4152630921,141,24.9,,,,,,,6t0n68hbpi4fa6lzt815gyc5w,K. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526552481,203,1,1,28,29,82kapkjwonlv9j1ui0ytv5sii,1,96.5,21.6,2023-04-01T14:31:54.999Z,2023-04-04T05:20:13Z,4152631345,141,4.9,4152631343,140,89.6,4152631349,213,4.1,4162274027,178,,4152631347,212,13.5,4152631341,56,Right,,,,,,,ap3mja91coq7mbr6xkqvbss7p,C. Winchester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526552553,204,1,1,28,31,82kapkjwonlv9j1ui0ytv5sii,1,89.6,4.9,2023-04-01T14:31:56.389Z,2023-04-04T05:20:16Z,4162274171,178,,4161165821,20,,4152631721,212,28.5,4152631717,140,87.3,4152631711,2,,4161165819,224,,4152631715,56,Center,4152631723,213,1.7,diw7je3i5mkvwf0kj898yi0gl,T. Moore,,4152631719,141,46.7,4152631713,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526552659,205,1,1,28,32,82kapkjwonlv9j1ui0ytv5sii,1,87.3,46.7,2023-04-01T14:31:57.382Z,2023-04-04T05:20:35Z,4152632297,213,1.6,4152632291,140,86.2,4162274547,178,,4152632287,168,,4152632285,3,,4152632293,141,68.4,4152670857,210,13,4152632295,212,14.8,6t0n68hbpi4fa6lzt815gyc5w,K. Phillips,1,4152632289,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526552677,206,13,1,28,34,82kapkjwonlv9j1ui0ytv5sii,1,86.2,69.5,2023-04-01T14:31:59.627Z,2023-04-04T05:20:35Z,4152632413,64,,4152670921,231,51.8,4152632415,56,Center,4152670917,328,,4152670911,102,40.5,4162274739,178,,4152670915,108,,4152632411,22,,bydla0otire1a58193o1buqjt,J. Shipley,,4152670913,103,13.9,4152668833,72,,4152670907,55,4152670905,29,4152670919,230,99.4,4152670903,75,,,,,,,,,,,,205,,,,,,,,,,,,
2526552751,205,5,1,28,35,2ezfenuwk3y65p8jdbj55xqt0,1,-0.8,61.3,2023-04-01T14:32:00.581Z,2023-04-04T05:20:48Z,4152632831,233,207,4152632767,56,Back,4152632769,346,,,,,,,,,,,,,,,,,2r6gxw9yjxvaplv70ftq7wout,R. Inniss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526552701,207,5,1,28,35,82kapkjwonlv9j1ui0ytv5sii,0,100.8,38.7,2023-04-01T14:32:00.581Z,2023-04-04T05:20:48Z,4152632545,56,Center,4152632847,233,205,4152632549,346,,,,,,,,,,,,,,,,,bydla0otire1a58193o1buqjt,J. Shipley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526553487,206,1,1,28,54,2ezfenuwk3y65p8jdbj55xqt0,1,4.4,57.5,2023-04-01T14:32:19.438Z,2023-04-04T05:22:08Z,4152636527,124,,4152636553,237,,4152636531,140,13.4,4152636529,56,Back,4152636535,141,25.6,4152636539,212,23.7,4152636543,213,5.1,,,,8xxeuttt1yy26qf8w73bqua51,M. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526553531,207,1,1,28,57,2ezfenuwk3y65p8jdbj55xqt0,0,14.6,25.9,2023-04-01T14:32:22.974Z,2023-04-04T05:22:12Z,4152636795,212,41.9,4152636789,140,50.9,4162277091,178,,4152636785,155,,4152636799,213,0.4,4152636787,56,Center,4152636801,1,,4152636791,141,51.6,2r6gxw9yjxvaplv70ftq7wout,R. Inniss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526553545,208,1,1,29,0,82kapkjwonlv9j1ui0ytv5sii,1,46.4,46,2023-04-01T14:32:25.767Z,2023-04-04T05:22:20Z,4152636877,3,,4152636881,140,55.9,4162277227,388,,4152636885,212,10.7,4152636883,141,51.8,4152636889,213,0.4,4152636879,56,Center,,,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526553623,209,1,1,29,1,82kapkjwonlv9j1ui0ytv5sii,1,55.9,51.8,2023-04-01T14:32:27.075Z,2023-04-04T05:22:29Z,4152637291,141,72.0,4152637297,213,0.8,4162277485,388,,4152637287,140,69.1,4152637285,56,Center,4152637293,212,19.5,4152637275,3,,4152637279,168,,ap3mja91coq7mbr6xkqvbss7p,C. Winchester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526553631,210,49,1,29,4,82kapkjwonlv9j1ui0ytv5sii,1,69.1,72.1,2023-04-01T14:32:29.839Z,2023-04-04T05:22:37Z,,,,,,,,,,,,,,,,,,,,,,,,,cmq9t6wadet4rrj3cvkjst7ca,C. Saydee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526553867,211,1,1,29,8,82kapkjwonlv9j1ui0ytv5sii,1,69.7,73.3,2023-04-01T14:32:34.167Z,2023-04-04T05:22:57Z,4152638663,140,80.5,4152638669,212,16.5,4162278227,178,,4152638671,213,0.8,4152638667,141,90.9,4152638661,56,Left,,,,,,,cmq9t6wadet4rrj3cvkjst7ca,C. Saydee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526553995,212,1,1,29,11,82kapkjwonlv9j1ui0ytv5sii,1,81.7,90.2,2023-04-01T14:32:37.173Z,2023-04-04T05:23:04Z,4152639317,212,13.2,4162278407,178,,4152639311,56,Left,4152639315,141,84.4,4152639313,140,69.7,4152639319,213,3.4,,,,,,,bydla0otire1a58193o1buqjt,J. Shipley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526554025,213,1,1,29,14,82kapkjwonlv9j1ui0ytv5sii,0,70.4,87.8,2023-04-01T14:32:39.641Z,2023-04-04T05:23:16Z,4152639485,141,49.6,4162278679,178,,4161170415,224,,4152639479,155,,4152639489,213,5.3,4152639483,140,86.9,4161170417,72,,4152639477,2,,62azuux8vuk6956cuyjjtped,L. Leahy,,4152639481,56,Center,4152639487,212,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526554121,208,12,1,29,15,2ezfenuwk3y65p8jdbj55xqt0,1,14,43,2023-04-01T14:32:40.863Z,2023-04-04T05:23:24Z,4152639985,56,Back,4152639993,213,4.5,4152639989,141,15.8,4162278909,178,,4152639991,212,19.1,4152640017,15,,4152639987,140,9.3,,,,egr5n9jynbg3llc2tn2g5ncnp,G. Dobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528581049,1432,83,1,29,18,2ezfenuwk3y65p8jdbj55xqt0,1,8.2,16,2023-04-01T14:32:43.913Z,2023-04-04T14:11:34Z,4163399927,399,120510,,,,,,,,,,,,,,,,,,,,,,56g3fffeygobuei72gnkm9a09,S. Sessegnon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526554265,214,3,1,29,21,82kapkjwonlv9j1ui0ytv5sii,0,95.4,80.1,2023-04-01T14:32:46.933Z,2023-04-04T05:23:56Z,4161170955,465,,4152641051,233,209,4152640897,286,,4152640895,56,Left,4162279575,178,,,,,,,,,,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526554277,209,7,1,29,21,2ezfenuwk3y65p8jdbj55xqt0,1,4.6,19.9,2023-04-01T14:32:47.143Z,2023-04-04T05:24:01Z,4152640959,56,Back,4162279711,178,,4161170993,385,,4152641025,233,214,4152640961,285,,,,,,,,,,,effzy3ttltffcz92a3ro4woa,A. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526554283,210,49,1,29,23,2ezfenuwk3y65p8jdbj55xqt0,1,3.6,16.4,2023-04-01T14:32:49.104Z,2023-04-04T05:24:05Z,,,,,,,,,,,,,,,,,,,,,,,,,effzy3ttltffcz92a3ro4woa,A. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526554453,211,1,1,29,26,2ezfenuwk3y65p8jdbj55xqt0,1,17.9,2.7,2023-04-01T14:32:52.161Z,2023-04-04T05:24:09Z,4152642017,141,2.3,4152642021,213,6.3,4152642015,140,47.6,4162279959,178,,4152642013,56,Back,4152642019,212,31.2,,,,,,,effzy3ttltffcz92a3ro4woa,A. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526602343,358,3,1,29,30,2ezfenuwk3y65p8jdbj55xqt0,0,52.8,5.5,2023-04-01T14:32:55.631Z,2023-04-04T14:12:49Z,4152890547,56,Right,4161172151,464,,4162280681,178,,4152890549,286,,4152890611,233,215,,,,,,,,,,ald5oocxwh4pip8fw6v3ym8h6,J. Rak-Sakyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526554507,212,43,1,29,30,2ezfenuwk3y65p8jdbj55xqt0,1,0,0,2023-04-01T14:32:55.717Z,2023-04-03T14:15:13Z,4152642303,141,5.0,4152642299,56,Back,4161171883,144,1,4152642305,212,11.7,4152642301,140,41.0,4152642307,213,0.1,4152642297,168,0,,,,ebsl5dh99nsoun0lksywr31n8,M. Leaburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526554533,215,7,1,29,30,82kapkjwonlv9j1ui0ytv5sii,1,47.2,94.5,2023-04-01T14:32:55.967Z,2023-04-04T05:24:40Z,4152889947,285,,4152890585,233,358,4161172195,385,,4152642451,56,Back,4162280785,178,,,,,,,,,,,1tkhk7k78uqvkegtn5i9r132t,C. Dunkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526554643,213,5,1,29,31,2ezfenuwk3y65p8jdbj55xqt0,1,44.2,-1.4,2023-04-01T14:32:56.988Z,2023-04-04T05:24:47Z,4152643123,233,216,4152643025,56,Back,4152643029,347,,,,,,,,,,,,,,,,,ebsl5dh99nsoun0lksywr31n8,M. Leaburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526554549,216,5,1,29,31,82kapkjwonlv9j1ui0ytv5sii,0,55.8,101.4,2023-04-01T14:32:56.988Z,2023-04-04T05:24:47Z,4152643361,233,213,4152642531,56,Left,4152642533,347,,,,,,,,,,,,,,,,,1tkhk7k78uqvkegtn5i9r132t,C. Dunkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526554739,214,1,1,29,33,2ezfenuwk3y65p8jdbj55xqt0,0,45,0,2023-04-01T14:32:58.951Z,2023-04-04T05:24:56Z,4152643571,213,0.4,4152643561,56,Right,4152643565,141,9.7,4152643569,212,18.4,4152643563,140,60.9,4152643559,107,,,,,,,,ebsl5dh99nsoun0lksywr31n8,M. Leaburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526554763,217,1,1,29,36,82kapkjwonlv9j1ui0ytv5sii,0,39.1,87.4,2023-04-01T14:33:01.487Z,2023-04-04T05:25:00Z,4152643715,212,11.8,4152643699,3,,4162281229,178,,4152643703,56,Back,4152643711,141,82.1,4152643717,213,6.0,4152643707,140,49.8,,,,1tkhk7k78uqvkegtn5i9r132t,C. Dunkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526554957,215,1,1,29,39,2ezfenuwk3y65p8jdbj55xqt0,1,55.7,17.1,2023-04-01T14:33:04.215Z,2023-04-04T05:25:10Z,4152644735,212,14.7,4152644729,56,Center,4152644733,141,38.0,4162281521,178,,4152644737,213,1.8,4152644731,140,52.3,,,,,,,effzy3ttltffcz92a3ro4woa,A. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526555147,216,1,1,29,42,2ezfenuwk3y65p8jdbj55xqt0,1,53.2,59.4,2023-04-01T14:33:07.627Z,2023-04-04T05:25:17Z,4152645701,213,1.4,4162281739,178,,4152645697,141,87.5,4152645695,140,55.5,4152645693,56,Left,4152645699,212,19.3,,,,,,,egr5n9jynbg3llc2tn2g5ncnp,G. Dobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526555185,217,1,1,29,48,2ezfenuwk3y65p8jdbj55xqt0,0,77.8,83,2023-04-01T14:33:13.794Z,2023-04-04T05:25:22Z,4152645917,212,21.7,4152645911,56,Center,4152645915,141,54.6,4152645913,140,87.2,4152645909,155,,4152645907,2,,4161173343,224,,4161173345,72,,5sfchvj1d5dgpwc6j5oshhkut,T. Thomas,,4162281811,178,,4152645919,213,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526555187,218,12,1,29,49,82kapkjwonlv9j1ui0ytv5sii,1,12.9,43.3,2023-04-01T14:33:14.591Z,2023-04-04T05:25:26Z,4152646019,15,,4152645941,140,24.8,4152645947,141,45.4,4152645937,56,Back,4162281933,388,,4152645957,213,0.1,4152645951,212,12.6,,,,1tkhk7k78uqvkegtn5i9r132t,C. Dunkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526555231,219,49,1,29,50,82kapkjwonlv9j1ui0ytv5sii,1,25.1,41.5,2023-04-01T14:33:16.076Z,2023-04-04T05:25:33Z,,,,,,,,,,,,,,,,,,,,,,,,,6hkzb4vehsx4wwm9y98euwacq,R. Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526555347,220,4,1,29,52,82kapkjwonlv9j1ui0ytv5sii,1,30.7,40,2023-04-01T14:33:18.039Z,2023-04-04T05:25:37Z,4152646835,285,,4152646823,13,,4152646829,56,Back,4152898371,233,218,4152646825,294,,4152646833,152,,,,,,,,6hkzb4vehsx4wwm9y98euwacq,R. Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526555455,218,4,1,29,52,2ezfenuwk3y65p8jdbj55xqt0,0,69.3,60,2023-04-01T14:33:18.040Z,2023-04-04T05:25:37Z,4162282209,178,,4152898379,233,220,4152647331,294,,4152647337,286,,4152647329,13,,4152647335,152,,4152647333,56,Center,,,,56g3fffeygobuei72gnkm9a09,S. Sessegnon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526555797,219,17,1,30,1,2ezfenuwk3y65p8jdbj55xqt0,1,0,0,2023-04-01T14:33:26.642Z,2023-04-04T05:54:48Z,4152649191,31,,4152649193,244,,,,,,,,,,,,,,,,,,,,56g3fffeygobuei72gnkm9a09,S. Sessegnon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526556617,221,1,1,30,27,82kapkjwonlv9j1ui0ytv5sii,1,32.4,40.9,2023-04-01T14:33:52.991Z,2023-04-04T05:58:11Z,4152898949,152,,4152653733,213,0.7,4152653725,56,Left,4162332273,178,,4152653729,141,91.2,4152653735,1,,4152653723,157,,4152898947,5,,ezg39hlg3h14utboy2h3lijmd,M. Maroši,,4152653731,212,50.9,4152653727,140,68.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526556683,222,44,1,30,30,82kapkjwonlv9j1ui0ytv5sii,1,72.1,93.7,2023-04-01T14:33:56.002Z,2023-04-04T14:47:14Z,4152654131,233,220,4152654089,286,,4152654087,56,Left,,,,,,,,,,,,,,,,bydla0otire1a58193o1buqjt,J. Shipley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526556661,220,44,1,30,30,2ezfenuwk3y65p8jdbj55xqt0,0,27.9,6.3,2023-04-01T14:33:56.003Z,2023-04-04T05:58:46Z,4152654195,233,222,4152653965,285,,4152653963,56,Back,,,,,,,,,,,,,,,,56g3fffeygobuei72gnkm9a09,S. Sessegnon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526556689,223,61,1,30,31,82kapkjwonlv9j1ui0ytv5sii,1,70.2,92.3,2023-04-01T14:33:56.242Z,2023-04-04T14:47:14Z,4162333515,15,,4162333517,388,,4152654129,56,Left,,,,,,,,,,,,,,,,bydla0otire1a58193o1buqjt,J. Shipley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526556987,221,5,1,30,33,2ezfenuwk3y65p8jdbj55xqt0,1,25.8,-1.4,2023-04-01T14:33:58.746Z,2023-04-04T05:59:29Z,4152655735,233,224,4152655667,347,,4152655663,56,Back,,,,,,,,,,,,,,,,56g3fffeygobuei72gnkm9a09,S. Sessegnon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526556725,224,5,1,30,33,82kapkjwonlv9j1ui0ytv5sii,0,74.2,101.4,2023-04-01T14:33:58.746Z,2023-04-04T05:59:28Z,4152655831,233,221,4152654315,56,Left,4152654317,347,,,,,,,,,,,,,,,,,bydla0otire1a58193o1buqjt,J. Shipley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526557073,222,1,1,30,46,2ezfenuwk3y65p8jdbj55xqt0,1,24.1,0,2023-04-01T14:34:11.824Z,2023-04-04T05:59:34Z,4152656199,213,2.0,4152656193,212,7.9,4152656185,56,Back,4152656189,141,9.5,4152656183,107,,4152656187,140,21.3,,,,,,,56g3fffeygobuei72gnkm9a09,S. Sessegnon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
