id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,keyPass,qualifier/12/value,qualifier/8/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2507751965,5,61,1,0,8,jv3jh5m5t7qy5t37vwwmnj16,1,40.7,49.1,2023-02-14T19:46:26.249Z,2023-02-17T07:26:15Z,4036620967,15,,4032372693,56,Back,4036620969,388,,,,,,,,,,,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507751979,6,1,1,0,9,jv3jh5m5t7qy5t37vwwmnj16,0,26.3,55.7,2023-02-14T19:46:27.660Z,2023-02-17T05:51:23Z,4032372777,213,6.2,4032372773,141,54.8,4032372769,56,Back,4032372775,212,12.4,4032372771,140,38.1,4036621179,178,,,,,,,,datykfu6jdjc3jlmi3flv7dud,J. Willis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507751993,7,1,1,0,9,5qwskbjpa17fvmtuu5qijy7cz,1,59.7,41,2023-02-14T19:46:28.175Z,2023-02-17T05:51:31Z,4033813127,213,0.7,4033813125,212,12.3,4036621241,178,,4032372813,56,Center,4033813121,140,68.9,4033813123,141,52.2,,,,,,,f4ef7in4fxoylsy29anhgqep5,A. Pressley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508023491,781,61,1,0,10,5qwskbjpa17fvmtuu5qijy7cz,0,65.7,49.3,2023-02-14T19:46:28.884Z,2023-02-17T05:52:46Z,4033813399,56,Center,4036621955,178,,,,,,,,,,,,,,,,,,,,7uhajc3suc68vemamuc3dyvp,S. Whalley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507752013,7,1,1,0,11,jv3jh5m5t7qy5t37vwwmnj16,0,29,53.6,2023-02-14T19:46:29.765Z,2023-02-17T05:52:50Z,4032372925,140,55.1,4032372921,157,,4032372933,1,,4032372923,56,Center,4032372931,213,6.0,4032372927,141,42.2,4032372929,212,28.5,4036622009,178,,datykfu6jdjc3jlmi3flv7dud,J. Willis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507752047,8,1,1,0,13,5qwskbjpa17fvmtuu5qijy7cz,0,38.5,63.1,2023-02-14T19:46:31.860Z,2023-02-17T05:52:54Z,4032373113,56,Center,4032373111,3,,4032373115,140,58.0,4032373119,212,24.5,4032373121,213,5.7,4032373117,141,43.3,4036622081,178,,,,,4eyngv286u5zbtppuih1g67s9,M. Sangare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507752049,8,61,1,0,16,jv3jh5m5t7qy5t37vwwmnj16,1,32.6,56.7,2023-02-14T19:46:34.520Z,2023-02-17T05:53:01Z,4036622157,178,,4032373123,56,Back,,,,,,,,,,,,,,,,,,,datykfu6jdjc3jlmi3flv7dud,J. Willis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507752141,9,1,1,0,17,5qwskbjpa17fvmtuu5qijy7cz,1,57.9,36.4,2023-02-14T19:46:35.706Z,2023-02-17T05:53:04Z,4032373633,56,Center,4032373631,155,,4032373635,140,84.5,4032373639,212,28.4,4032373641,213,6.1,4036622193,178,,4032373637,141,28.8,,,,6ipjgy0ewyx7mnmolu0pp0mw9,L. Coyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507752149,10,1,1,0,20,5qwskbjpa17fvmtuu5qijy7cz,0,91.3,30,2023-02-14T19:46:38.614Z,2023-02-17T05:53:09Z,4036622239,178,,4032373673,141,54.8,4032373669,56,Center,4032373667,155,,4032373675,212,17.3,4032373671,140,87.5,4032373677,213,1.8,,,,7uhajc3suc68vemamuc3dyvp,S. Whalley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507752225,9,12,1,0,21,jv3jh5m5t7qy5t37vwwmnj16,1,5.5,42.4,2023-02-14T19:46:40.207Z,2023-02-17T05:53:13Z,4036622283,388,,4032374141,141,48.4,4032374147,213,0.8,4032374139,140,9.5,4032374137,56,Back,4032374143,212,5.9,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507752203,11,15,1,0,23,5qwskbjpa17fvmtuu5qijy7cz,1,90.2,49.7,2023-02-14T19:46:41.533Z,2023-02-17T05:53:19Z,4036622343,178,,4032375169,147,49.5,4032375167,146,99.3,4032375163,103,23.4,4032373997,17,,4032374557,15,,4032374561,328,,4032375161,102,52.7,f4ef7in4fxoylsy29anhgqep5,A. Pressley,4032375159,77,4032373999,56,Center,4032373995,22,4032374609,233,11,4032375165,458,,,,,,,,,,,,,,,,,,,,,,,
2507752239,11,10,1,0,24,jv3jh5m5t7qy5t37vwwmnj16,1,1.9,49.1,2023-02-14T19:46:42.742Z,2023-02-17T05:53:23Z,4033814763,378,,4032374203,176,,4032374659,233,11,4032374205,178,,4032374209,56,Back,4032374207,182,,,,,,,,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507752233,10,52,1,0,24,jv3jh5m5t7qy5t37vwwmnj16,1,1.9,49.1,2023-02-14T19:46:42.777Z,2023-02-17T05:53:33Z,4033814799,378,,4036622493,178,,,,,,,,,,,,,,,,,,,,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507752401,12,80,1,0,36,jv3jh5m5t7qy5t37vwwmnj16,0,10.6,47.3,2023-02-14T19:46:54.728Z,2023-02-17T05:53:38Z,4036622537,178,,,,,,,,,,,,,,,,,,,,,,,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507752479,13,1,1,0,38,jv3jh5m5t7qy5t37vwwmnj16,0,13,48.1,2023-02-14T19:46:56.610Z,2023-02-17T05:53:41Z,4032375449,1,,4032375447,213,0.5,4036622581,178,,4032375437,155,,4032375443,141,100.0,4032375441,140,73.5,4032375439,56,Left,4032375445,212,73.3,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507752857,12,5,1,0,43,5qwskbjpa17fvmtuu5qijy7cz,1,24,-1.8,2023-02-14T19:47:01.513Z,2023-02-17T05:54:43Z,4032377419,56,Back,4032377421,347,,4032377429,233,14,,,,,,,,,,,,,,,,f4ef7in4fxoylsy29anhgqep5,A. Pressley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507752483,14,5,1,0,43,jv3jh5m5t7qy5t37vwwmnj16,0,76,101.8,2023-02-14T19:47:01.513Z,2023-02-17T05:54:44Z,4032375451,56,Left,4032377461,233,12,4032375453,347,,,,,,,,,,,,,,,,,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507752899,13,1,1,1,8,5qwskbjpa17fvmtuu5qijy7cz,1,21.5,0,2023-02-14T19:47:26.575Z,2023-02-17T05:54:46Z,4032377599,140,54.2,4032377607,1,,4032377597,56,Right,4032377601,141,6.2,4032377605,213,0.2,4032377595,107,,4032377603,212,34.8,,,,ag8f1ksvfel1a0y49d0iypuui,Baba Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507752921,14,1,1,1,10,5qwskbjpa17fvmtuu5qijy7cz,1,54.7,7,2023-02-14T19:47:28.420Z,2023-02-17T05:54:51Z,4032377729,141,19.7,4033819043,156,,4036623289,178,,4032377727,140,44.9,4032377723,3,,4032377731,212,13.4,4032377725,56,Back,4032377733,213,2.4,f4ef7in4fxoylsy29anhgqep5,A. Pressley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507752931,15,1,1,1,11,5qwskbjpa17fvmtuu5qijy7cz,0,44.9,19.7,2023-02-14T19:47:29.466Z,2023-02-17T05:54:53Z,4032377769,141,24.1,4032377773,213,0.3,4032377771,212,10.4,4032377767,140,54.4,4036623319,178,,4032377765,56,Center,,,,,,,6ipjgy0ewyx7mnmolu0pp0mw9,L. Coyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508024551,800,49,1,1,12,jv3jh5m5t7qy5t37vwwmnj16,1,45.2,73.8,2023-02-14T19:47:30.257Z,2023-02-17T05:55:08Z,,,,,,,,,,,,,,,,,,,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507752985,15,1,1,1,12,jv3jh5m5t7qy5t37vwwmnj16,0,45,73.5,2023-02-14T19:47:30.259Z,2023-02-17T05:55:05Z,4032378061,1,,4032378059,213,6.1,4032378047,140,87.3,4032378055,212,44.9,4032378037,155,,4032378051,141,64.3,4032378043,56,Center,4036623411,178,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507804261,371,61,1,1,15,5qwskbjpa17fvmtuu5qijy7cz,0,9.5,40.6,2023-02-14T19:47:33.699Z,2023-02-17T06:19:58Z,4036644965,388,,4032650201,56,Back,4036623781,21,,,,,,,,,,,,,,,,,2vwxulro5pc73zviman08je38,A. Pickles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507753043,16,51,1,1,15,5qwskbjpa17fvmtuu5qijy7cz,1,13.9,34.5,2023-02-14T19:47:33.738Z,2023-02-17T05:55:40Z,4032378405,169,,,,,,,,,,,,,,,,,,,,,,,2vwxulro5pc73zviman08je38,A. Pickles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507753019,16,15,1,1,16,jv3jh5m5t7qy5t37vwwmnj16,1,92,55.5,2023-02-14T19:47:35.088Z,2023-02-17T05:56:04Z,4033820275,108,,4032381015,102,49.7,4032380083,20,,4032406871,233,17,4032381027,147,53.8,4032378235,22,,4032381023,458,,4032378241,56,Center,99uiqjteov3qby19bs8kozill,B. Hanlan,4036624183,178,4032381021,328,,4033820273,79,4032381017,103,22.8,4032378239,17,4032381025,146,94.3,4032381019,214,,,,,,,,,,,,,,,,,,
2507753079,17,10,1,1,17,5qwskbjpa17fvmtuu5qijy7cz,1,1.1,48.1,2023-02-14T19:47:35.393Z,2023-02-17T05:56:09Z,4032378585,56,Back,4032378581,178,,4033820361,377,,4032381275,174,,4032378583,182,,4032406887,233,16,,,,,,,3wew9tjsjrsoyioiuzd7ve356,L. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507753111,18,1,1,1,19,5qwskbjpa17fvmtuu5qijy7cz,1,7.4,60.5,2023-02-14T19:47:37.580Z,2023-02-17T05:56:17Z,4032378759,1,,4032378747,157,,4032378749,56,Back,4032378757,213,0.4,4036624343,178,,4032378753,141,76.4,4032378755,212,30.7,4032378751,140,34.8,4eyngv286u5zbtppuih1g67s9,M. Sangare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507753113,19,49,1,1,21,5qwskbjpa17fvmtuu5qijy7cz,1,34.8,76.4,2023-02-14T19:47:39.422Z,2023-02-17T05:56:23Z,,,,,,,,,,,,,,,,,,,,,,,,,dzitwscdk6ogkf6bstbrik53p,S. McConville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507753165,20,1,1,1,23,5qwskbjpa17fvmtuu5qijy7cz,1,34.8,76.4,2023-02-14T19:47:41.837Z,2023-02-17T05:56:31Z,4032379021,213,5.0,4032379009,155,,4032379023,1,,4032379015,140,45.6,4032379019,212,45.4,4036624661,178,,4032379017,141,11.7,4032379013,56,Back,dzitwscdk6ogkf6bstbrik53p,S. McConville,4032379011,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507753183,21,1,1,1,29,5qwskbjpa17fvmtuu5qijy7cz,1,47.1,11.7,2023-02-14T19:47:47.931Z,2023-02-17T05:56:34Z,4032379133,56,Right,4032379135,140,66.1,4036624719,178,,4032379139,212,20.7,4032379141,213,0.3,4032379137,141,20.0,,,,,,,8w9kh0cuund2pw8wzs0rjrbah,R. Longelo-Mbule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508600161,1288,67,1,1,30,5qwskbjpa17fvmtuu5qijy7cz,1,66.4,19,2023-02-14T19:47:49.170Z,2023-02-17T11:32:05Z,4036900631,233,1183,,,,,,,,,,,,,,,,,,,,,,f4ef7in4fxoylsy29anhgqep5,A. Pressley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508600159,1183,67,1,1,30,jv3jh5m5t7qy5t37vwwmnj16,0,33.6,81,2023-02-14T19:47:49.171Z,2023-02-17T10:11:17Z,4036900651,233,1288,,,,,,,,,,,,,,,,,,,,,,datykfu6jdjc3jlmi3flv7dud,J. Willis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507753191,22,1,1,1,30,5qwskbjpa17fvmtuu5qijy7cz,1,67.2,20,2023-02-14T19:47:49.207Z,2023-02-17T11:32:05Z,4036624797,178,,4032379179,56,Center,4032379187,213,1.9,4032379205,156,,4032379181,140,65.8,4032379185,212,5.0,4032379183,141,27.0,,,,f4ef7in4fxoylsy29anhgqep5,A. Pressley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508600297,1289,67,1,1,32,5qwskbjpa17fvmtuu5qijy7cz,1,70.5,31.5,2023-02-14T19:47:50.666Z,2023-02-17T11:32:06Z,4036901407,233,1184,,,,,,,,,,,,,,,,,,,,,,8w9kh0cuund2pw8wzs0rjrbah,R. Longelo-Mbule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508600295,1184,67,1,1,32,jv3jh5m5t7qy5t37vwwmnj16,0,29.5,68.5,2023-02-14T19:47:50.667Z,2023-02-17T10:11:37Z,4036901423,233,1289,,,,,,,,,,,,,,,,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507753231,23,1,1,1,32,5qwskbjpa17fvmtuu5qijy7cz,1,69.6,32.7,2023-02-14T19:47:50.715Z,2023-02-17T11:32:06Z,4032379357,212,14.7,4032379359,213,1.7,4036624845,178,,4032379351,56,Center,4032379355,141,54.0,4032379353,140,67.2,,,,,,,8w9kh0cuund2pw8wzs0rjrbah,R. Longelo-Mbule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507753395,24,1,1,1,34,5qwskbjpa17fvmtuu5qijy7cz,1,67.2,54,2023-02-14T19:47:52.557Z,2023-02-17T05:56:42Z,4032380115,213,1.2,4036624891,178,,4032380111,141,87.1,4032380109,140,76.3,4032380107,56,Left,4032380113,212,24.5,,,,,,,20z2xkmqc3em5dol00ko4sp62,S. Quirk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507753413,25,1,1,1,40,5qwskbjpa17fvmtuu5qijy7cz,0,85.6,73.8,2023-02-14T19:47:58.480Z,2023-02-17T05:56:47Z,4033822791,141,54.4,4033822795,213,5.1,4033822789,140,90.3,4036624931,178,,4033822793,212,14.1,4032380209,56,Center,,,,,,,dzitwscdk6ogkf6bstbrik53p,S. McConville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507753351,17,12,1,1,40,jv3jh5m5t7qy5t37vwwmnj16,1,7.3,47,2023-02-14T19:47:59.102Z,2023-02-17T05:56:52Z,4033822967,213,4.3,4033822965,212,21.7,4033822961,140,0.0,4033822959,167,,4032379917,56,Back,4033822963,141,17.8,4036624997,178,,,,,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507753359,18,6,1,1,42,jv3jh5m5t7qy5t37vwwmnj16,0,3.5,44.4,2023-02-14T19:48:01.161Z,2023-02-17T05:56:55Z,4032380487,233,26,4032379947,73,,4032379945,56,Back,,,,,,,,,,,,,,,,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507753449,26,6,1,1,42,5qwskbjpa17fvmtuu5qijy7cz,1,96.5,55.6,2023-02-14T19:48:01.161Z,2023-02-17T05:56:55Z,4032380439,56,Center,4032380453,233,18,4032380441,73,,,,,,,,,,,,,,,,,dzitwscdk6ogkf6bstbrik53p,S. McConville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507754039,27,1,1,2,17,5qwskbjpa17fvmtuu5qijy7cz,0,99.5,99.5,2023-02-14T19:48:36.001Z,2023-02-17T05:56:58Z,4032383389,141,58.2,4036625057,178,,4032383393,213,4.5,4032383377,2,,4032383391,212,29.0,4032383379,6,,4032383387,140,92.8,4033823993,223,,dzitwscdk6ogkf6bstbrik53p,S. McConville,4032383381,155,4033823995,20,,4032383385,56,,,,,,,,,,,Center,,,,,,,,,,,,,,,,,
2507754087,19,12,1,2,19,jv3jh5m5t7qy5t37vwwmnj16,1,2.6,43.9,2023-02-14T19:48:37.390Z,2023-02-17T05:57:01Z,4032383693,140,26.8,4032383695,141,43.9,4032383691,56,Back,4032383699,213,0,4036625091,388,,4032383697,212,25.4,4032383717,15,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507754107,28,61,1,2,21,5qwskbjpa17fvmtuu5qijy7cz,0,71.3,54.5,2023-02-14T19:48:39.656Z,2023-02-17T05:57:13Z,4036625241,388,,4032383809,56,Center,,,,,,,,,,,,,,,,,,,20z2xkmqc3em5dol00ko4sp62,S. Quirk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507754145,20,49,1,2,23,jv3jh5m5t7qy5t37vwwmnj16,1,32.6,51.3,2023-02-14T19:48:41.683Z,2023-02-17T05:57:18Z,,,,,,,,,,,,,,,,,,,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507754321,21,1,1,2,26,jv3jh5m5t7qy5t37vwwmnj16,1,31.3,47.2,2023-02-14T19:48:44.445Z,2023-02-17T05:57:20Z,4032384851,56,Back,4032384855,140,7.5,4032384857,141,46.7,4036625333,178,,4032384859,212,25.0,4032384861,213,3.2,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507754437,22,1,1,2,34,jv3jh5m5t7qy5t37vwwmnj16,0,14.5,41.9,2023-02-14T19:48:52.657Z,2023-02-17T05:57:24Z,4032385525,141,39.4,4032385521,56,Center,4032385523,140,95.9,4032385531,1,,4033824389,157,,4032385527,212,85.5,4036625391,178,,4032385529,213,6.3,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
