id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2511981577,5,1,1,0,9,5qwskbjpa17fvmtuu5qijy7cz,0,28,38.6,2023-02-25T15:02:52.871Z,2023-02-28T03:54:04Z,4061440471,1,,4054694245,141,60.3,4061440469,157,,4054694241,56,Back,4054694243,140,34.7,4062819953,178,,4054694253,213,1.1,4054694249,212,16.3,20z2xkmqc3em5dol00ko4sp62,S. Quirk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511981657,6,45,1,0,13,5qwskbjpa17fvmtuu5qijy7cz,0,31,46.7,2023-02-25T15:02:56.329Z,2023-02-28T03:54:23Z,4054694659,56,Back,4054694661,285,,4054695021,233,7,,,,,,,,,,,,,,,,20z2xkmqc3em5dol00ko4sp62,S. Quirk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511981721,7,3,1,0,13,8mbtyq0has0uu0565fm9t5cdo,1,69,53.3,2023-02-25T15:02:56.329Z,2023-02-28T03:54:23Z,4054694979,233,6,4054694909,56,Center,4054694913,286,,4061440541,464,,4062820209,178,,,,,,,,,,,4eg87cdkpgishec2gc9stm8oa,D. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511981813,8,1,1,0,15,8mbtyq0has0uu0565fm9t5cdo,1,63.4,64.2,2023-02-25T15:02:58.265Z,2023-02-28T03:54:30Z,4054695365,140,74.3,4054695363,56,Left,4054695367,141,85.3,4062820303,178,,4054695371,213,0.9,4054695369,212,18.4,,,,,,,4eg87cdkpgishec2gc9stm8oa,D. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511982081,9,1,1,0,17,8mbtyq0has0uu0565fm9t5cdo,1,74.5,84.1,2023-02-25T15:03:00.707Z,2023-02-28T04:44:41Z,4054696559,140,62.3,4054696565,213,3.7,4054696561,141,72.3,4054696563,212,15.1,4062820379,178,,4054696557,56,Center,,,,,,,39gerw0vkyeriats1e0rgdn56,B. Kamwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511982129,10,1,1,0,20,8mbtyq0has0uu0565fm9t5cdo,0,63.5,83.1,2023-02-25T15:03:03.394Z,2023-02-28T03:54:41Z,4054696795,56,Left,4054696793,155,,4062820497,178,,4054696797,140,100.0,4054696805,1,,4054696801,212,40.4,4054696803,213,6.2,4054696799,141,79.3,8wnv741y7ghjolf8g5c7psru1,J. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511982101,7,5,1,0,23,5qwskbjpa17fvmtuu5qijy7cz,1,-1.2,23.2,2023-02-25T15:03:06.937Z,2023-02-28T03:54:49Z,4054696979,233,11,4054696659,346,,4054696657,56,Back,,,,,,,,,,,,,,,,20z2xkmqc3em5dol00ko4sp62,S. Quirk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511982145,11,5,1,0,23,8mbtyq0has0uu0565fm9t5cdo,0,101.2,76.8,2023-02-25T15:03:06.937Z,2023-02-28T03:54:49Z,4054696871,346,,4054696867,56,Center,4054697115,233,7,,,,,,,,,,,,,,,,8wnv741y7ghjolf8g5c7psru1,J. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511983399,8,1,1,0,49,5qwskbjpa17fvmtuu5qijy7cz,0,5,37,2023-02-25T15:03:32.223Z,2023-02-28T03:54:54Z,4054702927,74,,4054702913,56,Center,4054702923,213,6.2,4054702925,1,,4054702917,140,67.3,4054702921,212,66.0,4054702909,124,,4054702919,141,24.6,3wew9tjsjrsoyioiuzd7ve356,L. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511983439,12,1,1,0,53,8mbtyq0has0uu0565fm9t5cdo,0,29.8,73.2,2023-02-25T15:03:36.425Z,2023-02-28T03:55:30Z,4054703149,56,Center,4062821133,178,,4054703155,141,76.0,4054703151,140,58.0,4054703159,212,29.7,4054703145,3,,4054703163,213,0.1,,,,a6sikfu3j1pp7mlfcdte2inoq,T. Hamer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511983547,9,1,1,0,54,5qwskbjpa17fvmtuu5qijy7cz,1,47.3,25,2023-02-25T15:03:38.072Z,2023-02-28T04:44:48Z,4062821319,178,,4054703713,155,,4054703727,213,0.8,4054703725,212,21.4,4054703721,140,61.7,4054703717,56,Center,4054703723,141,47.2,,,,a2g77lv071rnz76ujh30364tl,H. Rodgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511983603,10,1,1,0,56,5qwskbjpa17fvmtuu5qijy7cz,0,62.4,50.6,2023-02-25T15:03:39.613Z,2023-02-28T04:44:50Z,4054703987,155,,4054703997,213,5.7,4054703989,56,Center,4062821533,178,,4054703993,141,34.2,4054703995,212,19.3,4054703991,140,77.4,,,,dzitwscdk6ogkf6bstbrik53p,S. McConville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511983719,13,1,1,0,58,8mbtyq0has0uu0565fm9t5cdo,1,20.9,71.4,2023-02-25T15:03:41.739Z,2023-02-28T03:56:03Z,4062821681,388,,4054704587,56,Back,4054704593,212,16.2,4054704591,141,68.1,4054704595,213,6.1,4055306839,3,,4054704589,140,36.2,,,,18loyx03olyhtkt6scybwr8q1,J. Moon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511983753,14,1,1,1,0,8mbtyq0has0uu0565fm9t5cdo,1,26,72.7,2023-02-25T15:03:44.015Z,2023-02-28T03:56:25Z,4062821977,178,,4054704779,212,9.1,4054704781,213,4.9,4054704777,141,59.6,4054704771,56,Back,4054704775,140,27.9,,,,,,,8wnv741y7ghjolf8g5c7psru1,J. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511983819,15,1,1,1,2,8mbtyq0has0uu0565fm9t5cdo,0,27.9,59.6,2023-02-25T15:03:45.100Z,2023-02-28T10:06:06Z,4063121489,389,,4054705097,212,13.7,4054705091,140,38.0,4054705095,141,72.3,4054705099,213,0.7,4054705087,56,Back,,,,,,,5n4yyffs5f8b7exry819c4xxx,A. Oshilaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511983843,11,49,1,1,3,5qwskbjpa17fvmtuu5qijy7cz,1,62,40.6,2023-02-25T15:03:46.615Z,2023-02-28T10:06:10Z,,,,,,,,,,,,,,,,,,,,,,,,,20z2xkmqc3em5dol00ko4sp62,S. Quirk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511984051,12,50,1,1,4,5qwskbjpa17fvmtuu5qijy7cz,1,57.4,32.8,2023-02-25T15:03:47.913Z,2023-02-28T04:00:03Z,4054706293,286,,4054706291,56,Center,4061865315,233,16,,,,,,,,,,,,,,,,20z2xkmqc3em5dol00ko4sp62,S. Quirk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511983935,16,7,1,1,5,8mbtyq0has0uu0565fm9t5cdo,0,42.6,67.2,2023-02-25T15:03:48.341Z,2023-02-28T03:58:24Z,4061443063,383,,4054705679,285,,4062823025,178,,4061865295,233,12,4054705677,56,Back,,,,,,,,,,byem8e04h7nlgk9ythcswoley,G. Yahyai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511984079,13,1,1,1,7,5qwskbjpa17fvmtuu5qijy7cz,0,42.2,35.7,2023-02-25T15:03:50.115Z,2023-02-28T03:59:13Z,4054706463,155,,4054706465,56,Center,4054706467,140,57.8,4054706469,141,64.2,4054706471,212,25.4,4062823641,178,,4054706473,213,0.9,,,,a2g77lv071rnz76ujh30364tl,H. Rodgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511984191,17,1,1,1,9,8mbtyq0has0uu0565fm9t5cdo,0,25,22.7,2023-02-25T15:03:52.644Z,2023-02-28T03:59:20Z,4054707103,56,Back,4062824003,388,,4054707105,140,47.0,4055306373,3,,4054707107,141,45.2,4054707111,213,0.6,4054707109,212,27.7,,,,8nudzikxeestbjz4yww8r13v9,J. Brayford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511984175,14,1,1,1,11,5qwskbjpa17fvmtuu5qijy7cz,0,47,56.7,2023-02-25T15:03:54.311Z,2023-02-28T03:59:25Z,4062824061,178,,4054706979,140,58.9,4054706985,213,0.3,4054706981,141,62.9,4054706977,56,Center,4054706983,212,13.2,,,,,,,ex0gkrnzj98vrwpk9tpcfw91x,S. Conneely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511984203,18,49,1,1,12,8mbtyq0has0uu0565fm9t5cdo,1,32.3,42.7,2023-02-25T15:03:55.917Z,2023-02-28T03:59:45Z,,,,,,,,,,,,,,,,,,,,,,,,,8wnv741y7ghjolf8g5c7psru1,J. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511984327,19,1,1,1,12,8mbtyq0has0uu0565fm9t5cdo,0,32.3,42.7,2023-02-25T15:03:55.928Z,2023-02-28T04:45:07Z,4054707719,141,20.0,4054707723,213,5.9,4062824273,178,,4054707725,1,,4054707717,140,66.7,4054707721,212,39.3,4054707715,56,Right,4054707713,155,,8wnv741y7ghjolf8g5c7psru1,J. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511984407,16,12,1,1,16,5qwskbjpa17fvmtuu5qijy7cz,1,28.6,82.9,2023-02-25T15:03:59.493Z,2023-02-28T04:00:24Z,4054708097,141,100.0,4054708101,213,1.1,4054708147,167,,4054708095,140,34.3,4054708093,56,Back,4054708099,212,14.1,4062824735,178,,,,,a2g77lv071rnz76ujh30364tl,H. Rodgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511984367,15,43,1,1,17,5qwskbjpa17fvmtuu5qijy7cz,1,0,0,2023-02-25T15:04:00.408Z,2023-02-27T09:20:30Z,4061443443,144,49,,,,,,,,,,,,,,,,,,,,,,a2g77lv071rnz76ujh30364tl,H. Rodgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511984411,17,5,1,1,18,5qwskbjpa17fvmtuu5qijy7cz,0,34.3,101.2,2023-02-25T15:04:02.046Z,2023-02-28T04:00:39Z,4054708113,56,Back,4054708413,233,20,4054708115,347,,,,,,,,,,,,,,,,,a2g77lv071rnz76ujh30364tl,H. Rodgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511984431,20,5,1,1,18,8mbtyq0has0uu0565fm9t5cdo,1,65.7,-1.2,2023-02-25T15:04:02.046Z,2023-02-28T04:00:38Z,4054708307,233,17,4054708193,56,Right,4054708195,347,,,,,,,,,,,,,,,,,8wnv741y7ghjolf8g5c7psru1,J. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511986723,21,1,1,1,48,8mbtyq0has0uu0565fm9t5cdo,1,70,0,2023-02-25T15:04:31.768Z,2023-02-28T04:00:48Z,4054719971,107,,4054719975,140,87.4,4054719973,56,Center,4054719981,212,35.9,4054719985,1,,4054719977,141,44.0,4054719983,213,1.0,,,,a6sikfu3j1pp7mlfcdte2inoq,T. Hamer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513257777,736,44,1,1,51,8mbtyq0has0uu0565fm9t5cdo,1,86.9,32.9,2023-02-25T15:04:34.138Z,2023-02-28T08:56:07Z,4061534721,233,779,4061452471,286,,4061452469,56,Center,,,,,,,,,,,,,,,,2kecmwyt730pi8z3pnsqs1l1x,S. Lavelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513257783,779,44,1,1,51,5qwskbjpa17fvmtuu5qijy7cz,0,13.1,67.1,2023-02-25T15:04:34.139Z,2023-02-28T04:01:12Z,4061452485,56,Back,4061534725,233,736,4061452487,285,,,,,,,,,,,,,,,,,20z2xkmqc3em5dol00ko4sp62,S. Quirk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511990781,37,1,1,1,51,8mbtyq0has0uu0565fm9t5cdo,0,84.8,42.2,2023-02-25T15:04:34.524Z,2023-02-28T08:56:07Z,4054740341,168,,4054740345,140,90.5,4054740347,141,55.1,4054740351,213,1.0,4054740339,3,,4054740349,212,10.6,4054740343,56,Center,4062826845,178,,2kecmwyt730pi8z3pnsqs1l1x,S. Lavelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511985933,18,61,1,1,51,5qwskbjpa17fvmtuu5qijy7cz,1,10.9,61.4,2023-02-25T15:04:34.906Z,2023-02-28T04:04:51Z,4054716055,56,Back,4062825465,178,,4062825463,21,,,,,,,,,,,,,,,,,ex0gkrnzj98vrwpk9tpcfw91x,S. Conneely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511986065,19,11,1,1,52,5qwskbjpa17fvmtuu5qijy7cz,0,1.4,46,2023-02-25T15:04:35.815Z,2023-02-28T04:02:35Z,4055003169,56,Back,4055003175,88,,4062825719,388,,4061453973,376,,,,,,,,,,,,,,3wew9tjsjrsoyioiuzd7ve356,L. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513258143,780,54,1,1,53,5qwskbjpa17fvmtuu5qijy7cz,1,8.8,44.4,2023-02-25T15:04:36.524Z,2023-02-28T04:03:06Z,4062825925,389,,4061454739,232,,,,,,,,,,,,,,,,,,,,3wew9tjsjrsoyioiuzd7ve356,L. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512041071,218,52,1,1,57,5qwskbjpa17fvmtuu5qijy7cz,1,0.1,49.3,2023-02-25T15:04:40.692Z,2023-02-28T04:03:13Z,4062825981,178,,4061454793,376,,,,,,,,,,,,,,,,,,,,3wew9tjsjrsoyioiuzd7ve356,L. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511986635,20,80,1,2,8,5qwskbjpa17fvmtuu5qijy7cz,0,12.5,43,2023-02-25T15:04:51.649Z,2023-02-28T04:03:29Z,4062826091,178,,,,,,,,,,,,,,,,,,,,,,,3wew9tjsjrsoyioiuzd7ve356,L. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511986863,21,1,1,2,11,5qwskbjpa17fvmtuu5qijy7cz,0,13.3,39.1,2023-02-25T15:04:54.741Z,2023-02-28T04:03:37Z,4054720715,212,69.9,4054720711,140,74.6,4054720713,141,0.0,4054720707,155,,4054720723,1,,4054720709,56,Right,4062826169,178,,4054720719,213,5.9,3wew9tjsjrsoyioiuzd7ve356,L. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511987523,22,5,1,2,17,8mbtyq0has0uu0565fm9t5cdo,1,27.8,101.3,2023-02-25T15:05:00.635Z,2023-02-28T04:03:46Z,4054723893,347,,4054723889,56,Back,4054723955,233,22,,,,,,,,,,,,,,,,2di9tk08yuqcb4wn9dvmwh97t,S. Hughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511986877,22,5,1,2,17,5qwskbjpa17fvmtuu5qijy7cz,0,72.2,-1.3,2023-02-25T15:05:00.635Z,2023-02-28T04:03:47Z,4054720759,56,Right,4054723971,233,22,4054720761,347,,,,,,,,,,,,,,,,,3wew9tjsjrsoyioiuzd7ve356,L. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511987653,23,1,1,2,31,8mbtyq0has0uu0565fm9t5cdo,1,33.3,100,2023-02-25T15:05:14.701Z,2023-02-28T04:03:53Z,4054724561,141,91.8,4054724565,213,6.0,4054724563,212,28.2,4054724567,1,,4054724553,56,Left,4054724551,107,,4054724557,140,59.4,,,,18loyx03olyhtkt6scybwr8q1,J. Moon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511987685,24,1,1,2,33,8mbtyq0has0uu0565fm9t5cdo,0,59.5,93.6,2023-02-25T15:05:16.548Z,2023-02-28T04:04:01Z,4054724745,140,70.1,4054724741,168,,4054724763,213,6.0,4054724743,56,Left,4054724737,3,,4062826349,388,,4054724753,141,89.6,4054724757,212,11.5,a6sikfu3j1pp7mlfcdte2inoq,T. Hamer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511987743,23,12,1,2,34,5qwskbjpa17fvmtuu5qijy7cz,1,25.3,9.4,2023-02-25T15:05:17.236Z,2023-02-28T04:04:09Z,4062826407,178,,4054725029,141,0.0,4054725025,56,Back,4054725031,212,8.8,4054725141,167,,4054725033,213,4.0,4054725027,140,20.1,,,,ag8f1ksvfel1a0y49d0iypuui,Baba Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511987757,24,5,1,2,34,5qwskbjpa17fvmtuu5qijy7cz,0,24.9,-1.1,2023-02-25T15:05:17.633Z,2023-02-28T04:04:20Z,4054725101,56,Back,4054725103,347,,4054728523,233,25,,,,,,,,,,,,,,,,ag8f1ksvfel1a0y49d0iypuui,Baba Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511988397,25,5,1,2,34,8mbtyq0has0uu0565fm9t5cdo,1,75.1,101.1,2023-02-25T15:05:17.633Z,2023-02-28T04:04:20Z,4054728369,56,Left,4054728371,347,,4054728393,233,24,,,,,,,,,,,,,,,,a6sikfu3j1pp7mlfcdte2inoq,T. Hamer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511988493,26,1,1,2,47,8mbtyq0has0uu0565fm9t5cdo,1,72.8,100,2023-02-25T15:05:30.663Z,2023-02-28T04:04:30Z,4054728877,141,89.7,4054728883,213,3.8,4054728881,212,13.5,4054728873,56,Left,4054728875,140,62.5,4054728871,107,,,,,,,,a6sikfu3j1pp7mlfcdte2inoq,T. Hamer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511988593,27,1,1,2,52,8mbtyq0has0uu0565fm9t5cdo,1,62.8,89.7,2023-02-25T15:05:35.662Z,2023-02-28T04:04:36Z,4054729399,140,72.6,4062826605,178,,4054729405,213,0.5,4054729401,141,97.8,4054729393,56,Left,4054729403,212,11.7,,,,,,,18loyx03olyhtkt6scybwr8q1,J. Moon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511988763,28,1,1,2,53,8mbtyq0has0uu0565fm9t5cdo,0,65.4,92.5,2023-02-25T15:05:36.403Z,2023-02-28T04:04:41Z,4061458645,223,,4062826643,178,,4054730269,141,59.4,4054737857,2,,4061458647,20,,4054730273,212,28.4,4054730263,56,Center,4054737861,155,,a6sikfu3j1pp7mlfcdte2inoq,T. Hamer,4054730279,213,5.4,4054730265,140,81.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511988879,26,44,1,2,55,5qwskbjpa17fvmtuu5qijy7cz,1,25.1,54.8,2023-02-25T15:05:38.184Z,2023-02-28T08:56:08Z,4054730913,285,,4054739635,233,29,4054730909,56,Back,,,,,,,,,,,,,,,,ag8f1ksvfel1a0y49d0iypuui,Baba Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
