id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/8/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId
2535602679,182,1,1,20,32,jv3jh5m5t7qy5t37vwwmnj16,1,61.7,37.4,2023-04-18T19:07:00.114Z,2023-04-21T01:11:04Z,4200741113,140,68.4,4200741119,213,5.1,4200741115,141,9.5,4200741111,56,Right,4200741117,212,20.2,4205101279,178,,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535602693,183,3,1,20,36,jv3jh5m5t7qy5t37vwwmnj16,0,71,3.4,2023-04-18T19:07:04.145Z,2023-04-21T01:11:21Z,4200741187,286,,4205101685,178,,4202587107,465,,4200741185,56,Right,4200741579,233,188,,,,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535602751,188,7,1,20,36,dmz37633qbsvl7gncq5s51yjw,1,29,96.6,2023-04-18T19:07:04.288Z,2023-04-21T01:11:26Z,4200741467,167,,4205101839,178,,4202587199,385,,4200741471,285,,4200741557,233,183,4200741469,56,Back,,,,,,,b3cehdu46pljqap9xw1j7pcyx,H. Knibbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535602877,184,5,1,20,37,jv3jh5m5t7qy5t37vwwmnj16,1,68,-1.1,2023-04-18T19:07:05.964Z,2023-04-21T01:11:32Z,4200742093,56,Right,4200742095,347,,4200742121,233,189,,,,,,,,,,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535602759,189,5,1,20,37,dmz37633qbsvl7gncq5s51yjw,0,32,101.1,2023-04-18T19:07:05.964Z,2023-04-21T01:11:32Z,4200742181,233,184,4200741515,347,,4200741511,56,Back,,,,,,,,,,,,,,,,b3cehdu46pljqap9xw1j7pcyx,H. Knibbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535602935,185,1,1,20,41,jv3jh5m5t7qy5t37vwwmnj16,1,69,0,2023-04-18T19:07:09.868Z,2023-04-21T01:11:40Z,4200742393,140,63.8,4200742399,213,2.3,4200742389,107,,4200742391,56,Right,4200742395,141,7.6,4200742397,212,8.2,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535603435,190,1,1,20,43,jv3jh5m5t7qy5t37vwwmnj16,1,64.8,16.1,2023-04-18T19:07:11.464Z,2023-04-21T01:12:08Z,4200744911,140,65.7,4200744915,212,7.7,4200744913,141,4.9,4200744909,56,Right,4205102557,178,,4200744917,213,4.8,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535603613,191,1,1,20,43,jv3jh5m5t7qy5t37vwwmnj16,1,68.7,5,2023-04-18T19:07:11.946Z,2023-04-21T01:12:17Z,4205102703,178,,4200745877,141,6.1,4200745873,56,Right,4200745879,212,6.4,4200745875,140,62.6,4200745881,213,3.0,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535602955,186,1,1,20,45,jv3jh5m5t7qy5t37vwwmnj16,1,61.7,8.5,2023-04-18T19:07:13.375Z,2023-04-21T01:12:30Z,4200742495,56,Right,4200742501,212,11.9,4205102817,178,,4200742499,141,13.7,4200742503,213,0.3,4200742497,140,72.5,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535602999,187,1,1,20,47,jv3jh5m5t7qy5t37vwwmnj16,1,72.9,14.1,2023-04-18T19:07:15.424Z,2023-04-21T01:12:37Z,4200742707,141,6.8,4200742711,213,4.3,4200742703,56,Right,4200742709,212,5.4,4205103023,178,,4200742705,140,70.8,,,,,,,40wbrqny2ekenyy37ver8dyol,N. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535603069,188,1,1,20,48,jv3jh5m5t7qy5t37vwwmnj16,0,70.9,6.7,2023-04-18T19:07:16.368Z,2023-04-21T01:12:46Z,4200743059,56,Center,4205103149,178,,4200743067,213,0.5,4200743065,212,35.8,4200743057,155,,4200743061,140,100.0,4200743069,1,,4200743063,141,31.0,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535603087,190,56,1,20,51,dmz37633qbsvl7gncq5s51yjw,1,0,0,2023-04-18T19:07:19.532Z,2023-04-21T01:13:02Z,4200743125,56,Back,,,,,,,,,,,,,,,,,,,,,,b6ctnwazqrxkw1639gn3vbahh,C. McGrandles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535603079,189,5,1,20,52,jv3jh5m5t7qy5t37vwwmnj16,0,101.2,32.2,2023-04-18T19:07:20.732Z,2023-04-21T01:13:08Z,4200743099,56,Center,4200743103,346,,4200743361,233,191,,,,,,,,,,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535603125,191,5,1,20,52,dmz37633qbsvl7gncq5s51yjw,1,-1.2,67.8,2023-04-18T19:07:20.732Z,2023-04-21T01:13:07Z,4200743341,233,189,4200743313,346,,4200743311,56,Back,,,,,,,,,,,,,,,,b6ctnwazqrxkw1639gn3vbahh,C. McGrandles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535603723,192,1,1,21,18,dmz37633qbsvl7gncq5s51yjw,0,4.3,61.8,2023-04-18T19:07:46.423Z,2023-04-21T01:13:14Z,4200746461,1,,4200746457,212,66.7,4200746463,74,,4200746459,213,0.2,4200746453,140,66.4,4200746455,141,82.1,4200746449,124,,4200746451,56,Left,3j589r3jhjkgpxxopsfit7aad,D. Mitov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535603883,192,4,1,21,23,jv3jh5m5t7qy5t37vwwmnj16,1,33.4,23.8,2023-04-18T19:07:51.974Z,2023-04-21T01:13:24Z,4200747299,152,,4200747293,13,,4200747435,286,,4200747431,233,193,4200747295,294,,4200747297,56,Back,,,,,,,dbvkpe7bc9clualadtx9rf1uc,C. Forino-Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535603901,193,4,1,21,23,dmz37633qbsvl7gncq5s51yjw,0,66.6,76.2,2023-04-18T19:07:51.975Z,2023-04-21T01:13:23Z,4200747363,56,Center,4205103767,178,,4200747365,152,,4200747483,233,192,4200747361,294,,4200747367,285,,4200747359,13,,,,,b3cehdu46pljqap9xw1j7pcyx,H. Knibbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535604459,193,1,1,21,46,jv3jh5m5t7qy5t37vwwmnj16,0,31.3,26.2,2023-04-18T19:08:14.939Z,2023-04-21T01:13:30Z,4200750463,213,0.4,4205103923,178,,4200750461,212,52.3,4200750457,140,77.2,4200750455,56,Center,4200750449,5,,4200750451,155,,4200750467,1,,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,4200750453,152,4200750459,141,56.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535604471,194,44,1,21,50,dmz37633qbsvl7gncq5s51yjw,1,24,49.7,2023-04-18T19:08:18.370Z,2023-04-21T09:15:59Z,4200750493,285,,4200750561,233,194,4200750491,56,Back,,,,,,,,,,,,,,,,6s4sb4st1ploeraxawlckr4r9,R. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535604477,194,44,1,21,50,jv3jh5m5t7qy5t37vwwmnj16,0,76,50.3,2023-04-18T19:08:18.371Z,2023-04-21T01:13:35Z,4200750651,233,194,4200750511,56,Center,4200750513,286,,,,,,,,,,,,,,,,,am0ggkrw8rzw5shdvaceyr3kl,S. Vokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535604495,195,1,1,21,50,dmz37633qbsvl7gncq5s51yjw,1,22.8,53,2023-04-18T19:08:18.398Z,2023-04-21T09:15:59Z,4200750599,140,41.9,4200750595,3,,4200750597,56,Back,4200750607,213,0.4,4200750603,141,65.1,4205104297,388,,4200750605,212,21.7,,,,6s4sb4st1ploeraxawlckr4r9,R. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535604541,196,1,1,21,51,dmz37633qbsvl7gncq5s51yjw,0,40.9,66.1,2023-04-18T19:08:19.955Z,2023-04-21T01:13:51Z,4200750907,212,18.8,4202591403,168,,4200750903,140,58.8,4200750909,213,0.1,4200750905,141,67.5,4200750899,3,,4205104499,388,,4200750901,56,Center,7b7ca1dklnp7reqcs5s4aauei,J. Lankester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535604549,195,1,1,21,53,jv3jh5m5t7qy5t37vwwmnj16,1,53.5,48.4,2023-04-18T19:08:21.585Z,2023-04-21T01:14:04Z,4200750949,213,5.6,4200750941,141,41.9,4200750945,212,6.6,4200750931,3,,4200750935,56,Center,4205104747,178,,4200750939,140,58.2,,,,4uywqjm0i2ik5cwhulbmzxi39,R. Tafazolli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535604559,196,44,1,21,55,jv3jh5m5t7qy5t37vwwmnj16,1,60.4,35.6,2023-04-18T19:08:23.423Z,2023-04-21T09:15:59Z,4200751019,286,,4200751151,233,197,4200751017,56,Center,,,,,,,,,,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535604573,197,44,1,21,55,dmz37633qbsvl7gncq5s51yjw,0,39.6,64.4,2023-04-18T19:08:23.424Z,2023-04-21T01:14:11Z,4200751095,56,Back,4200751167,233,196,4200751097,285,,,,,,,,,,,,,,,,,b3cehdu46pljqap9xw1j7pcyx,H. Knibbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535604641,197,1,1,21,55,jv3jh5m5t7qy5t37vwwmnj16,0,51.7,38.4,2023-04-18T19:08:23.478Z,2023-04-21T09:16:00Z,4200751461,213,5.4,4200751447,3,,4202593655,168,,4200751451,140,52.1,4200751449,56,Center,4200751457,212,0.6,4205105085,388,,4200751453,141,37.7,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535952353,874,61,1,21,55,dmz37633qbsvl7gncq5s51yjw,1,46.8,62,2023-04-18T19:08:23.495Z,2023-04-21T01:14:25Z,4205105305,15,,4202592677,56,Back,4205105307,388,,,,,,,,,,,,,,,,,b3cehdu46pljqap9xw1j7pcyx,H. Knibbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535604691,198,1,1,21,59,jv3jh5m5t7qy5t37vwwmnj16,1,43.8,11.4,2023-04-18T19:08:27.665Z,2023-04-21T01:14:35Z,4200751697,212,13.8,4200751691,56,Center,4205105481,178,,4200751695,141,22.7,4200751699,213,0.6,4200751693,140,54.7,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535604705,199,1,1,22,0,jv3jh5m5t7qy5t37vwwmnj16,0,54.7,22.8,2023-04-18T19:08:28.615Z,2023-04-21T01:14:43Z,4200751769,155,,4200751777,212,18.1,4205105597,178,,4200751773,140,69.6,4200751779,213,0.5,4200751771,56,Center,4200751775,141,36.3,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535604763,198,1,1,22,2,dmz37633qbsvl7gncq5s51yjw,0,24.8,76.1,2023-04-18T19:08:30.081Z,2023-04-21T01:14:51Z,4205105805,178,,4200752077,212,27.5,4200752069,140,50.6,4200752079,213,6.1,4200752067,56,Center,4200752073,141,69.0,,,,,,,asy3qn4557iy3r55yl4v9xj9x,M. Morrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535604897,200,1,1,22,5,jv3jh5m5t7qy5t37vwwmnj16,1,59,29.2,2023-04-18T19:08:33.456Z,2023-04-21T01:14:56Z,4200752787,1,,4200752777,56,Right,4205105893,178,,4200752785,213,5.8,4200752781,141,4.7,4200752775,155,,4200752779,140,89.5,4200752783,212,36.1,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535604939,201,1,1,22,10,jv3jh5m5t7qy5t37vwwmnj16,1,86.9,4.6,2023-04-18T19:08:38.235Z,2023-04-21T01:15:05Z,4200753003,141,14.7,4200753001,140,75.7,4200753005,212,13.6,4205106085,178,,4200752999,56,Right,4200753007,213,2.6,,,,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535605003,202,1,1,22,12,jv3jh5m5t7qy5t37vwwmnj16,1,75.4,14.9,2023-04-18T19:08:40.074Z,2023-04-21T01:15:18Z,4205106401,178,,4200753335,140,70.6,4200753333,56,Right,4200753339,212,7.9,4200753341,213,4.0,4200753337,141,5.9,,,,,,,40wbrqny2ekenyy37ver8dyol,N. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535605049,203,1,1,22,13,jv3jh5m5t7qy5t37vwwmnj16,0,70.8,5.8,2023-04-18T19:08:41.924Z,2023-04-21T01:15:28Z,4200753591,140,81.9,4205106517,178,,4200753595,212,33.8,4200753589,56,Center,4200753599,213,1.2,4200753593,141,52.5,4200753603,1,,4200753587,155,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535605119,199,12,1,22,15,dmz37633qbsvl7gncq5s51yjw,1,17,44.5,2023-04-18T19:08:43.684Z,2023-04-21T01:15:33Z,4200753949,141,80.0,4200753943,56,Back,4200753951,212,30.7,4200753953,213,0.9,4200753995,15,,4205106681,388,,4200753947,140,35.1,,,,6s4sb4st1ploeraxawlckr4r9,R. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535952813,875,44,1,22,18,dmz37633qbsvl7gncq5s51yjw,1,32.9,79.5,2023-04-18T19:08:46.450Z,2023-04-21T09:16:00Z,4203224379,233,788,4202595139,56,Back,4202595141,285,,,,,,,,,,,,,,,,,b3cehdu46pljqap9xw1j7pcyx,H. Knibbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535952815,788,44,1,22,18,jv3jh5m5t7qy5t37vwwmnj16,0,67.1,20.5,2023-04-18T19:08:46.451Z,2023-04-21T01:16:05Z,4202595147,56,Right,4203224383,233,875,4202595149,286,,,,,,,,,,,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535605185,200,1,1,22,18,dmz37633qbsvl7gncq5s51yjw,1,35.1,80,2023-04-18T19:08:46.472Z,2023-04-21T09:16:00Z,4200754345,140,42.2,4200754337,3,,4200754341,56,Back,4200754351,213,5.8,4200754349,212,8.6,4200754347,141,73.8,4205107257,388,,,,,b3cehdu46pljqap9xw1j7pcyx,H. Knibbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535605201,201,49,1,22,20,dmz37633qbsvl7gncq5s51yjw,1,42.2,73.8,2023-04-18T19:08:48.059Z,2023-04-21T01:16:27Z,,,,,,,,,,,,,,,,,,,,,,,,,7b7ca1dklnp7reqcs5s4aauei,J. Lankester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535605227,202,1,1,22,20,dmz37633qbsvl7gncq5s51yjw,0,42.2,73.8,2023-04-18T19:08:48.104Z,2023-04-21T01:16:24Z,4200754517,213,3.8,4200754509,56,Back,4200754513,141,60.0,4200754511,140,30.2,4205107659,178,,4200754515,212,15.7,,,,,,,7b7ca1dklnp7reqcs5s4aauei,J. Lankester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535605217,204,49,1,22,21,jv3jh5m5t7qy5t37vwwmnj16,1,67.3,42.7,2023-04-18T19:08:49.394Z,2023-04-21T01:16:37Z,,,,,,,,,,,,,,,,,,,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535605311,205,1,1,22,24,jv3jh5m5t7qy5t37vwwmnj16,0,69.6,37.3,2023-04-18T19:08:52.547Z,2023-04-21T01:16:43Z,4205108051,178,,4200755015,155,,4200755019,140,92.9,4200755025,212,28.5,4200755021,141,58.7,4200755027,213,0.5,4200755017,56,Center,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535605333,203,11,1,22,26,dmz37633qbsvl7gncq5s51yjw,1,3.4,38,2023-04-18T19:08:54.773Z,2023-04-21T01:16:50Z,4200755153,88,,4200755151,56,Back,4202595501,378,,4205108169,388,,,,,,,,,,,,,,3j589r3jhjkgpxxopsfit7aad,D. Mitov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535605521,204,1,1,22,31,dmz37633qbsvl7gncq5s51yjw,1,9.6,38.9,2023-04-18T19:08:59.474Z,2023-04-21T01:16:58Z,4200756215,212,20.9,4200756211,141,61.4,4200756205,140,23.1,4200756217,213,0.8,4200756201,56,Back,4205108347,178,,4200756197,123,,,,,3j589r3jhjkgpxxopsfit7aad,D. Mitov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535605689,205,1,1,22,36,dmz37633qbsvl7gncq5s51yjw,1,23.1,61.4,2023-04-18T19:09:04.095Z,2023-04-21T01:17:11Z,4200757137,56,Back,4200757145,213,4.8,4200757141,141,47.6,4200757143,212,9.4,4205108623,178,,4200757139,140,24.0,,,,,,,asy3qn4557iy3r55yl4v9xj9x,M. Morrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535953021,876,50,1,22,40,dmz37633qbsvl7gncq5s51yjw,1,30.9,32.6,2023-04-18T19:09:08.256Z,2023-04-21T01:17:34Z,4203226199,233,789,4202596465,56,Back,4202596467,285,,,,,,,,,,,,,,,,,b6ctnwazqrxkw1639gn3vbahh,C. McGrandles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535953019,789,7,1,22,40,jv3jh5m5t7qy5t37vwwmnj16,0,69.1,67.4,2023-04-18T19:09:08.448Z,2023-04-21T01:17:42Z,4202596637,385,,4202596461,56,Center,4203226195,233,876,4202596463,286,,4205109331,178,,,,,,,,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535605781,206,1,1,22,42,dmz37633qbsvl7gncq5s51yjw,1,29.9,36.1,2023-04-18T19:09:10.764Z,2023-04-21T01:17:50Z,4200757595,141,8.5,4200757591,56,Back,4200757599,212,18.8,4200757593,140,29.4,4200757601,213,4.7,4205109437,178,,,,,,,,b6ctnwazqrxkw1639gn3vbahh,C. McGrandles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535605959,207,1,1,22,45,dmz37633qbsvl7gncq5s51yjw,1,30.2,6.1,2023-04-18T19:09:13.666Z,2023-04-21T01:17:59Z,4200758665,1,,4200758657,140,83.5,4200758661,212,56.2,4200758663,213,0.1,4200758653,155,,4200758659,141,14.3,4205109481,178,,4200758655,56,Right,58yhuku61yc06xpc55v5cdtec,L. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535606005,208,1,1,22,53,dmz37633qbsvl7gncq5s51yjw,0,84.4,11.1,2023-04-18T19:09:21.966Z,2023-04-21T01:18:05Z,4200758867,140,88.0,4202597151,223,,4200758871,212,29.6,4200758869,141,54.2,4205109677,178,,4200758863,155,,4200758865,56,Center,4200758873,213,1.4,2oqi7v6d676hbe9i9agdl9ckp,J. Brophy,4202597153,72,4200758861,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535606095,206,12,1,22,55,jv3jh5m5t7qy5t37vwwmnj16,1,7.5,45.5,2023-04-18T19:09:23.329Z,2023-04-21T01:18:13Z,4200759303,141,53.9,4205109889,388,,4200759301,140,31.7,4200759305,212,26.0,4200759299,56,Back,4200759311,15,,4200759307,213,0.2,,,,dbvkpe7bc9clualadtx9rf1uc,C. Forino-Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535606205,209,1,1,22,59,dmz37633qbsvl7gncq5s51yjw,1,68.8,48.2,2023-04-18T19:09:27.583Z,2023-04-21T01:18:25Z,4200759907,140,55.8,4200759909,141,33.1,4200759911,212,17.1,4200759905,56,Center,4200759913,213,3.8,4205110063,178,,,,,,,,b6ctnwazqrxkw1639gn3vbahh,C. McGrandles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535606281,210,1,1,23,4,dmz37633qbsvl7gncq5s51yjw,1,56.3,34.2,2023-04-18T19:09:32.032Z,2023-04-21T01:18:33Z,4200760333,212,24.3,4200760327,56,Right,4200760335,213,5.6,4200760331,141,11.0,4205110213,178,,4200760329,140,73.9,,,,,,,6s4sb4st1ploeraxawlckr4r9,R. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535606395,211,1,1,23,7,dmz37633qbsvl7gncq5s51yjw,0,75.2,9.1,2023-04-18T19:09:35.023Z,2023-04-21T01:18:39Z,4200760977,56,Left,4200760975,155,,4200760981,141,100.0,4200760979,140,88.5,4200760973,2,,4205110345,178,,4202602389,20,,4200760987,1,,58yhuku61yc06xpc55v5cdtec,L. Bennett,4202602385,225,4200760985,213,1.4,4202602387,386,,,,4200760983,212,,,,,,,,,64.7,,,,,,,,,,,,,,,
2535606813,207,5,1,23,13,jv3jh5m5t7qy5t37vwwmnj16,1,10.9,-1.8,2023-04-18T19:09:41.441Z,2023-04-21T01:18:44Z,4200763403,56,Back,4200763407,347,,4200763437,233,212,,,,,,,,,,,,,,,,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535606399,212,5,1,23,13,dmz37633qbsvl7gncq5s51yjw,0,89.1,101.8,2023-04-18T19:09:41.441Z,2023-04-21T01:18:45Z,4200761023,56,Left,4200763445,233,207,4200761025,347,,,,,,,,,,,,,,,,,58yhuku61yc06xpc55v5cdtec,L. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535606867,208,1,1,23,33,jv3jh5m5t7qy5t37vwwmnj16,0,22.5,0,2023-04-18T19:10:01.390Z,2023-04-21T01:18:52Z,4200763689,107,,4200763707,141,2.5,4200763711,212,14.9,4200763713,213,0.2,4200763695,56,Back,4200763701,140,36.4,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535606899,213,1,1,23,34,dmz37633qbsvl7gncq5s51yjw,0,61.3,92.9,2023-04-18T19:10:02.897Z,2023-04-21T01:19:06Z,4200763877,141,90.6,4200763875,140,68.0,4205110727,178,,4200763881,213,6.1,4200763871,3,,4200763879,212,7.2,4200763873,56,Left,,,,e3ff2af2lxs0rl8c4r5ns4wd1,P. Digby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535606967,209,1,1,23,36,jv3jh5m5t7qy5t37vwwmnj16,1,28.9,18.2,2023-04-18T19:10:04.095Z,2023-04-21T01:19:16Z,4200764227,140,30.5,4205110947,178,,4200764231,212,4.9,4200764233,213,5.1,4205110949,21,,4200764223,56,Back,4200764229,141,11.4,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535606993,210,1,1,23,37,jv3jh5m5t7qy5t37vwwmnj16,0,30.8,11,2023-04-18T19:10:05.417Z,2023-04-21T01:19:26Z,4205111075,178,,4200764347,56,Back,4200764353,212,13.9,4200764345,155,,4200764351,141,29.4,4200764355,213,1.1,4200764349,140,36.6,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535607081,214,1,1,23,39,dmz37633qbsvl7gncq5s51yjw,1,56.7,68.8,2023-04-18T19:10:07.555Z,2023-04-21T01:19:35Z,4200764777,140,50.5,4200764783,213,2.4,4200764773,56,Center,4200764779,141,77.2,4200764781,212,8.7,4205111189,178,,,,,,,,2oqi7v6d676hbe9i9agdl9ckp,J. Brophy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535607111,215,1,1,23,40,dmz37633qbsvl7gncq5s51yjw,1,50.5,77.2,2023-04-18T19:10:08.244Z,2023-04-21T01:19:56Z,4200764951,56,Center,4200764949,155,,4205111447,178,,4200764971,213,5.2,4200764965,212,14.4,4200764961,141,59.0,4200764957,140,57.5,,,,b6ctnwazqrxkw1639gn3vbahh,C. McGrandles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535607121,216,1,1,23,42,dmz37633qbsvl7gncq5s51yjw,0,57.5,59,2023-04-18T19:10:10.235Z,2023-04-21T01:20:05Z,4200765009,141,70.0,4200765005,56,Center,4200765007,140,56.1,4200765013,213,1.8,4205111567,178,,4200765081,236,,4200765011,212,7.6,4200765083,233,211,2oqi7v6d676hbe9i9agdl9ckp,J. Brophy,4200765089,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535607099,211,74,1,23,42,jv3jh5m5t7qy5t37vwwmnj16,1,31.9,28.2,2023-04-18T19:10:10.340Z,2023-04-21T01:20:13Z,4200765169,233,216,4200764881,285,,4200764879,56,Back,4205111635,178,,,,,,,,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535607157,217,61,1,23,42,dmz37633qbsvl7gncq5s51yjw,1,56.1,70,2023-04-18T19:10:10.408Z,2023-04-21T01:20:25Z,4205111851,178,,4200765219,56,Center,,,,,,,,,,,,,,,,,,,2oqi7v6d676hbe9i9agdl9ckp,J. Brophy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
