id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/10/value,qualifier/13/value,qualifier/15/value,qualifier/16/value,keyPass,qualifier/11/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId
2509122029,5,49,1,0,6,fvr504m6gaxsfmtx4fwm7iq1,1,35.3,57.2,2023-02-18T15:00:58.018Z,2023-02-21T04:50:43Z,,,,,,,,,,,,,,,,,,,,,,,,,btlomqnhw2ft72iwg7xbaoh2i,E. Bonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509122085,6,1,1,0,7,fvr504m6gaxsfmtx4fwm7iq1,0,35.3,57.2,2023-02-18T15:00:58.638Z,2023-02-21T04:50:59Z,4039616037,140,61.1,4039616035,56,Center,4047144225,178,,4039616039,141,54.6,4039616043,213,6.2,4039616033,157,,4039616041,212,27.1,4039616045,1,,btlomqnhw2ft72iwg7xbaoh2i,E. Bonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509122139,7,1,1,0,9,9db4t34qy4owglhvvgwf5l22i,0,34.5,41.9,2023-02-18T15:01:00.999Z,2023-02-21T04:51:01Z,4039616271,140,58.9,4047144241,178,,4039616273,141,37.1,4039616275,212,25.8,4039616269,56,Center,4039616277,213,6.2,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509122147,7,1,1,0,10,fvr504m6gaxsfmtx4fwm7iq1,0,32.2,59.3,2023-02-18T15:01:02.010Z,2023-02-21T04:51:04Z,4047144269,178,,4039616307,56,Back,4039616311,141,63.4,4039616309,140,38.9,4039616313,212,7.6,4039616315,213,0.4,,,,,,,btlomqnhw2ft72iwg7xbaoh2i,E. Bonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510365811,769,61,1,0,10,9db4t34qy4owglhvvgwf5l22i,1,61.2,36.6,2023-02-18T15:01:02.377Z,2023-02-21T04:51:08Z,4046164151,56,Center,4047144315,21,,4047144317,178,,,,,,,,,,,,,,,,,cruhiz25b3bbd4unocpu9bvf9,A. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509122209,8,1,1,0,12,fvr504m6gaxsfmtx4fwm7iq1,0,38,59.4,2023-02-18T15:01:03.625Z,2023-02-21T04:51:11Z,4039616659,56,Center,4039616663,140,61.6,4039616673,212,24.9,4047144337,178,,4039616677,213,6.2,4039616669,141,55.8,,,,,,,btlomqnhw2ft72iwg7xbaoh2i,E. Bonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509122315,8,1,1,0,12,9db4t34qy4owglhvvgwf5l22i,0,39.4,35.4,2023-02-18T15:01:04.223Z,2023-02-21T04:51:16Z,4039617133,140,86.4,4039617141,1,,4039617139,213,6.3,4039617131,56,Center,4047144383,178,,4039617137,212,49.4,4039617135,141,34.5,4039617129,3,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509122321,9,52,1,0,17,fvr504m6gaxsfmtx4fwm7iq1,1,9.3,72.6,2023-02-18T15:01:08.813Z,2023-02-21T04:51:19Z,4047144405,178,,4046164457,377,,,,,,,,,,,,,,,,,,,,dtl2jirk97xct4idsoj2vxbs9,L. Southwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509122505,10,80,1,0,22,fvr504m6gaxsfmtx4fwm7iq1,0,11.1,63.9,2023-02-18T15:01:14.570Z,2023-02-21T04:51:22Z,4047144421,178,,,,,,,,,,,,,,,,,,,,,,,dtl2jirk97xct4idsoj2vxbs9,L. Southwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509122901,11,1,1,0,30,fvr504m6gaxsfmtx4fwm7iq1,0,11.1,63.9,2023-02-18T15:01:22.389Z,2023-02-21T04:51:24Z,4039619883,141,93.2,4047144427,178,,4039619885,212,66.4,4039619879,56,Left,4039619887,213,0.3,4046164629,155,,4039619881,140,71.4,4039619889,1,,dtl2jirk97xct4idsoj2vxbs9,L. Southwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509123045,9,1,1,0,34,9db4t34qy4owglhvvgwf5l22i,1,33.3,6.5,2023-02-18T15:01:25.724Z,2023-02-21T04:51:32Z,4047144487,388,,4039620585,213,0.4,4039620579,140,67.3,4039620575,3,,4039620581,141,29.1,4039620577,56,Center,4039620589,1,,4039620583,212,38.9,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509123087,10,1,1,0,36,9db4t34qy4owglhvvgwf5l22i,0,68.1,30.6,2023-02-18T15:01:28.496Z,2023-02-21T04:51:43Z,4039620823,140,72.2,4047144573,178,,4039620827,212,8.2,4039620831,213,5.3,4039620825,141,20.3,4047144575,21,,4039620821,56,Right,,,,1r9aj50371x6f0xf7mmvldz9x,J. Norwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509123097,11,1,1,0,38,9db4t34qy4owglhvvgwf5l22i,1,66.8,22.9,2023-02-18T15:01:30.127Z,2023-02-21T04:51:49Z,4039620853,56,Center,4040222977,213,2.6,4040222975,212,14.7,4040222971,140,55.0,4040222973,141,34.5,4047144623,178,,4046164921,155,,,,,32crcj18u4qnf8f07fbsopvpx,D. Cole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509123025,12,43,1,0,39,fvr504m6gaxsfmtx4fwm7iq1,1,0,0,2023-02-18T15:01:30.695Z,2023-02-18T15:53:13Z,4040221087,144,49,,,,,,,,,,,,,,,,,,,,,,btlomqnhw2ft72iwg7xbaoh2i,E. Bonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509123057,13,43,1,0,39,fvr504m6gaxsfmtx4fwm7iq1,1,0,0,2023-02-18T15:01:31.447Z,2023-02-18T15:53:10Z,4039620659,56,Back,4040220935,144,50,4039626881,233,11,4039620661,285,0,,,,,,,,,,,,,btlomqnhw2ft72iwg7xbaoh2i,E. Bonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510366321,771,49,1,0,40,9db4t34qy4owglhvvgwf5l22i,1,55.8,34.3,2023-02-18T15:01:31.947Z,2023-02-21T04:51:55Z,,,,,,,,,,,,,,,,,,,,,,,,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509123149,12,1,1,0,40,9db4t34qy4owglhvvgwf5l22i,1,55,35.7,2023-02-18T15:01:32.004Z,2023-02-21T04:52:02Z,4039621157,212,10.2,4039621155,141,30.7,4039621151,56,Center,4039621161,213,5.9,4039621149,3,,4047144733,178,,4039621153,140,64.2,,,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510366063,770,1,1,0,41,9db4t34qy4owglhvvgwf5l22i,0,61.4,32.6,2023-02-18T15:01:32.986Z,2023-02-21T04:52:04Z,4046165431,140,59.8,4046165427,3,,4047144761,388,,4046165435,212,14.2,4046165429,56,Right,4046165433,141,11.8,4046165437,213,4.6,,,,32crcj18u4qnf8f07fbsopvpx,D. Cole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509123183,14,1,1,0,42,fvr504m6gaxsfmtx4fwm7iq1,0,31.5,94.6,2023-02-18T15:01:34.283Z,2023-02-21T04:52:08Z,4047144801,178,,4039621317,155,,4039621323,141,91.9,4039621319,56,Left,4039621327,213,6.2,4039621325,212,26.5,4039621321,140,56.7,,,,cjwflve6ukph4h2az1irm099l,R. Broom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509123259,13,1,1,0,44,9db4t34qy4owglhvvgwf5l22i,0,43.9,15.5,2023-02-18T15:01:35.786Z,2023-02-21T04:52:13Z,4039621703,212,23.3,4047144851,178,,4039621705,213,0.5,4039621697,56,Center,4039621695,3,,4039621701,141,30.7,4039621699,140,63.8,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509123299,15,1,1,0,46,fvr504m6gaxsfmtx4fwm7iq1,0,35.8,65.3,2023-02-18T15:01:38.187Z,2023-02-21T04:52:16Z,4039621863,3,,4039621873,213,0.6,4047144891,388,,4039621865,56,Left,4039621871,212,20.0,4039621867,140,52.0,4039621869,141,80.8,,,,btlomqnhw2ft72iwg7xbaoh2i,E. Bonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509123399,14,1,1,0,48,9db4t34qy4owglhvvgwf5l22i,0,38.4,21,2023-02-18T15:01:40.128Z,2023-02-21T04:52:21Z,4039622345,212,27.1,4039622347,213,0,4039622333,3,,4047144931,178,,4039622343,141,21.0,4039622339,140,64.2,4039622337,56,Right,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510366395,804,49,1,0,50,fvr504m6gaxsfmtx4fwm7iq1,1,38.6,85.9,2023-02-18T15:01:42.145Z,2023-02-21T04:52:23Z,,,,,,,,,,,,,,,,,,,,,,,,,cjwflve6ukph4h2az1irm099l,R. Broom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509123587,16,1,1,0,52,fvr504m6gaxsfmtx4fwm7iq1,1,35.5,96.4,2023-02-18T15:01:44.162Z,2023-02-21T04:52:25Z,4039623293,56,Back,4047144969,178,,4039623301,213,3.1,4039623299,212,11.1,4039623295,140,24.9,4039623297,141,96.6,,,,,,,cjwflve6ukph4h2az1irm099l,R. Broom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509123621,17,1,1,0,54,fvr504m6gaxsfmtx4fwm7iq1,0,28.3,95.2,2023-02-18T15:01:46.212Z,2023-02-21T04:52:27Z,4047144981,178,,4039623439,157,,4039623443,140,66.8,4039623451,1,,4039623447,212,40.7,4039623445,141,88.0,4039623449,213,6.2,4039623441,56,Left,458sjwuhbhei0203uyja2afbo,E. Baggott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510366663,773,49,1,0,56,9db4t34qy4owglhvvgwf5l22i,1,31.1,12.1,2023-02-18T15:01:48.426Z,2023-02-21T04:52:30Z,,,,,,,,,,,,,,,,,,,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509123797,15,1,1,0,56,9db4t34qy4owglhvvgwf5l22i,1,29.6,14,2023-02-18T15:01:48.441Z,2023-02-21T04:52:35Z,4039624225,213,1.0,4039624221,141,30.4,4039624215,3,,4039624223,212,13.5,4039624217,56,Back,4047145035,178,,4039624219,140,36.9,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509123809,16,1,1,0,57,9db4t34qy4owglhvvgwf5l22i,0,36.9,30.4,2023-02-18T15:01:49.514Z,2023-02-21T04:52:38Z,4039624279,56,Right,4039624287,213,5.9,4039624285,212,25.6,4039624277,155,,4039624281,140,59.8,4047145061,178,,4039624283,141,17.4,,,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509123825,18,1,1,0,59,fvr504m6gaxsfmtx4fwm7iq1,0,43.7,89.6,2023-02-18T15:01:51.482Z,2023-02-21T04:52:41Z,4039624363,140,67.5,4039624359,3,,4039624365,141,90.5,4039624367,212,25.0,4047145097,388,,4039624361,56,Left,4039624369,213,0.0,,,,458sjwuhbhei0203uyja2afbo,E. Baggott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509123955,17,1,1,1,1,9db4t34qy4owglhvvgwf5l22i,0,27.9,13.8,2023-02-18T15:01:52.999Z,2023-02-21T04:52:47Z,4047145125,178,,4039624953,140,55.0,4039624949,3,,4039624951,56,Center,4039624959,213,0.2,4039624955,141,23.7,4039624957,212,29.2,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509123973,18,44,1,1,3,9db4t34qy4owglhvvgwf5l22i,1,51.9,15.1,2023-02-18T15:01:55.092Z,2023-02-21T06:03:47Z,4039625047,56,Right,4039625049,286,,4039625187,233,19,,,,,,,,,,,,,,,,32crcj18u4qnf8f07fbsopvpx,D. Cole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509123917,19,44,1,1,3,fvr504m6gaxsfmtx4fwm7iq1,0,48.1,84.9,2023-02-18T15:01:55.093Z,2023-02-21T04:52:49Z,4039624799,56,Back,4039625157,233,18,4039624801,285,,,,,,,,,,,,,,,,,458sjwuhbhei0203uyja2afbo,E. Baggott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510366507,772,1,1,1,3,9db4t34qy4owglhvvgwf5l22i,0,54,12.7,2023-02-18T15:01:55.104Z,2023-02-21T06:03:47Z,4046167833,212,1.1,4046167823,3,,4047145169,388,,4046167829,140,55.0,4046167835,213,0,4046167825,168,,4046167827,56,Right,4046167831,141,12.7,32crcj18u4qnf8f07fbsopvpx,D. Cole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509123997,20,61,1,1,3,fvr504m6gaxsfmtx4fwm7iq1,1,48.1,90.9,2023-02-18T15:01:55.138Z,2023-02-21T04:52:56Z,4047145193,388,,4039625221,56,Back,4047145191,15,,,,,,,,,,,,,,,,,458sjwuhbhei0203uyja2afbo,E. Baggott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509124005,21,49,1,1,5,fvr504m6gaxsfmtx4fwm7iq1,1,23.8,70,2023-02-18T15:01:56.898Z,2023-02-21T04:53:04Z,,,,,,,,,,,,,,,,,,,,,,,,,btlomqnhw2ft72iwg7xbaoh2i,E. Bonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509124097,22,61,1,1,5,fvr504m6gaxsfmtx4fwm7iq1,1,37.3,94.7,2023-02-18T15:01:57.002Z,2023-02-21T04:53:45Z,4039625701,56,Back,4047145341,178,,,,,,,,,,,,,,,,,,,,btlomqnhw2ft72iwg7xbaoh2i,E. Bonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509124197,23,61,1,1,6,fvr504m6gaxsfmtx4fwm7iq1,1,36.3,96.6,2023-02-18T15:01:58.102Z,2023-02-21T04:53:35Z,4047145309,178,,4039626167,56,Back,,,,,,,,,,,,,,,,,,,cjwflve6ukph4h2az1irm099l,R. Broom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509124283,19,5,1,1,8,9db4t34qy4owglhvvgwf5l22i,1,59.4,-1.4,2023-02-18T15:01:59.627Z,2023-02-21T04:53:20Z,4039626737,233,24,4039626601,56,Right,4039626603,347,,,,,,,,,,,,,,,,,32crcj18u4qnf8f07fbsopvpx,D. Cole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509124245,24,5,1,1,8,fvr504m6gaxsfmtx4fwm7iq1,0,40.6,101.4,2023-02-18T15:01:59.627Z,2023-02-21T04:53:20Z,4039626423,347,,4039626817,233,19,4039626421,56,Back,,,,,,,,,,,,,,,,cjwflve6ukph4h2az1irm099l,R. Broom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509124941,20,1,1,1,29,9db4t34qy4owglhvvgwf5l22i,0,56.4,0,2023-02-18T15:02:21.075Z,2023-02-21T04:53:49Z,4039629891,140,78.1,4039629899,1,,4039629895,212,26.7,4039629897,213,0.5,4039629889,56,Right,4039629893,141,18.5,4039629887,107,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509125013,25,1,1,1,31,fvr504m6gaxsfmtx4fwm7iq1,1,20.4,81.4,2023-02-18T15:02:23.412Z,2023-02-21T04:53:51Z,4039630261,212,11.5,4039630249,3,,4039630255,140,31.3,4039630259,141,82.2,4039630263,213,0.0,4047145657,388,,4039630251,56,Back,,,,btlomqnhw2ft72iwg7xbaoh2i,E. Bonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509125027,26,49,1,1,32,fvr504m6gaxsfmtx4fwm7iq1,1,32.2,75.6,2023-02-18T15:02:24.261Z,2023-02-21T04:53:55Z,,,,,,,,,,,,,,,,,,,,,,,,,61allnul4qlvl9s6wf0nehped,L. Sercombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509125169,27,1,1,1,34,fvr504m6gaxsfmtx4fwm7iq1,1,29.9,74.5,2023-02-18T15:02:25.726Z,2023-02-21T04:53:57Z,4047145707,178,,4039631027,213,5.8,4039631021,141,62.0,4039634775,1,,4039631023,212,17.1,4039631017,56,Back,4039631019,140,44.0,4039634773,157,,61allnul4qlvl9s6wf0nehped,L. Sercombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509125175,28,61,1,1,35,fvr504m6gaxsfmtx4fwm7iq1,0,44,62,2023-02-18T15:02:27.475Z,2023-02-21T04:54:02Z,4039631065,56,Back,4047145763,15,,4047145765,388,,,,,,,,,,,,,,,,,7617zihboc2wywyoyou6nhuqd,A. May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509125413,21,1,1,1,38,9db4t34qy4owglhvvgwf5l22i,0,44,43.9,2023-02-18T15:02:29.587Z,2023-02-21T04:54:05Z,4039632199,1,,4039632191,140,94.9,4039632197,213,5.8,4039632195,212,61.7,4046169709,157,,4039632189,56,Right,4047145797,178,,4039632193,141,0.0,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509125445,22,5,1,1,44,9db4t34qy4owglhvvgwf5l22i,0,94.6,-1.5,2023-02-18T15:02:36.044Z,2023-02-21T04:54:07Z,4039632379,347,,4039634935,233,29,4039632377,56,Right,,,,,,,,,,,,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509125955,29,5,1,1,44,fvr504m6gaxsfmtx4fwm7iq1,1,5.4,101.5,2023-02-18T15:02:36.044Z,2023-02-21T04:54:07Z,4039634757,347,,4039634753,56,Back,4039634855,233,22,,,,,,,,,,,,,,,,dtl2jirk97xct4idsoj2vxbs9,L. Southwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
