id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/11/value,qualifier/12/value,assist,qualifier/18/value
2478720793,4,44,1,0,15,ahm0t06rup1bkd9z0mxl2lmph,1,24.4,73.6,2022-10-29T14:00:31.697Z,2022-11-01T08:35:02Z,3879662655,285,,3879662653,56,Back,3879662817,233,8,,,,,,,,,,,,,,,,cqfbp8me2n00cve66v797omvp,S. Findlay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478720819,8,44,1,0,15,69t8imcdaqlgfbds2p58596my,0,75.6,26.4,2022-10-29T14:00:31.698Z,2022-11-01T03:38:54Z,3879662783,56,Center,3879662785,286,,3879662829,233,4,,,,,,,,,,,,,,,,b1yok7nf3a2fu9voe0oy7o6ad,D. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478720815,5,1,1,0,15,ahm0t06rup1bkd9z0mxl2lmph,0,25.5,77.9,2022-10-29T14:00:31.748Z,2022-11-01T08:35:03Z,3887387203,388,,3879662757,213,6.2,3879662749,56,Back,3879662753,141,76.0,3879662751,140,39.9,3879662755,212,15.2,3879662747,3,,,,,cqfbp8me2n00cve66v797omvp,S. Findlay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478720883,9,1,1,0,18,69t8imcdaqlgfbds2p58596my,1,61.5,31.2,2022-10-29T14:00:34.348Z,2022-11-01T03:39:10Z,3879663043,141,67.9,3879663047,213,2.2,3879663041,140,42.8,3879663045,212,31.8,3887387233,178,,3879663039,56,Back,,,,,,,9bpm5m1tsplxq77m3cbpfm4t1,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478720957,10,1,1,0,20,69t8imcdaqlgfbds2p58596my,1,42.8,67.9,2022-10-29T14:00:36.708Z,2022-11-01T03:39:19Z,3887387271,178,,3879663379,212,27.5,3879663375,140,20.2,3879663377,141,47.6,3879663373,56,Back,3879663381,213,3.7,,,,,,,do0vklx8voqfr05b3j04ilex,G. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478721037,11,1,1,0,24,69t8imcdaqlgfbds2p58596my,0,21.2,47.2,2022-10-29T14:00:40.682Z,2022-11-01T03:39:25Z,3879663707,1,,3879663703,212,58.8,3879663701,141,23.9,3879663705,213,6.0,3879663697,56,Center,3879663695,155,,3887387285,178,,3879663699,140,75.1,1c4nu9s3t3p83pufjf3n3xqay,J. Trafford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478721069,6,44,1,0,28,ahm0t06rup1bkd9z0mxl2lmph,1,26.4,80.7,2022-10-29T14:00:44.153Z,2022-11-01T08:35:03Z,3879663859,285,,3879663857,56,Back,3879663873,233,12,,,,,,,,,,,,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478721045,12,44,1,0,28,69t8imcdaqlgfbds2p58596my,0,73.6,19.3,2022-10-29T14:00:44.154Z,2022-11-01T03:39:38Z,3879663735,56,Right,3879663737,286,,3879663907,233,6,,,,,,,,,,,,,,,,5tbz2hexz7vind39ot6govqzu,C. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478721141,7,12,1,0,28,ahm0t06rup1bkd9z0mxl2lmph,1,27.8,85.3,2022-10-29T14:00:44.204Z,2022-11-01T08:35:03Z,3879664357,15,,3879664193,212,30.8,3879664195,213,3.0,3879664191,141,93.9,3879664189,140,0.0,3879664359,167,,3887387429,388,,3879664187,56,Back,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478721147,8,6,1,0,33,ahm0t06rup1bkd9z0mxl2lmph,0,0,91,2022-10-29T14:00:49.156Z,2022-11-01T03:39:59Z,3879664257,233,13,3879664213,73,,3879664211,56,Back,,,,,,,,,,,,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478721151,13,6,1,0,33,69t8imcdaqlgfbds2p58596my,1,100,9,2022-10-29T14:00:49.156Z,2022-11-01T03:39:59Z,3879664235,233,8,3879664217,75,,3879664215,56,Right,,,,,,,,,,,,,,,,5tbz2hexz7vind39ot6govqzu,C. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478721653,14,1,1,0,52,69t8imcdaqlgfbds2p58596my,1,99.5,0.5,2022-10-29T14:01:08.429Z,2022-11-01T03:40:07Z,3879666309,213,1.6,3879666297,6,,3879666307,212,20.8,3879666303,140,98.1,3879666305,141,31.0,3879666301,56,Center,3887387507,178,,,,,7iruezvsore21eboc96g7oqtx,J. Sheehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480209243,1369,43,1,0,53,69t8imcdaqlgfbds2p58596my,1,0,0,2022-10-29T14:01:09.392Z,2022-11-01T08:36:26Z,3887592419,178,0,3887615039,144,82,,,,,,,,,,,,,,,,,,,8zcwhxcdh09wxdn29kzpox591,K. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478721661,15,50,1,0,53,69t8imcdaqlgfbds2p58596my,1,98.1,30.6,2022-10-29T14:01:09.430Z,2022-11-01T03:45:42Z,3879667091,233,9,3879666331,56,Center,3879666333,286,,,,,,,,,,,,,,,,,8zcwhxcdh09wxdn29kzpox591,K. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478721803,9,7,1,0,53,ahm0t06rup1bkd9z0mxl2lmph,1,1.9,69.4,2022-10-29T14:01:09.940Z,2022-11-01T03:45:49Z,3879666949,56,Back,3879666951,285,,3886539565,384,,3887389087,178,,3879667023,233,15,,,,,,,,,,cz30ywnq6p6dig7x3hu6h7cnp,D. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478721879,11,12,1,0,55,ahm0t06rup1bkd9z0mxl2lmph,1,3.8,74.4,2022-10-29T14:01:11.386Z,2022-11-01T03:45:57Z,3887389115,178,,3879667389,167,,3879667297,141,100.0,3879667293,56,Left,3879667295,140,53.9,3879667301,213,0.3,3879667299,212,55.8,,,,8olbkp9lqy3em5s9h7a4aod4a,L. Bate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478721885,12,5,1,0,59,ahm0t06rup1bkd9z0mxl2lmph,0,55.4,102,2022-10-29T14:01:15.255Z,2022-11-01T03:46:03Z,3879667329,347,,3879669491,233,16,3879667327,56,Left,,,,,,,,,,,,,,,,8olbkp9lqy3em5s9h7a4aod4a,L. Bate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478722321,16,5,1,0,59,69t8imcdaqlgfbds2p58596my,1,44.6,-2,2022-10-29T14:01:15.255Z,2022-11-01T03:46:03Z,3879669405,347,,3879669403,56,Back,3879669441,233,12,,,,,,,,,,,,,,,,8zcwhxcdh09wxdn29kzpox591,K. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478721817,10,43,1,1,0,ahm0t06rup1bkd9z0mxl2lmph,1,0,0,2022-10-29T14:01:16.427Z,2022-10-29T14:01:21Z,3879667605,144,1,3879667013,212,0,3879667011,141,74.4,3879667015,213,0,3879667009,140,3.8,3879667005,155,0,3879667003,2,0,3879667007,56,Back,8olbkp9lqy3em5s9h7a4aod4a,L. Bate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478722411,17,1,1,1,12,69t8imcdaqlgfbds2p58596my,1,43.1,0,2022-10-29T14:01:28.872Z,2022-11-01T03:46:15Z,3879669829,212,18.3,3879669831,213,2.7,3879669823,56,Back,3879669827,141,10.6,3879669825,140,27.7,3879669821,107,,,,,,,,5tbz2hexz7vind39ot6govqzu,C. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478722465,18,1,1,1,15,69t8imcdaqlgfbds2p58596my,1,27.7,10.6,2022-10-29T14:01:31.924Z,2022-11-01T03:46:29Z,3879670013,56,Back,3879670017,141,43.6,3879670015,140,11.1,3887389241,178,,3879670021,213,2.2,3879670019,212,28.4,,,,,,,9eaozqsxv2347nryh9pkmg251,G. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478722547,19,1,1,1,19,69t8imcdaqlgfbds2p58596my,1,11.1,43.6,2022-10-29T14:01:35.315Z,2022-11-01T03:46:35Z,3879670363,140,25.9,3879670373,213,0.1,3887389273,178,,3879670361,56,Back,3879670365,141,46.4,3879670369,212,15.7,,,,,,,1c4nu9s3t3p83pufjf3n3xqay,J. Trafford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478722619,20,1,1,1,22,69t8imcdaqlgfbds2p58596my,1,26.9,48.4,2022-10-29T14:01:38.472Z,2022-11-01T03:46:41Z,3879670723,213,1.4,3879670713,140,30.0,3879670717,212,22.9,3879670715,141,81.7,3887389307,178,,3879670711,56,Back,,,,,,,aqu903olqgqkljzwr658cogd1,Ricardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478722727,21,1,1,1,24,69t8imcdaqlgfbds2p58596my,1,30,81.7,2022-10-29T14:01:40.357Z,2022-11-01T03:46:47Z,3887389327,178,,3879671251,140,14.1,3879671255,212,26.9,3879671253,141,50.6,3879671257,213,4.0,3879671249,56,Back,,,,,,,do0vklx8voqfr05b3j04ilex,G. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478722773,22,1,1,1,28,69t8imcdaqlgfbds2p58596my,1,15.5,60.6,2022-10-29T14:01:44.160Z,2022-11-01T03:46:54Z,3887389347,178,,3879671459,140,26.7,3879671461,141,61.2,3879671465,213,0.0,3879671463,212,11.8,3879671457,56,Back,,,,,,,1c4nu9s3t3p83pufjf3n3xqay,J. Trafford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478722873,23,1,1,1,28,69t8imcdaqlgfbds2p58596my,1,26.7,61.2,2022-10-29T14:01:44.977Z,2022-11-01T03:47:34Z,3887389533,178,,3879671953,141,38.6,3879671957,213,4.7,3879671949,56,Back,3879671955,212,15.4,3879671951,140,26.3,,,,,,,9bpm5m1tsplxq77m3cbpfm4t1,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478722949,24,1,1,1,32,69t8imcdaqlgfbds2p58596my,0,27.5,32.5,2022-10-29T14:01:48.344Z,2022-11-01T03:47:39Z,3879672259,56,Center,3887389561,178,,3879672265,212,30.9,3879672261,140,56.9,3879672267,213,6.2,3879672263,141,30.4,,,,,,,aqu903olqgqkljzwr658cogd1,Ricardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478722943,13,49,1,1,33,ahm0t06rup1bkd9z0mxl2lmph,1,40.8,76,2022-10-29T14:01:49.737Z,2022-11-01T03:47:51Z,,,,,,,,,,,,,,,,,,,,,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478722995,14,1,1,1,34,ahm0t06rup1bkd9z0mxl2lmph,1,40.2,74.8,2022-10-29T14:01:50.562Z,2022-11-01T03:47:59Z,3879672457,56,Left,3879672463,141,89.9,3879672471,213,0.6,3879672459,140,53.5,3887389651,178,,3879672469,212,17.3,,,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478723023,15,1,1,1,35,ahm0t06rup1bkd9z0mxl2lmph,0,53.5,89.9,2022-10-29T14:01:51.460Z,2022-11-01T03:48:09Z,3879672611,213,5.0,3879672595,56,Center,3887389701,178,,3879672605,212,17.1,3879672603,141,66.1,3879672599,140,58.8,,,,,,,33ci88veciqvd4w5y145dyooa,K. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478723083,25,1,1,1,36,69t8imcdaqlgfbds2p58596my,1,44.4,28.6,2022-10-29T14:01:52.678Z,2022-11-01T03:48:14Z,3879672929,141,24.4,3887389733,178,,3879672931,212,12.5,3879672927,140,56.0,3879672925,56,Center,3879672933,213,6.1,,,,,,,9bpm5m1tsplxq77m3cbpfm4t1,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480209481,1376,43,1,1,37,69t8imcdaqlgfbds2p58596my,1,0,0,2022-10-29T14:01:53.164Z,2022-11-01T08:04:14Z,3887593261,144,82,3887593219,178,0,,,,,,,,,,,,,,,,,,,b1yok7nf3a2fu9voe0oy7o6ad,D. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478723087,26,49,1,1,37,69t8imcdaqlgfbds2p58596my,1,56.1,24,2022-10-29T14:01:53.205Z,2022-11-01T08:04:19Z,,,,,,,,,,,,,,,,,,,,,,,,,b1yok7nf3a2fu9voe0oy7o6ad,D. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478723171,27,1,1,1,40,69t8imcdaqlgfbds2p58596my,1,58.2,14.7,2022-10-29T14:01:56.270Z,2022-11-01T03:48:26Z,3879673291,212,13.9,3879673293,213,5.8,3879673289,141,5.8,3887389811,178,,3879673287,140,70.1,3879673285,56,Right,,,,,,,b1yok7nf3a2fu9voe0oy7o6ad,D. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478723203,28,1,1,1,42,69t8imcdaqlgfbds2p58596my,0,70.1,5.8,2022-10-29T14:01:58.343Z,2022-11-01T03:48:34Z,3879673469,141,8.2,3879673795,236,,3879673797,233,16,3887389865,178,,3879673463,56,Right,3879673477,213,0.4,3879673467,140,73.4,3879673473,212,3.8,5tbz2hexz7vind39ot6govqzu,C. Bradley,3879673801,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478723239,16,74,1,1,42,ahm0t06rup1bkd9z0mxl2lmph,1,32.5,95.7,2022-10-29T14:01:58.523Z,2022-11-01T03:48:41Z,3879673673,285,,3879673669,56,Back,3887389893,178,,3879673841,233,28,,,,,,,,,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478723307,17,49,1,1,43,ahm0t06rup1bkd9z0mxl2lmph,1,34.5,90.2,2022-10-29T14:01:59.676Z,2022-11-01T03:48:53Z,,,,,,,,,,,,,,,,,,,,,,,,,33ci88veciqvd4w5y145dyooa,K. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478723507,18,1,1,1,46,ahm0t06rup1bkd9z0mxl2lmph,1,33.3,88.1,2022-10-29T14:02:02.833Z,2022-11-01T03:49:12Z,3879674887,56,Back,3879674899,212,8.9,3879674901,213,4.6,3879674893,140,32.7,3879674897,141,75.1,3887390039,178,,,,,,,,33ci88veciqvd4w5y145dyooa,K. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478723525,19,61,1,1,49,ahm0t06rup1bkd9z0mxl2lmph,0,32,88.1,2022-10-29T14:02:05.435Z,2022-11-01T03:49:46Z,3879674949,56,Back,3887390189,178,,,,,,,,,,,,,,,,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478723591,29,1,1,1,49,69t8imcdaqlgfbds2p58596my,1,68.8,9.2,2022-10-29T14:02:05.641Z,2022-11-01T03:49:56Z,3879675213,56,Right,3879675217,141,11.0,3879675219,212,11.9,3879675215,140,80.1,3879675221,213,0.1,3887390231,178,,,,,,,,5tbz2hexz7vind39ot6govqzu,C. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478723603,30,49,1,1,51,69t8imcdaqlgfbds2p58596my,1,80.1,11,2022-10-29T14:02:07.235Z,2022-11-01T03:50:52Z,,,,,,,,,,,,,,,,,,,,,,,,,b1yok7nf3a2fu9voe0oy7o6ad,D. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478723675,31,61,1,1,51,69t8imcdaqlgfbds2p58596my,0,80.4,12.8,2022-10-29T14:02:07.551Z,2022-11-01T03:50:39Z,3879675615,56,Right,3887390365,178,,,,,,,,,,,,,,,,,,,,b1yok7nf3a2fu9voe0oy7o6ad,D. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478723733,21,12,1,1,52,ahm0t06rup1bkd9z0mxl2lmph,1,5.5,85.1,2022-10-29T14:02:09.035Z,2022-11-01T03:51:03Z,3879675979,167,,3879675907,140,17.7,3879675905,56,Back,3879675911,212,17.2,3879675913,213,0.7,3887390491,178,,3879675909,141,100.0,,,,cqfbp8me2n00cve66v797omvp,S. Findlay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478723739,22,5,1,1,54,ahm0t06rup1bkd9z0mxl2lmph,0,19.8,101.8,2022-10-29T14:02:10.356Z,2022-11-01T03:51:17Z,3879676247,233,32,3879675931,347,,3879675929,56,Back,,,,,,,,,,,,,,,,cqfbp8me2n00cve66v797omvp,S. Findlay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478723773,32,5,1,1,54,69t8imcdaqlgfbds2p58596my,1,80.2,-1.8,2022-10-29T14:02:10.356Z,2022-11-01T03:51:17Z,3879676103,56,Right,3879676105,347,,3879676189,233,22,,,,,,,,,,,,,,,,b1yok7nf3a2fu9voe0oy7o6ad,D. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478723685,20,43,1,1,54,ahm0t06rup1bkd9z0mxl2lmph,1,0,0,2022-10-29T14:02:10.627Z,2022-10-29T14:02:18Z,3879676333,144,3,3879675689,285,0,3879675687,56,Back,,,,,,,,,,,,,,,,cqfbp8me2n00cve66v797omvp,S. Findlay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
