id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/10/value,qualifier/13/value,qualifier/14/value,qualifier/8/value,qualifier/16/value
2529663271,1,34,16,0,0,17zuelixesst1z59fwcix2dil,1,0,0,2023-04-07T13:15:18.084Z,2023-04-07T13:15:18Z,4169185841,194,cwimbfv671qph6cxdcl32elzp,4169185831,30,"dgcocw72ey734nwc3omi02sid, bn65q0jh5fmyit8g8y4k9wsq2, 5j1eftktnca9eso1vvhu2hf55, cwimbfv671qph6cxdcl32elzp, 3dy32ujo7srhl6rq7vb9e97xm, 9e0t58fp461sn2pele7we3fu1, cqgg8fu39fn7k9blog2zjpk2x, 67xd8llko9zszuwg63ffopje2, 43knl3z17afypz27sz4qzkxnu, a90bv7xfjlfi8s3kvbpyjvn8q, 41ntkkxxtjznfdz7966j64161, 5kg7eu8b1wktru5ohpid8e9qt, 3x8j3d4oygoxsu75ipz0idt6, 2hwlmul5bz8qcxt75954ujiz9, as885sgoqhqie6xuony3pqrfu, 4luphb29oi2p9ftkag6xb69jp, dirgn9z2tdz1603md8x3dni6t, 1oxfxpbvol3526lbe42wxxze2",4169185839,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",4169185835,59,"31, 22, 12, 4, 5, 23, 17, 27, 25, 48, 11, 2, 3, 15, 20, 21, 24, 30",4169185843,197,16115,4169185837,130,2,4169185845,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4169185833,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529663287,1,34,16,0,0,3ptd7zlc5isrongig0wij2id4,1,0,0,2023-04-07T13:15:19.749Z,2023-04-09T18:15:53Z,4169185921,59,"1, 11, 17, 15, 6, 5, 12, 4, 10, 9, 38, 3, 7, 8, 18, 21, 23, 33",4169185917,30,"2xd9g0s3888o99iq0eb5j6ead, e2sj7bhk2s9du1bs1vza1b4k5, 85vh43wsin67z2dj0iod12fop, h4x8lz5ou8esdao80mvls9yi, 69lg8jmug501h6biol5itk02y, 6l49pcwtyyv56v30g994nuz85, 8thtb5uqqv63f880cwhpc5zv9, 8y3obwxpwckjfl7hkrrg97sgl, f2d0i9t2qeyppfqrdv6xzc3px, a64e8yqggr7fmtdlyr9v80yxh, 1la1hsnuheliwojwmcbxroy96, ebsspe8jslej9a253w4xpf55h, ddc712ebtmrrpvj4shekecus5, bwu80wn3lca4x2txuelku0a21, 6kxph7ulzz58v8tm3aaomy1ka, 67j73dckmb73ntxo81hc840r9, 6ge15340tp9n57m88z6rli6i2, 6kz7c7i4wzph7qlzi9nzt266t",4169185929,197,13091,4169185931,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4169185925,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",4169185919,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5",4169185927,194,f2d0i9t2qeyppfqrdv6xzc3px,4169185923,130,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529688477,2,32,1,0,0,3ptd7zlc5isrongig0wij2id4,1,0,0,2023-04-07T13:59:22.557Z,2023-04-07T13:59:25Z,4169323515,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529688463,2,32,1,0,0,17zuelixesst1z59fwcix2dil,1,0,0,2023-04-07T13:59:22.557Z,2023-04-09T21:43:31Z,4169323467,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529688495,3,1,1,0,0,17zuelixesst1z59fwcix2dil,1,50,49.9,2023-04-07T13:59:22.564Z,2023-04-10T06:38:34Z,4169324937,279,S,4169323611,140,34.2,4169323613,141,49.7,4178968933,178,,4169323615,212,16.6,4169323609,56,Back,4169323617,213,3.1,,,,a90bv7xfjlfi8s3kvbpyjvn8q,C. Savage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529688555,4,1,1,0,2,17zuelixesst1z59fwcix2dil,1,33.7,38.6,2023-04-07T13:59:25.014Z,2023-04-10T06:38:21Z,4169323933,141,7.7,4178969243,178,,4169323927,157,,4169323935,212,37.2,4169323939,213,5.7,4169323931,140,62.9,4169323929,56,Right,4169323941,1,,9e0t58fp461sn2pele7we3fu1,B. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529688559,5,44,1,0,5,17zuelixesst1z59fwcix2dil,1,63.8,6.2,2023-04-07T13:59:28.285Z,2023-04-10T09:56:53Z,4169337281,233,13,4169323957,286,,4169323955,56,Right,,,,,,,,,,,,,,,,43knl3z17afypz27sz4qzkxnu,M. Peart-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529691097,13,44,1,0,5,3ptd7zlc5isrongig0wij2id4,0,36.2,93.8,2023-04-07T13:59:28.286Z,2023-04-10T06:38:46Z,4169336941,56,Back,4169337307,233,5,4169336943,285,,,,,,,,,,,,,,,,,85vh43wsin67z2dj0iod12fop,L. Sibley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529688565,6,1,1,0,5,17zuelixesst1z59fwcix2dil,0,62.9,7.7,2023-04-07T13:59:28.534Z,2023-04-10T09:56:53Z,4169323987,56,Right,4169323985,3,,4169323993,212,12.0,4169323995,213,5.7,4178970401,388,,4169323991,141,0.0,4169323989,140,72.6,,,,43knl3z17afypz27sz4qzkxnu,M. Peart-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529688593,3,5,1,0,6,3ptd7zlc5isrongig0wij2id4,1,25,101.8,2023-04-07T13:59:29.294Z,2023-04-10T06:39:09Z,4169324111,56,Back,4169324113,347,,4169324125,233,7,,,,,,,,,,,,,,,,h4x8lz5ou8esdao80mvls9yi,H. Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529688567,7,5,1,0,6,17zuelixesst1z59fwcix2dil,0,75,-1.8,2023-04-07T13:59:29.294Z,2023-04-10T06:39:09Z,4169324145,233,3,4169323999,347,,4169323997,56,Right,,,,,,,,,,,,,,,,43knl3z17afypz27sz4qzkxnu,M. Peart-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529688609,4,1,1,0,12,3ptd7zlc5isrongig0wij2id4,1,22.7,100,2023-04-07T13:59:35.176Z,2023-04-10T06:39:18Z,4169324237,212,16.8,4169324235,141,83.5,4169324239,213,4.0,4169324233,140,12.0,4169324229,107,,4169324231,56,Back,,,,,,,h4x8lz5ou8esdao80mvls9yi,H. Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529688645,5,1,1,0,16,3ptd7zlc5isrongig0wij2id4,1,19,81.8,2023-04-07T13:59:38.605Z,2023-04-10T06:39:36Z,4169324401,213,4.7,4169324395,140,19.3,4169324397,141,35.5,4169324393,56,Back,4178971533,178,,4169324399,212,31.5,,,,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529688697,6,1,1,0,19,3ptd7zlc5isrongig0wij2id4,1,20.6,34.8,2023-04-07T13:59:41.576Z,2023-04-10T06:39:44Z,4169324685,212,22.5,4169324687,213,1.5,4169324679,56,Back,4178971753,178,,4169324683,141,67.9,4169324681,140,21.3,,,,,,,6l49pcwtyyv56v30g994nuz85,J. Chester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529688753,7,1,1,0,23,3ptd7zlc5isrongig0wij2id4,1,25.7,67.6,2023-04-07T13:59:45.886Z,2023-04-10T06:39:56Z,4169324983,212,79.8,4169324971,155,,4178972087,178,,4169324979,141,19.4,4169324993,1,,4169324989,213,5.9,4169324973,56,Right,4169324975,140,95.0,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529688791,8,1,1,0,28,3ptd7zlc5isrongig0wij2id4,1,96.4,18.6,2023-04-07T13:59:51.076Z,2023-04-10T06:40:12Z,4169325163,2,,4177207089,20,,4169325175,213,1.8,4169335191,210,15,4177207087,224,,4169325171,141,51.0,4169325173,212,22.5,4169335193,154,,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,1,4169325165,155,4169325167,56,Center,4178972369,389,4169325169,140,92.0,,,,,,,,,,,,,,,,,,,,,,,,,
2529688795,9,15,1,0,29,3ptd7zlc5isrongig0wij2id4,1,89.9,49.3,2023-04-07T13:59:52.396Z,2023-04-10T06:40:12Z,4169335253,78,,4169335267,108,,4169335265,103,19,4169335257,154,,4169335271,100,,4169335279,231,49.8,4169335255,29,,4169325189,56,Center,a64e8yqggr7fmtdlyr9v80yxh,J. Collins,,4169333977,82,4169335263,102,48.8,4169335269,328,4169335281,192,,4169335273,146,95.0,4169333971,20,4178972627,388,4169335259,55,8,4169325185,22,4169335275,147,50.2,4169325187,17,4169335277,230,99.1,,,,,
2529689159,10,4,1,0,30,3ptd7zlc5isrongig0wij2id4,1,91.9,49.4,2023-04-07T13:59:53.386Z,2023-04-10T06:40:20Z,4169376031,10,,4169327011,9,,4169327025,152,,4169327029,286,,4169327031,348,a64e8yqggr7fmtdlyr9v80yxh,4169327021,56,Center,4169327069,233,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529688917,9,4,1,0,30,17zuelixesst1z59fwcix2dil,0,8.1,50.6,2023-04-07T13:59:53.387Z,2023-04-10T06:40:20Z,4178972851,178,,4169325839,10,,4169325841,56,Back,4169325845,285,,4169325843,152,,4169327097,233,10,4169325837,9,,,,,3dy32ujo7srhl6rq7vb9e97xm,O. Casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529688777,8,43,1,0,31,17zuelixesst1z59fwcix2dil,1,0,0,2023-04-07T13:59:54.465Z,2023-04-07T14:00:12Z,4169325107,94,0,4169326035,144,10,4169325109,56,Back,,,,,,,,,,,,,,,,3dy32ujo7srhl6rq7vb9e97xm,O. Casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529689981,10,58,1,1,35,17zuelixesst1z59fwcix2dil,0,0,0,2023-04-07T14:00:57.780Z,2023-04-10T06:40:52Z,4169331419,233,11,4169331107,186,,4169331111,75,,4169331105,9,,4169331109,179,,4169331113,56,Back,,,,,,,dgcocw72ey734nwc3omi02sid,R. Doohan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529689923,11,16,1,1,35,3ptd7zlc5isrongig0wij2id4,1,88.5,50,2023-04-07T14:00:57.780Z,2023-04-10T06:40:56Z,4169333461,458,,4169330779,9,,4169331257,20,,4169330783,56,Center,4169331265,375,01:34.904,4169333459,390,467114,4177210593,396,51.8,4169330785,214,,a64e8yqggr7fmtdlyr9v80yxh,J. Collins,,4169333453,76,4169331335,353,10,4177210591,395,4169333465,231,50.2,4169330781,17,,4169333457,103,4169333455,102,4169331261,374,2023-04-07 15:00:57.461,4178973593,178,4169333463,230,99.5,,,,,,99.4,3.8,54.3,,
2529690687,11,1,1,2,11,17zuelixesst1z59fwcix2dil,1,49.8,50.1,2023-04-07T14:01:33.833Z,2023-04-10T06:41:02Z,4169334861,56,Back,4169334869,212,18.9,4169334865,141,47.2,4169334877,279,G,4178973923,178,,4169334873,213,3.2,4169334863,140,31.9,,,,a90bv7xfjlfi8s3kvbpyjvn8q,C. Savage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529690839,12,1,1,2,13,17zuelixesst1z59fwcix2dil,0,33.3,46.4,2023-04-07T14:01:36.032Z,2023-04-10T06:41:08Z,4169335685,140,100.0,4169335693,1,,4169335687,141,14.3,4178974087,178,,4169335683,56,Right,4169335691,213,6.0,4169335681,157,,4169335689,212,74.6,9e0t58fp461sn2pele7we3fu1,B. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529690865,12,5,1,2,19,3ptd7zlc5isrongig0wij2id4,1,-1.2,83.6,2023-04-07T14:01:42.542Z,2023-04-10T06:41:12Z,4169335845,56,Back,4169335847,346,,4169335891,233,13,,,,,,,,,,,,,,,,a64e8yqggr7fmtdlyr9v80yxh,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529690845,13,5,1,2,19,17zuelixesst1z59fwcix2dil,0,101.2,16.4,2023-04-07T14:01:42.542Z,2023-04-10T06:41:13Z,4169335917,233,12,4169335729,56,Right,4169335733,346,,,,,,,,,,,,,,,,,9e0t58fp461sn2pele7we3fu1,B. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529691857,14,1,1,2,48,3ptd7zlc5isrongig0wij2id4,1,5.1,57,2023-04-07T14:02:11.465Z,2023-04-10T06:41:16Z,4169340665,212,69.6,4169340667,213,0.2,4169340659,56,Center,4169340673,74,,4169340663,141,75.7,4169340655,124,,4169340661,140,70.3,4169340657,155,,2xd9g0s3888o99iq0eb5j6ead,J. Wildsmith,,4169340669,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529691895,15,1,1,2,54,3ptd7zlc5isrongig0wij2id4,1,74.3,73.8,2023-04-07T14:02:16.776Z,2023-04-10T06:41:56Z,4169340833,56,Center,4169340835,140,68.2,4169340837,141,70.3,4177217331,3,,4178975413,178,,4169340839,212,6.8,4169340841,213,3.5,,,,f2d0i9t2qeyppfqrdv6xzc3px,D. McGoldrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529691951,16,1,1,2,55,3ptd7zlc5isrongig0wij2id4,1,68.2,70.3,2023-04-07T14:02:18.105Z,2023-04-10T06:42:22Z,4169341165,141,95.9,4178976165,178,,4169341167,212,18.3,4169341163,140,73.5,4169341161,56,Left,4169341169,213,1.3,,,,,,,a64e8yqggr7fmtdlyr9v80yxh,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529692007,17,1,1,2,57,3ptd7zlc5isrongig0wij2id4,0,84.3,92.9,2023-04-07T14:02:20.165Z,2023-04-10T06:42:29Z,4169341477,2,,4177217673,224,,4177217675,72,,4169341489,213,4.9,4169341481,56,Center,4169341487,212,23.4,4169341485,141,59.3,4178976297,178,,85vh43wsin67z2dj0iod12fop,L. Sibley,,4169341483,140,4169341479,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.1,
2529692083,14,12,1,2,59,17zuelixesst1z59fwcix2dil,1,4.4,47.8,2023-04-07T14:02:22.045Z,2023-04-10T06:42:42Z,4169341911,141,65.1,4169341907,56,Back,4169341913,212,13.8,4169341915,213,1.0,4169341921,15,,4169341909,140,11.2,4178976555,388,,,,,9e0t58fp461sn2pele7we3fu1,B. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529692075,18,13,1,3,0,3ptd7zlc5isrongig0wij2id4,1,86.3,46.6,2023-04-07T14:02:23.406Z,2023-04-10T06:42:52Z,4177218365,108,,4178976839,389,,4169345817,328,,4169345809,102,61.3,4169345829,230,98.5,4169345805,73,,4169345833,231,49.1,4169345813,103,20.8,a64e8yqggr7fmtdlyr9v80yxh,J. Collins,,4169341849,17,4169341847,22,,4169342549,20,4169341851,56,Center,4169345823,458,,,,,,,,,,,,,,,,,,,,,,,
2529692103,15,5,1,3,2,17zuelixesst1z59fwcix2dil,1,-1.1,43.6,2023-04-07T14:02:24.596Z,2023-04-10T06:42:59Z,4169342101,233,19,4169341981,56,Back,4169341983,346,,,,,,,,,,,,,,,,,9e0t58fp461sn2pele7we3fu1,B. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529692107,19,5,1,3,2,3ptd7zlc5isrongig0wij2id4,0,101.1,56.4,2023-04-07T14:02:24.596Z,2023-04-10T06:42:59Z,4169342009,346,,4169342005,56,Center,4169342149,233,15,,,,,,,,,,,,,,,,a64e8yqggr7fmtdlyr9v80yxh,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529693171,16,1,1,3,30,17zuelixesst1z59fwcix2dil,0,4.4,40.4,2023-04-07T14:02:52.897Z,2023-04-10T06:43:08Z,4169347205,124,,4169347211,141,25.2,4169347207,56,Center,4169347213,212,72.6,4169347215,213,6.1,4169347217,1,,4169347221,74,,4169347209,140,72.8,dgcocw72ey734nwc3omi02sid,R. Doohan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529693203,20,44,1,3,34,3ptd7zlc5isrongig0wij2id4,1,33.2,68.8,2023-04-07T14:02:56.888Z,2023-04-10T09:56:53Z,4169347357,56,Back,4169347365,233,17,4169347359,285,,,,,,,,,,,,,,,,,6l49pcwtyyv56v30g994nuz85,J. Chester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529693185,17,44,1,3,34,17zuelixesst1z59fwcix2dil,0,66.8,31.2,2023-04-07T14:02:56.889Z,2023-04-10T06:43:16Z,4169347263,56,Center,4169347399,233,20,4169347265,286,,,,,,,,,,,,,,,,,43knl3z17afypz27sz4qzkxnu,M. Peart-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529693239,21,1,1,3,34,3ptd7zlc5isrongig0wij2id4,0,42.4,68,2023-04-07T14:02:56.967Z,2023-04-10T09:56:54Z,4169347559,213,0.1,4169347551,56,Back,4169347557,212,2.1,4178978011,388,,4169347555,141,68.4,4169347553,140,44.4,4169347549,3,,,,,6l49pcwtyyv56v30g994nuz85,J. Chester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529694359,21,61,1,3,34,17zuelixesst1z59fwcix2dil,1,58.4,36,2023-04-07T14:02:56.977Z,2023-04-10T06:43:37Z,4178978297,15,,4169353425,56,Center,4178978299,388,,,,,,,,,,,,,,,,,43knl3z17afypz27sz4qzkxnu,M. Peart-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529693259,22,1,1,3,35,3ptd7zlc5isrongig0wij2id4,1,42.4,75,2023-04-07T14:02:58.368Z,2023-04-10T06:43:45Z,4169347683,140,76.9,4178978575,178,,4169347685,141,73.4,4177225735,1,,4169347687,212,36.2,4169347681,56,Center,4169347689,213,6.3,4177225901,155,,8y3obwxpwckjfl7hkrrg97sgl,C. Hourihane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531189627,794,61,1,3,37,3ptd7zlc5isrongig0wij2id4,0,69.7,75.2,2023-04-07T14:02:59.738Z,2023-04-10T06:43:53Z,4177226081,56,Center,4178978847,178,,,,,,,,,,,,,,,,,,,,a64e8yqggr7fmtdlyr9v80yxh,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529693305,18,1,1,3,38,17zuelixesst1z59fwcix2dil,0,33.3,29.1,2023-04-07T14:03:00.917Z,2023-04-10T06:44:02Z,4169347899,213,6.1,4169347891,141,21.8,4169347901,1,,4169347881,56,Center,4169347887,140,65.7,4169347879,157,,4178979151,178,,4169347897,212,34.4,9e0t58fp461sn2pele7we3fu1,B. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529693691,29,49,1,3,41,3ptd7zlc5isrongig0wij2id4,1,43.7,74.4,2023-04-07T14:03:03.769Z,2023-04-10T06:44:46Z,,,,,,,,,,,,,,,,,,,,,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529693323,19,43,1,3,41,17zuelixesst1z59fwcix2dil,1,0,0,2023-04-07T14:03:04.049Z,2023-04-09T16:28:47Z,4169347967,56,Center,4169347975,141,25.2,4169347977,212,11.2,4169347971,140,69.1,4169347963,3,0,4177226925,144,1,4169347981,213,6.2,,,,43knl3z17afypz27sz4qzkxnu,M. Peart-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529693409,23,1,1,3,42,3ptd7zlc5isrongig0wij2id4,1,30.5,75.6,2023-04-07T14:03:05.192Z,2023-04-10T06:44:54Z,4169348475,140,27.8,4178980805,178,,4169348477,141,51.5,4169348473,56,Back,4169348481,213,4.5,4169348479,212,16.6,,,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529693593,26,1,1,3,45,3ptd7zlc5isrongig0wij2id4,1,29.1,51.2,2023-04-07T14:03:07.898Z,2023-04-10T06:45:09Z,4169349509,213,5.2,4178981425,178,,4169349501,56,Back,4169349507,212,32.8,4169349511,1,,4169349505,141,8.3,4169349503,140,43.4,,,,6l49pcwtyyv56v30g994nuz85,J. Chester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529693457,24,43,1,3,45,3ptd7zlc5isrongig0wij2id4,1,0,0,2023-04-07T14:03:08.304Z,2023-04-07T14:03:11Z,4169348751,56,Back,4169348759,213,0,4169348755,141,51.5,4169348757,212,0,4169348749,155,0,4169349101,144,1,4169348753,140,27.8,,,,6l49pcwtyyv56v30g994nuz85,J. Chester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
