id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/9/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value
2477265585,7,61,1,0,10,8w89tsles26jm12aoelwvlttt,0,65.5,96.6,2022-10-25T18:45:51.542Z,2022-10-27T09:44:50Z,3874932867,178,,3871998977,56,Left,,,,,,,,,,,,,,,,,,,9j8icoctjp1icwle91r62q76x,D. Harvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477265715,5,5,1,0,11,2ezfenuwk3y65p8jdbj55xqt0,1,35.4,-1.8,2022-10-25T18:45:52.042Z,2022-10-27T09:45:05Z,3871999509,56,Back,3871999525,233,8,3871999511,347,,,,,,,,,,,,,,,,,dsvr61cfalun7n0y262elcrth,M. Egbo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477265597,8,5,1,0,11,8w89tsles26jm12aoelwvlttt,0,64.6,101.8,2022-10-25T18:45:52.042Z,2022-10-27T09:45:06Z,3871999543,233,5,3871999013,347,,3871999011,56,Left,,,,,,,,,,,,,,,,9j8icoctjp1icwle91r62q76x,D. Harvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477265755,6,1,1,0,21,2ezfenuwk3y65p8jdbj55xqt0,1,32.5,0,2022-10-25T18:46:02.242Z,2022-10-27T09:45:10Z,3871999705,140,39.4,3871999707,141,5.0,3871999703,56,Back,3871999709,212,8.5,3871999711,213,0.6,3871999701,107,,,,,,,,dsvr61cfalun7n0y262elcrth,M. Egbo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477265845,7,1,1,0,23,2ezfenuwk3y65p8jdbj55xqt0,1,39.3,4.9,2022-10-25T18:46:04.237Z,2022-10-27T09:45:30Z,3874934379,178,,3872000175,141,2.9,3872000177,212,7.3,3872000173,140,32.5,3872000179,213,3.3,3872000171,56,Back,,,,,,,ald5oocxwh4pip8fw6v3ym8h6,J. Rak-Sakyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477564853,1021,3,1,0,24,2ezfenuwk3y65p8jdbj55xqt0,0,33.5,4,2022-10-25T18:46:05.053Z,2022-10-27T09:45:39Z,3873525103,467,9qeg65oa5skmypxvt73vckfrp,3874934751,178,,3873525097,56,Back,3873525101,465,,3873525099,286,,,,,,,,,,,dsvr61cfalun7n0y262elcrth,M. Egbo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477265849,8,4,1,0,24,2ezfenuwk3y65p8jdbj55xqt0,1,36.4,4,2022-10-25T18:46:05.192Z,2022-10-27T09:45:45Z,3872000203,265,,3872000427,233,9,3872000197,13,,3872000199,56,Back,3872000201,152,,3872000431,286,,,,,,,,dsvr61cfalun7n0y262elcrth,M. Egbo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477265901,9,4,1,0,24,8w89tsles26jm12aoelwvlttt,0,63.6,96,2022-10-25T18:46:05.193Z,2022-10-27T09:45:45Z,3872000399,152,,3872000401,265,,3872000433,233,8,3872000403,285,,3872000395,13,,3874934969,178,,3872000397,56,Left,,,,9qeg65oa5skmypxvt73vckfrp,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266045,9,1,1,0,40,2ezfenuwk3y65p8jdbj55xqt0,1,31.5,2.8,2022-10-25T18:46:21.555Z,2022-10-27T09:45:55Z,3872001127,56,Back,3872001135,213,2.3,3872001123,5,,3872001133,212,17.4,3874935245,178,,3872001125,152,,3872001131,141,21.3,3872001129,140,20.0,dsvr61cfalun7n0y262elcrth,M. Egbo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266061,10,1,1,0,42,2ezfenuwk3y65p8jdbj55xqt0,1,20.7,23.1,2022-10-25T18:46:23.788Z,2022-10-27T09:46:01Z,3872001221,141,53.7,3874935417,178,,3872001217,56,Back,3872001225,213,1.5,3872001219,140,22.8,3872001223,212,20.9,,,,,,,2r6gxw9yjxvaplv70ftq7wout,R. Inniss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266095,11,1,1,0,45,2ezfenuwk3y65p8jdbj55xqt0,1,22.8,55.1,2022-10-25T18:46:26.492Z,2022-10-27T09:46:06Z,3874935607,178,,3872001399,212,20.8,3872001397,141,85.3,3872001393,56,Back,3872001403,213,1.4,3872001395,140,25.7,,,,,,,949hjt6noiqcg888992n2961h,E. O'Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266121,12,1,1,0,49,2ezfenuwk3y65p8jdbj55xqt0,1,26.3,86,2022-10-25T18:46:30.186Z,2022-10-27T09:46:11Z,3872001555,212,5.9,3874935779,178,,3872001553,141,78.1,3872001557,213,5.2,3872001551,140,28.7,3872001549,56,Back,,,,,,,9z75i0zrgtuumyixz8dl9ysbt,S. Clare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266163,13,1,1,0,50,2ezfenuwk3y65p8jdbj55xqt0,1,28.7,78.1,2022-10-25T18:46:31.123Z,2022-10-27T09:46:17Z,3872001751,140,32.1,3872001749,56,Back,3872001755,212,3.8,3874935959,178,,3872001753,141,80.0,3872001757,213,0.3,,,,,,,6a08s0d0sgt7iw37spmo4bro5,S. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477850901,1064,43,1,0,50,2ezfenuwk3y65p8jdbj55xqt0,1,0,0,2022-10-25T18:46:31.733Z,2022-10-28T09:34:18Z,3876837937,144,67,3875039923,233,752,,,,,,,,,,,,,,,,,,,4hgji0bnqpsqezk5ctxq3ggh6,T. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477850895,752,43,1,0,50,8w89tsles26jm12aoelwvlttt,1,0,0,2022-10-25T18:46:31.734Z,2022-10-28T09:34:18Z,3876837911,144,67,3875039953,233,1064,,,,,,,,,,,,,,,,,,,8bx76kurepj0yqe9iixa0zyp6,H. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266177,14,1,1,0,51,2ezfenuwk3y65p8jdbj55xqt0,0,32.2,80.8,2022-10-25T18:46:32.552Z,2022-10-27T09:46:26Z,3872001811,141,87.2,3873527085,286,,3872001809,140,32.6,3872001815,213,1.5,3873527083,236,,3874936271,178,,3872001813,212,4.4,3873875187,233,10,4hgji0bnqpsqezk5ctxq3ggh6,T. Campbell,3872001807,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266169,10,74,1,0,51,8w89tsles26jm12aoelwvlttt,1,65.4,10.7,2022-10-25T18:46:32.834Z,2022-10-27T09:46:31Z,3873875203,233,14,3872001775,56,Right,3874936389,178,,3873526973,285,,,,,,,,,,,,,,9j8icoctjp1icwle91r62q76x,D. Harvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477565501,1022,61,1,0,52,2ezfenuwk3y65p8jdbj55xqt0,0,38.2,82.7,2022-10-25T18:46:33.653Z,2022-10-27T09:46:41Z,3874936763,178,,3873528075,56,Back,,,,,,,,,,,,,,,,,,,4hgji0bnqpsqezk5ctxq3ggh6,T. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478187653,1278,67,1,0,53,8w89tsles26jm12aoelwvlttt,1,59.4,7.3,2022-10-25T18:46:34.356Z,2022-10-28T10:23:04Z,3876839689,233,2161,,,,,,,,,,,,,,,,,,,,,,8bx76kurepj0yqe9iixa0zyp6,H. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478187651,2161,67,1,0,53,2ezfenuwk3y65p8jdbj55xqt0,0,40.6,92.7,2022-10-25T18:46:34.357Z,2022-10-28T09:35:20Z,3876839697,233,1278,,,,,,,,,,,,,,,,,,,,,,4hgji0bnqpsqezk5ctxq3ggh6,T. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266195,11,1,1,0,53,8w89tsles26jm12aoelwvlttt,0,61.4,6.9,2022-10-25T18:46:34.363Z,2022-10-28T10:23:04Z,3872008357,236,,3872004103,212,2.7,3872004101,141,6.6,3874937235,178,,3872004099,140,64.0,3872008363,286,,3872008359,233,15,3872004105,213,6.2,8bx76kurepj0yqe9iixa0zyp6,H. Lawrence,3872001913,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266215,15,74,1,0,53,2ezfenuwk3y65p8jdbj55xqt0,1,35.8,95.1,2022-10-25T18:46:34.365Z,2022-10-27T09:47:04Z,3872002011,56,Back,3874937491,178,,3872002015,285,,3872008393,233,11,,,,,,,,,,,,,4hgji0bnqpsqezk5ctxq3ggh6,T. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477565645,735,61,1,0,53,8w89tsles26jm12aoelwvlttt,0,62.6,6.1,2022-10-25T18:46:34.883Z,2022-10-27T09:47:24Z,3874938153,178,,3873528689,56,Right,,,,,,,,,,,,,,,,,,,8bx76kurepj0yqe9iixa0zyp6,H. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266237,16,1,1,0,54,2ezfenuwk3y65p8jdbj55xqt0,1,31.4,95.7,2022-10-25T18:46:35.833Z,2022-10-27T09:47:31Z,3872002093,140,34.2,3872002097,212,3.1,3872002095,141,94.2,3874938343,178,,3872002091,56,Back,3872002099,213,5.9,,,,,,,9z75i0zrgtuumyixz8dl9ysbt,S. Clare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266289,17,1,1,0,55,2ezfenuwk3y65p8jdbj55xqt0,1,34.2,94.2,2022-10-25T18:46:36.387Z,2022-10-27T09:47:40Z,3872002343,212,10.4,3872002339,140,25.1,3872002345,213,3.6,3872002337,56,Back,3872002341,141,88.0,3874938737,178,,,,,,,,1uqgky0sxqjs8bqd2h75rnmjt,C. Kirk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266311,18,1,1,0,58,2ezfenuwk3y65p8jdbj55xqt0,0,25.3,87.5,2022-10-25T18:46:38.932Z,2022-10-27T09:47:58Z,3872002473,56,Back,3872002481,213,6.1,3872002477,141,80.0,3872002475,140,46.2,3874939345,178,,3872002479,212,22.5,,,,,,,4hgji0bnqpsqezk5ctxq3ggh6,T. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266277,12,8,1,0,58,8w89tsles26jm12aoelwvlttt,1,63.6,12.3,2022-10-25T18:46:39.172Z,2022-10-27T09:48:04Z,3874939541,178,,3873530035,384,,3872002281,56,Right,,,,,,,,,,,,,,,,299g43uwcj4dblia1bihagmol,N. Holland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266307,13,49,1,1,0,8w89tsles26jm12aoelwvlttt,1,42.1,20.4,2022-10-25T18:46:41.143Z,2022-10-27T09:48:12Z,,,,,,,,,,,,,,,,,,,,,,,,,5obqs1ezswoc3ns0c9k4qai8l,D. Lewington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266327,14,1,1,1,0,8w89tsles26jm12aoelwvlttt,1,42.1,20.4,2022-10-25T18:46:41.482Z,2022-10-27T09:48:17Z,3872002525,140,33.6,3872002523,56,Back,3872002527,141,14.7,3872002529,212,9.7,3872002531,213,3.6,3874939983,178,,,,,,,,5obqs1ezswoc3ns0c9k4qai8l,D. Lewington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266383,15,1,1,1,1,8w89tsles26jm12aoelwvlttt,1,33.5,14.4,2022-10-25T18:46:42.494Z,2022-10-27T09:48:22Z,3872002799,56,Back,3872002811,1,,3872002809,213,2.5,3872002803,140,6.1,3872002807,212,35.9,3872002805,141,46.1,3874940187,178,,,,,2hhatd33vvokrbemn4echivhl,W. O'Hora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266463,16,1,1,1,4,8w89tsles26jm12aoelwvlttt,1,9.1,43.4,2022-10-25T18:46:45.473Z,2022-10-27T09:48:26Z,3872003187,141,12.6,3874940325,178,,3872003183,56,Back,3872003185,140,16.9,3872003189,212,22.5,3872003193,213,5.1,,,,,,,32sqctjujedqsab4xwy1pwlbd,J. Cumming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477851203,754,43,1,1,5,8w89tsles26jm12aoelwvlttt,1,0,0,2022-10-25T18:46:46.693Z,2022-10-28T09:36:22Z,3876841457,144,82,3875041739,178,0,,,,,,,,,,,,,,,,,,,2hhatd33vvokrbemn4echivhl,W. O'Hora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266529,17,1,1,1,9,8w89tsles26jm12aoelwvlttt,0,26.9,9.4,2022-10-25T18:46:50.840Z,2022-10-27T09:48:29Z,3872003463,56,Right,3872003467,141,20.6,3872003465,140,50.4,3874940377,178,,3872003469,212,25.8,3872003471,213,0.3,,,,,,,2hhatd33vvokrbemn4echivhl,W. O'Hora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478188195,2163,67,1,1,11,2ezfenuwk3y65p8jdbj55xqt0,1,42.9,65.9,2022-10-25T18:46:52.063Z,2022-10-28T10:23:05Z,3876842939,233,1281,,,,,,,,,,,,,,,,,,,,,,949hjt6noiqcg888992n2961h,E. O'Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478188193,1281,67,1,1,11,8w89tsles26jm12aoelwvlttt,0,57.1,34.1,2022-10-25T18:46:52.064Z,2022-10-28T09:37:09Z,3876842955,233,2163,,,,,,,,,,,,,,,,,,,,,,6evqqxq5e0y1uvigg6bss4frp,W. Grigg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266541,19,8,1,1,11,2ezfenuwk3y65p8jdbj55xqt0,1,44.1,67.9,2022-10-25T18:46:52.075Z,2022-10-28T10:23:05Z,3872003515,56,Back,3874940559,178,,3873530559,385,,,,,,,,,,,,,,,,,949hjt6noiqcg888992n2961h,E. O'Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266643,18,5,1,1,13,8w89tsles26jm12aoelwvlttt,1,44.7,-1.5,2022-10-25T18:46:54.091Z,2022-10-27T09:48:39Z,3872004069,347,,3872004121,233,20,3872004067,56,Back,,,,,,,,,,,,,,,,6evqqxq5e0y1uvigg6bss4frp,W. Grigg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266561,20,5,1,1,13,2ezfenuwk3y65p8jdbj55xqt0,0,55.3,101.5,2022-10-25T18:46:54.091Z,2022-10-27T09:48:40Z,3872003591,347,,3872003587,56,Left,3872004129,233,18,,,,,,,,,,,,,,,,949hjt6noiqcg888992n2961h,E. O'Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266753,19,1,1,1,25,8w89tsles26jm12aoelwvlttt,1,46.1,0,2022-10-25T18:47:06.023Z,2022-10-27T09:48:44Z,3872004589,141,6.8,3872004593,213,0.5,3872004585,56,Right,3872004587,140,56.2,3872004583,107,,3872004591,212,12.0,,,,,,,8bx76kurepj0yqe9iixa0zyp6,H. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266755,20,61,1,1,27,8w89tsles26jm12aoelwvlttt,0,54.7,5.6,2022-10-25T18:47:08.162Z,2022-10-27T09:48:48Z,3872004601,56,Right,3874940901,178,,,,,,,,,,,,,,,,,,,,6evqqxq5e0y1uvigg6bss4frp,W. Grigg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266747,21,49,1,1,28,2ezfenuwk3y65p8jdbj55xqt0,1,43.6,88.1,2022-10-25T18:47:09.042Z,2022-10-27T09:48:55Z,,,,,,,,,,,,,,,,,,,,,,,,,4hgji0bnqpsqezk5ctxq3ggh6,T. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266765,22,1,1,1,29,2ezfenuwk3y65p8jdbj55xqt0,1,44,88.3,2022-10-25T18:47:10.283Z,2022-10-27T09:49:02Z,3874941199,178,,3872004653,212,3.3,3872004645,56,Back,3872004655,213,1.0,3872004649,140,45.7,3872004651,141,92.3,,,,,,,4hgji0bnqpsqezk5ctxq3ggh6,T. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266787,23,1,1,1,29,2ezfenuwk3y65p8jdbj55xqt0,0,45.7,92.3,2022-10-25T18:47:10.583Z,2022-10-27T09:49:10Z,3872004767,212,5.2,3872004763,140,40.9,3874941411,178,,3872004769,213,3.4,3872004765,141,90.5,3872004761,56,Back,,,,,,,1uqgky0sxqjs8bqd2h75rnmjt,C. Kirk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478188353,1282,67,1,1,30,8w89tsles26jm12aoelwvlttt,1,62,8.7,2022-10-25T18:47:11.488Z,2022-10-28T10:23:05Z,3876843997,233,2165,,,,,,,,,,,,,,,,,,,,,,299g43uwcj4dblia1bihagmol,N. Holland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478188349,2165,67,1,1,30,2ezfenuwk3y65p8jdbj55xqt0,0,38,91.3,2022-10-25T18:47:11.489Z,2022-10-28T09:37:44Z,3876844003,233,1282,,,,,,,,,,,,,,,,,,,,,,9z75i0zrgtuumyixz8dl9ysbt,S. Clare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266777,21,8,1,1,30,8w89tsles26jm12aoelwvlttt,1,57.8,9.4,2022-10-25T18:47:11.492Z,2022-10-28T10:23:06Z,3874941507,178,,3872004703,56,Right,3873531587,383,,,,,,,,,,,,,,,,,299g43uwcj4dblia1bihagmol,N. Holland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
