id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/13/value,keyPass
2499167493,5,44,1,0,8,8w89tsles26jm12aoelwvlttt,0,54.5,34.6,2023-01-21T15:01:01.639Z,2023-01-23T22:26:09Z,3987372711,233,6,3987372645,286,,3987372643,56,Center,,,,,,,,,,,,,,,,bhtwzoyaqug2p0ezr7c6wxuui,D. Devoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499167511,7,1,1,0,8,17zuelixesst1z59fwcix2dil,0,46.2,69.3,2023-01-21T15:01:01.670Z,2023-01-24T09:44:37Z,3987372747,56,Center,3987372753,212,18.8,3992508713,388,,3987372749,140,64.1,3987372743,3,,3987372755,213,6.2,3987372751,141,67.2,,,,cwimbfv671qph6cxdcl32elzp,D. McGeouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500049137,743,1,1,0,9,8w89tsles26jm12aoelwvlttt,0,36.9,30,2023-01-21T15:01:02.691Z,2023-01-23T22:26:20Z,3992010435,3,,3992010443,212,14.1,3992010437,56,Back,3992010439,140,46.8,3992010445,213,5.5,3992010441,141,15.9,3992508809,178,,,,,9qeg65oa5skmypxvt73vckfrp,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499167553,8,12,1,0,12,17zuelixesst1z59fwcix2dil,1,43.6,96.2,2023-01-21T15:01:05.432Z,2023-01-23T22:26:31Z,3987372933,167,,3992010561,212,4.2,3992010559,141,100.0,3992508887,389,,3992010557,140,44.9,3987372935,56,Back,3992010563,213,1.2,,,,5j1eftktnca9eso1vvhu2hf55,J. Robson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499167635,8,5,1,0,13,8w89tsles26jm12aoelwvlttt,1,55,-1.7,2023-01-21T15:01:06.460Z,2023-01-23T22:26:53Z,3987373311,56,Right,3987373331,233,9,3987373313,347,,,,,,,,,,,,,,,,,2uids8ea8jv4r62psqj37x3e2,M. Eisa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499167561,9,5,1,0,13,17zuelixesst1z59fwcix2dil,0,45,101.7,2023-01-21T15:01:06.460Z,2023-01-23T22:26:53Z,3987372965,56,Back,3987372967,347,,3987373347,233,8,,,,,,,,,,,,,,,,5j1eftktnca9eso1vvhu2hf55,J. Robson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499167583,7,43,1,0,13,8w89tsles26jm12aoelwvlttt,1,0,0,2023-01-21T15:01:06.805Z,2023-01-23T16:03:17Z,3987373133,233,8,3987373041,56,Right,3987373045,286,0,3992010359,144,3,,,,,,,,,,,,,2uids8ea8jv4r62psqj37x3e2,M. Eisa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499167549,6,43,1,0,14,8w89tsles26jm12aoelwvlttt,1,0,0,2023-01-21T15:01:07.729Z,2023-01-23T16:03:19Z,3992010379,144,49,,,,,,,,,,,,,,,,,,,,,,2uids8ea8jv4r62psqj37x3e2,M. Eisa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499167741,9,1,1,0,18,8w89tsles26jm12aoelwvlttt,0,56.7,0,2023-01-21T15:01:11.383Z,2023-01-23T22:27:00Z,3987373831,1,,3987373823,140,89.2,3987373821,56,Right,3987373829,213,0.0,3987373827,212,34.1,3987373819,107,,3987373825,141,0.0,,,,4k2uxd5rl1u8ctyxh3d765fqh,T. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499167747,10,5,1,0,20,8w89tsles26jm12aoelwvlttt,0,88.5,-1.6,2023-01-21T15:01:13.047Z,2023-01-23T22:27:06Z,3987373857,56,Right,3987375399,233,10,3987373859,347,,,,,,,,,,,,,,,,,4k2uxd5rl1u8ctyxh3d765fqh,T. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499168047,10,5,1,0,20,17zuelixesst1z59fwcix2dil,1,11.5,101.6,2023-01-21T15:01:13.047Z,2023-01-23T22:27:06Z,3987375317,56,Back,3987375347,233,10,3987375319,347,,,,,,,,,,,,,,,,,5j1eftktnca9eso1vvhu2hf55,J. Robson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499168105,11,1,1,0,39,17zuelixesst1z59fwcix2dil,0,17.5,100,2023-01-21T15:01:32.044Z,2023-01-23T22:27:11Z,3987375643,141,93.3,3987375637,107,,3987375639,56,Back,3987375647,213,6.1,3987375645,212,23.3,3987375641,140,39.1,3987375649,1,,,,,5j1eftktnca9eso1vvhu2hf55,J. Robson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499168169,11,1,1,0,40,8w89tsles26jm12aoelwvlttt,1,62.4,7.7,2023-01-21T15:01:33.641Z,2023-01-23T22:27:19Z,3987375941,140,69.9,3987375945,212,8.1,3987375947,213,6.0,3987375931,3,,3992509329,178,,3987375937,56,Right,3987375943,141,4.9,,,,8uch2zjj8vxmfi2l544j5ipxx,J. McEachran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499168183,12,1,1,0,42,8w89tsles26jm12aoelwvlttt,0,69.9,4.9,2023-01-21T15:01:35.769Z,2023-01-23T22:27:28Z,3992509423,388,,3992010999,168,,3987375981,3,,3987375999,213,6.1,3987375991,141,4.4,3987375995,212,2.2,3987375987,140,72.0,3987375985,56,Right,2uids8ea8jv4r62psqj37x3e2,M. Eisa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499168207,12,49,1,0,43,17zuelixesst1z59fwcix2dil,1,28.7,93.6,2023-01-21T15:01:36.707Z,2023-01-23T22:27:37Z,,,,,,,,,,,,,,,,,,,,,,,,,cwimbfv671qph6cxdcl32elzp,D. McGeouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499168279,13,1,1,0,45,17zuelixesst1z59fwcix2dil,0,27.3,95.6,2023-01-21T15:01:38.817Z,2023-01-23T22:27:45Z,3992509639,178,,3987376497,56,Back,3987376495,157,,3987376503,212,17.8,3987376499,140,43.8,3987376505,213,0.2,3987376507,1,,3987376501,141,100.0,cwimbfv671qph6cxdcl32elzp,D. McGeouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499168423,13,5,1,0,46,8w89tsles26jm12aoelwvlttt,1,60.3,-1.8,2023-01-21T15:01:39.343Z,2023-01-23T22:27:54Z,3987377225,233,14,3987377211,56,Right,3987377213,347,,,,,,,,,,,,,,,,,4k2uxd5rl1u8ctyxh3d765fqh,T. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499168291,14,5,1,0,46,17zuelixesst1z59fwcix2dil,0,39.7,101.8,2023-01-21T15:01:39.343Z,2023-01-23T22:27:54Z,3987377239,233,13,3987376557,56,Back,3987376559,347,,,,,,,,,,,,,,,,,cwimbfv671qph6cxdcl32elzp,D. McGeouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499168507,14,1,1,0,55,8w89tsles26jm12aoelwvlttt,0,66.3,0,2023-01-21T15:01:48.743Z,2023-01-23T22:28:07Z,3987377613,141,10.1,3987377607,107,,3987377615,212,15.4,3987377617,213,0.6,3987377609,56,Right,3987377611,140,78.7,,,,,,,4k2uxd5rl1u8ctyxh3d765fqh,T. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500049363,816,8,1,0,56,17zuelixesst1z59fwcix2dil,1,23.7,76.4,2023-01-21T15:01:49.870Z,2023-01-24T05:37:07Z,3992011767,56,Back,3992510709,178,,3992012059,383,,,,,,,,,,,,,,,,,9e0t58fp461sn2pele7we3fu1,B. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500049433,744,61,1,0,56,8w89tsles26jm12aoelwvlttt,1,75.5,23.1,2023-01-21T15:01:49.956Z,2023-01-24T05:37:21Z,3992012183,56,Center,3992509825,21,,3992509827,178,,,,,,,,,,,,,,,,,6evqqxq5e0y1uvigg6bss4frp,W. Grigg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500049475,817,1,1,0,57,17zuelixesst1z59fwcix2dil,0,18.5,86.4,2023-01-21T15:01:50.561Z,2023-01-23T22:28:46Z,3992012363,212,18.8,3992012357,56,Back,3992012365,213,5.8,3992012359,140,34.5,3992012361,141,74.1,3992510189,178,,,,,,,,5j1eftktnca9eso1vvhu2hf55,J. Robson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499168687,15,2,1,1,0,8w89tsles26jm12aoelwvlttt,1,68.2,25.2,2023-01-21T15:01:53.288Z,2023-01-23T22:29:13Z,3987378463,141,9.1,3992510493,178,,3987378459,56,Right,3987378461,140,91.7,3987378457,7,2uids8ea8jv4r62psqj37x3e2,,,,,,,,,,9qeg65oa5skmypxvt73vckfrp,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499168679,15,55,1,1,0,17zuelixesst1z59fwcix2dil,1,17.7,96.2,2023-01-21T15:01:53.289Z,2023-01-23T22:29:13Z,,,,,,,,,,,,,,,,,,,,,,,,,5j1eftktnca9eso1vvhu2hf55,J. Robson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499169439,16,1,1,1,30,17zuelixesst1z59fwcix2dil,1,12.1,82.7,2023-01-21T15:02:23.324Z,2023-01-23T22:29:23Z,3987382151,141,81.8,3987382143,157,,3992510605,178,,3987382157,1,,3987382155,213,6.3,3987382149,140,61.6,3987382141,5,,3987382145,241,,dgcocw72ey734nwc3omi02sid,R. Doohan,3987382147,56,Left,3987382153,212,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499169451,17,44,1,1,33,17zuelixesst1z59fwcix2dil,1,59.8,86,2023-01-21T15:02:26.542Z,2023-01-24T09:44:37Z,3987382239,233,16,3987382197,56,Left,3987382199,286,,,,,,,,,,,,,,,,,4luphb29oi2p9ftkag6xb69jp,A. Bakayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499169423,16,44,1,1,33,8w89tsles26jm12aoelwvlttt,0,40.2,14,2023-01-21T15:02:26.543Z,2023-01-23T22:29:58Z,3987382249,233,17,3987382047,285,,3987382045,56,Back,,,,,,,,,,,,,,,,9qeg65oa5skmypxvt73vckfrp,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499169499,18,1,1,1,33,17zuelixesst1z59fwcix2dil,0,61.6,81.8,2023-01-21T15:02:26.611Z,2023-01-24T09:44:37Z,3987382447,141,85.0,3987382445,140,72.0,3987382441,168,,3987382449,212,11.1,3987382443,56,Left,3992510975,388,,3987382439,3,,3987382451,213,0.2,4luphb29oi2p9ftkag6xb69jp,A. Bakayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499169487,17,44,1,1,34,8w89tsles26jm12aoelwvlttt,1,32.2,14.4,2023-01-21T15:02:27.703Z,2023-01-24T09:44:38Z,3987382607,233,19,3987382403,285,,3987382401,56,Back,,,,,,,,,,,,,,,,4k2uxd5rl1u8ctyxh3d765fqh,T. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499169515,19,44,1,1,34,17zuelixesst1z59fwcix2dil,0,67.8,85.6,2023-01-21T15:02:27.704Z,2023-01-23T22:30:11Z,3987382669,233,17,3987382507,56,Left,3987382513,286,,,,,,,,,,,,,,,,,cqgg8fu39fn7k9blog2zjpk2x,K. McAllister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499169507,18,1,1,1,34,8w89tsles26jm12aoelwvlttt,0,36.4,13.8,2023-01-21T15:02:27.767Z,2023-01-24T09:44:38Z,3987382479,212,11.2,3992510999,388,,3987382471,3,,3987382475,140,47.0,3987382477,141,12.2,3987382473,56,Back,3987382481,213,6.2,,,,4k2uxd5rl1u8ctyxh3d765fqh,T. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500167381,766,67,1,1,36,8w89tsles26jm12aoelwvlttt,1,39.6,16.8,2023-01-21T15:02:29.205Z,2023-01-24T09:44:39Z,3992701915,233,838,,,,,,,,,,,,,,,,,,,,,,bhtwzoyaqug2p0ezr7c6wxuui,D. Devoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500167375,838,67,1,1,36,17zuelixesst1z59fwcix2dil,0,60.4,83.2,2023-01-21T15:02:29.206Z,2023-01-24T05:38:14Z,3992701921,233,766,,,,,,,,,,,,,,,,,,,,,,43knl3z17afypz27sz4qzkxnu,M. Peart-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499169621,19,1,1,1,36,8w89tsles26jm12aoelwvlttt,0,37.5,14.7,2023-01-21T15:02:29.227Z,2023-01-24T09:44:39Z,3992511115,178,,3987383039,141,12.8,3987383037,140,39.2,3987383043,213,5.7,3987383035,56,Back,3987383041,212,2.2,,,,,,,bhtwzoyaqug2p0ezr7c6wxuui,D. Devoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499169573,20,61,1,1,36,17zuelixesst1z59fwcix2dil,1,53.4,83.2,2023-01-21T15:02:29.231Z,2023-01-23T22:30:37Z,3992511227,388,,3992511225,21,,3987382779,56,Left,,,,,,,,,,,,,,,,43knl3z17afypz27sz4qzkxnu,M. Peart-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499170555,28,61,1,1,37,17zuelixesst1z59fwcix2dil,0,65.6,79.4,2023-01-21T15:02:30.014Z,2023-01-23T22:30:52Z,3992511361,178,,3987387657,56,Left,,,,,,,,,,,,,,,,,,,4luphb29oi2p9ftkag6xb69jp,A. Bakayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500050085,745,1,1,1,37,8w89tsles26jm12aoelwvlttt,0,36.1,27.7,2023-01-21T15:02:30.933Z,2023-01-23T22:30:59Z,3992015889,56,Right,3992015891,140,58.2,3992015895,212,24.1,3992015897,213,6.0,3992015893,141,17.9,3992511437,178,,,,,,,,8uch2zjj8vxmfi2l544j5ipxx,J. McEachran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500167441,839,67,1,1,40,17zuelixesst1z59fwcix2dil,1,43.3,82.7,2023-01-21T15:02:33.082Z,2023-01-24T09:44:40Z,3992702179,233,767,,,,,,,,,,,,,,,,,,,,,,9e0t58fp461sn2pele7we3fu1,B. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500167439,767,67,1,1,40,8w89tsles26jm12aoelwvlttt,0,56.7,17.3,2023-01-21T15:02:33.083Z,2023-01-24T05:38:52Z,3992702183,233,839,,,,,,,,,,,,,,,,,,,,,,6evqqxq5e0y1uvigg6bss4frp,W. Grigg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499169659,21,8,1,1,40,17zuelixesst1z59fwcix2dil,1,43.9,81.7,2023-01-21T15:02:33.094Z,2023-01-24T09:44:40Z,3987383215,56,Back,3992015997,384,,3992511839,178,,,,,,,,,,,,,,,,,9e0t58fp461sn2pele7we3fu1,B. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499169709,20,1,1,1,41,8w89tsles26jm12aoelwvlttt,1,50.4,17.1,2023-01-21T15:02:34.332Z,2023-01-23T22:32:10Z,3987383433,56,Right,3987383445,212,17.4,3992511923,178,,3987383449,213,6.0,3987383441,141,10.0,3987383437,140,66.3,,,,,,,2uids8ea8jv4r62psqj37x3e2,M. Eisa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499169723,21,49,1,1,42,8w89tsles26jm12aoelwvlttt,1,66.3,10,2023-01-21T15:02:35.015Z,2023-01-23T22:32:19Z,,,,,,,,,,,,,,,,,,,,,,,,,6evqqxq5e0y1uvigg6bss4frp,W. Grigg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499169741,22,1,1,1,43,8w89tsles26jm12aoelwvlttt,0,66.3,9.1,2023-01-21T15:02:36.090Z,2023-01-23T22:34:42Z,3987383585,213,0.4,3987383657,286,,3992512839,178,,3987383581,141,11.1,3987383583,212,3.5,3987383647,236,,3987383579,140,69.4,3987383577,56,Right,6evqqxq5e0y1uvigg6bss4frp,W. Grigg,3987383649,233,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499169731,22,74,1,1,43,17zuelixesst1z59fwcix2dil,1,39.5,94.5,2023-01-21T15:02:36.322Z,2023-01-23T22:34:48Z,3987383531,285,,3992513077,178,,3987383701,233,22,3987383525,56,Back,,,,,,,,,,,,,9e0t58fp461sn2pele7we3fu1,B. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499169809,23,1,1,1,44,8w89tsles26jm12aoelwvlttt,0,56,2.1,2023-01-21T15:02:37.201Z,2023-01-23T22:34:57Z,3992017195,213,0.0,3992017189,140,57.3,3992017191,141,2.1,3992017193,212,1.4,3987383891,56,Right,3992513171,178,,,,,,,,4k2uxd5rl1u8ctyxh3d765fqh,T. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500050347,818,61,1,1,44,17zuelixesst1z59fwcix2dil,1,39.8,93.6,2023-01-21T15:02:37.625Z,2023-01-23T22:35:02Z,3992513253,178,,3992017289,56,Back,,,,,,,,,,,,,,,,,,,cqgg8fu39fn7k9blog2zjpk2x,K. McAllister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499170165,23,5,1,1,44,17zuelixesst1z59fwcix2dil,1,40.2,101.8,2023-01-21T15:02:37.987Z,2023-01-23T22:35:07Z,3987385647,56,Back,3987385649,347,,3987388703,233,24,,,,,,,,,,,,,,,,9e0t58fp461sn2pele7we3fu1,B. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499170255,24,5,1,1,44,8w89tsles26jm12aoelwvlttt,0,59.8,-1.8,2023-01-21T15:02:37.987Z,2023-01-23T22:35:06Z,3987386125,347,,3987386123,56,Right,3987388711,233,23,,,,,,,,,,,,,,,,6evqqxq5e0y1uvigg6bss4frp,W. Grigg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499170243,24,1,1,2,1,17zuelixesst1z59fwcix2dil,0,39.1,100,2023-01-21T15:02:54.180Z,2023-01-23T22:35:22Z,3987386071,1,,3987386063,140,68.4,3987386059,107,,3987386061,56,Left,3987386069,213,6.1,3987386067,212,31.4,3987386065,141,92.7,,,,5j1eftktnca9eso1vvhu2hf55,J. Robson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
