id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/9/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/10/value,keyPass,qualifier/13/value,qualifier/16/value,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/18/value
2490059097,6,61,1,0,8,69t8imcdaqlgfbds2p58596my,0,37.4,92.9,2022-12-10T12:31:49.273Z,2022-12-13T04:20:27Z,3943336131,178,,3939205425,56,Back,,,,,,,,,,,,,,,,,,,16rur8pbshrs9xypsq7mnxzhl,O. Afolayan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490059169,6,5,1,0,9,82kapkjwonlv9j1ui0ytv5sii,1,52.8,-1.8,2022-12-10T12:31:50.251Z,2022-12-13T04:20:34Z,3939205843,347,,3939205841,56,Right,3939205849,233,7,,,,,,,,,,,,,,,,cjroc2z4lnw58m804ihu8tm1h,M. Pennington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490059107,7,5,1,0,9,69t8imcdaqlgfbds2p58596my,0,47.2,101.8,2022-12-10T12:31:50.251Z,2022-12-13T04:20:34Z,3939205863,233,6,3939205459,56,Back,3939205461,347,,,,,,,,,,,,,,,,,16rur8pbshrs9xypsq7mnxzhl,O. Afolayan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490059203,7,1,1,0,17,82kapkjwonlv9j1ui0ytv5sii,1,52,0,2022-12-10T12:31:57.721Z,2022-12-13T04:20:37Z,3939206013,56,Right,3939206017,141,5.2,3939206019,212,15.7,3939206015,140,66.2,3939206011,107,,3939206021,213,0.3,,,,,,,cjroc2z4lnw58m804ihu8tm1h,M. Pennington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490059219,8,1,1,0,18,82kapkjwonlv9j1ui0ytv5sii,1,66.2,5.2,2022-12-10T12:31:59.248Z,2022-12-13T04:20:43Z,3939206105,141,5.0,3939206101,56,Right,3939206103,140,70.2,3939206109,213,6.3,3939206099,168,,3939206097,3,,3939206107,212,4.2,3943336285,388,,diw7je3i5mkvwf0kj898yi0gl,T. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490059195,8,43,1,0,19,69t8imcdaqlgfbds2p58596my,1,0,0,2022-12-10T12:31:59.874Z,2022-12-10T12:32:08Z,3939205979,285,0,3939205977,56,Back,3939206395,144,44,,,,,,,,,,,,,,,,dxk79tuyij7y3gg7j1ad651t6,J. Iredale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490059377,10,44,1,0,20,82kapkjwonlv9j1ui0ytv5sii,1,64.8,5.8,2022-12-10T12:32:01.083Z,2022-12-13T05:35:44Z,3939206943,56,Right,3939262221,233,198,3939206945,286,,,,,,,,,,,,,,,,,6hkzb4vehsx4wwm9y98euwacq,R. Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490069515,198,44,1,0,20,69t8imcdaqlgfbds2p58596my,0,35.2,94.2,2022-12-10T12:32:01.084Z,2022-12-13T04:20:49Z,3939262217,233,10,3939262215,285,,3939262213,56,Back,,,,,,,,,,,,,,,,dxk79tuyij7y3gg7j1ad651t6,J. Iredale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490725671,707,61,1,0,20,82kapkjwonlv9j1ui0ytv5sii,1,66.7,4,2022-12-10T12:32:01.192Z,2022-12-13T05:35:44Z,3943336395,21,,3942747451,56,Right,3943336397,178,,,,,,,,,,,,,,,,,6hkzb4vehsx4wwm9y98euwacq,R. Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490060587,20,43,1,0,21,69t8imcdaqlgfbds2p58596my,1,0,0,2022-12-10T12:32:02.341Z,2022-12-12T15:38:34Z,3942746973,144,61,3939213323,56,Back,,,,,,,,,,,,,,,,,,,dxk79tuyij7y3gg7j1ad651t6,J. Iredale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490059263,9,4,1,0,22,69t8imcdaqlgfbds2p58596my,1,28.8,92.8,2022-12-10T12:32:02.830Z,2022-12-13T04:21:05Z,3939206345,265,,3939206341,56,Back,3939206339,13,,3939206343,152,,3939206457,233,9,3939206347,285,,,,,,,,do0vklx8voqfr05b3j04ilex,G. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490059279,9,4,1,0,22,82kapkjwonlv9j1ui0ytv5sii,0,71.2,7.2,2022-12-10T12:32:02.831Z,2022-12-13T04:21:05Z,3943336459,178,,3939206421,13,,3939206425,152,,3939206429,286,,3939206427,265,,3939206461,233,9,3939206423,56,Right,,,,cmq9t6wadet4rrj3cvkjst7ca,C. Saydee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490059429,10,1,1,0,43,69t8imcdaqlgfbds2p58596my,1,26.7,90.2,2022-12-10T12:32:23.717Z,2022-12-13T04:21:10Z,3939207145,140,11.1,3939207141,152,,3943336491,178,,3939207149,212,21.4,3939207147,141,70.0,3939207139,5,,3939207143,56,Back,3939207151,213,3.8,do0vklx8voqfr05b3j04ilex,G. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490059461,11,1,1,0,47,69t8imcdaqlgfbds2p58596my,1,13.5,55.4,2022-12-10T12:32:28.513Z,2022-12-13T04:21:14Z,3939207325,56,Back,3939207333,213,5.1,3943336529,178,,3939207331,212,20.9,3939207329,141,26.7,3939207327,140,20.5,,,,,,,1c4nu9s3t3p83pufjf3n3xqay,J. Trafford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490059485,12,1,1,0,51,69t8imcdaqlgfbds2p58596my,0,21.9,18,2022-12-10T12:32:31.813Z,2022-12-13T04:21:20Z,3943336563,178,,3939207463,1,,3939207455,140,67.9,3939207451,155,,3939207459,212,49.9,3939207461,213,6.0,3939207457,141,0.0,3939207453,56,Right,74vpeqcguo2sb2qgpt3b6zq3t,E. Toal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490059669,11,5,1,0,54,82kapkjwonlv9j1ui0ytv5sii,1,30.2,101.2,2022-12-10T12:32:35.354Z,2022-12-13T04:21:25Z,3939208421,347,,3939208419,56,Back,3939208441,233,13,,,,,,,,,,,,,,,,ezg39hlg3h14utboy2h3lijmd,M. Maroši,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490059487,13,5,1,0,54,69t8imcdaqlgfbds2p58596my,0,69.8,-1.2,2022-12-10T12:32:35.354Z,2022-12-13T04:21:25Z,3939207473,56,Right,3939207475,347,,3939208459,233,11,,,,,,,,,,,,,,,,74vpeqcguo2sb2qgpt3b6zq3t,E. Toal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490059719,12,1,1,1,14,82kapkjwonlv9j1ui0ytv5sii,1,37.8,100,2022-12-10T12:32:55.256Z,2022-12-13T04:21:30Z,3939208691,141,95.4,3939208685,107,,3939208695,213,6.1,3939208693,212,31.5,3939208697,1,,3939208687,56,Left,3939208689,140,67.5,,,,dbe9gwg6ggyqh9fvdruelz8wl,T. Flanagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490059721,13,1,1,1,18,82kapkjwonlv9j1ui0ytv5sii,0,67.5,95.4,2022-12-10T12:32:59.173Z,2022-12-13T04:21:37Z,3939208707,212,2.8,3943336687,178,,3939208709,213,4.0,3939208703,140,65.7,3939208701,56,Left,3939208705,141,92.3,,,,,,,cmq9t6wadet4rrj3cvkjst7ca,C. Saydee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490059753,14,61,1,1,18,69t8imcdaqlgfbds2p58596my,1,37.2,15.6,2022-12-10T12:32:59.268Z,2022-12-13T04:21:41Z,3943336711,178,,3939208893,56,Back,,,,,,,,,,,,,,,,,,,5tbz2hexz7vind39ot6govqzu,C. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490059757,14,1,1,1,19,82kapkjwonlv9j1ui0ytv5sii,0,67.5,93.5,2022-12-10T12:33:00.595Z,2022-12-13T04:21:45Z,3939208903,140,71.5,3939208907,212,5.0,3939208909,213,5.7,3939208901,56,Left,3939208905,141,89.4,3943336733,178,,,,,,,,cmq9t6wadet4rrj3cvkjst7ca,C. Saydee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490060253,15,61,1,1,20,69t8imcdaqlgfbds2p58596my,1,34,24.1,2022-12-10T12:33:00.788Z,2022-12-13T04:21:51Z,3939211499,56,Back,3943336777,178,,,,,,,,,,,,,,,,,,,,74vpeqcguo2sb2qgpt3b6zq3t,E. Toal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490059795,15,1,1,1,23,82kapkjwonlv9j1ui0ytv5sii,1,80.8,81.4,2022-12-10T12:33:04.384Z,2022-12-13T04:22:09Z,3939212157,22,,3939209069,140,83.2,3939209071,141,66.7,3943336817,178,,3939212153,210,16,3939209073,212,10.3,3939212155,154,,3939209075,213,5.0,bydla0otire1a58193o1buqjt,J. Shipley,1,3939209067,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490059799,16,16,1,1,26,82kapkjwonlv9j1ui0ytv5sii,1,87.2,53.6,2022-12-10T12:33:07.207Z,2022-12-13T04:22:10Z,3939212189,154,,3939212199,215,,3939209099,17,,3939212203,231,50,3942750991,396,48.2,3939212185,76,,3939212195,102,53.1,3942750989,395,4.2,6hkzb4vehsx4wwm9y98euwacq,R. Street,,3939212197,103,1.9,3939212187,29,3939209097,22,3939212201,230,95.8,3939212191,55,15,3939211521,20,3939209101,56,Center,3939211525,374,2022-12-10 12:33:06.448,3943336927,178,3939211529,375,01:25.798,,,,,,,,,,,,,,,,,
2490060427,16,1,1,2,25,69t8imcdaqlgfbds2p58596my,1,49.8,49.7,2022-12-10T12:34:05.673Z,2022-12-13T04:22:36Z,3939212491,279,G,3939212481,56,Back,3939212485,141,59.4,3939212489,213,2.7,3939212487,212,14.2,3943337173,178,,3939212483,140,37.8,,,,b1yok7nf3a2fu9voe0oy7o6ad,D. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490060465,17,1,1,2,26,69t8imcdaqlgfbds2p58596my,1,37.8,59.4,2022-12-10T12:34:07.221Z,2022-12-13T04:22:42Z,3939212685,212,23.6,3939212681,140,30.5,3939212679,56,Back,3939212683,141,26.5,3943337237,178,,3939212687,213,4.4,,,,,,,7iruezvsore21eboc96g7oqtx,J. Sheehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490060511,18,1,1,2,31,69t8imcdaqlgfbds2p58596my,0,44.3,17.1,2022-12-10T12:34:11.937Z,2022-12-13T04:22:48Z,3943337279,178,,3939212883,56,Right,3939212893,1,,3939212889,212,59.6,3939212887,141,17.6,3939212885,140,100.0,3939212891,213,0.0,,,,9eaozqsxv2347nryh9pkmg251,G. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490060515,17,5,1,2,35,82kapkjwonlv9j1ui0ytv5sii,1,-0.8,83.9,2022-12-10T12:34:16.614Z,2022-12-13T04:22:52Z,3939212917,346,,3939212925,233,19,3939212915,56,Back,,,,,,,,,,,,,,,,6hkzb4vehsx4wwm9y98euwacq,R. Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490060517,19,5,1,2,35,69t8imcdaqlgfbds2p58596my,0,100.8,16.1,2022-12-10T12:34:16.614Z,2022-12-13T04:22:51Z,3939212923,346,,3939212921,56,Right,3939212929,233,17,,,,,,,,,,,,,,,,9eaozqsxv2347nryh9pkmg251,G. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490060803,18,1,1,3,5,82kapkjwonlv9j1ui0ytv5sii,0,3.8,45.1,2022-12-10T12:34:46.432Z,2022-12-13T04:22:57Z,3939214485,141,40.6,3939214481,56,Center,3939214491,1,,3939214479,124,,3939214493,74,,3939214483,140,67.0,3939214489,213,6.2,3939214487,212,66.4,ezg39hlg3h14utboy2h3lijmd,M. Maroši,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490060813,21,1,1,3,8,69t8imcdaqlgfbds2p58596my,1,35.1,67,2022-12-10T12:34:49.473Z,2022-12-13T04:23:03Z,3939214513,212,6.3,3939214505,3,,3943337411,388,,3939214511,141,66.7,3939214515,213,6.3,3939214509,140,41.1,3939214507,56,Back,,,,74vpeqcguo2sb2qgpt3b6zq3t,E. Toal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490060831,22,1,1,3,10,69t8imcdaqlgfbds2p58596my,1,41.1,66.7,2022-12-10T12:34:50.826Z,2022-12-13T04:23:08Z,3939214621,141,75.7,3939214625,213,1.7,3943337447,388,,3939214615,3,,3939214623,212,6.2,3939214617,56,Back,3939214619,140,40.2,,,,8zcwhxcdh09wxdn29kzpox591,K. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490060833,23,49,1,3,10,69t8imcdaqlgfbds2p58596my,1,40.2,75.7,2022-12-10T12:34:51.597Z,2022-12-13T04:23:13Z,,,,,,,,,,,,,,,,,,,,,,,,,7iruezvsore21eboc96g7oqtx,J. Sheehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490060863,24,1,1,3,11,69t8imcdaqlgfbds2p58596my,0,40.2,75.7,2022-12-10T12:34:52.587Z,2022-12-13T04:23:18Z,3939214841,1,,3939214829,140,75.2,3939214827,56,Center,3939214831,141,78.5,3939214837,213,0.1,3943337535,178,,3939214825,155,,3939214833,212,36.8,7iruezvsore21eboc96g7oqtx,J. Sheehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490061039,23,61,1,3,15,82kapkjwonlv9j1ui0ytv5sii,1,21.8,23.9,2022-12-10T12:34:56.641Z,2022-12-13T04:25:26Z,3943338513,178,,3939215765,56,Back,,,,,,,,,,,,,,,,,,,cjroc2z4lnw58m804ihu8tm1h,M. Pennington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490060913,25,61,1,3,16,69t8imcdaqlgfbds2p58596my,1,76.4,70.9,2022-12-10T12:34:57.257Z,2022-12-13T04:25:44Z,3943338049,178,,3939215125,56,Center,,,,,,,,,,,,,,,,,,,b1yok7nf3a2fu9voe0oy7o6ad,D. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490060893,19,49,1,3,18,82kapkjwonlv9j1ui0ytv5sii,1,17.3,30.9,2022-12-10T12:34:59.394Z,2022-12-13T04:25:04Z,,,,,,,,,,,,,,,,,,,,,,,,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490060921,20,1,1,3,19,82kapkjwonlv9j1ui0ytv5sii,1,14.7,26.2,2022-12-10T12:35:00.503Z,2022-12-13T04:24:56Z,3939215175,140,25.1,3939215177,141,7.3,3939215179,212,16.9,3943338253,178,,3939215181,213,5.4,3939215173,56,Back,,,,,,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490060925,21,1,1,3,21,82kapkjwonlv9j1ui0ytv5sii,0,24,4.7,2022-12-10T12:35:02.344Z,2022-12-13T04:25:53Z,3939215203,141,4.6,3939215199,56,Back,3939215263,286,,3939215205,212,1.1,3939215257,236,,3943338703,178,,3939215207,213,6.2,3939215201,140,25.0,diw7je3i5mkvwf0kj898yi0gl,T. Moore,,3939215259,233,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490060933,26,74,1,3,21,69t8imcdaqlgfbds2p58596my,1,72.3,95.3,2022-12-10T12:35:02.495Z,2022-12-13T04:25:57Z,3943338723,178,,3939215265,233,21,3939215243,285,,3939215241,56,Left,,,,,,,,,,,,,7iruezvsore21eboc96g7oqtx,J. Sheehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490061037,22,5,1,3,22,82kapkjwonlv9j1ui0ytv5sii,1,25.8,-2,2022-12-10T12:35:03.218Z,2022-12-13T04:26:02Z,3939215767,233,27,3939215757,56,Back,3939215759,347,,,,,,,,,,,,,,,,,diw7je3i5mkvwf0kj898yi0gl,T. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490060949,27,5,1,3,22,69t8imcdaqlgfbds2p58596my,0,74.2,102,2022-12-10T12:35:03.218Z,2022-12-13T04:26:02Z,3939215781,233,22,3939215327,347,,3939215325,56,Left,,,,,,,,,,,,,,,,7iruezvsore21eboc96g7oqtx,J. Sheehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490061119,24,1,1,3,42,82kapkjwonlv9j1ui0ytv5sii,1,27.3,0,2022-12-10T12:35:22.678Z,2022-12-13T04:26:06Z,3939216161,140,54.4,3939216157,107,,3939216177,1,,3939216159,56,Right,3939216173,213,0.1,3939216163,141,2.0,3939216169,212,28.6,,,,cjroc2z4lnw58m804ihu8tm1h,M. Pennington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490061123,25,61,1,3,44,82kapkjwonlv9j1ui0ytv5sii,0,54.4,2,2022-12-10T12:35:24.813Z,2022-12-13T04:26:13Z,3943338815,178,,3939216185,56,Right,,,,,,,,,,,,,,,,,,,6hkzb4vehsx4wwm9y98euwacq,R. Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490061113,28,49,1,3,45,69t8imcdaqlgfbds2p58596my,1,41.5,93.3,2022-12-10T12:35:25.940Z,2022-12-13T04:26:17Z,,,,,,,,,,,,,,,,,,,,,,,,,dxk79tuyij7y3gg7j1ad651t6,J. Iredale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
