id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2515072817,6,44,1,0,25,5pfqedkme2kabtqhkln35pf3l,0,40.8,3.7,2023-03-04T15:02:10.496Z,2023-03-07T05:38:47Z,4071024971,56,Back,4071024973,285,,4071025485,233,5,,,,,,,,,,,,,,,,ejmi6qqszz1509excckyj3n1m,L. Hoole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515072927,6,1,1,0,25,9db4t34qy4owglhvvgwf5l22i,0,53.5,96.9,2023-03-04T15:02:10.536Z,2023-03-07T11:18:29Z,4071025505,3,,4071025517,213,6.1,4071025509,56,Left,4071025513,141,92.9,4071025507,168,,4079697381,388,,4071025515,212,19.8,4071025511,140,72.2,1r9aj50371x6f0xf7mmvldz9x,J. Norwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515072901,7,49,1,0,26,5pfqedkme2kabtqhkln35pf3l,1,25.5,3.1,2023-03-04T15:02:11.563Z,2023-03-07T05:39:13Z,,,,,,,,,,,,,,,,,,,,,,,,,c4hif6j7tldh0w7oeq8v9pcve,J. Quansah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515073249,8,1,1,0,27,5pfqedkme2kabtqhkln35pf3l,0,26.5,2.8,2023-03-04T15:02:12.422Z,2023-03-07T05:39:18Z,4071027017,56,Right,4071027023,141,5.8,4071027029,1,,4071027025,212,33.9,4071027015,155,,4071027027,213,0.1,4079697661,178,,4071027019,140,58.7,c4hif6j7tldh0w7oeq8v9pcve,J. Quansah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515073263,9,4,1,0,30,5pfqedkme2kabtqhkln35pf3l,1,62.2,5.8,2023-03-04T15:02:15.475Z,2023-03-07T05:39:23Z,4071027077,152,,4071027065,13,,4071027141,233,7,4071027075,56,Right,4071027071,295,,4071027081,286,,,,,,,,dz04k2zt87y78ku9g14sxm21h,J. Marquis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515073153,7,4,1,0,30,9db4t34qy4owglhvvgwf5l22i,0,37.8,94.2,2023-03-04T15:02:15.476Z,2023-03-07T05:39:23Z,4071026523,152,,4071026517,13,,4079697717,178,,4071026525,285,,4071026521,56,Back,4071026519,295,,4071027221,233,9,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515074287,10,1,1,1,3,5pfqedkme2kabtqhkln35pf3l,0,66.7,18.8,2023-03-04T15:02:48.342Z,2023-03-07T05:39:28Z,4075830993,224,,4071032261,152,,4079697785,178,,4075830995,20,,4071032259,155,,4071032271,213,1.0,4071032267,141,54.4,4071032251,5,,6q5iqhaxdzqhj3jt0eptjvbv9,S. Finley,4071032265,140,81.9,4071032263,56,Center,4071032269,212,29.0,4071032247,2,,,,,,,,,,,,,,,,,,,,
2515074461,8,12,1,1,4,9db4t34qy4owglhvvgwf5l22i,1,16.3,38,2023-03-04T15:02:50.133Z,2023-03-07T05:39:40Z,4071033115,141,21.0,4071033117,212,18.0,4079697985,178,,4071033111,56,Back,4071033119,213,5.6,4071033113,140,29.5,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515074385,11,1,1,1,6,5pfqedkme2kabtqhkln35pf3l,0,75.3,59.7,2023-03-04T15:02:52.107Z,2023-03-07T05:39:49Z,4079698099,388,,4071032705,3,,4071032709,140,81.3,4071032707,56,Center,4071032713,212,8.8,4071032711,141,68.7,4071032715,213,0.8,,,,3pxdg41xbkbajeuxovusa2v9x,G. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515074493,9,12,1,1,8,9db4t34qy4owglhvvgwf5l22i,1,16.4,25.5,2023-03-04T15:02:53.687Z,2023-03-07T05:39:55Z,4071033285,141,13.5,4071033281,56,Back,4071033283,140,32.8,4071033303,15,,4071033293,213,5.8,4071033287,212,19.1,4079698183,178,,,,,9gfxdw176mc8yn7dowedmvtgp,J. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515074555,12,1,1,1,10,5pfqedkme2kabtqhkln35pf3l,0,72.9,67.2,2023-03-04T15:02:55.271Z,2023-03-07T09:52:19Z,4071033627,140,76.0,4079995085,178,,4071033633,213,1.3,4071033625,56,Left,4071033623,3,,4071033629,141,86.6,4071033631,212,13.6,,,,3pxdg41xbkbajeuxovusa2v9x,G. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515074611,13,1,1,1,11,5pfqedkme2kabtqhkln35pf3l,1,70.5,88.3,2023-03-04T15:02:56.517Z,2023-03-07T05:40:32Z,4071033871,140,50.8,4071033875,212,21.6,4071033873,141,79.1,4079698727,178,,4071033877,213,3.4,4071033869,56,Left,,,,,,,dz04k2zt87y78ku9g14sxm21h,J. Marquis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515074689,14,1,1,1,13,5pfqedkme2kabtqhkln35pf3l,1,50.8,79.1,2023-03-04T15:02:59.085Z,2023-03-07T05:40:36Z,4071034261,56,Back,4071034265,141,41.0,4071034269,213,4.3,4071034263,140,39.6,4071034267,212,28.5,4079698791,178,,,,,,,,f0sa0skucdf742t06hsmi8ne2,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515074763,15,1,1,1,16,5pfqedkme2kabtqhkln35pf3l,1,39.2,35.7,2023-03-04T15:03:01.397Z,2023-03-07T05:40:42Z,4071034683,212,17.8,4071034675,56,Back,4071034685,213,2.6,4071034681,141,50.3,4071034679,140,25.1,4079698863,178,,,,,,,,6q5iqhaxdzqhj3jt0eptjvbv9,S. Finley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515074993,16,2,1,1,17,5pfqedkme2kabtqhkln35pf3l,1,25.2,50.6,2023-03-04T15:03:03.038Z,2023-03-07T05:40:47Z,4071035785,141,66.1,4075840577,189,,4071035779,1,,4071035781,56,Center,4071035783,140,61.8,4079698947,178,,4071035777,7,dz04k2zt87y78ku9g14sxm21h,,,,byo7r7emgxz5oiauh2z75vpp1,J. Belshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515074885,10,55,1,1,17,9db4t34qy4owglhvvgwf5l22i,1,34.9,22.7,2023-03-04T15:03:03.039Z,2023-03-07T05:40:48Z,4075840623,189,,,,,,,,,,,,,,,,,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515075613,11,1,1,1,33,9db4t34qy4owglhvvgwf5l22i,1,34.9,22.7,2023-03-04T15:03:19.027Z,2023-03-07T05:41:13Z,4071038909,140,38.1,4071038917,212,35.8,4071038897,5,,4071038925,1,,4079699449,178,,4071038913,141,75.1,4071038907,56,Back,4071038901,241,,5raent8a0bdt01n7769n3dw16,B. Thomas,4071038921,213,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515075643,12,1,1,1,39,9db4t34qy4owglhvvgwf5l22i,0,43.8,72.3,2023-03-04T15:03:24.552Z,2023-03-07T05:41:21Z,4071039055,140,88.4,4071039065,1,,4071039061,212,57.0,4079699567,178,,4071039051,56,Center,4071039049,155,,4071039063,213,5.7,4071039059,141,24.4,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515075701,17,12,1,1,42,5pfqedkme2kabtqhkln35pf3l,1,14.7,77.2,2023-03-04T15:03:27.470Z,2023-03-07T05:41:27Z,4079699661,388,,4071039369,141,100.0,4075849481,167,,4075849479,15,,4071039365,56,Back,4071039373,213,1.5,4071039371,212,16.1,4071039367,140,15.5,f0sa0skucdf742t06hsmi8ne2,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515075913,13,5,1,1,44,9db4t34qy4owglhvvgwf5l22i,1,86,-1.2,2023-03-04T15:03:29.681Z,2023-03-07T05:41:33Z,4071040441,347,,4071040439,56,Right,4071040513,233,18,,,,,,,,,,,,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515075707,18,5,1,1,44,5pfqedkme2kabtqhkln35pf3l,0,14,101.2,2023-03-04T15:03:29.681Z,2023-03-07T05:41:33Z,4071039399,347,,4071040525,233,13,4071039397,56,Back,,,,,,,,,,,,,,,,f0sa0skucdf742t06hsmi8ne2,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515076097,14,1,1,1,49,9db4t34qy4owglhvvgwf5l22i,1,87.6,0,2023-03-04T15:03:34.895Z,2023-03-07T05:41:44Z,4071041333,141,5.3,4071041335,212,18.0,4071041329,56,Right,4071041331,140,71.1,4071041327,107,,4071041337,213,2.9,,,,,,,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515076245,15,1,1,1,53,9db4t34qy4owglhvvgwf5l22i,1,65.9,3.4,2023-03-04T15:03:38.918Z,2023-03-07T05:41:49Z,4079699975,178,,4071042037,212,27.5,4071042033,140,42.9,4071042039,213,2.6,4071042035,141,22.8,4071042029,56,Back,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515076389,16,1,1,1,58,9db4t34qy4owglhvvgwf5l22i,1,44.1,30.3,2023-03-04T15:03:43.404Z,2023-03-07T05:41:58Z,4071042753,213,5.1,4071042749,141,3.2,4071042751,212,20.3,4079700155,178,,4071042745,56,Right,4071042747,140,52.3,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515076609,17,1,1,2,0,9db4t34qy4owglhvvgwf5l22i,1,52.1,4.1,2023-03-04T15:03:45.837Z,2023-03-07T05:42:02Z,4071043801,140,94.3,4071043797,56,Right,4079700249,178,,4071043805,212,44.5,4071043803,141,10.4,4071043807,213,0.1,4071043793,155,,4071043811,1,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515076663,18,1,1,2,3,9db4t34qy4owglhvvgwf5l22i,0,98.4,12,2023-03-04T15:03:49.147Z,2023-03-07T05:42:08Z,4079700371,178,,4071044077,140,97.3,4075850671,20,,4071044079,141,40.6,4071044073,155,,4075850667,224,,4071044081,212,19.5,4071044071,2,,cruhiz25b3bbd4unocpu9bvf9,A. Phillips,4071044083,213,1.6,4071044075,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,
2515076731,19,52,1,2,6,5pfqedkme2kabtqhkln35pf3l,1,7.6,59.3,2023-03-04T15:03:51.403Z,2023-03-07T05:42:17Z,4075850739,378,,4079700539,388,,,,,,,,,,,,,,,,,,,,byo7r7emgxz5oiauh2z75vpp1,J. Belshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515077363,20,1,1,2,25,5pfqedkme2kabtqhkln35pf3l,0,14.2,41.2,2023-03-04T15:04:10.679Z,2023-03-07T05:42:23Z,4071047831,141,12.0,4071047829,140,54.9,4071047835,213,5.8,4071047825,199,,4071047833,212,47.1,4071047837,1,,4071047827,56,Right,,,,byo7r7emgxz5oiauh2z75vpp1,J. Belshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515077507,19,1,1,2,29,9db4t34qy4owglhvvgwf5l22i,1,41.8,90.5,2023-03-04T15:04:14.518Z,2023-03-07T05:42:37Z,4071048499,141,86.6,4071048493,56,Left,4071048505,213,6.1,4079700859,388,,4071048503,212,16.7,4071048495,140,57.5,4071048491,3,,,,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515077541,20,1,1,2,31,9db4t34qy4owglhvvgwf5l22i,0,55.9,86.9,2023-03-04T15:04:16.454Z,2023-03-07T05:42:42Z,4079700951,388,,4071048697,140,64.2,4071048703,213,0.0,4071048699,141,87.5,4071048693,168,,4071048691,3,,4071048695,56,Left,4071048701,212,8.7,32crcj18u4qnf8f07fbsopvpx,D. Cole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515077599,21,1,1,2,32,5pfqedkme2kabtqhkln35pf3l,0,37.8,4.6,2023-03-04T15:04:18.067Z,2023-03-07T05:43:00Z,4079701233,178,,4071049049,213,0.0,4071049043,140,53.6,4071049045,141,5.6,4071049041,56,Right,4071049047,212,16.6,4071049039,3,,,,,ejmi6qqszz1509excckyj3n1m,L. Hoole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515077709,21,1,1,2,34,9db4t34qy4owglhvvgwf5l22i,1,31.7,92.4,2023-03-04T15:04:19.974Z,2023-03-07T05:43:05Z,4071049641,212,30.5,4071049643,213,6.0,4071049637,140,60.0,4071049633,56,Left,4071049639,141,82.0,4071049631,3,,4079701337,388,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515077719,22,49,1,2,36,9db4t34qy4owglhvvgwf5l22i,1,60.8,82.7,2023-03-04T15:04:21.261Z,2023-03-07T05:43:12Z,,,,,,,,,,,,,,,,,,,,,,,,,1r9aj50371x6f0xf7mmvldz9x,J. Norwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515077757,23,3,1,2,36,9db4t34qy4owglhvvgwf5l22i,0,61.2,81.1,2023-03-04T15:04:21.917Z,2023-03-07T05:43:19Z,4075859873,464,,4076351447,233,711,4079701541,178,,4075859813,286,,4071049883,56,Left,,,,,,,,,,1r9aj50371x6f0xf7mmvldz9x,J. Norwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515988327,711,7,1,2,36,5pfqedkme2kabtqhkln35pf3l,1,38.8,18.9,2023-03-04T15:04:21.939Z,2023-03-07T05:43:25Z,4075860307,56,Back,4079701619,178,,4075860471,384,,4076351429,233,23,4075860309,285,,,,,,,,,,,6q5iqhaxdzqhj3jt0eptjvbv9,S. Finley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515077775,22,49,1,2,39,5pfqedkme2kabtqhkln35pf3l,1,39.8,24.1,2023-03-04T15:04:24.657Z,2023-03-07T05:43:46Z,,,,,,,,,,,,,,,,,,,,,,,,,9jj7t00bb5zflz78nlz3bvllg,L. Bogarde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515077941,23,1,1,2,39,5pfqedkme2kabtqhkln35pf3l,1,39.8,24.1,2023-03-04T15:04:24.721Z,2023-03-07T05:43:53Z,4071050827,140,11.7,4079701997,178,,4071050833,213,3.2,4071050825,56,Back,4071050831,212,29.5,4071050829,141,22.5,,,,,,,9jj7t00bb5zflz78nlz3bvllg,L. Bogarde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515078011,24,1,1,2,43,5pfqedkme2kabtqhkln35pf3l,1,11.5,22.4,2023-03-04T15:04:28.809Z,2023-03-07T05:44:00Z,4071051221,140,15.6,4079702123,178,,4071051233,213,5.2,4071051231,212,8.9,4071051217,56,Back,4071051227,141,11.0,,,,,,,byo7r7emgxz5oiauh2z75vpp1,J. Belshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515078071,25,1,1,2,45,5pfqedkme2kabtqhkln35pf3l,1,17.5,10.4,2023-03-04T15:04:30.981Z,2023-03-07T05:44:06Z,4071051511,213,5.9,4079702227,178,,4071051503,140,27.6,4071051509,212,11.7,4071051505,141,3.2,4071051501,56,Back,,,,,,,c4hif6j7tldh0w7oeq8v9pcve,J. Quansah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515078131,26,1,1,2,47,5pfqedkme2kabtqhkln35pf3l,1,27.6,3.2,2023-03-04T15:04:33.088Z,2023-03-07T05:44:12Z,4071051837,56,Back,4079702333,178,,4071051855,212,11.3,4071051841,140,17.0,4071051861,213,2.9,4071051847,141,6.4,,,,,,,ejmi6qqszz1509excckyj3n1m,L. Hoole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515078273,27,1,1,2,50,5pfqedkme2kabtqhkln35pf3l,1,14.6,8.8,2023-03-04T15:04:35.424Z,2023-03-07T05:44:18Z,4071052567,212,19.3,4071052565,141,35.2,4071052561,56,Back,4079702419,178,,4071052569,213,1.9,4071052563,140,7.8,,,,,,,c4hif6j7tldh0w7oeq8v9pcve,J. Quansah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515078419,28,1,1,2,53,5pfqedkme2kabtqhkln35pf3l,1,5.8,33.4,2023-03-04T15:04:38.319Z,2023-03-07T05:44:23Z,4071053441,213,6.1,4071053443,1,,4071053439,212,35.4,4071053433,140,38.8,4071053431,56,Back,4079702491,178,,4071053429,155,,4071053435,141,23.0,byo7r7emgxz5oiauh2z75vpp1,J. Belshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515078429,29,61,1,2,56,5pfqedkme2kabtqhkln35pf3l,0,40.6,22.2,2023-03-04T15:04:41.405Z,2023-03-07T05:44:33Z,4071053487,56,Back,4079702631,178,,,,,,,,,,,,,,,,,,,,dz04k2zt87y78ku9g14sxm21h,J. Marquis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515988721,750,49,1,2,57,9db4t34qy4owglhvvgwf5l22i,1,48.4,89.6,2023-03-04T15:04:42.596Z,2023-03-07T05:44:41Z,,,,,,,,,,,,,,,,,,,,,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515078551,24,1,1,2,57,9db4t34qy4owglhvvgwf5l22i,0,40.1,88.7,2023-03-04T15:04:42.614Z,2023-03-07T05:44:44Z,4071054061,56,Center,4071054065,141,72.1,4071054069,213,5.9,4071054063,140,67.0,4071054059,155,,4071054067,212,30.4,4079702889,178,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515078743,30,1,1,3,0,5pfqedkme2kabtqhkln35pf3l,0,34.3,31,2023-03-04T15:04:45.701Z,2023-03-07T09:54:42Z,4071054961,3,,4071054965,140,62.5,4079999231,388,,4071054969,212,36.9,4071054963,56,Right,4071054971,213,5.6,4071054967,141,0.0,4071054973,1,,6hq92cx2829wfuzxmfhg1xpm1,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515079273,25,5,1,3,4,9db4t34qy4owglhvvgwf5l22i,1,39.1,101.7,2023-03-04T15:04:49.797Z,2023-03-07T05:44:56Z,4071057807,56,Back,4071057849,233,31,4071057809,347,,,,,,,,,,,,,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515078753,31,5,1,3,4,5pfqedkme2kabtqhkln35pf3l,0,60.9,-1.7,2023-03-04T15:04:49.797Z,2023-03-07T05:44:56Z,4071055027,347,,4071055025,56,Right,4071057945,233,25,,,,,,,,,,,,,,,,6hq92cx2829wfuzxmfhg1xpm1,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
