id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/15/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId
2492075905,6,1,1,0,25,2ezfenuwk3y65p8jdbj55xqt0,0,57.2,8.3,2022-12-17T15:02:37.639Z,2022-12-19T04:18:35Z,3949921455,213,0.7,3951582811,178,,3949921449,140,67.8,3951340075,155,,3949921447,56,Center,3949921451,141,22.4,3949921453,212,14.7,,,,evb6gpvuutmnisv9d12gs0xcl,J. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492075881,6,49,1,0,27,5pfqedkme2kabtqhkln35pf3l,1,35.6,58.2,2022-12-17T15:02:39.420Z,2022-12-19T04:20:33Z,,,,,,,,,,,,,,,,,,,,,,,,,9s6ec1a12gozqwjlsyo7y8gr9,S. Sinclair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492075947,7,1,1,0,30,5pfqedkme2kabtqhkln35pf3l,1,37.2,93.2,2022-12-17T15:02:42.677Z,2022-12-19T04:20:34Z,3951583195,178,,3949921645,213,3.5,3949921639,140,29.2,3949921637,56,Back,3949921641,141,88.9,3949921643,212,8.9,,,,,,,9s6ec1a12gozqwjlsyo7y8gr9,S. Sinclair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492076029,8,1,1,0,32,5pfqedkme2kabtqhkln35pf3l,1,27.4,78.5,2022-12-17T15:02:44.539Z,2022-12-19T04:20:59Z,3949922093,141,55.8,3949922091,140,12.7,3951583273,178,,3949922097,213,3.9,3949922095,212,21.8,3949922089,56,Back,,,,,,,6wax1hh875vpvfi1fbetwmtey,J. Connolly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492076089,9,1,1,0,38,5pfqedkme2kabtqhkln35pf3l,1,13.5,42.7,2022-12-17T15:02:50.365Z,2022-12-19T04:21:04Z,3951583283,178,,3949922355,213,1.5,3949922349,140,14.7,3949922347,56,Back,3949922353,212,12.6,3949922351,141,61.2,,,,,,,byo7r7emgxz5oiauh2z75vpp1,J. Belshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492076119,10,1,1,0,41,5pfqedkme2kabtqhkln35pf3l,1,13.8,66,2022-12-17T15:02:53.500Z,2022-12-19T04:21:08Z,3949922523,56,Back,3949922537,213,5.7,3949922535,212,15.7,3949922529,140,26.0,3951583303,178,,3949922533,141,52.7,,,,,,,6wax1hh875vpvfi1fbetwmtey,J. Connolly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492076155,11,1,1,0,42,5pfqedkme2kabtqhkln35pf3l,1,26.8,51,2022-12-17T15:02:55.133Z,2022-12-19T04:21:14Z,3949922717,212,15.7,3949922715,141,63.7,3951583331,178,,3949922719,213,2.6,3949922713,140,14.3,3949922711,56,Back,,,,,,,fjnzx6b57qsj6o7hdm6r0mhh,P. Coutts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492076281,12,1,1,0,45,5pfqedkme2kabtqhkln35pf3l,1,13.3,65.7,2022-12-17T15:02:57.522Z,2022-12-19T04:21:20Z,3951583361,178,,3949923331,56,Back,3949923333,140,18.9,3949923339,213,5.3,3949923337,212,11.0,3949923335,141,52.1,,,,,,,6wax1hh875vpvfi1fbetwmtey,J. Connolly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492076317,13,1,1,0,52,5pfqedkme2kabtqhkln35pf3l,0,24.3,31.6,2022-12-17T15:03:04.341Z,2022-12-19T07:17:16Z,3949923531,155,,3949923533,56,Center,3951583381,178,,3949923535,140,63.8,3949923537,141,40.6,3949923541,213,0.1,3949923543,1,,3949923539,212,41.9,fjnzx6b57qsj6o7hdm6r0mhh,P. Coutts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492076399,7,1,1,0,54,2ezfenuwk3y65p8jdbj55xqt0,0,32.2,55.2,2022-12-17T15:03:06.161Z,2022-12-19T04:21:28Z,3949923923,1,,3951583397,178,,3949923905,157,,3949923913,140,49.8,3949923907,56,Back,3949923919,213,0.1,3949923917,212,18.6,3949923915,141,58.7,2kecmwyt730pi8z3pnsqs1l1x,S. Lavelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492076423,14,1,1,0,56,5pfqedkme2kabtqhkln35pf3l,0,45.4,47.8,2022-12-17T15:03:09.060Z,2022-12-19T04:21:46Z,3949924023,213,5.5,3951583455,178,,3949924011,140,57.1,3949924007,56,Center,3949924019,212,18.0,3949924003,3,,3949924015,141,28.5,,,,ct9ifm9mk702lkhhmlf12nlxx,L. McCormick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492076467,8,1,1,0,58,2ezfenuwk3y65p8jdbj55xqt0,1,43.2,78.1,2022-12-17T15:03:10.812Z,2022-12-19T07:17:57Z,3949924325,141,79.6,3949924327,212,13.4,3949924329,213,0.1,3949924323,140,55.9,3949924321,56,Left,3951583471,178,,,,,,,,56g3fffeygobuei72gnkm9a09,S. Sessegnon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492076471,9,49,1,0,59,2ezfenuwk3y65p8jdbj55xqt0,1,56.1,81.1,2022-12-17T15:03:11.701Z,2022-12-19T04:21:58Z,,,,,,,,,,,,,,,,,,,,,,,,,ald5oocxwh4pip8fw6v3ym8h6,J. Rak-Sakyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492076499,10,3,1,1,0,2ezfenuwk3y65p8jdbj55xqt0,0,57.9,76.3,2022-12-17T15:03:12.730Z,2022-12-19T04:22:04Z,3949924457,56,Center,3951583491,178,,3951341343,464,,3949924459,286,,3949924495,233,15,,,,,,,,,,ald5oocxwh4pip8fw6v3ym8h6,J. Rak-Sakyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492076481,15,7,1,1,0,5pfqedkme2kabtqhkln35pf3l,1,42.1,23.7,2022-12-17T15:03:12.826Z,2022-12-19T04:22:10Z,3951341421,384,,3949924389,56,Back,3949924475,233,10,3951583505,178,,3949924391,285,,,,,,,,,,,fjnzx6b57qsj6o7hdm6r0mhh,P. Coutts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492076483,16,49,1,1,1,5pfqedkme2kabtqhkln35pf3l,1,38,21.8,2022-12-17T15:03:13.624Z,2022-12-19T04:22:19Z,,,,,,,,,,,,,,,,,,,,,,,,,9s6ec1a12gozqwjlsyo7y8gr9,S. Sinclair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492076547,17,1,1,1,4,5pfqedkme2kabtqhkln35pf3l,1,37.4,15.2,2022-12-17T15:03:16.935Z,2022-12-19T07:19:59Z,3949924735,141,20.3,3949924737,212,7.9,3951583581,178,,3949924739,213,2.7,3949924733,140,30.6,3949924731,56,Back,,,,,,,9s6ec1a12gozqwjlsyo7y8gr9,S. Sinclair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492076563,18,1,1,1,6,5pfqedkme2kabtqhkln35pf3l,1,31.5,11.3,2022-12-17T15:03:18.834Z,2022-12-19T04:22:35Z,3949924821,56,Back,3949924823,140,35.9,3951583613,178,,3949924827,212,6.9,3949924825,141,3.7,3949924829,213,5.4,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492076619,19,1,1,1,7,5pfqedkme2kabtqhkln35pf3l,1,35.9,3.7,2022-12-17T15:03:19.345Z,2022-12-19T04:22:42Z,3949925123,56,Back,3951583645,178,,3949925125,140,31.1,3949925127,141,10.1,3949925131,213,2.4,3949925129,212,6.7,,,,,,,9s6ec1a12gozqwjlsyo7y8gr9,S. Sinclair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492076665,20,1,1,1,11,5pfqedkme2kabtqhkln35pf3l,1,25,13.4,2022-12-17T15:03:23.393Z,2022-12-19T04:22:50Z,3949925389,141,51.2,3951583669,178,,3949925385,56,Back,3949925387,140,13.9,3949925393,213,2.0,3949925391,212,28.2,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492076693,21,1,1,1,14,5pfqedkme2kabtqhkln35pf3l,1,13.3,53.7,2022-12-17T15:03:26.870Z,2022-12-19T07:20:28Z,3949925529,212,14.3,3949925531,213,1.1,3949925527,141,72.1,3949925525,140,19.9,3951583695,178,,3949925523,56,Back,,,,,,,6wax1hh875vpvfi1fbetwmtey,J. Connolly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492076741,22,1,1,1,16,5pfqedkme2kabtqhkln35pf3l,1,23,77.8,2022-12-17T15:03:28.969Z,2022-12-19T04:23:00Z,3949925817,56,Back,3949925829,212,20.7,3951583723,178,,3949925833,213,0.7,3949925819,140,37.8,3949925823,141,97.8,,,,,,,6hq92cx2829wfuzxmfhg1xpm1,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492076831,23,1,1,1,20,5pfqedkme2kabtqhkln35pf3l,1,35.8,95,2022-12-17T15:03:32.304Z,2022-12-20T03:19:45Z,3949926263,141,61.1,3949926261,140,24.1,3949926259,56,Back,3951583745,178,,3949926265,212,26.1,3949926267,213,4.2,,,,,,,f0sa0skucdf742t06hsmi8ne2,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492076895,24,1,1,1,24,5pfqedkme2kabtqhkln35pf3l,1,20.3,59.6,2022-12-17T15:03:36.530Z,2022-12-19T04:23:13Z,3949926661,141,35.4,3951583773,178,,3949926657,140,23.0,3949926665,212,16.7,3949926651,56,Back,3949926669,213,4.9,,,,,,,6wax1hh875vpvfi1fbetwmtey,J. Connolly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492076991,25,1,1,1,27,5pfqedkme2kabtqhkln35pf3l,1,24,27.9,2022-12-17T15:03:39.941Z,2022-12-19T07:21:34Z,3949927119,212,18.2,3951583799,178,,3949927115,141,7.4,3949927123,213,5.4,3949927107,56,Back,3949927111,140,35.2,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492077037,26,1,1,1,34,5pfqedkme2kabtqhkln35pf3l,1,40.4,11.4,2022-12-17T15:03:46.205Z,2022-12-19T04:23:29Z,3949927379,213,2.0,3949927375,141,48.5,3949927377,212,27.8,3951583827,178,,3949927371,56,Back,3949927373,140,29.2,,,,,,,9s6ec1a12gozqwjlsyo7y8gr9,S. Sinclair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492077103,27,1,1,1,37,5pfqedkme2kabtqhkln35pf3l,1,28.9,52.8,2022-12-17T15:03:49.400Z,2022-12-19T04:23:34Z,3949927739,56,Left,3951583843,178,,3949927737,155,,3949927741,140,56.1,3949927743,141,93.5,3949927749,1,,3949927745,212,39.8,3949927747,213,0.8,6wax1hh875vpvfi1fbetwmtey,J. Connolly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492077141,28,1,1,1,41,5pfqedkme2kabtqhkln35pf3l,1,53.7,93.8,2022-12-17T15:03:53.878Z,2022-12-19T04:23:39Z,3949927949,213,3.2,3951583875,178,,3949927945,141,93.2,3949927947,212,13.2,3949927941,56,Back,3949927943,140,41.1,,,,,,,f0sa0skucdf742t06hsmi8ne2,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492077167,29,1,1,1,44,5pfqedkme2kabtqhkln35pf3l,1,40.9,90.5,2022-12-17T15:03:57.079Z,2022-12-19T04:23:44Z,3949928099,140,45.3,3951583903,178,,3949928103,212,6.2,3949928101,141,96.6,3949928097,56,Back,3949928105,213,0.7,,,,,,,6hq92cx2829wfuzxmfhg1xpm1,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492077215,30,1,1,1,46,5pfqedkme2kabtqhkln35pf3l,1,45.4,96.6,2022-12-17T15:03:58.962Z,2022-12-19T04:23:49Z,3949928343,56,Back,3951583939,178,,3949928349,212,8.4,3949928347,141,92.6,3949928351,213,3.5,3949928345,140,37.8,,,,,,,f0sa0skucdf742t06hsmi8ne2,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492077271,31,1,1,1,49,5pfqedkme2kabtqhkln35pf3l,1,37.8,87.2,2022-12-17T15:04:01.405Z,2022-12-19T04:23:53Z,3951583959,178,,3949928659,213,0.6,3949928657,212,10.0,3949928655,141,95.7,3949928651,56,Back,3949928653,140,45.6,,,,,,,6hq92cx2829wfuzxmfhg1xpm1,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492077287,32,1,1,1,52,5pfqedkme2kabtqhkln35pf3l,0,61.6,95.9,2022-12-17T15:04:04.741Z,2022-12-19T07:24:10Z,3949928715,213,5.3,3951583977,178,,3949928711,141,81.2,3949928713,212,11.8,3949928707,140,67.6,3949928705,56,Left,,,,,,,f0sa0skucdf742t06hsmi8ne2,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492077313,11,8,1,1,53,2ezfenuwk3y65p8jdbj55xqt0,1,36.2,23.1,2022-12-17T15:04:05.586Z,2022-12-19T04:24:23Z,3951343095,383,,3951584093,178,,3949928829,56,Back,,,,,,,,,,,,,,,,2kecmwyt730pi8z3pnsqs1l1x,S. Lavelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492077327,12,49,1,1,55,2ezfenuwk3y65p8jdbj55xqt0,1,40.1,20.6,2022-12-17T15:04:07.180Z,2022-12-19T04:24:31Z,,,,,,,,,,,,,,,,,,,,,,,,,2kecmwyt730pi8z3pnsqs1l1x,S. Lavelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492077375,13,1,1,1,55,2ezfenuwk3y65p8jdbj55xqt0,1,36.9,22.9,2022-12-17T15:04:07.221Z,2022-12-19T04:24:35Z,3949929199,213,0.2,3949929197,212,10.9,3951584157,178,,3949929195,141,25.4,3949929191,56,Back,3949929193,140,47.2,,,,,,,2kecmwyt730pi8z3pnsqs1l1x,S. Lavelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492388237,899,83,1,1,56,5pfqedkme2kabtqhkln35pf3l,1,51.5,75.7,2022-12-17T15:04:09.029Z,2022-12-19T04:59:15Z,3951593055,399,78154,,,,,,,,,,,,,,,,,,,,,,ct9ifm9mk702lkhhmlf12nlxx,L. McCormick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492077435,14,1,1,1,56,2ezfenuwk3y65p8jdbj55xqt0,1,49.7,20.7,2022-12-17T15:04:09.037Z,2022-12-19T04:24:45Z,3949929495,213,3.7,3949929487,56,Back,3951584215,178,,3949929489,140,33.7,3949929491,141,6.7,3949929493,212,19.3,,,,,,,74p53a79q1tlis3a3gladqor9,J. Stockley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492077441,15,1,1,2,2,2ezfenuwk3y65p8jdbj55xqt0,0,38.5,6.1,2022-12-17T15:04:14.426Z,2022-12-19T04:24:56Z,3949929537,213,1.7,3949929535,212,2.5,3951584275,178,,3949929533,141,9.7,3949929531,140,38.3,3949929527,155,,3949929529,56,Back,,,,9z75i0zrgtuumyixz8dl9ysbt,S. Clare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492077445,33,61,1,2,2,5pfqedkme2kabtqhkln35pf3l,1,57,82.3,2022-12-17T15:04:14.467Z,2022-12-19T04:25:00Z,3951584299,178,,3949929551,56,Left,,,,,,,,,,,,,,,,,,,5pafzbbuucga9ut20l6ckj7u2,J. Coburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492077485,34,61,1,2,4,5pfqedkme2kabtqhkln35pf3l,0,62.5,61.5,2022-12-17T15:04:16.649Z,2022-12-19T04:25:14Z,3949929767,56,Center,3951584339,178,,,,,,,,,,,,,,,,,,,,bdquc37ytagmw19zgrehnryz9,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492077495,16,1,1,2,5,2ezfenuwk3y65p8jdbj55xqt0,1,34.1,35.4,2022-12-17T15:04:18.049Z,2022-12-19T04:25:22Z,3949929815,213,5.8,3949929809,140,39.3,3949929807,56,Back,3951584363,178,,3949929811,141,31.2,3949929813,212,6.2,,,,,,,2r6gxw9yjxvaplv70ftq7wout,R. Inniss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492077519,17,1,1,2,6,2ezfenuwk3y65p8jdbj55xqt0,1,39.3,31.2,2022-12-17T15:04:18.698Z,2022-12-19T04:25:29Z,3951584391,178,,3949929921,212,10.3,3949929923,213,3.2,3949929917,140,29.5,3949929915,56,Back,3949929919,141,31.0,,,,,,,egr5n9jynbg3llc2tn2g5ncnp,G. Dobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492077541,18,1,1,2,7,2ezfenuwk3y65p8jdbj55xqt0,1,28.7,31.3,2022-12-17T15:04:19.860Z,2022-12-19T04:25:40Z,3949930019,141,15.6,3949930015,140,30.6,3949930023,213,4.9,3949930021,212,10.9,3951584421,178,,3949930011,56,Back,,,,,,,2kecmwyt730pi8z3pnsqs1l1x,S. Lavelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492077631,19,1,1,2,9,2ezfenuwk3y65p8jdbj55xqt0,1,30.6,15.6,2022-12-17T15:04:21.639Z,2022-12-19T04:25:51Z,3949930489,212,9.3,3949930487,141,28.0,3949930485,140,34.4,3951584485,178,,3949930491,213,1.1,3949930483,56,Back,,,,,,,9z75i0zrgtuumyixz8dl9ysbt,S. Clare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492077725,20,1,1,2,15,2ezfenuwk3y65p8jdbj55xqt0,1,54.1,8,2022-12-17T15:04:28.144Z,2022-12-19T08:05:54Z,3951584507,178,,3949930997,213,1.1,3949930987,196,,3949930993,141,72.1,3949930991,140,76.2,3949930989,56,Center,3949930999,1,,3949930985,155,,egr5n9jynbg3llc2tn2g5ncnp,G. Dobson,3949930995,212,49.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492077761,21,1,1,2,22,2ezfenuwk3y65p8jdbj55xqt0,1,76.9,71.7,2022-12-17T15:04:34.191Z,2022-12-19T08:06:58Z,3951584547,178,,3949931189,56,Center,3949931199,212,11.0,3949931203,213,0.0,3949931195,141,72.0,3949931191,140,87.4,,,,,,,ald5oocxwh4pip8fw6v3ym8h6,J. Rak-Sakyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
