id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/9/value,assist,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,keyPass,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2518322341,9,1,1,0,35,1musyruv2ufjrjnj6gvdbr8kt,1,30.3,0,2023-03-11T15:01:11.881Z,2023-03-14T06:37:19Z,4088253595,141,9.1,4088253593,140,45.5,4088253597,212,17.7,4088253589,107,,4088253603,213,0.4,4088253591,56,Back,,,,,,,4mg6kr1jernr98unfp5p8shqt,D. Iorfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518322359,10,1,1,0,36,1musyruv2ufjrjnj6gvdbr8kt,0,45.5,9.1,2023-03-11T15:01:13.511Z,2023-03-14T06:37:27Z,4088253697,141,13.5,4097300745,178,,4088253689,140,46.6,4088253685,168,,4088253687,56,Back,4088253683,3,,4088253707,213,1.2,4088253703,212,3.2,1szy525fae134zxfbt7vyw991,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518322379,5,8,1,0,38,80jtkz2echk6yyyb9e2595cxr,1,59.4,89.2,2023-03-11T15:01:15.102Z,2023-03-14T06:37:53Z,4088253767,56,Left,4096137359,384,,4097300809,178,,,,,,,,,,,,,,,,,dlfoufhh8dc14s10vnbjrfvmd,J. Morrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518322399,6,1,1,0,38,80jtkz2echk6yyyb9e2595cxr,1,58,89.4,2023-03-11T15:01:15.125Z,2023-03-14T06:38:05Z,4096137991,213,5.9,4096137987,141,85.3,4088253825,56,Left,4096137989,212,7.9,4096137985,140,65.0,4097301263,178,,,,,,,,dlfoufhh8dc14s10vnbjrfvmd,J. Morrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518322437,7,49,1,0,39,80jtkz2echk6yyyb9e2595cxr,1,56.6,88.7,2023-03-11T15:01:16.359Z,2023-03-14T06:38:11Z,,,,,,,,,,,,,,,,,,,,,,,,,41cihaqh4lxje5nx17g0rbgt1,J. Pigott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520023357,730,83,1,0,40,1musyruv2ufjrjnj6gvdbr8kt,1,40.8,19,2023-03-11T15:01:17.041Z,2023-03-14T07:26:35Z,4097342487,399,167827,,,,,,,,,,,,,,,,,,,,,,cyrr9517kjkt2l5tuqe966zth,L. Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518322495,8,1,1,0,41,80jtkz2echk6yyyb9e2595cxr,1,59.6,88.9,2023-03-11T15:01:17.791Z,2023-03-14T06:38:16Z,4088254285,141,94.8,4088254289,213,1.1,4097301495,178,,4088254283,140,61.4,4088254287,212,4.4,4088254281,56,Left,,,,,,,41cihaqh4lxje5nx17g0rbgt1,J. Pigott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518322531,9,1,1,0,41,80jtkz2echk6yyyb9e2595cxr,0,61.4,94.8,2023-03-11T15:01:18.497Z,2023-03-14T06:38:20Z,4088254463,56,Left,4097301539,178,,4088254467,141,84.1,4088254465,140,65.6,4088254469,212,8.5,4088254461,155,,4088254471,213,5.3,,,,eswokn90i34kdbfvax0y7365l,O. Dale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518322505,11,44,1,0,43,1musyruv2ufjrjnj6gvdbr8kt,1,35.4,13.1,2023-03-11T15:01:19.822Z,2023-03-14T12:41:33Z,4088254687,233,10,4088254347,56,Back,4088254351,285,,,,,,,,,,,,,,,,,2gf1wld07zyiuvq7iikfrvoid,W. Vaulks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518322553,10,44,1,0,43,80jtkz2echk6yyyb9e2595cxr,0,64.6,86.9,2023-03-11T15:01:19.823Z,2023-03-14T06:38:23Z,4088254545,286,,4088254711,233,11,4088254537,56,Left,,,,,,,,,,,,,,,,41cihaqh4lxje5nx17g0rbgt1,J. Pigott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518322571,12,1,1,0,43,1musyruv2ufjrjnj6gvdbr8kt,1,36.3,10.3,2023-03-11T15:01:19.885Z,2023-03-14T12:41:33Z,4088254661,212,8.4,4097301725,388,,4088254653,3,,4088254657,140,43.4,4088254659,141,4.6,4088254655,56,Back,4088254663,213,5.8,,,,2gf1wld07zyiuvq7iikfrvoid,W. Vaulks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518322577,13,49,1,0,44,1musyruv2ufjrjnj6gvdbr8kt,1,43.4,4.6,2023-03-11T15:01:21.381Z,2023-03-14T06:38:35Z,,,,,,,,,,,,,,,,,,,,,,,,,1szy525fae134zxfbt7vyw991,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518322637,14,1,1,0,45,1musyruv2ufjrjnj6gvdbr8kt,1,43.4,4.6,2023-03-11T15:01:21.931Z,2023-03-14T06:38:38Z,4088254979,141,20.1,4088254975,56,Back,4097301861,178,,4088254981,212,12.4,4088254977,140,37.2,4088254983,213,2.1,,,,,,,1szy525fae134zxfbt7vyw991,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518322743,15,1,1,0,46,1musyruv2ufjrjnj6gvdbr8kt,1,37.5,20.1,2023-03-11T15:01:23.308Z,2023-03-14T06:38:42Z,4088255465,141,63.4,4088255463,140,31.4,4088255461,56,Back,4088255467,212,30.1,4088255471,213,1.8,4097301917,178,,,,,,,,2gf1wld07zyiuvq7iikfrvoid,W. Vaulks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518322841,16,1,1,0,49,1musyruv2ufjrjnj6gvdbr8kt,1,31.9,61.8,2023-03-11T15:01:25.615Z,2023-03-14T06:38:51Z,4088255999,212,19.1,4088255995,141,87.2,4088256001,213,1.1,4097302141,178,,4088255985,56,Back,4088255989,140,39.6,,,,,,,76tis9hdvmec3jcvgnsf6cdex,A. Famewo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518322887,17,1,1,0,53,1musyruv2ufjrjnj6gvdbr8kt,1,41.1,89.7,2023-03-11T15:01:30.401Z,2023-03-14T06:38:55Z,4088256205,212,10.0,4088256203,141,75.0,4088256207,213,4.7,4088256199,56,Back,4088256201,140,41.0,4097302221,178,,,,,,,,9r7ngbyjgfukassxtl07wnn55,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518322981,18,1,1,0,56,1musyruv2ufjrjnj6gvdbr8kt,1,41.3,84.8,2023-03-11T15:01:32.645Z,2023-03-14T06:39:01Z,4088256715,212,13.8,4088256713,141,82.1,4088256709,56,Back,4088256717,213,3.3,4088256711,140,28.3,4097302279,178,,,,,,,,ekbsso6hq913ss7jerbusyled,B. Bannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518323109,19,1,1,0,59,1musyruv2ufjrjnj6gvdbr8kt,1,28.1,82.3,2023-03-11T15:01:35.719Z,2023-03-14T06:39:04Z,4088257371,141,63.4,4097302319,178,,4088257373,212,24.5,4088257367,56,Back,4088257369,140,8.2,4088257375,213,3.7,,,,,,,76tis9hdvmec3jcvgnsf6cdex,A. Famewo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518323155,20,1,1,1,2,1musyruv2ufjrjnj6gvdbr8kt,0,8.5,65.5,2023-03-11T15:01:38.879Z,2023-03-14T06:39:07Z,4088257621,140,55.4,4096140991,155,,4088257619,56,Left,4088257629,1,,4088257625,212,50.8,4097302375,178,,4088257623,141,84.1,4088257627,213,0.3,4c56c2zanbiv8q28f54i5rp3p,C. Dawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518323209,11,1,1,1,4,80jtkz2echk6yyyb9e2595cxr,1,43.5,21.6,2023-03-11T15:01:40.762Z,2023-03-14T06:39:14Z,4088257959,212,27.1,4088257955,140,69.2,4088257961,213,6.2,4097302503,388,,4088257953,56,Right,4088257951,3,,4088257957,141,17.4,,,,9ovnysf6fd2ophwdyfznztsk5,J. Rafferty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518323251,13,1,1,1,6,80jtkz2echk6yyyb9e2595cxr,1,69.2,17.4,2023-03-11T15:01:42.996Z,2023-03-14T06:39:19Z,4088258195,213,3.7,4088258193,212,11.6,4088258185,3,,4097302633,178,,4088258189,140,59.8,4088258191,141,8.3,4088258187,56,Right,,,,41cihaqh4lxje5nx17g0rbgt1,J. Pigott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518323217,12,43,1,1,7,80jtkz2echk6yyyb9e2595cxr,1,0,0,2023-03-11T15:01:43.613Z,2023-03-13T14:33:39Z,4096141415,144,49,,,,,,,,,,,,,,,,,,,,,,41cihaqh4lxje5nx17g0rbgt1,J. Pigott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519810023,859,49,1,1,7,80jtkz2echk6yyyb9e2595cxr,1,64.7,24.8,2023-03-11T15:01:43.812Z,2023-03-14T06:39:22Z,,,,,,,,,,,,,,,,,,,,,,,,,f4l762ob8j0izfocnmofytcyd,R. Tunnicliffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518323341,14,1,1,1,7,80jtkz2echk6yyyb9e2595cxr,1,59.8,8.3,2023-03-11T15:01:43.842Z,2023-03-14T06:39:24Z,4088258651,212,13.8,4088258643,140,72.7,4088258647,141,4.4,4088258655,213,6.1,4097302695,178,,4088258639,56,Right,,,,,,,f4l762ob8j0izfocnmofytcyd,R. Tunnicliffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518323471,15,1,1,1,10,80jtkz2echk6yyyb9e2595cxr,1,72.6,4.7,2023-03-11T15:01:46.874Z,2023-03-14T06:39:28Z,4088259161,212,22.0,4097302737,178,,4088259163,213,2.4,4088259159,141,27.4,4088259155,56,Center,4088259157,140,57.7,,,,,,,a70y8ayeh05hzo5yc8gotsbh0,P. Lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518323549,16,1,1,1,12,80jtkz2echk6yyyb9e2595cxr,1,56.4,26.5,2023-03-11T15:01:49.490Z,2023-03-14T06:39:32Z,4088259581,56,Back,4088259589,213,3.6,4088259585,141,15.6,4088259583,140,40.9,4088259587,212,17.9,4097302773,178,,,,,,,,dlfoufhh8dc14s10vnbjrfvmd,J. Morrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518323609,17,1,1,1,16,80jtkz2echk6yyyb9e2595cxr,1,36.2,27,2023-03-11T15:01:52.770Z,2023-03-14T06:39:35Z,4088259861,56,Back,4088259883,212,28.2,4088259887,213,2.6,4097302811,178,,4088259875,141,47.5,4088259865,140,12.8,,,,,,,cn988bjn09tb806b05wgp7ys5,S. Raggett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518323715,18,1,1,1,18,80jtkz2echk6yyyb9e2595cxr,1,11.8,49.1,2023-03-11T15:01:55.563Z,2023-03-14T06:39:38Z,4088260439,213,0.3,4088260435,141,70.5,4088260437,212,48.9,4088260433,140,56.3,4088260429,157,,4088260431,56,Center,4097302841,178,,4088260441,1,,21hyrpedxxu2ilkspxq4uril1,M. Macey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518323741,19,1,1,1,23,80jtkz2echk6yyyb9e2595cxr,1,57.9,69.7,2023-03-11T15:01:59.844Z,2023-03-14T06:39:43Z,4088260579,140,54.9,4097302889,178,,4088260577,56,Center,4088260581,141,46.6,4088260585,213,4.5,4088260583,212,16.0,,,,,,,eswokn90i34kdbfvax0y7365l,O. Dale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518323799,20,1,1,1,23,80jtkz2echk6yyyb9e2595cxr,1,54.9,46.6,2023-03-11T15:02:00.562Z,2023-03-14T06:39:46Z,4088260821,212,15.7,4088260819,141,59.6,4088260815,56,Back,4097302929,178,,4088260823,213,2.5,4088260817,140,42.5,,,,,,,f4l762ob8j0izfocnmofytcyd,R. Tunnicliffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518323991,21,1,1,1,26,80jtkz2echk6yyyb9e2595cxr,1,44.4,53.2,2023-03-11T15:02:02.696Z,2023-03-14T06:39:49Z,4088261819,213,5.1,4088261815,141,7.9,4088261817,212,33.8,4088261813,140,57.6,4097302979,178,,4088261821,1,,4088261811,56,Right,,,,dlfoufhh8dc14s10vnbjrfvmd,J. Morrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518324051,22,1,1,1,31,80jtkz2echk6yyyb9e2595cxr,1,65,6.8,2023-03-11T15:02:07.984Z,2023-03-14T06:39:52Z,4088262043,140,68.5,4088262047,141,17.0,4088262053,213,1.1,4097303025,178,,4088262041,56,Right,4088262051,212,7.8,,,,,,,9ovnysf6fd2ophwdyfznztsk5,J. Rafferty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518324127,23,1,1,1,33,80jtkz2echk6yyyb9e2595cxr,1,68.5,17,2023-03-11T15:02:09.791Z,2023-03-14T06:39:55Z,4088262395,141,4.0,4088262399,212,11.5,4088262387,56,Right,4097303053,178,,4088262391,140,61.5,4088262403,213,4.0,,,,,,,f4l762ob8j0izfocnmofytcyd,R. Tunnicliffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518324203,24,1,1,1,34,80jtkz2echk6yyyb9e2595cxr,1,57.9,4.9,2023-03-11T15:02:11.179Z,2023-03-14T06:39:58Z,4088262799,140,45.9,4088262801,141,11.0,4088262797,56,Back,4088262803,212,13.3,4088262805,213,2.8,4097303093,178,,,,,,,,9ovnysf6fd2ophwdyfznztsk5,J. Rafferty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518324307,25,1,1,1,37,80jtkz2echk6yyyb9e2595cxr,1,45.8,10.9,2023-03-11T15:02:13.667Z,2023-03-14T06:40:04Z,4097303169,178,,4088263311,212,12.0,4088263307,140,56.0,4088263305,56,Right,4088263309,141,2.8,4088263313,213,5.8,,,,,,,cn988bjn09tb806b05wgp7ys5,S. Raggett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518324379,26,1,1,1,38,80jtkz2echk6yyyb9e2595cxr,0,56,2.8,2023-03-11T15:02:15.140Z,2023-03-14T06:40:08Z,4088263679,141,6.2,4088263675,56,Right,4088263681,212,19.1,4088263683,213,0.1,4088263677,140,74.1,4097303249,178,,,,,,,,9ovnysf6fd2ophwdyfznztsk5,J. Rafferty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520017997,899,67,1,1,39,80jtkz2echk6yyyb9e2595cxr,1,59.7,8.7,2023-03-11T15:02:16.223Z,2023-03-14T12:41:34Z,4097317995,233,696,,,,,,,,,,,,,,,,,,,,,,a70y8ayeh05hzo5yc8gotsbh0,P. Lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520017993,696,67,1,1,39,1musyruv2ufjrjnj6gvdbr8kt,0,40.3,91.3,2023-03-11T15:02:16.224Z,2023-03-14T07:01:23Z,4097318003,233,899,,,,,,,,,,,,,,,,,,,,,,9r7ngbyjgfukassxtl07wnn55,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518324455,27,1,1,1,45,80jtkz2echk6yyyb9e2595cxr,0,91.3,7.4,2023-03-11T15:02:21.864Z,2023-03-14T06:40:12Z,4088264107,213,1.7,4088264097,155,,4097303323,178,,4088264101,140,91.0,4096145123,20,,4088264095,2,,4088264099,56,Right,4088264333,286,,a70y8ayeh05hzo5yc8gotsbh0,P. Lane,4096145121,224,4088264315,236,4088264103,141,10.6,4088264323,233,21,4088264105,212,2.2,,,,,,,,,,,,,,,,,,,,,,,,
2518324485,21,12,1,1,45,1musyruv2ufjrjnj6gvdbr8kt,1,10.4,85.7,2023-03-11T15:02:21.870Z,2023-03-14T06:40:15Z,4097303385,178,,4088264377,233,27,4088264247,185,,4088264249,56,Back,,,,,,,,,,,,,76tis9hdvmec3jcvgnsf6cdex,A. Famewo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518324547,22,5,1,1,46,1musyruv2ufjrjnj6gvdbr8kt,0,2.6,102,2023-03-11T15:02:22.607Z,2023-03-14T06:40:18Z,4088264519,347,,4088265681,233,28,4088264517,56,Back,,,,,,,,,,,,,,,,76tis9hdvmec3jcvgnsf6cdex,A. Famewo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518324783,28,5,1,1,46,80jtkz2echk6yyyb9e2595cxr,1,97.4,-2,2023-03-11T15:02:22.607Z,2023-03-14T06:40:18Z,4088265665,233,22,4088265623,56,Right,4088265625,347,,,,,,,,,,,,,,,,,a70y8ayeh05hzo5yc8gotsbh0,P. Lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518324819,29,43,1,1,54,80jtkz2echk6yyyb9e2595cxr,1,0,0,2023-03-11T15:02:31.509Z,2023-03-11T15:02:36Z,4088265801,141,2.9,4088265795,140,85.6,4088266523,144,1,4088265811,213,2.9,4088265789,107,0,4088265807,212,13.1,4088265791,56,Right,,,,a70y8ayeh05hzo5yc8gotsbh0,P. Lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
