id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/11/value,qualifier/14/value,qualifier/12/value,qualifier/13/value,qualifier/17/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/18/value
2503778811,7,1,1,0,11,80jtkz2echk6yyyb9e2595cxr,1,54.5,74.8,2023-02-04T15:01:33.682Z,2023-02-07T04:32:02Z,4018297147,178,,4011500881,212,14.1,4011500879,141,72.4,4011500883,213,3.3,4011500875,56,Back,4011500877,140,41.2,,,,,,,dypefa5ubw9m9xefxdd4365lh,M. Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503778857,8,1,1,0,12,80jtkz2echk6yyyb9e2595cxr,0,41.2,72.4,2023-02-04T15:01:34.498Z,2023-02-07T04:32:07Z,4011501091,155,,4018297195,178,,4011501093,56,Center,4011501101,213,6.2,4011501095,140,63.6,4011501097,141,68.2,4011501099,212,23.7,,,,9kacd96xriqrc23e0a8vzov3e,R. Towler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503778911,5,44,1,0,14,9db4t34qy4owglhvvgwf5l22i,1,31.3,30,2023-02-04T15:01:37.102Z,2023-02-07T10:42:52Z,4011501291,56,Back,4011501293,285,,4012022883,233,9,,,,,,,,,,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503778893,9,44,1,0,14,80jtkz2echk6yyyb9e2595cxr,0,68.7,70,2023-02-04T15:01:37.103Z,2023-02-07T04:32:12Z,4011501219,56,Center,4011501221,286,,4012022945,233,5,,,,,,,,,,,,,,,,6d9maq3oecwobp2t2220vf4r9,C. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503778933,6,61,1,0,14,9db4t34qy4owglhvvgwf5l22i,1,26.2,28.3,2023-02-04T15:01:37.156Z,2023-02-07T10:42:52Z,4011501381,56,Back,4018297391,388,,4018297389,15,,,,,,,,,,,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503778897,10,1,1,0,15,80jtkz2echk6yyyb9e2595cxr,0,65.5,72.8,2023-02-04T15:01:37.224Z,2023-02-07T10:42:46Z,4011501251,141,72.8,4011501243,3,,4011501253,212,0.5,4011501247,56,Center,4017235611,168,,4011501255,213,0,4011501249,140,66.0,4018297279,388,,6d9maq3oecwobp2t2220vf4r9,C. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504872305,695,1,1,0,15,9db4t34qy4owglhvvgwf5l22i,1,31.7,44.4,2023-02-04T15:01:37.882Z,2023-02-07T04:32:33Z,4017236601,56,Back,4017236603,140,24.5,4017236605,141,45.2,4018297433,178,,4017236607,212,7.6,4017236609,213,3.1,,,,,,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504872309,696,49,1,0,17,9db4t34qy4owglhvvgwf5l22i,1,24.5,45.2,2023-02-04T15:01:40.050Z,2023-02-07T04:32:43Z,,,,,,,,,,,,,,,,,,,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504872467,697,1,1,0,17,9db4t34qy4owglhvvgwf5l22i,0,24.5,41,2023-02-04T15:01:40.089Z,2023-02-07T04:32:50Z,4017237709,157,,4017237713,140,32.5,4017237711,56,Back,4018297569,178,,4017237715,141,0.0,4017237717,212,29.6,4017237721,1,,4017237719,213,5.0,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504872535,835,56,1,0,21,80jtkz2echk6yyyb9e2595cxr,1,0,0,2023-02-04T15:01:44.043Z,2023-02-07T04:32:59Z,4017238143,56,Left,,,,,,,,,,,,,,,,,,,,,,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503779133,7,5,1,0,21,9db4t34qy4owglhvvgwf5l22i,0,24.4,-1.7,2023-02-04T15:01:44.154Z,2023-02-07T04:33:02Z,4011503133,233,11,4011502247,347,,4011502245,56,Back,,,,,,,,,,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503779283,11,5,1,0,21,80jtkz2echk6yyyb9e2595cxr,1,75.6,101.7,2023-02-04T15:01:44.154Z,2023-02-07T04:33:02Z,4011502977,56,Left,4011502979,347,,4011503041,233,7,,,,,,,,,,,,,,,,6d9maq3oecwobp2t2220vf4r9,C. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503779351,12,1,1,0,28,80jtkz2echk6yyyb9e2595cxr,1,76.1,100,2023-02-04T15:01:50.881Z,2023-02-07T04:33:06Z,4011503341,212,14.0,4011503345,213,4.4,4011503329,56,Left,4011503335,141,82.6,4011503327,107,,4011503331,140,71.5,,,,,,,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503779387,13,1,1,0,29,80jtkz2echk6yyyb9e2595cxr,1,71.5,82.6,2023-02-04T15:01:51.801Z,2023-02-07T04:33:10Z,4011503511,141,94.1,4011503515,212,7.8,4011503517,213,1.6,4018297737,178,,4011503507,140,71.2,4011503505,56,Left,,,,,,,dlfoufhh8dc14s10vnbjrfvmd,J. Morrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503779409,14,50,1,0,30,80jtkz2echk6yyyb9e2595cxr,1,71.4,96,2023-02-04T15:01:53.052Z,2023-02-07T04:33:22Z,4011503609,286,,4011503607,56,Left,4011504499,233,8,,,,,,,,,,,,,,,,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503779583,8,7,1,0,31,9db4t34qy4owglhvvgwf5l22i,0,28.6,4,2023-02-04T15:01:53.812Z,2023-02-07T04:33:27Z,4017238687,385,,4011504389,285,,4018297857,178,,4011504477,233,14,4011504385,56,Back,,,,,,,,,,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503779455,15,1,1,0,33,80jtkz2echk6yyyb9e2595cxr,0,66.5,95,2023-02-04T15:01:55.756Z,2023-02-07T04:33:33Z,4011504555,236,,4018297915,178,,4011503837,141,95.3,4011503835,140,69.4,4011504571,286,,4011503833,56,Left,4011503841,213,0.1,4011504561,233,9,dypefa5ubw9m9xefxdd4365lh,M. Pack,4011503839,212,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503779601,9,74,1,0,33,9db4t34qy4owglhvvgwf5l22i,1,33.5,1.9,2023-02-04T15:01:55.809Z,2023-02-07T04:33:37Z,4011504601,233,15,4018297941,178,,4011504455,56,Back,4011504457,285,,,,,,,,,,,,,,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503779641,10,5,1,0,33,9db4t34qy4owglhvvgwf5l22i,0,33.3,-1.6,2023-02-04T15:01:55.971Z,2023-02-07T04:33:45Z,4011504637,347,,4011505285,233,16,4011504635,56,Back,,,,,,,,,,,,,,,,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503779767,16,5,1,0,33,80jtkz2echk6yyyb9e2595cxr,1,66.7,101.6,2023-02-04T15:01:55.971Z,2023-02-07T04:33:44Z,4011505171,56,Left,4011505201,233,10,4011505173,347,,,,,,,,,,,,,,,,,dypefa5ubw9m9xefxdd4365lh,M. Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503779839,17,1,1,0,41,80jtkz2echk6yyyb9e2595cxr,1,73,100,2023-02-04T15:02:03.593Z,2023-02-07T04:33:48Z,4011505519,141,92.1,4011505513,107,,4011505517,140,78.4,4011505523,213,5.4,4011505515,56,Left,4011505521,212,8.6,,,,,,,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503779883,18,1,1,0,42,80jtkz2echk6yyyb9e2595cxr,1,78.4,92.1,2023-02-04T15:02:04.410Z,2023-02-07T04:33:55Z,4011505733,140,72.3,4011505731,56,Left,4011505737,212,7.3,4011505735,141,97.1,4018298095,178,,4011505739,213,2.7,,,,,,,dgl4fbdrmolqgg0xzejl7ve8l,M. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503779993,19,1,1,0,44,80jtkz2echk6yyyb9e2595cxr,1,72.3,97.1,2023-02-04T15:02:06.251Z,2023-02-07T04:36:24Z,4018299319,178,,4011506285,56,Left,4011506287,140,51.6,4011506289,141,94.2,4011506295,213,3.2,4011506291,212,21.8,,,,,,,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503780091,20,1,1,0,46,80jtkz2echk6yyyb9e2595cxr,0,51.6,94.2,2023-02-04T15:02:08.353Z,2023-02-07T04:36:32Z,4011506789,56,Center,4018299393,178,,4011506793,140,83.0,4011506803,212,35.8,4011506783,155,,4011506813,1,,4011506809,213,5.9,4011506799,141,73.5,9kacd96xriqrc23e0a8vzov3e,R. Towler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503780239,11,1,1,0,48,9db4t34qy4owglhvvgwf5l22i,0,19.9,20.2,2023-02-04T15:02:10.647Z,2023-02-07T04:36:38Z,4018299445,388,,4011507499,56,Back,4011507497,3,,4011507505,212,12.3,4011507507,213,0.2,4011507501,140,31.3,4011507503,141,24.4,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503780161,21,61,1,0,49,80jtkz2echk6yyyb9e2595cxr,0,72.6,75.9,2023-02-04T15:02:12.084Z,2023-02-07T04:36:45Z,4018299495,178,,4011507117,56,Center,,,,,,,,,,,,,,,,,,,dlfoufhh8dc14s10vnbjrfvmd,J. Morrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503780245,12,49,1,0,50,9db4t34qy4owglhvvgwf5l22i,1,27.4,22.1,2023-02-04T15:02:13.113Z,2023-02-07T04:36:51Z,,,,,,,,,,,,,,,,,,,,,,,,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503780457,13,1,1,0,53,9db4t34qy4owglhvvgwf5l22i,1,39.3,41.9,2023-02-04T15:02:15.715Z,2023-02-07T04:36:57Z,4011508537,56,Back,4011508541,141,57.2,4011508543,212,12.0,4018299617,178,,4011508545,213,1.1,4011508539,140,44.9,,,,,,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503780629,14,1,1,0,55,9db4t34qy4owglhvvgwf5l22i,1,49.4,68.8,2023-02-04T15:02:17.257Z,2023-02-07T04:37:06Z,4011509333,56,Left,4011509335,140,56.7,4011509337,141,90.9,4011509339,212,16.9,4018299667,178,,4011509341,213,1.1,,,,,,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503780679,15,1,1,1,0,9db4t34qy4owglhvvgwf5l22i,0,77.5,85.3,2023-02-04T15:02:22.571Z,2023-02-07T04:37:11Z,4011509579,2,,4017241539,72,,4018299713,178,,4011509599,213,5.3,4011509597,212,24.3,4011509595,141,55.7,4011509593,140,90.5,4017241537,224,,3k9tjd5wgpufcbq4od8jpo89h,N. Cadden,4011509591,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503780749,22,12,1,1,1,80jtkz2echk6yyyb9e2595cxr,1,8.7,37.1,2023-02-04T15:02:23.463Z,2023-02-07T04:37:17Z,4011509955,212,5.7,4011509957,213,5.6,4011509951,140,13.0,4011509953,141,31.9,4018299771,178,,4011509949,56,Back,,,,,,,cn988bjn09tb806b05wgp7ys5,S. Raggett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503780757,23,49,1,1,3,80jtkz2echk6yyyb9e2595cxr,1,13.1,31.9,2023-02-04T15:02:25.470Z,2023-02-07T04:37:23Z,,,,,,,,,,,,,,,,,,,,,,,,,5ykgwunfc9pg5iq8h5cihg3xl,D. Bernard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503780841,24,1,1,1,3,80jtkz2echk6yyyb9e2595cxr,1,12.8,31.8,2023-02-04T15:02:25.515Z,2023-02-07T04:37:28Z,4011510409,56,Back,4011510413,141,15.2,4011510411,140,11.6,4018299887,178,,4011510417,213,4.6,4011510415,212,11.4,,,,,,,5ykgwunfc9pg5iq8h5cihg3xl,D. Bernard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503780847,25,1,1,1,4,80jtkz2echk6yyyb9e2595cxr,0,11.7,15.3,2023-02-04T15:02:27.106Z,2023-02-07T04:37:54Z,4011510435,140,24.0,4011510441,213,0.5,4011510437,141,24.7,4011510433,56,Back,4011510439,212,14.4,4018300161,178,,,,,,,,f4l762ob8j0izfocnmofytcyd,R. Tunnicliffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504873345,698,49,1,1,6,9db4t34qy4owglhvvgwf5l22i,1,74.1,70.9,2023-02-04T15:02:28.346Z,2023-02-07T04:43:00Z,,,,,,,,,,,,,,,,,,,,,,,,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503780943,16,1,1,1,6,9db4t34qy4owglhvvgwf5l22i,0,60.7,76.4,2023-02-04T15:02:28.392Z,2023-02-07T04:43:05Z,4011510811,140,78.4,4011510809,56,Center,4011510813,141,68.8,4011510817,213,6.0,4011510815,212,19.3,4018303361,178,,,,,,,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503780925,26,12,1,1,6,80jtkz2echk6yyyb9e2595cxr,1,15.7,36.7,2023-02-04T15:02:29.097Z,2023-02-07T04:43:10Z,4017243009,213,4.0,4018303427,178,,4011510751,56,Back,4017243007,212,26.1,4017243005,141,8.7,4017243001,167,,4017243003,140,0.0,,,,dypefa5ubw9m9xefxdd4365lh,M. Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503781203,17,6,1,1,10,9db4t34qy4owglhvvgwf5l22i,1,90.1,81.5,2023-02-04T15:02:32.483Z,2023-02-07T04:43:11Z,4011512109,73,,4012024547,233,27,4011512107,56,Left,,,,,,,,,,,,,,,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503781045,27,6,1,1,10,80jtkz2echk6yyyb9e2595cxr,0,9.9,18.5,2023-02-04T15:02:32.483Z,2023-02-07T04:43:12Z,4012024511,73,,4011511273,56,Back,4012024579,233,17,,,,,,,,,,,,,,,,dypefa5ubw9m9xefxdd4365lh,M. Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503782075,18,1,1,1,32,9db4t34qy4owglhvvgwf5l22i,1,99.5,99.5,2023-02-04T15:02:54.465Z,2023-02-07T04:43:15Z,4018303489,178,,4011516693,141,53.3,4011516691,140,90.4,4011516677,155,,4011516675,6,,4011516697,213,4.4,4011516695,212,32.8,4017243511,72,,canpue729cozt0cw6a1dpi7ai,L. Connell,4011516673,2,,4011516689,56,Center,4011516699,1,4011516683,224,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503782135,20,1,1,1,33,9db4t34qy4owglhvvgwf5l22i,1,90.3,53.9,2023-02-04T15:02:55.967Z,2023-02-07T04:43:21Z,4011516961,141,25.5,4011516963,212,19.9,4011516965,213,5.0,4011516957,140,95.0,4018303531,388,,4011516951,3,,4011516953,56,Center,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503782099,19,43,1,1,37,9db4t34qy4owglhvvgwf5l22i,1,0,0,2023-02-04T15:03:00.091Z,2023-02-06T13:31:11Z,4011517387,233,28,4017243835,144,44,4011516795,56,Center,4011516797,286,0,,,,,,,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503782195,28,43,1,1,37,80jtkz2echk6yyyb9e2595cxr,1,0,0,2023-02-04T15:03:00.092Z,2023-02-06T13:31:12Z,4011517281,56,Back,4011517283,285,0,4017243861,144,44,,,,,,,,,,,,,,,,9kacd96xriqrc23e0a8vzov3e,R. Towler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503782241,21,1,1,1,38,9db4t34qy4owglhvvgwf5l22i,1,84.8,4.4,2023-02-04T15:03:00.867Z,2023-02-07T04:43:25Z,4011517519,140,76.9,4018303573,178,,4011517703,233,29,4011517525,213,2.3,4011517521,141,17.8,4011517523,212,12.3,4011517517,56,Right,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505110397,1105,67,1,1,39,9db4t34qy4owglhvvgwf5l22i,1,73.1,18,2023-02-04T15:03:02.113Z,2023-02-07T10:42:52Z,4018470613,233,1421,,,,,,,,,,,,,,,,,,,,,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505110389,1421,67,1,1,39,80jtkz2echk6yyyb9e2595cxr,0,26.9,82,2023-02-04T15:03:02.114Z,2023-02-07T09:22:55Z,4018470629,233,1105,,,,,,,,,,,,,,,,,,,,,,dgl4fbdrmolqgg0xzejl7ve8l,M. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504873849,699,1,1,1,39,9db4t34qy4owglhvvgwf5l22i,0,72.7,17.6,2023-02-04T15:03:02.117Z,2023-02-07T10:42:53Z,4017247223,236,,4017247085,213,5.7,4017247225,286,,4017247081,141,16.4,4017266213,233,29,4017247083,212,1.5,4017247079,140,73.9,4017247077,56,Right,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,4018303629,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
