id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/15/value,qualifier/14/value,qualifier/13/value,qualifier/17/value,qualifier/18/value
2475407579,4,5,1,0,13,ahm0t06rup1bkd9z0mxl2lmph,1,7,102,2022-10-22T14:01:18.297Z,2022-10-25T06:16:58Z,3862093093,233,8,3862093061,347,,3862093059,56,Back,,,,,,,,,,,,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475407277,8,5,1,0,13,5jjqm8h6qm1w4s5f93uubhdrj,0,93,-2,2022-10-22T14:01:18.297Z,2022-10-25T06:16:59Z,3862091641,56,Right,3862091643,347,,3862093139,233,4,,,,,,,,,,,,,,,,37ea7qzvbzt3zr4y2q4o5boq,K. Poku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475407709,5,1,1,0,28,ahm0t06rup1bkd9z0mxl2lmph,0,15.4,100,2022-10-22T14:01:33.316Z,2022-10-25T06:17:08Z,3862093649,56,Back,3862093645,107,,3862093651,140,42.0,3862093661,213,6.1,3862093663,1,,3862093657,212,28.4,3862093655,141,94.7,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475407683,9,44,1,0,30,5jjqm8h6qm1w4s5f93uubhdrj,1,58.7,6.4,2022-10-22T14:01:35.167Z,2022-10-25T07:05:30Z,3862093889,233,6,3862093547,286,,3862093543,56,Right,,,,,,,,,,,,,,,,ewtroels9b5fc9hv9c2laj90q,H. Kyprianou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475407723,6,44,1,0,30,ahm0t06rup1bkd9z0mxl2lmph,0,41.3,93.6,2022-10-22T14:01:35.168Z,2022-10-25T06:17:16Z,3862093705,56,Back,3862093707,285,,3862093911,233,9,,,,,,,,,,,,,,,,8g19rw3eni5p8jt5v1j9skwdl,M. Browne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475407791,10,1,1,0,30,5jjqm8h6qm1w4s5f93uubhdrj,1,58.8,7.1,2022-10-22T14:01:35.227Z,2022-10-25T07:05:31Z,3862094011,141,28.3,3862094009,140,98.6,3870978303,388,,3862094013,212,44.2,3862094007,56,Center,3862094015,213,0.3,3862094005,3,,3869694969,1,,ewtroels9b5fc9hv9c2laj90q,H. Kyprianou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477086237,843,67,1,0,35,5jjqm8h6qm1w4s5f93uubhdrj,1,97,25.8,2022-10-22T14:01:40.294Z,2022-10-25T07:05:31Z,3871021779,233,885,,,,,,,,,,,,,,,,,,,,,,dxndu5lwom3srja7xhiadmdw5,J. Clarke-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477086235,885,67,1,0,35,ahm0t06rup1bkd9z0mxl2lmph,0,3,74.2,2022-10-22T14:01:40.295Z,2022-10-25T06:56:27Z,3871021793,233,843,,,,,,,,,,,,,,,,,,,,,,cqfbp8me2n00cve66v797omvp,S. Findlay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475408185,11,61,1,0,35,5jjqm8h6qm1w4s5f93uubhdrj,1,97.6,22.2,2022-10-22T14:01:40.383Z,2022-10-25T07:05:31Z,3870978655,178,,3862096017,56,Center,,,,,,,,,,,,,,,,,,,dxndu5lwom3srja7xhiadmdw5,J. Clarke-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475408209,8,61,1,0,35,ahm0t06rup1bkd9z0mxl2lmph,1,3,78.2,2022-10-22T14:01:40.471Z,2022-10-25T06:17:58Z,3870978917,178,,3862096151,56,Back,,,,,,,,,,,,,,,,,,,cqfbp8me2n00cve66v797omvp,S. Findlay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475408295,9,6,1,0,36,ahm0t06rup1bkd9z0mxl2lmph,0,0.9,77.2,2022-10-22T14:01:41.237Z,2022-10-25T06:18:19Z,3862096899,233,12,3862096577,73,,3862096575,56,Back,,,,,,,,,,,,,,,,cqfbp8me2n00cve66v797omvp,S. Findlay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475408329,12,6,1,0,36,5jjqm8h6qm1w4s5f93uubhdrj,1,99.1,22.8,2022-10-22T14:01:41.237Z,2022-10-25T06:18:18Z,3862096831,233,9,3862096749,56,Center,3862096753,75,,,,,,,,,,,,,,,,,dxndu5lwom3srja7xhiadmdw5,J. Clarke-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475408191,7,43,1,0,41,ahm0t06rup1bkd9z0mxl2lmph,1,0,0,2022-10-22T14:01:46.525Z,2022-10-24T12:20:18Z,3869695119,144,50,3862096207,233,11,3862096049,285,0,3862096045,56,Back,,,,,,,,,,,,,cqfbp8me2n00cve66v797omvp,S. Findlay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475408879,13,1,1,1,3,5jjqm8h6qm1w4s5f93uubhdrj,0,99.5,0.5,2022-10-22T14:02:08.444Z,2022-10-25T06:18:24Z,3862099583,213,1.9,3862099579,141,46.7,3870979365,178,,3862099569,224,,3862099585,1,,3862099563,2,,3862099581,212,33.3,3862099575,140,88.9,kxfjnow9ky2mxefjujv392ol,J. Ward,3862099565,6,3862099573,56,Center,3869695505,20,3862099567,155,,,,,,,,,,,,,,,,,,,,,,,,,,
2475408903,10,12,1,1,4,ahm0t06rup1bkd9z0mxl2lmph,1,5.8,55.5,2022-10-22T14:02:09.890Z,2022-10-25T06:18:33Z,3862099705,56,Back,3862099709,141,29.1,3862099717,213,5.2,3862099707,140,13.9,3870979491,388,,3862099713,212,19.9,3862099759,15,,,,,5lngv6xyqc7xanqv8ytifc3px,M. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475409107,14,1,1,1,6,5jjqm8h6qm1w4s5f93uubhdrj,1,92.3,64.1,2022-10-22T14:02:11.967Z,2022-10-25T06:18:43Z,3870979671,388,,3862100685,213,6.0,3862100681,141,61.2,3862100677,56,Center,3862100679,140,98.3,3862100683,212,6.6,3862100675,3,,,,,ewtroels9b5fc9hv9c2laj90q,H. Kyprianou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475409125,15,1,1,1,8,5jjqm8h6qm1w4s5f93uubhdrj,0,90.9,56.4,2022-10-22T14:02:13.045Z,2022-10-25T06:18:50Z,3870979773,178,,3862100783,213,4.3,3862100775,56,Center,3862100779,141,52.7,3862100781,212,2.7,3862100777,140,89.9,,,,,,,6ictgtdi9ogl7n8dqh4dm1fxl,E. Mason-Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475409329,11,12,1,1,9,ahm0t06rup1bkd9z0mxl2lmph,1,11.5,55.2,2022-10-22T14:02:14.847Z,2022-10-25T06:18:58Z,3862101735,56,Back,3862101743,213,0.3,3862101739,141,72.1,3862101741,212,38.1,3862101737,140,46.1,3870979941,178,,,,,,,,5lngv6xyqc7xanqv8ytifc3px,M. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475409273,16,61,1,1,14,5jjqm8h6qm1w4s5f93uubhdrj,1,60.2,42.2,2022-10-22T14:02:19.671Z,2022-10-25T06:19:12Z,3870980217,178,,3862101465,56,Center,3870980213,21,,,,,,,,,,,,,,,,,kxfjnow9ky2mxefjujv392ol,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475409337,12,49,1,1,15,ahm0t06rup1bkd9z0mxl2lmph,1,47.1,79.7,2022-10-22T14:02:20.763Z,2022-10-25T06:19:19Z,,,,,,,,,,,,,,,,,,,,,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475409399,13,3,1,1,18,ahm0t06rup1bkd9z0mxl2lmph,0,66,89.1,2022-10-22T14:02:23.712Z,2022-10-25T06:19:28Z,3870980653,178,,3862102061,286,,3862102059,56,Left,3869702645,465,,3862102373,233,17,,,,,,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475409441,17,7,1,1,18,5jjqm8h6qm1w4s5f93uubhdrj,1,34,10.9,2022-10-22T14:02:23.787Z,2022-10-25T06:19:49Z,3862102275,233,13,3870981009,389,,3869702469,385,,3862102221,285,,3862102213,167,,3862102217,56,Back,,,,,,,kxfjnow9ky2mxefjujv392ol,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475409669,14,5,1,1,19,ahm0t06rup1bkd9z0mxl2lmph,1,65.4,101.5,2022-10-22T14:02:24.596Z,2022-10-25T06:19:54Z,3862103483,233,18,3862103407,56,Left,3862103409,347,,,,,,,,,,,,,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475409447,18,5,1,1,19,5jjqm8h6qm1w4s5f93uubhdrj,0,34.6,-1.5,2022-10-22T14:02:24.596Z,2022-10-25T06:19:55Z,3862102227,56,Back,3862102231,347,,3862103543,233,14,,,,,,,,,,,,,,,,kxfjnow9ky2mxefjujv392ol,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475409763,15,1,1,1,25,ahm0t06rup1bkd9z0mxl2lmph,1,61.1,100,2022-10-22T14:02:30.964Z,2022-10-25T06:20:11Z,3862103921,140,53.4,3862103923,141,92.0,3862103927,213,3.8,3862103925,212,10.5,3862103919,56,Left,3862103917,107,,,,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477126991,1112,83,1,1,29,5jjqm8h6qm1w4s5f93uubhdrj,1,55.5,12.6,2022-10-22T14:02:34.352Z,2022-10-25T09:58:19Z,3871228609,399,147668,,,,,,,,,,,,,,,,,,,,,,czsjz7u9u01z5a4pyue7tu5wq,H. Burrows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475409915,16,1,1,1,29,ahm0t06rup1bkd9z0mxl2lmph,0,44.6,91.7,2022-10-22T14:02:34.371Z,2022-10-25T06:20:20Z,3862104689,56,Back,3862104695,212,26.7,3862104697,213,2.9,3862104693,141,100.0,3870981547,178,,3862104691,140,19.9,,,,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475409923,17,5,1,1,32,ahm0t06rup1bkd9z0mxl2lmph,0,26.4,101,2022-10-22T14:02:37.208Z,2022-10-25T06:20:27Z,3862104735,56,Back,3862104739,347,,3862106925,233,19,,,,,,,,,,,,,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475410331,19,5,1,1,32,5jjqm8h6qm1w4s5f93uubhdrj,1,73.6,-1,2022-10-22T14:02:37.208Z,2022-10-25T06:20:27Z,3862106889,233,17,3862106807,347,,3862106805,56,Right,,,,,,,,,,,,,,,,czsjz7u9u01z5a4pyue7tu5wq,H. Burrows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475410577,20,1,1,1,49,5jjqm8h6qm1w4s5f93uubhdrj,1,77.4,0,2022-10-22T14:02:54.604Z,2022-10-25T06:20:36Z,3862107969,107,,3862107971,56,Right,3862107973,140,81.3,3862107977,212,10.6,3862107979,213,1.2,3862107975,141,13.5,,,,,,,kxfjnow9ky2mxefjujv392ol,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475410625,21,1,1,1,50,5jjqm8h6qm1w4s5f93uubhdrj,1,83.3,15.1,2022-10-22T14:02:55.512Z,2022-10-25T06:20:43Z,3869703501,156,,3870981939,178,,3862108229,141,4.6,3862108233,213,5.0,3862108225,56,Right,3862108231,212,7.5,3862108227,140,85.5,,,,czsjz7u9u01z5a4pyue7tu5wq,H. Burrows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475410739,22,1,1,1,52,5jjqm8h6qm1w4s5f93uubhdrj,1,84.2,5.5,2022-10-22T14:02:57.086Z,2022-10-25T06:20:50Z,3870982055,178,,3862108889,212,6.7,3862108885,141,14.0,3862108881,56,Right,3862108893,213,2.1,3862108883,140,81.0,,,,,,,kxfjnow9ky2mxefjujv392ol,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475410751,23,50,1,1,55,5jjqm8h6qm1w4s5f93uubhdrj,1,85.4,29.2,2022-10-22T14:03:00.708Z,2022-10-25T06:21:04Z,3862108949,286,,3862109105,233,18,3862108947,56,Center,,,,,,,,,,,,,,,,37ea7qzvbzt3zr4y2q4o5boq,K. Poku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475410761,18,7,1,1,55,ahm0t06rup1bkd9z0mxl2lmph,0,14.6,70.8,2022-10-22T14:03:00.886Z,2022-10-25T06:21:12Z,3869703801,383,,3862109053,233,23,3870982393,178,,3862109007,285,,3862109005,56,Back,,,,,,,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475410831,24,61,1,1,56,5jjqm8h6qm1w4s5f93uubhdrj,1,84.5,33,2022-10-22T14:03:01.059Z,2022-10-25T06:21:21Z,3870982553,178,,3862109379,56,Center,,,,,,,,,,,,,,,,,,,37ea7qzvbzt3zr4y2q4o5boq,K. Poku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475410875,19,1,1,1,56,ahm0t06rup1bkd9z0mxl2lmph,1,13.1,68.6,2022-10-22T14:03:01.859Z,2022-10-25T06:21:27Z,3862109625,213,5.2,3862109619,140,18.1,3862109621,141,54.6,3870982635,178,,3862109617,56,Back,3862109623,212,10.9,,,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475410883,20,49,1,1,57,ahm0t06rup1bkd9z0mxl2lmph,1,18.7,52.8,2022-10-22T14:03:02.291Z,2022-10-25T06:21:35Z,,,,,,,,,,,,,,,,,,,,,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475411009,21,1,1,1,59,ahm0t06rup1bkd9z0mxl2lmph,1,28.4,46,2022-10-22T14:03:04.366Z,2022-10-25T06:21:44Z,3862110291,213,4.8,3862110281,141,8.0,3862110275,56,Back,3862110279,140,30.0,3870982951,178,,3862110285,212,25.9,,,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475411137,22,1,1,2,3,ahm0t06rup1bkd9z0mxl2lmph,1,37.8,5.5,2022-10-22T14:03:08.270Z,2022-10-25T06:21:51Z,3870983063,178,,3862110925,1,,3862110921,212,33.3,3862110919,141,8.0,3862110915,56,Right,3862110917,140,69.5,3862110923,213,0.1,,,,50c2v0l2cmkh82vso5tnjv3yt,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475411145,23,50,1,2,6,ahm0t06rup1bkd9z0mxl2lmph,1,67.6,8.6,2022-10-22T14:03:11.090Z,2022-10-25T06:22:03Z,3862110959,56,Right,3869865885,233,25,3862110961,286,,,,,,,,,,,,,,,,,33ci88veciqvd4w5y145dyooa,K. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475411163,25,7,1,2,6,5jjqm8h6qm1w4s5f93uubhdrj,0,32.4,91.4,2022-10-22T14:03:11.388Z,2022-10-25T06:22:13Z,3862111035,56,Back,3862111087,233,23,3870983431,389,,3862111037,285,,3869705893,385,,,,,,,,,,,em0i6q0h6q80melaxwx2nvz3e,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476850085,775,61,1,2,6,ahm0t06rup1bkd9z0mxl2lmph,1,56.8,6.9,2022-10-22T14:03:11.395Z,2022-10-25T06:22:22Z,3870983683,178,,3869706199,56,Right,,,,,,,,,,,,,,,,,,,33ci88veciqvd4w5y145dyooa,K. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475411313,24,1,1,2,8,ahm0t06rup1bkd9z0mxl2lmph,1,59.9,15.8,2022-10-22T14:03:13.087Z,2022-10-25T06:22:29Z,3862111793,56,Right,3862111799,212,12.4,3862111795,140,71.7,3862111797,141,17.4,3862111801,213,0.1,3870983823,178,,,,,,,,dq21r0ge09ug4d2crb9j6q6dx,B. Bodin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475411421,25,1,1,2,10,ahm0t06rup1bkd9z0mxl2lmph,1,72.6,22.8,2022-10-22T14:03:15.227Z,2022-10-25T06:22:44Z,3870984017,178,,3862112337,213,1.1,3862112335,212,31.9,3862117311,154,,3862112331,140,86.6,3862112333,141,64.5,3862112329,56,Center,3862117309,210,13,50c2v0l2cmkh82vso5tnjv3yt,S. Long,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2475411441,26,13,1,2,12,ahm0t06rup1bkd9z0mxl2lmph,1,81.8,53,2022-10-22T14:03:17.733Z,2022-10-25T06:22:44Z,3862117359,231,50.4,3862117335,154,,3862112423,56,Center,3870984217,178,,3862117337,55,25,3862117333,29,,3862116295,20,,3862117345,103,55.6,5lngv6xyqc7xanqv8ytifc3px,M. Taylor,3862112421,18,3862117357,230,98.9,3869706977,87,3862117341,102,,41.7,3862112419,22,3862117349,215,,,,,,,,,,,,,,,,,,,,
2475411625,27,5,1,2,14,ahm0t06rup1bkd9z0mxl2lmph,0,101.4,38.8,2022-10-22T14:03:19.929Z,2022-10-25T06:22:49Z,3862113693,233,27,3862113349,56,Center,3862113351,346,,,,,,,,,,,,,,,,,5lngv6xyqc7xanqv8ytifc3px,M. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475411675,27,5,1,2,14,5jjqm8h6qm1w4s5f93uubhdrj,1,-1.4,61.2,2022-10-22T14:03:19.929Z,2022-10-25T06:22:48Z,3862113591,346,,3862113587,56,Back,3862113637,233,27,,,,,,,,,,,,,,,,6cfr9qa1khqzv5oxsi8d3ug9h,F. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475411449,26,43,1,2,26,5jjqm8h6qm1w4s5f93uubhdrj,1,0,0,2022-10-22T14:03:31.326Z,2022-10-22T14:03:41Z,3862112473,56,Back,3862112471,94,0,3862114327,144,10,,,,,,,,,,,,,,,,6cfr9qa1khqzv5oxsi8d3ug9h,F. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
